date,호텔신라주가
2023-05-25,7.98448
2023-05-26,8.45789
2023-05-27,0.83943
2023-05-28,0.67943
2023-05-29,1.11559
2023-05-30,8.73405
2023-05-31,11.02879
2023-06-01,9.28856
2023-06-02,8.5894
2023-06-03,0.89641
2023-06-04,0.69697
2023-06-05,8.38337
2023-06-06,1.04107
2023-06-07,8.45351
2023-06-08,8.31324
2023-06-09,8.8787
2023-06-10,0.90956
2023-06-11,0.71888
2023-06-12,11.34221
2023-06-13,10.29018
2023-06-14,9.64581
2023-06-15,10.06882
2023-06-16,10.23758
2023-06-17,1.166
2023-06-18,0.9008
2023-06-19,9.38719
2023-06-20,12.02603
2023-06-21,9.5691
2023-06-22,9.1702
2023-06-23,8.43159
2023-06-24,0.89203
2023-06-25,0.64217
2023-06-26,8.89624
2023-06-27,8.37461
2023-06-28,9.28198
2023-06-29,8.27817
2023-06-30,8.4031
2023-07-01,0.82847
2023-07-02,0.65313
2023-07-03,9.90444
2023-07-04,8.62446
2023-07-05,8.47981
2023-07-06,7.96256
2023-07-07,7.55709
2023-07-08,0.78902
2023-07-09,0.93806
2023-07-10,10.16087
2023-07-11,9.98991
2023-07-12,10.31429
2023-07-13,10.05347
2023-07-14,9.79485
2023-07-15,0.96217
2023-07-16,0.73203
2023-07-17,8.80199
2023-07-18,8.2957
2023-07-19,8.5346
2023-07-20,8.08968
2023-07-21,7.92092
2023-07-22,0.82409
2023-07-23,0.92929
2023-07-24,8.98829
2023-07-25,9.89348
2023-07-26,9.87375
2023-07-27,12.31753
2023-07-28,11.64467
2023-07-29,1.39394
2023-07-30,0.96874
2023-07-31,13.54271
2023-08-01,11.76302
2023-08-02,10.04032
2023-08-03,9.17678
2023-08-04,9.60636
2023-08-05,0.89641
2023-08-06,0.96217
2023-08-07,9.5165
2023-08-08,8.76254
2023-08-09,8.73624
2023-08-10,46.74966
2023-08-11,38.87476
2023-08-12,4.28264
2023-08-13,3.43882
2023-08-14,31.10726
2023-08-15,4.81304
2023-08-16,25.42848
2023-08-17,20.37873
2023-08-18,18.05549
2023-08-19,2.15447
2023-08-20,1.86954
2023-08-21,16.36347
2023-08-22,14.84022
2023-08-23,13.05615
2023-08-24,14.41502
2023-08-25,14.82926
2023-08-26,1.66352
2023-08-27,1.48161
2023-08-28,19.88339
2023-08-29,15.535
2023-08-30,14.62543
2023-08-31,13.10875
2023-09-01,14.17393
2023-09-02,1.52982
2023-09-03,1.3764
2023-09-04,13.0693
2023-09-05,12.52794
2023-09-06,11.62056
2023-09-07,10.68469
2023-09-08,10.32744
2023-09-09,1.20764
2023-09-10,0.92052
2023-09-11,11.55919
2023-09-12,10.42826
2023-09-13,9.9943
2023-09-14,10.35593
2023-09-15,11.56796
2023-09-16,1.20326
2023-09-17,0.92052
2023-09-18,13.0145
2023-09-19,10.59921
2023-09-20,9.39815
2023-09-21,9.16144
2023-09-22,8.17735
2023-09-23,0.79779
2023-09-24,0.66628
2023-09-25,10.40196
2023-09-26,9.65896
2023-09-27,7.75654
2023-09-28,0.83943
2023-09-29,0.75614
2023-09-30,0.58957
2023-10-01,0.5567
2023-10-02,0.7934
2023-10-03,0.73642
2023-10-04,9.1439
2023-10-05,8.8809
2023-10-06,7.76092
2023-10-07,0.86135
2023-10-08,0.59176
2023-10-09,0.71669
2023-10-10,10.22443
2023-10-11,9.4113
2023-10-12,8.86994
2023-10-13,7.87708
2023-10-14,0.89861
2023-10-15,0.98627
2023-10-16,8.52145
2023-10-17,7.899
2023-10-18,8.3242
2023-10-19,8.08749
2023-10-20,7.88366
2023-10-21,0.86792
2023-10-22,0.68382
2023-10-23,8.00639
2023-10-24,7.89681
2023-10-25,8.32639
2023-10-26,8.09626
2023-10-27,9.48801
2023-10-28,1.52544
2023-10-29,1.33695
2023-10-30,31.05247
2023-10-31,15.77609
2023-11-01,12.78876
2023-11-02,11.44742
2023-11-03,12.35479
2023-11-04,1.54297
2023-11-05,2.09748
2023-11-06,21.36062
2023-11-07,18.48726
2023-11-08,13.75312
2023-11-09,11.61618
2023-11-10,9.96142
2023-11-11,1.10244
2023-11-12,0.88984
2023-11-13,9.79923
2023-11-14,9.71814
2023-11-15,11.4518
2023-11-16,10.38881
2023-11-17,9.14829
2023-11-18,1.16819
2023-11-19,0.98627
2023-11-20,10.45018
2023-11-21,10.93893
2023-11-22,9.24692
2023-11-23,9.06281
2023-11-24,8.15543
2023-11-25,0.87888
2023-11-26,0.77587
2023-11-27,8.94665
2023-11-28,10.04032
2023-11-29,9.37623
2023-11-30,9.49896
2023-12-01,7.94503
2023-12-02,0.83724
2023-12-03,0.72984
2023-12-04,8.70994
2023-12-05,8.11379
2023-12-06,8.66611
2023-12-07,7.88585
2023-12-08,8.57844
2023-12-09,1.0586
2023-12-10,0.86573
2023-12-11,8.66172
2023-12-12,8.83268
2023-12-13,8.27159
2023-12-14,10.18717
2023-12-15,9.09349
2023-12-16,1.20545
2023-12-17,0.98847
2023-12-18,8.6683
2023-12-19,7.99763
2023-12-20,9.38061
2023-12-21,8.81734
2023-12-22,8.99048
2023-12-23,1.21421
2023-12-24,0.81313
2023-12-25,0.98847
2023-12-26,9.11103
2023-12-27,9.33458
2023-12-28,10.18717
2023-12-29,3.27225
2023-12-30,0.86135
2023-12-31,0.72984
2024-01-01,0.87669
2024-01-02,9.87813
2024-01-03,9.04747
2024-01-04,9.86498
2024-01-05,8.96199
2024-01-06,1.19011
2024-01-07,0.87011
2024-01-08,7.70394
2024-01-09,9.13075
2024-01-10,9.03432
2024-01-11,8.86555
2024-01-12,8.9335
2024-01-13,1.006
2024-01-14,1.18134
2024-01-15,9.80581
2024-01-16,10.22004
2024-01-17,11.40577
2024-01-18,10.62332
2024-01-19,10.14772
2024-01-20,1.41585
2024-01-21,1.03011
2024-01-22,9.82992
2024-01-23,10.62113
2024-01-24,9.04089
2024-01-25,9.24692
2024-01-26,10.2573
2024-01-27,1.38955
2024-01-28,1.10682
2024-01-29,11.10551
2024-01-30,9.93731
2024-01-31,9.38061
2024-02-01,10.26169
2024-02-02,11.36194
2024-02-03,1.56051
2024-02-04,1.22956
2024-02-05,11.29838
2024-02-06,9.9943
2024-02-07,10.66716
2024-02-08,9.25787
2024-02-09,1.11559
2024-02-10,0.79559
2024-02-11,0.80874
2024-02-12,1.20764
2024-02-13,12.75369
2024-02-14,10.18717
2024-02-15,9.69841
2024-02-16,10.27703
2024-02-17,1.13312
2024-02-18,1.12216
2024-02-19,11.23701
2024-02-20,9.64143
2024-02-21,10.3121
2024-02-22,9.808
2024-02-23,9.34993
2024-02-24,1.02792
2024-02-25,0.92271
2024-02-26,8.75597
2024-02-27,8.33735
2024-02-28,10.87318
2024-02-29,10.93893
2024-03-01,1.58243
2024-03-02,1.12874
2024-03-03,1.12655
2024-03-04,10.4699
2024-03-05,9.61074
2024-03-06,8.8524
2024-03-07,10.06443
2024-03-08,10.39538
2024-03-09,2.04927
2024-03-10,1.41366
2024-03-11,11.36194
2024-03-12,10.85126
2024-03-13,10.12799
2024-03-14,10.50497
2024-03-15,9.20527
2024-03-16,1.11997
2024-03-17,0.87669
2024-03-18,9.58663
2024-03-19,8.37022
2024-03-20,9.58006
