date,에쏘팟
2020-09-26,0.77903
2020-09-27,1.84135
2020-09-28,2.26628
2020-09-29,1.06232
2020-09-30,0.70821
2020-10-01,0.77903
2020-10-02,1.84135
2020-10-03,1.69971
2020-10-04,0.49575
2020-10-05,0.70821
2020-10-06,1.13314
2020-10-07,1.06232
2020-10-08,1.20396
2020-10-09,0.70821
2020-10-10,0.56657
2020-10-11,0.42492
2020-10-12,1.3456
2020-10-13,0.3541
2020-10-14,0.3541
2020-10-15,0.3541
2020-10-16,0.92067
2020-10-17,0.3541
2020-10-19,0.84985
2020-10-20,0.92067
2020-10-21,1.13314
2020-10-23,0.77903
2020-10-24,0.77903
2020-10-25,0.49575
2020-10-26,1.27478
2020-10-27,0.56657
2020-10-28,2.19546
2020-10-29,1.13314
2020-10-30,0.42492
2020-10-31,0.56657
2020-11-01,0.77903
2020-11-02,0.3541
2020-11-03,0.56657
2020-11-04,1.3456
2020-11-05,0.3541
2020-11-06,1.55807
2020-11-07,0.56657
2020-11-09,0.70821
2020-11-11,0.84985
2020-11-12,1.41643
2020-11-13,0.3541
2020-11-15,0.42492
2020-11-16,0.49575
2020-11-18,1.20396
2020-11-19,0.56657
2020-11-20,0.56657
2020-11-21,0.49575
2020-11-22,0.84985
2020-11-23,0.3541
2020-11-24,0.77903
2020-11-25,1.13314
2020-11-26,0.92067
2020-11-27,0.63739
2020-11-28,0.63739
2020-11-29,0.3541
2020-11-30,0.3541
2020-12-01,0.49575
2020-12-02,0.70821
2020-12-03,0.63739
2020-12-05,0.77903
2020-12-06,0.49575
2020-12-08,1.55807
2020-12-09,0.3541
2020-12-10,0.49575
2020-12-11,1.27478
2020-12-12,0.77903
2020-12-13,0.84985
2020-12-14,0.42492
2020-12-16,0.84985
2020-12-17,1.06232
2020-12-18,0.49575
2020-12-19,1.20396
2020-12-20,1.06232
2020-12-21,1.48725
2020-12-22,1.27478
2020-12-23,1.20396
2020-12-24,0.49575
2020-12-25,1.06232
2020-12-26,1.06232
2020-12-27,0.9915
2020-12-28,1.41643
2020-12-29,6.30311
2020-12-30,10.5524
2020-12-31,7.36543
2021-01-01,6.9405
2021-01-02,7.79036
2021-01-03,11.1898
2021-01-04,17.42209
2021-01-05,14.1643
2021-01-06,9.70254
2021-01-07,8.49858
2021-01-08,10.41076
2021-01-09,11.82719
2021-01-10,14.44759
2021-01-11,14.44759
2021-01-12,13.31444
2021-01-13,12.60623
2021-01-14,13.73937
2021-01-15,12.96033
2021-01-16,13.31444
2021-01-17,15.08498
2021-01-18,9.06515
2021-01-19,11.89801
2021-01-20,7.22379
2021-01-21,7.29461
2021-01-22,6.9405
2021-01-23,6.79886
2021-01-24,8.64022
2021-01-25,6.44475
2021-01-26,5.16997
2021-01-27,4.46175
2021-01-28,5.5949
2021-01-29,5.09915
2021-01-30,7.71954
2021-01-31,6.51558
2021-02-01,7.08215
2021-02-02,7.86118
2021-02-03,5.24079
2021-02-04,2.76203
2021-02-05,3.68271
2021-02-06,2.62039
2021-02-07,2.40793
2021-02-08,2.26628
2021-02-09,2.19546
2021-02-10,2.26628
2021-02-11,2.62039
2021-02-12,3.18696
2021-02-13,1.41643
2021-02-14,1.91218
2021-02-15,2.33711
2021-02-16,8.21529
2021-02-17,6.30311
2021-02-18,6.5864
2021-02-19,8.99433
2021-02-20,9.70254
2021-02-21,6.5864
2021-02-22,6.5864
2021-02-23,29.03682
2021-02-24,19.90084
2021-02-25,12.25212
2021-02-26,55.80736
2021-02-27,82.50708
2021-02-28,100.0
2021-03-01,70.25495
2021-03-02,56.9405
2021-03-03,49.78753
2021-03-04,58.92351
2021-03-05,55.31161
2021-03-06,56.16147
2021-03-07,69.83002
2021-03-08,48.01699
2021-03-09,34.41926
2021-03-10,21.45892
2021-03-11,21.45892
2021-03-12,25.14164
2021-03-13,29.03682
2021-03-14,28.47025
2021-03-15,26.20396
2021-03-16,23.58356
2021-03-17,24.00849
2021-03-18,21.3881
2021-03-19,22.45042
2021-03-20,28.89518
2021-03-21,34.34844
2021-03-22,28.966
2021-03-23,21.7422
2021-03-24,20.53824
2021-03-25,18.98016
2021-03-26,15.1558
2021-03-27,20.96317
2021-03-28,25.56657
2021-03-29,18.83852
2021-03-30,16.7847
2021-03-31,19.40509
2021-04-01,19.05099
2021-04-02,14.73087
2021-04-03,14.73087
2021-04-04,17.70538
2021-04-05,16.07648
2021-04-06,16.57223
2021-04-07,18.62606
2021-04-08,14.02266
2021-04-09,12.32294
2021-04-10,13.59773
2021-04-11,13.66855
2021-04-12,15.86402
2021-04-13,12.1813
2021-04-14,13.45609
2021-04-15,12.46458
2021-04-16,12.03966
2021-04-17,12.03966
2021-04-18,11.68555
2021-04-19,11.33144
2021-04-20,14.1643
2021-04-21,9.49008
2021-04-22,9.49008
2021-04-23,7.36543
2021-04-24,13.03116
2021-04-25,15.01416
2021-04-26,13.66855
2021-04-27,11.5439
2021-04-28,14.30594
2021-04-29,11.1898
2021-04-30,9.13597
2021-05-01,11.47308
2021-05-02,13.66855
2021-05-03,10.62322
2021-05-04,13.31444
2021-05-05,14.80169
2021-05-06,17.91784
2021-05-07,15.7932
2021-05-08,12.60623
2021-05-09,15.50991
2021-05-10,13.03116
2021-05-11,12.74787
2021-05-12,12.60623
2021-05-13,10.69405
2021-05-14,7.93201
2021-05-15,7.22379
2021-05-16,10.12747
2021-05-17,8.71104
2021-05-18,7.50708
2021-05-19,8.07365
2021-05-20,10.62322
2021-05-21,9.20679
2021-05-22,6.65722
2021-05-23,5.52407
2021-05-24,4.9575
2021-05-25,5.52407
2021-05-26,6.37393
2021-05-27,7.79036
2021-05-28,6.16147
2021-05-29,4.46175
2021-05-30,6.09065
2021-05-31,7.43626
2021-06-01,7.71954
2021-06-02,5.52407
2021-06-03,5.73654
2021-06-04,6.5864
2021-06-05,7.50708
2021-06-06,8.07365
2021-06-07,10.26912
2021-06-08,9.5609
2021-06-09,12.60623
2021-06-10,7.43626
2021-06-11,6.72804
2021-06-12,6.9405
2021-06-13,9.49008
2021-06-14,8.64022
2021-06-15,8.5694
2021-06-16,6.30311
2021-06-17,8.64022
2021-06-18,4.81586
2021-06-19,5.16997
2021-06-20,7.36543
2021-06-21,8.28611
2021-06-22,7.08215
2021-06-23,6.9405
2021-06-24,6.23229
2021-06-25,5.5949
2021-06-26,4.46175
2021-06-27,7.29461
2021-06-28,5.45325
2021-06-29,6.44475
2021-06-30,7.15297
2021-07-01,5.38243
2021-07-02,4.67422
2021-07-03,5.949
2021-07-04,7.50708
2021-07-05,3.47025
2021-07-06,5.31161
2021-07-07,5.24079
2021-07-08,6.01983
2021-07-09,7.15297
2021-07-10,9.34844
2021-07-11,12.25212
2021-07-12,14.87252
2021-07-13,11.89801
2021-07-14,11.11898
2021-07-15,8.28611
2021-07-16,6.72804
2021-07-17,5.45325
2021-07-18,7.93201
2021-07-19,7.08215
2021-07-20,5.73654
2021-07-21,7.50708
2021-07-22,7.43626
2021-07-23,5.80736
2021-07-24,5.31161
2021-07-25,5.80736
2021-07-26,6.5864
2021-07-27,6.86968
2021-07-28,6.65722
2021-07-29,6.01983
2021-07-30,5.949
2021-07-31,8.78186
2021-08-01,12.67705
2021-08-02,10.41076
2021-08-03,9.49008
2021-08-04,7.86118
2021-08-05,7.64872
2021-08-06,5.09915
2021-08-07,7.15297
2021-08-08,9.77337
2021-08-09,6.23229
2021-08-10,7.43626
2021-08-11,6.30311
2021-08-12,4.39093
2021-08-13,5.87818
2021-08-14,6.44475
2021-08-15,9.27762
2021-08-16,8.28611
2021-08-17,9.77337
2021-08-18,8.21529
2021-08-19,8.21529
2021-08-20,9.77337
2021-08-21,9.5609
2021-08-22,7.93201
2021-08-23,8.07365
2021-08-24,9.34844
2021-08-25,7.43626
2021-08-26,6.44475
2021-08-27,4.67422
2021-08-28,3.82436
2021-08-29,6.01983
2021-08-30,5.24079
2021-08-31,5.73654
2021-09-01,5.73654
2021-09-02,6.44475
2021-09-03,6.37393
2021-09-04,8.07365
2021-09-05,9.13597
2021-09-06,7.93201
2021-09-07,8.92351
2021-09-08,6.09065
2021-09-09,12.88951
2021-09-10,10.1983
2021-09-11,10.12747
2021-09-12,10.48158
2021-09-13,10.76487
2021-09-14,9.63172
2021-09-15,8.64022
2021-09-16,8.14447
2021-09-17,8.42776
2021-09-18,6.37393
2021-09-19,6.23229
2021-09-20,7.50708
2021-09-21,8.5694
2021-09-22,8.00283
2021-09-23,9.98583
2021-09-24,9.49008
2021-09-25,10.05665
2021-09-26,14.87252
2021-09-27,18.69688
2021-09-28,16.92634
2021-09-29,10.12747
2021-09-30,10.41076
2021-10-01,8.85269
2021-10-02,10.83569
2021-10-03,10.12747
2021-10-04,12.32294
2021-10-05,11.04815
2021-10-06,12.60623
2021-10-07,9.70254
2021-10-08,8.49858
2021-10-09,8.78186
2021-10-10,9.20679
2021-10-11,10.69405
2021-10-12,9.34844
2021-10-13,8.92351
2021-10-14,6.9405
2021-10-15,7.50708
2021-10-16,6.79886
2021-10-17,9.27762
2021-10-18,6.44475
2021-10-19,6.86968
2021-10-20,7.01133
2021-10-21,5.80736
2021-10-22,6.65722
2021-10-23,4.9575
2021-10-24,6.65722
2021-10-25,6.86968
2021-10-26,5.66572
2021-10-27,5.16997
2021-10-28,3.75354
2021-10-29,4.10764
2021-10-30,4.24929
2021-10-31,5.24079
2021-11-01,3.966
2021-11-02,5.02832
2021-11-03,3.61189
2021-11-04,5.5949
2021-11-05,4.10764
2021-11-06,3.89518
2021-11-07,4.39093
2021-11-08,4.53257
2021-11-09,4.39093
2021-11-10,4.60339
2021-11-11,5.45325
2021-11-12,3.54107
2021-11-13,5.24079
2021-11-14,6.5864
2021-11-15,5.66572
2021-11-16,5.52407
2021-11-17,4.24929
2021-11-18,5.16997
2021-11-19,3.18696
2021-11-20,3.11614
2021-11-21,4.17847
2021-11-22,2.76203
2021-11-23,3.68271
2021-11-24,2.62039
2021-11-25,2.12464
2021-11-26,2.76203
2021-11-27,2.47875
2021-11-28,5.38243
2021-11-29,3.54107
2021-11-30,4.32011
2021-12-01,3.18696
2021-12-02,3.18696
2021-12-03,4.46175
2021-12-04,2.69121
2021-12-05,4.46175
2021-12-06,3.75354
2021-12-07,3.68271
2021-12-08,5.09915
2021-12-09,4.46175
2021-12-10,3.54107
2021-12-11,3.82436
2021-12-12,4.60339
2021-12-13,4.39093
2021-12-14,3.68271
2021-12-15,4.9575
2021-12-16,5.02832
2021-12-17,2.9745
2021-12-18,2.76203
2021-12-19,3.75354
2021-12-20,4.46175
2021-12-21,3.32861
2021-12-22,3.89518
2021-12-23,3.966
2021-12-24,3.61189
2021-12-25,3.61189
2021-12-26,3.54107
2021-12-27,4.24929
2021-12-28,4.24929
2021-12-29,3.966
2021-12-30,2.69121
2021-12-31,3.04532
2022-01-01,2.90368
2022-01-02,3.54107
2022-01-03,3.54107
2022-01-04,4.10764
2022-01-05,3.61189
2022-01-06,3.82436
2022-01-07,4.17847
2022-01-08,5.45325
2022-01-09,5.73654
2022-01-10,5.38243
2022-01-11,5.09915
2022-01-12,5.87818
2022-01-13,6.09065
2022-01-14,6.01983
2022-01-15,8.42776
2022-01-16,6.86968
2022-01-17,9.06515
2022-01-18,7.08215
2022-01-19,11.47308
2022-01-20,9.06515
2022-01-21,11.61473
2022-01-22,12.96033
2022-01-23,12.96033
2022-01-24,10.12747
2022-01-25,16.07648
2022-01-26,11.33144
2022-01-27,9.98583
2022-01-28,9.49008
2022-01-29,7.43626
2022-01-30,7.5779
2022-01-31,7.5779
2022-02-01,7.71954
2022-02-02,9.34844
2022-02-03,8.78186
2022-02-04,8.71104
2022-02-05,10.41076
2022-02-06,9.27762
2022-02-07,6.72804
2022-02-08,5.949
2022-02-09,7.36543
2022-02-10,8.99433
2022-02-11,7.79036
2022-02-12,7.29461
2022-02-13,6.65722
2022-02-14,5.5949
2022-02-15,8.5694
2022-02-16,7.08215
2022-02-17,5.09915
2022-02-18,4.60339
2022-02-19,7.15297
2022-02-20,5.73654
2022-02-21,7.08215
2022-02-22,6.44475
2022-02-23,4.67422
2022-02-24,5.73654
2022-02-25,4.53257
2022-02-26,5.24079
2022-02-27,5.16997
2022-02-28,4.46175
2022-03-01,4.88668
2022-03-02,4.46175
2022-03-03,4.74504
2022-03-04,4.88668
2022-03-05,3.75354
2022-03-06,5.80736
2022-03-07,6.09065
2022-03-08,4.10764
2022-03-09,4.10764
2022-03-10,3.82436
2022-03-11,5.73654
2022-03-12,4.32011
2022-03-13,5.02832
2022-03-14,5.87818
2022-03-15,5.16997
2022-03-16,4.60339
2022-03-17,4.39093
2022-03-18,5.5949
2022-03-19,5.5949
2022-03-20,4.67422
2022-03-21,5.16997
2022-03-22,4.88668
2022-03-23,5.45325
2022-03-24,4.39093
2022-03-25,3.75354
2022-03-26,6.23229
2022-03-27,5.31161
2022-03-28,3.75354
2022-03-29,4.10764
2022-03-30,2.12464
2022-03-31,4.24929
2022-04-01,3.39943
2022-04-02,3.47025
2022-04-03,5.66572
2022-04-04,4.24929
2022-04-05,3.47025
2022-04-06,3.68271
2022-04-07,2.62039
2022-04-08,2.69121
2022-04-09,3.61189
2022-04-10,2.62039
2022-04-11,2.83286
2022-04-12,2.90368
2022-04-13,3.89518
2022-04-14,2.12464
2022-04-15,2.33711
2022-04-16,2.54957
2022-04-17,3.11614
2022-04-18,2.62039
2022-04-19,3.25779
2022-04-20,3.966
2022-04-21,2.69121
2022-04-22,1.983
2022-04-23,2.83286
2022-04-24,2.62039
2022-04-25,4.17847
2022-04-26,3.25779
2022-04-27,2.05382
2022-04-28,4.67422
2022-04-29,4.03682
2022-04-30,5.5949
2022-05-01,3.54107
2022-05-02,4.32011
2022-05-03,2.76203
2022-05-04,2.76203
2022-05-05,3.39943
2022-05-06,4.39093
2022-05-07,2.9745
2022-05-08,2.54957
2022-05-09,3.47025
2022-05-10,4.03682
2022-05-11,3.89518
2022-05-12,3.39943
2022-05-13,2.83286
2022-05-14,2.83286
2022-05-15,3.18696
2022-05-16,3.39943
2022-05-17,2.9745
2022-05-18,2.83286
2022-05-19,2.9745
2022-05-20,3.04532
2022-05-21,2.40793
2022-05-22,3.47025
2022-05-23,4.17847
2022-05-24,2.47875
2022-05-25,2.9745
2022-05-26,3.75354
2022-05-27,3.04532
2022-05-28,2.47875
2022-05-29,3.18696
2022-05-30,3.18696
2022-05-31,3.47025
2022-06-01,4.32011
2022-06-02,3.32861
2022-06-03,2.26628
2022-06-04,2.90368
2022-06-05,3.75354
2022-06-06,3.966
2022-06-07,2.76203
2022-06-08,3.18696
2022-06-09,3.47025
2022-06-10,2.05382
2022-06-11,2.05382
2022-06-12,2.76203
2022-06-13,2.26628
2022-06-14,2.54957
2022-06-15,3.18696
2022-06-16,2.76203
2022-06-17,1.55807
2022-06-18,2.12464
2022-06-19,3.18696
2022-06-20,3.39943
2022-06-21,2.47875
2022-06-22,2.83286
2022-06-23,2.19546
2022-06-24,1.06232
2022-06-25,1.84135
2022-06-26,3.25779
2022-06-27,2.19546
2022-06-28,2.54957
2022-06-29,2.83286
2022-06-30,2.19546
2022-07-01,1.84135
2022-07-02,0.92067
2022-07-03,1.84135
2022-07-04,1.983
2022-07-05,2.40793
2022-07-06,2.54957
2022-07-07,1.983
2022-07-08,3.04532
2022-07-09,1.69971
2022-07-10,1.27478
2022-07-11,2.33711
2022-07-12,1.62889
2022-07-13,2.05382
2022-07-14,2.05382
2022-07-15,2.54957
2022-07-16,1.69971
2022-07-17,1.62889
2022-07-18,2.54957
2022-07-19,1.69971
2022-07-20,1.77053
2022-07-21,1.48725
2022-07-22,1.55807
2022-07-23,1.983
2022-07-24,2.33711
2022-07-25,2.90368
2022-07-26,0.9915
2022-07-27,2.9745
2022-07-28,3.47025
2022-07-29,2.47875
2022-07-30,2.62039
2022-07-31,3.18696
2022-08-01,3.32861
2022-08-02,3.25779
2022-08-03,3.25779
2022-08-04,2.76203
2022-08-05,2.76203
2022-08-06,1.55807
2022-08-07,2.12464
2022-08-08,2.54957
2022-08-09,1.41643
2022-08-10,2.62039
2022-08-11,1.41643
2022-08-12,2.62039
2022-08-13,2.54957
2022-08-14,1.84135
2022-08-15,2.62039
2022-08-16,2.54957
2022-08-17,3.25779
2022-08-18,2.19546
2022-08-19,3.25779
2022-08-20,1.91218
2022-08-21,2.62039
2022-08-22,3.82436
2022-08-23,2.40793
2022-08-24,2.05382
2022-08-25,1.55807
2022-08-26,2.54957
2022-08-27,2.26628
2022-08-28,2.05382
2022-08-29,2.26628
2022-08-30,2.76203
2022-08-31,2.19546
2022-09-01,2.12464
2022-09-02,1.983
2022-09-03,1.77053
2022-09-04,3.61189
2022-09-05,4.32011
2022-09-06,2.69121
2022-09-07,2.33711
2022-09-08,2.12464
2022-09-09,2.62039
2022-09-10,1.48725
2022-09-11,1.84135
2022-09-12,1.41643
2022-09-13,1.77053
2022-09-14,2.26628
2022-09-15,3.39943
2022-09-16,2.05382
2022-09-17,1.41643
2022-09-18,2.9745
2022-09-19,3.54107
2022-09-20,1.69971
2022-09-21,2.47875
2022-09-22,2.05382
2022-09-23,2.76203
2022-09-24,1.41643
2022-09-25,2.90368
2022-09-26,3.04532
2022-09-27,2.54957
2022-09-28,3.61189
2022-09-29,3.11614
2022-09-30,1.91218
2022-10-01,3.04532
2022-10-02,2.54957
2022-10-03,1.91218
2022-10-04,2.9745
2022-10-05,3.11614
2022-10-06,2.40793
2022-10-07,1.84135
2022-10-08,2.12464
2022-10-09,3.47025
2022-10-10,3.25779
2022-10-11,2.69121
2022-10-12,2.26628
2022-10-13,2.90368
2022-10-14,2.26628
2022-10-15,2.9745
2022-10-16,3.04532
2022-10-17,3.18696
2022-10-18,2.76203
2022-10-19,1.91218
2022-10-20,2.90368
2022-10-21,2.12464
2022-10-22,2.05382
2022-10-23,2.9745
2022-10-24,1.27478
2022-10-25,2.19546
2022-10-26,2.40793
2022-10-27,3.25779
2022-10-28,2.76203
2022-10-29,2.9745
2022-10-30,3.18696
2022-10-31,2.62039
2022-11-01,2.12464
2022-11-02,3.54107
2022-11-03,3.89518
2022-11-04,2.47875
2022-11-05,2.40793
2022-11-06,4.03682
2022-11-07,3.54107
2022-11-08,2.83286
2022-11-09,2.54957
2022-11-10,2.69121
2022-11-11,2.33711
2022-11-12,1.84135
2022-11-13,3.68271
2022-11-14,3.32861
2022-11-15,3.18696
2022-11-16,3.61189
2022-11-17,2.12464
2022-11-18,1.62889
2022-11-19,0.9915
2022-11-20,2.76203
2022-11-21,2.9745
2022-11-22,1.91218
2022-11-23,2.19546
2022-11-24,2.90368
2022-11-25,1.55807
2022-11-26,2.12464
2022-11-27,2.19546
2022-11-28,2.33711
2022-11-29,1.48725
2022-11-30,2.05382
2022-12-01,3.18696
2022-12-02,2.9745
2022-12-03,1.77053
2022-12-04,2.12464
2022-12-05,2.90368
2022-12-06,1.91218
2022-12-07,2.83286
2022-12-08,3.75354
2022-12-09,2.40793
2022-12-10,2.33711
2022-12-11,3.61189
2022-12-12,4.24929
2022-12-13,2.12464
2022-12-14,3.11614
2022-12-15,3.04532
2022-12-16,3.25779
2022-12-17,2.54957
2022-12-18,2.76203
2022-12-19,3.54107
2022-12-20,4.39093
2022-12-21,5.02832
2022-12-22,2.9745
2022-12-23,1.48725
2022-12-24,1.77053
2022-12-25,4.10764
2022-12-26,3.25779
2022-12-27,4.81586
2022-12-28,2.9745
2022-12-29,3.54107
2022-12-30,2.26628
2022-12-31,2.83286
2023-01-01,3.75354
2023-01-02,3.68271
2023-01-03,3.82436
2023-01-04,4.67422
2023-01-05,4.39093
2023-01-06,3.54107
2023-01-07,3.61189
2023-01-08,2.69121
2023-01-09,2.90368
2023-01-10,2.33711
2023-01-11,1.983
2023-01-12,2.40793
2023-01-13,2.40793
2023-01-14,2.26628
2023-01-15,2.62039
2023-01-16,3.11614
2023-01-17,12.11048
2023-01-18,8.85269
2023-01-19,4.67422
2023-01-20,3.04532
2023-01-21,2.9745
2023-01-22,3.54107
2023-01-23,6.01983
2023-01-24,3.75354
2023-01-25,4.03682
2023-01-26,4.53257
2023-01-27,4.46175
2023-01-28,4.03682
2023-01-29,3.25779
2023-01-30,3.04532
2023-01-31,3.82436
2023-02-01,4.03682
2023-02-02,3.39943
2023-02-03,2.19546
2023-02-04,3.32861
2023-02-05,4.53257
2023-02-06,3.32861
2023-02-07,2.90368
2023-02-08,3.04532
2023-02-09,3.82436
2023-02-10,2.76203
2023-02-11,3.32861
2023-02-12,3.54107
2023-02-13,3.32861
2023-02-14,4.17847
2023-02-15,3.18696
2023-02-16,3.11614
2023-02-17,3.25779
2023-02-18,3.61189
2023-02-19,3.89518
2023-02-20,3.47025
2023-02-21,4.10764
2023-02-22,3.18696
2023-02-23,2.54957
2023-02-24,3.54107
2023-02-25,4.53257
2023-02-26,2.83286
2023-02-27,2.47875
2023-02-28,2.83286
2023-03-01,4.46175
2023-03-02,2.83286
2023-03-03,1.20396
2023-03-04,3.47025
2023-03-05,3.18696
2023-03-06,2.90368
2023-03-07,3.82436
2023-03-08,2.40793
2023-03-09,1.77053
2023-03-10,2.69121
2023-03-11,1.84135
2023-03-12,3.82436
2023-03-13,2.62039
2023-03-14,2.05382
2023-03-15,2.9745
2023-03-16,3.18696
2023-03-17,1.27478
2023-03-18,3.75354
2023-03-19,3.04532
2023-03-20,2.62039
2023-03-21,2.05382
2023-03-22,1.983
2023-03-23,2.12464
2023-03-24,1.77053
2023-03-25,2.76203
2023-03-26,1.55807
2023-03-27,2.40793
2023-03-28,2.9745
2023-03-29,2.26628
2023-03-30,2.33711
2023-03-31,1.27478
2023-04-01,2.26628
2023-04-02,1.84135
2023-04-03,1.983
2023-04-04,2.26628
2023-04-05,1.91218
2023-04-06,2.26628
2023-04-07,1.77053
2023-04-08,1.62889
2023-04-09,2.33711
2023-04-10,2.90368
2023-04-11,1.983
2023-04-12,2.76203
2023-04-13,2.12464
2023-04-14,1.62889
2023-04-15,2.05382
2023-04-16,1.77053
2023-04-17,2.69121
2023-04-18,2.26628
2023-04-19,2.26628
2023-04-20,2.69121
2023-04-21,2.26628
2023-04-22,2.62039
2023-04-23,2.12464
2023-04-24,2.40793
2023-04-25,2.62039
2023-04-26,1.20396
2023-04-27,1.84135
2023-04-28,1.69971
2023-04-29,1.06232
2023-04-30,1.69971
2023-05-01,2.19546
2023-05-02,1.20396
2023-05-03,1.69971
2023-05-04,1.983
2023-05-05,1.3456
2023-05-06,1.69971
2023-05-07,1.983
2023-05-08,1.27478
2023-05-09,1.48725
2023-05-10,1.55807
2023-05-11,2.12464
2023-05-12,2.26628
2023-05-13,2.26628
2023-05-14,0.9915
2023-05-15,2.33711
2023-05-16,1.91218
2023-05-17,2.47875
2023-05-18,1.48725
2023-05-19,1.20396
2023-05-20,1.91218
2023-05-21,1.62889
2023-05-22,0.70821
2023-05-23,1.13314
2023-05-24,1.77053
2023-05-25,1.983
2023-05-26,3.25779
2023-05-27,1.41643
2023-05-28,2.40793
2023-05-29,2.19546
2023-05-30,1.41643
2023-05-31,1.3456
2023-06-01,1.06232
2023-06-02,0.77903
2023-06-03,0.9915
2023-06-04,1.91218
2023-06-05,0.92067
2023-06-06,1.84135
2023-06-07,1.62889
2023-06-08,1.983
2023-06-09,0.92067
2023-06-10,1.69971
2023-06-11,1.13314
2023-06-12,1.48725
2023-06-13,1.55807
2023-06-14,2.05382
2023-06-15,1.84135
2023-06-16,1.3456
2023-06-17,0.9915
2023-06-18,1.13314
2023-06-19,0.84985
2023-06-20,0.77903
2023-06-21,0.84985
2023-06-22,0.9915
2023-06-23,1.3456
2023-06-24,1.77053
2023-06-25,1.84135
2023-06-26,1.983
2023-06-27,1.55807
2023-06-28,1.69971
2023-06-29,1.983
2023-06-30,2.54957
2023-07-01,1.13314
2023-07-02,1.69971
2023-07-03,1.27478
2023-07-04,0.92067
2023-07-05,1.41643
2023-07-06,1.41643
2023-07-07,1.55807
2023-07-08,0.9915
2023-07-09,1.84135
2023-07-10,0.92067
2023-07-11,1.55807
2023-07-12,1.983
2023-07-13,1.983
2023-07-14,1.41643
2023-07-15,2.12464
2023-07-16,1.91218
2023-07-17,1.84135
2023-07-18,1.48725
2023-07-19,1.27478
2023-07-20,1.13314
2023-07-21,2.26628
2023-07-22,2.05382
2023-07-23,1.3456
2023-07-24,1.84135
2023-07-25,1.3456
2023-07-26,1.84135
2023-07-27,0.49575
2023-07-28,0.92067
2023-07-29,1.06232
2023-07-30,1.84135
2023-07-31,0.9915
2023-08-01,1.983
2023-08-02,2.19546
2023-08-03,1.84135
2023-08-04,1.55807
2023-08-05,0.9915
2023-08-06,1.41643
2023-08-07,1.06232
2023-08-08,1.55807
2023-08-09,1.84135
2023-08-10,1.3456
2023-08-11,0.9915
2023-08-12,1.3456
2023-08-13,1.27478
2023-08-14,2.12464
2023-08-15,2.05382
2023-08-16,0.9915
2023-08-17,1.13314
2023-08-18,2.12464
2023-08-19,1.06232
2023-08-20,1.69971
2023-08-21,1.62889
2023-08-22,1.41643
2023-08-23,1.48725
2023-08-24,2.05382
2023-08-25,1.77053
2023-08-26,1.20396
2023-08-27,1.41643
2023-08-28,2.19546
2023-08-29,1.48725
2023-08-30,2.12464
2023-08-31,2.12464
2023-09-01,1.62889
2023-09-02,1.27478
2023-09-03,1.91218
2023-09-04,1.983
2023-09-05,2.83286
2023-09-06,2.26628
2023-09-07,1.13314
2023-09-08,2.05382
2023-09-09,1.91218
