date,베트남주식
2020-10-06,19.93355
2020-10-07,22.25913
2020-10-08,18.87043
2020-10-09,16.81063
2020-10-10,8.57142
2020-10-11,8.10631
2020-10-12,19.73421
2020-10-13,23.78737
2020-10-14,22.72425
2020-10-15,25.04983
2020-10-16,21.3289
2020-10-17,9.10299
2020-10-18,9.83388
2020-10-19,24.7176
2020-10-20,20.99667
2020-10-21,25.84717
2020-10-22,21.99335
2020-10-23,21.3289
2020-10-24,8.90365
2020-10-25,8.63787
2020-10-26,25.38205
2020-10-27,21.26245
2020-10-28,19.60132
2020-10-29,18.87043
2020-10-30,16.67774
2020-10-31,6.71096
2020-11-01,11.49501
2020-11-02,17.74086
2020-11-03,20.39867
2020-11-04,17.40863
2020-11-05,18.33887
2020-11-06,16.87707
2020-11-07,8.17275
2020-11-08,7.17607
2020-11-09,19.06976
2020-11-10,20.66445
2020-11-11,23.58803
2020-11-12,21.19601
2020-11-13,20.06644
2020-11-14,8.8372
2020-11-15,9.36877
2020-11-16,25.98006
2020-11-17,22.32558
2020-11-18,22.39202
2020-11-19,26.44518
2020-11-20,25.91362
2020-11-21,11.76079
2020-11-22,9.30232
2020-11-23,29.83388
2020-11-24,28.90365
2020-11-25,28.63787
2020-11-26,30.299
2020-11-27,26.91029
2020-11-28,14.01993
2020-11-29,13.62126
2020-11-30,26.7774
2020-12-01,27.97342
2020-12-02,32.75747
2020-12-03,31.22923
2020-12-04,30.49833
2020-12-05,13.42192
2020-12-06,12.89036
2020-12-07,30.09966
2020-12-08,31.49501
2020-12-09,33.02325
2020-12-10,33.0897
2020-12-11,32.82392
2020-12-12,12.22591
2020-12-13,12.89036
2020-12-14,38.00664
2020-12-15,35.48172
2020-12-16,33.75415
2020-12-17,32.69102
2020-12-18,33.42192
2020-12-19,15.08305
2020-12-20,15.28239
2020-12-21,32.82392
2020-12-22,31.76079
2020-12-23,33.22259
2020-12-24,30.03322
2020-12-25,16.94352
2020-12-26,13.82059
2020-12-27,16.74418
2020-12-28,35.94684
2020-12-29,38.27242
2020-12-30,38.13953
2020-12-31,31.36212
2021-01-01,19.93355
2021-01-02,19.66777
2021-01-03,19.06976
2021-01-04,44.1196
2021-01-05,49.70099
2021-01-06,54.55149
2021-01-07,55.34883
2021-01-08,61.52823
2021-01-09,31.89368
2021-01-10,25.18272
2021-01-11,69.03654
2021-01-12,65.18272
2021-01-13,68.90365
2021-01-14,67.90697
2021-01-15,60.73089
2021-01-16,26.51162
2021-01-17,27.30897
2021-01-18,60.39867
2021-01-19,95.41528
2021-01-20,67.10963
2021-01-21,73.48837
2021-01-22,59.73421
2021-01-23,25.91362
2021-01-24,20.79734
2021-01-25,47.84053
2021-01-26,49.23588
2021-01-27,49.90033
2021-01-28,73.42192
2021-01-29,100.0
2021-01-30,38.87043
2021-01-31,26.51162
2021-02-01,56.21262
2021-02-02,52.02657
2021-02-03,49.43521
2021-02-04,45.4485
2021-02-05,35.7475
2021-02-06,19.80066
2021-02-07,35.34883
2021-02-08,41.79401
2021-02-09,38.33887
2021-02-10,33.35548
2021-02-11,21.92691
2021-02-12,19.93355
2021-02-13,18.93687
2021-02-14,20.39867
2021-02-15,41.99335
2021-02-16,36.21262
2021-02-17,42.39202
2021-02-18,45.24916
2021-02-19,39.40199
2021-02-20,16.4784
2021-02-21,15.01661
2021-02-22,37.14285
2021-02-23,39.40199
2021-02-24,36.81063
2021-02-25,33.6877
2021-02-26,29.43521
2021-02-27,12.49169
2021-02-28,9.43521
2021-03-01,26.7774
2021-03-02,33.15614
2021-03-03,29.43521
2021-03-04,30.96345
2021-03-05,25.58139
2021-03-06,11.0299
2021-03-07,11.6279
2021-03-08,29.30232
2021-03-09,27.30897
2021-03-10,28.2392
2021-03-11,29.5681
2021-03-12,29.30232
2021-03-13,11.89368
2021-03-14,10.23255
2021-03-15,27.97342
2021-03-16,29.70099
2021-03-17,25.71428
2021-03-18,27.97342
2021-03-19,22.39202
2021-03-20,13.02325
2021-03-21,10.897
2021-03-22,26.97674
2021-03-23,23.32225
2021-03-24,19.06976
2021-03-25,20.19933
2021-03-26,20.0
2021-03-27,11.16279
2021-03-28,9.5681
2021-03-29,19.53488
2021-03-30,23.98671
2021-03-31,20.93023
2021-04-01,22.19269
2021-04-02,31.6279
2021-04-03,9.36877
2021-04-04,9.90033
2021-04-05,26.91029
2021-04-06,29.83388
2021-04-07,27.44186
2021-04-08,24.1196
2021-04-09,24.1196
2021-04-10,26.44518
2021-04-11,12.15946
2021-04-12,33.88704
2021-04-13,31.36212
2021-04-14,31.16279
2021-04-15,29.43521
2021-04-16,25.64784
2021-04-17,11.29568
2021-04-18,7.44186
2021-04-19,25.31561
2021-04-20,30.23255
2021-04-21,24.85049
2021-04-22,31.29568
2021-04-23,27.64119
2021-04-24,9.5681
2021-04-25,9.36877
2021-04-26,28.50498
2021-04-27,24.91694
2021-04-28,28.97009
2021-04-29,24.65116
2021-04-30,17.54152
2021-05-01,11.0299
2021-05-02,8.8372
2021-05-03,16.14617
2021-05-04,23.45514
2021-05-05,20.53156
2021-05-06,21.06312
2021-05-07,21.06312
2021-05-08,11.36212
2021-05-09,8.57142
2021-05-10,24.91694
2021-05-11,23.3887
2021-05-12,23.72093
2021-05-13,25.24916
2021-05-14,20.66445
2021-05-15,9.16943
2021-05-16,8.70431
2021-05-17,23.65448
2021-05-18,35.08305
2021-05-19,44.7176
2021-05-20,46.04651
2021-05-21,44.85049
2021-05-22,49.23588
2021-05-23,28.37209
2021-05-24,48.10631
2021-05-25,57.74086
2021-05-26,64.31893
2021-05-27,60.33222
2021-05-28,55.21594
2021-05-29,22.32558
2021-05-30,21.99335
2021-05-31,53.02325
2021-06-01,51.56146
2021-06-02,44.58471
2021-06-03,52.89036
2021-06-04,51.29568
2021-06-05,18.80398
2021-06-06,28.57142
2021-06-07,58.5382
2021-06-08,48.37209
2021-06-09,43.52159
2021-06-10,42.79069
2021-06-11,59.53488
2021-06-12,60.86378
2021-06-13,45.71428
2021-06-14,63.12292
2021-06-15,53.88704
2021-06-16,45.84717
2021-06-17,43.72093
2021-06-18,44.31893
2021-06-19,16.27906
2021-06-20,14.68438
2021-06-21,39.80066
2021-06-22,37.54152
2021-06-23,40.33222
2021-06-24,37.14285
2021-06-25,34.55149
2021-06-26,17.27574
2021-06-27,15.68106
2021-06-28,32.62458
2021-06-29,38.87043
2021-06-30,40.33222
2021-07-01,37.67441
2021-07-02,32.75747
2021-07-03,14.01993
2021-07-04,12.55813
2021-07-05,30.63122
2021-07-06,47.90697
2021-07-07,46.44518
2021-07-08,39.2691
2021-07-09,28.43853
2021-07-10,11.49501
2021-07-11,10.09966
2021-07-12,55.08305
2021-07-13,39.13621
2021-07-14,36.81063
2021-07-15,41.19601
2021-07-16,32.89036
2021-07-17,12.69102
2021-07-18,10.23255
2021-07-19,33.75415
2021-07-20,34.55149
2021-07-21,32.75747
2021-07-22,33.35548
2021-07-23,26.7774
2021-07-24,9.30232
2021-07-25,10.09966
2021-07-26,33.88704
2021-07-27,27.64119
2021-07-28,27.84053
2021-07-29,30.299
2021-07-30,26.84385
2021-07-31,9.30232
2021-08-01,9.5681
2021-08-02,25.98006
2021-08-03,27.77408
2021-08-04,31.42857
2021-08-05,28.77076
2021-08-06,28.63787
2021-08-07,10.16611
2021-08-08,9.03654
2021-08-09,28.2392
2021-08-10,29.63455
2021-08-11,34.88372
2021-08-12,31.36212
2021-08-13,29.36877
2021-08-14,10.96345
2021-08-15,11.16279
2021-08-16,22.52491
2021-08-17,29.5681
2021-08-18,30.56478
2021-08-19,35.08305
2021-08-20,33.0897
2021-08-21,11.0299
2021-08-22,9.83388
2021-08-23,32.42524
2021-08-24,42.12624
2021-08-25,45.31561
2021-08-26,44.05315
2021-08-27,30.83056
2021-08-28,13.35548
2021-08-29,11.96013
2021-08-30,27.37541
2021-08-31,31.6279
2021-09-01,28.57142
2021-09-02,23.3887
2021-09-03,20.06644
2021-09-04,10.96345
2021-09-05,9.43521
2021-09-06,22.72425
2021-09-07,26.37873
2021-09-08,26.24584
2021-09-09,26.64451
2021-09-10,27.57475
2021-09-11,9.16943
2021-09-12,10.897
2021-09-13,28.8372
2021-09-14,23.65448
2021-09-15,23.45514
2021-09-16,24.85049
2021-09-17,23.58803
2021-09-18,12.42524
2021-09-19,9.76744
2021-09-20,14.75083
2021-09-21,18.47176
2021-09-22,21.12956
2021-09-23,28.77076
2021-09-24,30.76411
2021-09-25,13.02325
2021-09-26,11.89368
2021-09-27,27.64119
2021-09-28,30.96345
2021-09-29,29.36877
2021-09-30,24.1196
2021-10-01,23.25581
2021-10-02,12.29235
2021-10-03,8.17275
2021-10-04,17.47508
2021-10-05,28.10631
2021-10-06,25.04983
2021-10-07,21.12956
2021-10-08,20.06644
2021-10-09,11.22923
2021-10-10,9.43521
2021-10-11,20.598
2021-10-12,31.6279
2021-10-13,29.90033
2021-10-14,24.31893
2021-10-15,25.4485
2021-10-16,8.43853
2021-10-17,10.96345
2021-10-18,25.31561
2021-10-19,25.58139
2021-10-20,23.72093
2021-10-21,22.39202
2021-10-22,21.86046
2021-10-23,10.76411
2021-10-24,9.23588
2021-10-25,21.52823
2021-10-26,25.4485
2021-10-27,32.95681
2021-10-28,30.49833
2021-10-29,27.97342
2021-10-30,13.6877
2021-10-31,10.63122
2021-11-01,29.30232
2021-11-02,39.00332
2021-11-03,36.27906
2021-11-04,32.82392
2021-11-05,30.56478
2021-11-06,13.22259
2021-11-07,11.82724
2021-11-08,37.00996
2021-11-09,35.1495
2021-11-10,31.22923
2021-11-11,28.97009
2021-11-12,33.42192
2021-11-13,14.88372
2021-11-14,15.01661
2021-11-15,34.48504
2021-11-16,34.01993
2021-11-17,33.62126
2021-11-18,35.1495
2021-11-19,32.22591
2021-11-20,14.68438
2021-11-21,12.09302
2021-11-22,29.70099
2021-11-23,30.299
2021-11-24,35.01661
2021-11-25,40.0
2021-11-26,37.67441
2021-11-27,16.34551
2021-11-28,13.15614
2021-11-29,32.3588
2021-11-30,35.34883
2021-12-01,33.48837
2021-12-02,28.63787
2021-12-03,27.5083
2021-12-04,10.23255
2021-12-05,10.09966
2021-12-06,30.299
2021-12-07,30.09966
2021-12-08,32.15946
2021-12-09,30.03322
2021-12-10,29.10299
2021-12-11,11.96013
2021-12-12,8.70431
2021-12-13,31.0299
2021-12-14,25.18272
2021-12-15,24.58471
2021-12-16,26.11295
2021-12-17,18.93687
2021-12-18,7.90697
2021-12-19,9.36877
2021-12-20,20.46511
2021-12-21,24.18604
2021-12-22,21.52823
2021-12-23,25.98006
2021-12-24,24.38538
2021-12-25,9.36877
2021-12-26,10.03322
2021-12-27,26.24584
2021-12-28,26.64451
2021-12-29,25.38205
2021-12-30,21.59468
2021-12-31,19.40199
2022-01-01,9.96677
2022-01-02,9.76744
2022-01-03,25.84717
2022-01-04,28.77076
2022-01-05,29.5681
2022-01-06,36.41196
2022-01-07,27.90697
2022-01-08,14.81727
2022-01-09,16.14617
2022-01-10,29.03654
2022-01-11,32.55813
2022-01-12,35.1495
2022-01-13,45.24916
2022-01-14,35.1495
2022-01-15,11.96013
2022-01-16,9.36877
2022-01-17,29.90033
2022-01-18,31.56146
2022-01-19,30.03322
2022-01-20,27.64119
2022-01-21,27.84053
2022-01-22,12.55813
2022-01-23,11.6279
2022-01-24,30.69767
2022-01-25,36.14617
2022-01-26,32.62458
2022-01-27,36.54485
2022-01-28,31.6279
2022-01-29,16.21262
2022-01-30,12.49169
2022-01-31,12.22591
2022-02-01,15.48172
2022-02-02,22.19269
2022-02-03,28.17275
2022-02-04,27.44186
2022-02-05,14.68438
2022-02-06,13.48837
2022-02-07,34.55149
2022-02-08,48.97009
2022-02-09,32.55813
2022-02-10,28.63787
2022-02-11,33.28903
2022-02-12,12.15946
2022-02-13,14.15282
2022-02-14,30.96345
2022-02-15,32.95681
2022-02-16,32.82392
2022-02-17,30.96345
2022-02-18,32.69102
2022-02-19,21.46179
2022-02-20,17.60797
2022-02-21,36.87707
2022-02-22,32.29235
2022-02-23,32.49169
2022-02-24,36.87707
2022-02-25,30.49833
2022-02-26,13.55481
2022-02-27,9.30232
2022-02-28,24.91694
2022-03-01,20.79734
2022-03-02,26.7774
2022-03-03,27.04318
2022-03-04,24.91694
2022-03-05,8.03986
2022-03-06,9.03654
2022-03-07,25.58139
2022-03-08,22.79069
2022-03-09,22.72425
2022-03-10,26.44518
2022-03-11,23.85382
2022-03-12,11.42857
2022-03-13,8.43853
2022-03-14,25.98006
2022-03-15,27.44186
2022-03-16,28.90365
2022-03-17,29.90033
2022-03-18,26.97674
2022-03-19,8.8372
2022-03-20,8.30564
2022-03-21,26.91029
2022-03-22,28.2392
2022-03-23,27.37541
2022-03-24,27.64119
2022-03-25,28.50498
2022-03-26,8.03986
2022-03-27,7.84053
2022-03-28,21.19601
2022-03-29,26.11295
2022-03-30,27.30897
2022-03-31,27.97342
2022-04-01,26.37873
2022-04-02,8.97009
2022-04-03,8.97009
2022-04-04,29.23588
2022-04-05,31.09634
2022-04-06,30.49833
2022-04-07,25.04983
2022-04-08,23.32225
2022-04-09,10.09966
2022-04-10,5.31561
2022-04-11,23.52159
2022-04-12,25.78073
2022-04-13,25.51495
2022-04-14,27.04318
2022-04-15,24.18604
2022-04-16,6.91029
2022-04-17,6.84385
2022-04-18,25.51495
2022-04-19,30.76411
2022-04-20,38.5382
2022-04-21,39.40199
2022-04-22,34.95016
2022-04-23,10.36544
2022-04-24,7.04318
2022-04-25,38.87043
2022-04-26,42.59136
2022-04-27,38.00664
2022-04-28,34.4186
2022-04-29,24.58471
2022-04-30,8.97009
2022-05-01,7.57475
2022-05-02,23.58803
2022-05-03,21.79401
2022-05-04,26.64451
2022-05-05,18.67109
2022-05-06,23.72093
2022-05-07,9.43521
2022-05-08,6.97674
2022-05-09,26.11295
2022-05-10,28.37209
2022-05-11,29.16943
2022-05-12,28.97009
2022-05-13,33.22259
2022-05-14,12.02657
2022-05-15,12.55813
2022-05-16,34.08637
2022-05-17,35.81395
2022-05-18,33.82059
2022-05-19,27.84053
2022-05-20,27.84053
2022-05-21,9.83388
2022-05-22,8.57142
2022-05-23,21.12956
2022-05-24,24.85049
2022-05-25,25.38205
2022-05-26,25.11627
2022-05-27,20.73089
2022-05-28,8.63787
2022-05-29,6.84385
2022-05-30,23.98671
2022-05-31,26.7774
2022-06-01,15.88039
2022-06-02,23.52159
2022-06-03,21.26245
2022-06-04,5.51495
2022-06-05,7.44186
2022-06-06,13.35548
2022-06-07,21.86046
2022-06-08,24.85049
2022-06-09,24.45182
2022-06-10,21.92691
2022-06-11,6.04651
2022-06-12,6.44518
2022-06-13,25.91362
2022-06-14,25.04983
2022-06-15,27.10963
2022-06-16,21.39534
2022-06-17,24.45182
2022-06-18,6.97674
2022-06-19,6.1794
2022-06-20,26.31229
2022-06-21,23.72093
2022-06-22,24.05315
2022-06-23,24.91694
2022-06-24,21.86046
2022-06-25,7.24252
2022-06-26,7.17607
2022-06-27,21.26245
2022-06-28,19.46843
2022-06-29,19.20265
2022-06-30,20.33222
2022-07-01,16.27906
2022-07-02,5.91362
2022-07-03,7.30897
2022-07-04,20.99667
2022-07-05,21.79401
2022-07-06,17.67441
2022-07-07,21.06312
2022-07-08,20.33222
2022-07-09,6.91029
2022-07-10,6.51162
2022-07-11,18.5382
2022-07-12,19.2691
2022-07-13,17.34219
2022-07-14,18.5382
2022-07-15,21.46179
2022-07-16,7.5083
2022-07-17,4.18604
2022-07-18,18.27242
2022-07-19,20.598
2022-07-20,20.46511
2022-07-21,18.67109
2022-07-22,18.13953
2022-07-23,6.97674
2022-07-24,3.85382
2022-07-25,15.08305
2022-07-26,16.87707
2022-07-27,16.41196
2022-07-28,19.40199
2022-07-29,18.33887
2022-07-30,7.70764
2022-07-31,5.18272
2022-08-01,19.66777
2022-08-02,20.13289
2022-08-03,22.6578
2022-08-04,22.0598
2022-08-05,20.39867
2022-08-06,6.1794
2022-08-07,5.91362
2022-08-08,18.00664
2022-08-09,20.53156
2022-08-10,21.19601
2022-08-11,25.38205
2022-08-12,20.39867
2022-08-13,6.64451
2022-08-14,6.84385
2022-08-15,14.75083
2022-08-16,21.3289
2022-08-17,21.99335
2022-08-18,21.99335
2022-08-19,18.60465
2022-08-20,9.16943
2022-08-21,9.5681
2022-08-22,22.0598
2022-08-23,16.4784
2022-08-24,18.20598
2022-08-25,17.87375
2022-08-26,17.8073
2022-08-27,7.30897
2022-08-28,5.24916
2022-08-29,18.33887
2022-08-30,19.53488
2022-08-31,19.93355
2022-09-01,16.87707
2022-09-02,14.95016
2022-09-03,8.90365
2022-09-04,9.10299
2022-09-05,20.39867
2022-09-06,19.93355
2022-09-07,21.12956
2022-09-08,17.2093
2022-09-09,9.23588
2022-09-10,7.57475
2022-09-11,6.31229
2022-09-12,13.62126
2022-09-13,22.79069
2022-09-14,22.0598
2022-09-15,19.93355
2022-09-16,18.07308
2022-09-17,6.91029
2022-09-18,4.51827
2022-09-19,13.95348
2022-09-20,15.48172
2022-09-21,16.41196
2022-09-22,14.75083
2022-09-23,14.81727
2022-09-24,5.38205
2022-09-25,5.24916
2022-09-26,18.07308
2022-09-27,17.60797
2022-09-28,25.51495
2022-09-29,21.12956
2022-09-30,18.87043
2022-10-01,10.43189
2022-10-02,8.37209
2022-10-03,20.13289
2022-10-04,26.11295
2022-10-05,26.31229
2022-10-06,31.09634
2022-10-07,35.1495
2022-10-08,9.50166
2022-10-09,8.03986
2022-10-10,12.95681
2022-10-11,29.63455
2022-10-12,31.22923
2022-10-13,28.03986
2022-10-14,22.45847
2022-10-15,6.71096
2022-10-16,8.03986
2022-10-17,20.99667
2022-10-18,22.72425
2022-10-19,18.73754
2022-10-20,20.33222
2022-10-21,19.66777
2022-10-22,6.11295
2022-10-23,6.64451
2022-10-24,23.45514
2022-10-25,24.98338
2022-10-26,24.78405
2022-10-27,23.52159
2022-10-28,22.6578
2022-10-29,6.7774
2022-10-30,5.78073
2022-10-31,23.52159
2022-11-01,24.25249
2022-11-02,20.99667
2022-11-03,19.93355
2022-11-04,24.45182
2022-11-05,8.57142
2022-11-06,5.98006
2022-11-07,33.02325
2022-11-08,29.50166
2022-11-09,27.10963
2022-11-10,24.98338
2022-11-11,36.27906
2022-11-12,10.63122
2022-11-13,11.22923
2022-11-14,38.60465
2022-11-15,48.2392
2022-11-16,47.04318
2022-11-17,34.55149
2022-11-18,29.5681
2022-11-19,7.30897
2022-11-20,6.11295
2022-11-21,25.51495
2022-11-22,22.0598
2022-11-23,22.79069
2022-11-24,25.51495
2022-11-25,20.33222
2022-11-26,6.64451
2022-11-27,6.97674
2022-11-28,24.7176
2022-11-29,26.44518
2022-11-30,27.04318
2022-12-01,26.04651
2022-12-02,24.98338
2022-12-03,6.44518
2022-12-04,7.70764
2022-12-05,29.70099
2022-12-06,27.77408
2022-12-07,26.7774
2022-12-08,25.84717
2022-12-09,28.10631
2022-12-10,8.10631
2022-12-11,8.43853
2022-12-12,27.10963
2022-12-13,22.6578
2022-12-14,21.79401
2022-12-15,20.46511
2022-12-16,20.33222
2022-12-17,27.5083
2022-12-18,16.14617
2022-12-19,22.39202
2022-12-20,23.05647
2022-12-21,26.51162
2022-12-22,21.26245
2022-12-23,20.86378
2022-12-24,12.89036
2022-12-25,9.23588
2022-12-26,21.99335
2022-12-27,22.79069
2022-12-28,21.59468
2022-12-29,20.46511
2022-12-30,16.67774
2022-12-31,9.5681
2023-01-01,12.02657
2023-01-02,18.27242
2023-01-03,24.18604
2023-01-04,28.57142
2023-01-05,33.35548
2023-01-06,28.50498
2023-01-07,10.09966
2023-01-08,14.08637
2023-01-09,29.63455
2023-01-10,25.24916
2023-01-11,27.30897
2023-01-12,35.08305
2023-01-13,31.56146
2023-01-14,19.46843
2023-01-15,13.22259
2023-01-16,30.03322
2023-01-17,31.0299
2023-01-18,31.69435
2023-01-19,36.21262
2023-01-20,30.16611
2023-01-21,11.89368
2023-01-22,8.70431
2023-01-23,15.34883
2023-01-24,32.69102
2023-01-25,42.99003
2023-01-26,30.36544
2023-01-27,33.55481
2023-01-28,16.74418
2023-01-29,15.21594
2023-01-30,32.49169
2023-01-31,23.92026
2023-02-01,34.88372
2023-02-02,39.80066
2023-02-03,28.17275
2023-02-04,11.29568
2023-02-05,11.6279
2023-02-06,20.79734
2023-02-07,24.25249
2023-02-08,22.59136
2023-02-09,20.53156
2023-02-10,17.74086
2023-02-11,7.5083
2023-02-12,8.03986
2023-02-13,16.67774
2023-02-14,16.07973
2023-02-15,18.20598
2023-02-16,20.26578
2023-02-17,16.21262
2023-02-18,8.70431
2023-02-19,7.97342
2023-02-20,18.33887
2023-02-21,23.05647
2023-02-22,20.93023
2023-02-23,21.79401
2023-02-24,17.2093
2023-02-25,7.64119
2023-02-26,10.69767
2023-02-27,19.2691
2023-02-28,17.87375
2023-03-01,15.61461
2023-03-02,18.20598
2023-03-03,16.81063
2023-03-04,8.17275
2023-03-05,49.63455
2023-03-06,27.90697
2023-03-07,23.58803
2023-03-08,25.11627
2023-03-09,18.47176
2023-03-10,14.28571
2023-03-11,7.04318
2023-03-12,6.37873
2023-03-13,17.14285
2023-03-14,22.59136
2023-03-15,22.85714
2023-03-16,20.598
2023-03-17,26.51162
2023-03-18,10.897
2023-03-19,10.897
2023-03-20,19.13621
2023-03-21,18.67109
2023-03-22,21.3289
2023-03-23,22.0598
2023-03-24,19.00332
2023-03-25,8.03986
2023-03-26,11.89368
2023-03-27,16.27906
2023-03-28,17.87375
2023-03-29,18.07308
2023-03-30,16.54485
2023-03-31,17.87375
2023-04-01,7.24252
2023-04-02,11.56146
2023-04-03,21.06312
2023-04-04,21.19601
2023-04-05,19.60132
2023-04-06,23.45514
2023-04-07,19.80066
2023-04-08,7.64119
2023-04-09,9.96677
2023-04-10,22.72425
2023-04-11,23.92026
2023-04-12,22.92358
2023-04-13,18.73754
2023-04-14,20.79734
2023-04-15,8.77076
2023-04-16,8.43853
2023-04-17,18.27242
2023-04-18,20.0
2023-04-19,20.13289
2023-04-20,17.47508
2023-04-21,16.01328
2023-04-22,6.44518
2023-04-23,6.51162
2023-04-24,15.34883
2023-04-25,16.14617
2023-04-26,14.75083
2023-04-27,15.94684
2023-04-28,15.81395
2023-04-29,7.17607
2023-04-30,6.1794
2023-05-01,10.49833
2023-05-02,12.89036
2023-05-03,16.14617
2023-05-04,15.08305
2023-05-05,11.0299
2023-05-06,8.03986
2023-05-07,8.10631
2023-05-08,16.74418
2023-05-09,19.93355
2023-05-10,18.13953
2023-05-11,18.00664
2023-05-12,14.48504
2023-05-13,6.71096
2023-05-14,6.97674
2023-05-15,18.93687
2023-05-16,17.74086
2023-05-17,19.73421
2023-05-18,17.87375
2023-05-19,19.2691
2023-05-20,6.91029
2023-05-21,6.24584
2023-05-22,21.3289
2023-05-23,17.94019
2023-05-24,16.67774
2023-05-25,14.81727
2023-05-26,16.67774
2023-05-27,7.24252
2023-05-28,5.51495
2023-05-29,11.69435
