date,홍콩환율
2021-09-01,12.01175
2021-09-02,11.56315
2021-09-03,10.50351
2021-09-04,5.59207
2021-09-05,5.09706
2021-09-06,11.44713
2021-09-07,11.90347
2021-09-08,13.64374
2021-09-09,12.03496
2021-09-10,12.10457
2021-09-11,5.89372
2021-09-12,4.54791
2021-09-13,12.27473
2021-09-14,11.01399
2021-09-15,11.29244
2021-09-16,11.94214
2021-09-17,11.50127
2021-09-18,6.381
2021-09-19,4.97331
2021-09-20,8.80965
2021-09-21,9.30466
2021-09-22,7.58759
2021-09-23,15.32987
2021-09-24,13.54319
2021-09-25,6.33459
2021-09-26,5.36004
2021-09-27,12.62278
2021-09-28,12.64598
2021-09-29,12.85482
2021-09-30,11.80292
2021-10-01,10.48031
2021-10-02,5.37551
2021-10-03,4.9037
2021-10-04,8.42292
2021-10-05,12.38301
2021-10-06,13.92219
2021-10-07,11.2383
2021-10-08,10.58086
2021-10-09,5.25175
2021-10-10,5.37551
2021-10-11,8.36878
2021-10-12,14.27024
2021-10-13,10.60406
2021-10-14,9.25052
2021-10-15,10.24054
2021-10-16,5.05839
2021-10-17,4.9269
2021-10-18,10.35656
2021-10-19,10.86704
2021-10-20,11.0372
2021-10-21,9.70686
2021-10-22,9.16544
2021-10-23,4.88823
2021-10-24,4.87276
2021-10-25,10.36429
2021-10-26,11.40072
2021-10-27,9.71459
2021-10-28,9.55216
2021-10-29,9.23505
2021-10-30,4.81089
2021-10-31,4.68713
2021-11-01,11.02173
2021-11-02,10.03944
2021-11-03,10.8129
2021-11-04,10.53445
2021-11-05,10.07811
2021-11-06,5.25175
2021-11-07,4.48603
2021-11-08,10.27148
2021-11-09,11.02173
2021-11-10,9.01075
2021-11-11,10.08585
2021-11-12,10.54219
2021-11-13,5.70036
2021-11-14,4.71034
2021-11-15,10.00077
2021-11-16,10.33335
2021-11-17,10.65821
2021-11-18,9.21184
2021-11-19,9.54443
2021-11-20,4.78768
2021-11-21,4.14571
2021-11-22,9.07262
2021-11-23,8.9102
2021-11-24,9.48255
2021-11-25,9.32013
2021-11-26,10.04718
2021-11-27,5.44512
2021-11-28,4.9269
2021-11-29,11.04493
2021-11-30,9.9621
2021-12-01,9.84608
2021-12-02,9.9621
2021-12-03,8.63175
2021-12-04,6.08709
2021-12-05,5.21308
2021-12-06,9.19638
2021-12-07,8.89473
2021-12-08,9.24278
2021-12-09,8.59308
2021-12-10,8.36878
2021-12-11,4.23853
2021-12-12,4.16118
2021-12-13,9.18091
2021-12-14,9.02622
2021-12-15,9.72232
2021-12-16,9.07262
2021-12-17,8.55441
2021-12-18,5.128
2021-12-19,4.0761
2021-12-20,9.66045
2021-12-21,9.90795
2021-12-22,9.14223
2021-12-23,9.3356
2021-12-24,8.29917
2021-12-25,5.01972
2021-12-26,4.74127
2021-12-27,7.46384
2021-12-28,9.00301
2021-12-29,8.35331
2021-12-30,8.508
2021-12-31,7.92791
2022-01-01,5.37551
2022-01-02,5.25175
2022-01-03,9.73006
2022-01-04,11.32338
2022-01-05,12.05816
2022-01-06,12.86255
2022-01-07,12.40621
2022-01-08,6.96109
2022-01-09,6.44288
2022-01-10,11.43939
2022-01-11,10.36429
2022-01-12,10.34109
2022-01-13,9.51349
2022-01-14,9.42841
2022-01-15,5.76997
2022-01-16,5.76997
2022-01-17,9.91569
2022-01-18,9.92342
2022-01-19,9.06489
2022-01-20,10.1864
2022-01-21,10.89798
2022-01-22,5.43738
2022-01-23,5.05066
2022-01-24,10.00077
2022-01-25,11.56315
2022-01-26,11.09907
2022-01-27,12.12004
2022-01-28,12.43715
2022-01-29,6.6053
2022-01-30,6.36553
2022-01-31,6.46608
2022-02-01,6.50475
2022-02-02,7.54892
2022-02-03,10.70461
2022-02-04,11.76425
2022-02-05,6.1799
2022-02-06,5.52246
2022-02-07,10.77422
2022-02-08,9.93116
2022-02-09,10.07038
2022-02-10,9.91569
2022-02-11,9.05715
2022-02-12,5.07386
2022-02-13,4.9269
2022-02-14,8.79418
2022-02-15,9.24278
2022-02-16,8.56214
2022-02-17,8.7323
2022-02-18,8.18315
2022-02-19,5.18214
2022-02-20,4.76448
2022-02-21,8.68589
2022-02-22,9.32013
2022-02-23,8.74004
2022-02-24,11.76425
2022-02-25,11.12228
2022-02-26,5.46059
2022-02-27,4.60979
2022-02-28,10.6118
2022-03-01,7.81963
2022-03-02,10.51898
2022-03-03,9.30466
2022-03-04,11.33111
2022-03-05,6.51249
2022-03-06,5.37551
2022-03-07,14.889
2022-03-08,16.76077
2022-03-09,9.01848
2022-03-10,11.09907
2022-03-11,11.88026
2022-03-12,6.28818
2022-03-13,5.79317
2022-03-14,13.38077
2022-03-15,14.92768
2022-03-16,14.51001
2022-03-17,14.36305
2022-03-18,11.31564
2022-03-19,6.22631
2022-03-20,5.20535
2022-03-21,10.96759
2022-03-22,10.47258
2022-03-23,9.32013
2022-03-24,9.57537
2022-03-25,9.90795
2022-03-26,5.18214
2022-03-27,4.66393
2022-03-28,10.21734
2022-03-29,10.31015
2022-03-30,10.21734
2022-03-31,9.11903
2022-04-01,8.97207
2022-04-02,5.18214
2022-04-03,4.69487
2022-04-04,9.64498
2022-04-05,8.21409
2022-04-06,9.43615
2022-04-07,9.52896
2022-04-08,8.97207
2022-04-09,4.38548
2022-04-10,4.4783
2022-04-11,10.09358
2022-04-12,9.81514
2022-04-13,9.10356
2022-04-14,8.13674
2022-04-15,8.09033
2022-04-16,4.72581
2022-04-17,3.95235
2022-04-18,8.68589
2022-04-19,10.70461
2022-04-20,10.08585
2022-04-21,9.99303
2022-04-22,8.7323
2022-04-23,4.98105
2022-04-24,5.03519
2022-04-25,12.42168
2022-04-26,13.31889
2022-04-27,16.42045
2022-04-28,16.86131
2022-04-29,14.03047
2022-04-30,5.76223
2022-05-01,4.63299
2022-05-02,10.77422
2022-05-03,11.888
2022-05-04,10.68914
2022-05-05,7.98979
2022-05-06,12.27473
2022-05-07,5.34457
2022-05-08,5.3291
2022-05-09,10.72782
2022-05-10,11.34658
2022-05-11,10.57313
2022-05-12,14.27024
2022-05-13,11.64049
2022-05-14,5.3523
2022-05-15,4.86503
2022-05-16,10.31015
2022-05-17,10.75102
2022-05-18,10.17093
2022-05-19,11.13001
2022-05-20,9.63724
2022-05-21,5.11253
2022-05-22,4.52471
2022-05-23,10.03944
2022-05-24,10.05491
2022-05-25,9.67592
2022-05-26,9.50576
2022-05-27,9.31239
2022-05-28,5.12027
2022-05-29,4.30814
2022-05-30,10.80516
2022-05-31,10.95212
2022-06-01,9.19638
2022-06-02,10.4107
2022-06-03,8.19862
2022-06-04,4.2772
2022-06-05,4.06837
2022-06-06,7.09258
2022-06-07,11.84159
2022-06-08,11.37752
2022-06-09,11.07587
2022-06-10,10.44164
2022-06-11,6.04841
2022-06-12,5.25949
2022-06-13,15.37628
2022-06-14,15.78621
2022-06-15,14.53321
2022-06-16,13.6128
2022-06-17,13.77523
2022-06-18,6.18764
2022-06-19,5.73903
2022-06-20,13.31889
2022-06-21,11.79518
2022-06-22,14.37852
2022-06-23,15.84809
2022-06-24,14.82713
2022-06-25,5.7777
2022-06-26,5.65395
2022-06-27,13.53546
2022-06-28,11.6869
2022-06-29,12.25152
2022-06-30,12.5609
2022-07-01,10.78196
2022-07-02,5.46059
2022-07-03,4.94237
2022-07-04,10.80516
2022-07-05,12.92443
2022-07-06,14.98182
2022-07-07,12.84708
2022-07-08,11.25377
2022-07-09,5.83185
2022-07-10,5.7545
2022-07-11,11.43939
2022-07-12,14.4404
2022-07-13,12.63825
2022-07-14,13.49679
2022-07-15,16.38951
2022-07-16,6.50475
2022-07-17,5.66942
2022-07-18,12.86255
2022-07-19,11.69463
2022-07-20,11.13001
2022-07-21,10.91345
2022-07-22,10.17866
2022-07-23,5.34457
2022-07-24,5.14347
2022-07-25,11.05267
2022-07-26,11.00626
2022-07-27,12.1123
2022-07-28,11.84159
2022-07-29,10.58086
2022-07-30,5.17441
2022-07-31,4.58658
2022-08-01,11.51674
2022-08-02,10.61953
2022-08-03,10.86704
2022-08-04,10.13226
2022-08-05,9.8074
2022-08-06,4.88823
2022-08-07,4.63299
2022-08-08,10.27148
2022-08-09,8.89473
2022-08-10,9.21958
2022-08-11,9.08809
2022-08-12,8.46159
2022-08-13,4.33908
2022-08-14,3.95235
2022-08-15,6.87601
2022-08-16,10.25601
2022-08-17,9.93116
2022-08-18,10.60406
2022-08-19,12.87029
2022-08-20,7.27821
2022-08-21,5.84731
2022-08-22,17.12429
2022-08-23,16.10333
2022-08-24,14.35532
2022-08-25,12.5609
2022-08-26,11.19189
2022-08-27,5.97107
2022-08-28,5.36777
2022-08-29,15.27573
2022-08-30,14.19289
2022-08-31,12.82388
2022-09-01,14.32438
2022-09-02,15.24479
2022-09-03,7.24727
2022-09-04,6.26498
2022-09-05,18.00603
2022-09-06,16.24255
2022-09-07,20.21811
2022-09-08,17.65024
2022-09-09,10.49578
2022-09-10,7.87377
2022-09-11,8.33784
2022-09-12,8.98754
2022-09-13,17.18617
2022-09-14,22.04346
2022-09-15,18.65573
2022-09-16,17.52649
2022-09-17,9.32013
2022-09-18,8.19088
2022-09-19,16.93866
2022-09-20,14.78072
2022-09-21,14.4404
2022-09-22,25.31518
2022-09-23,20.51976
2022-09-24,11.888
2022-09-25,9.66818
2022-09-26,28.79573
2022-09-27,23.37381
2022-09-28,26.9549
2022-09-29,22.08987
2022-09-30,20.3728
2022-10-01,10.54219
2022-10-02,8.65496
2022-10-03,12.46036
2022-10-04,18.29994
2022-10-05,18.8955
2022-10-06,21.31642
2022-10-07,18.29221
2022-10-08,8.97207
2022-10-09,7.61853
2022-10-10,12.15871
2022-10-11,19.44465
2022-10-12,18.77948
2022-10-13,15.9177
2022-10-14,16.49006
2022-10-15,9.25825
2022-10-16,8.11354
2022-10-17,16.72983
2022-10-18,16.25802
2022-10-19,15.11331
2022-10-20,15.36081
2022-10-21,16.40498
2022-10-22,7.99752
2022-10-23,7.18539
2022-10-24,17.00054
2022-10-25,16.42045
2022-10-26,14.38626
2022-10-27,14.889
2022-10-28,12.94763
2022-10-29,6.99203
2022-10-30,5.32137
2022-10-31,13.43491
2022-11-01,13.93765
2022-11-02,13.1874
2022-11-03,13.76749
2022-11-04,12.66145
2022-11-05,7.90471
2022-11-06,7.46384
2022-11-07,15.97184
2022-11-08,17.06241
2022-11-09,20.48108
2022-11-10,17.34086
2022-11-11,26.58364
2022-11-12,11.2383
2022-11-13,9.71459
2022-11-14,21.8269
2022-11-15,17.74305
2022-11-16,17.65797
2022-11-17,16.84585
2022-11-18,14.08461
2022-11-19,7.32461
2022-11-20,7.26274
2022-11-21,17.47234
2022-11-22,15.4923
2022-11-23,13.85257
2022-11-24,15.0437
2022-11-25,13.45038
2022-11-26,7.91244
2022-11-27,6.86054
2022-11-28,14.63376
2022-11-29,13.98406
2022-11-30,15.48456
2022-12-01,16.23482
2022-12-02,13.82937
2022-12-03,7.24727
2022-12-04,7.04617
2022-12-05,15.63926
2022-12-06,16.3663
2022-12-07,16.5674
2022-12-08,15.0901
2022-12-09,14.26251
2022-12-10,8.20635
2022-12-11,7.40969
2022-12-12,15.28347
2022-12-13,14.16196
2022-12-14,14.43267
2022-12-15,14.97408
2022-12-16,14.53321
2022-12-17,8.00525
2022-12-18,7.0075
2022-12-19,13.84484
2022-12-20,14.22383
2022-12-21,13.86031
2022-12-22,15.42269
2022-12-23,13.08685
2022-12-24,7.56439
2022-12-25,6.83734
2022-12-26,12.44489
2022-12-27,13.03271
2022-12-28,14.78846
2022-12-29,13.62054
2022-12-30,13.57413
2022-12-31,7.52571
2023-01-01,7.255
2023-01-02,14.57189
2023-01-03,15.72434
2023-01-04,15.7398
2023-01-05,15.11331
2023-01-06,14.12328
2023-01-07,9.27372
2023-01-08,8.94114
2023-01-09,18.14525
2023-01-10,17.65797
2023-01-11,16.18841
2023-01-12,15.72434
2023-01-13,15.98731
2023-01-14,9.76873
2023-01-15,9.27372
2023-01-16,18.52424
2023-01-17,15.77074
2023-01-18,16.50553
2023-01-19,17.8204
2023-01-20,15.41495
2023-01-21,10.25601
2023-01-22,8.99528
2023-01-23,10.40297
2023-01-24,11.02173
2023-01-25,17.72758
2023-01-26,17.78946
2023-01-27,16.90772
2023-01-28,10.44164
2023-01-29,10.40297
2023-01-30,17.83587
2023-01-31,17.29445
2023-02-01,17.24804
2023-02-02,18.2458
2023-02-03,16.97733
2023-02-04,12.12777
2023-02-05,11.81839
2023-02-06,21.53298
2023-02-07,21.53298
2023-02-08,18.8955
2023-02-09,19.68443
2023-02-10,18.68667
2023-02-11,12.9631
2023-02-12,12.73106
2023-02-13,23.5285
2023-02-14,21.4015
2023-02-15,21.15399
2023-02-16,21.27001
2023-02-17,24.25554
2023-02-18,14.96635
2023-02-19,13.5896
2023-02-20,23.72186
2023-02-21,22.0744
2023-02-22,24.06218
2023-02-23,22.35285
2023-02-24,21.71861
2023-02-25,14.63376
2023-02-26,13.93765
2023-02-27,25.2533
2023-02-28,24.75056
2023-03-01,21.4015
2023-03-02,23.89976
2023-03-03,21.00703
2023-03-04,14.08461
2023-03-05,13.27248
2023-03-06,22.60809
2023-03-07,21.40923
2023-03-08,23.23458
2023-03-09,21.94291
2023-03-10,22.49207
2023-03-11,14.54868
2023-03-12,14.43267
2023-03-13,24.22461
2023-03-14,23.70639
2023-03-15,21.31642
2023-03-16,21.2236
2023-03-17,20.07889
2023-03-18,13.49679
2023-03-19,13.01724
2023-03-20,21.51751
2023-03-21,20.28772
2023-03-22,19.90873
2023-03-23,24.88204
2023-03-24,23.89202
2023-03-25,14.78846
2023-03-26,13.07138
2023-03-27,21.99706
2023-03-28,20.45015
2023-03-29,20.98383
2023-03-30,21.07664
2023-03-31,18.78722
2023-04-01,12.5145
2023-04-02,11.88026
2023-04-03,21.38603
2023-04-04,21.96612
2023-04-05,17.58063
2023-04-06,20.61257
2023-04-07,18.70987
2023-04-08,12.5377
2023-04-09,12.29793
2023-04-10,20.04021
2023-04-11,22.50754
2023-04-12,21.79596
2023-04-13,23.26552
2023-04-14,22.44566
2023-04-15,14.37079
2023-04-16,13.31116
2023-04-17,24.77376
2023-04-18,23.64452
2023-04-19,23.96937
2023-04-20,27.04772
2023-04-21,25.64003
2023-04-22,16.83038
2023-04-23,14.97408
2023-04-24,28.82666
2023-04-25,27.81344
2023-04-26,25.92621
2023-04-27,24.6268
2023-04-28,24.64227
2023-04-29,15.93317
2023-04-30,14.88127
2023-05-01,19.08113
2023-05-02,26.46763
2023-05-03,24.11632
2023-05-04,26.56818
2023-05-05,20.82914
2023-05-06,19.66896
2023-05-07,18.33088
2023-05-08,27.04772
2023-05-09,24.63454
2023-05-10,23.38154
2023-05-11,23.9771
2023-05-12,25.53948
2023-05-13,16.08012
2023-05-14,14.78072
2023-05-15,26.44442
2023-05-16,28.59463
2023-05-17,30.69842
2023-05-18,23.98484
2023-05-19,23.5517
2023-05-20,15.21386
2023-05-21,13.75203
2023-05-22,27.10186
2023-05-23,27.64328
2023-05-24,24.29422
2023-05-25,24.93618
2023-05-26,21.61033
2023-05-27,15.74754
2023-05-28,16.83811
2023-05-29,18.61706
