date,사업소득
2020-06-23,13.01136
2020-06-24,14.26136
2020-06-25,13.75
2020-06-26,11.64772
2020-06-27,3.4659
2020-06-28,3.18181
2020-06-29,13.4659
2020-06-30,15.625
2020-07-01,14.60227
2020-07-02,16.30681
2020-07-03,12.44318
2020-07-04,3.18181
2020-07-05,3.35227
2020-07-06,15.9659
2020-07-07,16.42045
2020-07-08,14.88636
2020-07-09,14.60227
2020-07-10,12.5
2020-07-11,3.01136
2020-07-12,2.78409
2020-07-13,10.625
2020-07-14,11.53409
2020-07-15,9.54545
2020-07-16,8.23863
2020-07-17,9.375
2020-07-18,3.01136
2020-07-19,2.89772
2020-07-20,10.17045
2020-07-21,10.9659
2020-07-22,9.60227
2020-07-23,10.625
2020-07-24,9.88636
2020-07-25,3.01136
2020-07-26,2.78409
2020-07-27,11.53409
2020-07-28,12.04545
2020-07-29,12.67045
2020-07-30,11.70454
2020-07-31,12.04545
2020-08-01,3.40909
2020-08-02,2.72727
2020-08-03,10.90909
2020-08-04,9.77272
2020-08-05,12.04545
2020-08-06,11.47727
2020-08-07,9.65909
2020-08-08,3.29545
2020-08-09,1.98863
2020-08-10,11.76136
2020-08-11,10.56818
2020-08-12,9.7159
2020-08-13,7.8409
2020-08-14,7.44318
2020-08-15,2.89772
2020-08-16,1.70454
2020-08-17,3.69318
2020-08-18,8.63636
2020-08-19,13.69318
2020-08-20,12.38636
2020-08-21,11.53409
2020-08-22,3.23863
2020-08-23,3.18181
2020-08-24,11.19318
2020-08-25,11.5909
2020-08-26,11.30681
2020-08-27,9.82954
2020-08-28,8.75
2020-08-29,3.52272
2020-08-30,3.4659
2020-08-31,12.55681
2020-09-01,12.95454
2020-09-02,15.51136
2020-09-03,14.20454
2020-09-04,12.10227
2020-09-05,2.32954
2020-09-06,3.57954
2020-09-07,16.36363
2020-09-08,13.97727
2020-09-09,12.15909
2020-09-10,13.63636
2020-09-11,9.77272
2020-09-12,3.18181
2020-09-13,2.44318
2020-09-14,12.61363
2020-09-15,10.11363
2020-09-16,9.77272
2020-09-17,8.97727
2020-09-18,8.40909
2020-09-19,1.81818
2020-09-20,2.2159
2020-09-21,11.19318
2020-09-22,10.3409
2020-09-23,9.82954
2020-09-24,11.47727
2020-09-25,9.88636
2020-09-26,2.61363
2020-09-27,3.01136
2020-09-28,13.97727
2020-09-29,10.56818
2020-09-30,2.27272
2020-10-01,2.32954
2020-10-02,1.76136
2020-10-03,2.2159
2020-10-04,2.89772
2020-10-05,13.4659
2020-10-06,15.3409
2020-10-07,11.875
2020-10-08,13.23863
2020-10-09,2.61363
2020-10-10,3.40909
2020-10-11,3.4659
2020-10-12,13.06818
2020-10-13,11.07954
2020-10-14,11.5909
2020-10-15,10.625
2020-10-16,10.0
2020-10-17,2.15909
2020-10-18,3.75
2020-10-19,10.11363
2020-10-20,18.40909
2020-10-21,10.39772
2020-10-22,10.39772
2020-10-23,9.7159
2020-10-24,2.67045
2020-10-25,2.5
2020-10-26,9.82954
2020-10-27,11.76136
2020-10-28,12.27272
2020-10-29,12.95454
2020-10-30,10.28409
2020-10-31,3.40909
2020-11-01,3.125
2020-11-02,13.125
2020-11-03,12.8409
2020-11-04,11.64772
2020-11-05,10.90909
2020-11-06,10.3409
2020-11-07,2.78409
2020-11-08,2.78409
2020-11-09,11.70454
2020-11-10,13.92045
2020-11-11,8.97727
2020-11-12,8.80681
2020-11-13,8.80681
2020-11-14,2.67045
2020-11-15,3.80681
2020-11-16,10.9659
2020-11-17,12.32954
2020-11-18,9.88636
2020-11-19,12.5
2020-11-20,9.31818
2020-11-21,3.18181
2020-11-22,4.03409
2020-11-23,11.02272
2020-11-24,10.90909
2020-11-25,17.2159
2020-11-26,23.40909
2020-11-27,19.31818
2020-11-28,6.98863
2020-11-29,6.25
2020-11-30,20.28409
2020-12-01,18.29545
2020-12-02,15.68181
2020-12-03,15.28409
2020-12-04,13.125
2020-12-05,4.20454
2020-12-06,4.60227
2020-12-07,14.43181
2020-12-08,15.85227
2020-12-09,15.11363
2020-12-10,18.92045
2020-12-11,11.13636
2020-12-12,3.63636
2020-12-13,3.35227
2020-12-14,12.72727
2020-12-15,12.5
2020-12-16,13.4659
2020-12-17,13.69318
2020-12-18,10.51136
2020-12-19,3.52272
2020-12-20,4.48863
2020-12-21,12.67045
2020-12-22,13.23863
2020-12-23,14.7159
2020-12-24,12.5
2020-12-25,3.06818
2020-12-26,3.92045
2020-12-27,5.51136
2020-12-28,14.94318
2020-12-29,15.79545
2020-12-30,14.77272
2020-12-31,13.01136
2021-01-01,3.52272
2021-01-02,4.82954
2021-01-03,4.94318
2021-01-04,18.97727
2021-01-05,20.0
2021-01-06,18.57954
2021-01-07,18.01136
2021-01-08,16.42045
2021-01-09,6.47727
2021-01-10,7.67045
2021-01-11,16.93181
2021-01-12,17.10227
2021-01-13,17.15909
2021-01-14,100.0
2021-01-15,93.4659
2021-01-16,31.53409
2021-01-17,20.85227
2021-01-18,25.9659
2021-01-19,24.82954
2021-01-20,28.23863
2021-01-21,25.73863
2021-01-22,19.82954
2021-01-23,9.375
2021-01-24,8.75
2021-01-25,19.43181
2021-01-26,21.36363
2021-01-27,21.42045
2021-01-28,19.82954
2021-01-29,18.80681
2021-01-30,7.15909
2021-01-31,6.07954
2021-02-01,17.72727
2021-02-02,16.98863
2021-02-03,16.70454
2021-02-04,18.23863
2021-02-05,14.26136
2021-02-06,6.875
2021-02-07,6.42045
2021-02-08,15.05681
2021-02-09,15.39772
2021-02-10,12.72727
2021-02-11,4.65909
2021-02-12,3.23863
2021-02-13,2.72727
2021-02-14,4.26136
2021-02-15,12.55681
2021-02-16,14.65909
2021-02-17,13.35227
2021-02-18,12.95454
2021-02-19,11.53409
2021-02-20,4.43181
2021-02-21,4.20454
2021-02-22,12.38636
2021-02-23,14.43181
2021-02-24,16.36363
2021-02-25,12.44318
2021-02-26,10.68181
2021-02-27,4.7159
2021-02-28,3.63636
2021-03-01,5.17045
2021-03-02,17.15909
2021-03-03,19.65909
2021-03-04,16.64772
2021-03-05,15.11363
2021-03-06,4.14772
2021-03-07,4.0909
2021-03-08,15.68181
2021-03-09,12.78409
2021-03-10,14.88636
2021-03-11,11.875
2021-03-12,10.90909
2021-03-13,3.29545
2021-03-14,3.57954
2021-03-15,12.15909
2021-03-16,12.55681
2021-03-17,13.29545
2021-03-18,12.27272
2021-03-19,10.73863
2021-03-20,3.57954
2021-03-21,4.14772
2021-03-22,10.51136
2021-03-23,11.42045
2021-03-24,12.61363
2021-03-25,11.02272
2021-03-26,10.73863
2021-03-27,3.52272
2021-03-28,4.48863
2021-03-29,13.86363
2021-03-30,15.90909
2021-03-31,14.77272
2021-04-01,15.45454
2021-04-02,13.01136
2021-04-03,5.22727
2021-04-04,5.11363
2021-04-05,18.125
2021-04-06,16.53409
2021-04-07,17.5
2021-04-08,16.53409
2021-04-09,15.45454
2021-04-10,7.04545
2021-04-11,6.13636
2021-04-12,16.30681
2021-04-13,15.05681
2021-04-14,15.56818
2021-04-15,16.07954
2021-04-16,15.90909
2021-04-17,7.55681
2021-04-18,8.4659
2021-04-19,21.64772
2021-04-20,21.81818
2021-04-21,22.89772
2021-04-22,20.73863
2021-04-23,13.69318
2021-04-24,3.40909
2021-04-25,3.86363
2021-04-26,12.61363
2021-04-27,13.75
2021-04-28,14.26136
2021-04-29,13.23863
2021-04-30,13.69318
2021-05-01,7.5
2021-05-02,7.15909
2021-05-03,25.22727
2021-05-04,23.86363
2021-05-05,9.94318
2021-05-06,22.8409
2021-05-07,19.60227
2021-05-08,7.8409
2021-05-09,7.32954
2021-05-10,27.27272
2021-05-11,24.43181
2021-05-12,22.95454
2021-05-13,20.0
2021-05-14,16.81818
2021-05-15,8.01136
2021-05-16,10.39772
2021-05-17,21.93181
2021-05-18,20.56818
2021-05-19,8.92045
2021-05-20,20.17045
2021-05-21,19.82954
2021-05-22,6.07954
2021-05-23,6.875
2021-05-24,19.375
2021-05-25,20.0
2021-05-26,20.39772
2021-05-27,18.01136
2021-05-28,16.19318
2021-05-29,5.79545
2021-05-30,6.81818
2021-05-31,18.63636
2021-06-01,14.48863
2021-06-02,15.39772
2021-06-03,14.88636
2021-06-04,11.42045
2021-06-05,3.69318
2021-06-06,2.89772
2021-06-07,14.26136
2021-06-08,13.40909
2021-06-09,12.38636
2021-06-10,13.97727
2021-06-11,9.65909
2021-06-12,3.75
2021-06-13,6.36363
2021-06-14,17.8409
2021-06-15,19.65909
2021-06-16,14.26136
2021-06-17,12.95454
2021-06-18,11.64772
2021-06-19,4.14772
2021-06-20,2.89772
2021-06-21,13.75
2021-06-22,13.125
2021-06-23,12.32954
2021-06-24,12.44318
2021-06-25,8.69318
2021-06-26,3.86363
2021-06-27,3.75
2021-06-28,13.92045
2021-06-29,15.85227
2021-06-30,17.27272
2021-07-01,14.43181
2021-07-02,13.125
2021-07-03,3.80681
2021-07-04,4.65909
2021-07-05,15.11363
2021-07-06,15.05681
2021-07-07,14.0909
2021-07-08,13.86363
2021-07-09,13.80681
2021-07-10,3.18181
2021-07-11,2.89772
2021-07-12,14.88636
2021-07-13,13.06818
2021-07-14,10.79545
2021-07-15,12.89772
2021-07-16,9.31818
2021-07-17,4.43181
2021-07-18,2.44318
2021-07-19,12.55681
2021-07-20,11.30681
2021-07-21,10.28409
2021-07-22,11.70454
2021-07-23,9.82954
2021-07-24,4.03409
2021-07-25,3.18181
2021-07-26,14.60227
2021-07-27,13.06818
2021-07-28,14.48863
2021-07-29,14.03409
2021-07-30,13.18181
2021-07-31,3.80681
2021-08-01,3.97727
2021-08-02,16.13636
2021-08-03,16.42045
2021-08-04,13.63636
2021-08-05,17.78409
2021-08-06,12.61363
2021-08-07,3.75
2021-08-08,3.92045
2021-08-09,18.63636
2021-08-10,16.5909
2021-08-11,11.70454
2021-08-12,12.72727
2021-08-13,11.07954
2021-08-14,5.9659
2021-08-15,3.52272
2021-08-16,4.0909
2021-08-17,14.88636
2021-08-18,14.20454
2021-08-19,14.20454
2021-08-20,12.8409
2021-08-21,4.88636
2021-08-22,3.75
2021-08-23,13.35227
2021-08-24,16.70454
2021-08-25,14.60227
2021-08-26,17.27272
2021-08-27,14.77272
2021-08-28,4.26136
2021-08-29,2.55681
2021-08-30,16.25
2021-08-31,19.0909
2021-09-01,17.44318
2021-09-02,18.57954
2021-09-03,16.02272
2021-09-04,3.18181
2021-09-05,5.05681
2021-09-06,20.11363
2021-09-07,16.76136
2021-09-08,16.19318
2021-09-09,15.28409
2021-09-10,15.0
2021-09-11,4.375
2021-09-12,4.20454
2021-09-13,15.0
2021-09-14,13.29545
2021-09-15,12.8409
2021-09-16,11.5909
2021-09-17,9.20454
2021-09-18,3.4659
2021-09-19,2.72727
2021-09-20,2.10227
2021-09-21,1.53409
2021-09-22,3.01136
2021-09-23,11.81818
2021-09-24,12.15909
2021-09-25,3.35227
2021-09-26,3.29545
2021-09-27,13.18181
2021-09-28,14.77272
2021-09-29,13.125
2021-09-30,13.97727
2021-10-01,12.27272
2021-10-02,5.625
2021-10-03,3.92045
2021-10-04,5.45454
2021-10-05,16.81818
2021-10-06,17.2159
2021-10-07,14.43181
2021-10-08,11.81818
2021-10-09,3.125
2021-10-10,3.80681
2021-10-11,4.375
2021-10-12,11.64772
2021-10-13,11.07954
2021-10-14,10.0
2021-10-15,9.43181
2021-10-16,3.40909
2021-10-17,3.92045
2021-10-18,11.36363
2021-10-19,10.39772
2021-10-20,11.19318
2021-10-21,11.53409
2021-10-22,8.40909
2021-10-23,3.40909
2021-10-24,3.01136
2021-10-25,11.13636
2021-10-26,12.5
2021-10-27,11.76136
2021-10-28,14.14772
2021-10-29,9.94318
2021-10-30,4.03409
2021-10-31,4.0909
2021-11-01,13.40909
2021-11-02,13.40909
2021-11-03,13.57954
2021-11-04,13.63636
2021-11-05,10.85227
2021-11-06,4.20454
2021-11-07,2.78409
2021-11-08,12.55681
2021-11-09,12.72727
2021-11-10,14.03409
2021-11-11,12.55681
2021-11-12,8.40909
2021-11-13,2.44318
2021-11-14,6.30681
2021-11-15,10.68181
2021-11-16,10.79545
2021-11-17,12.72727
2021-11-18,12.72727
2021-11-19,10.28409
2021-11-20,4.20454
2021-11-21,2.95454
2021-11-22,12.2159
2021-11-23,13.125
2021-11-24,17.27272
2021-11-25,21.25
2021-11-26,16.64772
2021-11-27,5.625
2021-11-28,5.0
2021-11-29,16.64772
2021-11-30,19.26136
2021-12-01,15.625
2021-12-02,14.0909
2021-12-03,12.61363
2021-12-04,4.65909
2021-12-05,4.0909
2021-12-06,16.47727
2021-12-07,15.39772
2021-12-08,15.0
2021-12-09,18.75
2021-12-10,15.22727
2021-12-11,4.43181
2021-12-12,5.22727
2021-12-13,13.40909
2021-12-14,14.375
2021-12-15,12.32954
2021-12-16,12.44318
2021-12-17,8.52272
2021-12-18,3.57954
2021-12-19,3.01136
2021-12-20,14.20454
2021-12-21,12.10227
2021-12-22,12.2159
2021-12-23,13.75
2021-12-24,10.56818
2021-12-25,3.125
2021-12-26,4.03409
2021-12-27,12.89772
2021-12-28,14.375
2021-12-29,13.92045
2021-12-30,14.31818
2021-12-31,10.68181
2022-01-01,3.80681
2022-01-02,3.80681
2022-01-03,14.88636
2022-01-04,20.17045
2022-01-05,16.81818
2022-01-06,17.04545
2022-01-07,16.81818
2022-01-08,4.31818
2022-01-09,4.60227
2022-01-10,18.52272
2022-01-11,14.94318
2022-01-12,12.55681
2022-01-13,10.85227
2022-01-14,9.60227
2022-01-15,4.31818
2022-01-16,5.11363
2022-01-17,16.5909
2022-01-18,16.36363
2022-01-19,14.20454
2022-01-20,13.23863
2022-01-21,14.60227
2022-01-22,5.3409
2022-01-23,5.51136
2022-01-24,15.17045
2022-01-25,16.76136
2022-01-26,16.02272
2022-01-27,15.68181
2022-01-28,13.4659
2022-01-29,3.18181
2022-01-30,2.8409
2022-01-31,2.89772
2022-02-01,2.89772
2022-02-02,4.82954
2022-02-03,17.55681
2022-02-04,14.43181
2022-02-05,5.28409
2022-02-06,4.26136
2022-02-07,16.5909
2022-02-08,15.51136
2022-02-09,17.95454
2022-02-10,16.875
2022-02-11,12.8409
2022-02-12,4.375
2022-02-13,3.57954
2022-02-14,13.57954
2022-02-15,13.125
2022-02-16,10.79545
2022-02-17,12.10227
2022-02-18,11.76136
2022-02-19,3.69318
2022-02-20,3.80681
2022-02-21,15.85227
2022-02-22,17.2159
2022-02-23,16.47727
2022-02-24,16.5909
2022-02-25,16.25
2022-02-26,4.54545
2022-02-27,3.69318
2022-02-28,16.70454
2022-03-01,4.14772
2022-03-02,18.06818
2022-03-03,18.80681
2022-03-04,15.11363
2022-03-05,3.86363
2022-03-06,3.40909
2022-03-07,16.53409
2022-03-08,14.43181
2022-03-09,4.03409
2022-03-10,18.29545
2022-03-11,11.07954
2022-03-12,5.625
2022-03-13,4.54545
2022-03-14,11.25
2022-03-15,12.04545
2022-03-16,11.36363
2022-03-17,10.625
2022-03-18,9.94318
2022-03-19,3.57954
2022-03-20,3.57954
2022-03-21,12.89772
2022-03-22,12.95454
2022-03-23,12.15909
2022-03-24,11.53409
2022-03-25,11.30681
2022-03-26,3.57954
2022-03-27,3.69318
2022-03-28,13.01136
2022-03-29,11.875
2022-03-30,14.88636
2022-03-31,15.17045
2022-04-01,11.76136
2022-04-02,2.95454
2022-04-03,3.57954
2022-04-04,16.47727
2022-04-05,16.36363
2022-04-06,15.3409
2022-04-07,14.43181
2022-04-08,13.35227
2022-04-09,2.89772
2022-04-10,3.4659
2022-04-11,12.95454
2022-04-12,11.875
2022-04-13,10.85227
2022-04-14,11.02272
2022-04-15,7.95454
2022-04-16,3.35227
2022-04-17,3.52272
2022-04-18,11.42045
2022-04-19,12.55681
2022-04-20,12.8409
2022-04-21,11.25
2022-04-22,11.13636
2022-04-23,3.63636
2022-04-24,2.78409
2022-04-25,13.4659
2022-04-26,14.20454
2022-04-27,12.55681
2022-04-28,12.55681
2022-04-29,13.06818
2022-04-30,4.14772
2022-05-01,12.44318
2022-05-02,38.23863
2022-05-03,38.97727
2022-05-04,31.13636
2022-05-05,13.92045
2022-05-06,20.45454
2022-05-07,13.06818
2022-05-08,21.81818
2022-05-09,33.69318
2022-05-10,33.63636
2022-05-11,43.52272
2022-05-12,51.98863
2022-05-13,42.55681
2022-05-14,20.0
2022-05-15,11.47727
2022-05-16,35.90909
2022-05-17,33.63636
2022-05-18,33.86363
2022-05-19,42.61363
2022-05-20,35.39772
2022-05-21,14.60227
2022-05-22,12.32954
2022-05-23,29.14772
2022-05-24,28.86363
2022-05-25,24.60227
2022-05-26,25.3409
2022-05-27,24.14772
2022-05-28,9.26136
2022-05-29,8.52272
2022-05-30,27.95454
2022-05-31,30.0
2022-06-01,7.72727
2022-06-02,18.92045
2022-06-03,15.28409
2022-06-04,4.7159
2022-06-05,3.80681
2022-06-06,5.39772
2022-06-07,17.2159
2022-06-08,20.68181
2022-06-09,16.47727
2022-06-10,14.7159
2022-06-11,4.43181
2022-06-12,5.17045
2022-06-13,11.64772
2022-06-14,18.125
2022-06-15,14.03409
2022-06-16,11.25
2022-06-17,11.13636
2022-06-18,3.92045
2022-06-19,4.65909
2022-06-20,15.0
2022-06-21,14.77272
2022-06-22,13.40909
2022-06-23,15.28409
2022-06-24,14.14772
2022-06-25,3.86363
2022-06-26,3.97727
2022-06-27,19.82954
2022-06-28,33.75
2022-06-29,22.38636
2022-06-30,22.5
2022-07-01,15.28409
2022-07-02,5.85227
2022-07-03,3.97727
2022-07-04,16.53409
2022-07-05,15.56818
2022-07-06,17.27272
2022-07-07,14.7159
2022-07-08,15.17045
2022-07-09,4.88636
2022-07-10,4.7159
2022-07-11,16.64772
2022-07-12,13.23863
2022-07-13,12.44318
2022-07-14,11.5909
2022-07-15,10.0
2022-07-16,3.4659
2022-07-17,4.03409
2022-07-18,16.30681
2022-07-19,14.31818
2022-07-20,13.125
2022-07-21,13.18181
2022-07-22,11.02272
2022-07-23,3.18181
2022-07-24,5.28409
2022-07-25,14.77272
2022-07-26,14.14772
2022-07-27,14.26136
2022-07-28,13.29545
2022-07-29,13.69318
2022-07-30,3.52272
2022-07-31,3.35227
2022-08-01,14.82954
2022-08-02,13.86363
2022-08-03,12.72727
2022-08-04,13.4659
2022-08-05,12.67045
2022-08-06,4.14772
2022-08-07,2.32954
2022-08-08,14.7159
2022-08-09,12.72727
2022-08-10,15.68181
2022-08-11,12.67045
2022-08-12,10.17045
2022-08-13,2.78409
2022-08-14,3.125
2022-08-15,4.0909
2022-08-16,10.73863
2022-08-17,11.70454
2022-08-18,9.43181
2022-08-19,10.3409
2022-08-20,2.78409
2022-08-21,3.75
2022-08-22,15.51136
2022-08-23,13.35227
2022-08-24,15.625
2022-08-25,15.85227
2022-08-26,14.31818
2022-08-27,3.75
2022-08-28,3.40909
2022-08-29,14.20454
2022-08-30,14.26136
2022-08-31,14.77272
2022-09-01,15.90909
2022-09-02,12.8409
2022-09-03,3.52272
2022-09-04,3.97727
2022-09-05,16.98863
2022-09-06,16.19318
2022-09-07,16.93181
2022-09-08,11.36363
2022-09-09,2.89772
2022-09-10,1.70454
2022-09-11,3.23863
2022-09-12,3.57954
2022-09-13,16.13636
2022-09-14,14.20454
2022-09-15,11.76136
2022-09-16,10.625
2022-09-17,3.97727
2022-09-18,3.23863
2022-09-19,10.22727
2022-09-20,10.90909
2022-09-21,11.93181
2022-09-22,13.23863
2022-09-23,10.9659
2022-09-24,3.4659
2022-09-25,3.125
2022-09-26,13.125
2022-09-27,14.88636
2022-09-28,15.17045
2022-09-29,14.60227
2022-09-30,13.29545
2022-10-01,2.67045
2022-10-02,3.06818
2022-10-03,3.97727
2022-10-04,15.90909
2022-10-05,18.63636
2022-10-06,14.60227
2022-10-07,12.89772
2022-10-08,3.75
2022-10-09,3.57954
2022-10-10,3.01136
2022-10-11,15.05681
2022-10-12,12.04545
2022-10-13,10.45454
2022-10-14,10.17045
2022-10-15,2.72727
2022-10-16,4.14772
2022-10-17,10.9659
2022-10-18,13.29545
2022-10-19,9.94318
2022-10-20,10.45454
2022-10-21,8.01136
2022-10-22,3.86363
2022-10-23,2.95454
2022-10-24,12.89772
2022-10-25,14.31818
2022-10-26,14.0909
2022-10-27,13.125
2022-10-28,12.61363
2022-10-29,3.125
2022-10-30,2.2159
2022-10-31,15.68181
2022-11-01,15.90909
2022-11-02,14.43181
2022-11-03,13.80681
2022-11-04,13.86363
2022-11-05,4.26136
2022-11-06,3.4659
2022-11-07,13.97727
2022-11-08,15.05681
2022-11-09,14.31818
2022-11-10,13.63636
2022-11-11,11.64772
2022-11-12,3.29545
2022-11-13,3.18181
2022-11-14,12.32954
2022-11-15,13.92045
2022-11-16,11.98863
2022-11-17,11.19318
2022-11-18,11.30681
2022-11-19,3.80681
2022-11-20,4.375
2022-11-21,13.35227
2022-11-22,15.0
2022-11-23,16.30681
2022-11-24,16.19318
2022-11-25,15.79545
2022-11-26,5.79545
2022-11-27,4.14772
2022-11-28,19.7159
2022-11-29,21.98863
2022-11-30,22.67045
2022-12-01,19.43181
2022-12-02,17.5
2022-12-03,3.57954
2022-12-04,4.82954
2022-12-05,18.86363
2022-12-06,19.48863
2022-12-07,17.04545
2022-12-08,13.57954
2022-12-09,14.88636
2022-12-10,4.20454
2022-12-11,4.14772
2022-12-12,15.85227
2022-12-13,32.8409
2022-12-14,12.2159
2022-12-15,13.01136
2022-12-16,11.13636
2022-12-17,4.65909
2022-12-18,4.82954
2022-12-19,12.95454
2022-12-20,15.79545
2022-12-21,15.51136
2022-12-22,15.22727
2022-12-23,11.875
2022-12-24,3.63636
2022-12-25,3.29545
2022-12-26,14.60227
2022-12-27,16.30681
2022-12-28,16.81818
2022-12-29,15.45454
2022-12-30,12.89772
2022-12-31,5.11363
2023-01-01,4.48863
2023-01-02,16.42045
2023-01-03,16.76136
2023-01-04,18.23863
2023-01-05,16.07954
2023-01-06,16.36363
2023-01-07,5.56818
2023-01-08,5.17045
2023-01-09,17.72727
2023-01-10,20.85227
2023-01-11,13.4659
2023-01-12,12.2159
2023-01-13,10.73863
2023-01-14,5.3409
2023-01-15,5.9659
2023-01-16,17.32954
2023-01-17,15.85227
2023-01-18,18.125
2023-01-19,16.64772
2023-01-20,12.8409
2023-01-21,4.77272
2023-01-22,3.69318
2023-01-23,4.375
2023-01-24,5.17045
2023-01-25,20.22727
2023-01-26,18.86363
2023-01-27,17.38636
2023-01-28,6.47727
2023-01-29,4.82954
2023-01-30,20.51136
2023-01-31,24.375
2023-02-01,17.55681
2023-02-02,17.2159
2023-02-03,15.56818
2023-02-04,5.9659
2023-02-05,3.63636
2023-02-06,17.61363
2023-02-07,19.375
2023-02-08,18.4659
2023-02-09,15.17045
2023-02-10,15.85227
2023-02-11,3.86363
2023-02-12,4.65909
2023-02-13,14.54545
2023-02-14,15.45454
2023-02-15,13.63636
2023-02-16,13.35227
2023-02-17,11.25
2023-02-18,3.4659
2023-02-19,4.0909
2023-02-20,13.92045
2023-02-21,13.23863
2023-02-22,13.75
2023-02-23,12.10227
2023-02-24,11.5909
2023-02-25,3.92045
2023-02-26,4.20454
2023-02-27,14.0909
2023-02-28,15.0
2023-03-01,23.125
2023-03-02,56.07954
2023-03-03,36.47727
2023-03-04,14.77272
2023-03-05,10.51136
2023-03-06,27.67045
2023-03-07,25.56818
2023-03-08,22.27272
2023-03-09,22.55681
2023-03-10,18.35227
2023-03-11,7.15909
2023-03-12,6.98863
2023-03-13,19.03409
2023-03-14,18.69318
2023-03-15,20.625
2023-03-16,15.28409
2023-03-17,13.57954
2023-03-18,5.625
2023-03-19,4.375
2023-03-20,14.03409
2023-03-21,16.5909
2023-03-22,14.0909
2023-03-23,13.75
2023-03-24,11.98863
2023-03-25,2.44318
2023-03-26,3.86363
2023-03-27,13.97727
2023-03-28,14.54545
2023-03-29,15.56818
2023-03-30,14.7159
2023-03-31,16.02272
2023-04-01,5.0
2023-04-02,3.52272
2023-04-03,17.72727
2023-04-04,18.97727
2023-04-05,16.70454
2023-04-06,15.0
2023-04-07,16.53409
2023-04-08,4.375
2023-04-09,3.69318
2023-04-10,18.01136
2023-04-11,12.5
2023-04-12,12.78409
2023-04-13,11.98863
2023-04-14,10.28409
2023-04-15,3.29545
2023-04-16,3.97727
2023-04-17,12.15909
2023-04-18,12.10227
2023-04-19,10.0
2023-04-20,13.69318
2023-04-21,11.53409
2023-04-22,3.80681
2023-04-23,3.92045
2023-04-24,14.54545
2023-04-25,15.39772
2023-04-26,14.94318
2023-04-27,16.36363
2023-04-28,13.97727
2023-04-29,5.3409
2023-04-30,5.22727
2023-05-01,38.29545
2023-05-02,70.28409
2023-05-03,56.76136
2023-05-04,53.97727
2023-05-05,24.60227
2023-05-06,17.78409
2023-05-07,15.0
2023-05-08,37.04545
2023-05-09,33.125
2023-05-10,33.75
2023-05-11,31.36363
2023-05-12,26.70454
2023-05-13,13.52272
2023-05-14,11.30681
2023-05-15,36.70454
2023-05-16,33.86363
2023-05-17,35.73863
2023-05-18,37.8409
2023-05-19,28.06818
2023-05-20,14.94318
2023-05-21,13.29545
2023-05-22,30.625
2023-05-23,27.38636
2023-05-24,28.92045
2023-05-25,27.78409
2023-05-26,23.52272
2023-05-27,9.48863
2023-05-28,9.88636
2023-05-29,12.32954
2023-05-30,30.0
2023-05-31,28.92045
2023-06-01,18.06818
2023-06-02,15.39772
2023-06-03,5.22727
2023-06-04,4.60227
2023-06-05,12.78409
2023-06-06,5.22727
2023-06-07,20.39772
