date,CI보험
2023-05-27,3.65571
2023-05-28,3.79453
2023-05-29,5.83063
2023-05-30,13.09578
2023-05-31,10.36557
2023-06-01,11.01341
2023-06-02,8.0981
2023-06-03,5.46043
2023-06-04,4.62748
2023-06-05,9.20869
2023-06-06,5.59925
2023-06-07,10.18047
2023-06-08,12.63304
2023-06-09,10.22674
2023-06-10,4.67376
2023-06-11,3.79453
2023-06-12,10.73577
2023-06-13,11.42989
2023-06-14,10.92086
2023-06-15,9.85654
2023-06-16,9.34752
2023-06-17,3.79453
2023-06-18,3.47061
2023-06-19,9.85654
2023-06-20,9.57889
2023-06-21,11.24479
2023-06-22,11.29106
2023-06-23,10.87459
2023-06-24,4.90513
2023-06-25,3.56316
2023-06-26,10.78204
2023-06-27,10.73577
2023-06-28,11.24479
2023-06-29,10.87459
2023-06-30,7.08005
2023-07-01,3.60944
2023-07-02,2.96159
2023-07-03,9.11614
2023-07-04,8.97732
2023-07-05,8.56085
2023-07-06,8.69967
2023-07-07,8.74595
2023-07-08,3.65571
2023-07-09,3.33179
2023-07-10,10.45812
2023-07-11,9.90282
2023-07-12,11.80009
2023-07-13,10.27302
2023-07-14,9.0236
2023-07-15,4.21101
2023-07-16,3.88708
2023-07-17,11.84636
2023-07-18,10.87459
2023-07-19,13.32716
2023-07-20,12.17029
2023-07-21,10.13419
2023-07-22,4.99768
2023-07-23,4.48866
2023-07-24,10.36557
2023-07-25,10.18047
2023-07-26,11.61499
2023-07-27,11.05969
2023-07-28,7.08005
2023-07-29,4.30356
2023-07-30,3.42434
2023-07-31,7.1726
2023-08-01,8.2832
2023-08-02,8.32947
2023-08-03,9.85654
2023-08-04,7.1726
2023-08-05,4.11846
2023-08-06,3.79453
2023-08-07,9.90282
2023-08-08,10.87459
2023-08-09,10.36557
2023-08-10,9.16242
2023-08-11,9.57889
2023-08-12,3.65571
2023-08-13,3.37806
2023-08-14,6.75613
2023-08-15,4.39611
2023-08-16,11.10596
2023-08-17,10.04164
2023-08-18,10.92086
2023-08-19,5.59925
2023-08-20,4.39611
2023-08-21,9.67144
2023-08-22,12.77186
2023-08-23,11.24479
2023-08-24,12.21656
2023-08-25,10.73577
2023-08-26,4.90513
2023-08-27,4.76631
2023-08-28,10.68949
2023-08-29,10.45812
2023-08-30,12.44794
2023-08-31,9.67144
2023-09-01,6.10828
2023-09-02,4.16473
2023-09-03,2.91531
2023-09-04,9.25497
2023-09-05,11.05969
2023-09-06,9.39379
2023-09-07,10.31929
2023-09-08,9.48634
2023-09-09,4.62748
2023-09-10,3.70198
2023-09-11,9.71772
2023-09-12,10.22674
2023-09-13,10.55067
2023-09-14,10.04164
2023-09-15,10.73577
2023-09-16,7.40397
2023-09-17,5.36788
2023-09-18,10.68949
2023-09-19,11.98519
2023-09-20,11.33734
2023-09-21,11.47616
2023-09-22,9.94909
2023-09-23,3.19296
2023-09-24,4.34983
2023-09-25,9.90282
2023-09-26,9.81027
2023-09-27,6.2471
2023-09-28,3.37806
2023-09-29,2.31374
2023-09-30,2.82276
2023-10-01,3.33179
2023-10-02,3.74826
2023-10-03,2.40629
2023-10-04,7.95927
2023-10-05,9.71772
2023-10-06,9.71772
2023-10-07,4.95141
2023-10-08,3.56316
2023-10-09,4.44238
2023-10-10,9.81027
2023-10-11,10.73577
2023-10-12,11.01341
2023-10-13,8.23692
2023-10-14,4.62748
2023-10-15,4.53493
2023-10-16,9.71772
2023-10-17,9.67144
2023-10-18,10.55067
2023-10-19,10.73577
2023-10-20,9.44007
2023-10-21,5.6918
2023-10-22,4.16473
2023-10-23,12.67931
2023-10-24,13.09578
2023-10-25,12.91068
2023-10-26,11.38361
2023-10-27,10.04164
2023-10-28,4.76631
2023-10-29,3.33179
2023-10-30,9.94909
2023-10-31,10.27302
2023-11-01,9.99537
2023-11-02,10.78204
2023-11-03,9.11614
2023-11-04,4.21101
2023-11-05,4.16473
2023-11-06,10.68949
2023-11-07,11.89264
2023-11-08,11.80009
2023-11-09,10.27302
2023-11-10,9.81027
2023-11-11,4.62748
2023-11-12,3.97963
2023-11-13,9.30124
2023-11-14,11.05969
2023-11-15,12.81813
2023-11-16,9.48634
2023-11-17,8.0981
2023-11-18,3.79453
2023-11-19,4.07218
2023-11-20,10.45812
2023-11-21,9.53262
2023-11-22,11.70754
2023-11-23,11.80009
2023-11-24,10.64322
2023-11-25,5.55298
2023-11-26,6.4322
2023-11-27,11.29106
2023-11-28,13.46598
2023-11-29,12.72559
2023-11-30,9.39379
2023-12-01,8.42202
2023-12-02,5.18278
2023-12-03,3.84081
2023-12-04,10.64322
2023-12-05,11.19851
2023-12-06,11.56871
2023-12-07,11.24479
2023-12-08,10.64322
2023-12-09,5.36788
2023-12-10,4.62748
2023-12-11,11.93891
2023-12-12,12.12401
2023-12-13,12.58676
2023-12-14,13.55853
2023-12-15,9.48634
2023-12-16,5.96945
2023-12-17,5.09023
2023-12-18,11.01341
2023-12-19,12.35539
2023-12-20,13.28088
2023-12-21,11.70754
2023-12-22,9.25497
2023-12-23,3.97963
2023-12-24,3.51689
2023-12-25,2.49884
2023-12-26,10.92086
2023-12-27,11.75381
2023-12-28,8.97732
2023-12-29,7.1726
2023-12-30,4.02591
2023-12-31,3.74826
2024-01-01,4.21101
2024-01-02,9.76399
2024-01-03,12.63304
2024-01-04,12.77186
2024-01-05,10.73577
2024-01-06,6.4322
2024-01-07,5.04396
2024-01-08,7.86672
2024-01-09,11.84636
2024-01-10,11.15224
2024-01-11,12.77186
2024-01-12,11.66126
2024-01-13,5.32161
2024-01-14,3.33179
2024-01-15,11.52244
2024-01-16,15.13188
2024-01-17,14.85423
2024-01-18,13.41971
2024-01-19,10.18047
2024-01-20,6.10828
2024-01-21,5.59925
2024-01-22,12.49421
2024-01-23,13.46598
2024-01-24,14.20638
2024-01-25,12.86441
2024-01-26,12.58676
2024-01-27,5.41416
2024-01-28,5.41416
2024-01-29,11.80009
2024-01-30,13.28088
2024-01-31,12.03146
2024-02-01,11.24479
2024-02-02,9.20869
2024-02-03,4.62748
2024-02-04,5.09023
2024-02-05,9.30124
2024-02-06,11.24479
2024-02-07,11.70754
2024-02-08,8.69967
2024-02-09,3.60944
2024-02-10,4.21101
2024-02-11,3.51689
2024-02-12,4.44238
2024-02-13,11.70754
2024-02-14,13.14206
2024-02-15,14.11383
2024-02-16,11.80009
2024-02-17,6.4322
2024-02-18,5.27533
2024-02-19,11.47616
2024-02-20,14.76168
2024-02-21,15.31698
2024-02-22,13.88246
2024-02-23,11.47616
2024-02-24,7.31142
2024-02-25,5.46043
2024-02-26,11.56871
2024-02-27,12.40166
2024-02-28,10.68949
2024-02-29,9.0236
2024-03-01,5.5067
2024-03-02,5.32161
2024-03-03,3.84081
2024-03-04,8.74595
2024-03-05,11.33734
2024-03-06,13.65108
2024-03-07,12.72559
2024-03-08,9.48634
2024-03-09,6.10828
2024-03-10,4.44238
2024-03-11,12.12401
2024-03-12,12.91068
2024-03-13,13.92873
2024-03-14,13.04951
2024-03-15,11.66126
2024-03-16,5.59925
2024-03-17,5.46043
2024-03-18,12.07774
2024-03-19,13.32716
2024-03-20,14.16011
