date,국제원유가격
2021-02-11,1.43047
2021-02-12,1.28096
2021-02-13,1.35167
2021-02-14,1.16579
2021-02-15,3.17614
2021-02-16,3.09936
2021-02-17,3.02864
2021-02-18,3.32767
2021-02-19,3.32565
2021-02-20,1.5416
2021-02-21,1.12942
2021-02-22,2.26088
2021-02-23,3.50143
2021-02-24,3.32565
2021-02-25,3.25089
2021-02-26,3.08724
2021-02-27,1.56988
2021-02-28,1.12942
2021-03-01,2.04469
2021-03-02,3.59639
2021-03-03,3.02056
2021-03-04,3.51153
2021-03-05,4.85311
2021-03-06,2.54576
2021-03-07,1.62645
2021-03-08,5.2572
2021-03-09,5.15213
2021-03-10,4.60863
2021-03-11,4.38841
2021-03-12,3.67923
2021-03-13,1.69919
2021-03-14,1.20216
2021-03-15,3.28524
2021-03-16,3.53376
2021-03-17,3.32161
2021-03-18,3.43273
2021-03-19,6.15428
2021-03-20,2.20632
2021-03-21,1.41027
2021-03-22,3.50143
2021-03-23,3.59639
2021-03-24,4.76623
2021-03-25,4.97231
2021-03-26,3.76409
2021-03-27,2.06893
2021-03-28,1.3052
2021-03-29,3.57417
2021-03-30,3.459
2021-03-31,3.03673
2021-04-01,3.11148
2021-04-02,2.85691
2021-04-03,1.19206
2021-04-04,0.80615
2021-04-05,2.23259
2021-04-06,2.96803
2021-04-07,2.63668
2021-04-08,2.16591
2021-04-09,1.8386
2021-04-10,0.88697
2021-04-11,0.64856
2021-04-12,1.87699
2021-04-13,2.12955
2021-04-14,2.24673
2021-04-15,3.16199
2021-04-16,2.49929
2021-04-17,0.90516
2021-04-18,0.69705
2021-04-19,2.1154
2021-04-20,2.42049
2021-04-21,2.41241
2021-04-22,2.24269
2021-04-23,1.73354
2021-04-24,0.85868
2021-04-25,0.55562
2021-04-26,1.52745
2021-04-27,1.71333
2021-04-28,1.85072
2021-04-29,1.98407
2021-04-30,1.57392
2021-05-01,0.7415
2021-05-02,0.52127
2021-05-03,1.24459
2021-05-04,1.60625
2021-05-05,1.49108
2021-05-06,2.13157
2021-05-07,1.75778
2021-05-08,0.85464
2021-05-09,0.68695
2021-05-10,1.88305
2021-05-11,2.25885
2021-05-12,2.39018
2021-05-13,3.36606
2021-05-14,2.58617
2021-05-15,1.28904
2021-05-16,0.87485
2021-05-17,2.12551
2021-05-18,2.30735
2021-05-19,1.71737
2021-05-20,2.97409
2021-05-21,2.57
2021-05-22,1.15771
2021-05-23,0.81424
2021-05-24,2.14167
2021-05-25,2.82458
2021-05-26,2.36998
2021-05-27,2.21845
2021-05-28,2.10732
2021-05-29,1.06679
2021-05-30,0.68089
2021-05-31,2.04873
2021-06-01,2.64072
2021-06-02,2.96197
2021-06-03,3.42465
2021-06-04,2.69527
2021-06-05,1.13549
2021-06-06,0.84656
2021-06-07,2.55384
2021-06-08,2.33361
2021-06-09,3.0246
2021-06-10,2.74376
2021-06-11,2.21845
2021-06-12,1.03042
2021-06-13,0.73544
2021-06-14,2.30532
2021-06-15,2.53364
2021-06-16,2.87509
2021-06-17,2.91752
2021-06-18,2.81246
2021-06-19,1.06275
2021-06-20,0.71321
2021-06-21,2.01438
2021-06-22,2.94985
2021-06-23,2.89125
2021-06-24,2.7276
2021-06-25,2.36998
2021-06-26,1.20014
2021-06-27,0.77383
2021-06-28,2.32957
2021-06-29,2.79225
2021-06-30,2.78013
2021-07-01,2.73366
2021-07-02,2.68921
2021-07-03,1.20014
2021-07-04,0.8304
2021-07-05,2.7377
2021-07-06,3.26908
2021-07-07,3.98028
2021-07-08,3.51153
2021-07-09,2.64678
2021-07-10,1.32137
2021-07-11,0.84858
2021-07-12,2.48717
2021-07-13,2.52959
2021-07-14,2.58415
2021-07-15,3.40041
2021-07-16,2.70133
2021-07-17,1.33551
2021-07-18,0.85868
2021-07-19,2.66496
2021-07-20,3.93583
2021-07-21,2.76195
2021-07-22,2.65688
2021-07-23,2.41645
2021-07-24,1.04659
2021-07-25,0.68089
2021-07-26,1.88103
2021-07-27,1.98205
2021-07-28,2.01034
2021-07-29,1.63656
2021-07-30,1.68707
2021-07-31,0.81221
2021-08-01,0.57784
2021-08-02,1.30722
2021-08-03,1.90326
2021-08-04,1.94366
2021-08-05,2.42251
2021-08-06,1.62443
2021-08-07,0.90313
2021-08-08,0.5738
2021-08-09,2.71548
2021-08-10,2.52353
2021-08-11,2.18006
2021-08-12,2.20632
2021-08-13,1.72344
2021-08-14,0.90313
2021-08-15,0.52127
2021-08-16,1.23853
2021-08-17,2.05883
2021-08-18,2.03863
2021-08-19,3.04481
2021-08-20,2.48717
2021-08-21,1.16579
2021-08-22,0.61825
2021-08-23,1.98811
2021-08-24,2.29522
2021-08-25,2.32957
2021-08-26,2.19218
2021-08-27,1.83456
2021-08-28,0.89303
2021-08-29,0.52127
2021-08-30,1.56584
2021-08-31,1.5618
2021-09-01,1.63656
2021-09-02,1.7396
2021-09-03,1.73152
2021-09-04,0.70109
2021-09-05,0.45662
2021-09-06,1.31935
2021-09-07,1.483
2021-09-08,1.43653
2021-09-09,1.33753
2021-09-10,1.3638
2021-09-11,0.67684
2021-09-12,0.39196
2021-09-13,1.31329
2021-09-14,1.57594
2021-09-15,1.61837
2021-09-16,2.56798
2021-09-17,1.80425
2021-09-18,0.76574
2021-09-19,0.58188
2021-09-20,0.88495
2021-09-21,1.2951
2021-09-22,1.63656
2021-09-23,2.20228
2021-09-24,2.22249
2021-09-25,1.10114
2021-09-26,0.76979
2021-09-27,2.30937
2021-09-28,2.97207
2021-09-29,2.95995
2021-09-30,2.37604
2021-10-01,2.24673
2021-10-02,1.12134
2021-10-03,0.73948
2021-10-04,1.76587
2021-10-05,3.06299
2021-10-06,3.24483
2021-10-07,3.35394
2021-10-08,3.02864
2021-10-09,1.37592
2021-10-10,0.83242
2021-10-11,2.39625
2021-10-12,3.69943
2021-10-13,3.57012
2021-10-14,3.59639
2021-10-15,2.89732
2021-10-16,1.67495
2021-10-17,1.14963
2021-10-18,2.98824
2021-10-19,3.53982
2021-10-20,3.07714
2021-10-21,3.1135
2021-10-22,2.91146
2021-10-23,1.51331
2021-10-24,1.01426
2021-10-25,2.76195
2021-10-26,3.33979
2021-10-27,2.89125
2021-10-28,3.15795
2021-10-29,2.42049
2021-10-30,1.24863
2021-10-31,0.72938
2021-11-01,2.19016
2021-11-02,2.61243
2021-11-03,2.53364
2021-11-04,3.41253
2021-11-05,2.94379
2021-11-06,1.34763
2021-11-07,0.79605
2021-11-08,2.69729
2021-11-09,2.80235
2021-11-10,2.95187
2021-11-11,2.82054
2021-11-12,2.28916
2021-11-13,1.08093
2021-11-14,0.68695
2021-11-15,2.09722
2021-11-16,2.54172
2021-11-17,2.40231
2021-11-18,2.84276
2021-11-19,2.57809
2021-11-20,1.43249
2021-11-21,0.6627
2021-11-22,2.55586
2021-11-23,2.47504
2021-11-24,2.94985
2021-11-25,2.40837
2021-11-26,2.471
2021-11-27,2.40029
2021-11-28,1.31531
2021-11-29,3.76207
2021-11-30,3.98836
2021-12-01,3.82874
2021-12-02,3.58831
2021-12-03,2.8165
2021-12-04,1.45674
2021-12-05,0.89707
2021-12-06,2.37806
2021-12-07,3.0044
2021-12-08,2.94177
2021-12-09,2.72558
2021-12-10,2.57202
2021-12-11,1.15771
2021-12-12,0.65462
2021-12-13,2.03661
2021-12-14,2.2831
2021-12-15,2.11136
2021-12-16,2.23663
2021-12-17,1.87093
2021-12-18,1.03648
2021-12-19,0.55764
2021-12-20,2.04065
2021-12-21,2.30532
2021-12-22,2.273
2021-12-23,2.21036
2021-12-24,1.85679
2021-12-25,0.77787
2021-12-26,0.54754
2021-12-27,1.59615
2021-12-28,2.5397
2021-12-29,2.17602
2021-12-30,2.21238
2021-12-31,1.33955
2022-01-01,0.78595
2022-01-02,0.65058
2022-01-03,1.91942
2022-01-04,2.15985
2022-01-05,2.18208
2022-01-06,2.41241
2022-01-07,2.78215
2022-01-08,1.36784
2022-01-09,0.80009
2022-01-10,2.22451
2022-01-11,2.32351
2022-01-12,3.03673
2022-01-13,2.91954
2022-01-14,2.44676
2022-01-15,1.26075
2022-01-16,0.75968
2022-01-17,2.39625
2022-01-18,3.2913
2022-01-19,4.28738
2022-01-20,3.94997
2022-01-21,3.27918
2022-01-22,1.68505
2022-01-23,1.08295
2022-01-24,3.41051
2022-01-25,3.84491
2022-01-26,3.558
2022-01-27,3.85905
2022-01-28,3.42061
2022-01-29,1.47694
2022-01-30,0.81019
2022-01-31,1.28702
2022-02-01,2.07095
2022-02-02,2.43059
2022-02-03,3.55194
2022-02-04,4.49145
2022-02-05,2.16591
2022-02-06,1.39208
2022-02-07,3.79641
2022-02-08,4.0025
2022-02-09,4.51771
2022-02-10,3.96613
2022-02-11,3.3499
2022-02-12,2.62254
2022-02-13,1.5517
2022-02-14,5.27942
2022-02-15,6.59877
2022-02-16,6.03103
2022-02-17,6.21691
2022-02-18,4.74805
2022-02-19,2.41443
2022-02-20,1.59009
2022-02-21,3.80248
2022-02-22,6.02497
2022-02-23,5.57441
2022-02-24,9.75471
2022-02-25,9.47185
2022-02-26,4.03685
2022-02-27,2.61445
2022-02-28,6.66141
2022-03-01,5.70776
2022-03-02,14.02998
2022-03-03,14.52095
2022-03-04,12.80357
2022-03-05,6.71798
2022-03-06,3.93785
2022-03-07,18.06481
2022-03-08,18.90532
2022-03-09,14.13302
2022-03-10,23.26948
2022-03-11,17.32331
2022-03-12,8.19897
2022-03-13,5.42287
2022-03-14,12.68234
2022-03-15,15.56148
2022-03-16,15.75342
2022-03-17,13.99563
2022-03-18,14.65632
2022-03-19,6.85941
2022-03-20,4.2894
2022-03-21,11.86608
2022-03-22,14.921
2022-03-23,13.47234
2022-03-24,15.47864
2022-03-25,12.18127
2022-03-26,6.2654
2022-03-27,4.06311
2022-03-28,10.49622
2022-03-29,13.02582
2022-03-30,12.08227
2022-03-31,12.0459
2022-04-01,11.28217
2022-04-02,4.9804
2022-04-03,3.03875
2022-04-04,8.77278
2022-04-05,9.21727
2022-04-06,8.34646
2022-04-07,9.18899
2022-04-08,7.87166
2022-04-09,3.4388
2022-04-10,2.24875
2022-04-11,5.99466
2022-04-12,8.24746
2022-04-13,8.64145
2022-04-14,7.68375
2022-04-15,6.26136
2022-04-16,2.54778
2022-04-17,1.89719
2022-04-18,6.94023
2022-04-19,7.46959
2022-04-20,7.74639
2022-04-21,6.45936
2022-04-22,5.66533
2022-04-23,2.90742
2022-04-24,1.73152
2022-04-25,6.54826
2022-04-26,6.99276
2022-04-27,7.15844
2022-04-28,6.4634
2022-04-29,6.60282
2022-04-30,3.12361
2022-05-01,2.06893
2022-05-02,5.91586
2022-05-03,6.50583
2022-05-04,5.73604
2022-05-05,5.0996
2022-05-06,7.03317
2022-05-07,3.11148
2022-05-08,1.87497
2022-05-09,6.48765
2022-05-10,8.67377
2022-05-11,9.05564
2022-05-12,8.04137
2022-05-13,6.72808
2022-05-14,3.44284
2022-05-15,2.09722
2022-05-16,6.70788
2022-05-17,8.90815
2022-05-18,7.88378
2022-05-19,8.07572
2022-05-20,6.11589
2022-05-21,2.75184
2022-05-22,1.65676
2022-05-23,5.22285
2022-05-24,5.79464
2022-05-25,5.67543
2022-05-26,5.20265
2022-05-27,6.05932
2022-05-28,2.85691
2022-05-29,1.75778
2022-05-30,5.68957
2022-05-31,7.48373
2022-06-01,5.59057
2022-06-02,8.34848
2022-06-03,7.47767
2022-06-04,3.59841
2022-06-05,1.98811
2022-06-06,4.33587
2022-06-07,6.71596
2022-06-08,6.89982
2022-06-09,7.53828
2022-06-10,6.70384
2022-06-11,3.66509
2022-06-12,2.15985
2022-06-13,7.03317
2022-06-14,7.94237
2022-06-15,7.24734
2022-06-16,8.21513
2022-06-17,7.24734
2022-06-18,5.94617
2022-06-19,2.93975
2022-06-20,9.19505
2022-06-21,8.06966
2022-06-22,10.6821
2022-06-23,10.21537
2022-06-24,8.27575
2022-06-25,3.89946
2022-06-26,2.25077
2022-06-27,7.04125
2022-06-28,7.90802
2022-06-29,7.74437
2022-06-30,7.16652
2022-07-01,7.60294
2022-07-02,3.33979
2022-07-03,2.07499
2022-07-04,5.81484
2022-07-05,7.78478
2022-07-06,16.82628
2022-07-07,13.27231
2022-07-08,9.99313
2022-07-09,4.47124
2022-07-10,2.55586
2022-07-11,8.01511
2022-07-12,9.10817
2022-07-13,12.38533
2022-07-14,10.80737
2022-07-15,9.55873
2022-07-16,4.4571
2022-07-17,3.04077
2022-07-18,9.38497
2022-07-19,10.06384
2022-07-20,9.33244
2022-07-21,9.11827
2022-07-22,8.51012
2022-07-23,3.7358
2022-07-24,2.39018
2022-07-25,8.02319
2022-07-26,8.64549
2022-07-27,8.16058
2022-07-28,7.85953
2022-07-29,6.80082
2022-07-30,3.27312
2022-07-31,1.82446
2022-08-01,6.39875
2022-08-02,8.92027
2022-08-03,7.91611
2022-08-04,9.62338
2022-08-05,9.64965
2022-08-06,3.97623
2022-08-07,2.08914
2022-08-08,7.03923
2022-08-09,6.99478
2022-08-10,6.65131
2022-08-11,6.67757
2022-08-12,6.38865
2022-08-13,2.84276
2022-08-14,1.63858
2022-08-15,4.21263
2022-08-16,7.33422
2022-08-17,7.93429
2022-08-18,6.57251
2022-08-19,6.25328
2022-08-20,3.05087
2022-08-21,1.63454
2022-08-22,5.61482
2022-08-23,7.13621
2022-08-24,7.32816
2022-08-25,7.22713
2022-08-26,6.10377
2022-08-27,3.02258
2022-08-28,1.53351
2022-08-29,5.633
2022-08-30,7.62516
2022-08-31,8.45557
2022-09-01,7.57869
2022-09-02,7.47767
2022-09-03,2.92156
2022-09-04,1.64666
2022-09-05,5.2875
2022-09-06,5.74615
2022-09-07,6.62504
2022-09-08,6.61898
2022-09-09,3.6469
2022-09-10,2.58011
2022-09-11,1.63858
2022-09-12,3.77419
2022-09-13,6.80688
2022-09-14,5.59259
2022-09-15,5.07738
2022-09-16,5.07132
2022-09-17,2.31947
2022-09-18,1.24257
2022-09-19,3.81864
2022-09-20,4.13383
2022-09-21,4.32981
2022-09-22,4.57631
2022-09-23,4.0025
2022-09-24,2.8165
2022-09-25,1.33753
2022-09-26,5.10364
2022-09-27,5.18648
2022-09-28,4.99454
2022-09-29,5.02889
2022-09-30,4.04493
2022-10-01,1.74364
2022-10-02,0.86071
2022-10-03,2.7478
2022-10-04,4.44902
2022-10-05,4.49549
2022-10-06,4.54802
2022-10-07,3.86915
2022-10-08,1.92952
2022-10-09,0.98395
2022-10-10,2.67911
2022-10-11,4.08736
2022-10-12,3.98432
2022-10-13,3.95199
2022-10-14,3.4691
2022-10-15,1.78607
2022-10-16,0.95365
2022-10-17,2.98622
2022-10-18,3.30545
2022-10-19,3.78429
2022-10-20,3.50143
2022-10-21,2.87711
2022-10-22,1.25873
2022-10-23,0.65058
2022-10-24,2.56394
2022-10-25,2.95591
2022-10-26,2.93975
2022-10-27,2.94177
2022-10-28,2.68113
2022-10-29,1.15771
2022-10-30,0.57178
2022-10-31,2.19622
2022-11-01,2.61849
2022-11-02,2.58213
2022-11-03,2.68921
2022-11-04,2.65082
2022-11-05,1.29308
2022-11-06,0.63846
2022-11-07,2.54172
2022-11-08,2.8468
2022-11-09,2.87913
2022-11-10,3.10138
2022-11-11,2.76397
2022-11-12,1.26884
2022-11-13,0.57986
2022-11-14,2.2629
2022-11-15,2.71548
2022-11-16,2.51545
2022-11-17,2.61041
2022-11-18,2.7377
2022-11-19,1.34763
2022-11-20,0.65462
2022-11-21,2.33563
2022-11-22,2.69931
2022-11-23,2.43059
2022-11-24,2.9256
2022-11-25,2.1841
2022-11-26,1.13953
2022-11-27,0.66876
2022-11-28,2.51141
2022-11-29,2.79427
2022-11-30,2.29522
2022-12-01,2.56192
2022-12-02,2.25481
2022-12-03,1.03446
2022-12-04,0.67482
2022-12-05,2.05681
2022-12-06,2.51747
2022-12-07,2.68517
2022-12-08,2.6488
2022-12-09,2.47504
2022-12-10,1.2951
2022-12-11,0.62835
2022-12-12,2.02044
2022-12-13,2.41847
2022-12-14,2.33159
2022-12-15,2.37402
2022-12-16,2.24067
2022-12-17,1.07083
2022-12-18,0.51319
2022-12-19,1.7396
2022-12-20,2.01034
2022-12-21,1.92346
2022-12-22,2.23057
2022-12-23,2.19622
2022-12-24,1.0284
2022-12-25,0.46268
2022-12-26,1.4527
2022-12-27,1.89517
2022-12-28,1.81638
2022-12-29,1.66888
2022-12-30,1.19004
2022-12-31,0.70715
2023-01-01,0.44449
2023-01-02,1.25267
2023-01-03,1.68707
2023-01-04,1.97599
2023-01-05,2.16995
2023-01-06,1.84668
2023-01-07,0.86879
2023-01-08,0.48086
2023-01-09,1.62848
2023-01-10,1.72344
2023-01-11,1.64868
2023-01-12,1.82446
2023-01-13,1.75172
2023-01-14,0.83646
2023-01-15,0.34751
2023-01-16,1.41229
2023-01-17,1.52947
2023-01-18,1.582
2023-01-19,1.6406
2023-01-20,1.32743
2023-01-21,0.71523
2023-01-22,0.30912
2023-01-23,0.79605
2023-01-24,1.02638
2023-01-25,1.36178
2023-01-26,1.34965
2023-01-27,1.23651
2023-01-28,0.68493
2023-01-29,0.35357
2023-01-30,1.15367
2023-01-31,1.43855
2023-02-01,1.26682
2023-02-02,1.42845
2023-02-03,1.40016
2023-02-04,0.74958
2023-02-05,0.38388
2023-02-06,1.2951
2023-02-07,1.49715
2023-02-08,1.46886
2023-02-09,1.33955
2023-02-10,1.22641
2023-02-11,0.70513
2023-02-12,0.31721
2023-02-13,1.12134
2023-02-14,1.2062
2023-02-15,1.20216
2023-02-16,1.10518
2023-02-17,1.14761
2023-02-18,0.6728
2023-02-19,0.29296
2023-02-20,1.03648
2023-02-21,1.11326
2023-02-22,1.14761
2023-02-23,1.25671
2023-02-24,1.0971
2023-02-25,0.63644
2023-02-26,0.29498
2023-02-27,0.77181
2023-02-28,0.93344
2023-03-01,0.80009
2023-03-02,1.08093
2023-03-03,0.90313
2023-03-04,0.47076
2023-03-05,0.28488
2023-03-06,0.76776
2023-03-07,1.07487
2023-03-08,1.2062
2023-03-09,1.13549
2023-03-10,1.07285
2023-03-11,0.495
2023-03-12,0.27882
2023-03-13,0.9193
2023-03-14,1.24055
2023-03-15,1.37996
2023-03-16,1.6608
2023-03-17,1.38198
2023-03-18,0.74554
2023-03-19,0.30508
2023-03-20,1.30318
2023-03-21,1.36178
2023-03-22,1.32945
2023-03-23,1.43047
2023-03-24,1.34763
2023-03-25,0.58795
2023-03-26,0.30508
2023-03-27,0.93142
2023-03-28,1.21226
2023-03-29,1.14559
2023-03-30,1.13145
2023-03-31,1.07083
2023-04-01,0.59401
2023-04-02,0.28488
2023-04-03,1.51533
2023-04-04,1.78607
2023-04-05,1.60827
2023-04-06,1.52139
2023-04-07,1.14155
2023-04-08,0.50511
2023-04-09,0.34953
2023-04-10,1.07689
2023-04-11,1.25469
2023-04-12,1.14963
2023-04-13,1.26479
2023-04-14,1.06679
2023-04-15,0.5536
2023-04-16,0.27073
2023-04-17,0.96173
2023-04-18,1.18802
2023-04-19,1.14963
2023-04-20,1.20822
2023-04-21,1.12336
2023-04-22,0.45662
2023-04-23,0.23033
2023-04-24,0.81424
2023-04-25,0.96981
2023-04-26,1.06275
2023-04-27,1.04255
2023-04-28,0.92334
2023-04-29,0.41621
2023-04-30,0.23235
2023-05-01,0.56774
2023-05-02,0.86677
2023-05-03,1.17994
2023-05-04,1.26277
2023-05-05,0.71523
2023-05-06,0.4546
2023-05-07,0.28488
2023-05-08,0.81626
2023-05-09,0.94758
2023-05-10,0.98799
2023-05-11,0.9395
2023-05-12,0.96375
2023-05-13,0.50309
2023-05-14,0.22629
2023-05-15,0.80009
2023-05-16,0.89303
2023-05-17,0.96981
2023-05-18,0.83646
2023-05-19,0.87283
2023-05-20,0.43843
2023-05-21,0.19598
2023-05-22,0.69907
2023-05-23,0.90313
2023-05-24,0.84656
2023-05-25,0.81828
2023-05-26,0.78999
2023-05-27,0.35963
2023-05-28,0.21416
2023-05-29,0.44853
