date,미국주가
2020-06-17,28.07825
2020-06-18,26.38089
2020-06-19,23.47525
2020-06-20,13.98158
2020-06-21,5.37974
2020-06-22,11.33486
2020-06-23,22.52589
2020-06-24,23.76294
2020-06-25,37.80207
2020-06-26,28.42347
2020-06-27,24.91369
2020-06-28,6.96202
2020-06-29,21.17376
2020-06-30,33.94706
2020-07-01,29.20023
2020-07-02,28.82623
2020-07-03,24.10817
2020-07-04,11.93901
2020-07-05,4.7756
2020-07-06,14.81588
2020-07-07,26.63981
2020-07-08,25.80552
2020-07-09,23.38895
2020-07-10,23.84925
2020-07-11,13.37744
2020-07-12,5.20713
2020-07-13,14.78711
2020-07-14,34.34982
2020-07-15,29.80437
2020-07-16,28.855
2020-07-17,25.14384
2020-07-18,14.95972
2020-07-19,4.02761
2020-07-20,11.82393
2020-07-21,25.14384
2020-07-22,23.6191
2020-07-23,23.2451
2020-07-24,31.12773
2020-07-25,15.18987
2020-07-26,5.86881
2020-07-27,12.19792
2020-07-28,23.90678
2020-07-29,24.05063
2020-07-30,22.43958
2020-07-31,23.30264
2020-08-01,13.6939
2020-08-02,4.51668
2020-08-03,10.44303
2020-08-04,20.16685
2020-08-05,20.74223
2020-08-06,21.34637
2020-08-07,19.56271
2020-08-08,12.62945
2020-08-09,4.40161
2020-08-10,9.83889
2020-08-11,21.37514
2020-08-12,27.0138
2020-08-13,21.2313
2020-08-14,19.56271
2020-08-15,11.30609
2020-08-16,3.50978
2020-08-17,10.98964
2020-08-18,20.45454
2020-08-19,20.82853
2020-08-20,24.10817
2020-08-21,22.49712
2020-08-22,12.94591
2020-08-23,4.20023
2020-08-24,10.84579
2020-08-25,21.63406
2020-08-26,20.91484
2020-08-27,22.72727
2020-08-28,18.26812
2020-08-29,10.3855
2020-08-30,3.97008
2020-08-31,9.57997
2020-09-01,18.38319
2020-09-02,19.82163
2020-09-03,25.60414
2020-09-04,69.87917
2020-09-05,30.52359
2020-09-06,7.59493
2020-09-07,15.88032
2020-09-08,32.24971
2020-09-09,46.95051
2020-09-10,34.86766
2020-09-11,31.53049
2020-09-12,18.21058
2020-09-13,5.29344
2020-09-14,13.3199
2020-09-15,26.20828
2020-09-16,24.626
2020-09-17,27.10011
2020-09-18,26.32336
2020-09-19,17.17491
2020-09-20,4.22899
2020-09-21,18.84349
2020-09-22,38.7802
2020-09-23,34.32105
2020-09-24,43.58457
2020-09-25,34.75258
2020-09-26,16.6283
2020-09-27,5.66743
2020-09-28,13.7802
2020-09-29,20.397
2020-09-30,17.49136
2020-10-01,16.82968
2020-10-02,39.61449
2020-10-03,27.35903
2020-10-04,10.29919
2020-10-05,13.92405
2020-10-06,22.49712
2020-10-07,28.73993
2020-10-08,20.91484
2020-10-09,16.65707
2020-10-10,13.06098
2020-10-11,4.57422
2020-10-12,11.53624
2020-10-13,22.98619
2020-10-14,22.87111
2020-10-15,26.52474
2020-10-16,24.48216
2020-10-17,14.29804
2020-10-18,4.68929
2020-10-19,11.91024
2020-10-20,27.44533
2020-10-21,23.73417
2020-10-22,26.0069
2020-10-23,23.90678
2020-10-24,13.7802
2020-10-25,4.20023
2020-10-26,12.60069
2020-10-27,27.41657
2020-10-28,29.63176
2020-10-29,42.28998
2020-10-30,28.56731
2020-10-31,21.97928
2020-11-01,6.7031
2020-11-02,15.76524
2020-11-03,28.10701
2020-11-04,34.03337
2020-11-05,38.89528
2020-11-06,29.57422
2020-11-07,18.15304
2020-11-08,9.0046
2020-11-09,23.64787
2020-11-10,39.90218
2020-11-11,33.17031
2020-11-12,25.83429
2020-11-13,25.20138
2020-11-14,14.67203
2020-11-15,5.17836
2020-11-16,10.84579
2020-11-17,25.05753
2020-11-18,21.63406
2020-11-19,23.87802
2020-11-20,19.67779
2020-11-21,12.11162
2020-11-22,4.7756
2020-11-23,10.58688
2020-11-24,20.65592
2020-11-25,22.26697
2020-11-26,19.90794
2020-11-27,16.65707
2020-11-28,9.95397
2020-11-29,3.855
2020-11-30,9.49367
2020-12-01,18.90103
2020-12-02,18.03797
2020-12-03,19.24626
2020-12-04,17.95166
2020-12-05,11.30609
2020-12-06,3.48101
2020-12-07,8.97583
2020-12-08,19.27502
2020-12-09,19.13118
2020-12-10,26.0069
2020-12-11,18.69965
2020-12-12,12.16915
2020-12-13,3.36593
2020-12-14,8.05523
2020-12-15,17.0023
2020-12-16,18.23935
2020-12-17,18.87226
2020-12-18,15.96662
2020-12-19,12.34177
2020-12-20,2.99194
2020-12-21,13.72266
2020-12-22,23.56156
2020-12-23,24.74108
2020-12-24,20.05178
2020-12-25,10.61565
2020-12-26,4.28653
2020-12-27,2.96317
2020-12-28,7.88262
2020-12-29,16.71461
2020-12-30,18.15304
2020-12-31,9.86766
2021-01-01,6.93325
2021-01-02,4.48791
2021-01-03,3.33716
2021-01-04,9.63751
2021-01-05,28.3947
2021-01-06,24.10817
2021-01-07,26.69735
2021-01-08,24.68354
2021-01-09,15.88032
2021-01-10,5.95512
2021-01-11,15.39125
2021-01-12,29.51668
2021-01-13,27.0138
2021-01-14,21.69159
2021-01-15,24.76985
2021-01-16,20.13808
2021-01-17,5.95512
2021-01-18,12.02531
2021-01-19,21.46144
2021-01-20,20.02301
2021-01-21,25.05753
2021-01-22,21.26006
2021-01-23,13.72266
2021-01-24,4.25776
2021-01-25,10.27042
2021-01-26,26.03567
2021-01-27,27.18642
2021-01-28,47.09436
2021-01-29,42.14614
2021-01-30,30.2359
2021-01-31,8.57307
2021-02-01,15.76524
2021-02-02,27.10011
2021-02-03,25.02876
2021-02-04,25.97813
2021-02-05,23.64787
2021-02-06,13.40621
2021-02-07,3.97008
2021-02-08,8.5443
2021-02-09,19.21749
2021-02-10,18.75719
2021-02-11,15.76524
2021-02-12,13.60759
2021-02-13,12.57192
2021-02-14,5.37974
2021-02-15,7.59493
2021-02-16,16.13924
2021-02-17,21.69159
2021-02-18,26.4672
2021-02-19,28.855
2021-02-20,12.83084
2021-02-21,4.40161
2021-02-22,11.76639
2021-02-23,39.98849
2021-02-24,36.07594
2021-02-25,29.54545
2021-02-26,44.79286
2021-02-27,25.0863
2021-02-28,8.11277
2021-03-01,16.94476
2021-03-02,28.99884
2021-03-03,29.3153
2021-03-04,36.88147
2021-03-05,41.0817
2021-03-06,25.69044
2021-03-07,6.96202
2021-03-08,17.11737
2021-03-09,34.69505
2021-03-10,32.04833
2021-03-11,29.28653
2021-03-12,25.89182
2021-03-13,18.21058
2021-03-14,4.94821
2021-03-15,13.03222
2021-03-16,25.94936
2021-03-17,26.81242
2021-03-18,28.25086
2021-03-19,29.22899
2021-03-20,16.36939
2021-03-21,4.68929
2021-03-22,12.02531
2021-03-23,24.02186
2021-03-24,24.39585
2021-03-25,29.22899
2021-03-26,20.59838
2021-03-27,15.13233
2021-03-28,4.25776
2021-03-29,11.16225
2021-03-30,21.95051
2021-03-31,20.36823
2021-04-01,19.73532
2021-04-02,18.03797
2021-04-03,9.60874
2021-04-04,3.50978
2021-04-05,8.51553
2021-04-06,18.75719
2021-04-07,19.64902
2021-04-08,16.05293
2021-04-09,15.33371
2021-04-10,8.5443
2021-04-11,2.44533
2021-04-12,6.76064
2021-04-13,15.21864
2021-04-14,15.27617
2021-04-15,14.90218
2021-04-16,13.49252
2021-04-17,8.11277
2021-04-18,3.04948
2021-04-19,5.55235
2021-04-20,16.22554
2021-04-21,19.53394
2021-04-22,17.66398
2021-04-23,18.29689
2021-04-24,8.6306
2021-04-25,3.16455
2021-04-26,6.73187
2021-04-27,14.47065
2021-04-28,14.58573
2021-04-29,16.42692
2021-04-30,13.37744
2021-05-01,8.084
2021-05-02,2.58918
2021-05-03,5.49482
2021-05-04,15.76524
2021-05-05,17.37629
2021-05-06,16.91599
2021-05-07,13.06098
2021-05-08,6.84695
2021-05-09,2.67548
2021-05-10,8.45799
2021-05-11,29.83314
2021-05-12,28.02071
2021-05-13,38.57882
2021-05-14,25.71921
2021-05-15,13.08975
2021-05-16,3.3947
2021-05-17,11.10471
2021-05-18,16.57077
2021-05-19,18.23935
2021-05-20,19.64902
2021-05-21,15.39125
2021-05-22,9.40736
2021-05-23,2.50287
2021-05-24,7.73878
2021-05-25,15.90909
2021-05-26,16.74338
2021-05-27,17.66398
2021-05-28,13.75143
2021-05-29,7.56616
2021-05-30,2.9344
2021-05-31,7.1634
2021-06-01,12.60069
2021-06-02,14.2405
2021-06-03,18.06674
2021-06-04,16.542
2021-06-05,8.88952
2021-06-06,2.8481
2021-06-07,9.4649
2021-06-08,16.02416
2021-06-09,15.82278
2021-06-10,16.80092
2021-06-11,15.10356
2021-06-12,8.34292
2021-06-13,2.67548
2021-06-14,6.84695
2021-06-15,15.67894
2021-06-16,15.76524
2021-06-17,16.168
2021-06-18,16.02416
2021-06-19,11.53624
2021-06-20,3.33716
2021-06-21,9.63751
2021-06-22,17.43383
2021-06-23,15.99539
2021-06-24,15.88032
2021-06-25,14.58573
2021-06-26,8.25661
2021-06-27,2.9344
2021-06-28,6.99079
2021-06-29,15.21864
2021-06-30,14.93095
2021-07-01,13.55005
2021-07-02,13.20483
2021-07-03,7.91139
2021-07-04,2.07134
2021-07-05,6.01265
2021-07-06,10.70195
2021-07-07,14.75834
2021-07-08,23.01495
2021-07-09,20.94361
2021-07-10,10.58688
2021-07-11,3.33716
2021-07-12,8.83199
2021-07-13,14.67203
2021-07-14,17.49136
2021-07-15,17.49136
2021-07-16,17.4626
2021-07-17,10.90333
2021-07-18,2.79056
2021-07-19,14.64326
2021-07-20,28.07825
2021-07-21,20.397
2021-07-22,18.0092
2021-07-23,14.90218
2021-07-24,8.80322
2021-07-25,2.99194
2021-07-26,8.94706
2021-07-27,18.21058
2021-07-28,22.43958
2021-07-29,16.82968
2021-07-30,16.74338
2021-07-31,10.44303
2021-08-01,2.70425
2021-08-02,7.56616
2021-08-03,16.94476
2021-08-04,19.04487
2021-08-05,18.06674
2021-08-06,16.19677
2021-08-07,8.28538
2021-08-08,2.99194
2021-08-09,8.5443
2021-08-10,16.25431
2021-08-11,19.64902
2021-08-12,19.33256
2021-08-13,21.46144
2021-08-14,10.12658
2021-08-15,2.8481
2021-08-16,9.72382
2021-08-17,21.86421
2021-08-18,21.46144
2021-08-19,26.58227
2021-08-20,27.0138
2021-08-21,13.00345
2021-08-22,3.855
2021-08-23,11.21979
2021-08-24,23.33141
2021-08-25,23.13003
2021-08-26,21.80667
2021-08-27,20.51208
2021-08-28,12.37054
2021-08-29,2.70425
2021-08-30,8.45799
2021-08-31,19.24626
2021-09-01,19.21749
2021-09-02,18.72842
2021-09-03,17.17491
2021-09-04,10.50057
2021-09-05,3.59608
2021-09-06,8.45799
2021-09-07,14.81588
2021-09-08,18.95857
2021-09-09,19.04487
2021-09-10,16.85845
2021-09-11,11.56501
2021-09-12,3.71116
2021-09-13,8.94706
2021-09-14,15.1611
2021-09-15,18.32566
2021-09-16,16.94476
2021-09-17,15.53509
2021-09-18,9.78135
2021-09-19,2.30149
2021-09-20,11.50747
2021-09-21,29.08515
2021-09-22,23.44649
2021-09-23,21.74913
2021-09-24,17.43383
2021-09-25,11.01841
2021-09-26,3.22209
2021-09-27,10.3855
2021-09-28,24.48216
2021-09-29,37.60069
2021-09-30,26.75489
2021-10-01,29.22899
2021-10-02,15.90909
2021-10-03,5.14959
2021-10-04,15.90909
2021-10-05,34.14844
2021-10-06,31.35788
2021-10-07,28.36593
2021-10-08,23.67663
2021-10-09,12.60069
2021-10-10,3.94131
2021-10-11,12.22669
2021-10-12,24.94246
2021-10-13,24.65477
2021-10-14,24.97123
2021-10-15,20.91484
2021-10-16,13.11852
2021-10-17,4.68929
2021-10-18,11.42117
2021-10-19,20.54085
2021-10-20,19.53394
2021-10-21,17.57767
2021-10-22,18.03797
2021-10-23,11.10471
2021-10-24,3.855
2021-10-25,8.80322
2021-10-26,19.50517
2021-10-27,18.75719
2021-10-28,18.90103
2021-10-29,16.59953
2021-10-30,9.78135
2021-10-31,3.50978
2021-11-01,9.17721
2021-11-02,17.63521
2021-11-03,16.88722
2021-11-04,21.43268
2021-11-05,19.18872
2021-11-06,10.04027
2021-11-07,3.33716
2021-11-08,11.19102
2021-11-09,20.10932
2021-11-10,24.19447
2021-11-11,23.76294
2021-11-12,19.79286
2021-11-13,10.61565
2021-11-14,3.3084
2021-11-15,8.14154
2021-11-16,18.38319
2021-11-17,19.4764
2021-11-18,17.0886
2021-11-19,18.0092
2021-11-20,9.9252
2021-11-21,2.90563
2021-11-22,8.5443
2021-11-23,21.7779
2021-11-24,19.96547
2021-11-25,16.71461
2021-11-26,17.0886
2021-11-27,21.43268
2021-11-28,6.90448
2021-11-29,13.20483
2021-11-30,24.82738
2021-12-01,24.97123
2021-12-02,30.3222
2021-12-03,20.05178
2021-12-04,20.51208
2021-12-05,3.855
2021-12-06,11.19102
2021-12-07,22.15189
2021-12-08,19.4764
2021-12-09,19.30379
2021-12-10,18.55581
2021-12-11,12.11162
2021-12-12,3.02071
2021-12-13,7.22094
2021-12-14,21.63406
2021-12-15,21.66283
2021-12-16,22.12313
2021-12-17,21.83544
2021-12-18,13.83774
2021-12-19,3.48101
2021-12-20,9.66628
2021-12-21,22.12313
2021-12-22,19.07364
2021-12-23,18.64211
2021-12-24,15.47756
2021-12-25,7.82508
2021-12-26,3.22209
2021-12-27,6.93325
2021-12-28,15.50632
2021-12-29,16.25431
2021-12-30,13.92405
2021-12-31,8.51553
2022-01-01,4.08515
2022-01-02,2.99194
2022-01-03,6.27157
2022-01-04,15.76524
2022-01-05,18.38319
2022-01-06,29.20023
2022-01-07,21.86421
2022-01-08,12.313
2022-01-09,4.63176
2022-01-10,13.11852
2022-01-11,24.88492
2022-01-12,18.52704
2022-01-13,20.13808
2022-01-14,24.10817
2022-01-15,12.68699
2022-01-16,3.88377
2022-01-17,8.084
2022-01-18,18.4695
2022-01-19,25.46029
2022-01-20,23.50402
2022-01-21,29.51668
2022-01-22,26.40966
2022-01-23,7.01956
2022-01-24,18.23935
2022-01-25,43.38319
2022-01-26,36.50747
2022-01-27,38.34867
2022-01-28,33.91829
2022-01-29,20.397
2022-01-30,5.63866
2022-01-31,7.39355
2022-02-01,20.771
2022-02-02,24.39585
2022-02-03,27.50287
2022-02-04,26.98504
2022-02-05,20.10932
2022-02-06,5.52359
2022-02-07,10.75949
2022-02-08,21.2313
2022-02-09,20.71346
2022-02-10,22.18066
2022-02-11,23.79171
2022-02-12,21.49021
2022-02-13,6.47295
2022-02-14,13.95281
2022-02-15,28.71116
2022-02-16,25.5466
2022-02-17,27.04257
2022-02-18,27.30149
2022-02-19,19.13118
2022-02-20,5.37974
2022-02-21,10.78826
2022-02-22,25.71921
2022-02-23,26.4672
2022-02-24,41.11047
2022-02-25,40.42002
2022-02-26,20.91484
2022-02-27,7.04833
2022-02-28,11.50747
2022-03-01,21.80667
2022-03-02,23.96432
2022-03-03,22.55466
2022-03-04,24.71231
2022-03-05,18.12428
2022-03-06,4.08515
2022-03-07,12.42807
2022-03-08,28.855
2022-03-09,21.54775
2022-03-10,27.87686
2022-03-11,26.12197
2022-03-12,18.12428
2022-03-13,5.72497
2022-03-14,13.92405
2022-03-15,28.62485
2022-03-16,28.82623
2022-03-17,32.19217
2022-03-18,26.84119
2022-03-19,16.71461
2022-03-20,5.20713
2022-03-21,10.41426
2022-03-22,23.41772
2022-03-23,23.18757
2022-03-24,23.84925
2022-03-25,20.771
2022-03-26,12.91714
2022-03-27,4.20023
2022-03-28,10.0115
2022-03-29,21.51898
2022-03-30,21.17376
2022-03-31,21.92174
2022-04-01,21.54775
2022-04-02,12.65822
2022-04-03,3.53855
2022-04-04,10.24165
2022-04-05,19.36133
2022-04-06,27.07134
2022-04-07,28.22209
2022-04-08,24.1657
2022-04-09,12.88837
2022-04-10,4.02761
2022-04-11,12.48561
2022-04-12,26.23705
2022-04-13,25.5466
2022-04-14,23.13003
2022-04-15,19.79286
2022-04-16,8.94706
2022-04-17,3.33716
2022-04-18,9.5512
2022-04-19,19.33256
2022-04-20,20.88607
2022-04-21,20.82853
2022-04-22,21.00115
2022-04-23,16.42692
2022-04-24,4.02761
2022-04-25,15.39125
2022-04-26,26.32336
2022-04-27,36.13348
2022-04-28,26.4672
2022-04-29,22.52589
2022-04-30,18.55581
2022-05-01,4.7756
2022-05-02,12.37054
2022-05-03,24.05063
2022-05-04,21.86421
2022-05-05,23.67663
2022-05-06,34.06214
2022-05-07,15.70771
2022-05-08,4.91944
2022-05-09,16.168
2022-05-10,37.97468
2022-05-11,33.48676
2022-05-12,38.63636
2022-05-13,30.03452
2022-05-14,17.4626
2022-05-15,6.32911
2022-05-16,12.37054
2022-05-17,24.74108
2022-05-18,25.14384
2022-05-19,36.27733
2022-05-20,28.19332
2022-05-21,17.92289
2022-05-22,5.3222
2022-05-23,13.98158
2022-05-24,28.07825
2022-05-25,25.37399
2022-05-26,22.43958
2022-05-27,21.40391
2022-05-28,13.14729
2022-05-29,3.82623
2022-05-30,11.21979
2022-05-31,18.98734
2022-06-01,16.85845
2022-06-02,19.67779
2022-06-03,18.64211
2022-06-04,11.99654
2022-06-05,3.855
2022-06-06,9.37859
2022-06-07,19.36133
2022-06-08,21.74913
2022-06-09,22.18066
2022-06-10,24.94246
2022-06-11,20.10932
2022-06-12,7.36478
2022-06-13,23.38895
2022-06-14,45.82853
2022-06-15,39.38434
2022-06-16,44.13118
2022-06-17,39.95972
2022-06-18,20.62715
2022-06-19,6.53049
2022-06-20,17.69275
2022-06-21,27.9344
2022-06-22,33.94706
2022-06-23,32.39355
2022-06-24,28.07825
2022-06-25,18.4695
2022-06-26,5.3222
2022-06-27,15.47756
2022-06-28,31.1565
2022-06-29,30.2359
2022-06-30,30.20713
2022-07-01,28.25086
2022-07-02,16.77215
2022-07-03,4.45914
2022-07-04,11.70886
2022-07-05,23.47525
2022-07-06,30.12082
2022-07-07,27.90563
2022-07-08,24.65477
2022-07-09,14.52819
2022-07-10,4.40161
2022-07-11,12.68699
2022-07-12,25.34522
2022-07-13,27.44533
2022-07-14,27.56041
2022-07-15,27.15765
2022-07-16,15.04602
2022-07-17,3.59608
2022-07-18,11.04718
2022-07-19,28.16455
2022-07-20,29.86191
2022-07-21,29.86191
2022-07-22,27.35903
2022-07-23,14.26927
2022-07-24,4.28653
2022-07-25,13.00345
2022-07-26,25.14384
2022-07-27,24.56846
2022-07-28,27.87686
2022-07-29,25.51783
2022-07-30,14.01035
2022-07-31,3.73993
2022-08-01,12.37054
2022-08-02,24.48216
2022-08-03,25.51783
2022-08-04,26.75489
2022-08-05,22.75604
2022-08-06,14.55696
2022-08-07,3.45224
2022-08-08,10.98964
2022-08-09,23.76294
2022-08-10,28.3947
2022-08-11,29.22899
2022-08-12,24.51093
2022-08-13,14.49942
2022-08-14,3.36593
2022-08-15,10.73072
2022-08-16,24.51093
2022-08-17,24.25201
2022-08-18,24.59723
2022-08-19,20.771
2022-08-20,13.40621
2022-08-21,4.08515
2022-08-22,13.57882
2022-08-23,24.97123
2022-08-24,27.10011
2022-08-25,24.39585
2022-08-26,20.74223
2022-08-27,21.2313
2022-08-28,4.48791
2022-08-29,15.70771
2022-08-30,28.59608
2022-08-31,26.15074
2022-09-01,27.4741
2022-09-02,24.13693
2022-09-03,14.61449
2022-09-04,4.17146
2022-09-05,9.83889
2022-09-06,19.21749
2022-09-07,24.88492
2022-09-08,22.84234
2022-09-09,15.85155
2022-09-10,12.14039
2022-09-11,4.43037
2022-09-12,10.75949
2022-09-13,31.09896
2022-09-14,42.0023
2022-09-15,29.63176
2022-09-16,26.35212
2022-09-17,15.76524
2022-09-18,3.94131
2022-09-19,12.68699
2022-09-20,23.21634
2022-09-21,24.74108
2022-09-22,30.37974
2022-09-23,25.66168
2022-09-24,14.18296
2022-09-25,3.27963
2022-09-26,14.38434
2022-09-27,26.12197
2022-09-28,28.71116
2022-09-29,31.50172
2022-09-30,28.59608
2022-10-01,16.71461
2022-10-02,4.43037
2022-10-03,12.25546
2022-10-04,28.97008
2022-10-05,28.855
2022-10-06,26.61104
2022-10-07,24.45339
2022-10-08,16.97353
2022-10-09,4.68929
2022-10-10,14.87341
2022-10-11,28.10701
2022-10-12,29.68929
2022-10-13,29.80437
2022-10-14,31.55926
2022-10-15,17.57767
2022-10-16,5.66743
2022-10-17,14.29804
2022-10-18,30.12082
2022-10-19,27.3878
2022-10-20,24.22324
2022-10-21,22.89988
2022-10-22,14.87341
2022-10-23,3.94131
2022-10-24,11.24856
2022-10-25,23.6191
2022-10-26,25.92059
2022-10-27,25.02876
2022-10-28,22.41081
2022-10-29,15.99539
2022-10-30,3.3084
2022-10-31,11.79516
2022-11-01,24.22324
2022-11-02,24.30955
2022-11-03,30.98388
2022-11-04,21.3176
2022-11-05,15.13233
2022-11-06,3.42347
2022-11-07,12.19792
2022-11-08,24.59723
2022-11-09,26.29459
2022-11-10,31.01265
2022-11-11,42.95166
2022-11-12,24.39585
2022-11-13,6.2428
2022-11-14,16.11047
2022-11-15,28.16455
2022-11-16,27.21518
2022-11-17,28.45224
2022-11-18,24.33831
2022-11-19,13.66513
2022-11-20,3.91254
2022-11-21,10.29919
2022-11-22,22.38204
2022-11-23,22.29574
2022-11-24,22.26697
2022-11-25,16.31185
2022-11-26,10.70195
2022-11-27,2.8481
2022-11-28,9.26352
2022-11-29,21.46144
2022-11-30,20.94361
2022-12-01,25.92059
2022-12-02,21.00115
2022-12-03,12.08285
2022-12-04,3.53855
2022-12-05,8.14154
2022-12-06,21.05868
2022-12-07,20.71346
2022-12-08,20.22439
2022-12-09,19.96547
2022-12-10,12.48561
2022-12-11,3.855
2022-12-12,10.29919
2022-12-13,23.38895
2022-12-14,25.20138
2022-12-15,26.69735
2022-12-16,25.02876
2022-12-17,14.38434
2022-12-18,3.07825
2022-12-19,9.52243
2022-12-20,20.02301
2022-12-21,21.63406
2022-12-22,21.72036
2022-12-23,26.0069
2022-12-24,14.38434
2022-12-25,2.9344
2022-12-26,6.76064
2022-12-27,14.58573
2022-12-28,20.94361
2022-12-29,18.61334
2022-12-30,15.67894
2022-12-31,7.56616
2023-01-01,2.76179
2023-01-02,8.48676
2023-01-03,16.48446
2023-01-04,22.00805
2023-01-05,22.87111
2023-01-06,20.16685
2023-01-07,14.12543
2023-01-08,3.07825
2023-01-09,10.06904
2023-01-10,22.78481
2023-01-11,26.12197
2023-01-12,23.38895
2023-01-13,24.51093
2023-01-14,14.7008
2023-01-15,2.56041
2023-01-16,9.20598
2023-01-17,16.59953
2023-01-18,22.58342
2023-01-19,21.20253
2023-01-20,17.66398
2023-01-21,11.82393
2023-01-22,3.73993
2023-01-23,5.60989
2023-01-24,17.98043
2023-01-25,21.92174
2023-01-26,22.72727
2023-01-27,22.87111
2023-01-28,14.03912
2023-01-29,3.19332
2023-01-30,10.09781
2023-01-31,23.67663
2023-02-01,23.01495
2023-02-02,27.3878
2023-02-03,24.79861
2023-02-04,15.30494
2023-02-05,3.59608
2023-02-06,10.32796
2023-02-07,21.57652
2023-02-08,24.79861
2023-02-09,23.67663
2023-02-10,23.90678
2023-02-11,14.78711
2023-02-12,3.36593
2023-02-13,8.94706
2023-02-14,22.35327
2023-02-15,24.39585
2023-02-16,23.59033
2023-02-17,23.76294
2023-02-18,13.2336
2023-02-19,4.05638
2023-02-20,8.05523
2023-02-21,16.74338
2023-02-22,25.92059
2023-02-23,25.94936
2023-02-24,21.92174
2023-02-25,14.03912
2023-02-26,3.3947
2023-02-27,8.34292
2023-02-28,18.41196
2023-03-01,16.91599
2023-03-02,18.87226
2023-03-03,18.23935
2023-03-04,12.22669
2023-03-05,3.53855
2023-03-06,8.57307
2023-03-07,18.4695
2023-03-08,20.68469
2023-03-09,21.43268
2023-03-10,23.47525
2023-03-11,16.39815
2023-03-12,4.86191
2023-03-13,14.32681
2023-03-14,27.33026
2023-03-15,28.59608
2023-03-16,27.44533
2023-03-17,26.69735
2023-03-18,16.22554
2023-03-19,3.25086
2023-03-20,11.8527
2023-03-21,22.58342
2023-03-22,23.73417
2023-03-23,29.57422
2023-03-24,24.02186
2023-03-25,13.37744
2023-03-26,2.96317
2023-03-27,11.42117
2023-03-28,23.27387
2023-03-29,20.88607
2023-03-30,21.34637
2023-03-31,19.27502
2023-04-01,12.68699
2023-04-02,2.96317
2023-04-03,10.12658
2023-04-04,20.42577
2023-04-05,22.38204
2023-04-06,21.74913
2023-04-07,19.33256
2023-04-08,7.33601
2023-04-09,2.56041
2023-04-10,11.04718
2023-04-11,19.13118
2023-04-12,20.88607
2023-04-13,21.05868
2023-04-14,19.18872
2023-04-15,10.67318
2023-04-16,2.79056
2023-04-17,9.29228
2023-04-18,19.4764
2023-04-19,18.61334
2023-04-20,18.64211
2023-04-21,18.61334
2023-04-22,10.0115
2023-04-23,2.18642
2023-04-24,9.20598
2023-04-25,17.0886
2023-04-26,21.69159
2023-04-27,23.67663
2023-04-28,19.07364
2023-04-29,9.98273
2023-04-30,2.53164
2023-05-01,6.38665
2023-05-02,16.74338
2023-05-03,21.86421
2023-05-04,21.37514
2023-05-05,15.56386
2023-05-06,11.3924
2023-05-07,3.13578
2023-05-08,9.32105
2023-05-09,17.43383
2023-05-10,20.05178
2023-05-11,20.71346
2023-05-12,16.22554
2023-05-13,10.29919
2023-05-14,2.24395
2023-05-15,8.084
2023-05-16,18.35443
2023-05-17,19.50517
2023-05-18,19.18872
2023-05-19,18.49827
2023-05-20,9.98273
2023-05-21,2.61795
2023-05-22,10.70195
2023-05-23,20.397
2023-05-24,21.2313
2023-05-25,22.46835
2023-05-26,20.71346
2023-05-27,12.45684
2023-05-28,2.81933
2023-05-29,7.79631
2023-05-30,17.69275
