date,은평구아파트
2022-02-06,15.30825
2022-02-07,12.90491
2022-02-08,12.90491
2022-02-09,12.38244
2022-02-10,13.47962
2022-02-11,12.90491
2022-02-12,12.85266
2022-02-13,14.62904
2022-02-14,10.91954
2022-02-15,13.06165
2022-02-16,11.28526
2022-02-17,13.94984
2022-02-18,10.91954
2022-02-19,13.0094
2022-02-20,12.59143
2022-02-21,12.12121
2022-02-22,12.69592
2022-02-23,11.442
2022-02-24,9.9791
2022-02-25,10.55381
2022-02-26,9.0909
2022-02-27,11.33751
2022-02-28,42.78996
2022-03-01,27.11598
2022-03-02,12.64367
2022-03-03,10.18808
2022-03-04,11.18077
2022-03-05,17.24137
2022-03-06,12.17345
2022-03-07,11.70323
2022-03-08,8.62068
2022-03-09,9.14315
2022-03-10,10.03134
2022-03-11,11.02403
2022-03-12,12.74817
2022-03-13,17.39811
2022-03-14,12.53918
2022-03-15,11.23301
2022-03-16,11.65099
2022-03-17,10.13584
2022-03-18,11.07628
2022-03-19,15.15151
2022-03-20,13.7931
2022-03-21,10.91954
2022-03-22,10.7628
2022-03-23,9.45663
2022-03-24,9.8746
2022-03-25,9.66562
2022-03-26,13.11389
2022-03-27,47.5444
2022-03-28,27.37722
2022-03-29,12.64367
2022-03-30,13.42737
2022-03-31,11.65099
2022-04-01,9.03866
2022-04-02,19.59247
2022-04-03,12.90491
2022-04-04,12.33019
2022-04-05,12.38244
2022-04-06,11.07628
2022-04-07,10.86729
2022-04-08,12.38244
2022-04-09,11.38975
2022-04-10,13.21839
2022-04-11,10.60606
2022-04-12,10.44932
2022-04-13,9.56112
2022-04-14,10.24033
2022-04-15,9.29989
2022-04-16,12.27795
2022-04-17,13.37513
2022-04-18,14.68129
2022-04-19,10.97178
2022-04-20,10.81504
2022-04-21,10.81504
2022-04-22,8.51619
2022-04-23,11.23301
2022-04-24,13.0094
2022-04-25,14.99477
2022-04-26,12.90491
2022-04-27,14.68129
2022-04-28,11.70323
2022-04-29,13.74085
2022-04-30,12.2257
2022-05-01,12.90491
2022-05-02,12.12121
2022-05-03,10.24033
2022-05-04,10.03134
2022-05-05,10.39707
2022-05-06,12.95715
2022-05-07,11.23301
2022-05-08,18.80877
2022-05-09,15.98746
2022-05-10,13.27063
2022-05-11,11.96447
2022-05-12,11.65099
2022-05-13,11.28526
2022-05-14,10.08359
2022-05-15,14.4723
2022-05-16,34.32601
2022-05-17,19.8537
2022-05-18,15.83072
2022-05-19,14.15882
2022-05-20,14.52455
2022-05-21,14.42006
2022-05-22,14.73354
2022-05-23,14.10658
2022-05-24,14.83803
2022-05-25,12.48693
2022-05-26,11.75548
2022-05-27,13.06165
2022-05-28,14.68129
2022-05-29,14.42006
2022-05-30,16.30094
2022-05-31,13.7931
2022-06-01,14.4723
2022-06-02,13.42737
2022-06-03,11.442
2022-06-04,13.74085
2022-06-05,14.05433
2022-06-06,17.86833
2022-06-07,16.35318
2022-06-08,13.42737
2022-06-09,15.15151
2022-06-10,13.27063
2022-06-11,13.27063
2022-06-12,16.56217
2022-06-13,12.2257
2022-06-14,11.23301
2022-06-15,16.61442
2022-06-16,12.64367
2022-06-17,12.64367
2022-06-18,13.68861
2022-06-19,19.90595
2022-06-20,22.88401
2022-06-21,15.62173
2022-06-22,11.54649
2022-06-23,11.85997
2022-06-24,11.70323
2022-06-25,12.85266
2022-06-26,14.21107
2022-06-27,15.15151
2022-06-28,100.0
2022-06-29,21.00313
2022-06-30,14.10658
2022-07-01,12.80041
2022-07-02,14.73354
2022-07-03,17.45036
2022-07-04,13.74085
2022-07-05,11.59874
2022-07-06,14.36781
2022-07-07,10.13584
2022-07-08,12.06896
2022-07-09,11.442
2022-07-10,11.442
2022-07-11,11.91222
2022-07-12,13.53187
2022-07-13,11.33751
2022-07-14,13.27063
2022-07-15,12.85266
2022-07-16,11.33751
2022-07-17,12.12121
2022-07-18,12.80041
2022-07-19,11.07628
2022-07-20,12.33019
2022-07-21,10.91954
2022-07-22,8.46394
2022-07-23,11.38975
2022-07-24,12.95715
2022-07-25,10.86729
2022-07-26,11.54649
2022-07-27,11.33751
2022-07-28,12.59143
2022-07-29,11.59874
2022-07-30,14.42006
2022-07-31,16.87565
2022-08-01,12.74817
2022-08-02,14.10658
2022-08-03,11.91222
2022-08-04,13.42737
2022-08-05,11.96447
2022-08-06,13.68861
2022-08-07,15.30825
2022-08-08,12.17345
2022-08-09,10.97178
2022-08-10,11.49425
2022-08-11,13.89759
2022-08-12,12.01671
2022-08-13,12.64367
2022-08-14,13.06165
2022-08-15,15.88296
2022-08-16,15.30825
2022-08-17,12.69592
2022-08-18,14.36781
2022-08-19,13.11389
2022-08-20,9.9791
2022-08-21,14.62904
2022-08-22,13.74085
2022-08-23,13.89759
2022-08-24,12.74817
2022-08-25,13.68861
2022-08-26,13.74085
2022-08-27,15.72622
2022-08-28,16.40543
2022-08-29,16.40543
2022-08-30,12.95715
2022-08-31,10.97178
2022-09-01,10.81504
2022-09-02,12.80041
2022-09-03,12.48693
2022-09-04,14.36781
2022-09-05,11.80773
2022-09-06,12.17345
2022-09-07,11.75548
2022-09-08,12.53918
2022-09-09,12.12121
2022-09-10,11.75548
2022-09-11,16.92789
2022-09-12,17.29362
2022-09-13,13.06165
2022-09-14,13.06165
2022-09-15,14.10658
2022-09-16,13.16614
2022-09-17,14.5768
2022-09-18,14.78578
2022-09-19,12.64367
2022-09-20,13.47962
2022-09-21,13.84535
2022-09-22,11.59874
2022-09-23,13.32288
2022-09-24,10.24033
2022-09-25,13.42737
2022-09-26,12.69592
2022-09-27,10.7628
2022-09-28,9.61337
2022-09-29,13.06165
2022-09-30,11.02403
2022-10-01,10.55381
2022-10-02,13.0094
2022-10-03,15.46499
2022-10-04,12.17345
2022-10-05,12.12121
2022-10-06,11.49425
2022-10-07,11.33751
2022-10-08,10.6583
2022-10-09,11.85997
2022-10-10,13.21839
2022-10-11,10.24033
2022-10-12,13.74085
2022-10-13,12.69592
2022-10-14,11.80773
2022-10-15,13.06165
2022-10-16,13.06165
2022-10-17,12.90491
2022-10-18,11.59874
2022-10-19,13.74085
2022-10-20,13.42737
2022-10-21,14.4723
2022-10-22,13.63636
2022-10-23,14.05433
2022-10-24,13.58411
2022-10-25,11.38975
2022-10-26,10.7628
2022-10-27,17.29362
2022-10-28,11.38975
2022-10-29,10.97178
2022-10-30,8.98641
2022-10-31,11.59874
2022-11-01,10.08359
2022-11-02,13.37513
2022-11-03,9.56112
2022-11-04,12.69592
2022-11-05,12.2257
2022-11-06,13.89759
2022-11-07,11.96447
2022-11-08,11.442
2022-11-09,10.71055
2022-11-10,11.23301
2022-11-11,11.85997
2022-11-12,11.07628
2022-11-13,15.62173
2022-11-14,10.91954
2022-11-15,13.37513
2022-11-16,9.61337
2022-11-17,10.60606
2022-11-18,12.06896
2022-11-19,11.28526
2022-11-20,12.06896
2022-11-21,9.24764
2022-11-22,9.45663
2022-11-23,9.40438
2022-11-24,13.84535
2022-11-25,10.60606
2022-11-26,12.17345
2022-11-27,11.96447
2022-11-28,10.60606
2022-11-29,7.94148
2022-11-30,10.03134
2022-12-01,8.93416
2022-12-02,9.50888
2022-12-03,8.56844
2022-12-04,10.03134
2022-12-05,11.33751
2022-12-06,12.12121
2022-12-07,9.71786
2022-12-08,9.61337
2022-12-09,10.13584
2022-12-10,11.65099
2022-12-11,13.58411
2022-12-12,12.2257
2022-12-13,12.74817
2022-12-14,12.69592
2022-12-15,10.91954
2022-12-16,13.37513
2022-12-17,11.18077
2022-12-18,12.80041
2022-12-19,11.33751
2022-12-20,11.18077
2022-12-21,11.80773
2022-12-22,15.88296
2022-12-23,10.34482
2022-12-24,9.56112
2022-12-25,11.91222
2022-12-26,12.64367
2022-12-27,12.27795
2022-12-28,11.91222
2022-12-29,11.54649
2022-12-30,10.86729
2022-12-31,11.18077
2023-01-01,12.2257
2023-01-02,14.42006
2023-01-03,15.93521
2023-01-04,14.73354
2023-01-05,12.69592
2023-01-06,14.10658
2023-01-07,13.06165
2023-01-08,15.20376
2023-01-09,13.84535
2023-01-10,12.80041
2023-01-11,14.52455
2023-01-12,14.89028
2023-01-13,13.27063
2023-01-14,14.89028
2023-01-15,13.32288
2023-01-16,14.26332
2023-01-17,12.69592
2023-01-18,15.04702
2023-01-19,12.80041
2023-01-20,10.97178
2023-01-21,12.01671
2023-01-22,13.89759
2023-01-23,15.67398
2023-01-24,16.92789
2023-01-25,15.98746
2023-01-26,16.30094
2023-01-27,12.59143
2023-01-28,13.74085
2023-01-29,15.09926
2023-01-30,15.15151
2023-01-31,12.43469
2023-02-01,13.89759
2023-02-02,12.48693
2023-02-03,13.47962
2023-02-04,13.68861
2023-02-05,13.58411
2023-02-06,14.83803
2023-02-07,12.85266
2023-02-08,12.85266
2023-02-09,12.38244
2023-02-10,10.24033
2023-02-11,10.44932
2023-02-12,14.89028
2023-02-13,13.84535
2023-02-14,12.95715
2023-02-15,13.32288
2023-02-16,11.28526
2023-02-17,10.81504
2023-02-18,11.12852
2023-02-19,11.33751
2023-02-20,11.28526
2023-02-21,11.12852
2023-02-22,11.70323
2023-02-23,11.442
2023-02-24,11.12852
2023-02-25,11.75548
2023-02-26,14.10658
2023-02-27,15.256
2023-02-28,13.42737
2023-03-01,14.78578
2023-03-02,10.55381
2023-03-03,20.06269
2023-03-04,11.75548
2023-03-05,14.15882
2023-03-06,12.69592
2023-03-07,12.85266
2023-03-08,11.96447
2023-03-09,13.58411
2023-03-10,10.97178
2023-03-11,14.89028
2023-03-12,14.10658
2023-03-13,13.68861
2023-03-14,12.06896
2023-03-15,10.86729
2023-03-16,11.12852
2023-03-17,12.53918
2023-03-18,11.28526
2023-03-19,13.11389
2023-03-20,16.77115
2023-03-21,13.37513
2023-03-22,12.43469
2023-03-23,14.68129
2023-03-24,11.65099
2023-03-25,11.75548
2023-03-26,12.53918
2023-03-27,12.43469
2023-03-28,14.00208
2023-03-29,10.50156
2023-03-30,9.82236
2023-03-31,9.9791
2023-04-01,8.88192
2023-04-02,9.35214
2023-04-03,10.39707
2023-04-04,9.45663
2023-04-05,11.54649
2023-04-06,9.50888
2023-04-07,9.9791
2023-04-08,9.56112
2023-04-09,10.91954
2023-04-10,13.53187
2023-04-11,9.66562
2023-04-12,11.33751
2023-04-13,10.13584
2023-04-14,9.56112
2023-04-15,10.39707
2023-04-16,12.27795
2023-04-17,13.37513
2023-04-18,10.6583
2023-04-19,9.77011
2023-04-20,8.67293
2023-04-21,10.03134
2023-04-22,22.83176
2023-04-23,16.0397
2023-04-24,11.49425
2023-04-25,11.28526
2023-04-26,10.97178
2023-04-27,11.70323
2023-04-28,9.8746
2023-04-29,10.13584
2023-04-30,11.12852
2023-05-01,13.7931
2023-05-02,11.442
2023-05-03,10.50156
2023-05-04,10.71055
2023-05-05,12.17345
2023-05-06,10.81504
2023-05-07,11.96447
2023-05-08,12.06896
2023-05-09,11.85997
2023-05-10,11.07628
2023-05-11,11.75548
2023-05-12,10.18808
2023-05-13,12.12121
2023-05-14,11.65099
2023-05-15,13.16614
2023-05-16,13.74085
2023-05-17,13.68861
2023-05-18,13.94984
2023-05-19,9.50888
2023-05-20,10.86729
2023-05-21,12.27795
2023-05-22,10.71055
2023-05-23,12.06896
2023-05-24,10.7628
2023-05-25,10.91954
2023-05-26,11.70323
2023-05-27,10.08359
2023-05-28,11.23301
2023-05-29,15.77847
