date,2차전지대장주
2020-09-13,18.51553
2020-09-14,36.82936
2020-09-15,33.92496
2020-09-16,30.61718
2020-09-17,30.93989
2020-09-18,29.286
2020-09-19,17.74909
2020-09-20,23.11415
2020-09-21,24.405
2020-09-22,27.67244
2020-09-23,47.31746
2020-09-24,23.11415
2020-09-25,19.72569
2020-09-26,16.41791
2020-09-27,25.8572
2020-09-28,21.17789
2020-09-29,20.0484
2020-09-30,14.40096
2020-10-01,13.51351
2020-10-02,11.53691
2020-10-03,14.96571
2020-10-04,10.4881
2020-10-05,18.75756
2020-10-06,24.24364
2020-10-07,20.29043
2020-10-08,18.43485
2020-10-09,11.65792
2020-10-10,11.57724
2020-10-11,11.49657
2020-10-12,15.65147
2020-10-13,16.01452
2020-10-14,12.4647
2020-10-15,14.80435
2020-10-16,9.5603
2020-10-17,5.97014
2020-10-18,6.21218
2020-10-19,9.68132
2020-10-20,7.26099
2020-10-21,9.5603
2020-10-22,6.29286
2020-10-23,6.37353
2020-10-24,3.83219
2020-10-25,6.29286
2020-10-26,11.57724
2020-10-27,7.09963
2020-10-28,7.86607
2020-10-29,6.6559
2020-10-30,11.49657
2020-10-31,11.25453
2020-11-01,10.85114
2020-11-02,11.7386
2020-11-03,24.84872
2020-11-04,27.87414
2020-11-05,34.65106
2020-11-06,33.19887
2020-11-07,22.71077
2020-11-08,21.98467
2020-11-09,53.77168
2020-11-10,38.52359
2020-11-11,27.55143
2020-11-12,24.84872
2020-11-13,24.36466
2020-11-14,16.33723
2020-11-15,17.18434
2020-11-16,26.46228
2020-11-17,32.51311
2020-11-18,40.37918
2020-11-19,32.47277
2020-11-20,26.86567
2020-11-21,18.51553
2020-11-22,18.5962
2020-11-23,29.12464
2020-11-24,42.71883
2020-11-25,43.24324
2020-11-26,35.86123
2020-11-27,51.87575
2020-11-28,26.22025
2020-11-29,25.21177
2020-11-30,28.68091
2020-12-01,29.60871
2020-12-02,34.81242
2020-12-03,44.93747
2020-12-04,37.23275
2020-12-05,25.89753
2020-12-06,39.00766
2020-12-07,44.69544
2020-12-08,33.64259
2020-12-09,44.93747
2020-12-10,43.24324
2020-12-11,39.24969
2020-12-12,19.44332
2020-12-13,17.54739
2020-12-14,26.3816
2020-12-15,26.90601
2020-12-16,48.6083
2020-12-17,61.03267
2020-12-18,55.30455
2020-12-19,33.84429
2020-12-20,38.96732
2020-12-21,48.28559
2020-12-22,42.23477
2020-12-23,64.13876
2020-12-24,38.64461
2020-12-25,24.04195
2020-12-26,23.63856
2020-12-27,51.18999
2020-12-28,37.19241
2020-12-29,38.88664
2020-12-30,47.3578
2020-12-31,35.09479
2021-01-01,52.9649
2021-01-02,62.60588
2021-01-03,53.12626
2021-01-04,86.68818
2021-01-05,84.10649
2021-01-06,68.49536
2021-01-07,68.53569
2021-01-08,100.0
2021-01-09,74.02178
2021-01-10,71.72246
2021-01-11,79.06413
2021-01-12,49.85881
2021-01-13,39.85478
2021-01-14,43.16256
2021-01-15,36.62767
2021-01-16,29.16498
2021-01-17,29.36668
2021-01-18,39.61274
2021-01-19,40.2985
2021-01-20,41.46833
2021-01-21,39.7741
2021-01-22,36.99072
2021-01-23,22.79144
2021-01-24,18.11214
2021-01-25,26.01855
2021-01-26,22.18636
2021-01-27,19.68535
2021-01-28,14.88503
2021-01-29,15.04638
2021-01-30,12.34368
2021-01-31,16.29689
2021-02-01,21.29891
2021-02-02,24.96974
2021-02-03,24.68737
2021-02-04,19.88705
2021-02-05,18.15248
2021-02-06,12.34368
2021-02-07,14.27995
2021-02-08,14.84469
2021-02-09,11.98063
2021-02-10,11.98063
2021-02-11,11.13352
2021-02-12,10.08471
2021-02-13,9.72166
2021-02-14,10.08471
2021-02-15,14.92537
2021-02-16,17.95078
2021-02-17,12.38402
2021-02-18,12.06131
2021-02-19,10.36708
2021-02-20,9.0359
2021-02-21,13.27148
2021-02-22,12.34368
2021-02-23,12.86809
2021-02-24,12.54538
2021-02-25,14.27995
2021-02-26,12.38402
2021-02-27,8.35014
2021-02-28,8.35014
2021-03-01,13.95724
2021-03-02,17.18434
2021-03-03,12.50504
2021-03-04,7.50302
2021-03-05,6.73658
2021-03-06,5.88947
2021-03-07,7.34167
2021-03-08,8.43081
2021-03-09,16.21621
2021-03-10,18.27349
2021-03-11,22.2267
2021-03-12,19.24162
2021-03-13,13.06978
2021-03-14,16.29689
2021-03-15,14.48164
2021-03-16,19.72569
2021-03-17,16.70028
2021-03-18,19.92739
2021-03-19,20.16942
2021-03-20,13.39249
2021-03-21,13.31181
2021-03-22,17.06333
2021-03-23,14.07825
2021-03-24,10.73013
2021-03-25,10.52843
2021-03-26,10.32674
2021-03-27,4.92133
2021-03-28,5.76845
2021-03-29,5.80879
2021-03-30,8.43081
2021-03-31,7.22065
2021-04-01,11.25453
2021-04-02,9.35861
2021-04-03,7.46268
2021-04-04,9.07624
2021-04-05,13.99757
2021-04-06,12.263
2021-04-07,10.04437
2021-04-08,8.18878
2021-04-09,7.09963
2021-04-10,6.6559
2021-04-11,10.81081
2021-04-12,23.79991
2021-04-13,20.69382
2021-04-14,14.36062
2021-04-15,11.89995
2021-04-16,10.16538
2021-04-17,10.68979
2021-04-18,9.762
2021-04-19,11.33521
2021-04-20,11.7386
2021-04-21,9.88301
2021-04-22,10.56877
2021-04-23,10.60911
2021-04-24,6.73658
2021-04-25,5.76845
2021-04-26,9.80233
2021-04-27,11.33521
2021-04-28,5.08269
2021-04-29,5.64743
2021-04-30,5.08269
2021-05-01,4.6793
2021-05-02,5.68777
2021-05-03,4.96167
2021-05-04,4.47761
2021-05-05,2.7027
2021-05-06,4.75998
2021-05-07,4.84066
2021-05-08,4.1549
2021-05-09,3.87252
2021-05-10,3.50947
2021-05-11,3.79185
2021-05-12,3.34812
2021-05-13,4.96167
2021-05-14,4.23557
2021-05-15,3.46914
2021-05-16,5.92981
2021-05-17,4.11456
2021-05-18,2.82371
2021-05-19,6.53489
2021-05-20,9.47962
2021-05-21,10.00403
2021-05-22,6.17184
2021-05-23,6.89794
2021-05-24,7.50302
2021-05-25,5.56676
2021-05-26,6.97862
2021-05-27,6.29286
2021-05-28,5.84913
2021-05-29,5.28438
2021-05-30,7.70471
2021-05-31,10.81081
2021-06-01,6.45421
2021-06-02,7.34167
2021-06-03,5.72811
2021-06-04,5.52642
2021-06-05,4.59862
2021-06-06,5.08269
2021-06-07,12.62605
2021-06-08,13.27148
2021-06-09,16.21621
2021-06-10,11.98063
2021-06-11,20.0484
2021-06-12,12.263
2021-06-13,12.42436
2021-06-14,11.25453
2021-06-15,22.63009
2021-06-16,21.58128
2021-06-17,20.37111
2021-06-18,20.41145
2021-06-19,10.89148
2021-06-20,11.25453
2021-06-21,15.12706
2021-06-22,14.07825
2021-06-23,16.29689
2021-06-24,18.5962
2021-06-25,19.40298
2021-06-26,11.81928
2021-06-27,21.01653
2021-06-28,18.31383
2021-06-29,13.87656
2021-06-30,14.84469
2021-07-01,26.82533
2021-07-02,17.46672
2021-07-03,7.98709
2021-07-04,11.41589
2021-07-05,17.50705
2021-07-06,20.57281
2021-07-07,14.4413
2021-07-08,27.51109
2021-07-09,32.15006
2021-07-10,16.65994
2021-07-11,18.03146
2021-07-12,14.92537
2021-07-13,22.34772
2021-07-14,21.05687
2021-07-15,21.90399
2021-07-16,15.1674
2021-07-17,12.54538
2021-07-18,16.41791
2021-07-19,18.47519
2021-07-20,13.51351
2021-07-21,8.59217
2021-07-22,11.85962
2021-07-23,15.85316
2021-07-24,10.64945
2021-07-25,12.34368
2021-07-26,10.04437
2021-07-27,12.30334
2021-07-28,9.35861
2021-07-29,11.81928
2021-07-30,10.2864
2021-07-31,7.94675
2021-08-01,6.69624
2021-08-02,7.62404
2021-08-03,10.12505
2021-08-04,10.73013
2021-08-05,12.34368
2021-08-06,11.85962
2021-08-07,8.59217
2021-08-08,8.67285
2021-08-09,19.40298
2021-08-10,16.33723
2021-08-11,15.44977
2021-08-12,24.12263
2021-08-13,19.20129
2021-08-14,30.09277
2021-08-15,19.524
2021-08-16,22.42839
2021-08-17,28.39854
2021-08-18,25.25211
2021-08-19,26.70431
2021-08-20,19.40298
2021-08-21,17.62807
2021-08-22,17.91044
2021-08-23,19.36264
2021-08-24,18.87858
2021-08-25,12.10165
2021-08-26,9.88301
2021-08-27,8.67285
2021-08-28,8.67285
2021-08-29,13.79588
2021-08-30,11.65792
2021-08-31,15.85316
2021-09-01,16.49858
2021-09-02,15.81282
2021-09-03,14.56232
2021-09-04,8.87454
2021-09-05,9.60064
2021-09-06,12.30334
2021-09-07,16.09519
2021-09-08,17.3457
2021-09-09,17.10367
2021-09-10,16.78096
2021-09-11,9.51996
2021-09-12,9.80233
2021-09-13,20.93586
2021-09-14,24.52601
2021-09-15,22.26704
2021-09-16,18.95925
2021-09-17,13.06978
2021-09-18,7.78539
2021-09-19,5.24405
2021-09-20,5.04235
2021-09-21,5.16337
2021-09-22,7.13997
2021-09-23,13.83622
2021-09-24,23.75958
2021-09-25,14.80435
2021-09-26,13.75554
2021-09-27,21.21823
2021-09-28,20.7745
2021-09-29,22.14602
2021-09-30,23.59822
2021-10-01,22.58975
2021-10-02,14.23961
2021-10-03,14.40096
2021-10-04,13.27148
2021-10-05,15.85316
2021-10-06,18.27349
2021-10-07,20.65348
2021-10-08,17.42638
2021-10-09,8.43081
2021-10-10,10.00403
2021-10-11,9.68132
2021-10-12,12.54538
2021-10-13,20.20976
2021-10-14,19.64501
2021-10-15,15.97418
2021-10-16,8.22912
2021-10-17,10.04437
2021-10-18,15.28842
2021-10-19,19.84671
2021-10-20,15.28842
2021-10-21,17.42638
2021-10-22,13.39249
2021-10-23,7.18031
2021-10-24,6.49455
2021-10-25,8.71319
2021-10-26,15.44977
2021-10-27,11.81928
2021-10-28,10.89148
2021-10-29,8.02743
2021-10-30,3.54981
2021-10-31,4.07422
2021-11-01,6.89794
2021-11-02,6.37353
2021-11-03,8.63251
2021-11-04,8.22912
2021-11-05,8.1081
2021-11-06,5.48608
2021-11-07,5.12303
2021-11-08,7.82573
2021-11-09,10.81081
2021-11-10,9.60064
2021-11-11,12.82775
2021-11-12,12.90843
2021-11-13,6.93828
2021-11-14,7.01895
2021-11-15,8.91488
2021-11-16,10.77047
2021-11-17,10.24606
2021-11-18,10.40742
2021-11-19,8.63251
2021-11-20,5.28438
2021-11-21,6.1315
2021-11-22,9.15691
2021-11-23,7.42234
2021-11-24,6.53489
2021-11-25,7.86607
2021-11-26,5.56676
2021-11-27,3.30778
2021-11-28,4.27591
2021-11-29,4.27591
2021-11-30,6.33319
2021-12-01,6.37353
2021-12-02,7.382
2021-12-03,5.32472
2021-12-04,3.18676
2021-12-05,3.06575
2021-12-06,4.43727
2021-12-07,4.75998
2021-12-08,6.6559
2021-12-09,6.21218
2021-12-10,4.03388
2021-12-11,3.54981
2021-12-12,4.35659
2021-12-13,5.28438
2021-12-14,5.24405
2021-12-15,4.96167
2021-12-16,6.81726
2021-12-17,4.03388
2021-12-18,3.59015
2021-12-19,3.14643
2021-12-20,4.43727
2021-12-21,5.00201
2021-12-22,6.17184
2021-12-23,7.01895
2021-12-24,5.88947
2021-12-25,3.91286
2021-12-26,4.27591
2021-12-27,3.9532
2021-12-28,6.45421
2021-12-29,5.44574
2021-12-30,5.56676
2021-12-31,4.27591
2022-01-01,3.99354
2022-01-02,4.71964
2022-01-03,8.43081
2022-01-04,8.18878
2022-01-05,6.69624
2022-01-06,6.37353
2022-01-07,5.52642
2022-01-08,3.50947
2022-01-09,3.4288
2022-01-10,5.16337
2022-01-11,5.36506
2022-01-12,7.86607
2022-01-13,10.73013
2022-01-14,6.25252
2022-01-15,4.47761
2022-01-16,4.43727
2022-01-17,7.05929
2022-01-18,6.89794
2022-01-19,6.33319
2022-01-20,8.79386
2022-01-21,6.33319
2022-01-22,3.91286
2022-01-23,3.18676
2022-01-24,4.6793
2022-01-25,4.63896
2022-01-26,5.97014
2022-01-27,9.23759
2022-01-28,5.92981
2022-01-29,3.67083
2022-01-30,2.66236
2022-01-31,1.57321
2022-02-01,2.29931
2022-02-02,2.78338
2022-02-03,4.35659
2022-02-04,5.24405
2022-02-05,2.86405
2022-02-06,3.71117
2022-02-07,4.1549
2022-02-08,3.30778
2022-02-09,3.59015
2022-02-10,3.30778
2022-02-11,3.02541
2022-02-12,1.93626
2022-02-13,2.7027
2022-02-14,3.2271
2022-02-15,3.4288
2022-02-16,4.11456
2022-02-17,4.55828
2022-02-18,5.08269
2022-02-19,2.82371
2022-02-20,1.93626
2022-02-21,2.86405
2022-02-22,3.54981
2022-02-23,2.7027
2022-02-24,3.38846
2022-02-25,3.46914
2022-02-26,1.7749
2022-02-27,1.69423
2022-02-28,2.46066
2022-03-01,3.10609
2022-03-02,4.39693
2022-03-03,3.50947
2022-03-04,3.59015
2022-03-05,1.9766
2022-03-06,1.93626
2022-03-07,1.81524
2022-03-08,2.25897
2022-03-09,1.61355
2022-03-10,2.01694
2022-03-11,3.50947
2022-03-12,2.09762
2022-03-13,1.61355
2022-03-14,3.54981
2022-03-15,3.10609
2022-03-16,3.02541
2022-03-17,4.11456
2022-03-18,3.59015
2022-03-19,2.13795
2022-03-20,2.17829
2022-03-21,1.85558
2022-03-22,2.05728
2022-03-23,2.66236
2022-03-24,2.62202
2022-03-25,4.55828
2022-03-26,2.82371
2022-03-27,2.501
2022-03-28,2.21863
2022-03-29,3.46914
2022-03-30,3.83219
2022-03-31,4.6793
2022-04-01,4.11456
2022-04-02,2.29931
2022-04-03,2.25897
2022-04-04,3.34812
2022-04-05,4.55828
2022-04-06,3.50947
2022-04-07,3.46914
2022-04-08,4.92133
2022-04-09,4.43727
2022-04-10,3.06575
2022-04-11,3.46914
2022-04-12,2.58168
2022-04-13,4.11456
2022-04-14,3.26744
2022-04-15,3.83219
2022-04-16,1.61355
2022-04-17,7.94675
2022-04-18,3.30778
2022-04-19,3.18676
2022-04-20,3.87252
2022-04-21,5.72811
2022-04-22,4.55828
2022-04-23,2.21863
2022-04-24,2.01694
2022-04-25,3.46914
2022-04-26,2.37999
2022-04-27,1.57321
2022-04-28,1.61355
2022-04-29,2.54134
2022-04-30,0.96813
2022-05-01,1.00847
2022-05-02,2.09762
2022-05-03,1.81524
2022-05-04,2.13795
2022-05-05,1.93626
2022-05-06,2.13795
2022-05-07,0.96813
2022-05-08,1.81524
2022-05-09,1.41185
2022-05-10,1.33118
2022-05-11,1.61355
2022-05-12,1.73457
2022-05-13,2.13795
2022-05-14,0.72609
2022-05-15,1.2505
2022-05-16,1.93626
2022-05-17,2.29931
2022-05-18,3.91286
2022-05-19,5.32472
2022-05-20,4.47761
2022-05-21,3.06575
2022-05-22,3.79185
2022-05-23,4.39693
2022-05-24,5.68777
2022-05-25,4.27591
2022-05-26,3.83219
2022-05-27,3.10609
2022-05-28,2.58168
2022-05-29,1.7749
2022-05-30,3.26744
2022-05-31,3.34812
2022-06-01,2.09762
2022-06-02,3.38846
2022-06-03,2.54134
2022-06-04,2.90439
2022-06-05,1.85558
2022-06-06,1.37152
2022-06-07,2.21863
2022-06-08,2.66236
2022-06-09,2.13795
2022-06-10,2.66236
2022-06-11,0.96813
2022-06-12,1.85558
2022-06-13,3.02541
2022-06-14,3.91286
2022-06-15,3.67083
2022-06-16,3.91286
2022-06-17,3.83219
2022-06-18,4.6793
2022-06-19,3.87252
2022-06-20,5.84913
2022-06-21,4.03388
2022-06-22,5.44574
2022-06-23,5.08269
2022-06-24,3.14643
2022-06-25,2.78338
2022-06-26,2.501
2022-06-27,3.67083
2022-06-28,7.09963
2022-06-29,3.46914
2022-06-30,3.38846
2022-07-01,3.26744
2022-07-02,1.49253
2022-07-03,1.65389
2022-07-04,2.78338
2022-07-05,2.66236
2022-07-06,2.501
2022-07-07,2.58168
2022-07-08,2.7027
2022-07-09,1.33118
2022-07-10,1.65389
2022-07-11,2.25897
2022-07-12,2.13795
2022-07-13,2.37999
2022-07-14,2.09762
2022-07-15,1.45219
2022-07-16,1.93626
2022-07-17,1.65389
2022-07-18,3.34812
2022-07-19,3.67083
2022-07-20,5.00201
2022-07-21,4.6793
2022-07-22,6.29286
2022-07-23,3.02541
2022-07-24,2.05728
2022-07-25,3.63049
2022-07-26,3.9532
2022-07-27,2.7027
2022-07-28,3.83219
2022-07-29,4.27591
2022-07-30,4.51795
2022-07-31,3.46914
2022-08-01,8.14844
2022-08-02,6.61557
2022-08-03,7.26099
2022-08-04,7.74505
2022-08-05,8.22912
2022-08-06,5.4054
2022-08-07,5.36506
2022-08-08,8.87454
2022-08-09,10.32674
2022-08-10,12.9891
2022-08-11,14.52198
2022-08-12,13.23114
2022-08-13,9.35861
2022-08-14,7.50302
2022-08-15,9.84267
2022-08-16,16.82129
2022-08-17,12.4647
2022-08-18,9.64098
2022-08-19,8.06776
2022-08-20,7.18031
2022-08-21,4.63896
2022-08-22,7.90641
2022-08-23,12.78741
2022-08-24,13.55385
2022-08-25,11.33521
2022-08-26,12.30334
2022-08-27,10.36708
2022-08-28,9.84267
2022-08-29,14.03791
2022-08-30,16.82129
2022-08-31,12.82775
2022-09-01,12.10165
2022-09-02,9.84267
2022-09-03,6.41387
2022-09-04,7.94675
2022-09-05,8.47115
2022-09-06,13.47317
2022-09-07,18.99959
2022-09-08,18.39451
2022-09-09,12.4647
2022-09-10,10.20572
2022-09-11,12.54538
2022-09-12,13.06978
2022-09-13,18.0718
2022-09-14,19.524
2022-09-15,19.12061
2022-09-16,15.57079
2022-09-17,11.89995
2022-09-18,12.70673
2022-09-19,18.55586
2022-09-20,16.94231
2022-09-21,16.41791
2022-09-22,16.13553
2022-09-23,13.63453
2022-09-24,10.52843
2022-09-25,11.13352
2022-09-26,16.74062
2022-09-27,15.65147
2022-09-28,16.74062
2022-09-29,17.70875
2022-09-30,16.45824
2022-10-01,10.44776
2022-10-02,12.94876
2022-10-03,14.40096
2022-10-04,15.53045
2022-10-05,15.44977
2022-10-06,10.12505
2022-10-07,10.00403
2022-10-08,10.04437
2022-10-09,14.96571
2022-10-10,13.59419
2022-10-11,15.69181
2022-10-12,14.60266
2022-10-13,15.53045
2022-10-14,11.05284
2022-10-15,10.77047
2022-10-16,11.13352
2022-10-17,17.95078
2022-10-18,14.76401
2022-10-19,18.03146
2022-10-20,15.00605
2022-10-21,10.64945
2022-10-22,8.59217
2022-10-23,7.5837
2022-10-24,12.4647
2022-10-25,10.52843
2022-10-26,10.89148
2022-10-27,24.56635
2022-10-28,20.53247
2022-10-29,10.44776
2022-10-30,9.31827
2022-10-31,11.49657
2022-11-01,19.68535
2022-11-02,16.65994
2022-11-03,18.31383
2022-11-04,16.21621
2022-11-05,6.8576
2022-11-06,9.0359
2022-11-07,17.58773
2022-11-08,17.38604
2022-11-09,17.46672
2022-11-10,14.36062
2022-11-11,17.22468
2022-11-12,9.64098
2022-11-13,13.1908
2022-11-14,19.08027
2022-11-15,13.95724
2022-11-16,15.08672
2022-11-17,11.33521
2022-11-18,8.02743
2022-11-19,4.6793
2022-11-20,9.11657
2022-11-21,12.86809
2022-11-22,10.73013
2022-11-23,11.09318
2022-11-24,16.13553
2022-11-25,12.30334
2022-11-26,10.08471
2022-11-27,10.52843
2022-11-28,12.02097
2022-11-29,8.91488
2022-11-30,12.18233
2022-12-01,12.78741
2022-12-02,8.75352
2022-12-03,8.3098
2022-12-04,6.93828
2022-12-05,10.97216
2022-12-06,8.26946
2022-12-07,11.61758
2022-12-08,9.60064
2022-12-09,12.02097
2022-12-10,6.09116
2022-12-11,6.8576
2022-12-12,8.1081
2022-12-13,10.68979
2022-12-14,9.15691
2022-12-15,7.42234
2022-12-16,8.75352
2022-12-17,8.26946
2022-12-18,6.49455
2022-12-19,11.29487
2022-12-20,8.14844
2022-12-21,8.55183
2022-12-22,8.39048
2022-12-23,9.47962
2022-12-24,6.89794
2022-12-25,11.85962
2022-12-26,9.68132
2022-12-27,11.85962
2022-12-28,15.32876
2022-12-29,11.17386
2022-12-30,9.39895
2022-12-31,6.1315
2023-01-01,11.61758
2023-01-02,14.48164
2023-01-03,10.97216
2023-01-04,11.45623
2023-01-05,11.25453
2023-01-06,12.62605
2023-01-07,8.99556
2023-01-08,10.56877
2023-01-09,13.15046
2023-01-10,12.34368
2023-01-11,12.82775
2023-01-12,17.82977
2023-01-13,10.97216
2023-01-14,13.55385
2023-01-15,13.27148
2023-01-16,13.51351
2023-01-17,11.0125
2023-01-18,11.17386
2023-01-19,8.95522
2023-01-20,7.382
2023-01-21,6.57523
2023-01-22,6.57523
2023-01-23,6.81726
2023-01-24,7.90641
2023-01-25,11.09318
2023-01-26,19.88705
2023-01-27,17.02299
2023-01-28,11.41589
2023-01-29,11.77894
2023-01-30,13.63453
2023-01-31,15.3691
2023-02-01,14.643
2023-02-02,14.40096
2023-02-03,12.78741
2023-02-04,10.08471
2023-02-05,11.45623
2023-02-06,14.32029
2023-02-07,19.08027
2023-02-08,18.63654
2023-02-09,29.56837
2023-02-10,23.79991
2023-02-11,16.98265
2023-02-12,15.3691
2023-02-13,20.61315
2023-02-14,19.20129
2023-02-15,21.21823
2023-02-16,27.67244
2023-02-17,20.9762
2023-02-18,15.28842
2023-02-19,14.23961
2023-02-20,17.42638
2023-02-21,25.41347
2023-02-22,23.84025
2023-02-23,22.58975
2023-02-24,20.33077
2023-02-25,19.40298
2023-02-26,17.144
2023-02-27,23.63856
2023-02-28,29.44735
2023-03-01,27.91448
2023-03-02,33.84429
2023-03-03,39.41105
2023-03-04,31.94836
2023-03-05,33.72327
2023-03-06,54.17507
2023-03-07,52.72287
2023-03-08,42.92053
2023-03-09,33.03751
2023-03-10,31.10125
2023-03-11,20.16942
2023-03-12,22.9528
2023-03-13,33.56192
2023-03-14,26.34126
2023-03-15,40.74223
2023-03-16,48.0839
2023-03-17,35.09479
2023-03-18,20.69382
2023-03-19,19.88705
2023-03-20,27.06736
2023-03-21,30.41549
2023-03-22,37.39411
2023-03-23,47.19645
2023-03-24,35.09479
2023-03-25,28.39854
2023-03-26,30.21379
2023-03-27,41.83138
2023-03-28,40.66155
2023-03-29,49.5361
2023-03-30,49.25373
2023-03-31,35.78055
2023-04-01,28.11617
2023-04-02,28.39854
2023-04-03,50.22186
2023-04-04,46.14764
2023-04-05,46.75272
2023-04-06,42.83985
2023-04-07,44.05002
2023-04-08,32.79548
2023-04-09,34.40903
2023-04-10,88.66478
2023-04-11,89.59257
2023-04-12,64.58249
2023-04-13,53.81202
2023-04-14,48.85034
2023-04-15,33.2392
2023-04-16,32.51311
2023-04-17,55.62726
2023-04-18,62.76724
2023-04-19,52.9649
2023-04-20,45.70391
2023-04-21,42.63816
2023-04-22,26.82533
2023-04-23,26.98668
2023-04-24,39.33037
2023-04-25,42.11375
2023-04-26,32.83582
2023-04-27,33.03751
2023-04-28,30.93989
2023-04-29,18.23315
2023-04-30,18.43485
2023-05-01,21.29891
2023-05-02,25.1311
2023-05-03,20.08874
2023-05-04,18.51553
2023-05-05,13.75554
2023-05-06,11.7386
2023-05-07,9.84267
2023-05-08,17.3457
2023-05-09,16.78096
2023-05-10,17.38604
2023-05-11,19.28196
2023-05-12,15.28842
2023-05-13,9.72166
2023-05-14,8.22912
2023-05-15,20.12908
2023-05-16,21.17789
2023-05-17,14.92537
2023-05-18,15.77248
2023-05-19,18.47519
2023-05-20,15.77248
2023-05-21,15.32876
2023-05-22,33.07785
2023-05-23,27.87414
2023-05-24,22.99314
2023-05-25,16.45824
2023-05-26,13.59419
2023-05-27,12.86809
2023-05-28,10.36708
2023-05-29,10.81081
