date,재택근무
2020-12-08,1.65497
2020-12-09,1.30285
2020-12-10,1.37718
2020-12-11,1.49082
2020-12-12,0.9516
2020-12-13,1.52669
2020-12-14,2.39335
2020-12-15,1.56888
2020-12-16,1.68711
2020-12-17,1.9758
2020-12-18,1.23111
2020-12-19,0.46231
2020-12-20,0.59776
2020-12-21,2.00479
2020-12-22,1.3195
2020-12-23,1.04027
2020-12-24,0.64855
2020-12-25,0.33403
2020-12-26,0.33518
2020-12-27,0.56246
2020-12-28,0.96681
2020-12-29,0.85517
2020-12-30,0.6563
2020-12-31,0.46173
2021-01-01,0.28525
2021-01-02,0.39315
2021-01-03,0.46546
2021-01-04,0.92778
2021-01-05,0.70595
2021-01-06,0.72948
2021-01-07,0.79405
2021-01-08,0.55041
2021-01-09,0.24995
2021-01-10,0.29558
2021-01-11,0.61555
2021-01-12,0.6299
2021-01-13,0.54008
2021-01-14,0.50995
2021-01-15,0.44251
2021-01-16,0.25971
2021-01-17,0.32255
2021-01-18,0.5969
2021-01-19,0.47149
2021-01-20,0.44107
2021-01-21,0.42385
2021-01-22,0.37593
2021-01-23,0.20776
2021-01-24,0.2399
2021-01-25,0.43275
2021-01-26,0.44595
2021-01-27,0.40491
2021-01-28,0.41926
2021-01-29,0.34723
2021-01-30,0.16902
2021-01-31,0.24163
2021-02-01,0.38942
2021-02-02,0.37162
2021-02-03,0.3699
2021-02-04,0.35211
2021-02-05,0.30333
2021-02-06,0.17878
2021-02-07,0.17677
2021-02-08,0.32227
2021-02-09,0.30132
2021-02-10,0.2511
2021-02-11,0.1254
2021-02-12,0.10474
2021-02-13,0.27377
2021-02-14,0.25827
2021-02-15,0.46661
2021-02-16,0.39688
2021-02-17,0.37536
2021-02-18,0.37937
2021-02-19,0.31136
2021-02-20,0.15754
2021-02-21,0.18079
2021-02-22,0.33116
2021-02-23,0.32026
2021-02-24,0.29759
2021-02-25,0.29328
2021-02-26,0.27262
2021-02-27,0.13516
2021-02-28,0.12425
2021-03-01,0.20116
2021-03-02,0.32772
2021-03-03,0.33059
2021-03-04,0.30964
2021-03-05,0.28295
2021-03-06,0.14549
2021-03-07,0.16816
2021-03-08,0.30964
2021-03-09,0.31739
2021-03-10,0.2752
2021-03-11,0.3016
2021-03-12,0.26401
2021-03-13,0.12999
2021-03-14,0.1696
2021-03-15,0.32198
2021-03-16,0.33432
2021-03-17,0.30218
2021-03-18,0.29873
2021-03-19,0.26229
2021-03-20,0.14922
2021-03-21,0.16472
2021-03-22,0.33231
2021-03-23,0.31165
2021-03-24,0.30419
2021-03-25,0.31021
2021-03-26,0.24593
2021-03-27,0.13143
2021-03-28,0.15439
2021-03-29,0.32169
2021-03-30,0.29672
2021-03-31,0.26918
2021-04-01,0.31308
2021-04-02,0.23876
2021-04-03,0.13028
2021-04-04,0.16644
2021-04-05,0.34321
2021-04-06,0.33948
2021-04-07,0.35125
2021-04-08,0.31624
2021-04-09,0.30074
2021-04-10,0.16386
2021-04-11,0.18882
2021-04-12,0.4207
2021-04-13,0.34752
2021-04-14,0.39085
2021-04-15,0.31796
2021-04-16,0.2818
2021-04-17,0.12741
2021-04-18,0.2069
2021-04-19,0.36876
2021-04-20,0.34379
2021-04-21,0.31882
2021-04-22,0.34006
2021-04-23,0.28639
2021-04-24,0.14406
2021-04-25,0.69935
2021-04-26,0.73091
2021-04-27,0.38167
2021-04-28,0.35125
2021-04-29,0.31968
2021-04-30,0.27922
2021-05-01,0.13946
2021-05-02,0.19313
2021-05-03,0.3105
2021-05-04,0.28123
2021-05-05,0.15209
2021-05-06,0.29586
2021-05-07,0.2333
2021-05-08,0.12798
2021-05-09,0.15152
2021-05-10,0.30935
2021-05-11,0.2973
2021-05-12,0.29988
2021-05-13,0.27664
2021-05-14,0.24507
2021-05-15,0.12655
2021-05-16,0.16988
2021-05-17,0.30849
2021-05-18,0.24507
2021-05-19,0.16213
2021-05-20,0.30447
2021-05-21,0.24765
2021-05-22,0.13602
2021-05-23,0.14606
2021-05-24,0.29127
2021-05-25,0.28611
2021-05-26,0.28094
2021-05-27,0.26688
2021-05-28,0.22355
2021-05-29,0.12454
2021-05-30,0.14664
2021-05-31,0.28238
2021-06-01,0.29242
2021-06-02,0.27865
2021-06-03,0.26659
2021-06-04,0.2356
2021-06-05,0.11966
2021-06-06,0.13659
2021-06-07,0.29787
2021-06-08,0.28955
2021-06-09,0.27951
2021-06-10,0.26516
2021-06-11,0.23072
2021-06-12,0.09699
2021-06-13,0.14205
2021-06-14,0.28525
2021-06-15,0.28238
2021-06-16,0.27405
2021-06-17,0.24966
2021-06-18,0.24708
2021-06-19,0.13659
2021-06-20,0.2422
2021-06-21,0.35785
2021-06-22,0.31624
2021-06-23,0.30906
2021-06-24,0.31193
2021-06-25,0.25052
2021-06-26,0.11679
2021-06-27,0.18509
2021-06-28,0.36101
2021-06-29,0.33834
2021-06-30,0.35068
2021-07-01,0.30677
2021-07-02,0.26631
2021-07-03,0.12712
2021-07-04,0.17849
2021-07-05,0.35699
2021-07-06,0.52315
2021-07-07,1.71839
2021-07-08,1.36111
2021-07-09,2.44529
2021-07-10,0.58571
2021-07-11,0.69763
2021-07-12,1.93735
2021-07-13,1.18605
2021-07-14,1.26928
2021-07-15,0.88559
2021-07-16,0.70107
2021-07-17,0.28266
2021-07-18,0.32313
2021-07-19,0.79663
2021-07-20,0.69217
2021-07-21,0.76219
2021-07-22,0.70652
2021-07-23,0.5837
2021-07-24,0.19169
2021-07-25,0.29299
2021-07-26,0.63421
2021-07-27,0.52372
2021-07-28,0.56103
2021-07-29,0.49646
2021-07-30,0.38827
2021-07-31,0.16041
2021-08-01,0.23904
2021-08-02,0.47006
2021-08-03,0.44968
2021-08-04,0.38827
2021-08-05,0.42471
2021-08-06,0.38597
2021-08-07,0.1739
2021-08-08,0.22642
2021-08-09,0.50908
2021-08-10,0.46833
2021-08-11,0.74727
2021-08-12,0.58886
2021-08-13,0.61211
2021-08-14,0.20805
2021-08-15,0.17792
2021-08-16,0.25999
2021-08-17,0.55988
2021-08-18,0.43677
2021-08-19,0.43935
2021-08-20,0.40004
2021-08-21,0.16271
2021-08-22,0.20059
2021-08-23,0.3986
2021-08-24,0.3765
2021-08-25,0.39372
2021-08-26,0.35182
2021-08-27,0.30275
2021-08-28,0.15295
2021-08-29,0.18739
2021-08-30,0.33059
2021-08-31,0.37076
2021-09-01,0.3326
2021-09-02,0.35555
2021-09-03,0.32313
2021-09-04,0.15238
2021-09-05,0.18624
2021-09-06,0.3435
2021-09-07,0.31423
2021-09-08,0.29701
2021-09-09,0.28783
2021-09-10,0.26401
2021-09-11,0.12598
2021-09-12,0.14492
2021-09-13,0.3237
2021-09-14,0.31767
2021-09-15,0.30132
2021-09-16,0.29845
2021-09-17,0.22125
2021-09-18,0.11019
2021-09-19,0.08207
2021-09-20,0.0881
2021-09-21,0.0967
2021-09-22,0.1564
2021-09-23,0.31452
2021-09-24,0.28324
2021-09-25,0.20489
2021-09-26,0.20949
2021-09-27,0.44279
2021-09-28,0.36445
2021-09-29,0.34838
2021-09-30,0.35986
2021-10-01,0.32026
2021-10-02,0.14434
2021-10-03,0.13487
2021-10-04,0.21149
2021-10-05,0.326
2021-10-06,0.30304
2021-10-07,0.28467
2021-10-08,0.25311
2021-10-09,0.132
2021-10-10,0.1254
2021-10-11,0.20145
2021-10-12,0.34379
2021-10-13,0.32399
2021-10-14,0.29615
2021-10-15,0.28065
2021-10-16,0.14147
2021-10-17,0.16213
2021-10-18,0.41008
2021-10-19,0.33174
2021-10-20,0.31165
2021-10-21,0.28955
2021-10-22,0.28238
2021-10-23,0.16845
2021-10-24,0.18911
2021-10-25,0.48986
2021-10-26,0.34608
2021-10-27,0.37736
2021-10-28,0.3148
2021-10-29,0.60838
2021-10-30,0.17935
2021-10-31,0.23617
2021-11-01,0.52774
2021-11-02,0.38109
2021-11-03,0.3148
2021-11-04,0.29672
2021-11-05,0.25196
2021-11-06,0.1211
2021-11-07,0.14434
2021-11-08,0.32772
2021-11-09,0.30906
2021-11-10,0.27578
2021-11-11,0.26229
2021-11-12,0.229
2021-11-13,0.12741
2021-11-14,0.14865
2021-11-15,0.28295
2021-11-16,0.29759
2021-11-17,0.33547
2021-11-18,0.30792
2021-11-19,0.25856
2021-11-20,0.13085
2021-11-21,0.16185
2021-11-22,0.34321
2021-11-23,0.27836
2021-11-24,0.3524
2021-11-25,0.31107
2021-11-26,0.38253
2021-11-27,0.17792
2021-11-28,0.24794
2021-11-29,0.62043
2021-11-30,0.47494
2021-12-01,0.55299
2021-12-02,0.69418
2021-12-03,0.881
2021-12-04,0.2841
2021-12-05,0.37277
2021-12-06,0.77654
2021-12-07,0.57136
2021-12-08,0.92319
2021-12-09,0.74268
2021-12-10,0.63994
2021-12-11,0.23072
2021-12-12,0.27205
2021-12-13,0.62244
2021-12-14,0.52659
2021-12-15,0.83509
2021-12-16,1.22566
2021-12-17,0.67496
2021-12-18,0.25913
2021-12-19,0.3501
2021-12-20,0.7642
2021-12-21,0.48986
2021-12-22,0.38081
2021-12-23,0.39257
2021-12-24,0.25368
2021-12-25,0.11478
2021-12-26,0.18394
2021-12-27,0.36589
2021-12-28,0.33748
2021-12-29,0.3214
2021-12-30,0.29902
2021-12-31,0.22412
2022-01-01,0.13172
2022-01-02,0.19829
2022-01-03,0.36187
2022-01-04,0.3501
2022-01-05,0.328
2022-01-06,0.3062
2022-01-07,0.28065
2022-01-08,0.15152
2022-01-09,0.16673
2022-01-10,0.32887
2022-01-11,0.32026
2022-01-12,0.30706
2022-01-13,0.32255
2022-01-14,0.26803
2022-01-15,0.14979
2022-01-16,0.17017
2022-01-17,0.33489
2022-01-18,0.31796
2022-01-19,0.31222
2022-01-20,0.37249
2022-01-21,0.28553
2022-01-22,0.16127
2022-01-23,0.23818
2022-01-24,0.44566
2022-01-25,0.48527
2022-01-26,0.54783
2022-01-27,0.45427
2022-01-28,0.3171
2022-01-29,0.16787
2022-01-30,0.14693
2022-01-31,0.14406
2022-02-01,0.17677
2022-02-02,0.36904
2022-02-03,0.75244
2022-02-04,0.57337
2022-02-05,0.27004
2022-02-06,0.42873
2022-02-07,0.98116
2022-02-08,0.67524
2022-02-09,0.70997
2022-02-10,0.56849
2022-02-11,0.41381
2022-02-12,0.19083
2022-02-13,0.22957
2022-02-14,0.6167
2022-02-15,0.54496
2022-02-16,0.59977
2022-02-17,0.59317
2022-02-18,0.48125
2022-02-19,0.20088
2022-02-20,0.24851
2022-02-21,0.61842
2022-02-22,0.51023
2022-02-23,0.53893
2022-02-24,0.46776
2022-02-25,0.39143
2022-02-26,0.18251
2022-02-27,0.20662
2022-02-28,0.42443
2022-03-01,0.26745
2022-03-02,0.54725
2022-03-03,0.45542
2022-03-04,0.37909
2022-03-05,0.16386
2022-03-06,0.22412
2022-03-07,0.5263
2022-03-08,0.38856
2022-03-09,0.2069
2022-03-10,0.44079
2022-03-11,0.44681
2022-03-12,0.1871
2022-03-13,0.2511
2022-03-14,0.59374
2022-03-15,0.51769
2022-03-16,0.46661
2022-03-17,0.4029
2022-03-18,0.36502
2022-03-19,0.17046
2022-03-20,0.21465
2022-03-21,0.46833
2022-03-22,0.41352
2022-03-23,0.36531
2022-03-24,0.37335
2022-03-25,0.30218
2022-03-26,0.15496
2022-03-27,0.17907
2022-03-28,0.3963
2022-03-29,0.33633
2022-03-30,0.35211
2022-03-31,0.34981
2022-04-01,0.52429
2022-04-02,0.37909
2022-04-03,0.31796
2022-04-04,0.67782
2022-04-05,0.57365
2022-04-06,0.50191
2022-04-07,0.45026
2022-04-08,0.33661
2022-04-09,0.1584
2022-04-10,0.20662
2022-04-11,0.45743
2022-04-12,0.425
2022-04-13,0.37937
2022-04-14,0.38196
2022-04-15,0.65745
2022-04-16,0.18968
2022-04-17,0.27721
2022-04-18,0.66577
2022-04-19,0.40951
2022-04-20,0.3877
2022-04-21,0.31222
2022-04-22,0.26602
2022-04-23,0.1188
2022-04-24,0.17074
2022-04-25,0.3303
2022-04-26,0.30132
2022-04-27,0.28094
2022-04-28,0.25827
2022-04-29,0.22642
2022-04-30,0.10675
2022-05-01,0.14377
2022-05-02,0.26516
2022-05-03,0.26831
2022-05-04,0.52085
2022-05-05,0.22728
2022-05-06,0.23416
2022-05-07,0.13057
2022-05-08,0.16271
2022-05-09,0.3237
2022-05-10,0.29586
2022-05-11,0.26401
2022-05-12,0.25569
2022-05-13,0.22297
2022-05-14,0.11077
2022-05-15,0.15037
2022-05-16,0.3194
2022-05-17,0.28898
2022-05-18,0.28496
2022-05-19,0.27405
2022-05-20,0.23043
2022-05-21,0.1254
2022-05-22,0.15266
2022-05-23,0.28783
2022-05-24,0.25798
2022-05-25,0.25655
2022-05-26,0.25483
2022-05-27,0.20145
2022-05-28,0.10531
2022-05-29,0.13631
2022-05-30,0.24622
2022-05-31,0.26774
2022-06-01,0.15123
2022-06-02,0.27893
2022-06-03,0.21637
2022-06-04,0.11909
2022-06-05,0.13631
2022-06-06,0.17361
2022-06-07,0.27118
2022-06-08,0.24593
2022-06-09,0.24105
2022-06-10,0.20231
2022-06-11,0.11737
2022-06-12,0.15754
2022-06-13,0.27262
2022-06-14,0.24478
2022-06-15,0.22039
2022-06-16,0.2092
2022-06-17,0.20461
2022-06-18,0.11019
2022-06-19,0.1386
2022-06-20,0.25138
2022-06-21,0.30275
2022-06-22,0.24478
2022-06-23,0.22527
2022-06-24,0.17304
2022-06-25,0.08723
2022-06-26,0.11105
2022-06-27,0.21551
2022-06-28,0.21637
2022-06-29,0.20518
2022-06-30,0.23101
2022-07-01,0.17591
2022-07-02,0.10445
2022-07-03,0.10503
2022-07-04,0.23904
2022-07-05,0.23531
2022-07-06,0.22326
2022-07-07,0.21752
2022-07-08,0.18624
2022-07-09,0.10904
2022-07-10,0.14004
2022-07-11,0.28381
2022-07-12,0.33059
2022-07-13,0.29586
2022-07-14,0.25483
2022-07-15,0.22929
2022-07-16,0.10531
2022-07-17,0.11565
2022-07-18,0.30677
2022-07-19,0.34293
2022-07-20,0.36043
2022-07-21,0.31452
2022-07-22,0.2267
2022-07-23,0.10474
2022-07-24,0.1386
2022-07-25,0.28725
2022-07-26,0.29615
2022-07-27,0.48268
2022-07-28,0.3567
2022-07-29,0.229
2022-07-30,0.11335
2022-07-31,0.1762
2022-08-01,0.28439
2022-08-02,0.27291
2022-08-03,0.24937
2022-08-04,0.24794
2022-08-05,0.20834
2022-08-06,0.10933
2022-08-07,0.12798
2022-08-08,0.34408
2022-08-09,0.73924
2022-08-10,0.32858
2022-08-11,0.24191
2022-08-12,0.19715
2022-08-13,0.10216
2022-08-14,0.0924
2022-08-15,0.13889
2022-08-16,0.40491
2022-08-17,0.29328
2022-08-18,0.23216
2022-08-19,0.20633
2022-08-20,0.09757
2022-08-21,0.14233
2022-08-22,0.27778
2022-08-23,0.25511
2022-08-24,0.23646
2022-08-25,0.2158
2022-08-26,0.196
2022-08-27,0.0947
2022-08-28,0.10818
2022-08-29,0.23416
2022-08-30,0.2356
2022-08-31,0.20719
2022-09-01,0.19485
2022-09-02,0.19657
2022-09-03,0.10216
2022-09-04,0.18366
2022-09-05,0.94442
2022-09-06,0.43734
2022-09-07,0.19657
2022-09-08,0.13286
2022-09-09,0.06772
2022-09-10,0.0594
2022-09-11,0.08035
2022-09-12,0.11392
2022-09-13,0.25196
2022-09-14,0.21322
2022-09-15,0.20949
2022-09-16,0.17476
2022-09-17,0.09699
2022-09-18,0.12311
2022-09-19,0.23617
2022-09-20,0.2158
2022-09-21,0.19743
2022-09-22,0.21092
2022-09-23,0.17907
2022-09-24,0.09556
2022-09-25,0.10417
2022-09-26,0.23072
2022-09-27,0.22498
2022-09-28,0.22211
2022-09-29,0.20977
2022-09-30,0.15611
2022-10-01,0.08379
2022-10-02,0.08695
2022-10-03,0.132
2022-10-04,0.2224
2022-10-05,0.20432
2022-10-06,0.17763
2022-10-07,0.1584
2022-10-08,0.0792
2022-10-09,0.09211
2022-10-10,0.11851
2022-10-11,0.21436
2022-10-12,0.19944
2022-10-13,0.18768
2022-10-14,0.15094
2022-10-15,0.08723
2022-10-16,0.11134
2022-10-17,0.21953
2022-10-18,0.18394
2022-10-19,0.18997
2022-10-20,0.1739
2022-10-21,0.1452
2022-10-22,0.08207
2022-10-23,0.11048
2022-10-24,0.21264
2022-10-25,0.20776
2022-10-26,0.18825
2022-10-27,0.18538
2022-10-28,0.15984
2022-10-29,0.07289
2022-10-30,0.09097
2022-10-31,0.18481
2022-11-01,0.20834
2022-11-02,0.22584
2022-11-03,0.18739
2022-11-04,0.16816
2022-11-05,0.08752
2022-11-06,0.10531
2022-11-07,0.23732
2022-11-08,0.21781
2022-11-09,0.20059
2022-11-10,0.18394
2022-11-11,0.16816
2022-11-12,0.10101
2022-11-13,0.12712
2022-11-14,0.24163
2022-11-15,0.22699
2022-11-16,0.20949
2022-11-17,0.18854
2022-11-18,0.17304
2022-11-19,0.07863
2022-11-20,0.11191
2022-11-21,0.22269
2022-11-22,0.22728
2022-11-23,0.2069
2022-11-24,0.18394
2022-11-25,0.19198
2022-11-26,0.08178
2022-11-27,0.11421
2022-11-28,0.20776
2022-11-29,0.20662
2022-11-30,0.21121
2022-12-01,0.18107
2022-12-02,0.17447
2022-12-03,0.08006
2022-12-04,0.10445
2022-12-05,0.21551
2022-12-06,0.20403
2022-12-07,0.19485
2022-12-08,0.21666
2022-12-09,0.16673
2022-12-10,0.09843
2022-12-11,0.11306
2022-12-12,0.22556
2022-12-13,0.22929
2022-12-14,0.22642
2022-12-15,0.23904
2022-12-16,0.19887
2022-12-17,0.11421
2022-12-18,0.11765
2022-12-19,0.32198
2022-12-20,0.23617
2022-12-21,0.26889
2022-12-22,0.24019
2022-12-23,0.24077
2022-12-24,0.09355
2022-12-25,0.12024
2022-12-26,0.29529
2022-12-27,0.29931
2022-12-28,0.27434
2022-12-29,0.23732
2022-12-30,0.21494
2022-12-31,0.11392
2023-01-01,0.12454
2023-01-02,0.29099
2023-01-03,0.25741
2023-01-04,0.23617
2023-01-05,0.23359
2023-01-06,0.20317
2023-01-07,0.11019
2023-01-08,0.14348
2023-01-09,0.28668
2023-01-10,0.26315
2023-01-11,0.25052
2023-01-12,0.25339
2023-01-13,0.22039
2023-01-14,0.1277
2023-01-15,0.16845
2023-01-16,0.28295
2023-01-17,0.25024
2023-01-18,0.23474
2023-01-19,0.2379
2023-01-20,0.163
2023-01-21,0.07834
2023-01-22,0.08236
2023-01-23,0.10044
2023-01-24,0.17907
2023-01-25,0.28812
2023-01-26,0.26745
2023-01-27,0.2069
2023-01-28,0.11507
2023-01-29,0.13946
2023-01-30,0.28037
2023-01-31,0.21408
2023-02-01,0.23187
2023-02-02,0.22096
2023-02-03,0.20231
2023-02-04,0.09957
2023-02-05,0.14119
2023-02-06,0.24306
2023-02-07,0.25253
2023-02-08,0.2224
2023-02-09,0.22154
2023-02-10,0.18681
2023-02-11,0.11565
2023-02-12,0.13057
2023-02-13,0.22039
2023-02-14,0.21035
2023-02-15,0.20748
2023-02-16,0.20776
2023-02-17,0.16673
2023-02-18,0.10732
2023-02-19,0.11823
2023-02-20,0.22412
2023-02-21,0.22843
2023-02-22,0.21121
2023-02-23,0.20834
2023-02-24,0.25167
2023-02-25,0.12569
2023-02-26,0.132
2023-02-27,0.25253
2023-02-28,0.22469
2023-03-01,0.16013
2023-03-02,0.25999
2023-03-03,0.24937
2023-03-04,0.13545
2023-03-05,0.13286
2023-03-06,0.27434
2023-03-07,0.2313
2023-03-08,0.23388
2023-03-09,0.2399
2023-03-10,0.19255
2023-03-11,0.10876
2023-03-12,0.12942
2023-03-13,0.23101
2023-03-14,0.23847
2023-03-15,0.21953
2023-03-16,0.21982
2023-03-17,0.18739
2023-03-18,0.09211
2023-03-19,0.11966
2023-03-20,0.24191
2023-03-21,0.24564
2023-03-22,0.2069
2023-03-23,0.20317
2023-03-24,0.1716
2023-03-25,0.09355
2023-03-26,0.11421
2023-03-27,0.24478
2023-03-28,0.24765
2023-03-29,0.21465
2023-03-30,0.21322
2023-03-31,0.18136
2023-04-01,0.12684
2023-04-02,0.11794
2023-04-03,0.23732
2023-04-04,0.22183
2023-04-05,0.20862
2023-04-06,0.20231
2023-04-07,0.1805
2023-04-08,0.10589
2023-04-09,0.11679
2023-04-10,0.23531
2023-04-11,0.22125
2023-04-12,0.22125
2023-04-13,0.22269
2023-04-14,0.19686
2023-04-15,0.12225
2023-04-16,0.12512
2023-04-17,0.23675
2023-04-18,0.22183
2023-04-19,0.22383
2023-04-20,0.20891
2023-04-21,0.18107
2023-04-22,0.11019
2023-04-23,0.12684
2023-04-24,0.21551
2023-04-25,0.24593
2023-04-26,0.21896
2023-04-27,0.20202
2023-04-28,0.18366
2023-04-29,0.13028
2023-04-30,0.11851
2023-05-01,0.1739
2023-05-02,0.21465
2023-05-03,0.22929
2023-05-04,0.18854
2023-05-05,0.13114
2023-05-06,0.10704
2023-05-07,0.1254
2023-05-08,0.23761
2023-05-09,0.21666
2023-05-10,0.2267
2023-05-11,0.22383
2023-05-12,0.17534
2023-05-13,0.09843
2023-05-14,0.1188
2023-05-15,0.2224
2023-05-16,0.2356
2023-05-17,0.2224
2023-05-18,0.18739
2023-05-19,0.17189
2023-05-20,0.09039
2023-05-21,0.10589
2023-05-22,0.22642
2023-05-23,0.20432
2023-05-24,0.18739
2023-05-25,0.17247
2023-05-26,0.16127
2023-05-27,0.08494
2023-05-28,0.09986
2023-05-29,0.13114
