date,홍콩지수
2021-01-15,7.06761
2021-01-16,1.49507
2021-01-17,0.98538
2021-01-18,8.42677
2021-01-19,8.46075
2021-01-20,7.61128
2021-01-21,8.56269
2021-01-22,7.44138
2021-01-23,2.03873
2021-01-24,1.69894
2021-01-25,9.31022
2021-01-26,10.83927
2021-01-27,9.81991
2021-01-28,9.37818
2021-01-29,9.81991
2021-01-30,2.14067
2021-01-31,1.25722
2021-02-01,9.03839
2021-02-02,8.63064
2021-02-03,8.83452
2021-02-04,7.64525
2021-02-05,8.08698
2021-02-06,1.90282
2021-02-07,1.46109
2021-02-08,8.15494
2021-02-09,6.79578
2021-02-10,7.30547
2021-02-11,4.38328
2021-02-12,1.66496
2021-02-13,1.52905
2021-02-14,0.98538
2021-02-15,5.57254
2021-02-16,8.8685
2021-02-17,14.06727
2021-02-18,11.281
2021-02-19,9.37818
2021-02-20,1.15528
2021-02-21,0.84947
2021-02-22,9.65001
2021-02-23,8.80054
2021-02-24,19.6738
2021-02-25,15.76622
2021-02-26,12.19843
2021-02-27,1.39313
2021-02-28,1.05334
2021-03-01,12.47026
2021-03-02,11.72273
2021-03-03,10.70336
2021-03-04,10.26163
2021-03-05,10.94121
2021-03-06,1.05334
2021-03-07,1.35915
2021-03-08,12.23241
2021-03-09,12.64016
2021-03-10,10.83927
2021-03-11,8.08698
2021-03-12,9.61603
2021-03-13,1.32517
2021-03-14,1.18926
2021-03-15,10.29561
2021-03-16,7.67923
2021-03-17,8.39279
2021-03-18,7.71321
2021-03-19,6.32008
2021-03-20,0.74753
2021-03-21,0.57764
2021-03-22,7.74719
2021-03-23,8.29085
2021-03-24,8.49473
2021-03-25,8.97043
2021-03-26,7.10159
2021-03-27,0.84947
2021-03-28,0.67957
2021-03-29,8.29085
2021-03-30,7.10159
2021-03-31,6.2861
2021-04-01,6.69384
2021-04-02,5.36867
2021-04-03,0.88345
2021-04-04,0.37376
2021-04-05,4.3493
2021-04-06,5.50458
2021-04-07,6.42201
2021-04-08,5.40265
2021-04-09,5.23275
2021-04-10,0.91743
2021-04-11,0.40774
2021-04-12,6.7618
2021-04-13,6.04825
2021-04-14,6.25212
2021-04-15,5.19877
2021-04-16,6.86374
2021-04-17,0.67957
2021-04-18,0.64559
2021-04-19,6.25212
2021-04-20,7.4074
2021-04-21,6.96568
2021-04-22,5.67448
2021-04-23,5.4706
2021-04-24,0.81549
2021-04-25,0.64559
2021-04-26,5.4706
2021-04-27,6.1162
2021-04-28,5.60652
2021-04-29,5.60652
2021-04-30,6.62589
2021-05-01,0.71355
2021-05-02,0.54366
2021-05-03,5.84437
2021-05-04,5.60652
2021-05-05,4.11145
2021-05-06,5.23275
2021-05-07,5.6405
2021-05-08,0.84947
2021-05-09,0.50968
2021-05-10,6.45599
2021-05-11,6.69384
2021-05-12,8.32483
2021-05-13,8.15494
2021-05-14,6.25212
2021-05-15,0.74753
2021-05-16,0.33978
2021-05-17,6.99966
2021-05-18,5.87835
2021-05-19,3.02412
2021-05-20,5.87835
2021-05-21,7.20353
2021-05-22,0.74753
2021-05-23,0.33978
2021-05-24,5.36867
2021-05-25,6.04825
2021-05-26,6.59191
2021-05-27,7.13557
2021-05-28,6.08222
2021-05-29,0.71355
2021-05-30,0.16989
2021-05-31,6.21814
2021-06-01,6.69384
2021-06-02,5.98029
2021-06-03,5.91233
2021-06-04,5.26673
2021-06-05,0.40774
2021-06-06,0.81549
2021-06-07,5.33469
2021-06-08,5.30071
2021-06-09,5.70846
2021-06-10,6.2861
2021-06-11,5.19877
2021-06-12,0.78151
2021-06-13,0.61162
2021-06-14,4.48521
2021-06-15,5.50458
2021-06-16,4.825
2021-06-17,5.74243
2021-06-18,5.6405
2021-06-19,0.78151
2021-06-20,0.78151
2021-06-21,5.6405
2021-06-22,5.6405
2021-06-23,5.33469
2021-06-24,4.72307
2021-06-25,5.57254
2021-06-26,0.84947
2021-06-27,0.4757
2021-06-28,6.18416
2021-06-29,5.16479
2021-06-30,4.65511
2021-07-01,4.04349
2021-07-02,4.85898
2021-07-03,0.71355
2021-07-04,0.67957
2021-07-05,6.25212
2021-07-06,6.15018
2021-07-07,5.53856
2021-07-08,11.51885
2021-07-09,8.80054
2021-07-10,2.03873
2021-07-11,1.597
2021-07-12,8.25688
2021-07-13,6.7618
2021-07-14,7.30547
2021-07-15,7.27149
2021-07-16,5.36867
2021-07-17,1.05334
2021-07-18,0.84947
2021-07-19,6.59191
2021-07-20,7.13557
2021-07-21,6.62589
2021-07-22,7.5773
2021-07-23,8.12096
2021-07-24,1.46109
2021-07-25,0.78151
2021-07-26,23.68331
2021-07-27,42.91539
2021-07-28,37.85253
2021-07-29,24.193
2021-07-30,21.71253
2021-07-31,3.80564
2021-08-01,3.16004
2021-08-02,15.86816
2021-08-03,18.14475
2021-08-04,13.62555
2021-08-05,11.65477
2021-08-06,10.97519
2021-08-07,1.86884
2021-08-08,2.07271
2021-08-09,10.29561
2021-08-10,12.23241
2021-08-11,10.66938
2021-08-12,10.32959
2021-08-13,12.40231
2021-08-14,1.69894
2021-08-15,1.35915
2021-08-16,11.11111
2021-08-17,13.01393
2021-08-18,12.64016
2021-08-19,15.93611
2021-08-20,17.39721
2021-08-21,2.27658
2021-08-22,2.10669
2021-08-23,13.48963
2021-08-24,14.81481
2021-08-25,13.55759
2021-08-26,14.44104
2021-08-27,13.04791
2021-08-28,2.51444
2021-08-29,1.05334
2021-08-30,14.47502
2021-08-31,18.17872
2021-09-01,15.18858
2021-09-02,13.18382
2021-09-03,12.91199
2021-09-04,1.42711
2021-09-05,0.81549
2021-09-06,11.9266
2021-09-07,14.44104
2021-09-08,12.50424
2021-09-09,12.81005
2021-09-10,11.21304
2021-09-11,1.97077
2021-09-12,0.88345
2021-09-13,12.0965
2021-09-14,11.48487
2021-09-15,11.75671
2021-09-16,16.07203
2021-09-17,13.52361
2021-09-18,1.90282
2021-09-19,1.97077
2021-09-20,50.7985
2021-09-21,59.42915
2021-09-22,32.07611
2021-09-23,24.22697
2021-09-24,20.72714
2021-09-25,3.5338
2021-09-26,2.03873
2021-09-27,15.6303
2021-09-28,15.56235
2021-09-29,14.57696
2021-09-30,12.67414
2021-10-01,7.98504
2021-10-02,1.86884
2021-10-03,1.18926
2021-10-04,29.79952
2021-10-05,22.2562
2021-10-06,20.45531
2021-10-07,14.03329
2021-10-08,12.97995
2021-10-09,1.42711
2021-10-10,1.18926
2021-10-11,12.53822
2021-10-12,12.40231
2021-10-13,10.49949
2021-10-14,9.10635
2021-10-15,9.20829
2021-10-16,1.29119
2021-10-17,1.15528
2021-10-18,9.44614
2021-10-19,8.25688
2021-10-20,9.00441
2021-10-21,9.48012
2021-10-22,7.78117
2021-10-23,1.32517
2021-10-24,1.46109
2021-10-25,8.12096
2021-10-26,7.4074
2021-10-27,9.37818
2021-10-28,7.47536
2021-10-29,6.86374
2021-10-30,1.29119
2021-10-31,0.61162
2021-11-01,7.91709
2021-11-02,7.84913
2021-11-03,8.25688
2021-11-04,7.23751
2021-11-05,7.23751
2021-11-06,1.56303
2021-11-07,1.05334
2021-11-08,8.49473
2021-11-09,7.44138
2021-11-10,6.9317
2021-11-11,7.84913
2021-11-12,7.03363
2021-11-13,1.18926
2021-11-14,0.95141
2021-11-15,8.29085
2021-11-16,6.72782
2021-11-17,6.18416
2021-11-18,7.47536
2021-11-19,6.89772
2021-11-20,1.42711
2021-11-21,0.64559
2021-11-22,6.32008
2021-11-23,6.82976
2021-11-24,6.62589
2021-11-25,6.1162
2021-11-26,7.37342
2021-11-27,1.83486
2021-11-28,1.22324
2021-11-29,9.00441
2021-11-30,11.79068
2021-12-01,8.52871
2021-12-02,9.17431
2021-12-03,8.35881
2021-12-04,1.83486
2021-12-05,1.80088
2021-12-06,11.82466
2021-12-07,11.58681
2021-12-08,10.90723
2021-12-09,8.73258
2021-12-10,6.42201
2021-12-11,1.15528
2021-12-12,1.18926
2021-12-13,7.98504
2021-12-14,7.33944
2021-12-15,7.71321
2021-12-16,9.65001
2021-12-17,8.76656
2021-12-18,2.31056
2021-12-19,0.37376
2021-12-20,9.00441
2021-12-21,8.93645
2021-12-22,9.03839
2021-12-23,8.42677
2021-12-24,7.50934
2021-12-25,1.29119
2021-12-26,0.88345
2021-12-27,6.2861
2021-12-28,8.52871
2021-12-29,7.27149
2021-12-30,7.13557
2021-12-31,6.01427
2022-01-01,1.80088
2022-01-02,1.49507
2022-01-03,7.78117
2022-01-04,9.31022
2022-01-05,8.76656
2022-01-06,8.32483
2022-01-07,8.73258
2022-01-08,1.90282
2022-01-09,1.73292
2022-01-10,10.1597
2022-01-11,9.61603
2022-01-12,10.60142
2022-01-13,9.00441
2022-01-14,7.54332
2022-01-15,1.35915
2022-01-16,1.1213
2022-01-17,7.20353
2022-01-18,7.67923
2022-01-19,7.50934
2022-01-20,9.58205
2022-01-21,9.24226
2022-01-22,2.31056
2022-01-23,1.01936
2022-01-24,9.85389
2022-01-25,10.83927
2022-01-26,8.46075
2022-01-27,10.56744
2022-01-28,8.15494
2022-01-29,1.32517
2022-01-30,0.88345
2022-01-31,4.11145
2022-02-01,3.36391
2022-02-02,3.09208
2022-02-03,5.6405
2022-02-04,8.35881
2022-02-05,2.20863
2022-02-06,1.73292
2022-02-07,7.67923
2022-02-08,8.6986
2022-02-09,7.67923
2022-02-10,8.053
2022-02-11,7.47536
2022-02-12,1.49507
2022-02-13,0.88345
2022-02-14,6.7618
2022-02-15,6.9317
2022-02-16,7.81515
2022-02-17,9.07237
2022-02-18,8.25688
2022-02-19,0.98538
2022-02-20,1.01936
2022-02-21,8.63064
2022-02-22,7.78117
2022-02-23,7.91709
2022-02-24,10.05776
2022-02-25,10.19367
2022-02-26,2.92218
2022-02-27,1.52905
2022-02-28,8.90248
2022-03-01,7.13557
2022-03-02,9.61603
2022-03-03,10.8053
2022-03-04,10.70336
2022-03-05,2.95616
2022-03-06,1.73292
2022-03-07,12.47026
2022-03-08,12.60618
2022-03-09,13.01393
2022-03-10,13.18382
2022-03-11,24.09106
2022-03-12,6.7618
2022-03-13,4.07747
2022-03-14,50.83248
2022-03-15,75.36527
2022-03-16,76.55453
2022-03-17,48.08019
2022-03-18,35.60992
2022-03-19,9.3442
2022-03-20,6.15018
2022-03-21,26.77539
2022-03-22,22.59599
2022-03-23,20.89704
2022-03-24,17.22731
2022-03-25,22.29018
2022-03-26,5.60652
2022-03-27,3.97553
2022-03-28,18.24668
2022-03-29,18.58647
2022-03-30,19.16411
2022-03-31,17.05742
2022-04-01,15.08664
2022-04-02,3.97553
2022-04-03,3.16004
2022-04-04,13.96534
2022-04-05,13.79544
2022-04-06,13.93136
2022-04-07,13.89738
2022-04-08,12.64016
2022-04-09,2.92218
2022-04-10,1.83486
2022-04-11,15.01868
2022-04-12,15.59633
2022-04-13,13.82942
2022-04-14,14.30513
2022-04-15,11.281
2022-04-16,2.14067
2022-04-17,2.17465
2022-04-18,10.39755
2022-04-19,14.06727
2022-04-20,12.23241
2022-04-21,17.80496
2022-04-22,12.97995
2022-04-23,3.02412
2022-04-24,2.00475
2022-04-25,15.18858
2022-04-26,17.90689
2022-04-27,15.93611
2022-04-28,14.61094
2022-04-29,17.66904
2022-04-30,3.36391
2022-05-01,2.07271
2022-05-02,10.90723
2022-05-03,15.66428
2022-05-04,12.36833
2022-05-05,8.83452
2022-05-06,13.31974
2022-05-07,2.61637
2022-05-08,2.07271
2022-05-09,11.34896
2022-05-10,16.17397
2022-05-11,14.44104
2022-05-12,14.509
2022-05-13,13.76146
2022-05-14,3.22799
2022-05-15,1.93679
2022-05-16,14.23717
2022-05-17,13.52361
2022-05-18,15.35847
2022-05-19,13.35372
2022-05-20,14.13523
2022-05-21,3.16004
2022-05-22,2.03873
2022-05-23,11.51885
2022-05-24,11.51885
2022-05-25,13.01393
2022-05-26,12.02854
2022-05-27,10.73734
2022-05-28,2.85423
2022-05-29,1.83486
2022-05-30,11.31498
2022-05-31,14.74685
2022-06-01,7.95107
2022-06-02,11.58681
2022-06-03,9.44614
2022-06-04,2.48046
2022-06-05,1.39313
2022-06-06,7.20353
2022-06-07,13.35372
2022-06-08,12.43628
2022-06-09,12.0965
2022-06-10,12.33435
2022-06-11,2.4125
2022-06-12,1.80088
2022-06-13,13.62555
2022-06-14,13.25178
2022-06-15,15.22256
2022-06-16,14.74685
2022-06-17,12.53822
2022-06-18,2.78627
2022-06-19,2.10669
2022-06-20,13.82942
2022-06-21,11.11111
2022-06-22,13.45565
2022-06-23,13.82942
2022-06-24,11.24702
2022-06-25,3.19401
2022-06-26,1.86884
2022-06-27,12.84403
2022-06-28,12.02854
2022-06-29,11.51885
2022-06-30,11.65477
2022-07-01,10.29561
2022-07-02,2.14067
2022-07-03,1.29119
2022-07-04,10.46551
2022-07-05,10.83927
2022-07-06,8.80054
2022-07-07,10.22765
2022-07-08,10.60142
2022-07-09,1.56303
2022-07-10,1.29119
2022-07-11,10.02378
2022-07-12,9.5141
2022-07-13,9.37818
2022-07-14,8.08698
2022-07-15,11.11111
2022-07-16,2.34454
2022-07-17,1.97077
2022-07-18,10.97519
2022-07-19,8.8685
2022-07-20,9.85389
2022-07-21,10.43153
2022-07-22,9.03839
2022-07-23,2.27658
2022-07-24,1.7669
2022-07-25,8.66462
2022-07-26,8.56269
2022-07-27,8.01902
2022-07-28,9.58205
2022-07-29,12.30037
2022-07-30,2.82025
2022-07-31,1.80088
2022-08-01,10.43153
2022-08-02,12.81005
2022-08-03,10.77132
2022-08-04,10.46551
2022-08-05,10.77132
2022-08-06,2.71831
2022-08-07,1.52905
2022-08-08,9.71797
2022-08-09,10.22765
2022-08-10,11.72273
2022-08-11,12.74209
2022-08-12,10.26163
2022-08-13,2.37852
2022-08-14,1.39313
2022-08-15,7.84913
2022-08-16,12.60618
2022-08-17,11.75671
2022-08-18,10.60142
2022-08-19,9.88786
2022-08-20,2.00475
2022-08-21,1.35915
2022-08-22,10.97519
2022-08-23,8.76656
2022-08-24,10.46551
2022-08-25,19.06218
2022-08-26,13.42167
2022-08-27,3.12606
2022-08-28,1.66496
2022-08-29,11.31498
2022-08-30,11.07713
2022-08-31,10.8053
2022-09-01,9.92184
2022-09-02,8.46075
2022-09-03,2.20863
2022-09-04,1.35915
2022-09-05,9.5141
2022-09-06,9.75195
2022-09-07,9.07237
2022-09-08,8.97043
2022-09-09,5.02888
2022-09-10,1.86884
2022-09-11,1.97077
2022-09-12,5.67448
2022-09-13,11.17906
2022-09-14,11.55283
2022-09-15,9.3442
2022-09-16,9.07237
2022-09-17,1.69894
2022-09-18,1.83486
2022-09-19,10.02378
2022-09-20,12.36833
2022-09-21,10.6354
2022-09-22,15.05266
2022-09-23,13.79544
2022-09-24,4.00951
2022-09-25,2.85423
2022-09-26,17.26129
2022-09-27,14.16921
2022-09-28,19.13013
2022-09-29,20.28542
2022-09-30,16.61569
2022-10-01,4.89296
2022-10-02,2.44648
2022-10-03,9.17431
2022-10-04,14.13523
2022-10-05,22.42609
2022-10-06,16.17397
2022-10-07,13.52361
2022-10-08,3.56778
2022-10-09,1.86884
2022-10-10,10.94121
2022-10-11,16.98946
2022-10-12,23.03771
2022-10-13,24.12504
2022-10-14,26.67346
2022-10-15,7.27149
2022-10-16,4.825
2022-10-17,22.22222
2022-10-18,22.46007
2022-10-19,21.37274
2022-10-20,22.93577
2022-10-21,21.54264
2022-10-22,5.87835
2022-10-23,4.28134
2022-10-24,89.97621
2022-10-25,61.09412
2022-10-26,39.44954
2022-10-27,27.96466
2022-10-28,29.22188
2022-10-29,6.62589
2022-10-30,3.5338
2022-10-31,26.6055
2022-11-01,28.98402
2022-11-02,27.14916
2022-11-03,23.41148
2022-11-04,30.61501
2022-11-05,7.20353
2022-11-06,7.30547
2022-11-07,48.18212
2022-11-08,25.14441
2022-11-09,24.15902
2022-11-10,18.48453
2022-11-11,26.19775
2022-11-12,6.55793
2022-11-13,3.94155
2022-11-14,24.39687
2022-11-15,23.78525
2022-11-16,22.76588
2022-11-17,18.51851
2022-11-18,17.05742
2022-11-19,4.11145
2022-11-20,3.56778
2022-11-21,15.90214
2022-11-22,13.48963
2022-11-23,16.78559
2022-11-24,16.20795
2022-11-25,13.59157
2022-11-26,3.36391
2022-11-27,2.61637
2022-11-28,12.64016
2022-11-29,17.737
2022-11-30,16.47978
2022-12-01,16.20795
2022-12-02,13.96534
2022-12-03,2.92218
2022-12-04,2.65035
2022-12-05,18.62045
2022-12-06,16.68365
2022-12-07,17.87291
2022-12-08,17.43119
2022-12-09,17.26129
2022-12-10,4.14542
2022-12-11,2.75229
2022-12-12,15.6303
2022-12-13,15.52837
2022-12-14,15.97009
2022-12-15,14.20319
2022-12-16,13.2178
2022-12-17,2.51444
2022-12-18,2.07271
2022-12-19,11.14509
2022-12-20,12.47026
2022-12-21,10.94121
2022-12-22,12.97995
2022-12-23,11.65477
2022-12-24,2.99014
2022-12-25,2.03873
2022-12-26,11.31498
2022-12-27,11.65477
2022-12-28,12.53822
2022-12-29,12.53822
2022-12-30,9.61603
2022-12-31,2.71831
2023-01-01,1.63098
2023-01-02,10.70336
2023-01-03,13.35372
2023-01-04,15.97009
2023-01-05,16.2759
2023-01-06,15.25654
2023-01-07,3.43187
2023-01-08,2.44648
2023-01-09,17.63506
2023-01-10,15.05266
2023-01-11,16.00407
2023-01-12,16.95548
2023-01-13,16.41182
2023-01-14,4.07747
2023-01-15,3.12606
2023-01-16,16.34386
2023-01-17,15.66428
2023-01-18,14.74685
2023-01-19,15.05266
2023-01-20,15.01868
2023-01-21,3.43187
2023-01-22,2.03873
2023-01-23,4.75705
2023-01-24,6.42201
2023-01-25,11.82466
2023-01-26,16.34386
2023-01-27,17.90689
2023-01-28,4.07747
2023-01-29,2.82025
2023-01-30,16.58171
2023-01-31,14.74685
2023-02-01,16.37784
2023-02-02,16.00407
2023-02-03,14.9847
2023-02-04,3.09208
2023-02-05,2.17465
2023-02-06,12.64016
2023-02-07,14.81481
2023-02-08,14.61094
2023-02-09,14.67889
2023-02-10,12.13047
2023-02-11,2.95616
2023-02-12,1.66496
2023-02-13,11.82466
2023-02-14,12.60618
2023-02-15,12.67414
2023-02-16,14.13523
2023-02-17,12.74209
2023-02-18,2.51444
2023-02-19,1.97077
2023-02-20,12.47026
2023-02-21,13.62555
2023-02-22,12.81005
2023-02-23,11.00917
2023-02-24,10.8053
2023-02-25,2.51444
2023-02-26,1.90282
2023-02-27,9.75195
2023-02-28,9.44614
2023-03-01,13.69351
2023-03-02,14.13523
2023-03-03,11.04315
2023-03-04,2.58239
2023-03-05,2.20863
2023-03-06,13.35372
2023-03-07,13.82942
2023-03-08,12.26639
2023-03-09,12.87801
2023-03-10,11.17906
2023-03-11,2.82025
2023-03-12,2.10669
2023-03-13,12.91199
2023-03-14,12.40231
2023-03-15,12.36833
2023-03-16,10.77132
2023-03-17,12.16445
2023-03-18,3.43187
2023-03-19,1.86884
2023-03-20,13.76146
2023-03-21,13.42167
2023-03-22,12.94597
2023-03-23,13.52361
2023-03-24,14.61094
2023-03-25,3.66972
2023-03-26,2.78627
2023-03-27,11.48487
2023-03-28,11.82466
2023-03-29,14.10125
2023-03-30,15.1546
2023-03-31,14.06727
2023-04-01,3.19401
2023-04-02,2.2426
2023-04-03,15.05266
2023-04-04,14.06727
2023-04-05,13.25178
2023-04-06,12.02854
2023-04-07,11.34896
2023-04-08,3.16004
2023-04-09,1.86884
2023-04-10,13.01393
2023-04-11,13.35372
2023-04-12,13.59157
2023-04-13,11.65477
2023-04-14,12.84403
2023-04-15,2.65035
2023-04-16,2.27658
2023-04-17,12.53822
2023-04-18,12.53822
2023-04-19,11.68875
2023-04-20,11.41692
2023-04-21,10.09174
2023-04-22,2.37852
2023-04-23,2.17465
2023-04-24,10.53346
2023-04-25,10.29561
2023-04-26,10.6354
2023-04-27,9.88786
2023-04-28,9.92184
2023-04-29,2.4125
2023-04-30,2.10669
2023-05-01,5.6405
2023-05-02,10.66938
2023-05-03,10.83927
2023-05-04,9.92184
2023-05-05,5.91233
2023-05-06,2.31056
2023-05-07,1.86884
2023-05-08,10.32959
2023-05-09,11.04315
2023-05-10,10.29561
2023-05-11,9.48012
2023-05-12,8.29085
2023-05-13,3.02412
2023-05-14,2.14067
2023-05-15,9.3442
2023-05-16,9.24226
2023-05-17,10.19367
2023-05-18,11.85864
2023-05-19,11.31498
2023-05-20,2.61637
2023-05-21,1.97077
2023-05-22,11.51885
2023-05-23,12.53822
2023-05-24,11.14509
2023-05-25,12.97995
2023-05-26,12.67414
2023-05-27,2.8882
2023-05-28,1.86884
2023-05-29,8.80054
