date,벤처기업인증
2021-01-01,7.03422
2021-01-02,4.37262
2021-01-03,6.46387
2021-01-04,34.22053
2021-01-05,33.8403
2021-01-06,42.96577
2021-01-07,42.20532
2021-01-08,34.60076
2021-01-09,10.07604
2021-01-10,6.65399
2021-01-11,38.97338
2021-01-12,44.6768
2021-01-13,44.10646
2021-01-14,46.76806
2021-01-15,41.63498
2021-01-16,11.59695
2021-01-17,11.02661
2021-01-18,51.33079
2021-01-19,51.14068
2021-01-20,47.71863
2021-01-21,39.16349
2021-01-22,41.25475
2021-01-23,11.02661
2021-01-24,11.59695
2021-01-25,43.91634
2021-01-26,40.11406
2021-01-27,43.53612
2021-01-28,41.63498
2021-01-29,40.49429
2021-01-30,11.21673
2021-01-31,9.88593
2021-02-01,54.56273
2021-02-02,41.44486
2021-02-03,42.58555
2021-02-04,42.0152
2021-02-05,41.06463
2021-02-06,10.8365
2021-02-07,11.02661
2021-02-08,49.04942
2021-02-09,50.76045
2021-02-10,32.88973
2021-02-11,7.22433
2021-02-12,7.03422
2021-02-13,5.5133
2021-02-14,9.31558
2021-02-15,61.40684
2021-02-16,57.60456
2021-02-17,59.69581
2021-02-18,52.28136
2021-02-19,46.38783
2021-02-20,8.1749
2021-02-21,7.03422
2021-02-22,50.38022
2021-02-23,56.08365
2021-02-24,49.42965
2021-02-25,47.52851
2021-02-26,40.49429
2021-02-27,8.55513
2021-02-28,6.8441
2021-03-01,12.54752
2021-03-02,53.61216
2021-03-03,48.09885
2021-03-04,45.81749
2021-03-05,45.62737
2021-03-06,9.88593
2021-03-07,9.69581
2021-03-08,47.14828
2021-03-09,54.94296
2021-03-10,50.57034
2021-03-11,56.65399
2021-03-12,47.3384
2021-03-13,8.1749
2021-03-14,9.12547
2021-03-15,57.22433
2021-03-16,54.75285
2021-03-17,54.75285
2021-03-18,48.47908
2021-03-19,40.87452
2021-03-20,8.1749
2021-03-21,7.41444
2021-03-22,59.5057
2021-03-23,60.8365
2021-03-24,54.37262
2021-03-25,51.33079
2021-03-26,43.346
2021-03-27,11.59695
2021-03-28,8.36501
2021-03-29,57.22433
2021-03-30,56.8441
2021-03-31,59.12547
2021-04-01,55.5133
2021-04-02,50.57034
2021-04-03,12.73764
2021-04-04,9.69581
2021-04-05,49.04942
2021-04-06,53.80228
2021-04-07,54.37262
2021-04-08,42.96577
2021-04-09,45.62737
2021-04-10,6.65399
2021-04-11,8.36501
2021-04-12,51.14068
2021-04-13,53.61216
2021-04-14,55.70342
2021-04-15,51.33079
2021-04-16,45.24714
2021-04-17,8.36501
2021-04-18,7.41444
2021-04-19,54.94296
2021-04-20,53.80228
2021-04-21,51.90114
2021-04-22,47.14828
2021-04-23,49.04942
2021-04-24,11.59695
2021-04-25,10.07604
2021-04-26,60.8365
2021-04-27,59.31558
2021-04-28,57.22433
2021-04-29,56.08365
2021-04-30,47.71863
2021-05-01,15.96958
2021-05-02,12.1673
2021-05-03,99.61977
2021-05-04,53.99239
2021-05-05,11.21673
2021-05-06,54.1825
2021-05-07,47.71863
2021-05-08,5.70342
2021-05-09,10.8365
2021-05-10,65.39923
2021-05-11,60.07604
2021-05-12,56.46387
2021-05-13,53.80228
2021-05-14,46.76806
2021-05-15,5.89353
2021-05-16,8.36501
2021-05-17,58.74524
2021-05-18,52.47148
2021-05-19,11.97718
2021-05-20,57.60456
2021-05-21,63.11787
2021-05-22,11.97718
2021-05-23,7.60456
2021-05-24,67.49049
2021-05-25,53.61216
2021-05-26,61.40684
2021-05-27,60.26615
2021-05-28,42.96577
2021-05-29,7.60456
2021-05-30,5.5133
2021-05-31,53.04182
2021-06-01,56.08365
2021-06-02,53.42205
2021-06-03,56.8441
2021-06-04,43.53612
2021-06-05,8.55513
2021-06-06,6.27376
2021-06-07,60.8365
2021-06-08,52.09125
2021-06-09,53.80228
2021-06-10,51.71102
2021-06-11,49.23954
2021-06-12,9.5057
2021-06-13,8.55513
2021-06-14,53.61216
2021-06-15,56.65399
2021-06-16,57.79467
2021-06-17,57.22433
2021-06-18,42.0152
2021-06-19,9.88593
2021-06-20,9.12547
2021-06-21,49.80988
2021-06-22,50.38022
2021-06-23,48.28897
2021-06-24,58.74524
2021-06-25,42.0152
2021-06-26,7.22433
2021-06-27,8.1749
2021-06-28,44.86692
2021-06-29,41.63498
2021-06-30,52.09125
2021-07-01,51.14068
2021-07-02,41.25475
2021-07-03,6.8441
2021-07-04,6.65399
2021-07-05,45.05703
2021-07-06,45.81749
2021-07-07,53.42205
2021-07-08,58.74524
2021-07-09,38.02281
2021-07-10,8.55513
2021-07-11,7.22433
2021-07-12,45.05703
2021-07-13,53.04182
2021-07-14,58.1749
2021-07-15,50.76045
2021-07-16,46.57794
2021-07-17,7.60456
2021-07-18,6.08365
2021-07-19,48.6692
2021-07-20,52.47148
2021-07-21,63.49809
2021-07-22,46.38783
2021-07-23,47.52851
2021-07-24,7.22433
2021-07-25,6.8441
2021-07-26,54.75285
2021-07-27,44.29657
2021-07-28,49.61977
2021-07-29,49.23954
2021-07-30,42.77566
2021-07-31,7.79467
2021-08-01,7.22433
2021-08-02,45.05703
2021-08-03,46.0076
2021-08-04,47.71863
2021-08-05,41.82509
2021-08-06,42.96577
2021-08-07,9.69581
2021-08-08,6.65399
2021-08-09,46.0076
2021-08-10,46.38783
2021-08-11,53.23193
2021-08-12,47.52851
2021-08-13,41.06463
2021-08-14,10.8365
2021-08-15,8.55513
2021-08-16,12.92775
2021-08-17,47.3384
2021-08-18,57.22433
2021-08-19,46.38783
2021-08-20,44.29657
2021-08-21,7.79467
2021-08-22,9.12547
2021-08-23,52.28136
2021-08-24,53.04182
2021-08-25,51.52091
2021-08-26,61.02661
2021-08-27,43.91634
2021-08-28,8.55513
2021-08-29,7.98479
2021-08-30,48.47908
2021-08-31,50.57034
2021-09-01,47.14828
2021-09-02,40.68441
2021-09-03,40.11406
2021-09-04,8.55513
2021-09-05,11.21673
2021-09-06,51.90114
2021-09-07,49.80988
2021-09-08,55.89353
2021-09-09,58.74524
2021-09-10,37.83269
2021-09-11,6.65399
2021-09-12,7.41444
2021-09-13,45.81749
2021-09-14,49.61977
2021-09-15,63.11787
2021-09-16,54.94296
2021-09-17,37.64258
2021-09-18,6.65399
2021-09-19,5.89353
2021-09-20,4.94296
2021-09-21,7.03422
2021-09-22,7.60456
2021-09-23,53.99239
2021-09-24,45.81749
2021-09-25,10.8365
2021-09-26,7.03422
2021-09-27,57.79467
2021-09-28,48.47908
2021-09-29,56.27376
2021-09-30,51.90114
2021-10-01,39.16349
2021-10-02,8.55513
2021-10-03,5.70342
2021-10-04,16.3498
2021-10-05,52.47148
2021-10-06,55.5133
2021-10-07,57.98479
2021-10-08,46.57794
2021-10-09,8.74524
2021-10-10,7.79467
2021-10-11,16.53992
2021-10-12,58.55513
2021-10-13,61.21673
2021-10-14,52.85171
2021-10-15,47.3384
2021-10-16,9.12547
2021-10-17,6.08365
2021-10-18,53.61216
2021-10-19,53.99239
2021-10-20,61.59695
2021-10-21,57.98479
2021-10-22,45.81749
2021-10-23,6.27376
2021-10-24,5.5133
2021-10-25,53.80228
2021-10-26,56.46387
2021-10-27,59.12547
2021-10-28,59.12547
2021-10-29,42.77566
2021-10-30,10.26615
2021-10-31,7.22433
2021-11-01,49.80988
2021-11-02,47.71863
2021-11-03,57.41444
2021-11-04,50.76045
2021-11-05,45.81749
2021-11-06,7.98479
2021-11-07,9.31558
2021-11-08,63.87832
2021-11-09,59.5057
2021-11-10,61.78707
2021-11-11,60.26615
2021-11-12,51.14068
2021-11-13,7.22433
2021-11-14,6.65399
2021-11-15,59.69581
2021-11-16,58.1749
2021-11-17,67.30038
2021-11-18,57.98479
2021-11-19,32.88973
2021-11-20,8.55513
2021-11-21,7.98479
2021-11-22,53.04182
2021-11-23,51.90114
2021-11-24,53.23193
2021-11-25,55.89353
2021-11-26,45.24714
2021-11-27,12.73764
2021-11-28,7.41444
2021-11-29,52.47148
2021-11-30,46.19771
2021-12-01,49.80988
2021-12-02,53.61216
2021-12-03,42.58555
2021-12-04,10.45627
2021-12-05,7.98479
2021-12-06,52.09125
2021-12-07,46.19771
2021-12-08,59.5057
2021-12-09,49.80988
2021-12-10,40.87452
2021-12-11,10.8365
2021-12-12,9.31558
2021-12-13,49.80988
2021-12-14,47.52851
2021-12-15,50.57034
2021-12-16,46.19771
2021-12-17,44.29657
2021-12-18,8.55513
2021-12-19,10.8365
2021-12-20,45.62737
2021-12-21,53.61216
2021-12-22,55.13307
2021-12-23,57.03422
2021-12-24,40.87452
2021-12-25,4.94296
2021-12-26,7.22433
2021-12-27,51.52091
2021-12-28,42.20532
2021-12-29,48.6692
2021-12-30,50.0
2021-12-31,31.74904
2022-01-01,6.8441
2022-01-02,7.79467
2022-01-03,50.76045
2022-01-04,69.96197
2022-01-05,60.64638
2022-01-06,59.12547
2022-01-07,57.98479
2022-01-08,11.40684
2022-01-09,12.54752
2022-01-10,64.82889
2022-01-11,59.5057
2022-01-12,74.3346
2022-01-13,61.59695
2022-01-14,52.28136
2022-01-15,11.78707
2022-01-16,7.03422
2022-01-17,66.15969
2022-01-18,60.07604
2022-01-19,67.87072
2022-01-20,55.70342
2022-01-21,46.95817
2022-01-22,14.06844
2022-01-23,10.8365
2022-01-24,52.09125
2022-01-25,55.70342
2022-01-26,57.79467
2022-01-27,65.96958
2022-01-28,42.96577
2022-01-29,8.1749
2022-01-30,9.31558
2022-01-31,5.89353
2022-02-01,8.1749
2022-02-02,11.97718
2022-02-03,54.94296
2022-02-04,66.3498
2022-02-05,15.96958
2022-02-06,11.59695
2022-02-07,59.5057
2022-02-08,61.97718
2022-02-09,63.49809
2022-02-10,65.01901
2022-02-11,50.0
2022-02-12,11.78707
2022-02-13,11.78707
2022-02-14,57.79467
2022-02-15,61.21673
2022-02-16,68.06083
2022-02-17,58.74524
2022-02-18,53.23193
2022-02-19,11.78707
2022-02-20,15.01901
2022-02-21,54.94296
2022-02-22,56.65399
2022-02-23,67.49049
2022-02-24,58.74524
2022-02-25,46.76806
2022-02-26,11.97718
2022-02-27,8.74524
2022-02-28,43.91634
2022-03-01,16.15969
2022-03-02,63.30798
2022-03-03,62.73764
2022-03-04,49.42965
2022-03-05,10.26615
2022-03-06,9.5057
2022-03-07,65.58935
2022-03-08,51.14068
2022-03-09,11.59695
2022-03-10,58.55513
2022-03-11,53.61216
2022-03-12,11.78707
2022-03-13,11.21673
2022-03-14,65.39923
2022-03-15,61.02661
2022-03-16,59.12547
2022-03-17,57.41444
2022-03-18,52.28136
2022-03-19,13.68821
2022-03-20,11.02661
2022-03-21,58.93536
2022-03-22,62.54752
2022-03-23,56.46387
2022-03-24,62.73764
2022-03-25,46.38783
2022-03-26,10.45627
2022-03-27,12.54752
2022-03-28,60.8365
2022-03-29,55.13307
2022-03-30,56.08365
2022-03-31,57.79467
2022-04-01,43.15589
2022-04-02,9.12547
2022-04-03,5.89353
2022-04-04,57.79467
2022-04-05,50.95057
2022-04-06,66.15969
2022-04-07,65.20912
2022-04-08,50.0
2022-04-09,7.98479
2022-04-10,7.60456
2022-04-11,57.22433
2022-04-12,63.30798
2022-04-13,59.69581
2022-04-14,57.60456
2022-04-15,54.56273
2022-04-16,8.93536
2022-04-17,6.46387
2022-04-18,60.26615
2022-04-19,62.73764
2022-04-20,55.5133
2022-04-21,57.03422
2022-04-22,47.3384
2022-04-23,6.8441
2022-04-24,8.36501
2022-04-25,54.75285
2022-04-26,59.5057
2022-04-27,70.91254
2022-04-28,69.20152
2022-04-29,48.85931
2022-04-30,9.5057
2022-05-01,10.07604
2022-05-02,55.32319
2022-05-03,61.97718
2022-05-04,53.42205
2022-05-05,11.02661
2022-05-06,37.45247
2022-05-07,8.74524
2022-05-08,7.98479
2022-05-09,61.02661
2022-05-10,56.65399
2022-05-11,64.63878
2022-05-12,66.3498
2022-05-13,49.23954
2022-05-14,7.60456
2022-05-15,9.69581
2022-05-16,51.71102
2022-05-17,57.60456
2022-05-18,62.92775
2022-05-19,63.30798
2022-05-20,46.38783
2022-05-21,9.5057
2022-05-22,9.12547
2022-05-23,67.87072
2022-05-24,61.21673
2022-05-25,65.01901
2022-05-26,61.59695
2022-05-27,48.6692
2022-05-28,11.59695
2022-05-29,7.22433
2022-05-30,61.78707
2022-05-31,54.1825
2022-06-01,12.92775
2022-06-02,55.70342
2022-06-03,48.28897
2022-06-04,8.74524
2022-06-05,7.41444
2022-06-06,9.69581
2022-06-07,45.62737
2022-06-08,67.49049
2022-06-09,60.8365
2022-06-10,54.56273
2022-06-11,8.74524
2022-06-12,8.93536
2022-06-13,56.65399
2022-06-14,59.69581
2022-06-15,53.80228
2022-06-16,55.70342
2022-06-17,48.6692
2022-06-18,7.41444
2022-06-19,8.74524
2022-06-20,58.93536
2022-06-21,54.56273
2022-06-22,61.21673
2022-06-23,57.98479
2022-06-24,47.71863
2022-06-25,6.65399
2022-06-26,6.65399
2022-06-27,52.09125
2022-06-28,70.53231
2022-06-29,56.8441
2022-06-30,55.5133
2022-07-01,43.15589
2022-07-02,9.5057
2022-07-03,7.22433
2022-07-04,50.57034
2022-07-05,54.75285
2022-07-06,56.46387
2022-07-07,56.08365
2022-07-08,43.72623
2022-07-09,7.79467
2022-07-10,7.03422
2022-07-11,58.55513
2022-07-12,53.61216
2022-07-13,63.11787
2022-07-14,51.33079
2022-07-15,46.38783
2022-07-16,8.36501
2022-07-17,10.26615
2022-07-18,49.61977
2022-07-19,57.22433
2022-07-20,58.74524
2022-07-21,51.33079
2022-07-22,40.11406
2022-07-23,10.64638
2022-07-24,8.1749
2022-07-25,54.94296
2022-07-26,57.03422
2022-07-27,54.56273
2022-07-28,46.76806
2022-07-29,40.68441
2022-07-30,6.8441
2022-07-31,6.46387
2022-08-01,45.81749
2022-08-02,45.43726
2022-08-03,45.81749
2022-08-04,42.96577
2022-08-05,39.92395
2022-08-06,9.31558
2022-08-07,6.46387
2022-08-08,53.99239
2022-08-09,53.99239
2022-08-10,52.09125
2022-08-11,51.52091
2022-08-12,43.15589
2022-08-13,7.79467
2022-08-14,7.98479
2022-08-15,11.40684
2022-08-16,53.42205
2022-08-17,61.59695
2022-08-18,55.13307
2022-08-19,50.19011
2022-08-20,8.74524
2022-08-21,7.22433
2022-08-22,59.31558
2022-08-23,58.93536
2022-08-24,58.1749
2022-08-25,49.80988
2022-08-26,49.42965
2022-08-27,7.22433
2022-08-28,5.89353
2022-08-29,53.99239
2022-08-30,62.1673
2022-08-31,46.76806
2022-09-01,45.62737
2022-09-02,40.68441
2022-09-03,6.46387
2022-09-04,6.46387
2022-09-05,53.61216
2022-09-06,46.95817
2022-09-07,53.80228
2022-09-08,48.85931
2022-09-09,3.04182
2022-09-10,2.85171
2022-09-11,5.5133
2022-09-12,9.31558
2022-09-13,62.35741
2022-09-14,61.97718
2022-09-15,60.8365
2022-09-16,48.28897
2022-09-17,10.64638
2022-09-18,6.8441
2022-09-19,54.37262
2022-09-20,59.12547
2022-09-21,53.61216
2022-09-22,50.0
2022-09-23,49.04942
2022-09-24,7.98479
2022-09-25,9.12547
2022-09-26,53.99239
2022-09-27,58.93536
2022-09-28,59.69581
2022-09-29,48.85931
2022-09-30,46.95817
2022-10-01,11.78707
2022-10-02,7.79467
2022-10-03,13.49809
2022-10-04,60.26615
2022-10-05,62.92775
2022-10-06,74.90494
2022-10-07,56.8441
2022-10-08,9.88593
2022-10-09,7.60456
2022-10-10,12.92775
2022-10-11,53.23193
2022-10-12,67.30038
2022-10-13,55.5133
2022-10-14,56.08365
2022-10-15,12.1673
2022-10-16,12.1673
2022-10-17,69.20152
2022-10-18,59.31558
2022-10-19,71.10266
2022-10-20,70.53231
2022-10-21,50.0
2022-10-22,10.64638
2022-10-23,11.40684
2022-10-24,71.29277
2022-10-25,63.11787
2022-10-26,73.38403
2022-10-27,67.30038
2022-10-28,57.79467
2022-10-29,12.35741
2022-10-30,10.8365
2022-10-31,59.88593
2022-11-01,62.73764
2022-11-02,68.06083
2022-11-03,63.49809
2022-11-04,51.90114
2022-11-05,10.26615
2022-11-06,10.07604
2022-11-07,60.26615
2022-11-08,64.06844
2022-11-09,62.54752
2022-11-10,66.73003
2022-11-11,51.52091
2022-11-12,11.40684
2022-11-13,10.26615
2022-11-14,64.63878
2022-11-15,68.06083
2022-11-16,76.80608
2022-11-17,70.3422
2022-11-18,49.23954
2022-11-19,8.74524
2022-11-20,9.69581
2022-11-21,62.35741
2022-11-22,69.20152
2022-11-23,61.78707
2022-11-24,66.92015
2022-11-25,44.29657
2022-11-26,11.40684
2022-11-27,7.41444
2022-11-28,60.8365
2022-11-29,60.64638
2022-11-30,65.96958
2022-12-01,62.92775
2022-12-02,50.19011
2022-12-03,11.02661
2022-12-04,7.98479
2022-12-05,61.59695
2022-12-06,63.11787
2022-12-07,74.14448
2022-12-08,62.1673
2022-12-09,62.73764
2022-12-10,12.73764
2022-12-11,12.1673
2022-12-12,70.3422
2022-12-13,68.63117
2022-12-14,73.57414
2022-12-15,57.60456
2022-12-16,55.5133
2022-12-17,8.93536
2022-12-18,10.45627
2022-12-19,59.12547
2022-12-20,55.89353
2022-12-21,66.92015
2022-12-22,62.54752
2022-12-23,50.76045
2022-12-24,16.53992
2022-12-25,9.88593
2022-12-26,59.31558
2022-12-27,70.72243
2022-12-28,76.99619
2022-12-29,64.63878
2022-12-30,38.21292
2022-12-31,10.8365
2023-01-01,9.88593
2023-01-02,67.11026
2023-01-03,73.57414
2023-01-04,70.91254
2023-01-05,78.89733
2023-01-06,69.20152
2023-01-07,16.3498
2023-01-08,14.82889
2023-01-09,68.82129
2023-01-10,64.44866
2023-01-11,79.65779
2023-01-12,73.38403
2023-01-13,57.22433
2023-01-14,17.6806
2023-01-15,15.58935
2023-01-16,65.20912
2023-01-17,66.53992
2023-01-18,62.35741
2023-01-19,65.39923
2023-01-20,45.62737
2023-01-21,8.93536
2023-01-22,11.40684
2023-01-23,12.73764
2023-01-24,9.5057
2023-01-25,98.6692
2023-01-26,88.21292
2023-01-27,65.20912
2023-01-28,17.87072
2023-01-29,19.77186
2023-01-30,65.58935
2023-01-31,66.53992
2023-02-01,70.91254
2023-02-02,74.71482
2023-02-03,66.53992
2023-02-04,12.73764
2023-02-05,13.11787
2023-02-06,70.53231
2023-02-07,76.99619
2023-02-08,67.6806
2023-02-09,76.42585
2023-02-10,47.3384
2023-02-11,19.0114
2023-02-12,14.82889
2023-02-13,75.47528
2023-02-14,63.68821
2023-02-15,75.09505
2023-02-16,100.0
2023-02-17,82.12927
2023-02-18,22.62357
2023-02-19,15.96958
2023-02-20,70.72243
2023-02-21,67.11026
2023-02-22,84.41064
2023-02-23,68.25095
2023-02-24,60.64638
2023-02-25,12.1673
2023-02-26,13.68821
2023-02-27,69.20152
2023-02-28,61.02661
2023-03-01,26.80608
2023-03-02,69.39163
2023-03-03,57.03422
2023-03-04,16.15969
2023-03-05,12.92775
2023-03-06,69.58174
2023-03-07,63.49809
2023-03-08,84.60076
2023-03-09,63.87832
2023-03-10,46.95817
2023-03-11,12.92775
2023-03-12,19.20152
2023-03-13,77.18631
2023-03-14,67.49049
2023-03-15,64.25855
2023-03-16,75.47528
2023-03-17,56.8441
2023-03-18,17.49049
2023-03-19,17.30038
2023-03-20,91.25475
2023-03-21,91.25475
2023-03-22,82.31939
2023-03-23,67.6806
2023-03-24,69.39163
2023-03-25,23.38403
2023-03-26,22.81368
2023-03-27,84.60076
2023-03-28,66.15969
2023-03-29,74.14448
2023-03-30,65.01901
2023-03-31,54.1825
2023-04-01,12.92775
2023-04-02,10.26615
2023-04-03,54.37262
2023-04-04,76.42585
2023-04-05,57.98479
2023-04-06,65.20912
2023-04-07,43.72623
2023-04-08,14.06844
2023-04-09,13.68821
2023-04-10,57.41444
2023-04-11,76.42585
2023-04-12,72.62357
2023-04-13,62.73764
2023-04-14,57.98479
2023-04-15,16.73003
2023-04-16,13.87832
2023-04-17,67.49049
2023-04-18,61.02661
2023-04-19,65.01901
2023-04-20,79.46768
2023-04-21,60.8365
2023-04-22,16.15969
2023-04-23,8.74524
2023-04-24,42.77566
2023-04-25,66.53992
2023-04-26,75.09505
2023-04-27,71.673
2023-04-28,63.68821
2023-04-29,22.05323
2023-04-30,21.10266
2023-05-01,33.07984
2023-05-02,74.52471
2023-05-03,80.41825
2023-05-04,59.12547
2023-05-05,12.73764
2023-05-06,12.92775
2023-05-07,17.49049
2023-05-08,63.30798
2023-05-09,70.91254
2023-05-10,38.21292
2023-05-11,65.77946
2023-05-12,67.87072
2023-05-13,17.11026
2023-05-14,14.06844
2023-05-15,48.28897
2023-05-16,55.5133
2023-05-17,46.95817
2023-05-18,56.8441
2023-05-19,36.88212
2023-05-20,9.69581
2023-05-21,11.59695
2023-05-22,49.42965
2023-05-23,47.71863
2023-05-24,59.88593
2023-05-25,55.89353
2023-05-26,42.96577
2023-05-27,10.45627
2023-05-28,9.12547
