date,USD
2021-07-25,4.65167
2021-07-26,12.27764
2021-07-27,11.68151
2021-07-28,11.94469
2021-07-29,12.28715
2021-07-30,11.84323
2021-07-31,6.11028
2021-08-01,5.06389
2021-08-02,11.16783
2021-08-03,10.16583
2021-08-04,12.12226
2021-08-05,12.19837
2021-08-06,11.66249
2021-08-07,6.36395
2021-08-08,5.40634
2021-08-09,12.11592
2021-08-10,12.69302
2021-08-11,14.09455
2021-08-12,13.92332
2021-08-13,14.63043
2021-08-14,8.14915
2021-08-15,6.57957
2021-08-16,11.84006
2021-08-17,16.03196
2021-08-18,15.25509
2021-08-19,14.12943
2021-08-20,13.81551
2021-08-21,7.66084
2021-08-22,6.27199
2021-08-23,16.11757
2021-08-24,16.80882
2021-08-25,15.36924
2021-08-26,13.85673
2021-08-27,12.2491
2021-08-28,6.71909
2021-08-29,5.96125
2021-08-30,14.36408
2021-08-31,15.43583
2021-09-01,16.06367
2021-09-02,14.16114
2021-09-03,13.73307
2021-09-04,7.15667
2021-09-05,6.13247
2021-09-06,14.43383
2021-09-07,12.73424
2021-09-08,12.9023
2021-09-09,11.56736
2021-09-10,12.52179
2021-09-11,7.02983
2021-09-12,5.48244
2021-09-13,13.50477
2021-09-14,13.11475
2021-09-15,12.8484
2021-09-16,12.73107
2021-09-17,11.50394
2021-09-18,6.38297
2021-09-19,4.95608
2021-09-20,7.03617
2021-09-21,7.27399
2021-09-22,8.1111
2021-09-23,15.98122
2021-09-24,14.60189
2021-09-25,7.26448
2021-09-26,5.98344
2021-09-27,14.04699
2021-09-28,13.70453
2021-09-29,13.3272
2021-09-30,13.43818
2021-10-01,12.61375
2021-10-02,6.99812
2021-10-03,5.8471
2021-10-04,10.70488
2021-10-05,14.76361
2021-10-06,14.59238
2021-10-07,14.0787
2021-10-08,13.67917
2021-10-09,7.4579
2021-10-10,6.98861
2021-10-11,11.56419
2021-10-12,16.28563
2021-10-13,14.88727
2021-10-14,16.51393
2021-10-15,17.0942
2021-10-16,9.10993
2021-10-17,7.14081
2021-10-18,16.2127
2021-10-19,17.94717
2021-10-20,17.89643
2021-10-21,16.65662
2021-10-22,14.66531
2021-10-23,7.22643
2021-10-24,6.4242
2021-10-25,18.12791
2021-10-26,19.53895
2021-10-27,17.43349
2021-10-28,15.32485
2021-10-29,15.61974
2021-10-30,9.20506
2021-10-31,8.06037
2021-11-01,17.10054
2021-11-02,15.86073
2021-11-03,14.97605
2021-11-04,13.99308
2021-11-05,12.44252
2021-11-06,7.56888
2021-11-07,6.79519
2021-11-08,13.56184
2021-11-09,17.7918
2021-11-10,15.18216
2021-11-11,13.90113
2021-11-12,13.53331
2021-11-13,6.42737
2021-11-14,5.70758
2021-11-15,15.15045
2021-11-16,13.83454
2021-11-17,12.81352
2021-11-18,12.47106
2021-11-19,11.52297
2021-11-20,6.57323
2021-11-21,5.77099
2021-11-22,13.79332
2021-11-23,12.78815
2021-11-24,11.8242
2021-11-25,12.42033
2021-11-26,11.76078
2021-11-27,6.78885
2021-11-28,5.88515
2021-11-29,14.60506
2021-11-30,16.3649
2021-12-01,19.0538
2021-12-02,18.81916
2021-12-03,15.54364
2021-12-04,7.68938
2021-12-05,6.11345
2021-12-06,17.66496
2021-12-07,18.44183
2021-12-08,18.21669
2021-12-09,16.49808
2021-12-10,15.28363
2021-12-11,7.64498
2021-12-12,6.00564
2021-12-13,15.09021
2021-12-14,13.85039
2021-12-15,13.97723
2021-12-16,14.09138
2021-12-17,12.68668
2021-12-18,6.31004
2021-12-19,5.3239
2021-12-20,13.51111
2021-12-21,13.51111
2021-12-22,12.63912
2021-12-23,13.14963
2021-12-24,11.70054
2021-12-25,5.67587
2021-12-26,5.51098
2021-12-27,12.73741
2021-12-28,12.63278
2021-12-29,11.70371
2021-12-30,11.62127
2021-12-31,9.24945
2022-01-01,5.12731
2022-01-02,5.40317
2022-01-03,12.52814
2022-01-04,13.40013
2022-01-05,13.8821
2022-01-06,14.41798
2022-01-07,13.10207
2022-01-08,7.35009
2022-01-09,6.79519
2022-01-10,17.75374
2022-01-11,17.05615
2022-01-12,16.56467
2022-01-13,16.5393
2022-01-14,15.69267
2022-01-15,8.1111
2022-01-16,7.32472
2022-01-17,15.58803
2022-01-18,15.89878
2022-01-19,14.66214
2022-01-20,13.8821
2022-01-21,12.95303
2022-01-22,7.17569
2022-01-23,6.3259
2022-01-24,14.39578
2022-01-25,14.02479
2022-01-26,12.36008
2022-01-27,12.73424
2022-01-28,12.03348
2022-01-29,7.15033
2022-01-30,5.16219
2022-01-31,4.6707
2022-02-01,4.50264
2022-02-02,5.29536
2022-02-03,11.70688
2022-02-04,11.97323
2022-02-05,7.69572
2022-02-06,6.39883
2022-02-07,12.64229
2022-02-08,13.12109
2022-02-09,14.01211
2022-02-10,15.19167
2022-02-11,13.66014
2022-02-12,7.02666
2022-02-13,5.9232
2022-02-14,13.2511
2022-02-15,13.03865
2022-02-16,13.17182
2022-02-17,12.0969
2022-02-18,12.13495
2022-02-19,7.13447
2022-02-20,6.19272
2022-02-21,13.11158
2022-02-22,12.25227
2022-02-23,13.04499
2022-02-24,15.35339
2022-02-25,14.39895
2022-02-26,7.71157
2022-02-27,6.80787
2022-02-28,14.71287
2022-03-01,10.46389
2022-03-02,13.58721
2022-03-03,12.90864
2022-03-04,13.55233
2022-03-05,7.71157
2022-03-06,6.27199
2022-03-07,16.9642
2022-03-08,16.59637
2022-03-09,10.46072
2022-03-10,16.74858
2022-03-11,15.06167
2022-03-12,8.21891
2022-03-13,6.85543
2022-03-14,15.31217
2022-03-15,15.83536
2022-03-16,17.00859
2022-03-17,23.68646
2022-03-18,21.61587
2022-03-19,9.93753
2022-03-20,7.24545
2022-03-21,17.04981
2022-03-22,15.45803
2022-03-23,15.6356
2022-03-24,14.47506
2022-03-25,14.06284
2022-03-26,7.23594
2022-03-27,6.23711
2022-03-28,14.45603
2022-03-29,13.94869
2022-03-30,16.09855
2022-03-31,15.71804
2022-04-01,12.99426
2022-04-02,6.903
2022-04-03,5.92954
2022-04-04,13.79966
2022-04-05,13.9804
2022-04-06,13.23207
2022-04-07,12.26812
2022-04-08,11.87176
2022-04-09,6.5003
2022-04-10,5.45391
2022-04-11,13.72673
2022-04-12,13.95503
2022-04-13,13.90747
2022-04-14,13.51428
2022-04-15,12.70571
2022-04-16,6.87446
2022-04-17,5.66636
2022-04-18,13.20988
2022-04-19,13.36842
2022-04-20,13.67599
2022-04-21,13.03865
2022-04-22,12.52179
2022-04-23,6.32273
2022-04-24,5.60928
2022-04-25,15.00459
2022-04-26,14.83019
2022-04-27,16.65028
2022-04-28,18.38792
2022-04-29,17.59203
2022-04-30,8.82138
2022-05-01,6.97593
2022-05-02,15.61974
2022-05-03,15.02996
2022-05-04,14.06601
2022-05-05,10.09924
2022-05-06,14.62092
2022-05-07,7.02349
2022-05-08,6.09759
2022-05-09,16.01927
2022-05-10,18.17547
2022-05-11,16.77394
2022-05-12,20.14142
2022-05-13,18.81916
2022-05-14,9.74093
2022-05-15,8.06671
2022-05-16,19.29479
2022-05-17,19.48504
2022-05-18,22.64958
2022-05-19,19.83067
2022-05-20,18.91746
2022-05-21,9.74411
2022-05-22,7.75914
2022-05-23,19.10771
2022-05-24,19.49773
2022-05-25,18.94599
2022-05-26,16.5932
2022-05-27,18.32133
2022-05-28,9.29384
2022-05-29,8.35526
2022-05-30,24.93578
2022-05-31,26.71465
2022-06-01,14.9602
2022-06-02,18.88892
2022-06-03,19.02527
2022-06-04,9.56337
2022-06-05,7.37863
2022-06-06,10.66366
2022-06-07,16.39344
2022-06-08,16.4188
2022-06-09,14.808
2022-06-10,16.33319
2022-06-11,9.37628
2022-06-12,7.12496
2022-06-13,18.54012
2022-06-14,19.70066
2022-06-15,18.68915
2022-06-16,19.75774
2022-06-17,17.24957
2022-06-18,8.91968
2022-06-19,7.69255
2022-06-20,18.83184
2022-06-21,17.50959
2022-06-22,18.82867
2022-06-23,19.6531
2022-06-24,18.48305
2022-06-25,9.47141
2022-06-26,7.38497
2022-06-27,21.36538
2022-06-28,18.96502
2022-06-29,16.79614
2022-06-30,17.08786
2022-07-01,16.90712
2022-07-02,8.47575
2022-07-03,7.3279
2022-07-04,17.8996
2022-07-05,18.41012
2022-07-06,18.63208
2022-07-07,17.93766
2022-07-08,17.66813
2022-07-09,8.56137
2022-07-10,7.2835
2022-07-11,17.32251
2022-07-12,17.98522
2022-07-13,17.91546
2022-07-14,17.85521
2022-07-15,20.75022
2022-07-16,9.96607
2022-07-17,7.52449
2022-07-18,19.80847
2022-07-19,19.04112
2022-07-20,19.90994
2022-07-21,17.39544
2022-07-22,15.3629
2022-07-23,8.21891
2022-07-24,6.7825
2022-07-25,16.21587
2022-07-26,15.5595
2022-07-27,14.38627
2022-07-28,17.37958
2022-07-29,17.63325
2022-07-30,8.45356
2022-07-31,6.79202
2022-08-01,14.76044
2022-08-02,14.43066
2022-08-03,14.58287
2022-08-04,13.93601
2022-08-05,18.31182
2022-08-06,9.37628
2022-08-07,7.18838
2022-08-08,16.47271
2022-08-09,15.58803
2022-08-10,17.23055
2022-08-11,17.78228
2022-08-12,16.16513
2022-08-13,8.53917
2022-08-14,6.96642
2022-08-15,10.9205
2022-08-16,17.21152
2022-08-17,15.81634
2022-08-18,15.81951
2022-08-19,16.15562
2022-08-20,9.52849
2022-08-21,7.82572
2022-08-22,20.22069
2022-08-23,19.06015
2022-08-24,17.10689
2022-08-25,19.79579
2022-08-26,16.7898
2022-08-27,9.23042
2022-08-28,7.28033
2022-08-29,18.9999
2022-08-30,17.20201
2022-08-31,18.40377
2022-09-01,17.41446
2022-09-02,16.84053
2022-09-03,9.93753
2022-09-04,7.99695
2022-09-05,23.82915
2022-09-06,19.96702
2022-09-07,23.83866
2022-09-08,19.71969
2022-09-09,11.20905
2022-09-10,8.91651
2022-09-11,8.57405
2022-09-12,10.7905
2022-09-13,23.1918
2022-09-14,24.56479
2022-09-15,21.81881
2022-09-16,21.32415
2022-09-17,11.13295
2022-09-18,9.00846
2022-09-19,21.24805
2022-09-20,19.43748
2022-09-21,18.55598
2022-09-22,24.8692
2022-09-23,20.70583
2022-09-24,12.80717
2022-09-25,9.49361
2022-09-26,25.39239
2022-09-27,23.55011
2022-09-28,24.50137
2022-09-29,22.06614
2022-09-30,20.22703
2022-10-01,10.81586
2022-10-02,8.56771
2022-10-03,12.674
2022-10-04,22.98569
2022-10-05,27.27589
2022-10-06,37.10562
2022-10-07,28.46497
2022-10-08,13.69502
2022-10-09,10.55268
2022-10-10,14.36408
2022-10-11,22.6369
2022-10-12,21.64758
2022-10-13,21.61587
2022-10-14,22.04394
2022-10-15,11.7259
2022-10-16,9.27482
2022-10-17,22.69397
2022-10-18,29.60649
2022-10-19,32.91689
2022-10-20,24.96749
2022-10-21,23.93062
2022-10-22,16.33319
2022-10-23,12.01128
2022-10-24,25.81729
2022-10-25,24.50772
2022-10-26,31.14437
2022-10-27,31.06509
2022-10-28,23.05545
2022-10-29,12.70253
2022-10-30,9.037
2022-10-31,22.00906
2022-11-01,24.63772
2022-11-02,22.66861
2022-11-03,21.91077
2022-11-04,19.90994
2022-11-05,15.78146
2022-11-06,10.90148
2022-11-07,32.11782
2022-11-08,45.29283
2022-11-09,51.82801
2022-11-10,46.30117
2022-11-11,100.0
2022-11-12,38.51349
2022-11-13,20.74388
2022-11-14,56.96166
2022-11-15,53.22002
2022-11-16,42.27415
2022-11-17,38.46909
2022-11-18,34.03621
2022-11-19,16.17782
2022-11-20,11.77347
2022-11-21,32.81225
2022-11-22,29.8126
2022-11-23,28.83597
2022-11-24,39.81355
2022-11-25,34.76551
2022-11-26,14.72873
2022-11-27,10.82537
2022-11-28,29.30208
2022-11-29,31.1729
2022-11-30,35.52652
2022-12-01,54.82449
2022-12-02,38.73228
2022-12-03,17.0403
2022-12-04,12.22373
2022-12-05,39.83891
2022-12-06,33.2752
2022-12-07,31.48365
2022-12-08,26.81612
2022-12-09,29.20379
2022-12-10,13.806
2022-12-11,10.18803
2022-12-12,28.87085
2022-12-13,27.40273
2022-12-14,29.12769
2022-12-15,27.58347
2022-12-16,25.42093
2022-12-17,12.29349
2022-12-18,9.44604
2022-12-19,25.95364
2022-12-20,36.53486
2022-12-21,34.40086
2022-12-22,36.81073
2022-12-23,28.53156
2022-12-24,12.85791
2022-12-25,9.40799
2022-12-26,29.91089
2022-12-27,34.255
2022-12-28,30.03139
2022-12-29,28.85499
2022-12-30,28.44278
2022-12-31,15.01093
2023-01-01,10.42584
2023-01-02,27.86251
2023-01-03,27.46932
2023-01-04,26.08047
2023-01-05,24.96432
2023-01-06,25.58899
2023-01-07,16.39661
2023-01-08,11.25979
2023-01-09,43.82788
2023-01-10,43.67251
2023-01-11,34.52452
2023-01-12,30.63385
2023-01-13,33.49399
2023-01-14,16.12074
2023-01-15,11.1171
2023-01-16,34.07109
2023-01-17,26.13755
2023-01-18,23.85134
2023-01-19,23.51523
2023-01-20,19.91945
2023-01-21,9.47141
2023-01-22,6.70006
2023-01-23,8.3616
2023-01-24,9.54117
2023-01-25,19.9797
2023-01-26,20.1541
2023-01-27,19.90043
2023-01-28,10.65732
2023-01-29,8.42185
2023-01-30,22.3103
2023-01-31,21.92345
2023-02-01,21.03877
2023-02-02,27.84031
2023-02-03,21.70149
2023-02-04,13.48257
2023-02-05,9.12261
2023-02-06,23.5945
2023-02-07,22.98252
2023-02-08,20.38557
2023-02-09,20.18581
2023-02-10,20.21118
2023-02-11,11.48809
2023-02-12,8.86894
2023-02-13,22.91276
2023-02-14,22.60836
2023-02-15,24.78675
2023-02-16,22.81447
2023-02-17,22.45616
2023-02-18,11.35491
2023-02-19,8.52015
2023-02-20,23.72768
2023-02-21,22.21517
2023-02-22,20.64559
2023-02-23,20.63607
2023-02-24,19.72603
2023-02-25,11.38662
2023-02-26,8.69772
2023-02-27,23.08399
2023-02-28,22.48787
2023-03-01,16.48222
2023-03-02,23.11253
2023-03-03,22.40859
2023-03-04,11.79249
2023-03-05,9.44604
2023-03-06,24.88505
2023-03-07,22.27542
2023-03-08,22.23737
2023-03-09,20.68047
2023-03-10,21.48904
2023-03-11,11.58956
2023-03-12,9.05602
2023-03-13,28.47766
2023-03-14,25.67143
2023-03-15,25.8268
2023-03-16,22.7891
2023-03-17,22.73202
2023-03-18,10.81586
2023-03-19,8.92602
2023-03-20,23.16326
2023-03-21,20.7312
2023-03-22,19.2726
2023-03-23,33.68107
2023-03-24,26.24219
2023-03-25,11.72273
2023-03-26,8.1111
2023-03-27,23.12838
2023-03-28,21.73637
2023-03-29,19.60871
2023-03-30,19.17113
2023-03-31,20.48704
2023-04-01,10.55902
2023-04-02,8.56137
2023-04-03,23.62304
2023-04-04,22.03126
2023-04-05,22.21517
2023-04-06,21.19732
2023-04-07,19.61505
2023-04-08,9.89631
2023-04-09,8.05403
2023-04-10,23.78793
2023-04-11,22.80178
2023-04-12,21.01658
2023-04-13,24.31112
2023-04-14,32.74249
2023-04-15,13.87576
2023-04-16,8.95456
2023-04-17,25.0214
2023-04-18,22.8113
2023-04-19,22.66226
2023-04-20,21.78393
2023-04-21,18.62257
2023-04-22,9.85826
2023-04-23,7.99378
2023-04-24,21.7332
2023-04-25,22.09785
2023-04-26,21.20683
2023-04-27,19.60554
2023-04-28,18.54012
2023-04-29,10.00729
2023-04-30,7.62279
2023-05-01,11.56419
2023-05-02,20.69632
2023-05-03,21.2322
2023-05-04,26.48317
2023-05-05,15.72438
2023-05-06,12.02714
2023-05-07,7.97475
2023-05-08,24.49186
2023-05-09,22.70032
2023-05-10,22.79544
2023-05-11,25.21799
2023-05-12,19.89092
2023-05-13,10.72391
2023-05-14,8.40917
2023-05-15,23.84183
2023-05-16,22.20566
2023-05-17,20.53143
2023-05-18,21.51124
2023-05-19,21.92028
2023-05-20,10.94587
2023-05-21,8.1872
2023-05-22,28.16374
2023-05-23,29.58746
2023-05-24,23.9655
2023-05-25,22.53226
2023-05-26,19.02844
2023-05-27,9.15115
2023-05-28,7.52449
2023-05-29,12.23959
