date,금값시세
2020-10-31,11.50738
2020-11-01,9.945
2020-11-02,17.55368
2020-11-03,17.39301
2020-11-04,21.03555
2020-11-05,20.2797
2020-11-06,25.78107
2020-11-07,13.02858
2020-11-08,11.00771
2020-11-09,21.6099
2020-11-10,29.9613
2020-11-11,23.6457
2020-11-12,22.56579
2020-11-13,19.64697
2020-11-14,12.22747
2020-11-15,11.12494
2020-11-16,21.79365
2020-11-17,20.71013
2020-11-18,21.05501
2020-11-19,20.77485
2020-11-20,19.11697
2020-11-21,12.54837
2020-11-22,11.48159
2020-11-23,22.76584
2020-11-24,23.06908
2020-11-25,33.841
2020-11-26,27.77297
2020-11-27,27.87888
2020-11-28,22.51555
2020-11-29,15.36853
2020-11-30,27.44348
2020-12-01,26.70076
2020-12-02,30.87193
2020-12-03,28.13098
2020-12-04,27.03342
2020-12-05,17.7388
2020-12-06,15.79759
2020-12-07,30.22697
2020-12-08,25.49639
2020-12-09,24.03991
2020-12-10,24.21507
2020-12-11,22.28246
2020-12-12,16.02163
2020-12-13,13.7627
2020-12-14,23.14648
2020-12-15,22.41236
2020-12-16,22.78983
2020-12-17,23.16323
2020-12-18,24.3943
2020-12-19,16.16827
2020-12-20,13.62148
2020-12-21,24.09196
2020-12-22,23.93129
2020-12-23,23.26416
2020-12-24,22.65269
2020-12-25,13.80388
2020-12-26,14.33569
2020-12-27,13.61696
2020-12-28,23.57328
2020-12-29,23.1234
2020-12-30,23.47733
2020-12-31,19.77369
2021-01-01,19.76057
2021-01-02,15.83018
2021-01-03,35.76998
2021-01-04,27.96487
2021-01-05,30.70085
2021-01-06,30.38131
2021-01-07,26.05309
2021-01-08,25.84715
2021-01-09,19.4786
2021-01-10,16.83993
2021-01-11,28.9271
2021-01-12,28.13777
2021-01-13,25.08678
2021-01-14,23.83308
2021-01-15,22.61694
2021-01-16,16.04698
2021-01-17,16.6684
2021-01-18,24.56901
2021-01-19,22.86315
2021-01-20,22.50514
2021-01-21,23.14331
2021-01-22,21.74568
2021-01-23,15.39297
2021-01-24,14.59548
2021-01-25,22.35941
2021-01-26,23.38455
2021-01-27,21.64882
2021-01-28,22.42096
2021-01-29,21.75654
2021-01-30,15.19201
2021-01-31,13.12317
2021-02-01,24.55588
2021-02-02,38.34981
2021-02-03,23.79687
2021-02-04,21.41166
2021-02-05,22.95141
2021-02-06,14.74937
2021-02-07,12.51171
2021-02-08,20.27472
2021-02-09,19.88594
2021-02-10,18.15972
2021-02-11,10.81898
2021-02-12,11.15933
2021-02-13,11.69612
2021-02-14,12.37004
2021-02-15,22.98354
2021-02-16,22.3757
2021-02-17,26.70031
2021-02-18,27.0565
2021-02-19,44.26259
2021-02-20,26.88497
2021-02-21,20.91832
2021-02-22,29.28918
2021-02-23,29.00088
2021-02-24,25.87069
2021-02-25,24.00144
2021-02-26,23.19853
2021-02-27,15.98995
2021-02-28,14.91276
2021-03-01,14.52488
2021-03-02,24.30514
2021-03-03,29.07873
2021-03-04,29.02441
2021-03-05,26.9696
2021-03-06,19.94885
2021-03-07,16.79241
2021-03-08,26.27803
2021-03-09,24.91027
2021-03-10,24.1671
2021-03-11,27.23483
2021-03-12,22.1589
2021-03-13,14.88243
2021-03-14,16.2855
2021-03-15,22.21819
2021-03-16,20.73411
2021-03-17,20.17923
2021-03-18,20.23173
2021-03-19,18.74493
2021-03-20,12.97336
2021-03-21,10.40394
2021-03-22,18.96671
2021-03-23,17.53241
2021-03-24,17.61524
2021-03-25,17.83339
2021-03-26,16.35746
2021-03-27,11.58342
2021-03-28,10.2496
2021-03-29,17.77727
2021-03-30,17.41926
2021-03-31,19.13915
2021-04-01,18.80558
2021-04-02,23.37685
2021-04-03,13.58935
2021-04-04,10.50532
2021-04-05,18.8083
2021-04-06,17.53151
2021-04-07,17.12055
2021-04-08,16.72226
2021-04-09,17.06759
2021-04-10,11.39107
2021-04-11,11.46529
2021-04-12,17.88092
2021-04-13,17.68494
2021-04-14,17.14906
2021-04-15,17.98547
2021-04-16,17.22283
2021-04-17,12.48274
2021-04-18,10.00927
2021-04-19,17.65959
2021-04-20,17.92753
2021-04-21,18.45119
2021-04-22,18.42268
2021-04-23,19.63429
2021-04-24,12.54701
2021-04-25,10.21249
2021-04-26,18.45255
2021-04-27,16.57426
2021-04-28,16.76661
2021-04-29,16.14519
2021-04-30,14.93222
2021-05-01,11.89617
2021-05-02,10.37362
2021-05-03,16.44617
2021-05-04,17.41881
2021-05-05,12.40037
2021-05-06,17.87277
2021-05-07,18.10948
2021-05-08,14.44839
2021-05-09,11.58659
2021-05-10,19.89635
2021-05-11,20.34035
2021-05-12,21.12064
2021-05-13,23.35106
2021-05-14,19.55147
2021-05-15,12.74796
2021-05-16,10.61847
2021-05-17,24.5767
2021-05-18,25.12118
2021-05-19,33.17567
2021-05-20,37.25135
2021-05-21,28.40888
2021-05-22,16.35565
2021-05-23,17.20066
2021-05-24,33.12815
2021-05-25,25.92952
2021-05-26,26.4826
2021-05-27,27.2914
2021-05-28,24.49885
2021-05-29,15.07071
2021-05-30,12.82898
2021-05-31,24.57534
2021-06-01,23.27004
2021-06-02,25.22799
2021-06-03,24.68035
2021-06-04,20.98078
2021-06-05,13.29471
2021-06-06,12.24105
2021-06-07,21.34648
2021-06-08,22.14442
2021-06-09,20.20729
2021-06-10,18.44893
2021-06-11,17.97551
2021-06-12,11.40102
2021-06-13,9.93233
2021-06-14,18.31089
2021-06-15,17.96917
2021-06-16,17.39392
2021-06-17,18.35072
2021-06-18,21.00613
2021-06-19,12.96385
2021-06-20,10.15365
2021-06-21,20.45214
2021-06-22,19.67231
2021-06-23,18.55303
2021-06-24,17.58944
2021-06-25,17.23053
2021-06-26,11.19147
2021-06-27,9.18825
2021-06-28,17.38441
2021-06-29,19.67322
2021-06-30,21.9756
2021-07-01,17.98863
2021-07-02,17.12688
2021-07-03,12.1098
2021-07-04,9.63226
2021-07-05,17.73608
2021-07-06,16.52311
2021-07-07,17.53649
2021-07-08,18.06286
2021-07-09,18.86442
2021-07-10,12.22566
2021-07-11,13.3893
2021-07-12,17.44551
2021-07-13,17.29978
2021-07-14,17.50571
2021-07-15,19.26497
2021-07-16,19.26678
2021-07-17,12.96295
2021-07-18,11.66308
2021-07-19,18.22263
2021-07-20,18.69333
2021-07-21,17.29434
2021-07-22,16.44979
2021-07-23,15.99447
2021-07-24,10.78096
2021-07-25,8.66776
2021-07-26,16.99246
2021-07-27,16.7553
2021-07-28,15.96732
2021-07-29,15.86322
2021-07-30,16.61273
2021-07-31,10.11428
2021-08-01,9.36522
2021-08-02,15.24904
2021-08-03,15.57084
2021-08-04,16.11803
2021-08-05,17.2527
2021-08-06,15.45135
2021-08-07,11.59293
2021-08-08,9.42768
2021-08-09,20.09097
2021-08-10,20.54357
2021-08-11,26.77498
2021-08-12,31.21319
2021-08-13,21.34648
2021-08-14,13.98538
2021-08-15,11.47615
2021-08-16,13.87947
2021-08-17,22.42865
2021-08-18,22.09373
2021-08-19,22.03851
2021-08-20,21.41211
2021-08-21,12.99554
2021-08-22,10.88008
2021-08-23,21.37681
2021-08-24,19.70807
2021-08-25,18.9658
2021-08-26,19.47136
2021-08-27,18.00855
2021-08-28,11.81832
2021-08-29,10.89094
2021-08-30,18.73181
2021-08-31,18.73995
2021-09-01,17.64556
2021-09-02,17.47448
2021-09-03,15.87318
2021-09-04,10.36683
2021-09-05,9.22989
2021-09-06,16.81957
2021-09-07,16.03521
2021-09-08,15.67856
2021-09-09,15.83742
2021-09-10,14.8761
2021-09-11,9.84317
2021-09-12,8.69854
2021-09-13,14.79598
2021-09-14,14.39
2021-09-15,15.45543
2021-09-16,15.55862
2021-09-17,14.62626
2021-09-18,9.99207
2021-09-19,8.22331
2021-09-20,7.40455
2021-09-21,8.72615
2021-09-22,10.35551
2021-09-23,17.34549
2021-09-24,16.29093
2021-09-25,11.75496
2021-09-26,9.16562
2021-09-27,16.48011
2021-09-28,15.9732
2021-09-29,16.95851
2021-09-30,16.48871
2021-10-01,15.84059
2021-10-02,10.36457
2021-10-03,10.30573
2021-10-04,14.03064
2021-10-05,22.88985
2021-10-06,19.20161
2021-10-07,17.66729
2021-10-08,15.87861
2021-10-09,10.54199
2021-10-10,9.33988
2021-10-11,11.68164
2021-10-12,19.52069
2021-10-13,18.27061
2021-10-14,18.79381
2021-10-15,17.06714
2021-10-16,11.60152
2021-10-17,9.2652
2021-10-18,16.5566
2021-10-19,16.56566
2021-10-20,16.00579
2021-10-21,16.62676
2021-10-22,15.1893
2021-10-23,10.36321
2021-10-24,12.58955
2021-10-25,23.08538
2021-10-26,18.01534
2021-10-27,16.48555
2021-10-28,16.07911
2021-10-29,14.46649
2021-10-30,9.73138
2021-10-31,8.7705
2021-11-01,15.36717
2021-11-02,15.52603
2021-11-03,15.45271
2021-11-04,15.17436
2021-11-05,14.77381
2021-11-06,9.80198
2021-11-07,9.50281
2021-11-08,19.27085
2021-11-09,19.13688
2021-11-10,19.86105
2021-11-11,22.57801
2021-11-12,21.36595
2021-11-13,13.23542
2021-11-14,10.77191
2021-11-15,22.7758
2021-11-16,27.56296
2021-11-17,26.55457
2021-11-18,22.58887
2021-11-19,21.05229
2021-11-20,13.96546
2021-11-21,11.07741
2021-11-22,20.58204
2021-11-23,21.5067
2021-11-24,21.31571
2021-11-25,21.70857
2021-11-26,19.43877
2021-11-27,14.21213
2021-11-28,17.06985
2021-11-29,26.32646
2021-11-30,23.81814
2021-12-01,22.65948
2021-12-02,21.87105
2021-12-03,19.98099
2021-12-04,13.31824
2021-12-05,11.03351
2021-12-06,20.64043
2021-12-07,19.3306
2021-12-08,18.84224
2021-12-09,18.01217
2021-12-10,17.30973
2021-12-11,11.49154
2021-12-12,10.35235
2021-12-13,17.8963
2021-12-14,17.71391
2021-12-15,17.98909
2021-12-16,18.95765
2021-12-17,17.49983
2021-12-18,11.51734
2021-12-19,9.93324
2021-12-20,20.17425
2021-12-21,19.69449
2021-12-22,19.02192
2021-12-23,18.92507
2021-12-24,17.92255
2021-12-25,10.82215
2021-12-26,10.70311
2021-12-27,19.39532
2021-12-28,18.94227
2021-12-29,18.88071
2021-12-30,17.82706
2021-12-31,22.13763
2022-01-01,17.68449
2022-01-02,14.34655
2022-01-03,24.07522
2022-01-04,22.04621
2022-01-05,22.57258
2022-01-06,25.22301
2022-01-07,21.51938
2022-01-08,14.87836
2022-01-09,13.00685
2022-01-10,20.97942
2022-01-11,23.42392
2022-01-12,21.06904
2022-01-13,19.68408
2022-01-14,18.8092
2022-01-15,14.72538
2022-01-16,13.61696
2022-01-17,19.55237
2022-01-18,18.68609
2022-01-19,18.99477
2022-01-20,20.80698
2022-01-21,20.52682
2022-01-22,15.51653
2022-01-23,14.69008
2022-01-24,24.56765
2022-01-25,26.87501
2022-01-26,25.97524
2022-01-27,26.86505
2022-01-28,22.37072
2022-01-29,13.92835
2022-01-30,11.34083
2022-01-31,9.65987
2022-02-01,12.69727
2022-02-02,14.14152
2022-02-03,22.36257
2022-02-04,20.358
2022-02-05,13.90979
2022-02-06,13.76541
2022-02-07,20.55941
2022-02-08,20.93054
2022-02-09,20.89524
2022-02-10,20.67799
2022-02-11,19.09887
2022-02-12,15.13136
2022-02-13,12.28903
2022-02-14,28.41928
2022-02-15,38.9056
2022-02-16,29.95451
2022-02-17,28.13324
2022-02-18,33.97406
2022-02-19,20.05612
2022-02-20,17.08977
2022-02-21,34.62535
2022-02-22,38.14433
2022-02-23,34.76792
2022-02-24,76.45794
2022-02-25,53.43592
2022-02-26,26.2391
2022-02-27,23.915
2022-02-28,38.19638
2022-03-01,25.50544
2022-03-02,42.22091
2022-03-03,36.01348
2022-03-04,34.33388
2022-03-05,22.10595
2022-03-06,35.82113
2022-03-07,54.32302
2022-03-08,57.2088
2022-03-09,34.6774
2022-03-10,40.43811
2022-03-11,37.96555
2022-03-12,24.60974
2022-03-13,20.11903
2022-03-14,37.50164
2022-03-15,34.99015
2022-03-16,33.48706
2022-03-17,32.84301
2022-03-18,28.35049
2022-03-19,18.77661
2022-03-20,14.70954
2022-03-21,25.64846
2022-03-22,25.84941
2022-03-23,24.78354
2022-03-24,25.60048
2022-03-25,25.04876
2022-03-26,16.24748
2022-03-27,14.27911
2022-03-28,24.35583
2022-03-29,24.21507
2022-03-30,24.14039
2022-03-31,23.11434
2022-04-01,21.4094
2022-04-02,13.03763
2022-04-03,11.27882
2022-04-04,20.46527
2022-04-05,20.36027
2022-04-06,20.24214
2022-04-07,19.93029
2022-04-08,18.25793
2022-04-09,11.66579
2022-04-10,10.12107
2022-04-11,21.13195
2022-04-12,22.40331
2022-04-13,21.95931
2022-04-14,22.04485
2022-04-15,19.957
2022-04-16,12.15732
2022-04-17,10.53158
2022-04-18,23.11706
2022-04-19,23.40491
2022-04-20,23.11208
2022-04-21,22.1408
2022-04-22,20.1756
2022-04-23,12.85433
2022-04-24,12.24739
2022-04-25,22.6631
2022-04-26,22.08875
2022-04-27,23.78465
2022-04-28,22.49971
2022-04-29,20.11405
2022-04-30,13.1802
2022-05-01,11.05207
2022-05-02,20.1575
2022-05-03,20.71465
2022-05-04,19.87146
2022-05-05,14.21122
2022-05-06,20.84048
2022-05-07,12.7104
2022-05-08,11.39197
2022-05-09,21.64067
2022-05-10,22.20959
2022-05-11,21.74613
2022-05-12,24.52012
2022-05-13,21.10298
2022-05-14,13.5812
2022-05-15,11.11226
2022-05-16,21.5067
2022-05-17,20.6015
2022-05-18,19.58541
2022-05-19,20.05295
2022-05-20,18.42902
2022-05-21,12.03557
2022-05-22,10.17538
2022-05-23,18.62771
2022-05-24,18.9925
2022-05-25,19.18712
2022-05-26,18.45843
2022-05-27,16.7562
2022-05-28,10.92715
2022-05-29,9.46841
2022-05-30,18.10948
2022-05-31,18.52633
2022-06-01,13.502
2022-06-02,17.75781
2022-06-03,16.63264
2022-06-04,11.52639
2022-06-05,9.49286
2022-06-06,12.01249
2022-06-07,17.71119
2022-06-08,18.10676
2022-06-09,17.7569
2022-06-10,17.73789
2022-06-11,12.84165
2022-06-12,12.22521
2022-06-13,28.52112
2022-06-14,28.24775
2022-06-15,25.29181
2022-06-16,24.47396
2022-06-17,23.95256
2022-06-18,14.85709
2022-06-19,12.84482
2022-06-20,25.72676
2022-06-21,21.60673
2022-06-22,23.25918
2022-06-23,26.28391
2022-06-24,21.84027
2022-06-25,13.25986
2022-06-26,12.38136
2022-06-27,22.27115
2022-06-28,19.89725
2022-06-29,19.58903
2022-06-30,19.10928
2022-07-01,18.56434
2022-07-02,12.19941
2022-07-03,11.16341
2022-07-04,20.74181
2022-07-05,20.13396
2022-07-06,31.67575
2022-07-07,24.9949
2022-07-08,21.20889
2022-07-09,13.84597
2022-07-10,11.80112
2022-07-11,21.60718
2022-07-12,22.42186
2022-07-13,23.28362
2022-07-14,22.38158
2022-07-15,21.80678
2022-07-16,14.08495
2022-07-17,12.57733
2022-07-18,20.51958
2022-07-19,20.43766
2022-07-20,20.10726
2022-07-21,20.14619
2022-07-22,19.6361
2022-07-23,12.68369
2022-07-24,10.63929
2022-07-25,27.34028
2022-07-26,32.66106
2022-07-27,20.47613
2022-07-28,21.02559
2022-07-29,18.82187
2022-07-30,13.00459
2022-07-31,11.30914
2022-08-01,19.76012
2022-08-02,19.42112
2022-08-03,18.82821
2022-08-04,18.91013
2022-08-05,18.85944
2022-08-06,13.24447
2022-08-07,10.61757
2022-08-08,18.15338
2022-08-09,16.84491
2022-08-10,17.94202
2022-08-11,18.06829
2022-08-12,16.83903
2022-08-13,11.03623
2022-08-14,9.57613
2022-08-15,11.03306
2022-08-16,17.08841
2022-08-17,16.7992
2022-08-18,16.52447
2022-08-19,16.13523
2022-08-20,11.27837
2022-08-21,9.57975
2022-08-22,19.93935
2022-08-23,19.22062
2022-08-24,17.73156
2022-08-25,18.51546
2022-08-26,15.96098
2022-08-27,10.53293
2022-08-28,8.89949
2022-08-29,18.34212
2022-08-30,17.37445
2022-08-31,16.2683
2022-09-01,16.78426
2022-09-02,16.08001
2022-09-03,10.40485
2022-09-04,8.98685
2022-09-05,17.26538
2022-09-06,16.38733
2022-09-07,18.6965
2022-09-08,16.44888
2022-09-09,9.26339
2022-09-10,9.43945
2022-09-11,10.14189
2022-09-12,11.72644
2022-09-13,19.86693
2022-09-14,22.61513
2022-09-15,20.41729
2022-09-16,18.94
2022-09-17,12.01792
2022-09-18,10.45418
2022-09-19,19.31838
2022-09-20,20.71556
2022-09-21,28.37855
2022-09-22,22.79662
2022-09-23,20.52909
2022-09-24,16.17551
2022-09-25,11.23265
2022-09-26,24.68532
2022-09-27,23.38545
2022-09-28,24.0105
2022-09-29,21.71716
2022-09-30,21.45782
2022-10-01,12.6932
2022-10-02,11.58206
2022-10-03,12.20394
2022-10-04,22.70021
2022-10-05,22.94552
2022-10-06,20.25571
2022-10-07,17.69806
2022-10-08,10.27314
2022-10-09,8.95698
2022-10-10,10.79046
2022-10-11,29.04976
2022-10-12,32.92357
2022-10-13,22.6287
2022-10-14,19.06537
2022-10-15,12.31845
2022-10-16,9.61189
2022-10-17,17.74061
2022-10-18,16.88383
2022-10-19,16.79513
2022-10-20,16.21217
2022-10-21,15.61519
2022-10-22,9.90653
2022-10-23,8.05675
2022-10-24,16.53669
2022-10-25,16.22847
2022-10-26,15.85824
2022-10-27,15.67494
2022-10-28,14.09355
2022-10-29,8.69718
2022-10-30,6.62336
2022-10-31,13.76043
2022-11-01,16.56113
2022-11-02,16.05829
2022-11-03,17.07393
2022-11-04,14.97703
2022-11-05,9.63407
2022-11-06,7.69739
2022-11-07,14.92226
2022-11-08,15.06211
2022-11-09,16.14836
2022-11-10,15.39251
2022-11-11,15.99266
2022-11-12,9.60646
2022-11-13,8.15089
2022-11-14,15.46221
2022-11-15,15.45316
2022-11-16,14.91592
2022-11-17,14.72945
2022-11-18,13.85141
2022-11-19,8.11559
2022-11-20,7.50412
2022-11-21,14.44477
2022-11-22,13.99443
2022-11-23,14.17502
2022-11-24,13.75048
2022-11-25,12.54203
2022-11-26,8.15949
2022-11-27,8.05177
2022-11-28,13.40559
2022-11-29,12.93896
2022-11-30,13.94645
2022-12-01,16.10129
2022-12-02,14.93041
2022-12-03,8.77503
2022-12-04,8.18665
2022-12-05,15.35359
2022-12-06,15.92839
2022-12-07,15.18522
2022-12-08,15.16395
2022-12-09,13.61289
2022-12-10,9.72323
2022-12-11,8.74199
2022-12-12,14.68057
2022-12-13,14.76973
2022-12-14,15.00192
2022-12-15,15.02591
2022-12-16,13.75002
2022-12-17,9.22718
2022-12-18,9.17241
2022-12-19,14.76068
2022-12-20,14.65749
2022-12-21,14.87881
2022-12-22,16.02932
2022-12-23,16.96168
2022-12-24,10.47636
2022-12-25,9.34531
2022-12-26,16.55706
2022-12-27,17.01147
2022-12-28,18.33669
2022-12-29,16.85849
2022-12-30,14.37959
2022-12-31,12.04191
2023-01-01,11.23763
2023-01-02,18.687
2023-01-03,18.73543
2023-01-04,35.08837
2023-01-05,27.53083
2023-01-06,20.94276
2023-01-07,21.10163
2023-01-08,13.93423
2023-01-09,21.88101
2023-01-10,34.27278
2023-01-11,31.29149
2023-01-12,24.27029
2023-01-13,22.01136
2023-01-14,13.85684
2023-01-15,11.788
2023-01-16,21.41573
2023-01-17,20.05612
2023-01-18,21.44017
2023-01-19,19.83796
2023-01-20,19.03731
2023-01-21,11.68299
2023-01-22,10.65604
2023-01-23,11.71377
2023-01-24,13.72785
2023-01-25,22.06703
2023-01-26,22.33723
2023-01-27,32.96748
2023-01-28,16.64712
2023-01-29,12.98784
2023-01-30,20.94729
2023-01-31,19.39985
2023-02-01,20.23082
2023-02-02,21.24601
2023-02-03,19.36771
2023-02-04,13.11955
2023-02-05,10.63658
2023-02-06,19.44148
2023-02-07,20.17923
2023-02-08,19.07126
2023-02-09,18.07825
2023-02-10,17.53513
2023-02-11,11.18015
2023-02-12,9.73907
2023-02-13,18.32446
2023-02-14,17.30973
2023-02-15,17.32965
2023-02-16,17.16218
2023-02-17,17.17803
2023-02-18,11.41867
2023-02-19,9.59016
2023-02-20,17.71662
2023-02-21,17.14363
2023-02-22,18.43354
2023-02-23,17.77546
2023-02-24,15.51562
2023-02-25,10.26997
2023-02-26,8.46138
2023-02-27,16.78109
2023-02-28,16.69329
2023-03-01,12.27228
2023-03-02,17.68539
2023-03-03,14.99422
2023-03-04,10.07943
2023-03-05,8.59851
2023-03-06,15.89988
2023-03-07,15.27529
2023-03-08,16.07685
2023-03-09,15.0241
2023-03-10,15.321
2023-03-11,10.30935
2023-03-12,8.91036
2023-03-13,21.92672
2023-03-14,28.64196
2023-03-15,23.05505
2023-03-16,27.33893
2023-03-17,24.57172
2023-03-18,17.32874
2023-03-19,13.46805
2023-03-20,37.13729
2023-03-21,41.00115
2023-03-22,30.90226
2023-03-23,34.78603
2023-03-24,32.77376
2023-03-25,20.27291
2023-03-26,16.03113
2023-03-27,28.33374
2023-03-28,35.77541
2023-03-29,32.56964
2023-03-30,30.85654
2023-03-31,29.74767
2023-04-01,17.6166
2023-04-02,17.08207
2023-04-03,31.46031
2023-04-04,31.15481
2023-04-05,46.31424
2023-04-06,54.45065
2023-04-07,40.2014
2023-04-08,20.36796
2023-04-09,30.37588
2023-04-10,42.52732
2023-04-11,35.1463
2023-04-12,35.91436
2023-04-13,35.41243
2023-04-14,38.24028
2023-04-15,23.92903
2023-04-16,17.33055
2023-04-17,36.80961
2023-04-18,29.34712
2023-04-19,28.91715
2023-04-20,29.30276
2023-04-21,26.41109
2023-04-22,15.41831
2023-04-23,12.74661
2023-04-24,25.90418
2023-04-25,26.59756
2023-04-26,27.67159
2023-04-27,27.39822
2023-04-28,23.96161
2023-04-29,14.99513
2023-04-30,12.27907
2023-05-01,17.522
2023-05-02,23.79868
2023-05-03,26.96055
2023-05-04,29.10136
2023-05-05,17.94066
2023-05-06,16.23028
2023-05-07,13.06116
2023-05-08,27.3525
2023-05-09,26.43825
2023-05-10,25.36106
2023-05-11,24.70433
2023-05-12,22.12224
2023-05-13,15.7469
2023-05-14,12.4411
2023-05-15,24.72923
2023-05-16,23.7412
2023-05-17,22.37706
2023-05-18,21.56147
2023-05-19,21.44153
2023-05-20,13.20011
2023-05-21,10.74294
2023-05-22,22.09237
2023-05-23,21.3673
2023-05-24,21.16228
2023-05-25,21.20029
2023-05-26,18.64943
2023-05-27,11.59609
2023-05-28,9.9785
2023-05-29,13.06071
