date,농협투자증권
2021-07-14,16.20137
2021-07-15,15.28604
2021-07-16,18.26086
2021-07-17,5.26315
2021-07-18,4.34782
2021-07-19,14.18764
2021-07-20,13.40961
2021-07-21,14.7826
2021-07-22,16.2929
2021-07-23,14.32494
2021-07-24,6.04118
2021-07-25,5.72082
2021-07-26,18.94736
2021-07-27,15.3318
2021-07-28,15.56064
2021-07-29,14.82837
2021-07-30,15.51487
2021-07-31,3.70709
2021-08-01,4.48512
2021-08-02,18.30663
2021-08-03,16.38443
2021-08-04,15.65217
2021-08-05,14.9199
2021-08-06,16.65903
2021-08-07,6.13272
2021-08-08,4.80549
2021-08-09,19.90846
2021-08-10,19.35926
2021-08-11,18.4897
2021-08-12,16.33867
2021-08-13,15.69794
2021-08-14,5.49199
2021-08-15,4.53089
2021-08-16,6.27002
2021-08-17,17.8032
2021-08-18,16.7048
2021-08-19,17.6659
2021-08-20,15.24027
2021-08-21,4.66819
2021-08-22,5.85812
2021-08-23,15.0572
2021-08-24,15.3318
2021-08-25,16.75057
2021-08-26,16.52173
2021-08-27,15.24027
2021-08-28,6.77345
2021-08-29,5.26315
2021-08-30,15.65217
2021-08-31,15.83524
2021-09-01,16.61327
2021-09-02,16.8421
2021-09-03,14.3707
2021-09-04,5.49199
2021-09-05,6.40732
2021-09-06,16.20137
2021-09-07,16.9794
2021-09-08,15.42334
2021-09-09,14.96567
2021-09-10,15.01144
2021-09-11,5.17162
2021-09-12,5.90389
2021-09-13,15.881
2021-09-14,16.9794
2021-09-15,15.3318
2021-09-16,14.46224
2021-09-17,15.4691
2021-09-18,6.91075
2021-09-19,5.03432
2021-09-20,6.17848
2021-09-21,5.81235
2021-09-22,7.13958
2021-09-23,20.50343
2021-09-24,21.00686
2021-09-25,8.05491
2021-09-26,10.06864
2021-09-27,24.94279
2021-09-28,27.78032
2021-09-29,17.16247
2021-09-30,16.65903
2021-10-01,12.49427
2021-10-02,5.67505
2021-10-03,3.93592
2021-10-04,5.12585
2021-10-05,15.4691
2021-10-06,13.77574
2021-10-07,12.08237
2021-10-08,11.53318
2021-10-09,2.79176
2021-10-10,3.20366
2021-10-11,3.75286
2021-10-12,15.56064
2021-10-13,12.31121
2021-10-14,11.89931
2021-10-15,15.10297
2021-10-16,5.03432
2021-10-17,4.16475
2021-10-18,12.72311
2021-10-19,12.35697
2021-10-20,10.34324
2021-10-21,12.44851
2021-10-22,12.17391
2021-10-23,3.56979
2021-10-24,3.66132
2021-10-25,14.46224
2021-10-26,13.54691
2021-10-27,13.13501
2021-10-28,12.44851
2021-10-29,11.94508
2021-10-30,3.89016
2021-10-31,4.85125
2021-11-01,16.75057
2021-11-02,18.85583
2021-11-03,23.70709
2021-11-04,15.42334
2021-11-05,11.76201
2021-11-06,4.21052
2021-11-07,3.47826
2021-11-08,13.36384
2021-11-09,11.89931
2021-11-10,12.03661
2021-11-11,13.08924
2021-11-12,12.67734
2021-11-13,3.56979
2021-11-14,3.38672
2021-11-15,14.3707
2021-11-16,12.67734
2021-11-17,15.24027
2021-11-18,14.05034
2021-11-19,11.44164
2021-11-20,3.98169
2021-11-21,5.21739
2021-11-22,50.61784
2021-11-23,12.54004
2021-11-24,11.39588
2021-11-25,11.44164
2021-11-26,10.02288
2021-11-27,3.43249
2021-11-28,3.75286
2021-11-29,13.13501
2021-11-30,10.75514
2021-12-01,11.94508
2021-12-02,9.56521
2021-12-03,9.83981
2021-12-04,3.15789
2021-12-05,3.34096
2021-12-06,11.85354
2021-12-07,12.31121
2021-12-08,11.57894
2021-12-09,11.12128
2021-12-10,9.93135
2021-12-11,3.06636
2021-12-12,3.02059
2021-12-13,10.66361
2021-12-14,10.70938
2021-12-15,9.61098
2021-12-16,10.84668
2021-12-17,10.38901
2021-12-18,4.62242
2021-12-19,4.39359
2021-12-20,13.08924
2021-12-21,10.57208
2021-12-22,12.03661
2021-12-23,10.70938
2021-12-24,9.97711
2021-12-25,4.16475
2021-12-26,3.93592
2021-12-27,12.72311
2021-12-28,15.6064
2021-12-29,15.10297
2021-12-30,11.80778
2021-12-31,9.51945
2022-01-01,4.16475
2022-01-02,3.98169
2022-01-03,11.62471
2022-01-04,15.14874
2022-01-05,12.26544
2022-01-06,13.54691
2022-01-07,12.21967
2022-01-08,3.98169
2022-01-09,5.03432
2022-01-10,13.36384
2022-01-11,12.63157
2022-01-12,12.72311
2022-01-13,11.16704
2022-01-14,11.30434
2022-01-15,4.07322
2022-01-16,5.81235
2022-01-17,15.97254
2022-01-18,16.06407
2022-01-19,15.69794
2022-01-20,16.88787
2022-01-21,24.43935
2022-01-22,3.93592
2022-01-23,4.39359
2022-01-24,13.45537
2022-01-25,13.59267
2022-01-26,11.44164
2022-01-27,13.68421
2022-01-28,11.53318
2022-01-29,4.25629
2022-01-30,4.07322
2022-01-31,3.47826
2022-02-01,5.03432
2022-02-02,5.94965
2022-02-03,15.37757
2022-02-04,14.3707
2022-02-05,5.26315
2022-02-06,4.25629
2022-02-07,12.58581
2022-02-08,12.99771
2022-02-09,13.86727
2022-02-10,12.21967
2022-02-11,10.84668
2022-02-12,4.34782
2022-02-13,4.16475
2022-02-14,13.54691
2022-02-15,9.61098
2022-02-16,12.54004
2022-02-17,13.08924
2022-02-18,12.03661
2022-02-19,7.04805
2022-02-20,8.78718
2022-02-21,23.20366
2022-02-22,19.7254
2022-02-23,12.40274
2022-02-24,12.40274
2022-02-25,11.62471
2022-02-26,4.39359
2022-02-27,3.29519
2022-02-28,12.31121
2022-03-01,4.02745
2022-03-02,11.99084
2022-03-03,12.67734
2022-03-04,10.70938
2022-03-05,3.61556
2022-03-06,4.48512
2022-03-07,12.26544
2022-03-08,10.02288
2022-03-09,4.11899
2022-03-10,18.26086
2022-03-11,10.84668
2022-03-12,3.70709
2022-03-13,4.02745
2022-03-14,10.52631
2022-03-15,9.10755
2022-03-16,10.29748
2022-03-17,9.61098
2022-03-18,9.97711
2022-03-19,3.93592
2022-03-20,4.11899
2022-03-21,9.29061
2022-03-22,10.89244
2022-03-23,11.35011
2022-03-24,11.02974
2022-03-25,10.61784
2022-03-26,3.70709
2022-03-27,3.06636
2022-03-28,10.16018
2022-03-29,10.11441
2022-03-30,9.29061
2022-03-31,9.79405
2022-04-01,11.71624
2022-04-02,3.20366
2022-04-03,4.16475
2022-04-04,12.12814
2022-04-05,12.63157
2022-04-06,10.70938
2022-04-07,9.97711
2022-04-08,10.20594
2022-04-09,3.29519
2022-04-10,4.85125
2022-04-11,9.70251
2022-04-12,10.25171
2022-04-13,8.83295
2022-04-14,9.56521
2022-04-15,10.61784
2022-04-16,3.20366
2022-04-17,3.75286
2022-04-18,10.25171
2022-04-19,10.52631
2022-04-20,10.57208
2022-04-21,11.07551
2022-04-22,9.51945
2022-04-23,3.52402
2022-04-24,3.11212
2022-04-25,10.57208
2022-04-26,10.52631
2022-04-27,9.83981
2022-04-28,10.84668
2022-04-29,7.82608
2022-04-30,3.15789
2022-05-01,3.29519
2022-05-02,10.16018
2022-05-03,8.42105
2022-05-04,7.96338
2022-05-05,3.20366
2022-05-06,8.97025
2022-05-07,3.15789
2022-05-08,3.34096
2022-05-09,10.43478
2022-05-10,7.68878
2022-05-11,6.91075
2022-05-12,9.51945
2022-05-13,7.45995
2022-05-14,2.56292
2022-05-15,4.98855
2022-05-16,7.23112
2022-05-17,10.02288
2022-05-18,8.23798
2022-05-19,8.64988
2022-05-20,9.06178
2022-05-21,2.24256
2022-05-22,3.38672
2022-05-23,8.60411
2022-05-24,8.28375
2022-05-25,7.73455
2022-05-26,6.86498
2022-05-27,7.87185
2022-05-28,2.15102
2022-05-29,2.88329
2022-05-30,9.38215
2022-05-31,7.50572
2022-06-01,2.83752
2022-06-02,6.31578
2022-06-03,6.17848
2022-06-04,2.74599
2022-06-05,2.01372
2022-06-06,2.65446
2022-06-07,8.55835
2022-06-08,9.15331
2022-06-09,11.76201
2022-06-10,7.13958
2022-06-11,1.92219
2022-06-12,2.37986
2022-06-13,9.33638
2022-06-14,8.92448
2022-06-15,10.16018
2022-06-16,8.69565
2022-06-17,8.14645
2022-06-18,2.10526
2022-06-19,2.65446
2022-06-20,9.24485
2022-06-21,7.18535
2022-06-22,7.68878
2022-06-23,6.59038
2022-06-24,6.36155
2022-06-25,1.51029
2022-06-26,1.46453
2022-06-27,8.19221
2022-06-28,6.45308
2022-06-29,6.22425
2022-06-30,7.50572
2022-07-01,6.08695
2022-07-02,2.15102
2022-07-03,2.01372
2022-07-04,6.63615
2022-07-05,7.73455
2022-07-06,10.20594
2022-07-07,11.07551
2022-07-08,7.04805
2022-07-09,1.92219
2022-07-10,1.51029
2022-07-11,8.87871
2022-07-12,6.91075
2022-07-13,7.09382
2022-07-14,5.58352
2022-07-15,7.36842
2022-07-16,1.87643
2022-07-17,2.47139
2022-07-18,8.51258
2022-07-19,8.92448
2022-07-20,7.27688
2022-07-21,6.17848
2022-07-22,7.27688
2022-07-23,2.37986
2022-07-24,2.10526
2022-07-25,7.18535
2022-07-26,7.13958
2022-07-27,6.95652
2022-07-28,6.54462
2022-07-29,6.31578
2022-07-30,1.69336
2022-07-31,1.64759
2022-08-01,7.64302
2022-08-02,5.76659
2022-08-03,7.36842
2022-08-04,6.77345
2022-08-05,6.40732
2022-08-06,2.05949
2022-08-07,1.60183
2022-08-08,10.34324
2022-08-09,7.18535
2022-08-10,7.04805
2022-08-11,8.60411
2022-08-12,7.32265
2022-08-13,2.10526
2022-08-14,2.51716
2022-08-15,2.15102
2022-08-16,7.55148
2022-08-17,6.95652
2022-08-18,6.81922
2022-08-19,5.49199
2022-08-20,3.15789
2022-08-21,2.10526
2022-08-22,7.87185
2022-08-23,7.04805
2022-08-24,6.63615
2022-08-25,8.19221
2022-08-26,5.44622
2022-08-27,2.15102
2022-08-28,1.83066
2022-08-29,7.00228
2022-08-30,8.14645
2022-08-31,6.77345
2022-09-01,6.91075
2022-09-02,5.49199
2022-09-03,1.78489
2022-09-04,2.74599
2022-09-05,5.53775
2022-09-06,5.08009
2022-09-07,6.49885
2022-09-08,5.53775
2022-09-09,1.73913
2022-09-10,2.15102
2022-09-11,1.37299
2022-09-12,2.74599
2022-09-13,7.55148
2022-09-14,7.50572
2022-09-15,6.49885
2022-09-16,6.40732
2022-09-17,2.60869
2022-09-18,2.15102
2022-09-19,7.27688
2022-09-20,8.00915
2022-09-21,5.67505
2022-09-22,5.72082
2022-09-23,6.40732
2022-09-24,1.60183
2022-09-25,2.01372
2022-09-26,8.74141
2022-09-27,7.64302
2022-09-28,8.00915
2022-09-29,8.10068
2022-09-30,7.78032
2022-10-01,2.56292
2022-10-02,1.87643
2022-10-03,2.70022
2022-10-04,7.27688
2022-10-05,7.00228
2022-10-06,7.87185
2022-10-07,6.45308
2022-10-08,1.69336
2022-10-09,2.37986
2022-10-10,2.79176
2022-10-11,7.64302
2022-10-12,7.55148
2022-10-13,6.13272
2022-10-14,6.36155
2022-10-15,1.78489
2022-10-16,2.70022
2022-10-17,8.42105
2022-10-18,7.13958
2022-10-19,6.81922
2022-10-20,7.13958
2022-10-21,6.72768
2022-10-22,2.05949
2022-10-23,1.73913
2022-10-24,8.32951
2022-10-25,6.86498
2022-10-26,5.90389
2022-10-27,7.23112
2022-10-28,7.68878
2022-10-29,2.19679
2022-10-30,1.92219
2022-10-31,6.04118
2022-11-01,7.13958
2022-11-02,7.09382
2022-11-03,7.00228
2022-11-04,5.94965
2022-11-05,2.01372
2022-11-06,1.23569
2022-11-07,6.81922
2022-11-08,7.27688
2022-11-09,6.72768
2022-11-10,6.72768
2022-11-11,7.36842
2022-11-12,2.19679
2022-11-13,2.15102
2022-11-14,7.18535
2022-11-15,7.73455
2022-11-16,6.68192
2022-11-17,5.76659
2022-11-18,5.99542
2022-11-19,2.19679
2022-11-20,2.19679
2022-11-21,6.45308
2022-11-22,4.80549
2022-11-23,5.40045
2022-11-24,5.17162
2022-11-25,6.27002
2022-11-26,2.47139
2022-11-27,1.64759
2022-11-28,6.77345
2022-11-29,6.13272
2022-11-30,7.09382
2022-12-01,6.40732
2022-12-02,6.49885
2022-12-03,0.68649
2022-12-04,1.92219
2022-12-05,6.63615
2022-12-06,6.36155
2022-12-07,6.54462
2022-12-08,5.35469
2022-12-09,5.44622
2022-12-10,2.01372
2022-12-11,1.64759
2022-12-12,6.68192
2022-12-13,4.62242
2022-12-14,7.18535
2022-12-15,5.99542
2022-12-16,5.90389
2022-12-17,1.51029
2022-12-18,1.73913
2022-12-19,5.17162
2022-12-20,5.76659
2022-12-21,6.27002
2022-12-22,6.54462
2022-12-23,6.59038
2022-12-24,1.83066
2022-12-25,1.83066
2022-12-26,5.99542
2022-12-27,6.81922
2022-12-28,8.14645
2022-12-29,6.40732
2022-12-30,6.08695
2022-12-31,2.05949
2023-01-01,1.73913
2023-01-02,6.04118
2023-01-03,6.27002
2023-01-04,5.99542
2023-01-05,5.76659
2023-01-06,5.81235
2023-01-07,3.02059
2023-01-08,2.28832
2023-01-09,6.86498
2023-01-10,5.40045
2023-01-11,7.18535
2023-01-12,6.91075
2023-01-13,7.04805
2023-01-14,2.33409
2023-01-15,2.05949
2023-01-16,7.73455
2023-01-17,6.63615
2023-01-18,6.31578
2023-01-19,6.22425
2023-01-20,5.90389
2023-01-21,2.15102
2023-01-22,2.15102
2023-01-23,2.19679
2023-01-24,3.02059
2023-01-25,11.62471
2023-01-26,7.64302
2023-01-27,7.82608
2023-01-28,3.61556
2023-01-29,3.47826
2023-01-30,8.69565
2023-01-31,8.64988
2023-02-01,7.13958
2023-02-02,8.74141
2023-02-03,7.78032
2023-02-04,2.47139
2023-02-05,2.92906
2023-02-06,7.32265
2023-02-07,8.92448
2023-02-08,7.91762
2023-02-09,8.87871
2023-02-10,7.87185
2023-02-11,2.92906
2023-02-12,2.92906
2023-02-13,8.69565
2023-02-14,6.22425
2023-02-15,7.96338
2023-02-16,7.00228
2023-02-17,6.40732
2023-02-18,2.10526
2023-02-19,2.19679
2023-02-20,7.36842
2023-02-21,7.87185
2023-02-22,5.99542
2023-02-23,8.19221
2023-02-24,7.27688
2023-02-25,2.51716
2023-02-26,2.24256
2023-02-27,7.68878
2023-02-28,7.09382
2023-03-01,3.06636
2023-03-02,6.54462
2023-03-03,7.04805
2023-03-04,2.92906
2023-03-05,2.74599
2023-03-06,8.60411
2023-03-07,8.23798
2023-03-08,7.55148
2023-03-09,8.28375
2023-03-10,6.49885
2023-03-11,1.73913
2023-03-12,2.88329
2023-03-13,8.55835
2023-03-14,8.19221
2023-03-15,8.87871
2023-03-16,7.96338
2023-03-17,8.51258
2023-03-18,2.79176
2023-03-19,2.65446
2023-03-20,9.83981
2023-03-21,8.46681
2023-03-22,7.27688
2023-03-23,8.14645
2023-03-24,8.55835
2023-03-25,2.42562
2023-03-26,2.70022
2023-03-27,9.10755
2023-03-28,6.81922
2023-03-29,7.45995
2023-03-30,8.28375
2023-03-31,9.51945
2023-04-01,2.15102
2023-04-02,2.37986
2023-04-03,9.56521
2023-04-04,5.26315
2023-04-05,6.68192
2023-04-06,5.85812
2023-04-07,7.50572
2023-04-08,2.28832
2023-04-09,1.96796
2023-04-10,10.02288
2023-04-11,8.87871
2023-04-12,8.42105
2023-04-13,8.78718
2023-04-14,11.07551
2023-04-15,2.74599
2023-04-16,2.33409
2023-04-17,8.32951
2023-04-18,8.00915
2023-04-19,9.51945
2023-04-20,7.00228
2023-04-21,7.41418
2023-04-22,2.10526
2023-04-23,2.19679
2023-04-24,7.82608
2023-04-25,7.18535
2023-04-26,6.91075
2023-04-27,7.50572
2023-04-28,7.41418
2023-04-29,1.78489
2023-04-30,1.83066
2023-05-01,3.06636
2023-05-02,7.96338
2023-05-03,6.54462
2023-05-04,6.63615
2023-05-05,2.42562
2023-05-06,2.05949
2023-05-07,2.10526
2023-05-08,8.14645
2023-05-09,7.23112
2023-05-10,8.05491
2023-05-11,7.00228
2023-05-12,7.55148
2023-05-13,2.92906
2023-05-14,4.57665
2023-05-15,7.00228
2023-05-16,6.81922
2023-05-17,6.77345
2023-05-18,6.45308
2023-05-19,6.27002
2023-05-20,2.05949
2023-05-21,2.60869
2023-05-22,7.50572
2023-05-23,6.91075
2023-05-24,6.54462
2023-05-25,6.59038
2023-05-26,5.90389
2023-05-27,1.87643
2023-05-28,1.51029
