date,부동산정보
2023-05-26,26.83982
2023-05-27,19.04761
2023-05-28,18.18181
2023-05-29,27.27272
2023-05-30,36.36363
2023-05-31,38.96103
2023-06-01,35.93073
2023-06-02,40.25974
2023-06-03,21.21212
2023-06-04,22.94372
2023-06-05,28.57142
2023-06-06,24.24242
2023-06-07,41.99134
2023-06-08,35.06493
2023-06-09,35.06493
2023-06-10,32.46753
2023-06-11,20.34632
2023-06-12,38.09523
2023-06-13,36.79653
2023-06-14,43.72294
2023-06-15,27.27272
2023-06-16,29.43722
2023-06-17,23.37662
2023-06-18,16.45021
2023-06-19,32.90043
2023-06-20,38.52813
2023-06-21,36.36363
2023-06-22,30.30303
2023-06-23,34.63203
2023-06-24,21.64502
2023-06-25,20.77922
2023-06-26,39.82683
2023-06-27,32.03463
2023-06-28,28.57142
2023-06-29,31.16883
2023-06-30,35.49783
2023-07-01,18.61471
2023-07-02,17.74891
2023-07-03,31.60173
2023-07-04,31.60173
2023-07-05,32.90043
2023-07-06,38.09523
2023-07-07,42.42424
2023-07-08,20.77922
2023-07-09,18.18181
2023-07-10,32.46753
2023-07-11,36.36363
2023-07-12,25.10822
2023-07-13,33.33333
2023-07-14,22.94372
2023-07-15,23.80952
2023-07-16,15.58441
2023-07-17,32.46753
2023-07-18,34.63203
2023-07-19,39.82683
2023-07-20,37.66233
2023-07-21,35.93073
2023-07-22,22.94372
2023-07-23,23.80952
2023-07-24,42.85714
2023-07-25,45.02164
2023-07-26,45.88744
2023-07-27,44.15584
2023-07-28,44.58874
2023-07-29,25.97402
2023-07-30,22.07792
2023-07-31,45.45454
2023-08-01,58.87445
2023-08-02,60.17316
2023-08-03,68.39826
2023-08-04,49.35064
2023-08-05,26.83982
2023-08-06,26.83982
2023-08-07,37.22943
2023-08-08,40.25974
2023-08-09,43.29004
2023-08-10,30.73593
2023-08-11,34.19913
2023-08-12,20.77922
2023-08-13,17.31601
2023-08-14,40.69264
2023-08-15,34.19913
2023-08-16,40.25974
2023-08-17,39.39393
2023-08-18,29.43722
2023-08-19,21.64502
2023-08-20,17.31601
2023-08-21,40.69264
2023-08-22,38.96103
2023-08-23,39.39393
2023-08-24,38.52813
2023-08-25,28.13852
2023-08-26,14.71861
2023-08-27,18.18181
2023-08-28,38.96103
2023-08-29,42.42424
2023-08-30,38.96103
2023-08-31,38.09523
2023-09-01,20.34632
2023-09-02,22.51082
2023-09-03,23.37662
2023-09-04,35.06493
2023-09-05,37.66233
2023-09-06,27.70562
2023-09-07,41.99134
2023-09-08,33.76623
2023-09-09,33.33333
2023-09-10,23.80952
2023-09-11,54.97835
2023-09-12,35.93073
2023-09-13,36.79653
2023-09-14,39.39393
2023-09-15,42.42424
2023-09-16,19.91341
2023-09-17,29.00432
2023-09-18,47.18614
2023-09-19,44.15584
2023-09-20,45.02164
2023-09-21,42.85714
2023-09-22,32.03463
2023-09-23,22.51082
2023-09-24,18.61471
2023-09-25,32.90043
2023-09-26,36.36363
2023-09-27,24.67532
2023-09-28,15.58441
2023-09-29,18.18181
2023-09-30,19.04761
2023-10-01,17.31601
2023-10-02,16.01731
2023-10-03,25.10822
2023-10-04,30.30303
2023-10-05,31.16883
2023-10-06,29.43722
2023-10-07,20.77922
2023-10-08,26.40692
2023-10-09,22.94372
2023-10-10,35.93073
2023-10-11,43.29004
2023-10-12,26.83982
2023-10-13,28.57142
2023-10-14,21.64502
2023-10-15,16.45021
2023-10-16,36.79653
2023-10-17,45.02164
2023-10-18,41.55844
2023-10-19,34.19913
2023-10-20,31.16883
2023-10-21,16.88311
2023-10-22,19.91341
2023-10-23,38.96103
2023-10-24,42.85714
2023-10-25,28.57142
2023-10-26,29.43722
2023-10-27,27.27272
2023-10-28,12.55411
2023-10-29,19.04761
2023-10-30,40.25974
2023-10-31,31.16883
2023-11-01,30.30303
2023-11-02,37.22943
2023-11-03,37.66233
2023-11-04,18.18181
2023-11-05,17.31601
2023-11-06,38.09523
2023-11-07,43.29004
2023-11-08,40.69264
2023-11-09,45.02164
2023-11-10,32.03463
2023-11-11,22.94372
2023-11-12,22.94372
2023-11-13,37.22943
2023-11-14,38.09523
2023-11-15,48.48484
2023-11-16,37.22943
2023-11-17,40.69264
2023-11-18,23.37662
2023-11-19,20.34632
2023-11-20,45.02164
2023-11-21,34.63203
2023-11-22,40.25974
2023-11-23,37.22943
2023-11-24,32.46753
2023-11-25,20.77922
2023-11-26,19.91341
2023-11-27,27.70562
2023-11-28,32.90043
2023-11-29,40.69264
2023-11-30,45.88744
2023-12-01,37.22943
2023-12-02,17.74891
2023-12-03,24.67532
2023-12-04,43.72294
2023-12-05,29.43722
2023-12-06,33.76623
2023-12-07,33.76623
2023-12-08,32.90043
2023-12-09,20.34632
2023-12-10,19.48051
2023-12-11,41.55844
2023-12-12,36.36363
2023-12-13,37.66233
2023-12-14,43.72294
2023-12-15,25.54112
2023-12-16,19.48051
2023-12-17,15.58441
2023-12-18,32.90043
2023-12-19,34.63203
2023-12-20,24.24242
2023-12-21,24.24242
2023-12-22,31.16883
2023-12-23,19.48051
2023-12-24,13.41991
2023-12-25,20.77922
2023-12-26,35.06493
2023-12-27,30.73593
2023-12-28,32.90043
2023-12-29,30.30303
2023-12-30,23.37662
2023-12-31,16.01731
2024-01-01,18.18181
2024-01-02,35.49783
2024-01-03,31.16883
2024-01-04,41.12554
2024-01-05,41.99134
2024-01-06,18.61471
2024-01-07,27.70562
2024-01-08,41.55844
2024-01-09,41.99134
2024-01-10,44.58874
2024-01-11,44.15584
2024-01-12,36.79653
2024-01-13,18.18181
2024-01-14,21.64502
2024-01-15,38.52813
2024-01-16,38.96103
2024-01-17,46.32034
2024-01-18,51.51515
2024-01-19,45.88744
2024-01-20,23.80952
2024-01-21,22.94372
2024-01-22,40.25974
2024-01-23,42.42424
2024-01-24,40.69264
2024-01-25,43.72294
2024-01-26,39.39393
2024-01-27,23.37662
2024-01-28,24.24242
2024-01-29,36.36363
2024-01-30,43.29004
2024-01-31,34.19913
2024-02-01,34.63203
2024-02-02,25.97402
2024-02-03,20.77922
2024-02-04,20.77922
2024-02-05,32.46753
2024-02-06,32.03463
2024-02-07,34.19913
2024-02-08,23.37662
2024-02-09,12.55411
2024-02-10,13.85281
2024-02-11,18.18181
2024-02-12,18.18181
2024-02-13,51.51515
2024-02-14,51.94805
2024-02-15,40.69264
2024-02-16,28.57142
2024-02-17,17.74891
2024-02-18,25.10822
2024-02-19,38.09523
2024-02-20,44.58874
2024-02-21,39.82683
2024-02-22,44.15584
2024-02-23,41.55844
2024-02-24,27.70562
2024-02-25,27.27272
2024-02-26,54.54545
2024-02-27,39.39393
2024-02-28,44.15584
2024-02-29,35.49783
2024-03-01,18.61471
2024-03-02,25.97402
2024-03-03,22.51082
2024-03-04,38.96103
2024-03-05,29.43722
2024-03-06,50.64935
2024-03-07,47.61904
2024-03-08,43.72294
2024-03-09,19.48051
2024-03-10,22.51082
2024-03-11,38.09523
2024-03-12,39.39393
2024-03-13,39.39393
2024-03-14,35.93073
2024-03-15,32.03463
2024-03-16,20.77922
2024-03-17,22.07792
2024-03-18,36.79653
2024-03-19,34.63203
2024-03-20,35.06493
