date,부동산시세
2020-12-14,88.54838
2020-12-15,75.7258
2020-12-16,71.45161
2020-12-17,92.41935
2020-12-18,82.41935
2020-12-19,66.69354
2020-12-20,65.0
2020-12-21,76.29032
2020-12-22,76.93548
2020-12-23,74.59677
2020-12-24,68.87096
2020-12-25,59.1129
2020-12-26,63.30645
2020-12-27,74.27419
2020-12-28,84.59677
2020-12-29,83.14516
2020-12-30,71.93548
2020-12-31,68.14516
2021-01-01,66.12903
2021-01-02,61.12903
2021-01-03,75.48387
2021-01-04,83.95161
2021-01-05,77.25806
2021-01-06,74.91935
2021-01-07,71.6129
2021-01-08,75.16129
2021-01-09,72.90322
2021-01-10,67.5
2021-01-11,86.69354
2021-01-12,80.08064
2021-01-13,82.09677
2021-01-14,87.3387
2021-01-15,81.77419
2021-01-16,68.06451
2021-01-17,67.17741
2021-01-18,80.16129
2021-01-19,72.25806
2021-01-20,73.06451
2021-01-21,80.32258
2021-01-22,74.03225
2021-01-23,65.0
2021-01-24,78.79032
2021-01-25,82.82258
2021-01-26,84.03225
2021-01-27,82.58064
2021-01-28,80.0
2021-01-29,77.82258
2021-01-30,63.30645
2021-01-31,70.48387
2021-02-01,86.12903
2021-02-02,82.90322
2021-02-03,77.98387
2021-02-04,74.03225
2021-02-05,66.93548
2021-02-06,68.62903
2021-02-07,66.20967
2021-02-08,76.53225
2021-02-09,72.5
2021-02-10,64.1129
2021-02-11,54.91935
2021-02-12,65.88709
2021-02-13,65.16129
2021-02-14,65.16129
2021-02-15,87.90322
2021-02-16,76.37096
2021-02-17,80.0
2021-02-18,77.25806
2021-02-19,81.77419
2021-02-20,72.74193
2021-02-21,70.08064
2021-02-22,86.85483
2021-02-23,84.8387
2021-02-24,77.58064
2021-02-25,77.25806
2021-02-26,71.37096
2021-02-27,62.01612
2021-02-28,59.75806
2021-03-01,71.85483
2021-03-02,72.90322
2021-03-03,75.48387
2021-03-04,68.14516
2021-03-05,64.59677
2021-03-06,54.27419
2021-03-07,57.66129
2021-03-08,68.06451
2021-03-09,65.96774
2021-03-10,63.14516
2021-03-11,64.8387
2021-03-12,64.8387
2021-03-13,56.93548
2021-03-14,57.09677
2021-03-15,75.24193
2021-03-16,82.82258
2021-03-17,77.90322
2021-03-18,66.77419
2021-03-19,68.06451
2021-03-20,55.7258
2021-03-21,58.79032
2021-03-22,78.87096
2021-03-23,68.79032
2021-03-24,67.90322
2021-03-25,64.59677
2021-03-26,62.90322
2021-03-27,58.70967
2021-03-28,59.03225
2021-03-29,67.01612
2021-03-30,65.08064
2021-03-31,65.64516
2021-04-01,61.04838
2021-04-02,61.04838
2021-04-03,55.0
2021-04-04,54.1129
2021-04-05,66.85483
2021-04-06,64.51612
2021-04-07,59.51612
2021-04-08,66.04838
2021-04-09,66.12903
2021-04-10,59.35483
2021-04-11,65.08064
2021-04-12,64.91935
2021-04-13,71.85483
2021-04-14,65.08064
2021-04-15,68.70967
2021-04-16,57.5
2021-04-17,54.35483
2021-04-18,54.19354
2021-04-19,68.14516
2021-04-20,63.87096
2021-04-21,65.48387
2021-04-22,64.51612
2021-04-23,60.32258
2021-04-24,53.79032
2021-04-25,52.58064
2021-04-26,67.01612
2021-04-27,68.06451
2021-04-28,68.62903
2021-04-29,63.46774
2021-04-30,52.01612
2021-05-01,47.74193
2021-05-02,46.20967
2021-05-03,58.62903
2021-05-04,52.5
2021-05-05,49.67741
2021-05-06,56.6129
2021-05-07,56.53225
2021-05-08,49.91935
2021-05-09,53.62903
2021-05-10,65.48387
2021-05-11,56.29032
2021-05-12,56.77419
2021-05-13,54.75806
2021-05-14,54.67741
2021-05-15,41.29032
2021-05-16,49.19354
2021-05-17,58.38709
2021-05-18,56.53225
2021-05-19,50.64516
2021-05-20,62.74193
2021-05-21,55.0
2021-05-22,47.3387
2021-05-23,47.5
2021-05-24,62.66129
2021-05-25,53.38709
2021-05-26,58.2258
2021-05-27,59.1129
2021-05-28,54.1129
2021-05-29,48.14516
2021-05-30,45.56451
2021-05-31,59.43548
2021-06-01,59.03225
2021-06-02,54.8387
2021-06-03,64.67741
2021-06-04,58.95161
2021-06-05,49.59677
2021-06-06,53.38709
2021-06-07,59.75806
2021-06-08,57.09677
2021-06-09,53.62903
2021-06-10,51.04838
2021-06-11,52.58064
2021-06-12,45.40322
2021-06-13,41.77419
2021-06-14,56.69354
2021-06-15,54.67741
2021-06-16,54.43548
2021-06-17,60.16129
2021-06-18,54.35483
2021-06-19,52.09677
2021-06-20,44.59677
2021-06-21,57.82258
2021-06-22,59.75806
2021-06-23,56.6129
2021-06-24,62.41935
2021-06-25,56.20967
2021-06-26,47.5
2021-06-27,45.80645
2021-06-28,64.1129
2021-06-29,55.80645
2021-06-30,53.06451
2021-07-01,54.1129
2021-07-02,52.01612
2021-07-03,43.95161
2021-07-04,50.80645
2021-07-05,58.79032
2021-07-06,53.30645
2021-07-07,53.62903
2021-07-08,62.01612
2021-07-09,47.82258
2021-07-10,45.96774
2021-07-11,47.58064
2021-07-12,56.6129
2021-07-13,57.17741
2021-07-14,61.04838
2021-07-15,56.12903
2021-07-16,60.32258
2021-07-17,51.45161
2021-07-18,46.6129
2021-07-19,53.2258
2021-07-20,54.59677
2021-07-21,52.98387
2021-07-22,61.85483
2021-07-23,53.30645
2021-07-24,45.56451
2021-07-25,52.5
2021-07-26,59.1129
2021-07-27,55.80645
2021-07-28,62.58064
2021-07-29,53.87096
2021-07-30,52.5
2021-07-31,40.0
2021-08-01,43.38709
2021-08-02,53.62903
2021-08-03,51.93548
2021-08-04,53.30645
2021-08-05,57.25806
2021-08-06,55.0
2021-08-07,46.85483
2021-08-08,48.95161
2021-08-09,59.1129
2021-08-10,55.32258
2021-08-11,60.40322
2021-08-12,62.41935
2021-08-13,59.03225
2021-08-14,44.19354
2021-08-15,46.6129
2021-08-16,50.96774
2021-08-17,68.87096
2021-08-18,65.88709
2021-08-19,68.70967
2021-08-20,61.69354
2021-08-21,50.0
2021-08-22,56.45161
2021-08-23,63.70967
2021-08-24,60.7258
2021-08-25,64.91935
2021-08-26,57.5
2021-08-27,58.30645
2021-08-28,48.87096
2021-08-29,52.66129
2021-08-30,72.17741
2021-08-31,63.46774
2021-09-01,53.06451
2021-09-02,65.7258
2021-09-03,58.79032
2021-09-04,52.3387
2021-09-05,55.7258
2021-09-06,56.93548
2021-09-07,62.90322
2021-09-08,55.96774
2021-09-09,59.1129
2021-09-10,61.69354
2021-09-11,46.69354
2021-09-12,48.46774
2021-09-13,59.59677
2021-09-14,56.53225
2021-09-15,59.19354
2021-09-16,57.17741
2021-09-17,47.74193
2021-09-18,45.88709
2021-09-19,41.77419
2021-09-20,44.19354
2021-09-21,53.14516
2021-09-22,60.7258
2021-09-23,72.5
2021-09-24,60.88709
2021-09-25,48.46774
2021-09-26,49.51612
2021-09-27,63.30645
2021-09-28,62.74193
2021-09-29,65.56451
2021-09-30,62.82258
2021-10-01,57.58064
2021-10-02,45.80645
2021-10-03,50.88709
2021-10-04,54.75806
2021-10-05,65.64516
2021-10-06,63.46774
2021-10-07,59.51612
2021-10-08,58.87096
2021-10-09,43.2258
2021-10-10,46.20967
2021-10-11,50.7258
2021-10-12,59.1129
2021-10-13,54.35483
2021-10-14,56.45161
2021-10-15,53.87096
2021-10-16,45.40322
2021-10-17,41.69354
2021-10-18,57.90322
2021-10-19,55.56451
2021-10-20,52.74193
2021-10-21,46.93548
2021-10-22,49.67741
2021-10-23,43.30645
2021-10-24,42.5
2021-10-25,55.56451
2021-10-26,55.32258
2021-10-27,52.41935
2021-10-28,51.29032
2021-10-29,51.85483
2021-10-30,42.17741
2021-10-31,43.14516
2021-11-01,48.62903
2021-11-02,50.32258
2021-11-03,52.17741
2021-11-04,52.09677
2021-11-05,49.8387
2021-11-06,38.38709
2021-11-07,38.62903
2021-11-08,50.40322
2021-11-09,52.5
2021-11-10,50.56451
2021-11-11,47.01612
2021-11-12,47.58064
2021-11-13,36.85483
2021-11-14,42.90322
2021-11-15,58.06451
2021-11-16,52.01612
2021-11-17,50.40322
2021-11-18,50.48387
2021-11-19,48.14516
2021-11-20,38.95161
2021-11-21,42.09677
2021-11-22,49.75806
2021-11-23,50.96774
2021-11-24,47.5
2021-11-25,50.24193
2021-11-26,50.40322
2021-11-27,35.80645
2021-11-28,37.98387
2021-11-29,55.88709
2021-11-30,50.80645
2021-12-01,43.30645
2021-12-02,46.04838
2021-12-03,43.46774
2021-12-04,39.19354
2021-12-05,43.2258
2021-12-06,52.09677
2021-12-07,49.1129
2021-12-08,56.69354
2021-12-09,47.74193
2021-12-10,47.41935
2021-12-11,42.82258
2021-12-12,42.25806
2021-12-13,53.06451
2021-12-14,47.98387
2021-12-15,48.14516
2021-12-16,48.38709
2021-12-17,45.88709
2021-12-18,37.74193
2021-12-19,43.87096
2021-12-20,52.5
2021-12-21,48.54838
2021-12-22,48.46774
2021-12-23,50.48387
2021-12-24,37.66129
2021-12-25,34.8387
2021-12-26,33.87096
2021-12-27,48.14516
2021-12-28,43.46774
2021-12-29,43.95161
2021-12-30,45.24193
2021-12-31,37.66129
2022-01-01,34.19354
2022-01-02,43.54838
2022-01-03,55.0
2022-01-04,48.70967
2022-01-05,47.82258
2022-01-06,49.67741
2022-01-07,46.69354
2022-01-08,40.24193
2022-01-09,43.14516
2022-01-10,53.70967
2022-01-11,50.56451
2022-01-12,47.5
2022-01-13,51.37096
2022-01-14,45.88709
2022-01-15,40.56451
2022-01-16,46.93548
2022-01-17,47.66129
2022-01-18,50.7258
2022-01-19,45.48387
2022-01-20,48.2258
2022-01-21,47.09677
2022-01-22,44.59677
2022-01-23,45.16129
2022-01-24,56.45161
2022-01-25,56.04838
2022-01-26,48.95161
2022-01-27,51.20967
2022-01-28,36.93548
2022-01-29,37.90322
2022-01-30,35.32258
2022-01-31,39.03225
2022-02-01,40.40322
2022-02-02,43.95161
2022-02-03,55.24193
2022-02-04,48.62903
2022-02-05,48.95161
2022-02-06,46.20967
2022-02-07,52.98387
2022-02-08,51.69354
2022-02-09,52.09677
2022-02-10,52.17741
2022-02-11,47.3387
2022-02-12,43.2258
2022-02-13,44.59677
2022-02-14,55.88709
2022-02-15,49.27419
2022-02-16,51.20967
2022-02-17,48.62903
2022-02-18,53.2258
2022-02-19,38.70967
2022-02-20,43.62903
2022-02-21,50.80645
2022-02-22,49.43548
2022-02-23,45.7258
2022-02-24,52.5
2022-02-25,45.0
2022-02-26,35.08064
2022-02-27,35.24193
2022-02-28,44.1129
2022-03-01,36.45161
2022-03-02,42.98387
2022-03-03,45.08064
2022-03-04,42.74193
2022-03-05,34.27419
2022-03-06,39.91935
2022-03-07,44.91935
2022-03-08,40.24193
2022-03-09,32.58064
2022-03-10,53.95161
2022-03-11,48.14516
2022-03-12,40.7258
2022-03-13,45.08064
2022-03-14,55.16129
2022-03-15,61.37096
2022-03-16,49.91935
2022-03-17,47.01612
2022-03-18,45.40322
2022-03-19,35.7258
2022-03-20,40.88709
2022-03-21,48.38709
2022-03-22,50.80645
2022-03-23,54.8387
2022-03-24,48.87096
2022-03-25,44.75806
2022-03-26,40.24193
2022-03-27,36.93548
2022-03-28,53.06451
2022-03-29,49.8387
2022-03-30,48.87096
2022-03-31,48.95161
2022-04-01,44.35483
2022-04-02,37.66129
2022-04-03,35.0
2022-04-04,47.98387
2022-04-05,46.45161
2022-04-06,49.03225
2022-04-07,47.17741
2022-04-08,43.62903
2022-04-09,36.77419
2022-04-10,36.29032
2022-04-11,50.64516
2022-04-12,49.59677
2022-04-13,47.25806
2022-04-14,45.16129
2022-04-15,46.6129
2022-04-16,35.24193
2022-04-17,37.82258
2022-04-18,45.56451
2022-04-19,45.0
2022-04-20,48.70967
2022-04-21,45.40322
2022-04-22,43.95161
2022-04-23,34.67741
2022-04-24,36.37096
2022-04-25,49.91935
2022-04-26,51.77419
2022-04-27,56.53225
2022-04-28,45.08064
2022-04-29,42.17741
2022-04-30,36.20967
2022-05-01,33.79032
2022-05-02,45.16129
2022-05-03,42.5
2022-05-04,39.67741
2022-05-05,37.41935
2022-05-06,40.16129
2022-05-07,39.67741
2022-05-08,40.32258
2022-05-09,55.64516
2022-05-10,49.35483
2022-05-11,50.0
2022-05-12,57.66129
2022-05-13,44.59677
2022-05-14,40.88709
2022-05-15,38.30645
2022-05-16,55.80645
2022-05-17,48.62903
2022-05-18,46.29032
2022-05-19,46.85483
2022-05-20,38.70967
2022-05-21,35.08064
2022-05-22,30.88709
2022-05-23,42.58064
2022-05-24,47.82258
2022-05-25,44.91935
2022-05-26,48.14516
2022-05-27,45.32258
2022-05-28,38.30645
2022-05-29,43.06451
2022-05-30,50.56451
2022-05-31,45.40322
2022-06-01,34.67741
2022-06-02,42.74193
2022-06-03,42.17741
2022-06-04,33.14516
2022-06-05,30.7258
2022-06-06,41.85483
2022-06-07,48.87096
2022-06-08,48.38709
2022-06-09,47.41935
2022-06-10,40.80645
2022-06-11,30.7258
2022-06-12,43.95161
2022-06-13,59.59677
2022-06-14,56.93548
2022-06-15,53.54838
2022-06-16,50.0
2022-06-17,49.51612
2022-06-18,38.38709
2022-06-19,38.87096
2022-06-20,57.01612
2022-06-21,49.59677
2022-06-22,48.62903
2022-06-23,48.79032
2022-06-24,45.16129
2022-06-25,36.45161
2022-06-26,36.85483
2022-06-27,45.7258
2022-06-28,43.70967
2022-06-29,40.16129
2022-06-30,45.56451
2022-07-01,38.46774
2022-07-02,31.45161
2022-07-03,32.09677
2022-07-04,50.80645
2022-07-05,52.98387
2022-07-06,47.82258
2022-07-07,46.69354
2022-07-08,43.14516
2022-07-09,33.70967
2022-07-10,39.1129
2022-07-11,49.8387
2022-07-12,49.75806
2022-07-13,51.45161
2022-07-14,48.46774
2022-07-15,52.09677
2022-07-16,40.40322
2022-07-17,41.6129
2022-07-18,52.17741
2022-07-19,45.08064
2022-07-20,44.1129
2022-07-21,49.27419
2022-07-22,46.29032
2022-07-23,33.46774
2022-07-24,37.09677
2022-07-25,45.7258
2022-07-26,45.56451
2022-07-27,39.43548
2022-07-28,37.5
2022-07-29,40.0
2022-07-30,32.98387
2022-07-31,34.51612
2022-08-01,40.08064
2022-08-02,40.24193
2022-08-03,44.35483
2022-08-04,43.2258
2022-08-05,43.06451
2022-08-06,34.19354
2022-08-07,38.95161
2022-08-08,50.0
2022-08-09,38.06451
2022-08-10,43.70967
2022-08-11,45.0
2022-08-12,42.25806
2022-08-13,35.16129
2022-08-14,31.45161
2022-08-15,38.70967
2022-08-16,50.0
2022-08-17,48.46774
2022-08-18,45.0
2022-08-19,45.16129
2022-08-20,36.29032
2022-08-21,40.80645
2022-08-22,57.17741
2022-08-23,48.79032
2022-08-24,47.17741
2022-08-25,54.75806
2022-08-26,52.17741
2022-08-27,37.01612
2022-08-28,37.5
2022-08-29,51.20967
2022-08-30,48.70967
2022-08-31,44.19354
2022-09-01,45.88709
2022-09-02,46.37096
2022-09-03,36.20967
2022-09-04,33.54838
2022-09-05,42.66129
2022-09-06,38.87096
2022-09-07,40.24193
2022-09-08,38.30645
2022-09-09,33.38709
2022-09-10,33.30645
2022-09-11,38.62903
2022-09-12,37.74193
2022-09-13,54.03225
2022-09-14,53.87096
2022-09-15,55.80645
2022-09-16,55.40322
2022-09-17,41.69354
2022-09-18,39.27419
2022-09-19,52.58064
2022-09-20,51.93548
2022-09-21,54.51612
2022-09-22,54.91935
2022-09-23,48.95161
2022-09-24,36.93548
2022-09-25,37.25806
2022-09-26,55.56451
2022-09-27,48.2258
2022-09-28,51.45161
2022-09-29,47.17741
2022-09-30,48.06451
2022-10-01,47.58064
2022-10-02,56.37096
2022-10-03,56.20967
2022-10-04,65.7258
2022-10-05,62.74193
2022-10-06,69.8387
2022-10-07,57.41935
2022-10-08,50.24193
2022-10-09,56.04838
2022-10-10,63.06451
2022-10-11,70.08064
2022-10-12,70.88709
2022-10-13,74.75806
2022-10-14,68.95161
2022-10-15,65.16129
2022-10-16,68.14516
2022-10-17,80.0
2022-10-18,69.75806
2022-10-19,73.46774
2022-10-20,77.09677
2022-10-21,65.40322
2022-10-22,56.69354
2022-10-23,62.66129
2022-10-24,72.66129
2022-10-25,72.74193
2022-10-26,71.93548
2022-10-27,71.77419
2022-10-28,62.5
2022-10-29,57.09677
2022-10-30,38.38709
2022-10-31,65.56451
2022-11-01,61.12903
2022-11-02,63.70967
2022-11-03,70.0
2022-11-04,67.58064
2022-11-05,55.08064
2022-11-06,58.62903
2022-11-07,74.91935
2022-11-08,67.41935
2022-11-09,74.1129
2022-11-10,79.59677
2022-11-11,63.14516
2022-11-12,51.93548
2022-11-13,62.5
2022-11-14,78.14516
2022-11-15,76.85483
2022-11-16,76.69354
2022-11-17,74.67741
2022-11-18,67.09677
2022-11-19,58.54838
2022-11-20,64.43548
2022-11-21,71.20967
2022-11-22,69.35483
2022-11-23,61.93548
2022-11-24,69.03225
2022-11-25,69.59677
2022-11-26,50.88709
2022-11-27,52.25806
2022-11-28,70.80645
2022-11-29,64.91935
2022-11-30,53.70967
2022-12-01,64.43548
2022-12-02,59.27419
2022-12-03,41.53225
2022-12-04,47.98387
2022-12-05,70.80645
2022-12-06,59.75806
2022-12-07,61.69354
2022-12-08,67.90322
2022-12-09,59.19354
2022-12-10,55.7258
2022-12-11,59.75806
2022-12-12,74.19354
2022-12-13,78.06451
2022-12-14,75.48387
2022-12-15,70.08064
2022-12-16,77.58064
2022-12-17,79.43548
2022-12-18,83.62903
2022-12-19,86.6129
2022-12-20,70.64516
2022-12-21,77.58064
2022-12-22,66.12903
2022-12-23,69.75806
2022-12-24,58.30645
2022-12-25,67.74193
2022-12-26,71.45161
2022-12-27,69.91935
2022-12-28,68.14516
2022-12-29,72.98387
2022-12-30,64.35483
2022-12-31,55.64516
2023-01-01,63.30645
2023-01-02,87.66129
2023-01-03,88.46774
2023-01-04,83.38709
2023-01-05,79.59677
2023-01-06,74.51612
2023-01-07,74.19354
2023-01-08,93.87096
2023-01-09,85.88709
2023-01-10,80.16129
2023-01-11,89.43548
2023-01-12,89.75806
2023-01-13,76.53225
2023-01-14,63.38709
2023-01-15,69.27419
2023-01-16,79.67741
2023-01-17,76.93548
2023-01-18,74.27419
2023-01-19,63.14516
2023-01-20,59.27419
2023-01-21,59.35483
2023-01-22,71.45161
2023-01-23,70.32258
2023-01-24,76.53225
2023-01-25,92.66129
2023-01-26,89.8387
2023-01-27,79.51612
2023-01-28,70.80645
2023-01-29,81.12903
2023-01-30,95.64516
2023-01-31,93.30645
2023-02-01,80.96774
2023-02-02,79.43548
2023-02-03,73.2258
2023-02-04,68.14516
2023-02-05,75.80645
2023-02-06,91.12903
2023-02-07,87.98387
2023-02-08,86.29032
2023-02-09,83.46774
2023-02-10,83.62903
2023-02-11,72.25806
2023-02-12,78.87096
2023-02-13,87.90322
2023-02-14,86.6129
2023-02-15,83.06451
2023-02-16,80.96774
2023-02-17,76.37096
2023-02-18,63.14516
2023-02-19,70.64516
2023-02-20,77.5
2023-02-21,74.91935
2023-02-22,74.51612
2023-02-23,74.91935
2023-02-24,65.64516
2023-02-25,60.56451
2023-02-26,63.54838
2023-02-27,76.12903
2023-02-28,70.88709
2023-03-01,68.79032
2023-03-02,74.51612
2023-03-03,63.70967
2023-03-04,60.40322
2023-03-05,64.91935
2023-03-06,78.54838
2023-03-07,78.2258
2023-03-08,77.17741
2023-03-09,73.54838
2023-03-10,68.06451
2023-03-11,55.48387
2023-03-12,54.75806
2023-03-13,75.0
2023-03-14,73.87096
2023-03-15,75.64516
2023-03-16,75.40322
2023-03-17,83.06451
2023-03-18,62.09677
2023-03-19,63.46774
2023-03-20,87.41935
2023-03-21,84.27419
2023-03-22,83.87096
2023-03-23,81.93548
2023-03-24,69.19354
2023-03-25,61.69354
2023-03-26,66.85483
2023-03-27,82.5
2023-03-28,71.45161
2023-03-29,65.08064
2023-03-30,75.48387
2023-03-31,60.40322
2023-04-01,56.04838
2023-04-02,62.09677
2023-04-03,73.54838
2023-04-04,71.53225
2023-04-05,66.77419
2023-04-06,67.90322
2023-04-07,59.67741
2023-04-08,55.88709
2023-04-09,55.7258
2023-04-10,80.64516
2023-04-11,68.79032
2023-04-12,68.14516
2023-04-13,70.7258
2023-04-14,63.30645
2023-04-15,58.70967
2023-04-16,58.38709
2023-04-17,77.09677
2023-04-18,80.7258
2023-04-19,70.0
2023-04-20,69.67741
2023-04-21,68.87096
2023-04-22,56.6129
2023-04-23,60.08064
2023-04-24,75.08064
2023-04-25,68.46774
2023-04-26,72.82258
2023-04-27,67.3387
2023-04-28,65.40322
2023-04-29,53.06451
2023-04-30,57.66129
2023-05-01,66.45161
2023-05-02,72.98387
2023-05-03,68.54838
2023-05-04,66.69354
2023-05-05,54.8387
2023-05-06,54.67741
2023-05-07,59.51612
2023-05-08,73.38709
2023-05-09,71.53225
2023-05-10,68.38709
2023-05-11,64.8387
2023-05-12,68.2258
2023-05-13,55.7258
2023-05-14,60.64516
2023-05-15,78.95161
2023-05-16,77.74193
2023-05-17,68.54838
2023-05-18,68.70967
2023-05-19,67.09677
2023-05-20,50.08064
2023-05-21,54.75806
2023-05-22,80.40322
2023-05-23,73.2258
2023-05-24,71.29032
2023-05-25,68.38709
2023-05-26,60.96774
2023-05-27,52.98387
2023-05-28,54.27419
2023-05-29,64.35483
2023-05-30,72.3387
2023-05-31,66.53225
2023-06-01,66.37096
2023-06-02,60.0
