date,차용
2020-11-19,69.61602
2020-11-20,62.60434
2020-11-21,39.56594
2020-11-22,35.05843
2020-11-23,68.94824
2020-11-24,70.61769
2020-11-25,70.11686
2020-11-26,66.44407
2020-11-27,61.60267
2020-11-28,36.72787
2020-11-29,50.91819
2020-11-30,81.13522
2020-12-01,77.79632
2020-12-02,76.79465
2020-12-03,73.12186
2020-12-04,69.61602
2020-12-05,42.07011
2020-12-06,44.07345
2020-12-07,77.79632
2020-12-08,79.46577
2020-12-09,74.95826
2020-12-10,76.46076
2020-12-11,64.94156
2020-12-12,52.25375
2020-12-13,50.5843
2020-12-14,83.47245
2020-12-15,78.96494
2020-12-16,82.63772
2020-12-17,77.96327
2020-12-18,63.27212
2020-12-19,37.39565
2020-12-20,46.41068
2020-12-21,74.12353
2020-12-22,65.77629
2020-12-23,71.28547
2020-12-24,60.601
2020-12-25,24.70784
2020-12-26,34.55759
2020-12-27,33.05509
2020-12-28,63.77295
2020-12-29,72.95492
2020-12-30,63.93989
2020-12-31,52.92153
2021-01-01,24.87479
2021-01-02,30.71786
2021-01-03,35.39232
2021-01-04,69.94991
2021-01-05,76.46076
2021-01-06,68.11352
2021-01-07,65.27545
2021-01-08,65.27545
2021-01-09,42.07011
2021-01-10,38.89816
2021-01-11,77.46243
2021-01-12,75.45909
2021-01-13,69.78297
2021-01-14,70.45075
2021-01-15,64.94156
2021-01-16,34.05676
2021-01-17,35.89315
2021-01-18,61.26878
2021-01-19,68.94824
2021-01-20,70.78464
2021-01-21,64.94156
2021-01-22,64.60767
2021-01-23,39.0651
2021-01-24,36.72787
2021-01-25,65.10851
2021-01-26,71.95325
2021-01-27,71.28547
2021-01-28,61.26878
2021-01-29,64.94156
2021-01-30,37.06176
2021-01-31,34.89148
2021-02-01,67.27879
2021-02-02,68.61435
2021-02-03,65.94323
2021-02-04,63.60601
2021-02-05,64.60767
2021-02-06,35.89315
2021-02-07,34.55759
2021-02-08,66.11018
2021-02-09,63.77295
2021-02-10,55.4257
2021-02-11,29.21535
2021-02-12,23.03839
2021-02-13,27.71285
2021-02-14,37.22871
2021-02-15,73.12186
2021-02-16,69.44908
2021-02-17,74.95826
2021-02-18,70.61769
2021-02-19,66.44407
2021-02-20,35.05843
2021-02-21,37.72954
2021-02-22,69.11519
2021-02-23,71.11853
2021-02-24,68.7813
2021-02-25,72.62103
2021-02-26,64.60767
2021-02-27,36.39398
2021-02-28,32.05342
2021-03-01,32.7212
2021-03-02,69.61602
2021-03-03,65.94323
2021-03-04,74.62437
2021-03-05,54.75792
2021-03-06,33.38898
2021-03-07,37.22871
2021-03-08,76.62771
2021-03-09,77.29549
2021-03-10,82.80467
2021-03-11,74.95826
2021-03-12,70.61769
2021-03-13,38.06343
2021-03-14,44.74123
2021-03-15,81.96994
2021-03-16,77.96327
2021-03-17,80.13355
2021-03-18,74.95826
2021-03-19,59.59933
2021-03-20,43.40567
2021-03-21,43.07178
2021-03-22,87.64607
2021-03-23,72.28714
2021-03-24,77.46243
2021-03-25,75.79298
2021-03-26,69.61602
2021-03-27,42.90484
2021-03-28,40.56761
2021-03-29,80.46744
2021-03-30,78.96494
2021-03-31,78.63105
2021-04-01,80.46744
2021-04-02,67.94657
2021-04-03,41.90317
2021-04-04,48.08013
2021-04-05,84.97495
2021-04-06,79.63272
2021-04-07,75.45909
2021-04-08,75.29215
2021-04-09,74.95826
2021-04-10,44.74123
2021-04-11,53.42237
2021-04-12,81.96994
2021-04-13,89.64941
2021-04-14,90.31719
2021-04-15,88.31385
2021-04-16,75.29215
2021-04-17,58.09682
2021-04-18,55.4257
2021-04-19,88.64774
2021-04-20,92.48747
2021-04-21,91.98664
2021-04-22,81.96994
2021-04-23,81.30217
2021-04-24,55.09181
2021-04-25,58.43071
2021-04-26,95.15859
2021-04-27,86.97829
2021-04-28,82.13689
2021-04-29,81.96994
2021-04-30,74.29048
2021-05-01,36.89482
2021-05-02,44.74123
2021-05-03,70.61769
2021-05-04,69.44908
2021-05-05,39.56594
2021-05-06,71.95325
2021-05-07,71.45242
2021-05-08,89.81636
2021-05-09,57.76293
2021-05-10,80.96828
2021-05-11,80.3005
2021-05-12,76.12687
2021-05-13,71.11853
2021-05-14,69.28213
2021-05-15,42.23706
2021-05-16,46.74457
2021-05-17,77.96327
2021-05-18,75.79298
2021-05-19,44.74123
2021-05-20,80.3005
2021-05-21,70.2838
2021-05-22,37.72954
2021-05-23,47.2454
2021-05-24,78.4641
2021-05-25,83.13856
2021-05-26,75.62604
2021-05-27,78.4641
2021-05-28,69.44908
2021-05-29,41.06844
2021-05-30,44.90818
2021-05-31,85.97662
2021-06-01,79.63272
2021-06-02,79.96661
2021-06-03,75.95993
2021-06-04,68.61435
2021-06-05,44.2404
2021-06-06,47.91318
2021-06-07,74.45742
2021-06-08,87.31218
2021-06-09,79.79966
2021-06-10,79.46577
2021-06-11,74.95826
2021-06-12,48.08013
2021-06-13,53.9232
2021-06-14,83.97328
2021-06-15,86.31051
2021-06-16,79.13188
2021-06-17,85.30884
2021-06-18,68.7813
2021-06-19,39.39899
2021-06-20,48.08013
2021-06-21,71.28547
2021-06-22,68.61435
2021-06-23,72.78797
2021-06-24,65.77629
2021-06-25,67.11185
2021-06-26,34.89148
2021-06-27,37.89649
2021-06-28,67.27879
2021-06-29,73.12186
2021-06-30,72.62103
2021-07-01,68.11352
2021-07-02,66.61101
2021-07-03,33.88981
2021-07-04,33.38898
2021-07-05,66.44407
2021-07-06,69.28213
2021-07-07,60.93489
2021-07-08,67.11185
2021-07-09,63.43906
2021-07-10,28.88146
2021-07-11,31.71953
2021-07-12,65.77629
2021-07-13,59.93322
2021-07-14,65.94323
2021-07-15,68.61435
2021-07-16,61.26878
2021-07-17,31.88647
2021-07-18,33.88981
2021-07-19,65.4424
2021-07-20,64.27378
2021-07-21,62.27045
2021-07-22,65.27545
2021-07-23,61.76961
2021-07-24,27.5459
2021-07-25,31.05175
2021-07-26,60.43405
2021-07-27,65.27545
2021-07-28,70.95158
2021-07-29,69.61602
2021-07-30,58.09682
2021-07-31,30.38397
2021-08-01,31.21869
2021-08-02,59.93322
2021-08-03,58.7646
2021-08-04,60.93489
2021-08-05,64.27378
2021-08-06,52.92153
2021-08-07,27.04507
2021-08-08,32.7212
2021-08-09,62.60434
2021-08-10,64.27378
2021-08-11,62.1035
2021-08-12,61.60267
2021-08-13,50.25041
2021-08-14,34.39065
2021-08-15,29.54924
2021-08-16,45.24207
2021-08-17,63.93989
2021-08-18,62.60434
2021-08-19,62.43739
2021-08-20,57.92988
2021-08-21,34.2237
2021-08-22,37.22871
2021-08-23,67.44574
2021-08-24,66.27712
2021-08-25,67.44574
2021-08-26,66.9449
2021-08-27,60.26711
2021-08-28,29.88313
2021-08-29,35.89315
2021-08-30,59.76627
2021-08-31,71.78631
2021-09-01,69.94991
2021-09-02,62.77128
2021-09-03,59.59933
2021-09-04,34.2237
2021-09-05,33.22203
2021-09-06,62.1035
2021-09-07,69.94991
2021-09-08,74.62437
2021-09-09,68.28046
2021-09-10,64.44073
2021-09-11,40.73455
2021-09-12,43.07178
2021-09-13,77.29549
2021-09-14,70.78464
2021-09-15,73.28881
2021-09-16,68.28046
2021-09-17,52.58764
2021-09-18,30.55091
2021-09-19,30.8848
2021-09-20,27.37896
2021-09-21,29.88313
2021-09-22,36.72787
2021-09-23,70.45075
2021-09-24,66.27712
2021-09-25,38.56427
2021-09-26,40.06677
2021-09-27,79.96661
2021-09-28,73.12186
2021-09-29,76.12687
2021-09-30,76.46076
2021-10-01,65.27545
2021-10-02,40.23372
2021-10-03,38.73121
2021-10-04,53.42237
2021-10-05,77.62938
2021-10-06,80.13355
2021-10-07,78.63105
2021-10-08,66.77796
2021-10-09,52.08681
2021-10-10,53.08848
2021-10-11,56.42737
2021-10-12,89.48247
2021-10-13,88.81469
2021-10-14,78.4641
2021-10-15,73.78964
2021-10-16,45.57595
2021-10-17,47.41235
2021-10-18,82.13689
2021-10-19,78.96494
2021-10-20,88.4808
2021-10-21,72.28714
2021-10-22,68.44741
2021-10-23,34.72454
2021-10-24,44.07345
2021-10-25,78.13021
2021-10-26,77.46243
2021-10-27,70.78464
2021-10-28,77.62938
2021-10-29,75.1252
2021-10-30,36.72787
2021-10-31,45.90984
2021-11-01,70.45075
2021-11-02,79.63272
2021-11-03,68.7813
2021-11-04,69.11519
2021-11-05,60.76794
2021-11-06,39.89983
2021-11-07,43.23873
2021-11-08,74.29048
2021-11-09,71.45242
2021-11-10,69.61602
2021-11-11,79.29883
2021-11-12,66.9449
2021-11-13,29.71619
2021-11-14,40.56761
2021-11-15,72.62103
2021-11-16,72.95492
2021-11-17,73.6227
2021-11-18,66.44407
2021-11-19,67.77963
2021-11-20,31.55258
2021-11-21,43.57262
2021-11-22,66.9449
2021-11-23,71.95325
2021-11-24,73.28881
2021-11-25,68.61435
2021-11-26,66.9449
2021-11-27,41.73622
2021-11-28,42.90484
2021-11-29,70.45075
2021-11-30,80.80133
2021-12-01,72.45409
2021-12-02,70.45075
2021-12-03,62.27045
2021-12-04,39.39899
2021-12-05,45.7429
2021-12-06,73.45575
2021-12-07,78.13021
2021-12-08,69.78297
2021-12-09,75.95993
2021-12-10,70.61769
2021-12-11,35.55926
2021-12-12,47.57929
2021-12-13,78.96494
2021-12-14,76.12687
2021-12-15,68.61435
2021-12-16,69.28213
2021-12-17,57.09515
2021-12-18,31.71953
2021-12-19,34.72454
2021-12-20,75.29215
2021-12-21,68.11352
2021-12-22,60.93489
2021-12-23,62.93823
2021-12-24,48.74791
2021-12-25,20.20033
2021-12-26,31.88647
2021-12-27,62.93823
2021-12-28,57.92988
2021-12-29,57.2621
2021-12-30,55.4257
2021-12-31,46.41068
2022-01-01,22.03672
2022-01-02,29.04841
2022-01-03,58.93155
2022-01-04,61.10183
2022-01-05,64.27378
2022-01-06,65.77629
2022-01-07,55.92654
2022-01-08,30.21702
2022-01-09,37.5626
2022-01-10,66.61101
2022-01-11,63.27212
2022-01-12,67.61268
2022-01-13,68.28046
2022-01-14,59.09849
2022-01-15,28.71452
2022-01-16,34.2237
2022-01-17,67.11185
2022-01-18,65.94323
2022-01-19,65.27545
2022-01-20,65.10851
2022-01-21,66.77796
2022-01-22,34.2237
2022-01-23,34.89148
2022-01-24,65.10851
2022-01-25,73.45575
2022-01-26,64.44073
2022-01-27,59.26544
2022-01-28,54.25709
2022-01-29,28.38063
2022-01-30,27.21202
2022-01-31,23.70617
2022-02-01,25.04173
2022-02-02,32.7212
2022-02-03,62.1035
2022-02-04,59.26544
2022-02-05,34.2237
2022-02-06,35.05843
2022-02-07,66.9449
2022-02-08,67.61268
2022-02-09,69.44908
2022-02-10,69.78297
2022-02-11,63.27212
2022-02-12,38.39732
2022-02-13,34.39065
2022-02-14,66.77796
2022-02-15,70.61769
2022-02-16,70.61769
2022-02-17,67.44574
2022-02-18,55.25876
2022-02-19,30.71786
2022-02-20,35.55926
2022-02-21,70.2838
2022-02-22,72.62103
2022-02-23,72.62103
2022-02-24,67.11185
2022-02-25,62.93823
2022-02-26,32.7212
2022-02-27,32.38731
2022-02-28,62.77128
2022-03-01,40.23372
2022-03-02,64.60767
2022-03-03,63.93989
2022-03-04,54.09015
2022-03-05,30.05008
2022-03-06,28.71452
2022-03-07,70.45075
2022-03-08,61.60267
2022-03-09,33.38898
2022-03-10,70.61769
2022-03-11,66.61101
2022-03-12,39.89983
2022-03-13,42.07011
2022-03-14,78.63105
2022-03-15,78.29716
2022-03-16,76.9616
2022-03-17,72.78797
2022-03-18,70.2838
2022-03-19,39.89983
2022-03-20,45.7429
2022-03-21,83.13856
2022-03-22,77.46243
2022-03-23,78.13021
2022-03-24,75.1252
2022-03-25,79.46577
2022-03-26,43.73956
2022-03-27,41.40233
2022-03-28,82.30383
2022-03-29,75.95993
2022-03-30,80.80133
2022-03-31,79.29883
2022-04-01,64.60767
2022-04-02,39.89983
2022-04-03,44.90818
2022-04-04,74.29048
2022-04-05,80.3005
2022-04-06,78.63105
2022-04-07,87.31218
2022-04-08,74.62437
2022-04-09,43.90651
2022-04-10,45.90984
2022-04-11,82.97161
2022-04-12,78.96494
2022-04-13,91.15191
2022-04-14,79.79966
2022-04-15,84.30717
2022-04-16,44.07345
2022-04-17,49.58263
2022-04-18,95.32554
2022-04-19,91.4858
2022-04-20,81.63606
2022-04-21,81.30217
2022-04-22,78.29716
2022-04-23,56.09348
2022-04-24,58.7646
2022-04-25,100.0
2022-04-26,84.64106
2022-04-27,76.46076
2022-04-28,81.46911
2022-04-29,69.28213
2022-04-30,33.05509
2022-05-01,40.9015
2022-05-02,75.95993
2022-05-03,88.31385
2022-05-04,72.78797
2022-05-05,36.72787
2022-05-06,63.77295
2022-05-07,31.88647
2022-05-08,41.73622
2022-05-09,74.95826
2022-05-10,80.63439
2022-05-11,76.46076
2022-05-12,73.12186
2022-05-13,64.60767
2022-05-14,37.89649
2022-05-15,37.89649
2022-05-16,77.79632
2022-05-17,76.79465
2022-05-18,75.95993
2022-05-19,66.77796
2022-05-20,68.44741
2022-05-21,38.06343
2022-05-22,40.06677
2022-05-23,78.29716
2022-05-24,76.62771
2022-05-25,77.29549
2022-05-26,79.13188
2022-05-27,65.4424
2022-05-28,36.89482
2022-05-29,37.72954
2022-05-30,80.3005
2022-05-31,83.47245
2022-06-01,45.07512
2022-06-02,72.1202
2022-06-03,73.12186
2022-06-04,38.23038
2022-06-05,34.89148
2022-06-06,46.91151
2022-06-07,70.95158
2022-06-08,74.79131
2022-06-09,75.29215
2022-06-10,71.61936
2022-06-11,46.91151
2022-06-12,46.41068
2022-06-13,78.4641
2022-06-14,78.13021
2022-06-15,79.79966
2022-06-16,77.29549
2022-06-17,73.12186
2022-06-18,43.73956
2022-06-19,46.57762
2022-06-20,79.46577
2022-06-21,75.1252
2022-06-22,73.28881
2022-06-23,71.45242
2022-06-24,72.62103
2022-06-25,37.39565
2022-06-26,40.73455
2022-06-27,72.45409
2022-06-28,67.11185
2022-06-29,77.29549
2022-06-30,83.80634
2022-07-01,57.2621
2022-07-02,38.56427
2022-07-03,36.22704
2022-07-04,67.11185
2022-07-05,64.27378
2022-07-06,64.10684
2022-07-07,65.4424
2022-07-08,59.59933
2022-07-09,29.21535
2022-07-10,31.55258
2022-07-11,73.95659
2022-07-12,65.94323
2022-07-13,71.78631
2022-07-14,77.12854
2022-07-15,64.44073
2022-07-16,32.38731
2022-07-17,37.39565
2022-07-18,73.28881
2022-07-19,74.95826
2022-07-20,67.77963
2022-07-21,65.60934
2022-07-22,59.93322
2022-07-23,33.38898
2022-07-24,31.05175
2022-07-25,68.61435
2022-07-26,65.94323
2022-07-27,69.61602
2022-07-28,67.61268
2022-07-29,66.77796
2022-07-30,33.05509
2022-07-31,31.88647
2022-08-01,61.10183
2022-08-02,55.25876
2022-08-03,62.27045
2022-08-04,53.75626
2022-08-05,57.92988
2022-08-06,27.21202
2022-08-07,33.05509
2022-08-08,63.43906
2022-08-09,62.27045
2022-08-10,64.94156
2022-08-11,74.12353
2022-08-12,60.26711
2022-08-13,34.05676
2022-08-14,34.55759
2022-08-15,34.2237
2022-08-16,69.11519
2022-08-17,73.6227
2022-08-18,72.95492
2022-08-19,63.77295
2022-08-20,37.06176
2022-08-21,36.39398
2022-08-22,75.45909
2022-08-23,70.78464
2022-08-24,75.1252
2022-08-25,73.45575
2022-08-26,66.11018
2022-08-27,37.39565
2022-08-28,30.38397
2022-08-29,73.12186
2022-08-30,65.77629
2022-08-31,72.78797
2022-09-01,73.95659
2022-09-02,57.42904
2022-09-03,31.88647
2022-09-04,28.88146
2022-09-05,62.60434
2022-09-06,71.78631
2022-09-07,65.77629
2022-09-08,56.76126
2022-09-09,29.88313
2022-09-10,21.86978
2022-09-11,23.03839
2022-09-12,43.57262
2022-09-13,72.95492
2022-09-14,79.96661
2022-09-15,76.46076
2022-09-16,62.77128
2022-09-17,34.2237
2022-09-18,51.58597
2022-09-19,80.80133
2022-09-20,80.46744
2022-09-21,80.63439
2022-09-22,75.29215
2022-09-23,65.27545
2022-09-24,33.05509
2022-09-25,44.40734
2022-09-26,78.79799
2022-09-27,81.30217
2022-09-28,84.64106
2022-09-29,82.30383
2022-09-30,80.80133
2022-10-01,34.05676
2022-10-02,40.06677
2022-10-03,51.91986
2022-10-04,84.14023
2022-10-05,82.47078
2022-10-06,80.96828
2022-10-07,71.11853
2022-10-08,32.38731
2022-10-09,37.72954
2022-10-10,46.41068
2022-10-11,78.63105
2022-10-12,74.79131
2022-10-13,82.97161
2022-10-14,80.63439
2022-10-15,42.73789
2022-10-16,42.90484
2022-10-17,86.47746
2022-10-18,82.30383
2022-10-19,75.79298
2022-10-20,84.64106
2022-10-21,78.96494
2022-10-22,43.23873
2022-10-23,47.57929
2022-10-24,88.81469
2022-10-25,90.98497
2022-10-26,92.15358
2022-10-27,84.47412
2022-10-28,68.94824
2022-10-29,31.05175
2022-10-30,35.05843
2022-10-31,84.80801
2022-11-01,80.80133
2022-11-02,80.3005
2022-11-03,71.78631
2022-11-04,67.44574
2022-11-05,34.89148
2022-11-06,40.56761
2022-11-07,71.11853
2022-11-08,71.95325
2022-11-09,75.1252
2022-11-10,82.13689
2022-11-11,60.76794
2022-11-12,36.56093
2022-11-13,40.40066
2022-11-14,81.13522
2022-11-15,79.96661
2022-11-16,81.46911
2022-11-17,65.4424
2022-11-18,61.93656
2022-11-19,37.39565
2022-11-20,38.06343
2022-11-21,77.29549
2022-11-22,78.4641
2022-11-23,74.12353
2022-11-24,75.1252
2022-11-25,72.28714
2022-11-26,41.56928
2022-11-27,44.57429
2022-11-28,77.46243
2022-11-29,83.63939
2022-11-30,87.31218
2022-12-01,76.29382
2022-12-02,68.44741
2022-12-03,36.72787
2022-12-04,42.23706
2022-12-05,74.29048
2022-12-06,77.62938
2022-12-07,90.31719
2022-12-08,83.97328
2022-12-09,63.60601
2022-12-10,43.23873
2022-12-11,45.24207
2022-12-12,77.96327
2022-12-13,75.45909
2022-12-14,81.13522
2022-12-15,77.96327
2022-12-16,66.27712
2022-12-17,37.72954
2022-12-18,38.89816
2022-12-19,76.79465
2022-12-20,78.79799
2022-12-21,73.12186
2022-12-22,60.76794
2022-12-23,57.59599
2022-12-24,23.87312
2022-12-25,28.38063
2022-12-26,66.9449
2022-12-27,68.28046
2022-12-28,70.45075
2022-12-29,64.77462
2022-12-30,59.26544
2022-12-31,29.3823
2023-01-01,28.71452
2023-01-02,60.93489
2023-01-03,70.11686
2023-01-04,69.44908
2023-01-05,72.45409
2023-01-06,64.60767
2023-01-07,35.39232
2023-01-08,34.2237
2023-01-09,76.46076
2023-01-10,74.62437
2023-01-11,77.12854
2023-01-12,71.11853
2023-01-13,71.61936
2023-01-14,34.39065
2023-01-15,41.73622
2023-01-16,69.61602
2023-01-17,74.62437
2023-01-18,69.78297
2023-01-19,64.77462
2023-01-20,59.93322
2023-01-21,29.71619
2023-01-22,23.53923
2023-01-23,24.70784
2023-01-24,33.88981
2023-01-25,77.62938
2023-01-26,80.46744
2023-01-27,68.7813
2023-01-28,39.56594
2023-01-29,40.06677
2023-01-30,76.62771
2023-01-31,75.62604
2023-02-01,85.64273
2023-02-02,73.6227
2023-02-03,70.61769
2023-02-04,34.72454
2023-02-05,32.88814
2023-02-06,78.96494
2023-02-07,65.4424
2023-02-08,81.96994
2023-02-09,72.62103
2023-02-10,70.78464
2023-02-11,34.55759
2023-02-12,35.22537
2023-02-13,74.95826
2023-02-14,78.79799
2023-02-15,75.1252
2023-02-16,80.96828
2023-02-17,69.44908
2023-02-18,29.71619
2023-02-19,35.89315
2023-02-20,77.79632
2023-02-21,76.9616
2023-02-22,75.45909
2023-02-23,70.2838
2023-02-24,82.80467
2023-02-25,38.39732
2023-02-26,38.56427
2023-02-27,77.96327
2023-02-28,76.79465
2023-03-01,40.9015
2023-03-02,68.7813
2023-03-03,66.77796
2023-03-04,37.22871
2023-03-05,34.89148
2023-03-06,72.45409
2023-03-07,78.29716
2023-03-08,87.81302
2023-03-09,75.62604
2023-03-10,71.11853
2023-03-11,36.39398
2023-03-12,42.90484
2023-03-13,80.96828
2023-03-14,78.29716
2023-03-15,84.97495
2023-03-16,82.97161
2023-03-17,67.77963
2023-03-18,39.23205
2023-03-19,45.40901
2023-03-20,90.48414
2023-03-21,87.14524
2023-03-22,85.47579
2023-03-23,70.78464
2023-03-24,72.78797
2023-03-25,36.0601
2023-03-26,43.40567
2023-03-27,86.47746
2023-03-28,78.96494
2023-03-29,82.47078
2023-03-30,85.1419
2023-03-31,74.12353
2023-04-01,39.39899
2023-04-02,42.57095
2023-04-03,79.46577
2023-04-04,76.9616
2023-04-05,83.3055
2023-04-06,78.63105
2023-04-07,72.28714
2023-04-08,46.57762
2023-04-09,47.91318
2023-04-10,91.81969
2023-04-11,83.47245
2023-04-12,92.15358
2023-04-13,79.96661
2023-04-14,81.46911
2023-04-15,56.09348
2023-04-16,52.08681
2023-04-17,87.97996
2023-04-18,98.1636
2023-04-19,94.99165
2023-04-20,83.13856
2023-04-21,72.45409
2023-04-22,55.59265
2023-04-23,56.59432
2023-04-24,91.4858
2023-04-25,94.65776
2023-04-26,95.49248
2023-04-27,87.81302
2023-04-28,70.61769
2023-04-29,40.9015
2023-04-30,45.24207
2023-05-01,54.92487
2023-05-02,79.13188
2023-05-03,83.47245
2023-05-04,69.11519
2023-05-05,35.89315
2023-05-06,35.22537
2023-05-07,38.06343
2023-05-08,79.46577
2023-05-09,84.64106
2023-05-10,85.1419
2023-05-11,82.63772
2023-05-12,73.95659
2023-05-13,36.39398
2023-05-14,39.56594
2023-05-15,79.63272
2023-05-16,81.46911
2023-05-17,76.79465
2023-05-18,78.63105
2023-05-19,65.10851
2023-05-20,34.05676
2023-05-21,41.06844
2023-05-22,76.46076
2023-05-23,77.96327
2023-05-24,80.46744
2023-05-25,71.78631
2023-05-26,66.44407
2023-05-27,36.22704
2023-05-28,33.55592
2023-05-29,50.75125
