date,재결
2023-05-31,51.89189
2023-06-01,47.02702
2023-06-02,54.05405
2023-06-03,36.21621
2023-06-04,34.32432
2023-06-05,45.67567
2023-06-06,37.56756
2023-06-07,49.18918
2023-06-08,52.97297
2023-06-09,55.94594
2023-06-10,35.67567
2023-06-11,32.16216
2023-06-12,47.29729
2023-06-13,47.02702
2023-06-14,44.86486
2023-06-15,46.75675
2023-06-16,37.56756
2023-06-17,31.35135
2023-06-18,21.62162
2023-06-19,36.48648
2023-06-20,33.78378
2023-06-21,38.64864
2023-06-22,36.48648
2023-06-23,34.05405
2023-06-24,16.48648
2023-06-25,24.05405
2023-06-26,40.54054
2023-06-27,38.91891
2023-06-28,37.83783
2023-06-29,32.7027
2023-06-30,30.54054
2023-07-01,21.62162
2023-07-02,21.08108
2023-07-03,35.67567
2023-07-04,32.97297
2023-07-05,37.02702
2023-07-06,36.75675
2023-07-07,31.08108
2023-07-08,19.72972
2023-07-09,17.29729
2023-07-10,38.1081
2023-07-11,32.43243
2023-07-12,34.05405
2023-07-13,42.7027
2023-07-14,40.27027
2023-07-15,16.48648
2023-07-16,20.54054
2023-07-17,30.27027
2023-07-18,38.37837
2023-07-19,37.02702
2023-07-20,38.1081
2023-07-21,31.62162
2023-07-22,19.45945
2023-07-23,21.08108
2023-07-24,29.72972
2023-07-25,30.0
2023-07-26,41.62162
2023-07-27,41.35135
2023-07-28,28.1081
2023-07-29,15.67567
2023-07-30,18.64864
2023-07-31,26.48648
2023-08-01,29.45945
2023-08-02,33.78378
2023-08-03,34.05405
2023-08-04,27.29729
2023-08-05,17.56756
2023-08-06,19.45945
2023-08-07,34.59459
2023-08-08,32.43243
2023-08-09,40.54054
2023-08-10,32.16216
2023-08-11,29.45945
2023-08-12,20.54054
2023-08-13,20.0
2023-08-14,30.0
2023-08-15,20.54054
2023-08-16,32.7027
2023-08-17,33.78378
2023-08-18,27.29729
2023-08-19,17.02702
2023-08-20,12.97297
2023-08-21,26.75675
2023-08-22,34.59459
2023-08-23,38.91891
2023-08-24,32.16216
2023-08-25,32.16216
2023-08-26,17.83783
2023-08-27,18.91891
2023-08-28,30.0
2023-08-29,34.05405
2023-08-30,41.89189
2023-08-31,37.83783
2023-09-01,28.37837
2023-09-02,22.16216
2023-09-03,23.51351
2023-09-04,31.89189
2023-09-05,36.48648
2023-09-06,33.78378
2023-09-07,38.1081
2023-09-08,35.94594
2023-09-09,18.64864
2023-09-10,22.16216
2023-09-11,35.67567
2023-09-12,41.08108
2023-09-13,43.78378
2023-09-14,42.97297
2023-09-15,35.94594
2023-09-16,23.24324
2023-09-17,21.62162
2023-09-18,36.48648
2023-09-19,42.97297
2023-09-20,40.27027
2023-09-21,34.86486
2023-09-22,37.29729
2023-09-23,24.86486
2023-09-24,27.29729
2023-09-25,31.62162
2023-09-26,37.56756
2023-09-27,32.16216
2023-09-28,17.29729
2023-09-29,15.4054
2023-09-30,21.08108
2023-10-01,16.75675
2023-10-02,30.81081
2023-10-03,27.56756
2023-10-04,41.89189
2023-10-05,36.75675
2023-10-06,42.16216
2023-10-07,28.64864
2023-10-08,24.32432
2023-10-09,30.81081
2023-10-10,46.75675
2023-10-11,44.86486
2023-10-12,41.08108
2023-10-13,39.45945
2023-10-14,31.08108
2023-10-15,28.1081
2023-10-16,44.05405
2023-10-17,40.27027
2023-10-18,44.32432
2023-10-19,44.86486
2023-10-20,45.13513
2023-10-21,33.24324
2023-10-22,26.48648
2023-10-23,36.75675
2023-10-24,42.97297
2023-10-25,44.86486
2023-10-26,41.08108
2023-10-27,38.37837
2023-10-28,18.37837
2023-10-29,23.51351
2023-10-30,34.32432
2023-10-31,38.37837
2023-11-01,40.81081
2023-11-02,39.72972
2023-11-03,26.48648
2023-11-04,17.02702
2023-11-05,17.02702
2023-11-06,31.35135
2023-11-07,33.51351
2023-11-08,41.89189
2023-11-09,44.59459
2023-11-10,28.37837
2023-11-11,14.05405
2023-11-12,22.43243
2023-11-13,35.67567
2023-11-14,41.08108
2023-11-15,33.78378
2023-11-16,33.78378
2023-11-17,34.05405
2023-11-18,19.45945
2023-11-19,16.21621
2023-11-20,32.43243
2023-11-21,36.75675
2023-11-22,42.16216
2023-11-23,32.97297
2023-11-24,23.24324
2023-11-25,21.35135
2023-11-26,16.75675
2023-11-27,30.81081
2023-11-28,35.94594
2023-11-29,40.54054
2023-11-30,33.24324
2023-12-01,35.94594
2023-12-02,21.62162
2023-12-03,18.64864
2023-12-04,41.35135
2023-12-05,40.54054
2023-12-06,40.0
2023-12-07,47.02702
2023-12-08,40.81081
2023-12-09,23.51351
2023-12-10,27.02702
2023-12-11,41.08108
2023-12-12,51.62162
2023-12-13,40.54054
2023-12-14,41.08108
2023-12-15,37.56756
2023-12-16,28.1081
2023-12-17,22.43243
2023-12-18,32.16216
2023-12-19,37.02702
2023-12-20,43.51351
2023-12-21,32.7027
2023-12-22,34.05405
2023-12-23,17.02702
2023-12-24,13.78378
2023-12-25,17.83783
2023-12-26,32.7027
2023-12-27,38.37837
2023-12-28,25.94594
2023-12-29,30.54054
2023-12-30,21.35135
2023-12-31,18.37837
2024-01-01,18.37837
2024-01-02,34.59459
2024-01-03,37.83783
2024-01-04,40.81081
2024-01-05,38.37837
2024-01-06,20.54054
2024-01-07,20.0
2024-01-08,30.81081
2024-01-09,45.13513
2024-01-10,40.27027
2024-01-11,45.4054
2024-01-12,32.97297
2024-01-13,19.18918
2024-01-14,20.81081
2024-01-15,36.48648
2024-01-16,41.35135
2024-01-17,49.18918
2024-01-18,45.94594
2024-01-19,37.56756
2024-01-20,26.21621
2024-01-21,16.48648
2024-01-22,40.27027
2024-01-23,41.89189
2024-01-24,40.54054
2024-01-25,44.32432
2024-01-26,38.91891
2024-01-27,25.13513
2024-01-28,20.81081
2024-01-29,37.02702
2024-01-30,39.18918
2024-01-31,44.59459
2024-02-01,42.43243
2024-02-02,31.89189
2024-02-03,25.13513
2024-02-04,20.27027
2024-02-05,34.32432
2024-02-06,37.83783
2024-02-07,40.54054
2024-02-08,33.24324
2024-02-09,13.24324
2024-02-10,11.08108
2024-02-11,13.51351
2024-02-12,17.29729
2024-02-13,40.81081
2024-02-14,40.81081
2024-02-15,48.91891
2024-02-16,38.91891
2024-02-17,19.72972
2024-02-18,22.43243
2024-02-19,43.51351
2024-02-20,40.27027
2024-02-21,47.29729
2024-02-22,36.75675
2024-02-23,35.94594
2024-02-24,21.35135
2024-02-25,20.81081
2024-02-26,35.94594
2024-02-27,41.62162
2024-02-28,36.21621
2024-02-29,35.94594
2024-03-01,20.27027
2024-03-02,22.7027
2024-03-03,18.1081
2024-03-04,38.91891
2024-03-05,46.21621
2024-03-06,42.16216
2024-03-07,44.59459
2024-03-08,42.97297
2024-03-09,21.08108
2024-03-10,28.1081
2024-03-11,51.89189
2024-03-12,44.05405
2024-03-13,50.0
2024-03-14,44.86486
2024-03-15,35.94594
2024-03-16,18.91891
2024-03-17,22.43243
2024-03-18,50.54054
2024-03-19,47.02702
2024-03-20,49.72972
