date,리뷰알바
2020-06-24,8.34319
2020-06-25,5.14792
2020-06-26,3.25443
2020-06-27,2.4852
2020-06-28,1.30177
2020-06-29,3.49112
2020-06-30,3.3136
2020-07-01,4.20118
2020-07-02,3.07692
2020-07-03,2.60355
2020-07-04,1.6568
2020-07-05,2.84023
2020-07-06,3.49112
2020-07-07,3.3136
2020-07-08,3.66863
2020-07-09,4.37869
2020-07-10,4.08284
2020-07-11,3.55029
2020-07-12,2.4852
2020-07-13,4.73372
2020-07-14,4.49704
2020-07-15,3.90532
2020-07-16,4.08284
2020-07-17,2.95857
2020-07-18,2.42603
2020-07-19,2.01183
2020-07-20,3.49112
2020-07-21,3.01775
2020-07-22,4.02366
2020-07-23,25.6213
2020-07-24,32.54437
2020-07-25,10.8284
2020-07-26,4.02366
2020-07-27,5.38461
2020-07-28,4.91124
2020-07-29,5.50295
2020-07-30,4.55621
2020-07-31,2.95857
2020-08-01,2.18934
2020-08-02,2.30769
2020-08-03,3.49112
2020-08-04,3.55029
2020-08-05,3.60946
2020-08-06,3.43195
2020-08-07,2.4852
2020-08-08,1.89349
2020-08-09,1.59763
2020-08-10,3.3136
2020-08-11,4.37869
2020-08-12,3.55029
2020-08-13,2.4852
2020-08-14,3.13609
2020-08-15,1.06508
2020-08-16,3.49112
2020-08-17,2.071
2020-08-18,4.31952
2020-08-19,3.55029
2020-08-20,3.60946
2020-08-21,3.07692
2020-08-22,4.61538
2020-08-23,2.8994
2020-08-24,4.43786
2020-08-25,4.49704
2020-08-26,3.60946
2020-08-27,4.14201
2020-08-28,4.31952
2020-08-29,3.55029
2020-08-30,2.01183
2020-08-31,5.38461
2020-09-01,3.3136
2020-09-02,4.37869
2020-09-03,4.49704
2020-09-04,4.31952
2020-09-05,2.95857
2020-09-06,3.25443
2020-09-07,3.07692
2020-09-08,4.79289
2020-09-09,4.08284
2020-09-10,4.26035
2020-09-11,4.43786
2020-09-12,3.37278
2020-09-13,2.95857
2020-09-14,3.13609
2020-09-15,3.84615
2020-09-16,4.26035
2020-09-17,3.60946
2020-09-18,4.67455
2020-09-19,4.55621
2020-09-20,2.78106
2020-09-21,4.85207
2020-09-22,4.91124
2020-09-23,2.60355
2020-09-24,3.13609
2020-09-25,2.78106
2020-09-26,2.72189
2020-09-27,2.01183
2020-09-28,3.55029
2020-09-29,3.13609
2020-09-30,2.30769
2020-10-01,1.2426
2020-10-02,2.36686
2020-10-03,2.54437
2020-10-04,2.30769
2020-10-05,4.20118
2020-10-06,5.38461
2020-10-07,3.90532
2020-10-08,4.43786
2020-10-09,3.66863
2020-10-10,2.13017
2020-10-11,3.3136
2020-10-12,4.26035
2020-10-13,2.78106
2020-10-14,4.31952
2020-10-15,5.08875
2020-10-16,3.01775
2020-10-17,2.071
2020-10-18,2.72189
2020-10-19,3.90532
2020-10-20,3.84615
2020-10-21,3.66863
2020-10-22,3.84615
2020-10-23,3.25443
2020-10-24,1.59763
2020-10-25,2.54437
2020-10-26,3.60946
2020-10-27,3.60946
2020-10-28,4.02366
2020-10-29,3.25443
2020-10-30,3.25443
2020-10-31,1.77514
2020-11-01,1.47928
2020-11-02,3.37278
2020-11-03,3.25443
2020-11-04,3.19526
2020-11-05,4.02366
2020-11-06,3.96449
2020-11-07,1.77514
2020-11-08,2.24852
2020-11-09,3.25443
2020-11-10,3.84615
2020-11-11,3.78698
2020-11-12,3.60946
2020-11-13,3.49112
2020-11-14,2.4852
2020-11-15,2.30769
2020-11-16,4.26035
2020-11-17,3.13609
2020-11-18,4.26035
2020-11-19,4.14201
2020-11-20,3.78698
2020-11-21,2.84023
2020-11-22,2.66272
2020-11-23,3.96449
2020-11-24,4.85207
2020-11-25,4.67455
2020-11-26,3.43195
2020-11-27,4.37869
2020-11-28,2.95857
2020-11-29,4.37869
2020-11-30,4.85207
2020-12-01,5.97633
2020-12-02,4.08284
2020-12-03,3.84615
2020-12-04,3.90532
2020-12-05,3.01775
2020-12-06,4.31952
2020-12-07,3.96449
2020-12-08,5.68047
2020-12-09,4.73372
2020-12-10,6.09467
2020-12-11,4.67455
2020-12-12,3.13609
2020-12-13,2.72189
2020-12-14,4.91124
2020-12-15,6.15384
2020-12-16,5.79881
2020-12-17,6.21301
2020-12-18,3.96449
2020-12-19,3.25443
2020-12-20,3.25443
2020-12-21,5.56213
2020-12-22,4.08284
2020-12-23,5.14792
2020-12-24,3.01775
2020-12-25,3.60946
2020-12-26,3.13609
2020-12-27,4.79289
2020-12-28,6.62721
2020-12-29,4.31952
2020-12-30,5.26627
2020-12-31,4.08284
2021-01-01,4.14201
2021-01-02,4.85207
2021-01-03,4.49704
2021-01-04,5.02958
2021-01-05,4.31952
2021-01-06,5.68047
2021-01-07,4.55621
2021-01-08,4.49704
2021-01-09,3.43195
2021-01-10,4.43786
2021-01-11,6.15384
2021-01-12,4.91124
2021-01-13,5.38461
2021-01-14,5.44378
2021-01-15,4.91124
2021-01-16,3.78698
2021-01-17,4.14201
2021-01-18,6.68639
2021-01-19,6.4497
2021-01-20,5.97633
2021-01-21,4.08284
2021-01-22,4.02366
2021-01-23,3.49112
2021-01-24,4.02366
2021-01-25,4.91124
2021-01-26,6.09467
2021-01-27,6.33136
2021-01-28,4.67455
2021-01-29,5.6213
2021-01-30,4.79289
2021-01-31,5.68047
2021-02-01,5.97633
2021-02-02,5.08875
2021-02-03,5.73964
2021-02-04,4.67455
2021-02-05,4.26035
2021-02-06,4.20118
2021-02-07,3.66863
2021-02-08,5.32544
2021-02-09,4.97041
2021-02-10,3.3136
2021-02-11,3.07692
2021-02-12,3.13609
2021-02-13,2.24852
2021-02-14,2.8994
2021-02-15,4.49704
2021-02-16,4.43786
2021-02-17,5.50295
2021-02-18,5.08875
2021-02-19,4.73372
2021-02-20,3.49112
2021-02-21,3.72781
2021-02-22,5.50295
2021-02-23,4.37869
2021-02-24,4.73372
2021-02-25,4.43786
2021-02-26,4.43786
2021-02-27,3.55029
2021-02-28,3.90532
2021-03-01,4.20118
2021-03-02,4.85207
2021-03-03,5.08875
2021-03-04,5.79881
2021-03-05,3.66863
2021-03-06,3.55029
2021-03-07,2.84023
2021-03-08,5.08875
2021-03-09,4.97041
2021-03-10,5.08875
2021-03-11,5.02958
2021-03-12,4.02366
2021-03-13,1.59763
2021-03-14,3.96449
2021-03-15,5.44378
2021-03-16,4.20118
2021-03-17,5.85798
2021-03-18,5.26627
2021-03-19,4.61538
2021-03-20,3.37278
2021-03-21,2.36686
2021-03-22,6.74556
2021-03-23,5.6213
2021-03-24,4.73372
2021-03-25,4.31952
2021-03-26,3.84615
2021-03-27,3.43195
2021-03-28,4.14201
2021-03-29,5.91715
2021-03-30,3.84615
2021-03-31,6.09467
2021-04-01,4.79289
2021-04-02,3.43195
2021-04-03,4.67455
2021-04-04,3.13609
2021-04-05,4.43786
2021-04-06,4.14201
2021-04-07,3.78698
2021-04-08,3.43195
2021-04-09,3.78698
2021-04-10,3.07692
2021-04-11,3.60946
2021-04-12,3.25443
2021-04-13,33.3136
2021-04-14,19.64497
2021-04-15,7.6923
2021-04-16,4.91124
2021-04-17,3.60946
2021-04-18,5.14792
2021-04-19,5.2071
2021-04-20,6.33136
2021-04-21,5.32544
2021-04-22,4.67455
2021-04-23,5.02958
2021-04-24,3.84615
2021-04-25,4.31952
2021-04-26,4.97041
2021-04-27,13.07692
2021-04-28,14.55621
2021-04-29,9.82248
2021-04-30,7.15976
2021-05-01,5.50295
2021-05-02,3.96449
2021-05-03,4.49704
2021-05-04,4.08284
2021-05-05,3.55029
2021-05-06,3.84615
2021-05-07,2.78106
2021-05-08,3.19526
2021-05-09,2.54437
2021-05-10,2.95857
2021-05-11,3.60946
2021-05-12,5.56213
2021-05-13,3.66863
2021-05-14,3.49112
2021-05-15,1.95266
2021-05-16,3.13609
2021-05-17,4.73372
2021-05-18,3.25443
2021-05-19,2.54437
2021-05-20,5.14792
2021-05-21,3.19526
2021-05-22,3.25443
2021-05-23,3.13609
2021-05-24,4.97041
2021-05-25,7.6923
2021-05-26,14.31952
2021-05-27,7.51479
2021-05-28,6.80473
2021-05-29,4.49704
2021-05-30,3.07692
2021-05-31,4.20118
2021-06-01,4.97041
2021-06-02,3.37278
2021-06-03,2.84023
2021-06-04,3.55029
2021-06-05,1.77514
2021-06-06,2.78106
2021-06-07,4.14201
2021-06-08,4.02366
2021-06-09,3.49112
2021-06-10,3.3136
2021-06-11,2.8994
2021-06-12,2.18934
2021-06-13,2.78106
2021-06-14,3.13609
2021-06-15,2.18934
2021-06-16,4.97041
2021-06-17,3.72781
2021-06-18,3.07692
2021-06-19,2.8994
2021-06-20,2.66272
2021-06-21,3.66863
2021-06-22,4.55621
2021-06-23,9.05325
2021-06-24,7.04142
2021-06-25,3.78698
2021-06-26,3.96449
2021-06-27,2.01183
2021-06-28,3.25443
2021-06-29,4.37869
2021-06-30,4.14201
2021-07-01,4.55621
2021-07-02,3.43195
2021-07-03,3.01775
2021-07-04,2.01183
2021-07-05,5.14792
2021-07-06,3.25443
2021-07-07,3.3136
2021-07-08,4.43786
2021-07-09,3.3136
2021-07-10,2.01183
2021-07-11,3.13609
2021-07-12,3.3136
2021-07-13,3.19526
2021-07-14,4.91124
2021-07-15,4.37869
2021-07-16,4.43786
2021-07-17,4.20118
2021-07-18,4.49704
2021-07-19,4.67455
2021-07-20,5.50295
2021-07-21,3.72781
2021-07-22,3.90532
2021-07-23,3.07692
2021-07-24,4.02366
2021-07-25,2.60355
2021-07-26,3.66863
2021-07-27,3.72781
2021-07-28,4.49704
2021-07-29,3.13609
2021-07-30,2.84023
2021-07-31,2.24852
2021-08-01,2.84023
2021-08-02,2.72189
2021-08-03,3.07692
2021-08-04,3.25443
2021-08-05,3.49112
2021-08-06,2.60355
2021-08-07,2.01183
2021-08-08,3.60946
2021-08-09,4.31952
2021-08-10,3.84615
2021-08-11,4.79289
2021-08-12,4.61538
2021-08-13,4.43786
2021-08-14,2.66272
2021-08-15,2.72189
2021-08-16,3.19526
2021-08-17,2.72189
2021-08-18,4.37869
2021-08-19,5.44378
2021-08-20,3.60946
2021-08-21,4.02366
2021-08-22,2.54437
2021-08-23,4.55621
2021-08-24,3.72781
2021-08-25,4.02366
2021-08-26,4.43786
2021-08-27,2.42603
2021-08-28,2.42603
2021-08-29,2.01183
2021-08-30,4.31952
2021-08-31,4.49704
2021-09-01,4.43786
2021-09-02,3.55029
2021-09-03,3.43195
2021-09-04,2.72189
2021-09-05,2.84023
2021-09-06,3.01775
2021-09-07,4.43786
2021-09-08,2.54437
2021-09-09,4.61538
2021-09-10,2.54437
2021-09-11,2.30769
2021-09-12,2.78106
2021-09-13,2.18934
2021-09-14,3.19526
2021-09-15,4.20118
2021-09-16,2.95857
2021-09-17,1.47928
2021-09-18,1.36094
2021-09-19,1.47928
2021-09-20,1.71597
2021-09-21,2.071
2021-09-22,3.13609
2021-09-23,4.49704
2021-09-24,3.19526
2021-09-25,2.66272
2021-09-26,3.55029
2021-09-27,3.66863
2021-09-28,3.72781
2021-09-29,3.90532
2021-09-30,4.14201
2021-10-01,2.78106
2021-10-02,2.84023
2021-10-03,2.30769
2021-10-04,2.24852
2021-10-05,3.13609
2021-10-06,2.78106
2021-10-07,3.84615
2021-10-08,43.78698
2021-10-09,5.91715
2021-10-10,4.79289
2021-10-11,4.08284
2021-10-12,5.79881
2021-10-13,4.85207
2021-10-14,3.19526
2021-10-15,3.49112
2021-10-16,1.83431
2021-10-17,2.42603
2021-10-18,3.3136
2021-10-19,3.96449
2021-10-20,3.72781
2021-10-21,3.19526
2021-10-22,2.36686
2021-10-23,2.071
2021-10-24,2.071
2021-10-25,2.4852
2021-10-26,3.01775
2021-10-27,4.20118
2021-10-28,3.3136
2021-10-29,3.90532
2021-10-30,1.71597
2021-10-31,3.01775
2021-11-01,3.25443
2021-11-02,4.26035
2021-11-03,3.13609
2021-11-04,3.19526
2021-11-05,3.07692
2021-11-06,2.071
2021-11-07,1.47928
2021-11-08,3.66863
2021-11-09,3.07692
2021-11-10,2.4852
2021-11-11,4.02366
2021-11-12,4.02366
2021-11-13,2.01183
2021-11-14,2.13017
2021-11-15,2.8994
2021-11-16,3.07692
2021-11-17,3.43195
2021-11-18,2.66272
2021-11-19,2.18934
2021-11-20,2.24852
2021-11-21,2.01183
2021-11-22,3.84615
2021-11-23,3.66863
2021-11-24,2.4852
2021-11-25,3.84615
2021-11-26,2.30769
2021-11-27,1.95266
2021-11-28,2.071
2021-11-29,3.37278
2021-11-30,3.25443
2021-12-01,2.72189
2021-12-02,3.25443
2021-12-03,3.78698
2021-12-04,1.47928
2021-12-05,2.071
2021-12-06,2.95857
2021-12-07,3.19526
2021-12-08,2.84023
2021-12-09,5.26627
2021-12-10,2.95857
2021-12-11,1.30177
2021-12-12,2.60355
2021-12-13,2.78106
2021-12-14,4.49704
2021-12-15,6.74556
2021-12-16,4.97041
2021-12-17,2.4852
2021-12-18,2.4852
2021-12-19,2.4852
2021-12-20,3.72781
2021-12-21,2.66272
2021-12-22,4.55621
2021-12-23,3.72781
2021-12-24,2.4852
2021-12-25,2.071
2021-12-26,2.42603
2021-12-27,2.18934
2021-12-28,3.13609
2021-12-29,2.18934
2021-12-30,2.72189
2021-12-31,2.30769
2022-01-01,1.36094
2022-01-02,1.30177
2022-01-03,3.13609
2022-01-04,4.08284
2022-01-05,3.55029
2022-01-06,3.13609
2022-01-07,2.95857
2022-01-08,2.30769
2022-01-09,1.71597
2022-01-10,4.37869
2022-01-11,4.08284
2022-01-12,6.0355
2022-01-13,5.73964
2022-01-14,3.90532
2022-01-15,2.95857
2022-01-16,3.78698
2022-01-17,3.96449
2022-01-18,3.49112
2022-01-19,4.67455
2022-01-20,4.79289
2022-01-21,4.37869
2022-01-22,2.18934
2022-01-23,3.37278
2022-01-24,3.78698
2022-01-25,2.95857
2022-01-26,2.071
2022-01-27,2.42603
2022-01-28,1.71597
2022-01-29,2.24852
2022-01-30,2.01183
2022-01-31,1.6568
2022-02-01,1.12426
2022-02-02,2.36686
2022-02-03,3.43195
2022-02-04,2.95857
2022-02-05,2.72189
2022-02-06,3.01775
2022-02-07,3.55029
2022-02-08,3.25443
2022-02-09,3.01775
2022-02-10,3.25443
2022-02-11,3.49112
2022-02-12,2.60355
2022-02-13,3.19526
2022-02-14,3.25443
2022-02-15,3.60946
2022-02-16,3.19526
2022-02-17,3.72781
2022-02-18,4.49704
2022-02-19,2.36686
2022-02-20,1.89349
2022-02-21,5.85798
2022-02-22,5.2071
2022-02-23,4.49704
2022-02-24,4.85207
2022-02-25,3.01775
2022-02-26,3.19526
2022-02-27,1.36094
2022-02-28,3.01775
2022-03-01,1.83431
2022-03-02,2.4852
2022-03-03,2.4852
2022-03-04,2.18934
2022-03-05,2.95857
2022-03-06,1.95266
2022-03-07,2.4852
2022-03-08,3.72781
2022-03-09,2.24852
2022-03-10,2.24852
2022-03-11,2.66272
2022-03-12,3.3136
2022-03-13,2.95857
2022-03-14,3.25443
2022-03-15,3.49112
2022-03-16,3.25443
2022-03-17,4.43786
2022-03-18,3.72781
2022-03-19,3.25443
2022-03-20,2.36686
2022-03-21,3.37278
2022-03-22,2.95857
2022-03-23,4.26035
2022-03-24,2.95857
2022-03-25,2.4852
2022-03-26,1.42011
2022-03-27,2.4852
2022-03-28,4.08284
2022-03-29,3.84615
2022-03-30,2.42603
2022-03-31,2.4852
2022-04-01,1.83431
2022-04-02,1.59763
2022-04-03,1.77514
2022-04-04,3.3136
2022-04-05,3.01775
2022-04-06,5.85798
2022-04-07,3.78698
2022-04-08,2.60355
2022-04-09,1.42011
2022-04-10,1.6568
2022-04-11,2.72189
2022-04-12,3.37278
2022-04-13,4.31952
2022-04-14,4.26035
2022-04-15,3.3136
2022-04-16,1.95266
2022-04-17,2.95857
2022-04-18,3.72781
2022-04-19,3.13609
2022-04-20,3.72781
2022-04-21,2.42603
2022-04-22,3.19526
2022-04-23,1.6568
2022-04-24,2.18934
2022-04-25,3.37278
2022-04-26,3.96449
2022-04-27,3.25443
2022-04-28,2.78106
2022-04-29,2.071
2022-04-30,1.47928
2022-05-01,2.24852
2022-05-02,1.95266
2022-05-03,3.07692
2022-05-04,2.24852
2022-05-05,2.30769
2022-05-06,2.72189
2022-05-07,2.01183
2022-05-08,2.01183
2022-05-09,2.30769
2022-05-10,3.60946
2022-05-11,3.72781
2022-05-12,2.84023
2022-05-13,2.60355
2022-05-14,1.77514
2022-05-15,1.53846
2022-05-16,2.13017
2022-05-17,3.72781
2022-05-18,2.60355
2022-05-19,2.72189
2022-05-20,2.42603
2022-05-21,1.77514
2022-05-22,1.89349
2022-05-23,2.72189
2022-05-24,2.66272
2022-05-25,2.42603
2022-05-26,2.36686
2022-05-27,2.13017
2022-05-28,1.12426
2022-05-29,2.13017
2022-05-30,2.60355
2022-05-31,2.18934
2022-06-01,1.95266
2022-06-02,2.01183
2022-06-03,2.42603
2022-06-04,7.57396
2022-06-05,1.95266
2022-06-06,2.66272
2022-06-07,2.42603
2022-06-08,7.04142
2022-06-09,2.54437
2022-06-10,2.4852
2022-06-11,1.6568
2022-06-12,2.4852
2022-06-13,3.43195
2022-06-14,2.36686
2022-06-15,4.02366
2022-06-16,2.95857
2022-06-17,3.72781
2022-06-18,1.71597
2022-06-19,1.71597
2022-06-20,3.78698
2022-06-21,2.84023
2022-06-22,3.25443
2022-06-23,3.96449
2022-06-24,2.24852
2022-06-25,1.30177
2022-06-26,4.49704
2022-06-27,5.97633
2022-06-28,5.14792
2022-06-29,4.31952
2022-06-30,4.20118
2022-07-01,2.30769
2022-07-02,1.53846
2022-07-03,2.36686
2022-07-04,3.25443
2022-07-05,3.78698
2022-07-06,3.66863
2022-07-07,4.55621
2022-07-08,2.95857
2022-07-09,2.78106
2022-07-10,1.59763
2022-07-11,3.25443
2022-07-12,2.72189
2022-07-13,2.24852
2022-07-14,3.07692
2022-07-15,3.49112
2022-07-16,1.71597
2022-07-17,2.071
2022-07-18,2.8994
2022-07-19,3.3136
2022-07-20,3.55029
2022-07-21,2.78106
2022-07-22,2.13017
2022-07-23,1.95266
2022-07-24,2.071
2022-07-25,2.95857
2022-07-26,42.42603
2022-07-27,100.0
2022-07-28,59.76331
2022-07-29,28.04733
2022-07-30,25.2071
2022-07-31,31.71597
2022-08-01,16.27218
2022-08-02,15.97633
2022-08-03,13.43195
2022-08-04,9.40828
2022-08-05,7.21893
2022-08-06,5.91715
2022-08-07,4.61538
2022-08-08,6.92307
2022-08-09,6.8639
2022-08-10,6.92307
2022-08-11,5.56213
2022-08-12,4.61538
2022-08-13,3.49112
2022-08-14,3.72781
2022-08-15,4.67455
2022-08-16,5.56213
2022-08-17,6.09467
2022-08-18,4.67455
2022-08-19,4.26035
2022-08-20,3.96449
2022-08-21,3.49112
2022-08-22,5.14792
2022-08-23,4.20118
2022-08-24,5.26627
2022-08-25,4.14201
2022-08-26,3.72781
2022-08-27,1.77514
2022-08-28,3.96449
2022-08-29,3.66863
2022-08-30,5.2071
2022-08-31,4.37869
2022-09-01,3.96449
2022-09-02,4.08284
2022-09-03,2.13017
2022-09-04,2.72189
2022-09-05,4.14201
2022-09-06,4.02366
2022-09-07,4.31952
2022-09-08,3.49112
2022-09-09,1.36094
2022-09-10,1.2426
2022-09-11,1.12426
2022-09-12,2.30769
2022-09-13,3.78698
2022-09-14,5.56213
2022-09-15,5.68047
2022-09-16,3.78698
2022-09-17,2.8994
2022-09-18,2.42603
2022-09-19,4.97041
2022-09-20,7.33727
2022-09-21,4.85207
2022-09-22,3.72781
2022-09-23,3.90532
2022-09-24,2.30769
2022-09-25,2.4852
2022-09-26,3.01775
2022-09-27,3.13609
2022-09-28,3.01775
2022-09-29,3.43195
2022-09-30,4.61538
2022-10-01,2.60355
2022-10-02,1.77514
2022-10-03,3.72781
2022-10-04,6.62721
2022-10-05,5.14792
2022-10-06,3.01775
2022-10-07,2.8994
2022-10-08,2.30769
2022-10-09,2.95857
2022-10-10,2.95857
2022-10-11,3.49112
2022-10-12,4.14201
2022-10-13,3.84615
2022-10-14,4.31952
2022-10-15,2.54437
2022-10-16,1.6568
2022-10-17,2.72189
2022-10-18,3.72781
2022-10-19,4.79289
2022-10-20,4.26035
2022-10-21,2.4852
2022-10-22,3.07692
2022-10-23,2.72189
2022-10-24,2.66272
2022-10-25,3.25443
2022-10-26,3.43195
2022-10-27,3.90532
2022-10-28,2.42603
2022-10-29,1.77514
2022-10-30,1.42011
2022-10-31,1.95266
2022-11-01,3.07692
2022-11-02,2.84023
2022-11-03,2.72189
2022-11-04,2.66272
2022-11-05,1.6568
2022-11-06,1.71597
2022-11-07,3.13609
2022-11-08,3.78698
2022-11-09,2.8994
2022-11-10,3.25443
2022-11-11,3.13609
2022-11-12,1.53846
2022-11-13,2.13017
2022-11-14,3.90532
2022-11-15,34.08284
2022-11-16,20.47337
2022-11-17,9.05325
2022-11-18,5.08875
2022-11-19,4.08284
2022-11-20,4.26035
2022-11-21,5.44378
2022-11-22,5.97633
2022-11-23,5.02958
2022-11-24,4.97041
2022-11-25,6.62721
2022-11-26,2.01183
2022-11-27,2.01183
2022-11-28,3.84615
2022-11-29,4.08284
2022-11-30,3.72781
2022-12-01,4.67455
2022-12-02,4.43786
2022-12-03,2.36686
2022-12-04,3.66863
2022-12-05,4.49704
2022-12-06,3.66863
2022-12-07,3.78698
2022-12-08,5.26627
2022-12-09,4.61538
2022-12-10,3.25443
2022-12-11,3.84615
2022-12-12,5.02958
2022-12-13,4.73372
2022-12-14,4.67455
2022-12-15,4.55621
2022-12-16,3.72781
2022-12-17,1.83431
2022-12-18,2.42603
2022-12-19,4.73372
2022-12-20,3.60946
2022-12-21,3.78698
2022-12-22,3.55029
2022-12-23,3.55029
2022-12-24,2.36686
2022-12-25,1.47928
2022-12-26,2.84023
2022-12-27,3.78698
2022-12-28,4.49704
2022-12-29,5.44378
2022-12-30,5.14792
2022-12-31,3.3136
2023-01-01,7.75147
2023-01-02,7.39644
2023-01-03,6.56804
2023-01-04,6.0355
2023-01-05,7.2781
2023-01-06,6.92307
2023-01-07,4.02366
2023-01-08,3.96449
2023-01-09,5.14792
2023-01-10,4.43786
2023-01-11,6.09467
2023-01-12,5.14792
2023-01-13,37.98816
2023-01-14,5.68047
2023-01-15,5.32544
2023-01-16,6.21301
2023-01-17,5.08875
2023-01-18,5.6213
2023-01-19,4.73372
2023-01-20,2.95857
2023-01-21,2.54437
2023-01-22,2.66272
2023-01-23,3.13609
2023-01-24,5.14792
2023-01-25,7.21893
2023-01-26,7.15976
2023-01-27,5.08875
2023-01-28,3.13609
2023-01-29,4.85207
2023-01-30,7.33727
2023-01-31,21.36094
2023-02-01,7.33727
2023-02-02,5.79881
2023-02-03,4.97041
2023-02-04,3.66863
2023-02-05,4.26035
2023-02-06,6.09467
2023-02-07,6.39053
2023-02-08,5.73964
2023-02-09,7.81065
2023-02-10,7.33727
2023-02-11,4.97041
2023-02-12,5.79881
2023-02-13,7.33727
2023-02-14,7.81065
2023-02-15,8.04733
2023-02-16,7.10059
2023-02-17,5.85798
2023-02-18,4.14201
2023-02-19,3.84615
2023-02-20,6.74556
2023-02-21,6.33136
2023-02-22,6.50887
2023-02-23,6.15384
2023-02-24,5.26627
2023-02-25,4.91124
2023-02-26,3.3136
2023-02-27,4.67455
2023-02-28,4.97041
2023-03-01,4.49704
2023-03-02,6.27218
2023-03-03,6.15384
2023-03-04,3.25443
2023-03-05,4.49704
2023-03-06,5.73964
2023-03-07,5.26627
2023-03-08,6.27218
2023-03-09,5.32544
2023-03-10,5.08875
2023-03-11,2.60355
2023-03-12,4.73372
2023-03-13,6.33136
2023-03-14,5.85798
2023-03-15,5.2071
2023-03-16,6.8639
2023-03-17,4.20118
2023-03-18,3.07692
2023-03-19,4.85207
2023-03-20,5.6213
2023-03-21,6.39053
2023-03-22,7.6923
2023-03-23,4.97041
2023-03-24,4.49704
2023-03-25,4.02366
2023-03-26,6.4497
2023-03-27,6.21301
2023-03-28,3.60946
2023-03-29,4.91124
2023-03-30,4.02366
2023-03-31,4.02366
2023-04-01,2.54437
2023-04-02,4.08284
2023-04-03,4.20118
2023-04-04,4.73372
2023-04-05,5.44378
2023-04-06,5.26627
2023-04-07,4.20118
2023-04-08,3.19526
2023-04-09,3.19526
2023-04-10,4.49704
2023-04-11,4.73372
2023-04-12,5.14792
2023-04-13,4.20118
2023-04-14,3.84615
2023-04-15,3.37278
2023-04-16,2.95857
2023-04-17,4.55621
2023-04-18,3.66863
2023-04-19,3.90532
2023-04-20,3.13609
2023-04-21,3.19526
2023-04-22,2.18934
2023-04-23,3.3136
2023-04-24,3.43195
2023-04-25,3.13609
2023-04-26,4.31952
2023-04-27,3.72781
2023-04-28,2.8994
2023-04-29,2.24852
2023-04-30,2.24852
2023-05-01,3.01775
2023-05-02,4.31952
2023-05-03,4.02366
2023-05-04,2.66272
2023-05-05,3.43195
2023-05-06,2.54437
2023-05-07,2.95857
2023-05-08,5.02958
2023-05-09,5.44378
2023-05-10,4.79289
2023-05-11,4.73372
2023-05-12,4.43786
2023-05-13,2.42603
2023-05-14,2.84023
2023-05-15,4.67455
2023-05-16,3.84615
2023-05-17,4.02366
2023-05-18,5.44378
2023-05-19,3.60946
2023-05-20,2.72189
2023-05-21,3.90532
2023-05-22,4.31952
2023-05-23,6.50887
2023-05-24,6.98224
2023-05-25,8.87573
2023-05-26,12.8994
2023-05-27,3.84615
2023-05-28,2.72189
2023-05-29,2.95857
