date,삼성생명주가
2021-01-29,31.04517
2021-01-30,4.09038
2021-01-31,3.22109
2021-02-01,30.53527
2021-02-02,29.21449
2021-02-03,26.94804
2021-02-04,24.37386
2021-02-05,23.9044
2021-02-06,3.13573
2021-02-07,2.39448
2021-02-08,24.56254
2021-02-09,23.31364
2021-02-10,19.89038
2021-02-11,2.63932
2021-02-12,1.97219
2021-02-13,2.12942
2021-02-14,2.30463
2021-02-15,24.69956
2021-02-16,23.28893
2021-02-17,29.79177
2021-02-18,30.3376
2021-02-19,24.97809
2021-02-20,3.10878
2021-02-21,3.01219
2021-02-22,34.33814
2021-02-23,32.97468
2021-02-24,30.41398
2021-02-25,29.45034
2021-02-26,24.9152
2021-02-27,3.06386
2021-02-28,2.78757
2021-03-01,3.24805
2021-03-02,27.20411
2021-03-03,26.65378
2021-03-04,22.77005
2021-03-05,29.64127
2021-03-06,3.83207
2021-03-07,3.0953
2021-03-08,27.31642
2021-03-09,29.2684
2021-03-10,26.2854
2021-03-11,27.121
2021-03-12,24.37386
2021-03-13,3.38731
2021-03-14,2.88865
2021-03-15,23.41247
2021-03-16,21.99959
2021-03-17,20.03189
2021-03-18,20.73047
2021-03-19,19.42316
2021-03-20,2.33832
2021-03-21,1.97443
2021-03-22,19.50178
2021-03-23,17.0736
2021-03-24,16.5098
2021-03-25,17.14548
2021-03-26,18.4146
2021-03-27,2.2934
2021-03-28,1.97893
2021-03-29,17.74747
2021-03-30,19.02558
2021-03-31,18.51344
2021-04-01,16.94782
2021-04-02,17.11853
2021-04-03,2.18782
2021-04-04,1.74756
2021-04-05,16.65805
2021-04-06,16.66254
2021-04-07,16.36604
2021-04-08,15.80898
2021-04-09,14.27705
2021-04-10,1.82394
2021-04-11,1.25564
2021-04-12,15.22945
2021-04-13,17.58125
2021-04-14,23.17212
2021-04-15,21.6357
2021-04-16,21.10559
2021-04-17,2.72692
2021-04-18,2.06653
2021-04-19,20.17116
2021-04-20,24.91071
2021-04-21,19.62532
2021-04-22,20.69228
2021-04-23,20.2947
2021-04-24,2.87742
2021-04-25,3.11327
2021-04-26,33.36103
2021-04-27,35.44554
2021-04-28,36.41366
2021-04-29,31.38435
2021-04-30,34.80985
2021-05-01,14.03221
2021-05-02,8.11563
2021-05-03,55.36063
2021-05-04,47.69873
2021-05-05,7.1812
2021-05-06,40.20305
2021-05-07,33.89564
2021-05-08,4.13531
2021-05-09,3.30645
2021-05-10,33.04431
2021-05-11,29.99168
2021-05-12,28.53388
2021-05-13,33.96078
2021-05-14,31.55506
2021-05-15,3.93539
2021-05-16,3.26826
2021-05-17,27.57474
2021-05-18,24.63442
2021-05-19,3.72425
2021-05-20,22.39717
2021-05-21,21.61549
2021-05-22,2.46636
2021-05-23,2.03508
2021-05-24,21.00226
2021-05-25,19.93081
2021-05-26,19.08623
2021-05-27,20.49686
2021-05-28,19.5175
2021-05-29,2.26195
2021-05-30,1.54316
2021-05-31,18.98065
2021-06-01,18.55836
2021-06-02,20.24978
2021-06-03,21.56831
2021-06-04,18.30903
2021-06-05,2.01711
2021-06-06,1.62177
2021-06-07,18.27085
2021-06-08,17.13425
2021-06-09,16.95006
2021-06-10,17.00172
2021-06-11,17.14773
2021-06-12,1.92951
2021-06-13,1.33875
2021-06-14,16.46488
2021-06-15,16.9568
2021-06-16,17.94739
2021-06-17,17.13874
2021-06-18,16.36604
2021-06-19,2.36078
2021-06-20,1.81046
2021-06-21,18.20795
2021-06-22,17.33641
2021-06-23,17.00846
2021-06-24,16.65131
2021-06-25,18.88856
2021-06-26,2.2305
2021-06-27,1.74082
2021-06-28,16.46038
2021-06-29,14.88577
2021-06-30,15.82919
2021-07-01,14.17372
2021-07-02,14.07264
2021-07-03,1.75206
2021-07-04,1.5746
2021-07-05,14.50616
2021-07-06,14.49268
2021-07-07,14.99359
2021-07-08,15.13286
2021-07-09,16.71645
2021-07-10,1.84191
2021-07-11,1.3657
2021-07-12,16.98151
2021-07-13,15.88535
2021-07-14,15.65399
2021-07-15,16.34582
2021-07-16,13.94685
2021-07-17,1.6375
2021-07-18,1.33426
2021-07-19,14.2164
2021-07-20,14.13104
2021-07-21,15.33951
2021-07-22,17.58125
2021-07-23,14.47022
2021-07-24,1.7543
2021-07-25,1.30056
2021-07-26,12.95401
2021-07-27,13.92439
2021-07-28,13.18313
2021-07-29,13.07756
2021-07-30,12.67997
2021-07-31,1.42186
2021-08-01,1.20622
2021-08-02,12.89337
2021-08-03,13.45717
2021-08-04,15.71239
2021-08-05,15.55066
2021-08-06,14.02097
2021-08-07,1.43983
2021-08-08,1.43309
2021-08-09,14.91947
2021-08-10,16.61762
2021-08-11,17.85305
2021-08-12,17.1073
2021-08-13,17.32069
2021-08-14,2.48657
2021-08-15,1.77676
2021-08-16,3.00545
2021-08-17,16.69624
2021-08-18,16.6558
2021-08-19,16.54349
2021-08-20,16.33235
2021-08-21,1.71387
2021-08-22,1.50272
2021-08-23,16.68501
2021-08-24,17.72501
2021-08-25,17.17918
2021-08-26,16.24924
2021-08-27,14.78919
2021-08-28,1.68018
2021-08-29,1.50048
2021-08-30,14.3624
2021-08-31,14.74651
2021-09-01,14.61398
2021-09-02,13.81432
2021-09-03,14.304
2021-09-04,1.57685
2021-09-05,1.07369
2021-09-06,12.94952
2021-09-07,11.42208
2021-09-08,11.87582
2021-09-09,12.0398
2021-09-10,11.48273
2021-09-11,1.25339
2021-09-12,0.96363
2021-09-13,11.47824
2021-09-14,14.4253
2021-09-15,12.50701
2021-09-16,11.17725
2021-09-17,11.26036
2021-09-18,1.19724
2021-09-19,0.8311
2021-09-20,0.68734
2021-09-21,0.87827
2021-09-22,0.9232
2021-09-23,12.48006
2021-09-24,11.80844
2021-09-25,1.34324
2021-09-26,0.98609
2021-09-27,11.72083
2021-09-28,13.2932
2021-09-29,13.65709
2021-09-30,12.17008
2021-10-01,11.9769
2021-10-02,1.28259
2021-10-03,0.85806
2021-10-04,1.788
2021-10-05,13.55825
2021-10-06,15.198
2021-10-07,13.67506
2021-10-08,11.87358
2021-10-09,1.83517
2021-10-10,1.29158
2021-10-11,1.788
2021-10-12,15.0183
2021-10-13,13.52231
2021-10-14,12.85293
2021-10-15,12.31384
2021-10-16,1.341
2021-10-17,0.89849
2021-10-18,11.05819
2021-10-19,10.74821
2021-10-20,10.0092
2021-10-21,10.30571
2021-10-22,9.4162
2021-10-23,1.05572
2021-10-24,0.84233
2021-10-25,10.40679
2021-10-26,10.64938
2021-10-27,10.4899
2021-10-28,11.2334
2021-10-29,11.52092
2021-10-30,1.46005
2021-10-31,1.05797
2021-11-01,10.31245
2021-11-02,11.70736
2021-11-03,10.45396
2021-11-04,10.67634
2021-11-05,9.45663
2021-11-06,1.08268
2021-11-07,0.79067
2021-11-08,10.49664
2021-11-09,9.8003
2021-11-10,9.45888
2021-11-11,11.15478
2021-11-12,11.22217
2021-11-13,1.59482
2021-11-14,1.28259
2021-11-15,11.89829
2021-11-16,11.34571
2021-11-17,11.71859
2021-11-18,11.44005
2021-11-19,11.86908
2021-11-20,1.49149
2021-11-21,1.20622
2021-11-22,13.54477
2021-11-23,13.29769
2021-11-24,12.89561
2021-11-25,11.64671
2021-11-26,12.83496
2021-11-27,1.58359
2021-11-28,1.1905
2021-11-29,13.0843
2021-11-30,15.645
2021-12-01,14.93294
2021-12-02,19.13789
2021-12-03,17.46445
2021-12-04,2.39448
2021-12-05,1.82394
2021-12-06,16.0044
2021-12-07,15.79774
2021-12-08,15.92578
2021-12-09,14.69484
2021-12-10,13.25501
2021-12-11,1.3994
2021-12-12,1.54091
2021-12-13,15.19126
2021-12-14,13.06408
2021-12-15,13.27298
2021-12-16,13.36283
2021-12-17,13.59419
2021-12-18,1.55214
2021-12-19,1.19274
2021-12-20,12.49578
2021-12-21,12.91358
2021-12-22,12.41492
2021-12-23,12.50477
2021-12-24,12.68896
2021-12-25,1.52069
2021-12-26,1.60156
2021-12-27,13.22132
2021-12-28,13.7357
2021-12-29,16.31887
2021-12-30,12.78779
2021-12-31,3.71526
2022-01-01,1.03775
2022-01-02,1.10514
2022-01-03,12.51375
2022-01-04,11.5344
2022-01-05,13.7694
2022-01-06,13.22132
2022-01-07,12.88438
2022-01-08,1.46229
2022-01-09,1.25115
2022-01-10,15.65623
2022-01-11,13.96707
2022-01-12,15.1396
2022-01-13,12.59911
2022-01-14,11.81518
2022-01-15,1.31629
2022-01-16,1.15007
2022-01-17,10.65163
2022-01-18,10.53033
2022-01-19,11.20869
2022-01-20,11.70511
2022-01-21,10.72575
2022-01-22,1.32752
2022-01-23,1.11637
2022-01-24,11.55237
2022-01-25,12.40369
2022-01-26,12.89112
2022-01-27,14.31748
2022-01-28,14.22314
2022-01-29,1.60605
2022-01-30,1.1321
2022-01-31,1.05797
2022-02-01,0.97711
2022-02-02,1.1276
2022-02-03,14.1535
2022-02-04,12.53172
2022-02-05,1.50946
2022-02-06,1.49374
2022-02-07,12.37449
2022-02-08,12.01284
2022-02-09,12.32956
2022-02-10,11.83314
2022-02-11,10.58649
2022-02-12,1.32303
2022-02-13,0.92095
2022-02-14,9.94631
2022-02-15,9.63858
2022-02-16,11.27159
2022-02-17,11.34571
2022-02-18,9.98674
2022-02-19,1.54091
2022-02-20,1.28933
2022-02-21,10.68981
2022-02-22,10.98856
2022-02-23,11.20195
2022-02-24,12.69345
2022-02-25,12.41717
2022-02-26,1.41287
2022-02-27,1.04449
2022-02-28,11.48273
2022-03-01,1.89132
2022-03-02,11.30977
2022-03-03,11.78373
2022-03-04,10.25854
2022-03-05,1.08717
2022-03-06,0.84009
2022-03-07,11.7388
2022-03-08,11.03124
2022-03-09,1.4578
2022-03-10,11.74105
2022-03-11,11.10312
2022-03-12,1.3073
2022-03-13,1.17477
2022-03-14,11.5052
2022-03-15,10.27875
2022-03-16,11.07616
2022-03-17,13.14944
2022-03-18,11.58606
2022-03-19,1.50946
2022-03-20,1.10289
2022-03-21,10.28998
2022-03-22,11.44904
2022-03-23,12.01509
2022-03-24,10.71677
2022-03-25,10.4315
2022-03-26,1.08942
2022-03-27,0.90523
2022-03-28,12.28913
2022-03-29,11.98364
2022-03-30,11.12334
2022-03-31,12.38796
2022-04-01,10.73698
2022-04-02,1.19724
2022-04-03,1.04
2022-04-04,10.65163
2022-04-05,10.26752
2022-04-06,10.34165
2022-04-07,10.20687
2022-04-08,9.22078
2022-04-09,1.04449
2022-04-10,0.82436
2022-04-11,10.41577
2022-04-12,9.55322
2022-04-13,10.52359
2022-04-14,10.57526
2022-04-15,9.60039
2022-04-16,1.22644
2022-04-17,0.99732
2022-04-18,9.71719
2022-04-19,9.69698
2022-04-20,10.35737
2022-04-21,10.47867
2022-04-22,9.79132
2022-04-23,1.17927
2022-04-24,0.86479
2022-04-25,10.29223
2022-04-26,10.06761
2022-04-27,9.99348
2022-04-28,10.58649
2022-04-29,10.44048
2022-04-30,1.06471
2022-05-01,0.87603
2022-05-02,9.71495
2022-05-03,9.67227
2022-05-04,9.21853
2022-05-05,1.37694
2022-05-06,8.70639
2022-05-07,0.84907
2022-05-08,0.65589
2022-05-09,8.70864
2022-05-10,9.387
2022-05-11,8.81646
2022-05-12,9.98674
2022-05-13,11.24463
2022-05-14,1.13434
2022-05-15,0.77719
2022-05-16,9.86545
2022-05-17,12.14537
2022-05-18,10.83357
2022-05-19,9.68799
2022-05-20,10.88748
2022-05-21,1.17253
2022-05-22,0.84682
2022-05-23,9.9216
2022-05-24,10.19564
2022-05-25,10.49214
2022-05-26,10.36411
2022-05-27,13.69752
2022-05-28,1.56113
2022-05-29,1.20847
2022-05-30,12.68447
2022-05-31,11.59954
2022-06-01,1.61279
2022-06-02,9.45888
2022-06-03,9.41395
2022-06-04,0.8895
2022-06-05,0.74125
2022-06-06,0.93667
2022-06-07,8.58959
2022-06-08,9.36678
2022-06-09,8.08418
2022-06-10,8.04824
2022-06-11,0.97711
2022-06-12,0.64242
2022-06-13,8.88609
2022-06-14,9.79806
2022-06-15,10.55729
2022-06-16,10.43374
2022-06-17,10.5191
2022-06-18,1.1276
2022-06-19,0.8311
2022-06-20,10.36186
2022-06-21,9.88342
2022-06-22,9.34657
2022-06-23,9.20056
2022-06-24,9.41171
2022-06-25,0.894
2022-06-26,0.64242
2022-06-27,9.21404
2022-06-28,8.39866
2022-06-29,7.76297
2022-06-30,7.65291
2022-07-01,8.1336
2022-07-02,0.90523
2022-07-03,0.5638
2022-07-04,8.26837
2022-07-05,8.59632
2022-07-06,11.21543
2022-07-07,10.46519
2022-07-08,9.6543
2022-07-09,0.80864
2022-07-10,0.68285
2022-07-11,8.69516
2022-07-12,7.7495
2022-07-13,8.47278
2022-07-14,8.81196
2022-07-15,8.90181
2022-07-16,0.96587
2022-07-17,0.79965
2022-07-18,10.30121
2022-07-19,9.30164
2022-07-20,9.65655
2022-07-21,9.23425
2022-07-22,8.56712
2022-07-23,0.76821
2022-07-24,0.62445
2022-07-25,8.52894
2022-07-26,8.00107
2022-07-27,7.76747
2022-07-28,9.4454
2022-07-29,9.08376
2022-07-30,0.75922
2022-07-31,0.6806
2022-08-01,8.29308
2022-08-02,7.49118
2022-08-03,7.98535
2022-08-04,8.40989
2022-08-05,10.07884
2022-08-06,0.90747
2022-08-07,0.63119
2022-08-08,8.82319
2022-08-09,10.35737
2022-08-10,9.387
2022-08-11,9.63858
2022-08-12,9.46337
2022-08-13,0.89175
2022-08-14,0.62894
2022-08-15,1.05572
2022-08-16,8.62103
2022-08-17,8.54017
2022-08-18,7.95615
2022-08-19,7.8079
2022-08-20,0.79291
2022-08-21,0.61546
2022-08-22,7.46422
2022-08-23,7.43502
2022-08-24,7.61697
2022-08-25,8.17179
2022-08-26,7.95166
2022-08-27,0.76371
2022-08-28,0.46497
2022-08-29,7.38785
2022-08-30,8.20323
2022-08-31,8.0168
2022-09-01,7.38561
2022-09-02,10.02044
2022-09-03,1.22868
2022-09-04,0.93667
2022-09-05,8.76928
2022-09-06,8.43909
2022-09-07,8.25939
2022-09-08,7.97187
2022-09-09,0.75024
2022-09-10,0.51663
2022-09-11,0.5054
2022-09-12,0.7098
2022-09-13,10.58199
2022-09-14,8.56488
2022-09-15,7.50466
2022-09-16,7.36764
2022-09-17,0.88501
2022-09-18,0.67611
2022-09-19,7.36314
2022-09-20,8.72885
2022-09-21,7.87079
2022-09-22,7.54733
2022-09-23,8.77602
2022-09-24,0.97486
2022-09-25,0.74125
2022-09-26,8.98942
2022-09-27,8.51771
2022-09-28,8.7895
2022-09-29,8.68393
2022-09-30,8.046
2022-10-01,0.74574
2022-10-02,0.66713
2022-10-03,0.81313
2022-10-04,8.17179
2022-10-05,7.96513
2022-10-06,7.74276
2022-10-07,10.08558
2022-10-08,1.2197
2022-10-09,0.82661
2022-10-10,1.11188
2022-10-11,7.89775
2022-10-12,8.27511
2022-10-13,7.41031
2022-10-14,8.03252
2022-10-15,1.38592
2022-10-16,0.96138
2022-10-17,8.97594
2022-10-18,8.50872
2022-10-19,7.63044
2022-10-20,7.152
2022-10-21,6.93187
2022-10-22,0.81313
2022-10-23,0.62445
2022-10-24,7.67537
2022-10-25,7.44625
2022-10-26,7.25982
2022-10-27,9.01412
2022-10-28,8.59857
2022-10-29,0.90972
2022-10-30,0.61996
2022-10-31,8.43684
2022-11-01,8.38518
2022-11-02,7.69334
2022-11-03,7.52936
2022-11-04,8.56488
2022-11-05,0.89849
2022-11-06,0.77045
2022-11-07,7.76073
2022-11-08,8.24142
2022-11-09,8.12237
2022-11-10,8.03701
2022-11-11,10.17093
2022-11-12,1.07594
2022-11-13,0.64466
2022-11-14,8.90406
2022-11-15,8.03477
2022-11-16,7.86181
2022-11-17,7.34742
2022-11-18,6.57022
2022-11-19,0.71879
2022-11-20,0.50315
2022-11-21,6.58145
2022-11-22,6.76789
2022-11-23,7.28677
2022-11-24,9.29715
2022-11-25,8.06846
2022-11-26,1.01754
2022-11-27,0.82885
2022-11-28,7.43053
2022-11-29,8.75131
2022-11-30,12.12291
2022-12-01,10.50787
2022-12-02,8.8771
2022-12-03,0.95914
2022-12-04,0.75024
2022-12-05,8.31105
2022-12-06,7.23735
2022-12-07,10.20463
2022-12-08,12.16559
2022-12-09,11.51643
2022-12-10,1.43758
2022-12-11,1.23992
2022-12-12,10.5775
2022-12-13,9.9508
2022-12-14,9.46562
2022-12-15,8.14259
2022-12-16,7.89101
2022-12-17,1.14108
2022-12-18,1.12311
2022-12-19,8.33801
2022-12-20,7.68435
2022-12-21,9.59814
2022-12-22,9.45214
2022-12-23,8.98717
2022-12-24,0.97935
2022-12-25,0.92769
2022-12-26,8.40989
2022-12-27,8.2212
2022-12-28,8.71313
2022-12-29,7.89101
2022-12-30,3.37608
2022-12-31,0.73901
2023-01-01,0.63343
2023-01-02,7.2396
2023-01-03,7.61921
2023-01-04,8.35149
2023-01-05,8.11563
2023-01-06,9.20056
2023-01-07,1.08268
2023-01-08,0.77944
2023-01-09,9.06803
2023-01-10,7.96513
2023-01-11,7.44625
2023-01-12,7.60349
2023-01-13,7.91796
2023-01-14,0.87827
2023-01-15,0.69857
2023-01-16,7.6574
2023-01-17,6.85549
2023-01-18,6.91614
2023-01-19,7.09809
2023-01-20,6.23329
2023-01-21,0.65365
2023-01-22,0.44475
2023-01-23,0.52337
2023-01-24,0.66488
2023-01-25,7.52263
2023-01-26,7.5653
2023-01-27,8.60756
2023-01-28,1.09616
2023-01-29,0.71654
2023-01-30,7.01722
2023-01-31,6.87346
2023-02-01,7.37662
2023-02-02,9.71495
2023-02-03,9.01188
2023-02-04,1.00631
2023-02-05,0.82885
2023-02-06,7.5069
2023-02-07,7.03295
2023-02-08,7.56306
2023-02-09,7.17221
2023-02-10,6.90042
2023-02-11,0.75024
2023-02-12,0.57728
2023-02-13,6.50958
2023-02-14,6.72072
2023-02-15,6.32089
2023-02-16,7.04867
2023-02-17,6.42646
2023-02-18,0.73901
2023-02-19,0.56829
2023-02-20,6.82405
2023-02-21,6.22206
2023-02-22,6.1996
2023-02-23,6.35009
2023-02-24,5.7818
2023-02-25,0.61996
2023-02-26,0.64242
2023-02-27,5.74361
2023-02-28,5.55493
2023-03-01,0.96587
2023-03-02,5.74136
2023-03-03,5.30335
2023-03-04,0.54583
2023-03-05,0.37062
2023-03-06,5.7773
2023-03-07,5.62456
2023-03-08,5.2135
2023-03-09,5.14611
2023-03-10,5.10793
2023-03-11,0.55706
2023-03-12,0.47395
2023-03-13,5.57739
2023-03-14,5.5729
2023-03-15,5.55942
2023-03-16,5.70542
2023-03-17,5.74136
2023-03-18,0.60199
2023-03-19,0.43352
2023-03-20,5.26292
2023-03-21,5.21575
2023-03-22,5.99743
2023-03-23,5.91432
2023-03-24,5.6605
2023-03-25,0.61546
2023-03-26,0.42229
2023-03-27,5.08546
2023-03-28,5.13488
2023-03-29,5.26741
2023-03-30,5.87614
2023-03-31,5.82897
2023-04-01,0.60199
2023-04-02,0.3841
2023-04-03,5.19328
2023-04-04,5.41117
2023-04-05,5.4224
2023-04-06,5.07199
2023-04-07,6.00193
2023-04-08,0.64017
2023-04-09,0.42004
2023-04-10,6.02214
2023-04-11,6.57921
2023-04-12,6.74992
2023-04-13,6.51407
2023-04-14,7.01947
2023-04-15,0.64466
2023-04-16,0.46721
2023-04-17,5.91432
2023-04-18,5.94577
2023-04-19,5.94802
2023-04-20,5.78404
2023-04-21,5.66275
2023-04-22,0.63792
2023-04-23,0.51887
2023-04-24,5.41341
2023-04-25,5.67847
2023-04-26,5.5437
2023-04-27,5.15285
2023-04-28,5.88737
2023-04-29,0.64017
2023-04-30,0.40656
2023-05-01,1.39715
2023-05-02,5.85817
2023-05-03,5.26741
2023-05-04,5.0967
2023-05-05,0.62894
2023-05-06,0.45149
2023-05-07,0.31222
2023-05-08,5.48529
2023-05-09,4.98663
2023-05-10,5.18205
2023-05-11,5.64478
2023-05-12,4.86533
2023-05-13,0.43352
2023-05-14,0.35939
2023-05-15,5.39769
2023-05-16,5.16184
2023-05-17,5.22248
2023-05-18,5.02032
2023-05-19,6.18163
2023-05-20,0.69633
2023-05-21,0.43576
2023-05-22,5.87165
2023-05-23,5.5392
2023-05-24,5.10568
2023-05-25,5.37298
2023-05-26,5.06525
2023-05-27,0.5054
2023-05-28,0.3841
2023-05-29,0.87603
