date,증권사순위
2020-06-14,15.21839
2020-06-15,18.66666
2020-06-16,19.49425
2020-06-17,22.75862
2020-06-18,24.27586
2020-06-19,19.03448
2020-06-20,12.04597
2020-06-21,16.45977
2020-06-22,22.94252
2020-06-23,22.66666
2020-06-24,22.3908
2020-06-25,18.06896
2020-06-26,16.0
2020-06-27,9.37931
2020-06-28,12.5977
2020-06-29,15.40229
2020-06-30,14.71264
2020-07-01,16.7816
2020-07-02,16.0
2020-07-03,17.47126
2020-07-04,8.73563
2020-07-05,14.57471
2020-07-06,21.60919
2020-07-07,22.85057
2020-07-08,17.74712
2020-07-09,16.55172
2020-07-10,14.34482
2020-07-11,9.42528
2020-07-12,11.86206
2020-07-13,15.67816
2020-07-14,13.83908
2020-07-15,16.64367
2020-07-16,21.7931
2020-07-17,20.1839
2020-07-18,11.21839
2020-07-19,12.7816
2020-07-20,19.08045
2020-07-21,18.11494
2020-07-22,21.14942
2020-07-23,24.91954
2020-07-24,19.21839
2020-07-25,10.9885
2020-07-26,15.03448
2020-07-27,24.0
2020-07-28,21.24137
2020-07-29,23.21839
2020-07-30,18.57471
2020-07-31,20.50574
2020-08-01,16.1839
2020-08-02,18.89655
2020-08-03,28.50574
2020-08-04,32.82758
2020-08-05,42.20689
2020-08-06,38.43678
2020-08-07,32.45977
2020-08-08,24.50574
2020-08-09,23.03448
2020-08-10,39.72413
2020-08-11,38.89655
2020-08-12,34.66666
2020-08-13,30.62068
2020-08-14,26.48275
2020-08-15,14.89655
2020-08-16,15.21839
2020-08-17,16.45977
2020-08-18,20.36781
2020-08-19,20.50574
2020-08-20,23.12643
2020-08-21,23.40229
2020-08-22,14.20689
2020-08-23,16.1839
2020-08-24,21.60919
2020-08-25,26.80459
2020-08-26,29.51724
2020-08-27,27.12643
2020-08-28,24.22988
2020-08-29,17.70114
2020-08-30,21.10344
2020-08-31,32.41379
2020-09-01,34.3908
2020-09-02,41.42528
2020-09-03,37.83908
2020-09-04,33.97701
2020-09-05,20.5977
2020-09-06,21.51724
2020-09-07,32.22988
2020-09-08,30.57471
2020-09-09,29.7931
2020-09-10,30.06896
2020-09-11,30.52873
2020-09-12,19.67816
2020-09-13,26.9885
2020-09-14,31.26436
2020-09-15,28.73563
2020-09-16,30.48275
2020-09-17,22.80459
2020-09-18,24.27586
2020-09-19,18.20689
2020-09-20,15.86206
2020-09-21,18.89655
2020-09-22,15.77011
2020-09-23,18.66666
2020-09-24,16.36781
2020-09-25,17.83908
2020-09-26,13.83908
2020-09-27,12.1839
2020-09-28,18.48275
2020-09-29,12.55172
2020-09-30,13.42528
2020-10-01,11.44827
2020-10-02,11.77011
2020-10-03,14.9885
2020-10-04,18.89655
2020-10-05,20.04597
2020-10-06,24.73563
2020-10-07,19.26436
2020-10-08,20.73563
2020-10-09,13.1954
2020-10-10,11.26436
2020-10-11,13.14942
2020-10-12,21.93103
2020-10-13,21.65517
2020-10-14,25.05747
2020-10-15,24.55172
2020-10-16,16.50574
2020-10-17,11.44827
2020-10-18,12.09195
2020-10-19,18.62068
2020-10-20,17.14942
2020-10-21,19.63218
2020-10-22,19.21839
2020-10-23,14.71264
2020-10-24,11.03448
2020-10-25,13.05747
2020-10-26,19.5862
2020-10-27,17.14942
2020-10-28,19.95402
2020-10-29,18.89655
2020-10-30,16.09195
2020-10-31,9.01149
2020-11-01,11.95402
2020-11-02,14.02298
2020-11-03,15.90804
2020-11-04,16.22988
2020-11-05,14.89655
2020-11-06,14.20689
2020-11-07,11.77011
2020-11-08,10.29885
2020-11-09,16.50574
2020-11-10,17.83908
2020-11-11,19.72413
2020-11-12,21.42528
2020-11-13,20.5977
2020-11-14,14.34482
2020-11-15,15.54022
2020-11-16,25.65517
2020-11-17,32.96551
2020-11-18,29.01149
2020-11-19,27.21839
2020-11-20,21.14942
2020-11-21,17.51724
2020-11-22,17.14942
2020-11-23,27.95402
2020-11-24,31.77011
2020-11-25,34.71264
2020-11-26,37.28735
2020-11-27,30.48275
2020-11-28,22.52873
2020-11-29,22.11494
2020-11-30,31.63218
2020-12-01,30.71264
2020-12-02,35.17241
2020-12-03,39.54022
2020-12-04,41.70114
2020-12-05,27.44827
2020-12-06,29.28735
2020-12-07,41.74712
2020-12-08,38.3908
2020-12-09,41.24137
2020-12-10,37.60919
2020-12-11,34.52873
2020-12-12,21.97701
2020-12-13,22.62068
2020-12-14,32.73563
2020-12-15,29.28735
2020-12-16,31.90804
2020-12-17,27.17241
2020-12-18,23.08045
2020-12-19,21.28735
2020-12-20,18.52873
2020-12-21,25.70114
2020-12-22,29.88505
2020-12-23,30.85057
2020-12-24,27.72413
2020-12-25,21.37931
2020-12-26,18.9885
2020-12-27,22.75862
2020-12-28,33.10344
2020-12-29,42.89655
2020-12-30,48.04597
2020-12-31,33.37931
2021-01-01,29.42528
2021-01-02,29.47126
2021-01-03,32.32183
2021-01-04,55.26436
2021-01-05,57.47126
2021-01-06,69.47126
2021-01-07,64.0
2021-01-08,89.28735
2021-01-09,64.27586
2021-01-10,60.91954
2021-01-11,100.0
2021-01-12,72.41379
2021-01-13,60.64367
2021-01-14,59.44827
2021-01-15,47.21839
2021-01-16,32.96551
2021-01-17,31.86206
2021-01-18,48.36781
2021-01-19,46.48275
2021-01-20,53.83908
2021-01-21,52.27586
2021-01-22,47.17241
2021-01-23,36.41379
2021-01-24,40.64367
2021-01-25,49.24137
2021-01-26,49.28735
2021-01-27,43.26436
2021-01-28,40.87356
2021-01-29,37.05747
2021-01-30,23.21839
2021-01-31,26.02298
2021-02-01,36.7816
2021-02-02,37.14942
2021-02-03,37.65517
2021-02-04,34.57471
2021-02-05,31.03448
2021-02-06,21.51724
2021-02-07,22.52873
2021-02-08,30.57471
2021-02-09,29.74712
2021-02-10,26.34482
2021-02-11,18.34482
2021-02-12,18.34482
2021-02-13,17.88505
2021-02-14,24.73563
2021-02-15,34.89655
2021-02-16,36.09195
2021-02-17,34.06896
2021-02-18,32.04597
2021-02-19,27.40229
2021-02-20,18.43678
2021-02-21,20.41379
2021-02-22,28.55172
2021-02-23,28.13793
2021-02-24,28.64367
2021-02-25,28.41379
2021-02-26,26.62068
2021-02-27,20.50574
2021-02-28,23.86206
2021-03-01,22.85057
2021-03-02,26.34482
2021-03-03,26.62068
2021-03-04,24.5977
2021-03-05,20.68965
2021-03-06,18.48275
2021-03-07,23.31034
2021-03-08,28.13793
2021-03-09,35.44827
2021-03-10,39.08045
2021-03-11,33.33333
2021-03-12,33.7931
2021-03-13,23.72413
2021-03-14,28.22988
2021-03-15,30.02298
2021-03-16,33.1954
2021-03-17,25.1954
2021-03-18,37.93103
2021-03-19,34.48275
2021-03-20,24.50574
2021-03-21,23.03448
2021-03-22,25.51724
2021-03-23,25.7931
2021-03-24,27.54022
2021-03-25,21.47126
2021-03-26,22.16091
2021-03-27,15.86206
2021-03-28,14.52873
2021-03-29,20.27586
2021-03-30,19.95402
2021-03-31,19.95402
2021-04-01,21.97701
2021-04-02,21.05747
2021-04-03,15.86206
2021-04-04,16.13793
2021-04-05,24.50574
2021-04-06,29.65517
2021-04-07,30.48275
2021-04-08,23.21839
2021-04-09,22.06896
2021-04-10,14.43678
2021-04-11,13.05747
2021-04-12,22.34482
2021-04-13,24.5977
2021-04-14,25.83908
2021-04-15,25.42528
2021-04-16,21.47126
2021-04-17,16.73563
2021-04-18,14.52873
2021-04-19,21.10344
2021-04-20,23.21839
2021-04-21,22.89655
2021-04-22,24.22988
2021-04-23,22.06896
2021-04-24,15.08045
2021-04-25,18.29885
2021-04-26,25.56321
2021-04-27,32.87356
2021-04-28,36.68965
2021-04-29,36.0
2021-04-30,28.0
2021-05-01,24.50574
2021-05-02,24.68965
2021-05-03,32.27586
2021-05-04,26.75862
2021-05-05,21.37931
2021-05-06,25.83908
2021-05-07,27.44827
2021-05-08,18.25287
2021-05-09,20.7816
2021-05-10,31.49425
2021-05-11,31.03448
2021-05-12,26.85057
2021-05-13,23.5862
2021-05-14,20.45977
2021-05-15,14.43678
2021-05-16,16.36781
2021-05-17,22.29885
2021-05-18,20.7816
2021-05-19,31.95402
2021-05-20,23.12643
2021-05-21,21.24137
2021-05-22,13.83908
2021-05-23,16.04597
2021-05-24,18.48275
2021-05-25,22.3908
2021-05-26,22.20689
2021-05-27,22.16091
2021-05-28,21.14942
2021-05-29,11.40229
2021-05-30,11.77011
2021-05-31,21.70114
2021-06-01,22.62068
2021-06-02,23.12643
2021-06-03,31.81609
2021-06-04,24.45977
2021-06-05,15.67816
2021-06-06,15.40229
2021-06-07,20.87356
2021-06-08,23.40229
2021-06-09,19.40229
2021-06-10,17.74712
2021-06-11,17.74712
2021-06-12,10.89655
2021-06-13,12.7816
2021-06-14,17.28735
2021-06-15,20.27586
2021-06-16,16.45977
2021-06-17,16.68965
2021-06-18,16.45977
2021-06-19,10.02298
2021-06-20,11.5862
2021-06-21,17.56321
2021-06-22,16.50574
2021-06-23,18.57471
2021-06-24,16.32183
2021-06-25,12.91954
2021-06-26,10.57471
2021-06-27,8.41379
2021-06-28,14.80459
2021-06-29,14.43678
2021-06-30,15.26436
2021-07-01,15.90804
2021-07-02,15.17241
2021-07-03,11.86206
2021-07-04,11.03448
2021-07-05,17.47126
2021-07-06,18.66666
2021-07-07,19.95402
2021-07-08,22.02298
2021-07-09,17.01149
2021-07-10,11.44827
2021-07-11,11.5862
2021-07-12,14.71264
2021-07-13,16.96551
2021-07-14,16.96551
2021-07-15,16.27586
2021-07-16,13.56321
2021-07-17,9.42528
2021-07-18,10.43678
2021-07-19,13.28735
2021-07-20,14.66666
2021-07-21,15.31034
2021-07-22,16.50574
2021-07-23,16.22988
2021-07-24,13.24137
2021-07-25,14.9885
2021-07-26,25.1954
2021-07-27,26.20689
2021-07-28,21.7931
2021-07-29,28.22988
2021-07-30,19.40229
2021-07-31,12.0
2021-08-01,11.44827
2021-08-02,20.64367
2021-08-03,20.7816
2021-08-04,19.5862
2021-08-05,20.64367
2021-08-06,34.62068
2021-08-07,16.73563
2021-08-08,18.3908
2021-08-09,31.21839
2021-08-10,27.95402
2021-08-11,28.45977
2021-08-12,30.02298
2021-08-13,28.87356
2021-08-14,17.97701
2021-08-15,13.83908
2021-08-16,19.90804
2021-08-17,24.68965
2021-08-18,28.0
2021-08-19,24.5977
2021-08-20,22.20689
2021-08-21,15.77011
2021-08-22,17.60919
2021-08-23,23.81609
2021-08-24,30.25287
2021-08-25,25.56321
2021-08-26,23.40229
2021-08-27,20.5977
2021-08-28,14.20689
2021-08-29,15.40229
2021-08-30,21.74712
2021-08-31,24.1839
2021-09-01,26.34482
2021-09-02,24.50574
2021-09-03,22.3908
2021-09-04,14.80459
2021-09-05,15.90804
2021-09-06,25.42528
2021-09-07,26.9885
2021-09-08,25.51724
2021-09-09,20.36781
2021-09-10,21.97701
2021-09-11,12.27586
2021-09-12,14.62068
2021-09-13,19.72413
2021-09-14,20.55172
2021-09-15,16.73563
2021-09-16,18.29885
2021-09-17,22.06896
2021-09-18,13.14942
2021-09-19,10.3908
2021-09-20,10.43678
2021-09-21,10.02298
2021-09-22,13.56321
2021-09-23,23.17241
2021-09-24,20.64367
2021-09-25,14.25287
2021-09-26,12.41379
2021-09-27,18.20689
2021-09-28,19.03448
2021-09-29,21.28735
2021-09-30,17.47126
2021-10-01,15.5862
2021-10-02,10.48275
2021-10-03,10.29885
2021-10-04,12.82758
2021-10-05,17.1954
2021-10-06,16.87356
2021-10-07,18.80459
2021-10-08,15.03448
2021-10-09,10.25287
2021-10-10,9.83908
2021-10-11,11.08045
2021-10-12,17.7931
2021-10-13,16.96551
2021-10-14,17.14942
2021-10-15,14.9885
2021-10-16,11.54022
2021-10-17,9.7931
2021-10-18,13.83908
2021-10-19,15.81609
2021-10-20,15.5862
2021-10-21,16.50574
2021-10-22,16.73563
2021-10-23,12.50574
2021-10-24,15.12643
2021-10-25,30.34482
2021-10-26,25.33333
2021-10-27,21.28735
2021-10-28,19.17241
2021-10-29,16.96551
2021-10-30,9.88505
2021-10-31,10.29885
2021-11-01,18.02298
2021-11-02,19.08045
2021-11-03,26.66666
2021-11-04,21.10344
2021-11-05,15.95402
2021-11-06,10.20689
2021-11-07,12.32183
2021-11-08,16.45977
2021-11-09,17.05747
2021-11-10,17.37931
2021-11-11,17.14942
2021-11-12,15.81609
2021-11-13,11.26436
2021-11-14,12.82758
2021-11-15,17.93103
2021-11-16,16.73563
2021-11-17,20.64367
2021-11-18,16.27586
2021-11-19,14.34482
2021-11-20,9.51724
2021-11-21,12.73563
2021-11-22,17.93103
2021-11-23,17.33333
2021-11-24,16.41379
2021-11-25,16.0
2021-11-26,14.89655
2021-11-27,10.57471
2021-11-28,11.95402
2021-11-29,13.74712
2021-11-30,15.03448
2021-12-01,15.5862
2021-12-02,16.32183
2021-12-03,14.52873
2021-12-04,8.45977
2021-12-05,10.94252
2021-12-06,14.02298
2021-12-07,16.5977
2021-12-08,19.31034
2021-12-09,19.40229
2021-12-10,16.64367
2021-12-11,11.77011
2021-12-12,13.10344
2021-12-13,17.01149
2021-12-14,16.64367
2021-12-15,14.75862
2021-12-16,16.96551
2021-12-17,15.17241
2021-12-18,10.9885
2021-12-19,11.35632
2021-12-20,17.1954
2021-12-21,18.02298
2021-12-22,16.50574
2021-12-23,16.5977
2021-12-24,17.93103
2021-12-25,10.48275
2021-12-26,11.67816
2021-12-27,19.17241
2021-12-28,19.81609
2021-12-29,19.12643
2021-12-30,20.64367
2021-12-31,16.7816
2022-01-01,14.11494
2022-01-02,13.47126
2022-01-03,25.56321
2022-01-04,22.94252
2022-01-05,23.63218
2022-01-06,19.77011
2022-01-07,22.52873
2022-01-08,14.62068
2022-01-09,18.75862
2022-01-10,23.31034
2022-01-11,25.24137
2022-01-12,29.24137
2022-01-13,34.20689
2022-01-14,31.03448
2022-01-15,26.25287
2022-01-16,32.68965
2022-01-17,52.36781
2022-01-18,64.64367
2022-01-19,50.85057
2022-01-20,46.16091
2022-01-21,37.1954
2022-01-22,23.63218
2022-01-23,19.90804
2022-01-24,26.94252
2022-01-25,27.17241
2022-01-26,29.47126
2022-01-27,39.72413
2022-01-28,30.80459
2022-01-29,17.10344
2022-01-30,15.86206
2022-01-31,14.75862
2022-02-01,23.67816
2022-02-02,26.34482
2022-02-03,36.64367
2022-02-04,29.1954
2022-02-05,20.55172
2022-02-06,22.16091
2022-02-07,28.45977
2022-02-08,23.67816
2022-02-09,24.96551
2022-02-10,23.81609
2022-02-11,22.66666
2022-02-12,15.49425
2022-02-13,15.35632
2022-02-14,24.41379
2022-02-15,20.82758
2022-02-16,22.3908
2022-02-17,22.3908
2022-02-18,19.03448
2022-02-19,14.25287
2022-02-20,16.04597
2022-02-21,19.21839
2022-02-22,20.13793
2022-02-23,21.97701
2022-02-24,22.75862
2022-02-25,18.85057
2022-02-26,13.05747
2022-02-27,13.33333
2022-02-28,19.72413
2022-03-01,14.11494
2022-03-02,18.16091
2022-03-03,17.51724
2022-03-04,16.96551
2022-03-05,10.71264
2022-03-06,11.90804
2022-03-07,17.14942
2022-03-08,17.14942
2022-03-09,11.08045
2022-03-10,16.41379
2022-03-11,18.89655
2022-03-12,11.86206
2022-03-13,13.56321
2022-03-14,17.97701
2022-03-15,19.03448
2022-03-16,19.49425
2022-03-17,20.45977
2022-03-18,18.71264
2022-03-19,14.20689
2022-03-20,13.60919
2022-03-21,19.44827
2022-03-22,19.40229
2022-03-23,19.77011
2022-03-24,18.29885
2022-03-25,18.25287
2022-03-26,12.55172
2022-03-27,11.77011
2022-03-28,18.66666
2022-03-29,18.43678
2022-03-30,17.83908
2022-03-31,18.11494
2022-04-01,18.06896
2022-04-02,10.02298
2022-04-03,11.08045
2022-04-04,16.7816
2022-04-05,17.1954
2022-04-06,16.64367
2022-04-07,17.24137
2022-04-08,16.82758
2022-04-09,10.80459
2022-04-10,10.75862
2022-04-11,15.86206
2022-04-12,14.9885
2022-04-13,15.03448
2022-04-14,17.14942
2022-04-15,16.09195
2022-04-16,9.05747
2022-04-17,10.34482
2022-04-18,17.10344
2022-04-19,18.29885
2022-04-20,17.1954
2022-04-21,15.95402
2022-04-22,15.12643
2022-04-23,10.20689
2022-04-24,11.40229
2022-04-25,15.54022
2022-04-26,16.0
2022-04-27,18.16091
2022-04-28,18.16091
2022-04-29,15.86206
2022-04-30,10.9885
2022-05-01,9.70114
2022-05-02,15.67816
2022-05-03,14.94252
2022-05-04,15.03448
2022-05-05,10.75862
2022-05-06,14.57471
2022-05-07,8.73563
2022-05-08,9.01149
2022-05-09,16.0
2022-05-10,16.36781
2022-05-11,14.02298
2022-05-12,14.43678
2022-05-13,13.60919
2022-05-14,8.82758
2022-05-15,7.77011
2022-05-16,13.83908
2022-05-17,15.26436
2022-05-18,13.14942
2022-05-19,14.80459
2022-05-20,14.16091
2022-05-21,8.45977
2022-05-22,9.42528
2022-05-23,13.83908
2022-05-24,12.55172
2022-05-25,14.25287
2022-05-26,11.77011
2022-05-27,12.64367
2022-05-28,7.81609
2022-05-29,8.50574
2022-05-30,13.93103
2022-05-31,13.7931
2022-06-01,10.48275
2022-06-02,13.42528
2022-06-03,13.28735
2022-06-04,7.86206
2022-06-05,8.68965
2022-06-06,8.68965
2022-06-07,12.82758
2022-06-08,15.17241
2022-06-09,13.7931
2022-06-10,12.68965
2022-06-11,7.81609
2022-06-12,7.95402
2022-06-13,14.20689
2022-06-14,17.01149
2022-06-15,16.82758
2022-06-16,14.43678
2022-06-17,16.45977
2022-06-18,10.29885
2022-06-19,9.65517
2022-06-20,16.09195
2022-06-21,14.75862
2022-06-22,16.22988
2022-06-23,15.54022
2022-06-24,14.52873
2022-06-25,8.41379
2022-06-26,8.68965
2022-06-27,12.27586
2022-06-28,13.93103
2022-06-29,14.25287
2022-06-30,11.03448
2022-07-01,13.33333
2022-07-02,6.34482
2022-07-03,8.1839
2022-07-04,11.17241
2022-07-05,12.32183
2022-07-06,12.32183
2022-07-07,13.74712
2022-07-08,10.89655
2022-07-09,6.29885
2022-07-10,7.5862
2022-07-11,12.36781
2022-07-12,12.0
2022-07-13,11.44827
2022-07-14,13.24137
2022-07-15,12.50574
2022-07-16,6.80459
2022-07-17,7.81609
2022-07-18,14.75862
2022-07-19,13.33333
2022-07-20,13.7931
2022-07-21,15.17241
2022-07-22,12.22988
2022-07-23,8.0
2022-07-24,8.27586
2022-07-25,12.04597
2022-07-26,12.68965
2022-07-27,16.1839
2022-07-28,15.54022
2022-07-29,12.91954
2022-07-30,8.36781
2022-07-31,6.94252
2022-08-01,12.96551
2022-08-02,13.33333
2022-08-03,14.43678
2022-08-04,12.87356
2022-08-05,12.64367
2022-08-06,7.49425
2022-08-07,7.44827
2022-08-08,23.21839
2022-08-09,21.88505
2022-08-10,16.5977
2022-08-11,15.72413
2022-08-12,14.20689
2022-08-13,9.47126
2022-08-14,7.81609
2022-08-15,8.22988
2022-08-16,14.48275
2022-08-17,15.35632
2022-08-18,13.65517
2022-08-19,13.37931
2022-08-20,8.09195
2022-08-21,8.73563
2022-08-22,12.96551
2022-08-23,13.10344
2022-08-24,12.32183
2022-08-25,11.81609
2022-08-26,12.41379
2022-08-27,6.48275
2022-08-28,6.62068
2022-08-29,13.01149
2022-08-30,12.87356
2022-08-31,12.1839
2022-09-01,10.85057
2022-09-02,10.75862
2022-09-03,6.75862
2022-09-04,7.5862
2022-09-05,10.9885
2022-09-06,10.29885
2022-09-07,12.50574
2022-09-08,12.96551
2022-09-09,8.32183
2022-09-10,6.80459
2022-09-11,7.40229
2022-09-12,9.1954
2022-09-13,13.93103
2022-09-14,13.60919
2022-09-15,14.02298
2022-09-16,12.27586
2022-09-17,6.66666
2022-09-18,9.1954
2022-09-19,13.47126
2022-09-20,13.42528
2022-09-21,11.95402
2022-09-22,13.01149
2022-09-23,11.12643
2022-09-24,7.5862
2022-09-25,7.54022
2022-09-26,13.24137
2022-09-27,12.73563
2022-09-28,15.54022
2022-09-29,12.5977
2022-09-30,13.05747
2022-10-01,6.62068
2022-10-02,8.36781
2022-10-03,9.28735
2022-10-04,14.71264
2022-10-05,12.96551
2022-10-06,14.75862
2022-10-07,12.41379
2022-10-08,7.77011
2022-10-09,7.31034
2022-10-10,6.57471
2022-10-11,12.0
2022-10-12,10.9885
2022-10-13,12.36781
2022-10-14,14.66666
2022-10-15,8.7816
2022-10-16,9.47126
2022-10-17,16.27586
2022-10-18,15.08045
2022-10-19,18.52873
2022-10-20,20.82758
2022-10-21,19.54022
2022-10-22,11.17241
2022-10-23,16.68965
2022-10-24,19.81609
2022-10-25,22.48275
2022-10-26,31.90804
2022-10-27,26.71264
2022-10-28,18.20689
2022-10-29,12.73563
2022-10-30,11.08045
2022-10-31,16.96551
2022-11-01,17.47126
2022-11-02,19.35632
2022-11-03,17.14942
2022-11-04,16.32183
2022-11-05,9.83908
2022-11-06,10.06896
2022-11-07,17.60919
2022-11-08,15.26436
2022-11-09,13.51724
2022-11-10,14.62068
2022-11-11,16.13793
2022-11-12,10.02298
2022-11-13,11.90804
2022-11-14,14.80459
2022-11-15,16.1839
2022-11-16,16.5977
2022-11-17,15.35632
2022-11-18,15.86206
2022-11-19,7.63218
2022-11-20,9.37931
2022-11-21,12.7816
2022-11-22,14.85057
2022-11-23,14.57471
2022-11-24,14.66666
2022-11-25,11.17241
2022-11-26,7.08045
2022-11-27,8.64367
2022-11-28,12.5977
2022-11-29,12.22988
2022-11-30,12.50574
2022-12-01,12.32183
2022-12-02,10.62068
2022-12-03,5.60919
2022-12-04,8.41379
2022-12-05,11.49425
2022-12-06,12.91954
2022-12-07,13.42528
2022-12-08,15.03448
2022-12-09,13.74712
2022-12-10,10.80459
2022-12-11,11.17241
2022-12-12,15.17241
2022-12-13,16.04597
2022-12-14,14.89655
2022-12-15,14.80459
2022-12-16,12.5977
2022-12-17,9.01149
2022-12-18,10.06896
2022-12-19,13.88505
2022-12-20,16.41379
2022-12-21,15.35632
2022-12-22,15.17241
2022-12-23,12.55172
2022-12-24,7.86206
2022-12-25,8.22988
2022-12-26,13.74712
2022-12-27,13.74712
2022-12-28,19.12643
2022-12-29,17.74712
2022-12-30,14.94252
2022-12-31,9.1954
2023-01-01,8.96551
2023-01-02,14.25287
2023-01-03,14.62068
2023-01-04,13.1954
2023-01-05,15.86206
2023-01-06,11.63218
2023-01-07,9.56321
2023-01-08,9.88505
2023-01-09,15.90804
2023-01-10,14.66666
2023-01-11,14.62068
2023-01-12,13.01149
2023-01-13,15.81609
2023-01-14,10.62068
2023-01-15,10.48275
2023-01-16,15.77011
2023-01-17,13.10344
2023-01-18,13.83908
2023-01-19,12.73563
2023-01-20,11.49425
2023-01-21,9.47126
2023-01-22,7.26436
2023-01-23,8.36781
2023-01-24,10.06896
2023-01-25,16.91954
2023-01-26,15.54022
2023-01-27,16.50574
2023-01-28,8.68965
2023-01-29,10.3908
2023-01-30,15.54022
2023-01-31,14.34482
2023-02-01,15.12643
2023-02-02,15.90804
2023-02-03,13.56321
2023-02-04,10.57471
2023-02-05,10.06896
2023-02-06,16.0
2023-02-07,15.63218
2023-02-08,16.41379
2023-02-09,16.5977
2023-02-10,15.35632
2023-02-11,10.11494
2023-02-12,10.57471
2023-02-13,16.41379
2023-02-14,14.80459
2023-02-15,17.1954
2023-02-16,15.72413
2023-02-17,14.48275
2023-02-18,9.47126
2023-02-19,9.70114
2023-02-20,15.77011
2023-02-21,15.86206
2023-02-22,15.72413
2023-02-23,17.51724
2023-02-24,15.40229
2023-02-25,9.37931
2023-02-26,10.3908
2023-02-27,12.50574
2023-02-28,12.09195
2023-03-01,10.34482
2023-03-02,16.50574
2023-03-03,14.85057
2023-03-04,9.74712
2023-03-05,10.75862
2023-03-06,13.88505
2023-03-07,17.05747
2023-03-08,14.52873
2023-03-09,15.12643
2023-03-10,12.50574
2023-03-11,9.24137
2023-03-12,11.67816
2023-03-13,15.5862
2023-03-14,15.67816
2023-03-15,14.85057
2023-03-16,18.25287
2023-03-17,13.65517
2023-03-18,9.83908
2023-03-19,10.20689
2023-03-20,17.88505
2023-03-21,15.21839
2023-03-22,16.87356
2023-03-23,16.82758
2023-03-24,14.85057
2023-03-25,9.51724
2023-03-26,11.90804
2023-03-27,15.54022
2023-03-28,17.33333
2023-03-29,14.20689
2023-03-30,14.25287
2023-03-31,13.28735
2023-04-01,9.14942
2023-04-02,9.74712
2023-04-03,13.1954
2023-04-04,17.10344
2023-04-05,14.29885
2023-04-06,15.63218
2023-04-07,14.48275
2023-04-08,10.89655
2023-04-09,8.7816
2023-04-10,16.91954
2023-04-11,18.75862
2023-04-12,16.5977
2023-04-13,16.13793
2023-04-14,18.62068
2023-04-15,11.21839
2023-04-16,10.29885
2023-04-17,15.72413
2023-04-18,16.87356
2023-04-19,14.71264
2023-04-20,14.25287
2023-04-21,13.24137
2023-04-22,7.40229
2023-04-23,7.81609
2023-04-24,13.7931
2023-04-25,14.34482
2023-04-26,15.26436
2023-04-27,16.0
2023-04-28,19.77011
2023-04-29,10.75862
2023-04-30,10.52873
2023-05-01,11.63218
2023-05-02,13.74712
2023-05-03,17.28735
2023-05-04,17.01149
2023-05-05,17.56321
2023-05-06,10.3908
2023-05-07,11.08045
2023-05-08,16.32183
2023-05-09,17.33333
2023-05-10,14.3908
2023-05-11,13.97701
2023-05-12,11.67816
2023-05-13,8.1839
2023-05-14,9.01149
2023-05-15,14.62068
2023-05-16,15.49425
2023-05-17,12.87356
2023-05-18,13.47126
2023-05-19,17.14942
2023-05-20,9.28735
2023-05-21,8.32183
2023-05-22,13.97701
2023-05-23,13.60919
2023-05-24,15.21839
2023-05-25,13.74712
2023-05-26,12.27586
2023-05-27,8.91954
2023-05-28,9.42528
2023-05-29,8.73563
