date,부동산투자
2021-07-08,45.49356
2021-07-09,42.70386
2021-07-10,36.90987
2021-07-11,37.55364
2021-07-12,53.00429
2021-07-13,51.50214
2021-07-14,54.07725
2021-07-15,44.206
2021-07-16,42.70386
2021-07-17,33.2618
2021-07-18,42.06008
2021-07-19,49.57081
2021-07-20,51.07296
2021-07-21,45.27896
2021-07-22,45.49356
2021-07-23,49.57081
2021-07-24,34.54935
2021-07-25,34.97854
2021-07-26,47.63948
2021-07-27,52.78969
2021-07-28,43.34763
2021-07-29,44.63519
2021-07-30,41.84549
2021-07-31,39.91416
2021-08-01,40.77253
2021-08-02,48.06866
2021-08-03,47.2103
2021-08-04,52.36051
2021-08-05,49.7854
2021-08-06,55.79399
2021-08-07,45.27896
2021-08-08,51.50214
2021-08-09,59.65665
2021-08-10,55.15021
2021-08-11,56.22317
2021-08-12,51.93133
2021-08-13,58.36909
2021-08-14,38.8412
2021-08-15,41.4163
2021-08-16,55.3648
2021-08-17,54.07725
2021-08-18,56.86695
2021-08-19,54.29184
2021-08-20,56.00858
2021-08-21,44.4206
2021-08-22,55.15021
2021-08-23,55.57939
2021-08-24,61.15879
2021-08-25,56.86695
2021-08-26,62.87553
2021-08-27,47.85407
2021-08-28,39.91416
2021-08-29,50.42918
2021-08-30,60.30042
2021-08-31,55.79399
2021-09-01,54.72103
2021-09-02,54.29184
2021-09-03,38.41201
2021-09-04,41.6309
2021-09-05,40.77253
2021-09-06,59.87124
2021-09-07,51.93133
2021-09-08,57.08154
2021-09-09,51.50214
2021-09-10,43.56223
2021-09-11,39.48497
2021-09-12,43.99141
2021-09-13,50.64377
2021-09-14,54.50643
2021-09-15,51.50214
2021-09-16,54.50643
2021-09-17,40.98712
2021-09-18,42.48927
2021-09-19,33.2618
2021-09-20,35.8369
2021-09-21,63.09012
2021-09-22,74.8927
2021-09-23,89.69957
2021-09-24,65.87982
2021-09-25,52.36051
2021-09-26,54.07725
2021-09-27,59.65665
2021-09-28,57.08154
2021-09-29,64.59227
2021-09-30,46.9957
2021-10-01,44.63519
2021-10-02,44.84978
2021-10-03,44.4206
2021-10-04,61.58798
2021-10-05,76.18025
2021-10-06,64.59227
2021-10-07,54.93562
2021-10-08,51.50214
2021-10-09,46.56652
2021-10-10,50.21459
2021-10-11,60.08583
2021-10-12,57.72532
2021-10-13,59.22746
2021-10-14,63.09012
2021-10-15,52.36051
2021-10-16,39.27038
2021-10-17,48.28326
2021-10-18,44.63519
2021-10-19,53.21888
2021-10-20,45.06437
2021-10-21,43.13304
2021-10-22,42.91845
2021-10-23,36.69527
2021-10-24,50.64377
2021-10-25,49.35622
2021-10-26,57.51072
2021-10-27,53.64806
2021-10-28,61.37339
2021-10-29,46.9957
2021-10-30,35.19313
2021-10-31,42.27467
2021-11-01,51.50214
2021-11-02,56.65236
2021-11-03,63.51931
2021-11-04,53.43347
2021-11-05,46.35193
2021-11-06,30.25751
2021-11-07,42.91845
2021-11-08,49.57081
2021-11-09,43.99141
2021-11-10,45.06437
2021-11-11,47.63948
2021-11-12,58.79828
2021-11-13,55.79399
2021-11-14,87.55364
2021-11-15,89.05579
2021-11-16,90.34334
2021-11-17,83.47639
2021-11-18,73.60515
2021-11-19,57.08154
2021-11-20,41.4163
2021-11-21,56.86695
2021-11-22,73.60515
2021-11-23,64.16309
2021-11-24,57.29613
2021-11-25,56.43776
2021-11-26,49.35622
2021-11-27,43.77682
2021-11-28,48.49785
2021-11-29,60.08583
2021-11-30,61.58798
2021-12-01,48.49785
2021-12-02,52.78969
2021-12-03,45.06437
2021-12-04,43.56223
2021-12-05,46.56652
2021-12-06,61.15879
2021-12-07,55.15021
2021-12-08,47.85407
2021-12-09,52.36051
2021-12-10,53.64806
2021-12-11,42.70386
2021-12-12,52.78969
2021-12-13,60.51502
2021-12-14,52.78969
2021-12-15,53.21888
2021-12-16,49.35622
2021-12-17,43.99141
2021-12-18,42.06008
2021-12-19,49.35622
2021-12-20,59.87124
2021-12-21,64.80686
2021-12-22,59.22746
2021-12-23,54.93562
2021-12-24,39.27038
2021-12-25,33.69098
2021-12-26,53.21888
2021-12-27,58.58369
2021-12-28,53.21888
2021-12-29,55.79399
2021-12-30,56.43776
2021-12-31,40.98712
2022-01-01,39.69957
2022-01-02,55.3648
2022-01-03,66.95278
2022-01-04,87.12446
2022-01-05,86.48068
2022-01-06,73.81974
2022-01-07,68.02575
2022-01-08,54.29184
2022-01-09,73.60515
2022-01-10,80.25751
2022-01-11,67.59656
2022-01-12,69.3133
2022-01-13,74.8927
2022-01-14,63.7339
2022-01-15,56.22317
2022-01-16,78.75536
2022-01-17,74.67811
2022-01-18,71.45922
2022-01-19,69.74248
2022-01-20,66.5236
2022-01-21,68.02575
2022-01-22,57.93991
2022-01-23,66.73819
2022-01-24,70.60085
2022-01-25,71.24463
2022-01-26,65.23605
2022-01-27,59.87124
2022-01-28,56.86695
2022-01-29,45.70815
2022-01-30,47.85407
2022-01-31,54.72103
2022-02-01,50.85836
2022-02-02,68.66952
2022-02-03,71.88841
2022-02-04,67.59656
2022-02-05,68.02575
2022-02-06,83.47639
2022-02-07,90.12875
2022-02-08,87.98283
2022-02-09,75.10729
2022-02-10,67.16738
2022-02-11,66.73819
2022-02-12,46.9957
2022-02-13,55.79399
2022-02-14,66.95278
2022-02-15,64.37768
2022-02-16,59.22746
2022-02-17,53.43347
2022-02-18,58.79828
2022-02-19,46.9957
2022-02-20,58.1545
2022-02-21,65.87982
2022-02-22,69.52789
2022-02-23,71.88841
2022-02-24,67.16738
2022-02-25,55.15021
2022-02-26,48.92703
2022-02-27,55.79399
2022-02-28,56.43776
2022-03-01,62.66094
2022-03-02,56.65236
2022-03-03,56.43776
2022-03-04,57.08154
2022-03-05,43.56223
2022-03-06,53.43347
2022-03-07,58.79828
2022-03-08,50.21459
2022-03-09,48.28326
2022-03-10,53.00429
2022-03-11,56.22317
2022-03-12,53.64806
2022-03-13,54.93562
2022-03-14,70.60085
2022-03-15,73.60515
2022-03-16,62.44635
2022-03-17,58.58369
2022-03-18,69.74248
2022-03-19,48.92703
2022-03-20,56.00858
2022-03-21,66.5236
2022-03-22,62.23175
2022-03-23,70.17167
2022-03-24,66.30901
2022-03-25,65.23605
2022-03-26,57.51072
2022-03-27,58.58369
2022-03-28,62.44635
2022-03-29,69.09871
2022-03-30,73.17596
2022-03-31,66.09442
2022-04-01,62.01716
2022-04-02,48.06866
2022-04-03,56.86695
2022-04-04,68.45493
2022-04-05,63.94849
2022-04-06,61.37339
2022-04-07,74.03433
2022-04-08,72.74678
2022-04-09,51.71673
2022-04-10,57.72532
2022-04-11,69.3133
2022-04-12,59.65665
2022-04-13,62.87553
2022-04-14,62.01716
2022-04-15,53.21888
2022-04-16,43.99141
2022-04-17,54.29184
2022-04-18,65.87982
2022-04-19,56.00858
2022-04-20,68.24034
2022-04-21,58.58369
2022-04-22,46.35193
2022-04-23,51.07296
2022-04-24,57.93991
2022-04-25,59.65665
2022-04-26,58.58369
2022-04-27,65.66523
2022-04-28,56.86695
2022-04-29,44.4206
2022-04-30,37.98283
2022-05-01,44.84978
2022-05-02,51.93133
2022-05-03,55.57939
2022-05-04,51.28755
2022-05-05,45.06437
2022-05-06,58.36909
2022-05-07,51.28755
2022-05-08,52.5751
2022-05-09,67.59656
2022-05-10,64.59227
2022-05-11,58.79828
2022-05-12,56.65236
2022-05-13,51.07296
2022-05-14,43.77682
2022-05-15,47.85407
2022-05-16,67.38197
2022-05-17,66.5236
2022-05-18,58.79828
2022-05-19,60.9442
2022-05-20,50.0
2022-05-21,40.55793
2022-05-22,52.78969
2022-05-23,56.65236
2022-05-24,60.08583
2022-05-25,56.00858
2022-05-26,62.44635
2022-05-27,53.43347
2022-05-28,37.76824
2022-05-29,42.70386
2022-05-30,60.08583
2022-05-31,59.44206
2022-06-01,47.2103
2022-06-02,56.22317
2022-06-03,48.92703
2022-06-04,46.13733
2022-06-05,36.48068
2022-06-06,54.93562
2022-06-07,60.72961
2022-06-08,55.79399
2022-06-09,48.49785
2022-06-10,54.50643
2022-06-11,36.69527
2022-06-12,47.2103
2022-06-13,72.53218
2022-06-14,61.15879
2022-06-15,51.07296
2022-06-16,50.64377
2022-06-17,50.21459
2022-06-18,31.33047
2022-06-19,45.49356
2022-06-20,54.72103
2022-06-21,52.36051
2022-06-22,51.50214
2022-06-23,43.34763
2022-06-24,40.77253
2022-06-25,36.0515
2022-06-26,33.69098
2022-06-27,53.43347
2022-06-28,46.78111
2022-06-29,50.64377
2022-06-30,51.93133
2022-07-01,38.8412
2022-07-02,30.90128
2022-07-03,34.76394
2022-07-04,54.50643
2022-07-05,48.49785
2022-07-06,41.84549
2022-07-07,40.98712
2022-07-08,32.83261
2022-07-09,27.46781
2022-07-10,39.48497
2022-07-11,46.78111
2022-07-12,47.2103
2022-07-13,42.06008
2022-07-14,46.78111
2022-07-15,37.98283
2022-07-16,29.18454
2022-07-17,39.27038
2022-07-18,49.35622
2022-07-19,49.57081
2022-07-20,45.92274
2022-07-21,39.27038
2022-07-22,43.56223
2022-07-23,32.40343
2022-07-24,41.6309
2022-07-25,43.99141
2022-07-26,57.72532
2022-07-27,42.91845
2022-07-28,44.206
2022-07-29,37.98283
2022-07-30,36.90987
2022-07-31,33.69098
2022-08-01,43.56223
2022-08-02,43.56223
2022-08-03,40.77253
2022-08-04,43.77682
2022-08-05,47.85407
2022-08-06,33.90557
2022-08-07,40.12875
2022-08-08,47.63948
2022-08-09,42.91845
2022-08-10,45.06437
2022-08-11,45.06437
2022-08-12,39.91416
2022-08-13,40.55793
2022-08-14,44.4206
2022-08-15,48.71244
2022-08-16,56.65236
2022-08-17,53.86266
2022-08-18,50.42918
2022-08-19,56.65236
2022-08-20,40.12875
2022-08-21,42.27467
2022-08-22,60.08583
2022-08-23,59.22746
2022-08-24,50.21459
2022-08-25,46.35193
2022-08-26,49.57081
2022-08-27,34.54935
2022-08-28,35.62231
2022-08-29,50.64377
2022-08-30,48.28326
2022-08-31,39.05579
2022-09-01,34.97854
2022-09-02,33.69098
2022-09-03,30.90128
2022-09-04,34.54935
2022-09-05,36.48068
2022-09-06,37.12446
2022-09-07,42.70386
2022-09-08,35.8369
2022-09-09,27.03862
2022-09-10,29.18454
2022-09-11,31.11587
2022-09-12,49.7854
2022-09-13,47.42489
2022-09-14,51.71673
2022-09-15,45.49356
2022-09-16,45.27896
2022-09-17,36.69527
2022-09-18,41.84549
2022-09-19,56.86695
2022-09-20,50.64377
2022-09-21,50.64377
2022-09-22,49.14163
2022-09-23,42.48927
2022-09-24,34.97854
2022-09-25,37.98283
2022-09-26,45.06437
2022-09-27,49.7854
2022-09-28,44.4206
2022-09-29,42.06008
2022-09-30,30.90128
2022-10-01,27.6824
2022-10-02,24.46351
2022-10-03,36.0515
2022-10-04,43.34763
2022-10-05,38.19742
2022-10-06,34.12017
2022-10-07,31.97424
2022-10-08,24.24892
2022-10-09,29.82832
2022-10-10,30.25751
2022-10-11,47.42489
2022-10-12,43.56223
2022-10-13,61.58798
2022-10-14,48.71244
2022-10-15,37.33905
2022-10-16,36.0515
2022-10-17,51.93133
2022-10-18,35.8369
2022-10-19,44.4206
2022-10-20,35.62231
2022-10-21,30.4721
2022-10-22,23.39055
2022-10-23,28.11158
2022-10-24,40.98712
2022-10-25,43.56223
2022-10-26,62.87553
2022-10-27,49.35622
2022-10-28,45.27896
2022-10-29,31.97424
2022-10-30,26.82403
2022-10-31,40.34334
2022-11-01,39.91416
2022-11-02,37.98283
2022-11-03,41.84549
2022-11-04,36.69527
2022-11-05,31.97424
2022-11-06,28.96995
2022-11-07,42.48927
2022-11-08,42.27467
2022-11-09,41.6309
2022-11-10,39.48497
2022-11-11,37.55364
2022-11-12,28.54077
2022-11-13,30.4721
2022-11-14,38.8412
2022-11-15,37.33905
2022-11-16,35.40772
2022-11-17,35.62231
2022-11-18,32.18884
2022-11-19,30.25751
2022-11-20,29.18454
2022-11-21,38.6266
2022-11-22,37.33905
2022-11-23,37.12446
2022-11-24,31.33047
2022-11-25,28.75536
2022-11-26,30.25751
2022-11-27,31.75965
2022-11-28,30.4721
2022-11-29,35.8369
2022-11-30,33.90557
2022-12-01,37.12446
2022-12-02,29.39914
2022-12-03,19.52789
2022-12-04,30.04291
2022-12-05,40.77253
2022-12-06,40.34334
2022-12-07,39.69957
2022-12-08,41.6309
2022-12-09,40.34334
2022-12-10,32.40343
2022-12-11,40.12875
2022-12-12,41.20171
2022-12-13,40.55793
2022-12-14,33.90557
2022-12-15,32.40343
2022-12-16,34.97854
2022-12-17,28.75536
2022-12-18,31.97424
2022-12-19,31.54506
2022-12-20,34.54935
2022-12-21,36.90987
2022-12-22,33.69098
2022-12-23,32.18884
2022-12-24,24.03433
2022-12-25,23.81974
2022-12-26,29.61373
2022-12-27,37.55364
2022-12-28,39.05579
2022-12-29,33.47639
2022-12-30,27.89699
2022-12-31,21.45922
2023-01-01,26.60944
2023-01-02,34.97854
2023-01-03,35.40772
2023-01-04,35.19313
2023-01-05,38.6266
2023-01-06,33.47639
2023-01-07,25.10729
2023-01-08,26.60944
2023-01-09,37.12446
2023-01-10,38.8412
2023-01-11,39.05579
2023-01-12,37.33905
2023-01-13,38.6266
2023-01-14,27.03862
2023-01-15,32.18884
2023-01-16,31.97424
2023-01-17,39.05579
2023-01-18,37.12446
2023-01-19,33.47639
2023-01-20,27.03862
2023-01-21,24.24892
2023-01-22,24.8927
2023-01-23,30.04291
2023-01-24,42.48927
2023-01-25,49.57081
2023-01-26,43.13304
2023-01-27,34.54935
2023-01-28,29.82832
2023-01-29,32.61802
2023-01-30,40.55793
2023-01-31,39.48497
2023-02-01,37.76824
2023-02-02,40.55793
2023-02-03,35.40772
2023-02-04,24.03433
2023-02-05,33.69098
2023-02-06,41.84549
2023-02-07,42.70386
2023-02-08,34.76394
2023-02-09,38.8412
2023-02-10,32.83261
2023-02-11,31.33047
2023-02-12,37.33905
2023-02-13,40.34334
2023-02-14,30.68669
2023-02-15,46.56652
2023-02-16,36.0515
2023-02-17,35.62231
2023-02-18,32.18884
2023-02-19,34.54935
2023-02-20,37.12446
2023-02-21,30.68669
2023-02-22,40.12875
2023-02-23,43.99141
2023-02-24,35.40772
2023-02-25,26.18025
2023-02-26,31.33047
2023-02-27,37.98283
2023-02-28,37.55364
2023-03-01,37.33905
2023-03-02,34.76394
2023-03-03,39.91416
2023-03-04,27.89699
2023-03-05,34.33476
2023-03-06,36.48068
2023-03-07,38.6266
2023-03-08,34.97854
2023-03-09,36.0515
2023-03-10,27.25321
2023-03-11,26.60944
2023-03-12,33.04721
2023-03-13,32.83261
2023-03-14,42.06008
2023-03-15,38.41201
2023-03-16,34.97854
2023-03-17,38.41201
2023-03-18,33.2618
2023-03-19,31.97424
2023-03-20,42.91845
2023-03-21,40.34334
2023-03-22,39.05579
2023-03-23,37.76824
2023-03-24,34.54935
2023-03-25,25.75107
2023-03-26,29.18454
2023-03-27,39.27038
2023-03-28,45.06437
2023-03-29,40.98712
2023-03-30,38.8412
2023-03-31,35.62231
2023-04-01,22.31759
2023-04-02,30.90128
2023-04-03,37.98283
2023-04-04,49.57081
2023-04-05,54.72103
2023-04-06,55.79399
2023-04-07,40.98712
2023-04-08,36.69527
2023-04-09,42.70386
2023-04-10,54.93562
2023-04-11,52.14592
2023-04-12,46.9957
2023-04-13,40.98712
2023-04-14,38.8412
2023-04-15,30.4721
2023-04-16,33.69098
2023-04-17,49.7854
2023-04-18,40.34334
2023-04-19,46.13733
2023-04-20,40.77253
2023-04-21,34.97854
2023-04-22,27.6824
2023-04-23,38.19742
2023-04-24,42.70386
2023-04-25,46.9957
2023-04-26,35.62231
2023-04-27,32.83261
2023-04-28,35.19313
2023-04-29,27.46781
2023-04-30,27.6824
2023-05-01,36.69527
2023-05-02,34.54935
2023-05-03,36.48068
2023-05-04,32.61802
2023-05-05,27.46781
2023-05-06,27.03862
2023-05-07,32.40343
2023-05-08,56.00858
2023-05-09,41.4163
2023-05-10,42.27467
2023-05-11,41.20171
2023-05-12,29.39914
2023-05-13,27.6824
2023-05-14,37.12446
2023-05-15,38.41201
2023-05-16,42.91845
2023-05-17,43.34763
2023-05-18,46.78111
2023-05-19,37.55364
2023-05-20,31.11587
2023-05-21,32.83261
2023-05-22,56.22317
2023-05-23,48.71244
2023-05-24,50.21459
2023-05-25,45.49356
2023-05-26,43.99141
2023-05-27,26.39484
2023-05-28,30.68669
2023-05-29,38.6266
