date,간병보험
2023-05-29,23.7016
2023-05-30,31.63361
2023-05-31,33.61661
2023-06-01,26.72332
2023-06-02,25.30689
2023-06-03,15.76959
2023-06-04,18.79131
2023-06-05,23.51274
2023-06-06,14.91973
2023-06-07,32.29461
2023-06-08,33.61661
2023-06-09,23.41831
2023-06-10,19.92445
2023-06-11,16.05288
2023-06-12,25.6846
2023-06-13,24.07932
2023-06-14,26.62889
2023-06-15,25.21246
2023-06-16,24.45703
2023-06-17,18.69688
2023-06-18,15.4863
2023-06-19,27.66761
2023-06-20,24.26817
2023-06-21,27.38432
2023-06-22,24.92917
2023-06-23,25.0236
2023-06-24,15.39187
2023-06-25,25.21246
2023-06-26,44.57034
2023-06-27,36.82719
2023-06-28,28.04532
2023-06-29,31.63361
2023-06-30,24.45703
2023-07-01,14.35316
2023-07-02,15.29745
2023-07-03,24.26817
2023-07-04,24.92917
2023-07-05,31.35033
2023-07-06,27.47875
2023-07-07,33.05004
2023-07-08,19.07459
2023-07-09,20.49102
2023-07-10,32.76676
2023-07-11,29.93389
2023-07-12,28.61189
2023-07-13,31.2559
2023-07-14,34.74976
2023-07-15,18.60245
2023-07-16,26.44003
2023-07-17,28.98961
2023-07-18,26.53446
2023-07-19,27.47875
2023-07-20,31.72804
2023-07-21,23.79603
2023-07-22,18.22474
2023-07-23,16.1473
2023-07-24,28.42304
2023-07-25,29.74504
2023-07-26,28.98961
2023-07-27,27.47875
2023-07-28,26.62889
2023-07-29,19.35788
2023-07-30,16.90273
2023-07-31,24.92917
2023-08-01,25.30689
2023-08-02,28.04532
2023-08-03,25.40132
2023-08-04,27.76203
2023-08-05,20.01888
2023-08-06,17.18602
2023-08-07,30.21718
2023-08-08,31.82247
2023-08-09,42.02077
2023-08-10,34.37204
2023-08-11,33.05004
2023-08-12,21.90745
2023-08-13,19.07459
2023-08-14,33.42776
2023-08-15,24.45703
2023-08-16,33.14447
2023-08-17,34.46647
2023-08-18,35.12747
2023-08-19,27.47875
2023-08-20,28.32861
2023-08-21,36.35505
2023-08-22,45.98677
2023-08-23,47.87535
2023-08-24,38.33805
2023-08-25,38.43248
2023-08-26,21.52974
2023-08-27,25.77903
2023-08-28,40.32105
2023-08-29,43.72049
2023-08-30,42.39848
2023-08-31,36.92162
2023-09-01,29.93389
2023-09-02,23.0406
2023-09-03,21.81303
2023-09-04,38.14919
2023-09-05,40.1322
2023-09-06,44.57034
2023-09-07,48.06421
2023-09-08,40.98205
2023-09-09,20.67988
2023-09-10,23.7016
2023-09-11,37.29933
2023-09-12,36.44948
2023-09-13,43.15391
2023-09-14,37.29933
2023-09-15,37.67705
2023-09-16,26.72332
2023-09-17,26.15675
2023-09-18,38.33805
2023-09-19,42.87063
2023-09-20,42.1152
2023-09-21,46.0812
2023-09-22,39.47119
2023-09-23,30.31161
2023-09-24,26.91218
2023-09-25,54.2965
2023-09-26,67.32766
2023-09-27,66.19452
2023-09-28,52.40793
2023-09-29,53.16336
2023-09-30,51.84135
2023-10-01,53.06893
2023-10-02,64.02266
2023-10-03,63.64494
2023-10-04,85.36355
2023-10-05,60.24551
2023-10-06,43.81491
2023-10-07,32.29461
2023-10-08,35.2219
2023-10-09,37.48819
2023-10-10,45.13692
2023-10-11,50.14164
2023-10-12,45.89235
2023-10-13,49.85835
2023-10-14,34.18319
2023-10-15,34.18319
2023-10-16,42.87063
2023-10-17,41.64305
2023-10-18,47.78092
2023-10-19,46.64778
2023-10-20,41.54863
2023-10-21,31.06704
2023-10-22,30.68932
2023-10-23,43.90934
2023-10-24,41.64305
2023-10-25,43.90934
2023-10-26,39.47119
2023-10-27,38.90462
2023-10-28,33.33333
2023-10-29,30.02832
2023-10-30,44.28706
2023-10-31,45.70349
2023-11-01,40.88762
2023-11-02,55.24079
2023-11-03,47.40321
2023-11-04,26.44003
2023-11-05,25.96789
2023-11-06,35.12747
2023-11-07,38.99905
2023-11-08,40.22662
2023-11-09,34.93862
2023-11-10,32.67233
2023-11-11,22.19074
2023-11-12,23.98489
2023-11-13,34.37204
2023-11-14,38.33805
2023-11-15,37.11048
2023-11-16,37.86591
2023-11-17,32.5779
2023-11-18,24.26817
2023-11-19,27.57318
2023-11-20,33.14447
2023-11-21,35.50519
2023-11-22,33.71104
2023-11-23,32.10576
2023-11-24,28.89518
2023-11-25,22.85174
2023-11-26,24.26817
2023-11-27,31.53918
2023-11-28,38.43248
2023-11-29,37.48819
2023-11-30,29.93389
2023-12-01,27.57318
2023-12-02,22.85174
2023-12-03,24.45703
2023-12-04,34.65533
2023-12-05,32.48347
2023-12-06,34.65533
2023-12-07,32.95561
2023-12-08,25.77903
2023-12-09,25.49575
2023-12-10,32.67233
2023-12-11,38.81019
2023-12-12,37.20491
2023-12-13,37.77148
2023-12-14,43.53163
2023-12-15,32.86118
2023-12-16,24.74032
2023-12-17,26.25118
2023-12-18,39.09348
2023-12-19,34.18319
2023-12-20,60.71765
2023-12-21,66.00566
2023-12-22,46.17563
2023-12-23,35.12747
2023-12-24,23.60717
2023-12-25,26.53446
2023-12-26,45.04249
2023-12-27,43.62606
2023-12-28,41.4542
2023-12-29,39.09348
2023-12-30,22.09631
2023-12-31,22.19074
2024-01-01,21.15203
2024-01-02,35.31633
2024-01-03,34.74976
2024-01-04,33.33333
2024-01-05,30.68932
2024-01-06,25.77903
2024-01-07,27.28989
2024-01-08,32.86118
2024-01-09,38.52691
2024-01-10,41.26534
2024-01-11,34.27762
2024-01-12,39.66005
2024-01-13,36.26062
2024-01-14,35.12747
2024-01-15,43.81491
2024-01-16,40.98205
2024-01-17,43.24834
2024-01-18,40.98205
2024-01-19,39.28234
2024-01-20,30.5949
2024-01-21,29.36732
2024-01-22,40.41548
2024-01-23,39.28234
2024-01-24,40.69877
2024-01-25,38.14919
2024-01-26,37.77148
2024-01-27,27.28989
2024-01-28,66.85552
2024-01-29,59.67894
2024-01-30,44.28706
2024-01-31,42.96506
2024-02-01,38.62134
2024-02-02,32.5779
2024-02-03,26.3456
2024-02-04,29.08404
2024-02-05,49.00849
2024-02-06,40.60434
2024-02-07,34.08876
2024-02-08,36.26062
2024-02-09,24.45703
2024-02-10,29.36732
2024-02-11,37.48819
2024-02-12,33.42776
2024-02-13,46.36449
2024-02-14,42.96506
2024-02-15,48.91406
2024-02-16,42.39848
2024-02-17,32.95561
2024-02-18,35.12747
2024-02-19,43.4372
2024-02-20,37.77148
2024-02-21,40.88762
2024-02-22,40.98205
2024-02-23,34.27762
2024-02-24,25.49575
2024-02-25,27.66761
2024-02-26,39.47119
2024-02-27,51.55807
2024-02-28,45.89235
2024-02-29,44.85363
2024-03-01,25.6846
2024-03-02,21.34088
2024-03-03,23.7016
2024-03-04,30.78375
2024-03-05,60.05665
2024-03-06,56.56279
2024-03-07,51.55807
2024-03-08,42.39848
2024-03-09,33.71104
2024-03-10,31.9169
2024-03-11,42.68177
2024-03-12,49.19735
2024-03-13,39.66005
2024-03-14,43.72049
2024-03-15,40.32105
2024-03-16,30.12275
2024-03-17,25.11803
2024-03-18,39.56562
2024-03-19,47.96978
2024-03-20,41.73748
