date,비트코인하는법
2021-03-01,12.48687
2021-03-02,10.66275
2021-03-03,10.25825
2021-03-04,10.41966
2021-03-05,8.65193
2021-03-06,7.41705
2021-03-07,7.27898
2021-03-08,7.6193
2021-03-09,11.34533
2021-03-10,14.83995
2021-03-11,15.00525
2021-03-12,16.31986
2021-03-13,26.32141
2021-03-14,41.76228
2021-03-15,41.30916
2021-03-16,34.63109
2021-03-17,24.63925
2021-03-18,29.96188
2021-03-19,28.04441
2021-03-20,31.38734
2021-03-21,28.0133
2021-03-22,29.15094
2021-03-23,23.75053
2021-03-24,22.56816
2021-03-25,20.47372
2021-03-26,14.05235
2021-03-27,13.2803
2021-03-28,15.15499
2021-03-29,19.163
2021-03-30,25.78468
2021-03-31,33.15118
2021-04-01,52.02053
2021-04-02,79.78686
2021-04-03,68.39679
2021-04-04,47.73443
2021-04-05,75.38991
2021-04-06,72.58177
2021-04-07,64.20987
2021-04-08,43.12939
2021-04-09,40.55657
2021-04-10,38.91525
2021-04-11,39.41503
2021-04-12,38.10625
2021-04-13,38.85496
2021-04-14,49.97082
2021-04-15,38.97553
2021-04-16,52.14888
2021-04-17,54.1383
2021-04-18,42.39236
2021-04-19,45.88308
2021-04-20,59.88292
2021-04-21,59.42009
2021-04-22,50.0525
2021-04-23,41.80895
2021-04-24,29.42903
2021-04-25,20.99684
2021-04-26,24.34755
2021-04-27,26.51588
2021-04-28,24.42534
2021-04-29,17.24164
2021-04-30,14.30127
2021-05-01,16.93827
2021-05-02,16.58628
2021-05-03,19.0891
2021-05-04,22.97849
2021-05-05,28.23499
2021-05-06,30.68142
2021-05-07,32.38691
2021-05-08,26.04916
2021-05-09,25.19738
2021-05-10,27.52518
2021-05-11,21.58025
2021-05-12,21.02018
2021-05-13,19.34969
2021-05-14,13.46894
2021-05-15,12.15044
2021-05-16,11.20532
2021-05-17,12.58799
2021-05-18,8.5722
2021-05-19,11.32783
2021-05-20,13.65757
2021-05-21,8.08408
2021-05-22,6.88615
2021-05-23,6.65668
2021-05-24,8.46719
2021-05-25,9.82458
2021-05-26,8.7375
2021-05-27,7.33732
2021-05-28,6.01882
2021-05-29,6.39803
2021-05-30,5.25067
2021-05-31,4.7995
2021-06-01,4.9434
2021-06-02,4.11885
2021-06-03,4.46501
2021-06-04,4.02356
2021-06-05,3.13678
2021-06-06,3.65796
2021-06-07,2.97732
2021-06-08,3.33125
2021-06-09,3.09595
2021-06-10,3.06872
2021-06-11,2.29279
2021-06-12,1.57714
2021-06-13,1.6841
2021-06-14,1.8105
2021-06-15,1.77161
2021-06-16,1.23876
2021-06-17,1.12208
2021-06-18,1.04041
2021-06-19,0.6962
2021-06-20,0.60285
2021-06-21,0.86344
2021-06-22,1.31266
2021-06-23,1.76967
2021-06-24,1.5363
2021-06-25,1.47407
2021-06-26,1.46435
2021-06-27,1.32628
2021-06-28,1.23099
2021-06-29,2.54949
2021-06-30,3.63463
2021-07-01,2.44058
2021-07-02,1.758
2021-07-03,2.35891
2021-07-04,2.69728
2021-07-05,2.28695
2021-07-06,1.69771
2021-07-07,1.45851
2021-07-08,1.20182
2021-07-09,1.0968
2021-07-10,1.06763
2021-07-11,1.05596
2021-07-12,1.16487
2021-07-13,0.98595
2021-07-14,1.01124
2021-07-15,0.95289
2021-07-16,0.8051
2021-07-17,0.74481
2021-07-18,0.6962
2021-07-19,0.68647
2021-07-20,1.00151
2021-07-21,0.91789
2021-07-22,1.1357
2021-07-23,0.83038
2021-07-24,0.90622
2021-07-25,0.96651
2021-07-26,1.58298
2021-07-27,1.26016
2021-07-28,1.02485
2021-07-29,1.05013
2021-07-30,0.84983
2021-07-31,0.96651
2021-08-01,1.21348
2021-08-02,0.96262
2021-08-03,0.77593
2021-08-04,0.75454
2021-08-05,1.03652
2021-08-06,1.09486
2021-08-07,1.77355
2021-08-08,1.86107
2021-08-09,1.63548
2021-08-10,1.98553
2021-08-11,2.1236
2021-08-12,2.99482
2021-08-13,2.36669
2021-08-14,2.82174
2021-08-15,2.76924
2021-08-16,3.23596
2021-08-17,2.55727
2021-08-18,2.02442
2021-08-19,1.89413
2021-08-20,1.97969
2021-08-21,1.91552
2021-08-22,1.64715
2021-08-23,2.74007
2021-08-24,2.68173
2021-08-25,2.68562
2021-08-26,2.0886
2021-08-27,1.56158
2021-08-28,1.4274
2021-08-29,1.86301
2021-08-30,1.74244
2021-08-31,1.54214
2021-09-01,1.73661
2021-09-02,1.8669
2021-09-03,1.89996
2021-09-04,2.47559
2021-09-05,2.21111
2021-09-06,2.40169
2021-09-07,2.53587
2021-09-08,2.62339
2021-09-09,1.79106
2021-09-10,1.47407
2021-09-11,1.1532
2021-09-12,1.23876
2021-09-13,1.30294
2021-09-14,1.21543
2021-09-15,1.67438
2021-09-16,1.33405
2021-09-17,1.23293
2021-09-18,1.19209
2021-09-19,0.98401
2021-09-20,1.05013
2021-09-21,1.39628
2021-09-22,1.25043
2021-09-23,1.35545
2021-09-24,1.27571
2021-09-25,1.01512
2021-09-26,0.95484
2021-09-27,1.42934
2021-09-28,1.2057
2021-09-29,1.18042
2021-09-30,0.95095
2021-10-01,1.08902
2021-10-02,1.33016
2021-10-03,1.2271
2021-10-04,1.59659
2021-10-05,2.16249
2021-10-06,2.27918
2021-10-07,2.90731
2021-10-08,2.37835
2021-10-09,1.72688
2021-10-10,2.02831
2021-10-11,2.34918
2021-10-12,2.8023
2021-10-13,1.81439
2021-10-14,3.27875
2021-10-15,3.25347
2021-10-16,3.40126
2021-10-17,2.16055
2021-10-18,2.45225
2021-10-19,2.14499
2021-10-20,2.42308
2021-10-21,4.99008
2021-10-22,2.70506
2021-10-23,2.01081
2021-10-24,2.02442
2021-10-25,2.24417
2021-10-26,2.68951
2021-10-27,2.33168
2021-10-28,2.17611
2021-10-29,2.03609
2021-10-30,2.37641
2021-10-31,2.4367
2021-11-01,2.56504
2021-11-02,2.81591
2021-11-03,2.95009
2021-11-04,2.71868
2021-11-05,2.5456
2021-11-06,1.87273
2021-11-07,1.80273
2021-11-08,2.50865
2021-11-09,4.1383
2021-11-10,3.37404
2021-11-11,2.47364
2021-11-12,2.11582
2021-11-13,1.84356
2021-11-14,2.1236
2021-11-15,2.69534
2021-11-16,3.18151
2021-11-17,3.90299
2021-11-18,4.26082
2021-11-19,3.52961
2021-11-20,2.99288
2021-11-21,2.88009
2021-11-22,3.42265
2021-11-23,3.25347
2021-11-24,3.48877
2021-11-25,4.82283
2021-11-26,4.4689
2021-11-27,3.55489
2021-11-28,3.23402
2021-11-29,3.78826
2021-11-30,5.0737
2021-12-01,5.01925
2021-12-02,3.31959
2021-12-03,2.70117
2021-12-04,4.99591
2021-12-05,5.70572
2021-12-06,4.89479
2021-12-07,3.87771
2021-12-08,3.17957
2021-12-09,3.10761
2021-12-10,2.73423
2021-12-11,3.2243
2021-12-12,3.46738
2021-12-13,2.76146
2021-12-14,2.96954
2021-12-15,2.78091
2021-12-16,2.5806
2021-12-17,1.97386
2021-12-18,1.86496
2021-12-19,1.88829
2021-12-20,1.85134
2021-12-21,2.17805
2021-12-22,2.34335
2021-12-23,2.35891
2021-12-24,2.01859
2021-12-25,1.78328
2021-12-26,2.31223
2021-12-27,2.24806
2021-12-28,2.11582
2021-12-29,2.25389
2021-12-30,2.42892
2021-12-31,2.05748
2022-01-01,2.09248
2022-01-02,2.65256
2022-01-03,2.93843
2022-01-04,2.43864
2022-01-05,2.39586
2022-01-06,2.57866
2022-01-07,3.23791
2022-01-08,2.57088
2022-01-09,3.01038
2022-01-10,2.79257
2022-01-11,2.72451
2022-01-12,2.79646
2022-01-13,2.45809
2022-01-14,2.00886
2022-01-15,2.8373
2022-01-16,6.48166
2022-01-17,3.02399
2022-01-18,2.4153
2022-01-19,2.57282
2022-01-20,2.47753
2022-01-21,2.18
2022-01-22,3.54711
2022-01-23,4.11497
2022-01-24,3.19513
2022-01-25,2.83341
2022-01-26,2.55727
2022-01-27,2.51254
2022-01-28,2.00886
2022-01-29,1.73077
2022-01-30,2.63116
2022-01-31,2.0672
2022-02-01,2.23834
2022-02-02,2.33557
2022-02-03,2.16055
2022-02-04,2.13527
2022-02-05,3.40126
2022-02-06,2.78285
2022-02-07,3.04538
2022-02-08,3.68713
2022-02-09,2.74785
2022-02-10,2.18972
2022-02-11,1.91163
2022-02-12,1.52463
2022-02-13,1.54019
2022-02-14,1.51297
2022-02-15,1.40017
2022-02-16,1.60826
2022-02-17,1.36322
2022-02-18,1.56742
2022-02-19,1.49741
2022-02-20,1.62187
2022-02-21,1.88829
2022-02-22,1.99914
2022-02-23,1.69966
2022-02-24,2.37447
2022-02-25,1.9583
2022-02-26,1.37878
2022-02-27,1.25043
2022-02-28,1.29711
2022-03-01,2.26362
2022-03-02,1.89802
2022-03-03,1.53241
2022-03-04,1.34961
2022-03-05,1.28155
2022-03-06,1.27766
2022-03-07,1.17653
2022-03-08,1.08902
2022-03-09,0.97818
2022-03-10,1.29322
2022-03-11,1.1143
2022-03-12,1.03263
2022-03-13,1.09097
2022-03-14,0.95289
2022-03-15,0.99373
2022-03-16,0.98984
2022-03-17,1.05985
2022-03-18,1.76189
2022-03-19,1.92524
2022-03-20,1.64521
2022-03-21,1.47213
2022-03-22,1.56353
2022-03-23,1.40795
2022-03-24,1.47991
2022-03-25,1.34378
2022-03-26,1.33794
2022-03-27,1.40406
2022-03-28,1.67827
2022-03-29,2.05359
2022-03-30,2.10804
2022-03-31,2.27918
2022-04-01,1.69382
2022-04-02,1.72299
2022-04-03,1.72688
2022-04-04,2.10026
2022-04-05,2.05165
2022-04-06,1.60826
2022-04-07,1.54797
2022-04-08,1.44685
2022-04-09,1.10264
2022-04-10,1.14931
2022-04-11,1.23488
2022-04-12,1.52658
2022-04-13,1.18626
2022-04-14,1.36517
2022-04-15,1.59659
2022-04-16,1.16292
2022-04-17,1.85718
2022-04-18,1.95052
2022-04-19,1.69382
2022-04-20,1.72688
2022-04-21,1.58298
2022-04-22,1.5538
2022-04-23,1.30488
2022-04-24,1.29322
2022-04-25,1.29127
2022-04-26,1.35934
2022-04-27,1.49157
2022-04-28,1.37489
2022-04-29,1.41768
2022-04-30,1.08124
2022-05-01,1.26988
2022-05-02,1.14153
2022-05-03,0.91789
2022-05-04,0.97623
2022-05-05,1.0793
2022-05-06,1.16098
2022-05-07,0.9704
2022-05-08,1.0618
2022-05-09,1.34961
2022-05-10,1.53241
2022-05-11,1.36322
2022-05-12,2.57282
2022-05-13,3.36431
2022-05-14,1.99719
2022-05-15,1.63743
2022-05-16,1.58881
2022-05-17,1.57131
2022-05-18,1.36517
2022-05-19,1.33016
2022-05-20,1.17459
2022-05-21,0.83038
2022-05-22,0.84594
2022-05-23,0.94317
2022-05-24,0.79149
2022-05-25,0.7312
2022-05-26,0.8051
2022-05-27,0.82454
2022-05-28,0.94123
2022-05-29,0.70397
2022-05-30,0.83621
2022-05-31,0.879
2022-06-01,0.96456
2022-06-02,0.66508
2022-06-03,0.5834
2022-06-04,0.47061
2022-06-05,0.52701
2022-06-06,0.70008
2022-06-07,0.60868
2022-06-08,0.71564
2022-06-09,0.60674
2022-06-10,0.56007
2022-06-11,0.76037
2022-06-12,0.80899
2022-06-13,0.96067
2022-06-14,1.26599
2022-06-15,0.88289
2022-06-16,0.86538
2022-06-17,0.83621
2022-06-18,0.87705
2022-06-19,1.46435
2022-06-20,1.07347
2022-06-21,0.87511
2022-06-22,0.71175
2022-06-23,0.66119
2022-06-24,0.60868
2022-06-25,0.6223
2022-06-26,0.6223
2022-06-27,0.66702
2022-06-28,0.66314
2022-06-29,0.8965
2022-06-30,0.74287
2022-07-01,0.67675
2022-07-02,0.46672
2022-07-03,0.46478
2022-07-04,0.8965
2022-07-05,0.73703
2022-07-06,0.58729
2022-07-07,0.47644
2022-07-08,0.52312
2022-07-09,0.56007
2022-07-10,0.59313
2022-07-11,0.46867
2022-07-12,0.56007
2022-07-13,0.51923
2022-07-14,0.4006
2022-07-15,0.42783
2022-07-16,0.34421
2022-07-17,0.43755
2022-07-18,0.5095
2022-07-19,0.6398
2022-07-20,0.69814
2022-07-21,0.62619
2022-07-22,0.59118
2022-07-23,0.38504
2022-07-24,0.41033
2022-07-25,0.51923
2022-07-26,0.56007
2022-07-27,0.41033
2022-07-28,0.50367
2022-07-29,0.61452
2022-07-30,0.50562
2022-07-31,0.52312
2022-08-01,0.54645
2022-08-02,0.57757
2022-08-03,0.53867
2022-08-04,0.61063
2022-08-05,0.51923
2022-08-06,0.43755
2022-08-07,0.50756
2022-08-08,0.5659
2022-08-09,0.57951
2022-08-10,0.52895
2022-08-11,0.65925
2022-08-12,0.8226
2022-08-13,0.88872
2022-08-14,0.66897
2022-08-15,0.80899
2022-08-16,0.79537
2022-08-17,0.57562
2022-08-18,0.54256
2022-08-19,0.52506
2022-08-20,0.61063
2022-08-21,0.54256
2022-08-22,0.48811
2022-08-23,0.53867
2022-08-24,0.48617
2022-08-25,0.53673
2022-08-26,0.45311
2022-08-27,0.41033
2022-08-28,0.4181
2022-08-29,0.51339
2022-08-30,0.50756
2022-08-31,0.44533
2022-09-01,0.38699
2022-09-02,0.40449
2022-09-03,0.41033
2022-09-04,0.34615
2022-09-05,0.38893
2022-09-06,0.3656
2022-09-07,0.42394
2022-09-08,0.39671
2022-09-09,0.35976
2022-09-10,0.41421
2022-09-11,0.42977
2022-09-12,0.51339
2022-09-13,0.64952
2022-09-14,0.56201
2022-09-15,0.50562
2022-09-16,0.43561
2022-09-17,0.37338
2022-09-18,0.28392
2022-09-19,0.48617
2022-09-20,0.42005
2022-09-21,0.42394
2022-09-22,0.45116
2022-09-23,0.43172
2022-09-24,0.42977
2022-09-25,0.35198
2022-09-26,0.47644
2022-09-27,0.49978
2022-09-28,0.55618
2022-09-29,0.47839
2022-09-30,0.43755
2022-10-01,0.3092
2022-10-02,0.42977
2022-10-03,0.48033
2022-10-04,0.7137
2022-10-05,0.7876
2022-10-06,0.53479
2022-10-07,0.59313
2022-10-08,0.52117
2022-10-09,0.50756
2022-10-10,0.42199
2022-10-11,0.49395
2022-10-12,0.45894
2022-10-13,0.44727
2022-10-14,0.56201
2022-10-15,0.52117
2022-10-16,0.45505
2022-10-17,0.54062
2022-10-18,0.52895
2022-10-19,0.46478
2022-10-20,0.39477
2022-10-21,0.31698
2022-10-22,0.4006
2022-10-23,0.40449
2022-10-24,0.44144
2022-10-25,0.37727
2022-10-26,0.57368
2022-10-27,0.48617
2022-10-28,0.42394
2022-10-29,0.38893
2022-10-30,0.34226
2022-10-31,0.37727
2022-11-01,0.52312
2022-11-02,0.56979
2022-11-03,0.48033
2022-11-04,0.47061
2022-11-05,0.46283
2022-11-06,0.49784
2022-11-07,0.57368
2022-11-08,0.60091
2022-11-09,0.72537
2022-11-10,0.98401
2022-11-11,0.68453
2022-11-12,0.56007
2022-11-13,0.44727
2022-11-14,0.60091
2022-11-15,0.52701
2022-11-16,0.45311
2022-11-17,0.39866
2022-11-18,0.3267
2022-11-19,0.32865
2022-11-20,0.4006
2022-11-21,0.34226
2022-11-22,0.37143
2022-11-23,0.40255
2022-11-24,0.30337
2022-11-25,0.29948
2022-11-26,0.24697
2022-11-27,0.32281
2022-11-28,0.29753
2022-11-29,0.30531
2022-11-30,0.40644
2022-12-01,0.34615
2022-12-02,0.29753
2022-12-03,0.16918
2022-12-04,0.29559
2022-12-05,0.31698
2022-12-06,0.30726
2022-12-07,0.29753
2022-12-08,0.28586
2022-12-09,0.3092
2022-12-10,0.21197
2022-12-11,0.30531
2022-12-12,0.48033
2022-12-13,0.39088
2022-12-14,0.38115
2022-12-15,0.35198
2022-12-16,0.31115
2022-12-17,0.26253
2022-12-18,0.24503
2022-12-19,0.28003
2022-12-20,0.27614
2022-12-21,0.28198
2022-12-22,0.23725
2022-12-23,0.22752
2022-12-24,0.23141
2022-12-25,0.25669
2022-12-26,0.24697
2022-12-27,0.27031
2022-12-28,0.33448
2022-12-29,0.3656
2022-12-30,0.2178
2022-12-31,0.23336
2023-01-01,0.25864
2023-01-02,0.25864
2023-01-03,0.33643
2023-01-04,0.2742
2023-01-05,0.37143
2023-01-06,0.3092
2023-01-07,0.32281
2023-01-08,0.2917
2023-01-09,0.31115
2023-01-10,0.39671
2023-01-11,0.34032
2023-01-12,0.34421
2023-01-13,0.39088
2023-01-14,0.81093
2023-01-15,0.77204
2023-01-16,0.63591
2023-01-17,0.86538
2023-01-18,0.72731
2023-01-19,0.42977
2023-01-20,0.37921
2023-01-21,0.73509
2023-01-22,0.73703
2023-01-23,0.56396
2023-01-24,0.6748
2023-01-25,0.66119
2023-01-26,0.56396
2023-01-27,0.50367
2023-01-28,0.47644
2023-01-29,0.50756
2023-01-30,0.64369
2023-01-31,0.51145
2023-02-01,0.457
2023-02-02,0.69814
2023-02-03,0.63396
2023-02-04,0.49006
2023-02-05,0.51339
2023-02-06,0.64369
2023-02-07,0.57757
2023-02-08,0.70203
2023-02-09,0.54256
2023-02-10,0.40644
2023-02-11,0.3656
2023-02-12,0.38504
2023-02-13,0.4181
2023-02-14,0.37338
2023-02-15,0.36949
2023-02-16,0.76231
2023-02-17,0.60868
2023-02-18,0.60091
2023-02-19,0.57173
2023-02-20,0.64563
2023-02-21,0.69425
2023-02-22,0.68064
2023-02-23,0.47839
2023-02-24,0.46089
2023-02-25,0.47256
2023-02-26,0.43366
2023-02-27,0.43561
2023-02-28,0.42199
2023-03-01,0.38504
2023-03-02,0.31504
2023-03-03,0.34615
2023-03-04,0.37143
2023-03-05,0.38699
2023-03-06,0.35004
2023-03-07,0.3481
2023-03-08,0.35976
2023-03-09,0.28003
2023-03-10,0.35976
2023-03-11,0.29948
2023-03-12,0.34615
2023-03-13,0.35782
2023-03-14,0.72148
2023-03-15,0.70397
2023-03-16,0.52506
2023-03-17,0.61646
2023-03-18,0.74287
2023-03-19,0.73898
2023-03-20,0.79149
2023-03-21,0.88872
2023-03-22,0.76815
2023-03-23,0.68064
2023-03-24,0.63785
2023-03-25,0.54062
2023-03-26,0.54451
2023-03-27,0.57562
2023-03-28,0.52506
2023-03-29,0.62035
2023-03-30,0.66119
2023-03-31,0.47839
2023-04-01,0.42588
2023-04-02,0.63591
2023-04-03,0.49978
2023-04-04,0.60674
2023-04-05,0.57951
2023-04-06,0.57562
2023-04-07,0.42783
2023-04-08,0.3831
2023-04-09,0.42005
2023-04-10,0.47644
2023-04-11,0.82649
2023-04-12,0.81093
2023-04-13,0.74092
2023-04-14,0.64952
2023-04-15,0.58729
2023-04-16,0.49978
2023-04-17,0.72342
2023-04-18,0.5834
2023-04-19,0.56201
2023-04-20,0.49784
2023-04-21,0.44533
2023-04-22,0.35782
2023-04-23,0.44922
2023-04-24,0.6573
2023-04-25,1.12014
2023-04-26,0.77009
2023-04-27,0.70786
2023-04-28,0.70786
2023-04-29,0.48033
2023-04-30,0.53284
2023-05-01,0.75259
2023-05-02,0.60285
2023-05-03,0.54645
2023-05-04,0.66702
2023-05-05,0.65925
2023-05-06,0.96845
2023-05-07,0.75648
2023-05-08,0.78565
2023-05-09,0.90428
2023-05-10,0.94706
2023-05-11,0.9879
2023-05-12,0.96456
2023-05-13,0.81288
2023-05-14,0.84983
2023-05-15,0.8226
2023-05-16,0.79537
2023-05-17,0.92372
2023-05-18,1.03652
2023-05-19,0.97234
2023-05-20,0.7137
2023-05-21,0.88872
2023-05-22,0.83427
2023-05-23,0.81093
2023-05-24,0.81093
2023-05-25,0.66897
2023-05-26,0.58729
2023-05-27,0.5659
2023-05-28,0.67869
2023-05-29,0.86538
