date,오늘의순금시세
2021-01-29,7.32265
2021-01-30,5.54479
2021-01-31,4.01337
2021-02-01,8.08836
2021-02-02,7.97394
2021-02-03,7.51628
2021-02-04,7.24344
2021-02-05,7.16423
2021-02-06,4.64706
2021-02-07,3.59971
2021-02-08,6.83858
2021-02-09,6.49533
2021-02-10,6.00246
2021-02-11,3.38848
2021-02-12,3.38848
2021-02-13,3.75814
2021-02-14,3.93416
2021-02-15,8.02675
2021-02-16,7.56028
2021-02-17,8.00035
2021-02-18,8.20278
2021-02-19,9.7606
2021-02-20,6.46013
2021-02-21,4.69107
2021-02-22,8.29959
2021-02-23,9.26773
2021-02-24,8.03555
2021-02-25,7.88593
2021-02-26,7.57789
2021-02-27,4.99911
2021-02-28,3.72293
2021-03-01,4.69107
2021-03-02,8.22038
2021-03-03,8.69565
2021-03-04,8.29079
2021-03-05,8.22038
2021-03-06,5.18394
2021-03-07,4.2334
2021-03-08,7.84192
2021-03-09,7.34905
2021-03-10,7.48107
2021-03-11,8.01795
2021-03-12,7.24344
2021-03-13,4.60306
2021-03-14,3.89016
2021-03-15,6.85618
2021-03-16,6.60095
2021-03-17,6.3017
2021-03-18,6.9794
2021-03-19,6.14328
2021-03-20,3.67892
2021-03-21,3.4853
2021-03-22,6.42492
2021-03-23,6.32811
2021-03-24,5.65921
2021-03-25,5.58
2021-03-26,5.40397
2021-03-27,3.61732
2021-03-28,2.87801
2021-03-29,5.82643
2021-03-30,6.11688
2021-03-31,6.24889
2021-04-01,6.60095
2021-04-02,6.997
2021-04-03,4.05738
2021-04-04,3.23886
2021-04-05,6.32811
2021-04-06,5.89684
2021-04-07,5.81763
2021-04-08,5.50959
2021-04-09,5.24555
2021-04-10,3.33568
2021-04-11,3.5029
2021-04-12,5.88804
2021-04-13,5.05192
2021-04-14,5.42158
2021-04-15,5.53599
2021-04-16,5.38637
2021-04-17,3.81094
2021-04-18,2.834
2021-04-19,5.82643
2021-04-20,5.77363
2021-04-21,5.42158
2021-04-22,5.50079
2021-04-23,5.97606
2021-04-24,3.81094
2021-04-25,2.50836
2021-04-26,5.40397
2021-04-27,5.43038
2021-04-28,5.17514
2021-04-29,5.08713
2021-04-30,4.56785
2021-05-01,3.07164
2021-05-02,2.64038
2021-05-03,4.58546
2021-05-04,4.99031
2021-05-05,3.63492
2021-05-06,5.48318
2021-05-07,5.77363
2021-05-08,3.87255
2021-05-09,2.76359
2021-05-10,5.90565
2021-05-11,6.2753
2021-05-12,6.46893
2021-05-13,5.65041
2021-05-14,5.04312
2021-05-15,3.21246
2021-05-16,2.53476
2021-05-17,6.94419
2021-05-18,6.68016
2021-05-19,5.72962
2021-05-20,7.33145
2021-05-21,6.68896
2021-05-22,4.00457
2021-05-23,3.88135
2021-05-24,7.41066
2021-05-25,6.59214
2021-05-26,6.62735
2021-05-27,6.90019
2021-05-28,5.97606
2021-05-29,4.03098
2021-05-30,3.04523
2021-05-31,5.95845
2021-06-01,5.87044
2021-06-02,5.89684
2021-06-03,6.21369
2021-06-04,6.11688
2021-06-05,3.67892
2021-06-06,3.11564
2021-06-07,5.91445
2021-06-08,5.34236
2021-06-09,5.15754
2021-06-10,5.28076
2021-06-11,5.21915
2021-06-12,3.04523
2021-06-13,2.60517
2021-06-14,5.44798
2021-06-15,5.07833
2021-06-16,4.95511
2021-06-17,5.15754
2021-06-18,5.77363
2021-06-19,3.79334
2021-06-20,2.90441
2021-06-21,5.88804
2021-06-22,6.24889
2021-06-23,5.80003
2021-06-24,5.80003
2021-06-25,5.13113
2021-06-26,3.29167
2021-06-27,2.8076
2021-06-28,5.58
2021-06-29,5.16634
2021-06-30,6.04647
2021-07-01,5.08713
2021-07-02,5.11353
2021-07-03,3.16845
2021-07-04,2.45555
2021-07-05,4.95511
2021-07-06,4.63826
2021-07-07,5.08713
2021-07-08,5.06953
2021-07-09,5.39517
2021-07-10,3.72293
2021-07-11,2.71079
2021-07-12,5.19274
2021-07-13,4.9199
2021-07-14,5.28076
2021-07-15,5.49199
2021-07-16,4.74388
2021-07-17,3.35328
2021-07-18,2.74599
2021-07-19,5.03432
2021-07-20,4.8935
2021-07-21,4.74388
2021-07-22,5.22795
2021-07-23,4.50624
2021-07-24,3.04523
2021-07-25,2.60517
2021-07-26,4.93751
2021-07-27,4.38303
2021-07-28,4.29501
2021-07-29,4.2246
2021-07-30,4.45344
2021-07-31,2.77239
2021-08-01,2.72839
2021-08-02,4.30381
2021-08-03,4.1806
2021-08-04,4.28621
2021-08-05,4.10139
2021-08-06,4.1718
2021-08-07,3.08044
2021-08-08,2.38514
2021-08-09,5.66801
2021-08-10,5.54479
2021-08-11,5.87044
2021-08-12,6.02886
2021-08-13,5.37757
2021-08-14,3.71413
2021-08-15,2.56116
2021-08-16,4.09258
2021-08-17,5.88804
2021-08-18,5.69441
2021-08-19,5.42158
2021-08-20,5.43918
2021-08-21,3.5381
2021-08-22,2.69318
2021-08-23,5.35997
2021-08-24,5.04312
2021-08-25,4.80549
2021-08-26,4.79669
2021-08-27,4.62946
2021-08-28,3.08044
2021-08-29,2.33233
2021-08-30,5.13113
2021-08-31,4.55025
2021-09-01,4.43583
2021-09-02,4.28621
2021-09-03,4.2334
2021-09-04,2.98362
2021-09-05,2.00668
2021-09-06,4.37422
2021-09-07,4.05738
2021-09-08,4.16299
2021-09-09,3.96937
2021-09-10,3.62612
2021-09-11,2.60517
2021-09-12,2.1475
2021-09-13,3.90776
2021-09-14,3.62612
2021-09-15,3.71413
2021-09-16,3.22126
2021-09-17,3.80214
2021-09-18,2.42914
2021-09-19,1.79545
2021-09-20,1.4434
2021-09-21,2.01549
2021-09-22,2.40274
2021-09-23,4.28621
2021-09-24,4.24221
2021-09-25,3.03643
2021-09-26,1.99788
2021-09-27,4.05738
2021-09-28,3.80214
2021-09-29,4.11019
2021-09-30,3.55571
2021-10-01,4.00457
2021-10-02,2.42034
2021-10-03,2.26192
2021-10-04,3.17725
2021-10-05,4.1982
2021-10-06,3.84615
2021-10-07,3.5029
2021-10-08,3.60851
2021-10-09,2.28832
2021-10-10,1.89227
2021-10-11,2.75479
2021-10-12,3.87255
2021-10-13,3.5117
2021-10-14,3.99577
2021-10-15,3.62612
2021-10-16,2.24432
2021-10-17,1.82186
2021-10-18,3.38848
2021-10-19,3.4941
2021-10-20,3.57331
2021-10-21,3.43249
2021-10-22,3.32687
2021-10-23,2.20031
2021-10-24,1.88347
2021-10-25,3.81094
2021-10-26,3.59091
2021-10-27,3.55571
2021-10-28,3.30927
2021-10-29,3.09804
2021-10-30,2.06829
2021-10-31,1.88347
2021-11-01,3.27407
2021-11-02,3.45889
2021-11-03,3.43249
2021-11-04,2.91321
2021-11-05,2.65798
2021-11-06,1.97148
2021-11-07,1.82186
2021-11-08,3.90776
2021-11-09,4.2246
2021-11-10,3.94296
2021-11-11,4.54145
2021-11-12,4.67347
2021-11-13,2.8252
2021-11-14,2.28832
2021-11-15,5.09593
2021-11-16,5.06072
2021-11-17,4.79669
2021-11-18,4.43583
2021-11-19,4.40943
2021-11-20,2.95722
2021-11-21,2.41154
2021-11-22,4.27741
2021-11-23,4.65587
2021-11-24,4.32142
2021-11-25,5.14874
2021-11-26,4.39183
2021-11-27,3.5381
2021-11-28,3.23006
2021-11-29,5.25435
2021-11-30,5.21915
2021-12-01,5.02552
2021-12-02,5.07833
2021-12-03,4.78788
2021-12-04,2.79
2021-12-05,2.1475
2021-12-06,4.1982
2021-12-07,4.1982
2021-12-08,3.95176
2021-12-09,4.09258
2021-12-10,4.47104
2021-12-11,2.68438
2021-12-12,2.05949
2021-12-13,4.37422
2021-12-14,4.62066
2021-12-15,3.87255
2021-12-16,4.02217
2021-12-17,3.85495
2021-12-18,2.69318
2021-12-19,2.20911
2021-12-20,4.32142
2021-12-21,4.37422
2021-12-22,4.08378
2021-12-23,3.80214
2021-12-24,3.81094
2021-12-25,2.22672
2021-12-26,2.15631
2021-12-27,4.2246
2021-12-28,4.27741
2021-12-29,3.90776
2021-12-30,3.71413
2021-12-31,4.1806
2022-01-01,2.93962
2022-01-02,2.834
2022-01-03,4.55905
2022-01-04,4.37422
2022-01-05,4.8847
2022-01-06,5.05192
2022-01-07,4.32142
2022-01-08,2.87801
2022-01-09,2.20031
2022-01-10,4.06618
2022-01-11,4.53265
2022-01-12,4.00457
2022-01-13,3.96057
2022-01-14,3.44129
2022-01-15,2.75479
2022-01-16,2.32353
2022-01-17,3.65252
2022-01-18,3.61732
2022-01-19,3.84615
2022-01-20,4.1982
2022-01-21,4.02217
2022-01-22,2.86041
2022-01-23,2.59637
2022-01-24,4.51505
2022-01-25,4.48864
2022-01-26,4.56785
2022-01-27,4.66467
2022-01-28,4.24221
2022-01-29,2.34993
2022-01-30,2.1211
2022-01-31,1.90987
2022-02-01,2.28832
2022-02-02,2.42034
2022-02-03,4.62946
2022-02-04,4.42703
2022-02-05,2.86041
2022-02-06,1.97148
2022-02-07,4.54145
2022-02-08,3.78454
2022-02-09,3.84615
2022-02-10,4.15419
2022-02-11,4.07498
2022-02-12,2.56116
2022-02-13,2.17391
2022-02-14,4.77028
2022-02-15,6.02006
2022-02-16,5.47438
2022-02-17,5.38637
2022-02-18,5.91445
2022-02-19,3.56451
2022-02-20,2.86921
2022-02-21,5.55359
2022-02-22,5.79123
2022-02-23,5.66801
2022-02-24,9.51417
2022-02-25,7.31385
2022-02-26,4.39183
2022-02-27,3.29167
2022-02-28,6.14328
2022-03-01,4.10139
2022-03-02,6.66255
2022-03-03,5.63281
2022-03-04,5.85284
2022-03-05,4.1806
2022-03-06,3.86375
2022-03-07,7.92114
2022-03-08,7.91233
2022-03-09,4.75268
2022-03-10,7.30505
2022-03-11,6.2577
2022-03-12,3.89016
2022-03-13,3.40609
2022-03-14,6.41612
2022-03-15,5.79123
2022-03-16,5.88804
2022-03-17,5.29836
2022-03-18,5.5888
2022-03-19,3.23006
2022-03-20,2.64918
2022-03-21,4.79669
2022-03-22,4.98151
2022-03-23,4.69987
2022-03-24,4.57665
2022-03-25,4.57665
2022-03-26,3.21246
2022-03-27,2.23552
2022-03-28,4.25981
2022-03-29,4.49744
2022-03-30,4.55905
2022-03-31,3.82855
2022-04-01,4.03098
2022-04-02,2.29713
2022-04-03,2.23552
2022-04-04,4.25101
2022-04-05,4.1806
2022-04-06,3.90776
2022-04-07,3.99577
2022-04-08,3.32687
2022-04-09,2.53476
2022-04-10,1.94508
2022-04-11,3.84615
2022-04-12,4.26861
2022-04-13,4.04858
2022-04-14,3.89896
2022-04-15,3.69653
2022-04-16,2.35873
2022-04-17,1.91867
2022-04-18,4.67347
2022-04-19,4.29501
2022-04-20,4.44464
2022-04-21,4.03098
2022-04-22,3.74053
2022-04-23,2.27952
2022-04-24,2.0859
2022-04-25,4.44464
2022-04-26,4.35662
2022-04-27,4.48864
2022-04-28,4.1718
2022-04-29,4.02217
2022-04-30,2.36754
2022-05-01,2.00668
2022-05-02,3.92536
2022-05-03,3.73173
2022-05-04,4.08378
2022-05-05,2.45555
2022-05-06,3.74053
2022-05-07,2.31473
2022-05-08,1.76025
2022-05-09,3.90776
2022-05-10,3.83735
2022-05-11,3.58211
2022-05-12,3.79334
2022-05-13,3.81975
2022-05-14,2.35873
2022-05-15,2.05069
2022-05-16,3.90776
2022-05-17,3.46769
2022-05-18,3.57331
2022-05-19,3.66132
2022-05-20,3.27407
2022-05-21,1.76905
2022-05-22,1.72504
2022-05-23,3.34448
2022-05-24,3.37968
2022-05-25,3.70533
2022-05-26,3.43249
2022-05-27,3.67892
2022-05-28,2.03309
2022-05-29,1.54022
2022-05-30,3.57331
2022-05-31,3.58211
2022-06-01,2.24432
2022-06-02,3.15085
2022-06-03,3.26527
2022-06-04,1.92747
2022-06-05,1.70744
2022-06-06,2.25312
2022-06-07,3.5293
2022-06-08,3.55571
2022-06-09,2.86041
2022-06-10,3.26527
2022-06-11,2.20031
2022-06-12,2.02429
2022-06-13,4.26861
2022-06-14,4.33022
2022-06-15,3.90776
2022-06-16,4.04858
2022-06-17,3.98697
2022-06-18,2.24432
2022-06-19,2.02429
2022-06-20,4.25101
2022-06-21,3.87255
2022-06-22,3.56451
2022-06-23,4.12779
2022-06-24,3.57331
2022-06-25,2.26192
2022-06-26,2.06829
2022-06-27,4.06618
2022-06-28,3.4853
2022-06-29,3.26527
2022-06-30,3.54691
2022-07-01,3.4765
2022-07-02,1.98908
2022-07-03,1.80425
2022-07-04,3.56451
2022-07-05,3.58211
2022-07-06,4.1982
2022-07-07,4.2246
2022-07-08,3.63492
2022-07-09,2.59637
2022-07-10,1.88347
2022-07-11,4.28621
2022-07-12,4.1806
2022-07-13,3.92536
2022-07-14,3.86375
2022-07-15,3.72293
2022-07-16,2.25312
2022-07-17,2.03309
2022-07-18,4.02217
2022-07-19,3.95176
2022-07-20,4.03978
2022-07-21,3.64372
2022-07-22,3.77574
2022-07-23,2.44675
2022-07-24,2.03309
2022-07-25,4.60306
2022-07-26,4.63826
2022-07-27,3.68773
2022-07-28,3.59091
2022-07-29,3.20366
2022-07-30,2.39394
2022-07-31,2.1035
2022-08-01,3.68773
2022-08-02,3.54691
2022-08-03,3.62612
2022-08-04,3.36208
2022-08-05,3.36208
2022-08-06,2.17391
2022-08-07,1.68104
2022-08-08,3.31807
2022-08-09,3.28287
2022-08-10,3.25646
2022-08-11,3.80214
2022-08-12,3.35328
2022-08-13,1.91867
2022-08-14,1.54022
2022-08-15,2.1299
2022-08-16,3.10684
2022-08-17,3.21246
2022-08-18,3.26527
2022-08-19,3.04523
2022-08-20,2.20911
2022-08-21,1.65463
2022-08-22,3.66132
2022-08-23,3.27407
2022-08-24,3.23886
2022-08-25,3.03643
2022-08-26,2.69318
2022-08-27,1.85706
2022-08-28,1.57542
2022-08-29,3.15085
2022-08-30,2.74599
2022-08-31,2.96602
2022-09-01,2.53476
2022-09-02,2.8252
2022-09-03,2.1387
2022-09-04,1.48741
2022-09-05,2.67558
2022-09-06,2.53476
2022-09-07,2.8164
2022-09-08,2.71959
2022-09-09,1.77785
2022-09-10,1.59302
2022-09-11,1.85706
2022-09-12,2.00668
2022-09-13,3.89896
2022-09-14,3.59971
2022-09-15,3.43249
2022-09-16,3.45889
2022-09-17,1.89227
2022-09-18,1.4082
2022-09-19,3.14205
2022-09-20,3.06284
2022-09-21,3.85495
2022-09-22,3.5381
2022-09-23,3.08044
2022-09-24,2.0947
2022-09-25,1.84826
2022-09-26,3.44129
2022-09-27,3.5117
2022-09-28,3.08044
2022-09-29,3.05403
2022-09-30,2.75479
2022-10-01,2.00668
2022-10-02,1.87466
2022-10-03,2.15631
2022-10-04,3.74053
2022-10-05,3.86375
2022-10-06,3.4853
2022-10-07,2.86041
2022-10-08,1.78665
2022-10-09,1.77785
2022-10-10,2.1475
2022-10-11,4.02217
2022-10-12,4.04858
2022-10-13,3.04523
2022-10-14,2.71079
2022-10-15,1.87466
2022-10-16,1.53142
2022-10-17,3.09804
2022-10-18,2.8076
2022-10-19,2.75479
2022-10-20,2.86921
2022-10-21,2.71079
2022-10-22,1.62823
2022-10-23,1.28498
2022-10-24,2.86041
2022-10-25,2.66678
2022-10-26,2.56997
2022-10-27,2.48195
2022-10-28,2.35873
2022-10-29,1.60183
2022-10-30,1.24977
2022-10-31,2.67558
2022-11-01,2.56997
2022-11-02,2.63157
2022-11-03,2.75479
2022-11-04,2.57877
2022-11-05,1.72504
2022-11-06,1.4434
2022-11-07,2.71959
2022-11-08,2.834
2022-11-09,3.07164
2022-11-10,3.01883
2022-11-11,3.15085
2022-11-12,2.04189
2022-11-13,1.66343
2022-11-14,2.61397
2022-11-15,2.58757
2022-11-16,2.48195
2022-11-17,2.52596
2022-11-18,2.76359
2022-11-19,1.24977
2022-11-20,1.417
2022-11-21,2.79
2022-11-22,2.56997
2022-11-23,2.67558
2022-11-24,2.36754
2022-11-25,2.20911
2022-11-26,1.4522
2022-11-27,1.4434
2022-11-28,2.55236
2022-11-29,2.42034
2022-11-30,2.41154
2022-12-01,2.79
2022-12-02,2.39394
2022-12-03,1.4522
2022-12-04,1.56662
2022-12-05,2.67558
2022-12-06,2.97482
2022-12-07,2.29713
2022-12-08,2.8428
2022-12-09,2.22672
2022-12-10,1.87466
2022-12-11,1.4434
2022-12-12,2.72839
2022-12-13,2.71079
2022-12-14,2.40274
2022-12-15,2.61397
2022-12-16,2.34113
2022-12-17,1.74265
2022-12-18,1.58422
2022-12-19,2.42034
2022-12-20,2.62277
2022-12-21,2.51716
2022-12-22,2.22672
2022-12-23,2.15631
2022-12-24,1.51381
2022-12-25,1.57542
2022-12-26,2.50836
2022-12-27,2.47315
2022-12-28,2.59637
2022-12-29,2.35873
2022-12-30,2.41154
2022-12-31,1.69864
2023-01-01,1.54902
2023-01-02,3.06284
2023-01-03,2.54356
2023-01-04,3.95176
2023-01-05,3.72293
2023-01-06,2.79
2023-01-07,2.49955
2023-01-08,1.64583
2023-01-09,3.06284
2023-01-10,3.68773
2023-01-11,3.76694
2023-01-12,3.23006
2023-01-13,3.04523
2023-01-14,2.1035
2023-01-15,1.68104
2023-01-16,3.16845
2023-01-17,2.98362
2023-01-18,2.87801
2023-01-19,2.90441
2023-01-20,2.58757
2023-01-21,1.46101
2023-01-22,1.46101
2023-01-23,1.56662
2023-01-24,2.06829
2023-01-25,3.03643
2023-01-26,3.28287
2023-01-27,3.88135
2023-01-28,2.42034
2023-01-29,1.90987
2023-01-30,2.90441
2023-01-31,2.87801
2023-02-01,3.11564
2023-02-02,3.25646
2023-02-03,2.86041
2023-02-04,1.98028
2023-02-05,1.54022
2023-02-06,3.06284
2023-02-07,3.12444
2023-02-08,3.04523
2023-02-09,2.94842
2023-02-10,2.8164
2023-02-11,1.54022
2023-02-12,1.72504
2023-02-13,2.72839
2023-02-14,2.85161
2023-02-15,2.61397
2023-02-16,2.64038
2023-02-17,2.87801
2023-02-18,1.69864
2023-02-19,1.50501
2023-02-20,2.93962
2023-02-21,2.70198
2023-02-22,2.65798
2023-02-23,2.834
2023-02-24,2.22672
2023-02-25,1.52261
2023-02-26,1.4082
2023-02-27,2.92202
2023-02-28,2.58757
2023-03-01,1.85706
2023-03-02,3.15085
2023-03-03,2.42034
2023-03-04,1.81306
2023-03-05,1.30258
2023-03-06,2.56997
2023-03-07,2.66678
2023-03-08,2.74599
2023-03-09,2.30593
2023-03-10,2.23552
2023-03-11,1.59302
2023-03-12,1.36419
2023-03-13,3.35328
2023-03-14,3.79334
2023-03-15,3.15965
2023-03-16,3.65252
2023-03-17,3.23006
2023-03-18,2.39394
2023-03-19,2.19151
2023-03-20,4.95511
2023-03-21,5.5888
2023-03-22,4.8671
2023-03-23,4.65587
2023-03-24,4.26861
2023-03-25,2.98362
2023-03-26,2.45555
2023-03-27,4.34782
2023-03-28,4.55025
2023-03-29,4.07498
2023-03-30,4.11019
2023-03-31,3.95176
2023-04-01,2.76359
2023-04-02,2.23552
2023-04-03,4.37422
2023-04-04,4.45344
2023-04-05,5.89684
2023-04-06,6.47773
2023-04-07,5.33356
2023-04-08,3.28287
2023-04-09,2.95722
2023-04-10,5.48318
2023-04-11,4.81429
2023-04-12,4.82309
2023-04-13,4.67347
2023-04-14,5.22795
2023-04-15,3.41489
2023-04-16,2.44675
2023-04-17,4.68227
2023-04-18,4.38303
2023-04-19,4.36542
2023-04-20,4.08378
2023-04-21,4.01337
2023-04-22,2.7812
2023-04-23,2.15631
2023-04-24,4.03978
2023-04-25,3.83735
2023-04-26,4.49744
2023-04-27,4.50624
2023-04-28,4.03098
2023-04-29,2.61397
2023-04-30,1.98028
2023-05-01,3.12444
2023-05-02,3.37088
2023-05-03,4.2246
2023-05-04,4.2246
2023-05-05,3.36208
2023-05-06,3.08924
2023-05-07,2.33233
2023-05-08,4.16299
2023-05-09,4.2246
2023-05-10,3.87255
2023-05-11,4.05738
2023-05-12,3.78454
2023-05-13,2.30593
2023-05-14,2.0947
2023-05-15,3.93416
2023-05-16,3.82855
2023-05-17,3.45889
2023-05-18,3.59971
2023-05-19,3.67012
2023-05-20,2.49955
2023-05-21,1.90987
2023-05-22,3.40609
2023-05-23,3.54691
2023-05-24,3.63492
2023-05-25,3.29167
2023-05-26,3.45009
2023-05-27,2.05949
2023-05-28,1.99788
2023-05-29,2.56997
