date,상장주식
2023-05-27,1.10864
2023-05-28,1.69992
2023-05-29,2.21729
2023-05-30,4.65631
2023-05-31,4.65631
2023-06-01,5.3215
2023-06-02,5.3215
2023-06-03,0.813
2023-06-04,2.80857
2023-06-05,3.84331
2023-06-06,1.69992
2023-06-07,5.91278
2023-06-08,10.64301
2023-06-09,8.2779
2023-06-10,2.88248
2023-06-11,2.88248
2023-06-12,7.39098
2023-06-13,11.75166
2023-06-14,7.16925
2023-06-15,10.42128
2023-06-16,11.89948
2023-06-17,2.14338
2023-06-18,3.62158
2023-06-19,7.68662
2023-06-20,7.46489
2023-06-21,7.24316
2023-06-22,8.05617
2023-06-23,8.2779
2023-06-24,2.58684
2023-06-25,3.0303
2023-06-26,15.15151
2023-06-27,12.49076
2023-06-28,13.5994
2023-06-29,40.42867
2023-06-30,55.80192
2023-07-01,10.19955
2023-07-02,6.20842
2023-07-03,15.22542
2023-07-04,13.08203
2023-07-05,16.11234
2023-07-06,45.30672
2023-07-07,18.25572
2023-07-08,5.17368
2023-07-09,5.02586
2023-07-10,15.44715
2023-07-11,14.78196
2023-07-12,16.62971
2023-07-13,22.83813
2023-07-14,30.22912
2023-07-15,7.16925
2023-07-16,7.98226
2023-07-17,13.45158
2023-07-18,13.96895
2023-07-19,20.02956
2023-07-20,17.07317
2023-07-21,17.44271
2023-07-22,5.98669
2023-07-23,4.87804
2023-07-24,16.5558
2023-07-25,15.00369
2023-07-26,19.5861
2023-07-27,25.94235
2023-07-28,10.05173
2023-07-29,2.80857
2023-07-30,3.17812
2023-07-31,11.08647
2023-08-01,9.31263
2023-08-02,9.16481
2023-08-03,13.74722
2023-08-04,17.07317
2023-08-05,3.84331
2023-08-06,4.21286
2023-08-07,13.08203
2023-08-08,10.27346
2023-08-09,9.31263
2023-08-10,19.88174
2023-08-11,13.00813
2023-08-12,4.21286
2023-08-13,3.99113
2023-08-14,10.05173
2023-08-15,4.06504
2023-08-16,7.02143
2023-08-17,12.56467
2023-08-18,8.05617
2023-08-19,2.51293
2023-08-20,3.17812
2023-08-21,10.05173
2023-08-22,11.38211
2023-08-23,9.83
2023-08-24,19.06873
2023-08-25,13.82113
2023-08-26,5.17368
2023-08-27,5.17368
2023-08-28,9.38654
2023-08-29,9.60827
2023-08-30,15.66888
2023-08-31,13.37767
2023-09-01,13.08203
2023-09-02,4.87804
2023-09-03,5.54323
2023-09-04,13.15594
2023-09-05,11.67775
2023-09-06,9.23872
2023-09-07,9.90391
2023-09-08,7.76053
2023-09-09,5.3215
2023-09-10,3.32594
2023-09-11,10.86474
2023-09-12,9.38654
2023-09-13,6.72579
2023-09-14,13.22985
2023-09-15,16.11234
2023-09-16,4.80413
2023-09-17,3.47376
2023-09-18,10.34737
2023-09-19,13.08203
2023-09-20,13.89504
2023-09-21,12.26903
2023-09-22,12.56467
2023-09-23,4.95195
2023-09-24,4.65631
2023-09-25,30.0813
2023-09-26,20.91648
2023-09-27,24.8337
2023-09-28,6.13451
2023-09-29,4.43458
2023-09-30,3.91722
2023-10-01,5.76496
2023-10-02,5.98669
2023-10-03,7.98226
2023-10-04,35.55062
2023-10-05,39.98521
2023-10-06,19.80783
2023-10-07,6.0606
2023-10-08,3.91722
2023-10-09,5.54323
2023-10-10,15.0776
2023-10-11,10.79083
2023-10-12,9.31263
2023-10-13,16.70362
2023-10-14,5.3215
2023-10-15,5.3215
2023-10-16,9.46045
2023-10-17,13.00813
2023-10-18,15.44715
2023-10-19,17.14708
2023-10-20,10.05173
2023-10-21,3.47376
2023-10-22,3.62158
2023-10-23,11.60384
2023-10-24,7.16925
2023-10-25,8.72135
2023-10-26,13.74722
2023-10-27,12.7864
2023-10-28,2.43902
2023-10-29,3.32594
2023-10-30,9.0909
2023-10-31,8.13008
2023-11-01,8.35181
2023-11-02,15.52106
2023-11-03,10.93865
2023-11-04,3.62158
2023-11-05,4.43458
2023-11-06,11.08647
2023-11-07,15.44715
2023-11-08,16.18625
2023-11-09,22.54249
2023-11-10,10.42128
2023-11-11,2.58684
2023-11-12,5.09977
2023-11-13,20.76866
2023-11-14,12.41685
2023-11-15,20.99039
2023-11-16,20.39911
2023-11-17,28.67701
2023-11-18,8.72135
2023-11-19,9.0909
2023-11-20,35.18107
2023-11-21,41.53732
2023-11-22,34.44198
2023-11-23,28.89874
2023-11-24,51.66297
2023-11-25,18.847
2023-11-26,17.2949
2023-11-27,56.98447
2023-11-28,49.15003
2023-11-29,29.85957
2023-11-30,23.87287
2023-12-01,27.05099
2023-12-02,6.50406
2023-12-03,10.49519
2023-12-04,21.72949
2023-12-05,23.05986
2023-12-06,31.70731
2023-12-07,21.65558
2023-12-08,15.00369
2023-12-09,7.98226
2023-12-10,7.61271
2023-12-11,24.98152
2023-12-12,51.8847
2023-12-13,55.72801
2023-12-14,27.19881
2023-12-15,16.26016
2023-12-16,6.20842
2023-12-17,7.61271
2023-12-18,20.17738
2023-12-19,19.21655
2023-12-20,21.58167
2023-12-21,32.52032
2023-12-22,41.09386
2023-12-23,12.86031
2023-12-24,12.7864
2023-12-25,9.01699
2023-12-26,15.8167
2023-12-27,11.97339
2023-12-28,9.46045
2023-12-29,6.7997
2023-12-30,4.73022
2023-12-31,5.39541
2024-01-01,8.72135
2024-01-02,19.36437
2024-01-03,16.77753
2024-01-04,19.36437
2024-01-05,18.40354
2024-01-06,7.24316
2024-01-07,10.27346
2024-01-08,16.48189
2024-01-09,20.69475
2024-01-10,25.49889
2024-01-11,19.21655
2024-01-12,19.21655
2024-01-13,8.35181
2024-01-14,8.79526
2024-01-15,19.36437
2024-01-16,21.28603
2024-01-17,17.14708
2024-01-18,15.29933
2024-01-19,15.89061
2024-01-20,7.83444
2024-01-21,9.16481
2024-01-22,22.24685
2024-01-23,38.28529
2024-01-24,75.53584
2024-01-25,70.95343
2024-01-26,58.46267
2024-01-27,16.92535
2024-01-28,18.99482
2024-01-29,56.46711
2024-01-30,28.15964
2024-01-31,26.82926
2024-02-01,51.66297
2024-02-02,26.45971
2024-02-03,8.64745
2024-02-04,10.42128
2024-02-05,29.78566
2024-02-06,39.0983
2024-02-07,20.69475
2024-02-08,15.00369
2024-02-09,9.23872
2024-02-10,9.01699
2024-02-11,10.12564
2024-02-12,13.52549
2024-02-13,40.13303
2024-02-14,39.98521
2024-02-15,45.30672
2024-02-16,30.52475
2024-02-17,15.37324
2024-02-18,13.30376
2024-02-19,36.58536
2024-02-20,31.33776
2024-02-21,29.93348
2024-02-22,53.58462
2024-02-23,57.72357
2024-02-24,13.15594
2024-02-25,17.66444
2024-02-26,59.05395
2024-02-27,100.0
2024-02-28,32.74205
2024-02-29,33.8507
2024-03-01,10.12564
2024-03-02,12.7864
2024-03-03,8.94308
2024-03-04,31.55949
2024-03-05,33.33333
2024-03-06,23.72505
2024-03-07,41.3895
2024-03-08,20.17738
2024-03-09,8.79526
2024-03-10,8.49963
2024-03-11,20.91648
2024-03-12,22.02512
2024-03-13,36.73318
2024-03-14,22.83813
2024-03-15,18.92091
2024-03-16,7.90835
2024-03-17,7.39098
2024-03-18,17.51662
2024-03-19,18.847
2024-03-20,18.77309
