date,금시세전망
2020-08-20,32.53234
2020-08-21,25.20024
2020-08-22,15.34195
2020-08-23,14.17128
2020-08-24,25.4467
2020-08-25,28.77387
2020-08-26,28.4658
2020-08-27,23.2902
2020-08-28,20.94886
2020-08-29,15.40357
2020-08-30,12.32285
2020-08-31,21.07208
2020-09-01,22.73567
2020-09-02,21.19531
2020-09-03,19.96303
2020-09-04,20.64078
2020-09-05,14.78743
2020-09-06,16.94393
2020-09-07,24.46087
2020-09-08,22.4276
2020-09-09,22.67406
2020-09-10,17.6833
2020-09-11,17.252
2020-09-12,15.15711
2020-09-13,11.6451
2020-09-14,16.32778
2020-09-15,18.73074
2020-09-16,17.12877
2020-09-17,21.87307
2020-09-18,20.08626
2020-09-19,15.65003
2020-09-20,12.63093
2020-09-21,23.35181
2020-09-22,37.27664
2020-09-23,37.33826
2020-09-24,42.39063
2020-09-25,23.65988
2020-09-26,17.06715
2020-09-27,13.24707
2020-09-28,20.14787
2020-09-29,15.28034
2020-09-30,10.10474
2020-10-01,8.68761
2020-10-02,12.87738
2020-10-03,15.5268
2020-10-04,11.95317
2020-10-05,19.71657
2020-10-06,18.79235
2020-10-07,17.37523
2020-10-08,20.2711
2020-10-09,13.98644
2020-10-10,12.26124
2020-10-11,9.9199
2020-10-12,19.10043
2020-10-13,14.6642
2020-10-14,22.73567
2020-10-15,19.59334
2020-10-16,15.0955
2020-10-17,11.09057
2020-10-18,10.53604
2020-10-19,17.12877
2020-10-20,17.252
2020-10-21,16.94393
2020-10-22,16.26617
2020-10-23,16.94393
2020-10-24,13.55514
2020-10-25,12.13801
2020-10-26,23.47504
2020-10-27,19.53173
2020-10-28,17.06715
2020-10-29,24.27603
2020-10-30,23.65988
2020-10-31,13.92483
2020-11-01,10.41281
2020-11-02,20.76401
2020-11-03,15.21873
2020-11-04,17.99137
2020-11-05,21.565
2020-11-06,21.87307
2020-11-07,14.29451
2020-11-08,16.63585
2020-11-09,24.83056
2020-11-10,36.53727
2020-11-11,27.66481
2020-11-12,30.80714
2020-11-13,20.14787
2020-11-14,13.06223
2020-11-15,11.33703
2020-11-16,17.37523
2020-11-17,21.50338
2020-11-18,26.18607
2020-11-19,23.96796
2020-11-20,21.74984
2020-11-21,13.43191
2020-11-22,14.41774
2020-11-23,22.73567
2020-11-24,37.58471
2020-11-25,46.88847
2020-11-26,32.53234
2020-11-27,30.25261
2020-11-28,27.91127
2020-11-29,23.78311
2020-11-30,44.30067
2020-12-01,33.39494
2020-12-02,32.10104
2020-12-03,27.11028
2020-12-04,25.20024
2020-12-05,19.16204
2020-12-06,19.10043
2020-12-07,31.85459
2020-12-08,26.18607
2020-12-09,25.26186
2020-12-10,28.71226
2020-12-11,22.24276
2020-12-12,14.10967
2020-12-13,16.08133
2020-12-14,22.55083
2020-12-15,22.4276
2020-12-16,24.64571
2020-12-17,25.63154
2020-12-18,25.69316
2020-12-19,17.06715
2020-12-20,16.14294
2020-12-21,26.12446
2020-12-22,23.78311
2020-12-23,20.2711
2020-12-24,18.48428
2020-12-25,15.40357
2020-12-26,16.01971
2020-12-27,17.00554
2020-12-28,22.24276
2020-12-29,24.89217
2020-12-30,21.50338
2020-12-31,21.87307
2021-01-01,23.7215
2021-01-02,18.29944
2021-01-03,20.88724
2021-01-04,26.55576
2021-01-05,36.16759
2021-01-06,34.31916
2021-01-07,29.26678
2021-01-08,29.82131
2021-01-09,25.69316
2021-01-10,25.0154
2021-01-11,39.61799
2021-01-12,31.79297
2021-01-13,30.31423
2021-01-14,29.20517
2021-01-15,24.39926
2021-01-16,20.14787
2021-01-17,22.67406
2021-01-18,25.20024
2021-01-19,26.43253
2021-01-20,25.93961
2021-01-21,24.70733
2021-01-22,21.25693
2021-01-23,18.91558
2021-01-24,17.99137
2021-01-25,25.93961
2021-01-26,24.21441
2021-01-27,21.50338
2021-01-28,20.45594
2021-01-29,22.55083
2021-01-30,18.60751
2021-01-31,14.47935
2021-02-01,23.04374
2021-02-02,25.93961
2021-02-03,23.59827
2021-02-04,24.64571
2021-02-05,28.65064
2021-02-06,20.57917
2021-02-07,18.05298
2021-02-08,20.2711
2021-02-09,20.64078
2021-02-10,20.45594
2021-02-11,12.38447
2021-02-12,12.5077
2021-02-13,16.01971
2021-02-14,17.37523
2021-02-15,26.00123
2021-02-16,27.91127
2021-02-17,37.39987
2021-02-18,41.09673
2021-02-19,48.55206
2021-02-20,36.04436
2021-02-21,26.55576
2021-02-22,33.45656
2021-02-23,28.77387
2021-02-24,26.24768
2021-02-25,20.7024
2021-02-26,25.07701
2021-02-27,23.16697
2021-02-28,23.41343
2021-03-01,21.38016
2021-03-02,44.30067
2021-03-03,30.25261
2021-03-04,35.67467
2021-03-05,37.89279
2021-03-06,27.41836
2021-03-07,22.30437
2021-03-08,26.86383
2021-03-09,28.0345
2021-03-10,23.16697
2021-03-11,34.87369
2021-03-12,26.00123
2021-03-13,15.77325
2021-03-14,23.65988
2021-03-15,25.13863
2021-03-16,24.21441
2021-03-17,22.30437
2021-03-18,25.20024
2021-03-19,18.36105
2021-03-20,17.74491
2021-03-21,13.3703
2021-03-22,22.67406
2021-03-23,19.53173
2021-03-24,18.29944
2021-03-25,18.23783
2021-03-26,19.4085
2021-03-27,13.55514
2021-03-28,15.65003
2021-03-29,22.18114
2021-03-30,31.17683
2021-03-31,40.48059
2021-04-01,23.10536
2021-04-02,20.14787
2021-04-03,13.86321
2021-04-04,13.92483
2021-04-05,19.47011
2021-04-06,19.34688
2021-04-07,17.06715
2021-04-08,16.08133
2021-04-09,18.91558
2021-04-10,12.69254
2021-04-11,13.55514
2021-04-12,16.94393
2021-04-13,17.37523
2021-04-14,16.32778
2021-04-15,20.14787
2021-04-16,17.00554
2021-04-17,13.43191
2021-04-18,13.18545
2021-04-19,19.53173
2021-04-20,17.49845
2021-04-21,17.92975
2021-04-22,18.05298
2021-04-23,19.34688
2021-04-24,10.65927
2021-04-25,12.32285
2021-04-26,16.08133
2021-04-27,14.29451
2021-04-28,16.20455
2021-04-29,16.08133
2021-04-30,16.57424
2021-05-01,10.90573
2021-05-02,11.02895
2021-05-03,13.92483
2021-05-04,15.83487
2021-05-05,11.89155
2021-05-06,14.91065
2021-05-07,21.81146
2021-05-08,16.14294
2021-05-09,14.35613
2021-05-10,20.88724
2021-05-11,22.18114
2021-05-12,19.65495
2021-05-13,23.2902
2021-05-14,19.90141
2021-05-15,15.71164
2021-05-16,12.69254
2021-05-17,31.9162
2021-05-18,32.03943
2021-05-19,25.38508
2021-05-20,32.22427
2021-05-21,19.96303
2021-05-22,17.62168
2021-05-23,16.08133
2021-05-24,24.89217
2021-05-25,24.70733
2021-05-26,23.16697
2021-05-27,20.33271
2021-05-28,17.86814
2021-05-29,11.52187
2021-05-30,11.58348
2021-05-31,19.28527
2021-06-01,17.86814
2021-06-02,16.8207
2021-06-03,16.14294
2021-06-04,18.73074
2021-06-05,12.26124
2021-06-06,11.89155
2021-06-07,14.60258
2021-06-08,13.73998
2021-06-09,15.58841
2021-06-10,16.3894
2021-06-11,14.35613
2021-06-12,9.67344
2021-06-13,9.85828
2021-06-14,18.66913
2021-06-15,13.43191
2021-06-16,17.49845
2021-06-17,23.96796
2021-06-18,24.64571
2021-06-19,17.99137
2021-06-20,13.73998
2021-06-21,23.04374
2021-06-22,18.48428
2021-06-23,14.6642
2021-06-24,15.5268
2021-06-25,18.05298
2021-06-26,11.58348
2021-06-27,10.3512
2021-06-28,13.61675
2021-06-29,22.61244
2021-06-30,34.75046
2021-07-01,16.75908
2021-07-02,18.29944
2021-07-03,11.70671
2021-07-04,10.65927
2021-07-05,12.81577
2021-07-06,15.40357
2021-07-07,17.49845
2021-07-08,15.71164
2021-07-09,13.98644
2021-07-10,10.41281
2021-07-11,11.58348
2021-07-12,13.24707
2021-07-13,13.00061
2021-07-14,15.03388
2021-07-15,18.91558
2021-07-16,14.29451
2021-07-17,11.33703
2021-07-18,9.24214
2021-07-19,12.13801
2021-07-20,12.5077
2021-07-21,13.30868
2021-07-22,13.18545
2021-07-23,10.90573
2021-07-24,9.30375
2021-07-25,9.9199
2021-07-26,13.00061
2021-07-27,12.63093
2021-07-28,9.79667
2021-07-29,9.55021
2021-07-30,12.5077
2021-07-31,8.50277
2021-08-01,8.93407
2021-08-02,10.72088
2021-08-03,10.90573
2021-08-04,9.42698
2021-08-05,13.00061
2021-08-06,10.7825
2021-08-07,11.58348
2021-08-08,10.96734
2021-08-09,27.54158
2021-08-10,22.05791
2021-08-11,17.74491
2021-08-12,17.43684
2021-08-13,13.18545
2021-08-14,9.61182
2021-08-15,9.61182
2021-08-16,12.81577
2021-08-17,15.83487
2021-08-18,12.69254
2021-08-19,15.77325
2021-08-20,13.55514
2021-08-21,10.47443
2021-08-22,11.46025
2021-08-23,14.78743
2021-08-24,12.81577
2021-08-25,10.96734
2021-08-26,14.91065
2021-08-27,12.75415
2021-08-28,11.2138
2021-08-29,9.67344
2021-08-30,12.81577
2021-08-31,10.16635
2021-09-01,11.70671
2021-09-02,11.02895
2021-09-03,11.2138
2021-09-04,8.68761
2021-09-05,8.37954
2021-09-06,11.02895
2021-09-07,10.72088
2021-09-08,10.22797
2021-09-09,12.38447
2021-09-10,9.36537
2021-09-11,7.57855
2021-09-12,7.57855
2021-09-13,11.09057
2021-09-14,9.67344
2021-09-15,11.89155
2021-09-16,9.4886
2021-09-17,10.96734
2021-09-18,8.25631
2021-09-19,8.31792
2021-09-20,5.36044
2021-09-21,6.22304
2021-09-22,8.37954
2021-09-23,13.06223
2021-09-24,14.78743
2021-09-25,10.72088
2021-09-26,9.67344
2021-09-27,12.5077
2021-09-28,9.42698
2021-09-29,14.91065
2021-09-30,14.91065
2021-10-01,11.95317
2021-10-02,8.87245
2021-10-03,8.1947
2021-10-04,14.10967
2021-10-05,16.45101
2021-10-06,15.03388
2021-10-07,13.49353
2021-10-08,10.04313
2021-10-09,8.87245
2021-10-10,9.42698
2021-10-11,12.44608
2021-10-12,14.91065
2021-10-13,12.56931
2021-10-14,15.5268
2021-10-15,11.76833
2021-10-16,10.3512
2021-10-17,8.74922
2021-10-18,11.6451
2021-10-19,10.47443
2021-10-20,10.22797
2021-10-21,9.55021
2021-10-22,10.28958
2021-10-23,8.25631
2021-10-24,12.44608
2021-10-25,26.7406
2021-10-26,19.10043
2021-10-27,15.5268
2021-10-28,13.86321
2021-10-29,12.19963
2021-10-30,10.10474
2021-10-31,9.79667
2021-11-01,13.06223
2021-11-02,15.28034
2021-11-03,10.84411
2021-11-04,12.63093
2021-11-05,17.252
2021-11-06,12.75415
2021-11-07,14.29451
2021-11-08,22.98213
2021-11-09,20.2711
2021-11-10,18.29944
2021-11-11,28.28096
2021-11-12,21.44177
2021-11-13,14.60258
2021-11-14,13.49353
2021-11-15,22.92051
2021-11-16,22.18114
2021-11-17,18.91558
2021-11-18,17.56007
2021-11-19,15.21873
2021-11-20,12.44608
2021-11-21,10.65927
2021-11-22,14.41774
2021-11-23,16.88231
2021-11-24,17.86814
2021-11-25,15.34195
2021-11-26,12.0764
2021-11-27,12.13801
2021-11-28,16.45101
2021-11-29,25.20024
2021-11-30,19.8398
2021-12-01,19.53173
2021-12-02,22.24276
2021-12-03,17.06715
2021-12-04,11.15218
2021-12-05,10.10474
2021-12-06,12.939
2021-12-07,15.58841
2021-12-08,11.82994
2021-12-09,12.01478
2021-12-10,12.69254
2021-12-11,12.44608
2021-12-12,12.38447
2021-12-13,13.00061
2021-12-14,13.98644
2021-12-15,13.92483
2021-12-16,13.24707
2021-12-17,12.63093
2021-12-18,10.96734
2021-12-19,11.39864
2021-12-20,16.57424
2021-12-21,13.18545
2021-12-22,13.12384
2021-12-23,13.8016
2021-12-24,13.18545
2021-12-25,9.30375
2021-12-26,9.0573
2021-12-27,11.89155
2021-12-28,14.29451
2021-12-29,13.24707
2021-12-30,11.6451
2021-12-31,18.48428
2022-01-01,15.89648
2022-01-02,17.19038
2022-01-03,21.565
2022-01-04,14.97227
2022-01-05,16.51263
2022-01-06,17.37523
2022-01-07,16.69747
2022-01-08,13.24707
2022-01-09,17.252
2022-01-10,16.08133
2022-01-11,16.14294
2022-01-12,15.9581
2022-01-13,14.17128
2022-01-14,12.19963
2022-01-15,12.63093
2022-01-16,15.77325
2022-01-17,14.10967
2022-01-18,14.10967
2022-01-19,12.939
2022-01-20,19.28527
2022-01-21,18.36105
2022-01-22,12.32285
2022-01-23,15.28034
2022-01-24,18.36105
2022-01-25,24.09118
2022-01-26,20.64078
2022-01-27,17.86814
2022-01-28,13.86321
2022-01-29,10.96734
2022-01-30,9.24214
2022-01-31,7.27048
2022-02-01,10.10474
2022-02-02,13.43191
2022-02-03,15.65003
2022-02-04,15.58841
2022-02-05,14.04805
2022-02-06,14.54097
2022-02-07,14.41774
2022-02-08,13.8016
2022-02-09,14.6642
2022-02-10,14.47935
2022-02-11,14.91065
2022-02-12,13.73998
2022-02-13,14.84904
2022-02-14,23.04374
2022-02-15,25.81638
2022-02-16,15.15711
2022-02-17,19.8398
2022-02-18,22.61244
2022-02-19,13.98644
2022-02-20,14.29451
2022-02-21,20.39433
2022-02-22,19.16204
2022-02-23,17.92975
2022-02-24,34.0727
2022-02-25,25.56993
2022-02-26,15.65003
2022-02-27,16.20455
2022-02-28,16.63585
2022-03-01,16.3894
2022-03-02,21.50338
2022-03-03,20.39433
2022-03-04,19.47011
2022-03-05,16.88231
2022-03-06,18.60751
2022-03-07,32.10104
2022-03-08,30.31423
2022-03-09,22.36598
2022-03-10,22.05791
2022-03-11,25.93961
2022-03-12,17.31361
2022-03-13,19.22365
2022-03-14,22.67406
2022-03-15,25.13863
2022-03-16,25.4467
2022-03-17,23.47504
2022-03-18,15.34195
2022-03-19,11.52187
2022-03-20,10.59765
2022-03-21,17.6833
2022-03-22,12.56931
2022-03-23,12.81577
2022-03-24,12.939
2022-03-25,13.86321
2022-03-26,10.72088
2022-03-27,13.24707
2022-03-28,13.98644
2022-03-29,15.89648
2022-03-30,16.57424
2022-03-31,12.63093
2022-04-01,12.19963
2022-04-02,7.7634
2022-04-03,10.7825
2022-04-04,12.26124
2022-04-05,11.89155
2022-04-06,10.84411
2022-04-07,12.87738
2022-04-08,10.41281
2022-04-09,9.24214
2022-04-10,8.50277
2022-04-11,14.2329
2022-04-12,13.43191
2022-04-13,14.47935
2022-04-14,13.86321
2022-04-15,12.5077
2022-04-16,8.74922
2022-04-17,9.61182
2022-04-18,20.02464
2022-04-19,17.56007
2022-04-20,13.49353
2022-04-21,13.8016
2022-04-22,12.63093
2022-04-23,10.28958
2022-04-24,10.28958
2022-04-25,15.28034
2022-04-26,16.08133
2022-04-27,14.78743
2022-04-28,16.14294
2022-04-29,14.84904
2022-04-30,10.04313
2022-05-01,12.87738
2022-05-02,13.12384
2022-05-03,15.28034
2022-05-04,12.0764
2022-05-05,10.65927
2022-05-06,12.19963
2022-05-07,10.28958
2022-05-08,9.18052
2022-05-09,14.72581
2022-05-10,13.3703
2022-05-11,14.41774
2022-05-12,14.04805
2022-05-13,15.15711
2022-05-14,10.3512
2022-05-15,12.01478
2022-05-16,16.14294
2022-05-17,14.6642
2022-05-18,17.19038
2022-05-19,14.54097
2022-05-20,9.85828
2022-05-21,9.4886
2022-05-22,10.10474
2022-05-23,11.33703
2022-05-24,12.5077
2022-05-25,10.84411
2022-05-26,13.49353
2022-05-27,11.02895
2022-05-28,10.10474
2022-05-29,8.25631
2022-05-30,14.47935
2022-05-31,18.60751
2022-06-01,13.86321
2022-06-02,15.40357
2022-06-03,14.10967
2022-06-04,10.72088
2022-06-05,9.61182
2022-06-06,10.84411
2022-06-07,13.24707
2022-06-08,13.92483
2022-06-09,14.84904
2022-06-10,11.02895
2022-06-11,12.01478
2022-06-12,10.47443
2022-06-13,21.74984
2022-06-14,20.08626
2022-06-15,17.6833
2022-06-16,17.99137
2022-06-17,18.60751
2022-06-18,14.84904
2022-06-19,15.0955
2022-06-20,18.42267
2022-06-21,15.5268
2022-06-22,14.04805
2022-06-23,19.03881
2022-06-24,16.26617
2022-06-25,10.47443
2022-06-26,11.58348
2022-06-27,17.92975
2022-06-28,15.15711
2022-06-29,12.69254
2022-06-30,11.95317
2022-07-01,12.87738
2022-07-02,9.9199
2022-07-03,10.3512
2022-07-04,15.58841
2022-07-05,16.57424
2022-07-06,20.82563
2022-07-07,27.72643
2022-07-08,22.18114
2022-07-09,14.17128
2022-07-10,12.56931
2022-07-11,18.91558
2022-07-12,17.92975
2022-07-13,19.10043
2022-07-14,15.15711
2022-07-15,15.83487
2022-07-16,13.30868
2022-07-17,12.13801
2022-07-18,14.54097
2022-07-19,17.80653
2022-07-20,17.92975
2022-07-21,22.48921
2022-07-22,13.55514
2022-07-23,11.27541
2022-07-24,9.24214
2022-07-25,15.89648
2022-07-26,17.49845
2022-07-27,14.97227
2022-07-28,13.61675
2022-07-29,10.90573
2022-07-30,9.24214
2022-07-31,7.7634
2022-08-01,8.50277
2022-08-02,10.65927
2022-08-03,11.6451
2022-08-04,11.89155
2022-08-05,10.84411
2022-08-06,8.31792
2022-08-07,9.24214
2022-08-08,10.3512
2022-08-09,10.59765
2022-08-10,10.3512
2022-08-11,10.96734
2022-08-12,9.0573
2022-08-13,8.44115
2022-08-14,8.25631
2022-08-15,9.55021
2022-08-16,8.44115
2022-08-17,11.33703
2022-08-18,9.85828
2022-08-19,10.28958
2022-08-20,7.88662
2022-08-21,7.20887
2022-08-22,13.61675
2022-08-23,12.87738
2022-08-24,12.44608
2022-08-25,9.98151
2022-08-26,10.96734
2022-08-27,9.67344
2022-08-28,8.74922
2022-08-29,12.38447
2022-08-30,9.67344
2022-08-31,9.55021
2022-09-01,10.47443
2022-09-02,9.67344
2022-09-03,8.13308
2022-09-04,8.07147
2022-09-05,9.0573
2022-09-06,9.67344
2022-09-07,10.7825
2022-09-08,9.11891
2022-09-09,4.92914
2022-09-10,5.23721
2022-09-11,6.09981
2022-09-12,8.37954
2022-09-13,11.82994
2022-09-14,13.61675
2022-09-15,13.73998
2022-09-16,13.92483
2022-09-17,9.67344
2022-09-18,8.00985
2022-09-19,13.92483
2022-09-20,12.939
2022-09-21,13.61675
2022-09-22,14.54097
2022-09-23,11.46025
2022-09-24,9.9199
2022-09-25,9.30375
2022-09-26,14.35613
2022-09-27,13.55514
2022-09-28,16.8207
2022-09-29,13.55514
2022-09-30,13.3703
2022-10-01,9.79667
2022-10-02,12.81577
2022-10-03,13.06223
2022-10-04,20.64078
2022-10-05,20.94886
2022-10-06,12.939
2022-10-07,12.5077
2022-10-08,9.55021
2022-10-09,8.00985
2022-10-10,10.7825
2022-10-11,19.10043
2022-10-12,19.47011
2022-10-13,17.92975
2022-10-14,13.30868
2022-10-15,13.12384
2022-10-16,10.53604
2022-10-17,14.2329
2022-10-18,14.78743
2022-10-19,15.03388
2022-10-20,15.58841
2022-10-21,13.98644
2022-10-22,9.36537
2022-10-23,8.37954
2022-10-24,13.06223
2022-10-25,12.69254
2022-10-26,11.02895
2022-10-27,11.33703
2022-10-28,13.18545
2022-10-29,8.74922
2022-10-30,7.27048
2022-10-31,11.39864
2022-11-01,15.58841
2022-11-02,13.92483
2022-11-03,14.78743
2022-11-04,12.56931
2022-11-05,10.65927
2022-11-06,9.98151
2022-11-07,12.63093
2022-11-08,13.12384
2022-11-09,14.78743
2022-11-10,11.70671
2022-11-11,11.82994
2022-11-12,10.7825
2022-11-13,11.95317
2022-11-14,14.29451
2022-11-15,12.5077
2022-11-16,13.00061
2022-11-17,12.81577
2022-11-18,10.28958
2022-11-19,7.94824
2022-11-20,9.11891
2022-11-21,13.61675
2022-11-22,10.47443
2022-11-23,13.43191
2022-11-24,12.75415
2022-11-25,11.33703
2022-11-26,8.93407
2022-11-27,7.14725
2022-11-28,13.00061
2022-11-29,13.98644
2022-11-30,15.21873
2022-12-01,16.14294
2022-12-02,12.32285
2022-12-03,8.25631
2022-12-04,8.13308
2022-12-05,12.939
2022-12-06,17.06715
2022-12-07,12.13801
2022-12-08,13.3703
2022-12-09,11.27541
2022-12-10,10.47443
2022-12-11,11.27541
2022-12-12,13.12384
2022-12-13,15.58841
2022-12-14,12.69254
2022-12-15,14.72581
2022-12-16,12.75415
2022-12-17,8.1947
2022-12-18,11.02895
2022-12-19,13.3703
2022-12-20,14.6642
2022-12-21,12.69254
2022-12-22,17.56007
2022-12-23,26.18607
2022-12-24,15.46518
2022-12-25,17.31361
2022-12-26,21.01047
2022-12-27,26.37091
2022-12-28,22.24276
2022-12-29,20.51756
2022-12-30,20.08626
2022-12-31,20.88724
2023-01-01,15.77325
2023-01-02,22.8589
2023-01-03,23.96796
2023-01-04,29.02033
2023-01-05,25.69316
2023-01-06,20.39433
2023-01-07,19.34688
2023-01-08,16.20455
2023-01-09,24.21441
2023-01-10,21.74984
2023-01-11,21.44177
2023-01-12,20.33271
2023-01-13,19.16204
2023-01-14,15.5268
2023-01-15,15.40357
2023-01-16,20.02464
2023-01-17,16.51263
2023-01-18,17.12877
2023-01-19,14.17128
2023-01-20,13.00061
2023-01-21,8.626
2023-01-22,9.24214
2023-01-23,12.13801
2023-01-24,12.56931
2023-01-25,17.19038
2023-01-26,19.71657
2023-01-27,23.53666
2023-01-28,15.71164
2023-01-29,14.10967
2023-01-30,17.92975
2023-01-31,15.77325
2023-02-01,17.252
2023-02-02,17.43684
2023-02-03,16.88231
2023-02-04,13.3703
2023-02-05,13.3703
2023-02-06,16.8207
2023-02-07,16.01971
2023-02-08,14.72581
2023-02-09,13.49353
2023-02-10,13.61675
2023-02-11,11.02895
2023-02-12,11.46025
2023-02-13,16.32778
2023-02-14,14.29451
2023-02-15,18.73074
2023-02-16,14.47935
2023-02-17,12.69254
2023-02-18,10.84411
2023-02-19,9.11891
2023-02-20,15.58841
2023-02-21,12.69254
2023-02-22,13.98644
2023-02-23,16.32778
2023-02-24,15.65003
2023-02-25,11.2138
2023-02-26,11.6451
2023-02-27,14.72581
2023-02-28,14.29451
2023-03-01,11.02895
2023-03-02,14.78743
2023-03-03,10.84411
2023-03-04,13.30868
2023-03-05,11.82994
2023-03-06,14.41774
2023-03-07,12.69254
2023-03-08,13.86321
2023-03-09,12.69254
2023-03-10,12.44608
2023-03-11,11.6451
2023-03-12,12.939
2023-03-13,21.62661
2023-03-14,25.81638
2023-03-15,16.51263
2023-03-16,24.02957
2023-03-17,15.28034
2023-03-18,21.9963
2023-03-19,18.23783
2023-03-20,40.29574
2023-03-21,31.54651
2023-03-22,22.18114
2023-03-23,21.87307
2023-03-24,20.51756
2023-03-25,16.8207
2023-03-26,15.03388
2023-03-27,19.4085
2023-03-28,20.33271
2023-03-29,19.96303
2023-03-30,24.46087
2023-03-31,20.33271
2023-04-01,16.3894
2023-04-02,15.21873
2023-04-03,24.1528
2023-04-04,23.65988
2023-04-05,35.12014
2023-04-06,33.45656
2023-04-07,28.40418
2023-04-08,20.82563
2023-04-09,22.92051
2023-04-10,31.30006
2023-04-11,28.21934
2023-04-12,27.91127
2023-04-13,25.56993
2023-04-14,25.63154
2023-04-15,17.252
2023-04-16,16.51263
2023-04-17,23.2902
2023-04-18,20.57917
2023-04-19,20.76401
2023-04-20,20.88724
2023-04-21,19.34688
2023-04-22,13.00061
2023-04-23,11.89155
2023-04-24,16.57424
2023-04-25,17.86814
2023-04-26,22.4276
2023-04-27,18.48428
2023-04-28,17.252
2023-04-29,13.3703
2023-04-30,11.09057
2023-05-01,14.2329
2023-05-02,16.08133
2023-05-03,21.31854
2023-05-04,24.52248
2023-05-05,19.4085
2023-05-06,14.78743
2023-05-07,14.04805
2023-05-08,19.16204
2023-05-09,19.16204
2023-05-10,18.60751
2023-05-11,15.15711
2023-05-12,16.51263
2023-05-13,12.5077
2023-05-14,12.56931
2023-05-15,18.1146
2023-05-16,19.53173
2023-05-17,16.32778
2023-05-18,19.47011
2023-05-19,19.77818
2023-05-20,12.87738
2023-05-21,10.04313
2023-05-22,17.37523
2023-05-23,22.73567
2023-05-24,17.56007
2023-05-25,15.71164
2023-05-26,13.92483
2023-05-27,10.90573
2023-05-28,9.61182
2023-05-29,12.75415
2023-05-30,18.36105
