date,근무일수계산기
2020-11-29,18.80239
2020-11-30,51.97604
2020-12-01,50.77844
2020-12-02,45.98802
2020-12-03,46.3473
2020-12-04,37.00598
2020-12-05,14.13173
2020-12-06,15.4491
2020-12-07,50.05988
2020-12-08,45.50898
2020-12-09,50.17964
2020-12-10,48.74251
2020-12-11,43.35329
2020-12-12,16.40718
2020-12-13,19.04191
2020-12-14,51.497
2020-12-15,56.16766
2020-12-16,55.08982
2020-12-17,54.97005
2020-12-18,42.51497
2020-12-19,14.97005
2020-12-20,16.88622
2020-12-21,51.01796
2020-12-22,46.46706
2020-12-23,46.10778
2020-12-24,35.92814
2020-12-25,12.0958
2020-12-26,14.85029
2020-12-27,17.72455
2020-12-28,61.07784
2020-12-29,54.01197
2020-12-30,48.74251
2020-12-31,41.7964
2021-01-01,17.96407
2021-01-02,18.80239
2021-01-03,21.43712
2021-01-04,72.21556
2021-01-05,60.5988
2021-01-06,73.89221
2021-01-07,65.02994
2021-01-08,42.75449
2021-01-09,23.59281
2021-01-10,18.32335
2021-01-11,56.40718
2021-01-12,60.0
2021-01-13,59.28143
2021-01-14,50.17964
2021-01-15,43.11377
2021-01-16,19.64071
2021-01-17,18.20359
2021-01-18,55.68862
2021-01-19,61.31736
2021-01-20,46.58682
2021-01-21,49.10179
2021-01-22,48.74251
2021-01-23,19.88023
2021-01-24,22.15568
2021-01-25,55.20958
2021-01-26,57.48502
2021-01-27,56.88622
2021-01-28,51.497
2021-01-29,45.98802
2021-01-30,22.15568
2021-01-31,25.38922
2021-02-01,57.36526
2021-02-02,59.28143
2021-02-03,60.35928
2021-02-04,53.53293
2021-02-05,50.41916
2021-02-06,17.2455
2021-02-07,21.55688
2021-02-08,56.6467
2021-02-09,61.1976
2021-02-10,43.23353
2021-02-11,13.17365
2021-02-12,12.33532
2021-02-13,11.497
2021-02-14,20.71856
2021-02-15,64.31137
2021-02-16,63.95209
2021-02-17,57.36526
2021-02-18,66.3473
2021-02-19,52.57485
2021-02-20,16.0479
2021-02-21,25.26946
2021-02-22,60.35928
2021-02-23,61.43712
2021-02-24,57.96407
2021-02-25,53.41317
2021-02-26,51.13772
2021-02-27,23.59281
2021-02-28,18.08383
2021-03-01,26.3473
2021-03-02,70.05988
2021-03-03,60.11976
2021-03-04,69.58083
2021-03-05,58.20359
2021-03-06,17.96407
2021-03-07,22.15568
2021-03-08,61.31736
2021-03-09,67.78443
2021-03-10,61.7964
2021-03-11,47.78443
2021-03-12,52.45508
2021-03-13,15.20958
2021-03-14,19.88023
2021-03-15,59.76047
2021-03-16,52.93413
2021-03-17,48.26347
2021-03-18,54.25149
2021-03-19,42.63473
2021-03-20,14.13173
2021-03-21,19.52095
2021-03-22,46.46706
2021-03-23,45.50898
2021-03-24,42.15568
2021-03-25,45.02994
2021-03-26,40.0
2021-03-27,15.08982
2021-03-28,15.08982
2021-03-29,47.66467
2021-03-30,54.01197
2021-03-31,47.78443
2021-04-01,47.90419
2021-04-02,41.43712
2021-04-03,14.73053
2021-04-04,16.0479
2021-04-05,49.34131
2021-04-06,52.57485
2021-04-07,47.90419
2021-04-08,48.74251
2021-04-09,37.96407
2021-04-10,16.76646
2021-04-11,15.56886
2021-04-12,47.90419
2021-04-13,49.94011
2021-04-14,46.10778
2021-04-15,45.7485
2021-04-16,38.20359
2021-04-17,11.97604
2021-04-18,16.6467
2021-04-19,50.53892
2021-04-20,37.36526
2021-04-21,41.31736
2021-04-22,45.38922
2021-04-23,37.2455
2021-04-24,14.37125
2021-04-25,15.68862
2021-04-26,38.68263
2021-04-27,43.11377
2021-04-28,42.75449
2021-04-29,41.43712
2021-04-30,35.68862
2021-05-01,15.20958
2021-05-02,17.84431
2021-05-03,47.42514
2021-05-04,42.87425
2021-05-05,21.07784
2021-05-06,39.88023
2021-05-07,41.7964
2021-05-08,13.89221
2021-05-09,17.48502
2021-05-10,52.81437
2021-05-11,41.7964
2021-05-12,41.43712
2021-05-13,43.11377
2021-05-14,37.00598
2021-05-15,15.08982
2021-05-16,17.36526
2021-05-17,53.65269
2021-05-18,48.38323
2021-05-19,18.20359
2021-05-20,49.10179
2021-05-21,38.44311
2021-05-22,15.20958
2021-05-23,15.08982
2021-05-24,50.8982
2021-05-25,42.99401
2021-05-26,43.71257
2021-05-27,42.51497
2021-05-28,36.40718
2021-05-29,16.40718
2021-05-30,18.56287
2021-05-31,49.22155
2021-06-01,48.62275
2021-06-02,50.05988
2021-06-03,47.78443
2021-06-04,42.27544
2021-06-05,11.73652
2021-06-06,14.37125
2021-06-07,50.8982
2021-06-08,47.54491
2021-06-09,44.79041
2021-06-10,46.46706
2021-06-11,33.41317
2021-06-12,13.17365
2021-06-13,14.13173
2021-06-14,46.46706
2021-06-15,49.94011
2021-06-16,49.22155
2021-06-17,48.14371
2021-06-18,34.13173
2021-06-19,17.00598
2021-06-20,14.97005
2021-06-21,52.0958
2021-06-22,46.70658
2021-06-23,46.82634
2021-06-24,41.43712
2021-06-25,38.56287
2021-06-26,17.72455
2021-06-27,16.0479
2021-06-28,49.58083
2021-06-29,49.46107
2021-06-30,49.10179
2021-07-01,41.43712
2021-07-02,42.63473
2021-07-03,15.80838
2021-07-04,15.92814
2021-07-05,54.49101
2021-07-06,45.38922
2021-07-07,45.26946
2021-07-08,42.03592
2021-07-09,37.36526
2021-07-10,14.25149
2021-07-11,16.0479
2021-07-12,43.83233
2021-07-13,40.5988
2021-07-14,45.1497
2021-07-15,43.11377
2021-07-16,39.28143
2021-07-17,12.81437
2021-07-18,14.61077
2021-07-19,39.64071
2021-07-20,43.35329
2021-07-21,42.99401
2021-07-22,42.75449
2021-07-23,34.01197
2021-07-24,12.57485
2021-07-25,15.4491
2021-07-26,41.1976
2021-07-27,39.88023
2021-07-28,37.36526
2021-07-29,36.16766
2021-07-30,30.17964
2021-07-31,12.81437
2021-08-01,14.37125
2021-08-02,34.85029
2021-08-03,34.97005
2021-08-04,31.61676
2021-08-05,37.2455
2021-08-06,26.3473
2021-08-07,10.8982
2021-08-08,15.08982
2021-08-09,43.83233
2021-08-10,42.51497
2021-08-11,44.31137
2021-08-12,38.92215
2021-08-13,35.56886
2021-08-14,12.21556
2021-08-15,9.94011
2021-08-16,19.40119
2021-08-17,44.19161
2021-08-18,37.2455
2021-08-19,40.35928
2021-08-20,38.44311
2021-08-21,13.53293
2021-08-22,12.45508
2021-08-23,40.71856
2021-08-24,45.26946
2021-08-25,32.21556
2021-08-26,37.36526
2021-08-27,34.73053
2021-08-28,12.45508
2021-08-29,11.97604
2021-08-30,44.43113
2021-08-31,46.9461
2021-09-01,42.51497
2021-09-02,42.03592
2021-09-03,32.45508
2021-09-04,12.21556
2021-09-05,15.56886
2021-09-06,46.70658
2021-09-07,42.27544
2021-09-08,38.68263
2021-09-09,38.92215
2021-09-10,37.72455
2021-09-11,12.93413
2021-09-12,15.4491
2021-09-13,42.03592
2021-09-14,38.68263
2021-09-15,39.04191
2021-09-16,37.36526
2021-09-17,26.9461
2021-09-18,9.10179
2021-09-19,9.22155
2021-09-20,7.18562
2021-09-21,7.54491
2021-09-22,12.0958
2021-09-23,38.56287
2021-09-24,33.77245
2021-09-25,14.13173
2021-09-26,14.85029
2021-09-27,42.63473
2021-09-28,36.52694
2021-09-29,41.43712
2021-09-30,46.58682
2021-10-01,32.81437
2021-10-02,12.81437
2021-10-03,11.97604
2021-10-04,19.04191
2021-10-05,43.11377
2021-10-06,47.06586
2021-10-07,40.95808
2021-10-08,32.33532
2021-10-09,10.53892
2021-10-10,9.94011
2021-10-11,18.44311
2021-10-12,39.28143
2021-10-13,37.72455
2021-10-14,39.64071
2021-10-15,35.68862
2021-10-16,13.89221
2021-10-17,13.77245
2021-10-18,38.68263
2021-10-19,39.76047
2021-10-20,37.48502
2021-10-21,34.49101
2021-10-22,30.8982
2021-10-23,14.61077
2021-10-24,13.89221
2021-10-25,31.97604
2021-10-26,37.48502
2021-10-27,37.84431
2021-10-28,36.6467
2021-10-29,35.08982
2021-10-30,13.05389
2021-10-31,18.08383
2021-11-01,53.29341
2021-11-02,49.34131
2021-11-03,49.70059
2021-11-04,48.26347
2021-11-05,42.51497
2021-11-06,13.17365
2021-11-07,18.56287
2021-11-08,43.71257
2021-11-09,43.71257
2021-11-10,47.66467
2021-11-11,43.59281
2021-11-12,38.20359
2021-11-13,12.93413
2021-11-14,12.93413
2021-11-15,49.34131
2021-11-16,48.38323
2021-11-17,43.23353
2021-11-18,44.91017
2021-11-19,45.02994
2021-11-20,14.61077
2021-11-21,14.61077
2021-11-22,52.45508
2021-11-23,52.81437
2021-11-24,51.37724
2021-11-25,53.65269
2021-11-26,45.1497
2021-11-27,15.32934
2021-11-28,14.85029
2021-11-29,56.16766
2021-11-30,52.57485
2021-12-01,51.497
2021-12-02,45.50898
2021-12-03,43.47305
2021-12-04,13.53293
2021-12-05,16.88622
2021-12-06,52.69461
2021-12-07,48.74251
2021-12-08,48.38323
2021-12-09,55.92814
2021-12-10,43.35329
2021-12-11,15.4491
2021-12-12,18.68263
2021-12-13,61.7964
2021-12-14,57.84431
2021-12-15,57.12574
2021-12-16,52.57485
2021-12-17,45.50898
2021-12-18,19.04191
2021-12-19,18.08383
2021-12-20,66.22754
2021-12-21,60.95808
2021-12-22,61.31736
2021-12-23,58.20359
2021-12-24,42.99401
2021-12-25,16.0479
2021-12-26,22.75449
2021-12-27,55.32934
2021-12-28,57.72455
2021-12-29,50.65868
2021-12-30,54.85029
2021-12-31,41.91616
2022-01-01,20.5988
2022-01-02,28.50299
2022-01-03,90.2994
2022-01-04,93.89221
2022-01-05,77.00598
2022-01-06,70.2994
2022-01-07,52.21556
2022-01-08,23.23353
2022-01-09,29.70059
2022-01-10,77.12574
2022-01-11,61.91616
2022-01-12,76.88622
2022-01-13,61.07784
2022-01-14,54.85029
2022-01-15,24.79041
2022-01-16,26.9461
2022-01-17,58.32335
2022-01-18,54.49101
2022-01-19,55.68862
2022-01-20,50.8982
2022-01-21,50.8982
2022-01-22,15.80838
2022-01-23,18.44311
2022-01-24,57.2455
2022-01-25,58.92215
2022-01-26,53.29341
2022-01-27,54.37125
2022-01-28,43.47305
2022-01-29,15.20958
2022-01-30,14.13173
2022-01-31,11.61676
2022-02-01,12.81437
2022-02-02,20.35928
2022-02-03,57.36526
2022-02-04,53.41317
2022-02-05,22.99401
2022-02-06,21.67664
2022-02-07,62.51497
2022-02-08,66.3473
2022-02-09,58.20359
2022-02-10,61.91616
2022-02-11,57.84431
2022-02-12,22.27544
2022-02-13,25.1497
2022-02-14,64.55089
2022-02-15,55.68862
2022-02-16,60.0
2022-02-17,58.20359
2022-02-18,51.497
2022-02-19,22.15568
2022-02-20,23.35329
2022-02-21,58.92215
2022-02-22,60.47904
2022-02-23,62.27544
2022-02-24,58.44311
2022-02-25,56.88622
2022-02-26,19.40119
2022-02-27,22.75449
2022-02-28,56.40718
2022-03-01,30.8982
2022-03-02,69.34131
2022-03-03,67.42514
2022-03-04,53.05389
2022-03-05,21.67664
2022-03-06,22.99401
2022-03-07,60.47904
2022-03-08,58.32335
2022-03-09,24.67065
2022-03-10,49.22155
2022-03-11,52.93413
2022-03-12,22.03592
2022-03-13,23.71257
2022-03-14,59.16167
2022-03-15,53.77245
2022-03-16,54.97005
2022-03-17,56.6467
2022-03-18,41.7964
2022-03-19,17.60479
2022-03-20,22.03592
2022-03-21,57.00598
2022-03-22,52.81437
2022-03-23,53.05389
2022-03-24,50.17964
2022-03-25,51.01796
2022-03-26,18.20359
2022-03-27,14.13173
2022-03-28,54.61077
2022-03-29,55.68862
2022-03-30,51.85628
2022-03-31,45.98802
2022-04-01,39.88023
2022-04-02,15.92814
2022-04-03,19.64071
2022-04-04,59.76047
2022-04-05,57.2455
2022-04-06,53.17365
2022-04-07,50.17964
2022-04-08,40.83832
2022-04-09,15.20958
2022-04-10,19.88023
2022-04-11,53.29341
2022-04-12,55.56886
2022-04-13,47.54491
2022-04-14,51.497
2022-04-15,50.2994
2022-04-16,16.0479
2022-04-17,17.60479
2022-04-18,61.31736
2022-04-19,58.80239
2022-04-20,50.77844
2022-04-21,45.86826
2022-04-22,44.43113
2022-04-23,21.43712
2022-04-24,26.22754
2022-04-25,61.07784
2022-04-26,62.3952
2022-04-27,57.12574
2022-04-28,46.70658
2022-04-29,39.04191
2022-04-30,13.89221
2022-05-01,17.2455
2022-05-02,54.73053
2022-05-03,49.82035
2022-05-04,43.35329
2022-05-05,19.76047
2022-05-06,33.05389
2022-05-07,14.97005
2022-05-08,13.53293
2022-05-09,53.41317
2022-05-10,53.17365
2022-05-11,46.22754
2022-05-12,43.11377
2022-05-13,38.56287
2022-05-14,13.53293
2022-05-15,15.08982
2022-05-16,50.17964
2022-05-17,47.90419
2022-05-18,50.8982
2022-05-19,45.50898
2022-05-20,34.97005
2022-05-21,13.41317
2022-05-22,14.73053
2022-05-23,50.65868
2022-05-24,51.97604
2022-05-25,48.62275
2022-05-26,41.55688
2022-05-27,39.52095
2022-05-28,14.25149
2022-05-29,15.08982
2022-05-30,45.98802
2022-05-31,46.82634
2022-06-01,21.55688
2022-06-02,48.98203
2022-06-03,37.2455
2022-06-04,13.05389
2022-06-05,12.33532
2022-06-06,15.80838
2022-06-07,45.1497
2022-06-08,46.46706
2022-06-09,45.98802
2022-06-10,42.51497
2022-06-11,13.53293
2022-06-12,14.61077
2022-06-13,50.77844
2022-06-14,43.11377
2022-06-15,49.82035
2022-06-16,47.54491
2022-06-17,41.31736
2022-06-18,15.80838
2022-06-19,21.43712
2022-06-20,66.3473
2022-06-21,59.16167
2022-06-22,54.13173
2022-06-23,51.37724
2022-06-24,45.26946
2022-06-25,17.12574
2022-06-26,25.02994
2022-06-27,59.64071
2022-06-28,50.8982
2022-06-29,49.34131
2022-06-30,54.85029
2022-07-01,42.99401
2022-07-02,13.65269
2022-07-03,17.12574
2022-07-04,51.97604
2022-07-05,51.61676
2022-07-06,52.57485
2022-07-07,47.18562
2022-07-08,36.88622
2022-07-09,13.53293
2022-07-10,21.1976
2022-07-11,47.78443
2022-07-12,53.29341
2022-07-13,41.7964
2022-07-14,40.83832
2022-07-15,41.43712
2022-07-16,14.49101
2022-07-17,12.21556
2022-07-18,47.42514
2022-07-19,42.03592
2022-07-20,42.75449
2022-07-21,37.36526
2022-07-22,34.13173
2022-07-23,13.77245
2022-07-24,13.65269
2022-07-25,51.85628
2022-07-26,48.74251
2022-07-27,38.44311
2022-07-28,43.95209
2022-07-29,32.81437
2022-07-30,14.37125
2022-07-31,11.61676
2022-08-01,37.60479
2022-08-02,39.16167
2022-08-03,36.76646
2022-08-04,36.0479
2022-08-05,32.57485
2022-08-06,12.33532
2022-08-07,13.77245
2022-08-08,40.5988
2022-08-09,39.28143
2022-08-10,41.91616
2022-08-11,42.87425
2022-08-12,31.01796
2022-08-13,10.65868
2022-08-14,11.01796
2022-08-15,18.44311
2022-08-16,44.55089
2022-08-17,42.75449
2022-08-18,43.11377
2022-08-19,34.85029
2022-08-20,12.57485
2022-08-21,13.65269
2022-08-22,47.06586
2022-08-23,45.50898
2022-08-24,47.78443
2022-08-25,43.95209
2022-08-26,38.20359
2022-08-27,14.13173
2022-08-28,12.93413
2022-08-29,44.43113
2022-08-30,49.46107
2022-08-31,48.74251
2022-09-01,44.43113
2022-09-02,35.80838
2022-09-03,14.49101
2022-09-04,17.00598
2022-09-05,42.99401
2022-09-06,43.83233
2022-09-07,40.47904
2022-09-08,26.58682
2022-09-09,10.77844
2022-09-10,8.74251
2022-09-11,9.94011
2022-09-12,15.08982
2022-09-13,54.25149
2022-09-14,53.53293
2022-09-15,47.30538
2022-09-16,41.1976
2022-09-17,12.69461
2022-09-18,16.88622
2022-09-19,48.62275
2022-09-20,48.86227
2022-09-21,48.26347
2022-09-22,46.22754
2022-09-23,41.07784
2022-09-24,15.32934
2022-09-25,13.89221
2022-09-26,50.17964
2022-09-27,44.55089
2022-09-28,41.43712
2022-09-29,47.54491
2022-09-30,46.3473
2022-10-01,15.20958
2022-10-02,14.25149
2022-10-03,20.95808
2022-10-04,60.11976
2022-10-05,50.53892
2022-10-06,45.86826
2022-10-07,38.20359
2022-10-08,11.61676
2022-10-09,16.40718
2022-10-10,22.03592
2022-10-11,58.44311
2022-10-12,51.73652
2022-10-13,42.51497
2022-10-14,41.55688
2022-10-15,14.85029
2022-10-16,16.28742
2022-10-17,50.05988
2022-10-18,46.9461
2022-10-19,41.43712
2022-10-20,44.31137
2022-10-21,38.92215
2022-10-22,10.8982
2022-10-23,16.52694
2022-10-24,56.16766
2022-10-25,49.34131
2022-10-26,44.67065
2022-10-27,46.3473
2022-10-28,40.95808
2022-10-29,12.0958
2022-10-30,13.05389
2022-10-31,53.17365
2022-11-01,47.18562
2022-11-02,47.54491
2022-11-03,45.26946
2022-11-04,40.23952
2022-11-05,12.81437
2022-11-06,15.56886
2022-11-07,47.54491
2022-11-08,42.03592
2022-11-09,46.82634
2022-11-10,46.10778
2022-11-11,35.4491
2022-11-12,11.25748
2022-11-13,14.85029
2022-11-14,51.497
2022-11-15,43.47305
2022-11-16,49.10179
2022-11-17,42.75449
2022-11-18,34.73053
2022-11-19,10.53892
2022-11-20,10.8982
2022-11-21,45.26946
2022-11-22,48.26347
2022-11-23,42.99401
2022-11-24,40.5988
2022-11-25,29.82035
2022-11-26,11.25748
2022-11-27,15.32934
2022-11-28,49.10179
2022-11-29,47.90419
2022-11-30,50.05988
2022-12-01,46.58682
2022-12-02,45.50898
2022-12-03,12.0958
2022-12-04,16.28742
2022-12-05,47.66467
2022-12-06,52.69461
2022-12-07,44.67065
2022-12-08,49.34131
2022-12-09,46.3473
2022-12-10,12.69461
2022-12-11,19.04191
2022-12-12,54.25149
2022-12-13,50.2994
2022-12-14,55.68862
2022-12-15,38.92215
2022-12-16,42.3952
2022-12-17,14.61077
2022-12-18,17.00598
2022-12-19,50.05988
2022-12-20,45.02994
2022-12-21,51.85628
2022-12-22,47.90419
2022-12-23,40.95808
2022-12-24,14.01197
2022-12-25,16.52694
2022-12-26,55.56886
2022-12-27,63.59281
2022-12-28,62.3952
2022-12-29,50.53892
2022-12-30,50.17964
2022-12-31,20.71856
2023-01-01,17.00598
2023-01-02,79.52095
2023-01-03,80.35928
2023-01-04,77.84431
2023-01-05,65.50898
2023-01-06,54.37125
2023-01-07,19.64071
2023-01-08,21.31736
2023-01-09,65.50898
2023-01-10,70.77844
2023-01-11,58.56287
2023-01-12,54.49101
2023-01-13,55.80838
2023-01-14,17.60479
2023-01-15,21.1976
2023-01-16,69.10179
2023-01-17,61.55688
2023-01-18,57.48502
2023-01-19,53.53293
2023-01-20,41.1976
2023-01-21,11.13772
2023-01-22,9.94011
2023-01-23,12.69461
2023-01-24,21.43712
2023-01-25,55.92814
2023-01-26,59.28143
2023-01-27,47.06586
2023-01-28,18.56287
2023-01-29,21.31736
2023-01-30,70.77844
2023-01-31,67.42514
2023-02-01,65.38922
2023-02-02,60.35928
2023-02-03,51.13772
2023-02-04,20.71856
2023-02-05,23.83233
2023-02-06,68.50299
2023-02-07,66.46706
2023-02-08,59.64071
2023-02-09,67.78443
2023-02-10,54.37125
2023-02-11,19.04191
2023-02-12,26.82634
2023-02-13,65.26946
2023-02-14,67.30538
2023-02-15,63.47305
2023-02-16,59.04191
2023-02-17,53.77245
2023-02-18,18.44311
2023-02-19,23.95209
2023-02-20,68.14371
2023-02-21,73.41317
2023-02-22,59.52095
2023-02-23,57.96407
2023-02-24,57.96407
2023-02-25,22.03592
2023-02-26,21.43712
2023-02-27,63.83233
2023-02-28,62.75449
2023-03-01,30.65868
2023-03-02,67.66467
2023-03-03,58.92215
2023-03-04,20.35928
2023-03-05,24.31137
2023-03-06,66.82634
2023-03-07,64.31137
2023-03-08,60.35928
2023-03-09,53.29341
2023-03-10,48.86227
2023-03-11,17.48502
2023-03-12,17.48502
2023-03-13,62.03592
2023-03-14,60.71856
2023-03-15,53.05389
2023-03-16,54.85029
2023-03-17,50.17964
2023-03-18,15.68862
2023-03-19,18.56287
2023-03-20,58.20359
2023-03-21,57.48502
2023-03-22,48.14371
2023-03-23,49.82035
2023-03-24,45.38922
2023-03-25,16.88622
2023-03-26,14.85029
2023-03-27,55.32934
2023-03-28,49.22155
2023-03-29,43.35329
2023-03-30,51.25748
2023-03-31,42.15568
2023-04-01,17.60479
2023-04-02,14.01197
2023-04-03,51.25748
2023-04-04,53.29341
2023-04-05,44.31137
2023-04-06,45.62874
2023-04-07,38.32335
2023-04-08,14.25149
2023-04-09,15.20958
2023-04-10,50.41916
2023-04-11,48.50299
2023-04-12,54.01197
2023-04-13,45.1497
2023-04-14,36.16766
2023-04-15,11.25748
2023-04-16,14.37125
2023-04-17,55.56886
2023-04-18,57.48502
2023-04-19,44.07185
2023-04-20,47.18562
2023-04-21,42.27544
2023-04-22,14.97005
2023-04-23,19.28143
2023-04-24,46.46706
2023-04-25,49.46107
2023-04-26,47.54491
2023-04-27,44.07185
2023-04-28,38.56287
2023-04-29,14.97005
2023-04-30,12.0958
2023-05-01,25.62874
2023-05-02,47.66467
2023-05-03,43.95209
2023-05-04,38.92215
2023-05-05,13.29341
2023-05-06,11.13772
2023-05-07,12.81437
2023-05-08,50.77844
2023-05-09,48.02395
2023-05-10,43.71257
2023-05-11,38.68263
2023-05-12,36.40718
2023-05-13,12.69461
2023-05-14,14.49101
2023-05-15,45.62874
2023-05-16,44.43113
2023-05-17,43.23353
2023-05-18,41.07784
2023-05-19,38.92215
2023-05-20,14.73053
2023-05-21,15.56886
2023-05-22,45.26946
2023-05-23,46.70658
2023-05-24,39.76047
2023-05-25,42.15568
2023-05-26,31.13772
2023-05-27,10.53892
2023-05-28,9.34131
2023-05-29,19.28143
