date,증여
2020-09-07,22.79202
2020-09-08,28.69352
2020-09-09,30.07733
2020-09-10,30.36223
2020-09-11,24.62352
2020-09-12,16.07651
2020-09-13,16.19861
2020-09-14,25.64102
2020-09-15,24.37932
2020-09-16,26.65852
2020-09-17,25.15262
2020-09-18,21.44892
2020-09-19,16.36141
2020-09-20,20.35002
2020-09-21,31.70533
2020-09-22,25.55962
2020-09-23,24.98982
2020-09-24,22.34432
2020-09-25,18.59991
2020-09-26,12.49491
2020-09-27,12.94261
2020-09-28,28.85632
2020-09-29,25.47822
2020-09-30,16.48351
2020-10-01,15.05901
2020-10-02,17.05331
2020-10-03,16.64631
2020-10-04,17.90801
2020-10-05,26.78062
2020-10-06,29.67032
2020-10-07,26.98412
2020-10-08,22.05942
2020-10-09,16.28001
2020-10-10,16.40211
2020-10-11,15.42531
2020-10-12,26.17012
2020-10-13,26.98412
2020-10-14,29.67032
2020-10-15,28.28652
2020-10-16,24.29792
2020-10-17,18.03011
2020-10-18,17.54171
2020-10-19,25.43752
2020-10-20,28.08302
2020-10-21,30.60643
2020-10-22,25.51892
2020-10-23,24.50142
2020-10-24,19.94301
2020-10-25,28.20512
2020-10-26,32.27513
2020-10-27,30.64713
2020-10-28,30.24013
2020-10-29,25.64102
2020-10-30,23.28042
2020-10-31,18.19291
2020-11-01,17.70451
2020-11-02,37.76963
2020-11-03,30.68783
2020-11-04,22.91412
2020-11-05,24.21652
2020-11-06,22.10012
2020-11-07,15.66951
2020-11-08,15.66951
2020-11-09,23.72812
2020-11-10,25.23402
2020-11-11,22.75132
2020-11-12,24.78632
2020-11-13,23.32112
2020-11-14,13.96011
2020-11-15,15.22181
2020-11-16,27.79812
2020-11-17,34.71713
2020-11-18,30.68783
2020-11-19,28.77492
2020-11-20,29.05982
2020-11-21,17.58241
2020-11-22,19.61741
2020-11-23,32.64143
2020-11-24,31.54253
2020-11-25,37.28123
2020-11-26,37.11843
2020-11-27,27.10622
2020-11-28,19.69881
2020-11-29,25.03052
2020-11-30,31.17623
2020-12-01,27.63532
2020-12-02,28.49002
2020-12-03,29.18192
2020-12-04,27.43182
2020-12-05,18.23361
2020-12-06,19.08831
2020-12-07,39.51973
2020-12-08,36.34513
2020-12-09,29.99592
2020-12-10,28.08302
2020-12-11,25.96662
2020-12-12,18.23361
2020-12-13,17.66381
2020-12-14,26.86202
2020-12-15,27.51322
2020-12-16,35.36833
2020-12-17,30.85063
2020-12-18,27.96092
2020-12-19,19.69881
2020-12-20,20.55352
2020-12-21,31.99023
2020-12-22,30.52503
2020-12-23,28.93772
2020-12-24,25.15262
2020-12-25,17.94871
2020-12-26,20.10582
2020-12-27,17.21611
2020-12-28,28.53072
2020-12-29,28.20512
2020-12-30,29.87382
2020-12-31,29.46682
2021-01-01,19.61741
2021-01-02,19.94301
2021-01-03,20.02442
2021-01-04,27.87952
2021-01-05,27.92022
2021-01-06,26.73992
2021-01-07,27.67602
2021-01-08,28.32722
2021-01-09,19.25111
2021-01-10,20.71632
2021-01-11,30.85063
2021-01-12,27.87952
2021-01-13,29.22262
2021-01-14,35.69393
2021-01-15,29.67032
2021-01-16,19.73951
2021-01-17,20.63492
2021-01-18,28.81562
2021-01-19,39.11273
2021-01-20,39.07203
2021-01-21,34.79853
2021-01-22,29.22262
2021-01-23,23.44322
2021-01-24,20.18722
2021-01-25,32.27513
2021-01-26,30.97273
2021-01-27,28.97842
2021-01-28,57.26495
2021-01-29,44.48514
2021-01-30,21.20472
2021-01-31,21.48962
2021-02-01,32.88563
2021-02-02,50.42735
2021-02-03,35.65323
2021-02-04,28.20512
2021-02-05,25.96662
2021-02-06,19.78021
2021-02-07,19.86161
2021-02-08,30.19943
2021-02-09,30.64713
2021-02-10,20.87912
2021-02-11,16.40211
2021-02-12,23.07692
2021-02-13,23.44322
2021-02-14,23.19902
2021-02-15,36.30443
2021-02-16,35.04273
2021-02-17,32.68213
2021-02-18,39.96743
2021-02-19,31.21693
2021-02-20,21.00122
2021-02-21,23.11762
2021-02-22,32.27513
2021-02-23,29.34472
2021-02-24,27.14692
2021-02-25,28.69352
2021-02-26,24.01302
2021-02-27,17.17541
2021-02-28,16.19861
2021-03-01,19.61741
2021-03-02,26.86202
2021-03-03,24.42002
2021-03-04,24.90842
2021-03-05,21.48962
2021-03-06,18.31501
2021-03-07,16.80911
2021-03-08,24.94912
2021-03-09,26.08872
2021-03-10,24.98982
2021-03-11,24.74562
2021-03-12,24.58282
2021-03-13,15.58811
2021-03-14,17.01261
2021-03-15,27.06552
2021-03-16,28.97842
2021-03-17,24.94912
2021-03-18,27.18762
2021-03-19,23.07692
2021-03-20,17.90801
2021-03-21,17.74521
2021-03-22,25.11192
2021-03-23,25.68172
2021-03-24,24.17582
2021-03-25,24.78632
2021-03-26,22.14082
2021-03-27,16.84981
2021-03-28,15.91371
2021-03-29,25.27472
2021-03-30,25.23402
2021-03-31,24.13512
2021-04-01,24.21652
2021-04-02,22.14082
2021-04-03,15.38461
2021-04-04,16.15791
2021-04-05,22.71062
2021-04-06,25.19332
2021-04-07,27.18762
2021-04-08,22.58852
2021-04-09,21.53032
2021-04-10,16.19861
2021-04-11,13.47171
2021-04-12,24.17582
2021-04-13,24.54212
2021-04-14,26.21082
2021-04-15,23.76882
2021-04-16,24.66422
2021-04-17,19.08831
2021-04-18,17.50101
2021-04-19,41.14774
2021-04-20,41.83964
2021-04-21,31.54253
2021-04-22,27.43182
2021-04-23,23.68742
2021-04-24,17.54171
2021-04-25,19.53601
2021-04-26,30.03663
2021-04-27,27.71672
2021-04-28,25.23402
2021-04-29,24.37932
2021-04-30,21.08262
2021-05-01,13.71591
2021-05-02,14.73341
2021-05-03,22.83272
2021-05-04,22.22222
2021-05-05,15.75091
2021-05-06,23.52462
2021-05-07,19.86161
2021-05-08,16.07651
2021-05-09,16.93121
2021-05-10,27.51322
2021-05-11,25.92592
2021-05-12,23.52462
2021-05-13,27.14692
2021-05-14,22.83272
2021-05-15,18.11151
2021-05-16,18.68131
2021-05-17,26.49572
2021-05-18,24.74562
2021-05-19,17.82661
2021-05-20,24.05372
2021-05-21,24.62352
2021-05-22,15.66951
2021-05-23,16.40211
2021-05-24,25.39682
2021-05-25,25.76312
2021-05-26,24.66422
2021-05-27,22.54782
2021-05-28,21.32682
2021-05-29,15.22181
2021-05-30,22.46642
2021-05-31,32.68213
2021-06-01,31.21693
2021-06-02,27.55392
2021-06-03,23.60602
2021-06-04,21.85592
2021-06-05,16.11721
2021-06-06,15.05901
2021-06-07,26.37362
2021-06-08,25.23402
2021-06-09,27.30972
2021-06-10,22.62922
2021-06-11,20.39072
2021-06-12,13.51241
2021-06-13,13.96011
2021-06-14,25.23402
2021-06-15,24.46072
2021-06-16,23.36182
2021-06-17,20.30932
2021-06-18,20.26862
2021-06-19,12.86121
2021-06-20,15.14041
2021-06-21,22.46642
2021-06-22,21.73382
2021-06-23,20.83842
2021-06-24,22.26292
2021-06-25,19.25111
2021-06-26,12.37281
2021-06-27,14.65201
2021-06-28,23.52462
2021-06-29,22.18152
2021-06-30,23.36182
2021-07-01,21.61172
2021-07-02,17.62311
2021-07-03,13.22751
2021-07-04,16.28001
2021-07-05,20.91982
2021-07-06,21.81522
2021-07-07,20.79772
2021-07-08,22.91412
2021-07-09,17.33821
2021-07-10,12.37281
2021-07-11,16.28001
2021-07-12,22.22222
2021-07-13,24.42002
2021-07-14,21.36752
2021-07-15,21.08262
2021-07-16,18.35571
2021-07-17,14.69271
2021-07-18,13.63451
2021-07-19,26.00732
2021-07-20,22.10012
2021-07-21,48.92144
2021-07-22,41.67684
2021-07-23,25.72242
2021-07-24,18.31501
2021-07-25,21.36752
2021-07-26,23.48392
2021-07-27,25.80382
2021-07-28,23.97232
2021-07-29,23.56532
2021-07-30,26.29222
2021-07-31,17.05331
2021-08-01,17.86731
2021-08-02,25.23402
2021-08-03,26.98412
2021-08-04,23.36182
2021-08-05,22.46642
2021-08-06,24.62352
2021-08-07,17.09401
2021-08-08,15.99511
2021-08-09,26.41432
2021-08-10,24.58282
2021-08-11,24.33862
2021-08-12,24.37932
2021-08-13,23.93162
2021-08-14,15.87301
2021-08-15,13.10541
2021-08-16,16.23931
2021-08-17,26.04802
2021-08-18,25.43752
2021-08-19,28.04232
2021-08-20,26.41432
2021-08-21,15.09971
2021-08-22,15.87301
2021-08-23,24.33862
2021-08-24,26.90272
2021-08-25,24.21652
2021-08-26,23.36182
2021-08-27,21.53032
2021-08-28,15.66951
2021-08-29,15.01831
2021-08-30,24.50142
2021-08-31,22.22222
2021-09-01,21.16402
2021-09-02,20.39072
2021-09-03,19.41391
2021-09-04,15.18111
2021-09-05,15.75091
2021-09-06,24.13512
2021-09-07,27.26902
2021-09-08,22.95482
2021-09-09,20.67562
2021-09-10,20.83842
2021-09-11,15.26251
2021-09-12,13.47171
2021-09-13,21.77452
2021-09-14,22.14082
2021-09-15,21.00122
2021-09-16,60.11396
2021-09-17,54.57875
2021-09-18,19.25111
2021-09-19,17.86731
2021-09-20,17.13471
2021-09-21,20.06512
2021-09-22,21.12332
2021-09-23,31.70533
2021-09-24,30.44363
2021-09-25,24.29792
2021-09-26,21.85592
2021-09-27,30.80993
2021-09-28,29.01912
2021-09-29,28.24582
2021-09-30,33.29263
2021-10-01,29.99592
2021-10-02,17.70451
2021-10-03,16.80911
2021-10-04,19.33251
2021-10-05,33.12983
2021-10-06,38.13593
2021-10-07,29.01912
2021-10-08,25.19332
2021-10-09,15.42531
2021-10-10,19.08831
2021-10-11,20.06512
2021-10-12,26.12942
2021-10-13,24.82702
2021-10-14,26.61782
2021-10-15,22.71062
2021-10-16,15.99511
2021-10-17,16.11721
2021-10-18,22.18152
2021-10-19,25.88522
2021-10-20,20.79772
2021-10-21,25.64102
2021-10-22,20.26862
2021-10-23,15.22181
2021-10-24,17.62311
2021-10-25,23.52462
2021-10-26,23.97232
2021-10-27,21.53032
2021-10-28,23.36182
2021-10-29,19.65811
2021-10-30,12.37281
2021-10-31,16.48351
2021-11-01,24.98982
2021-11-02,23.64672
2021-11-03,22.18152
2021-11-04,21.20472
2021-11-05,18.64061
2021-11-06,13.71591
2021-11-07,15.01831
2021-11-08,22.30362
2021-11-09,24.09442
2021-11-10,21.36752
2021-11-11,22.34432
2021-11-12,19.29181
2021-11-13,13.02401
2021-11-14,20.10582
2021-11-15,33.49613
2021-11-16,29.38542
2021-11-17,24.33862
2021-11-18,24.46072
2021-11-19,20.63492
2021-11-20,14.69271
2021-11-21,19.29181
2021-11-22,32.27513
2021-11-23,28.32722
2021-11-24,25.27472
2021-11-25,26.08872
2021-11-26,23.72812
2021-11-27,15.34391
2021-11-28,17.50101
2021-11-29,26.86202
2021-11-30,25.88522
2021-12-01,21.40822
2021-12-02,21.77452
2021-12-03,18.96621
2021-12-04,13.30891
2021-12-05,18.47781
2021-12-06,24.50142
2021-12-07,23.11762
2021-12-08,23.85022
2021-12-09,22.99552
2021-12-10,19.45461
2021-12-11,16.15791
2021-12-12,17.46031
2021-12-13,23.93162
2021-12-14,24.78632
2021-12-15,19.69881
2021-12-16,20.51282
2021-12-17,16.97191
2021-12-18,15.22181
2021-12-19,16.15791
2021-12-20,24.25722
2021-12-21,23.40252
2021-12-22,20.06512
2021-12-23,20.06512
2021-12-24,17.25681
2021-12-25,12.65771
2021-12-26,17.09401
2021-12-27,24.70492
2021-12-28,28.16442
2021-12-29,23.15832
2021-12-30,21.69312
2021-12-31,18.07081
2022-01-01,13.79731
2022-01-02,14.28571
2022-01-03,28.77492
2022-01-04,27.75742
2022-01-05,27.14692
2022-01-06,27.35042
2022-01-07,24.58282
2022-01-08,15.95441
2022-01-09,17.29751
2022-01-10,23.68742
2022-01-11,24.33862
2022-01-12,23.97232
2022-01-13,21.61172
2022-01-14,20.67562
2022-01-15,16.44281
2022-01-16,17.66381
2022-01-17,26.86202
2022-01-18,23.52462
2022-01-19,23.03622
2022-01-20,22.05942
2022-01-21,21.08262
2022-01-22,16.03581
2022-01-23,15.30321
2022-01-24,28.81562
2022-01-25,23.23972
2022-01-26,22.01872
2022-01-27,24.17582
2022-01-28,18.96621
2022-01-29,13.91941
2022-01-30,13.75661
2022-01-31,14.97761
2022-02-01,18.68131
2022-02-02,20.55352
2022-02-03,35.97883
2022-02-04,30.60643
2022-02-05,20.06512
2022-02-06,21.32682
2022-02-07,24.62352
2022-02-08,24.70492
2022-02-09,24.74562
2022-02-10,25.03052
2022-02-11,21.89662
2022-02-12,15.46601
2022-02-13,16.68701
2022-02-14,23.03622
2022-02-15,22.01872
2022-02-16,20.87912
2022-02-17,23.07692
2022-02-18,19.90231
2022-02-19,14.85551
2022-02-20,16.07651
2022-02-21,25.31542
2022-02-22,22.46642
2022-02-23,22.54782
2022-02-24,24.74562
2022-02-25,18.64061
2022-02-26,15.62881
2022-02-27,16.93121
2022-02-28,20.51282
2022-03-01,14.40781
2022-03-02,25.55962
2022-03-03,23.36182
2022-03-04,17.46031
2022-03-05,12.69841
2022-03-06,13.18681
2022-03-07,18.72201
2022-03-08,18.88481
2022-03-09,12.98331
2022-03-10,19.37321
2022-03-11,16.68701
2022-03-12,13.79731
2022-03-13,14.12291
2022-03-14,21.97802
2022-03-15,20.96052
2022-03-16,20.51282
2022-03-17,21.28612
2022-03-18,20.96052
2022-03-19,15.26251
2022-03-20,15.30321
2022-03-21,21.16402
2022-03-22,23.03622
2022-03-23,26.57712
2022-03-24,26.73992
2022-03-25,22.66992
2022-03-26,15.66951
2022-03-27,13.83801
2022-03-28,21.65242
2022-03-29,20.67562
2022-03-30,20.18722
2022-03-31,23.23972
2022-04-01,20.51282
2022-04-02,12.65771
2022-04-03,13.79731
2022-04-04,22.58852
2022-04-05,20.18722
2022-04-06,25.03052
2022-04-07,23.03622
2022-04-08,20.87912
2022-04-09,16.19861
2022-04-10,13.02401
2022-04-11,22.46642
2022-04-12,19.73951
2022-04-13,21.20472
2022-04-14,21.32682
2022-04-15,19.53601
2022-04-16,16.28001
2022-04-17,15.38461
2022-04-18,23.68742
2022-04-19,21.36752
2022-04-20,23.85022
2022-04-21,19.65811
2022-04-22,21.40822
2022-04-23,16.52421
2022-04-24,15.18111
2022-04-25,23.07692
2022-04-26,22.26292
2022-04-27,19.73951
2022-04-28,19.33251
2022-04-29,18.35571
2022-04-30,13.96011
2022-05-01,12.21001
2022-05-02,21.08262
2022-05-03,18.15221
2022-05-04,18.35571
2022-05-05,12.41351
2022-05-06,18.11151
2022-05-07,13.10541
2022-05-08,16.23931
2022-05-09,27.14692
2022-05-10,22.95482
2022-05-11,23.40252
2022-05-12,19.82091
2022-05-13,18.76271
2022-05-14,12.61701
2022-05-15,12.77981
2022-05-16,45.90964
2022-05-17,41.06634
2022-05-18,26.45502
2022-05-19,24.42002
2022-05-20,21.48962
2022-05-21,13.06471
2022-05-22,15.18111
2022-05-23,23.89092
2022-05-24,21.40822
2022-05-25,20.02442
2022-05-26,22.79202
2022-05-27,19.08831
2022-05-28,13.75661
2022-05-29,12.82051
2022-05-30,21.73382
2022-05-31,19.21041
2022-06-01,13.51241
2022-06-02,18.31501
2022-06-03,19.41391
2022-06-04,18.84411
2022-06-05,16.15791
2022-06-06,15.50671
2022-06-07,21.44892
2022-06-08,22.71062
2022-06-09,21.53032
2022-06-10,20.55352
2022-06-11,15.01831
2022-06-12,23.40252
2022-06-13,26.65852
2022-06-14,25.64102
2022-06-15,23.56532
2022-06-16,23.28042
2022-06-17,20.55352
2022-06-18,14.69271
2022-06-19,14.93691
2022-06-20,20.59422
2022-06-21,24.25722
2022-06-22,21.81522
2022-06-23,18.35571
2022-06-24,18.96621
2022-06-25,12.21001
2022-06-26,12.82051
2022-06-27,20.30932
2022-06-28,19.25111
2022-06-29,18.68131
2022-06-30,19.21041
2022-07-01,17.41961
2022-07-02,11.76231
2022-07-03,16.07651
2022-07-04,19.86161
2022-07-05,20.22792
2022-07-06,18.80341
2022-07-07,20.10582
2022-07-08,24.46072
2022-07-09,15.22181
2022-07-10,16.80911
2022-07-11,24.05372
2022-07-12,25.55962
2022-07-13,23.68742
2022-07-14,22.83272
2022-07-15,21.12332
2022-07-16,19.73951
2022-07-17,17.33821
2022-07-18,24.54212
2022-07-19,22.75132
2022-07-20,26.08872
2022-07-21,24.58282
2022-07-22,24.62352
2022-07-23,19.12901
2022-07-24,19.57671
2022-07-25,28.81562
2022-07-26,24.54212
2022-07-27,26.57712
2022-07-28,22.83272
2022-07-29,21.04192
2022-07-30,14.36711
2022-07-31,14.36711
2022-08-01,23.97232
2022-08-02,21.24542
2022-08-03,24.94912
2022-08-04,26.37362
2022-08-05,20.06512
2022-08-06,13.39031
2022-08-07,14.44851
2022-08-08,23.23972
2022-08-09,23.19902
2022-08-10,20.10582
2022-08-11,22.01872
2022-08-12,18.23361
2022-08-13,14.00081
2022-08-14,11.80301
2022-08-15,14.93691
2022-08-16,23.03622
2022-08-17,22.62922
2022-08-18,19.73951
2022-08-19,19.25111
2022-08-20,14.89621
2022-08-21,15.34391
2022-08-22,26.21082
2022-08-23,25.11192
2022-08-24,20.96052
2022-08-25,19.65811
2022-08-26,19.33251
2022-08-27,11.84371
2022-08-28,13.06471
2022-08-29,19.33251
2022-08-30,19.65811
2022-08-31,20.71632
2022-09-01,19.45461
2022-09-02,18.80341
2022-09-03,14.93691
2022-09-04,18.92551
2022-09-05,25.84452
2022-09-06,20.39072
2022-09-07,19.41391
2022-09-08,18.31501
2022-09-09,15.42531
2022-09-10,16.32071
2022-09-11,15.46601
2022-09-12,23.60602
2022-09-13,29.42612
2022-09-14,24.78632
2022-09-15,25.55962
2022-09-16,23.03622
2022-09-17,15.34391
2022-09-18,15.87301
2022-09-19,24.86772
2022-09-20,22.26292
2022-09-21,22.01872
2022-09-22,23.89092
2022-09-23,20.96052
2022-09-24,12.94261
2022-09-25,13.71591
2022-09-26,22.71062
2022-09-27,24.05372
2022-09-28,24.29792
2022-09-29,21.73382
2022-09-30,21.00122
2022-10-01,14.85551
2022-10-02,14.16361
2022-10-03,21.16402
2022-10-04,25.72242
2022-10-05,19.94301
2022-10-06,21.48962
2022-10-07,19.37321
2022-10-08,13.10541
2022-10-09,15.30321
2022-10-10,15.30321
2022-10-11,21.81522
2022-10-12,21.93732
2022-10-13,20.87912
2022-10-14,19.41391
2022-10-15,13.43101
2022-10-16,14.73341
2022-10-17,22.91412
2022-10-18,22.14082
2022-10-19,21.81522
2022-10-20,21.32682
2022-10-21,19.69881
2022-10-22,11.27391
2022-10-23,17.13471
2022-10-24,24.46072
2022-10-25,21.44892
2022-10-26,22.62922
2022-10-27,21.53032
2022-10-28,18.35571
2022-10-29,13.51241
2022-10-30,10.09361
2022-10-31,21.04192
2022-11-01,23.36182
2022-11-02,24.01302
2022-11-03,18.27431
2022-11-04,21.20472
2022-11-05,13.63451
2022-11-06,15.75091
2022-11-07,20.10582
2022-11-08,22.46642
2022-11-09,28.12372
2022-11-10,25.15262
2022-11-11,22.05942
2022-11-12,15.09971
2022-11-13,15.09971
2022-11-14,25.23402
2022-11-15,25.96662
2022-11-16,23.36182
2022-11-17,22.01872
2022-11-18,21.08262
2022-11-19,14.81481
2022-11-20,14.04151
2022-11-21,27.06552
2022-11-22,23.93162
2022-11-23,23.28042
2022-11-24,22.83272
2022-11-25,23.48392
2022-11-26,14.32641
2022-11-27,15.75091
2022-11-28,23.44322
2022-11-29,24.58282
2022-11-30,22.50712
2022-12-01,20.26862
2022-12-02,18.47781
2022-12-03,10.98901
2022-12-04,15.54741
2022-12-05,25.19332
2022-12-06,25.64102
2022-12-07,26.25152
2022-12-08,25.23402
2022-12-09,22.50712
2022-12-10,15.83231
2022-12-11,17.62311
2022-12-12,27.18762
2022-12-13,24.70492
2022-12-14,22.99552
2022-12-15,23.64672
2022-12-16,22.38502
2022-12-17,14.93691
2022-12-18,16.52421
2022-12-19,30.24013
2022-12-20,27.79812
2022-12-21,26.25152
2022-12-22,24.05372
2022-12-23,21.53032
2022-12-24,14.36711
2022-12-25,14.89621
2022-12-26,23.52462
2022-12-27,24.13512
2022-12-28,24.50142
2022-12-29,21.48962
2022-12-30,20.35002
2022-12-31,14.00081
2023-01-01,20.63492
2023-01-02,28.00162
2023-01-03,28.97842
2023-01-04,26.00732
2023-01-05,25.03052
2023-01-06,26.53642
2023-01-07,18.43711
2023-01-08,19.90231
2023-01-09,26.12942
2023-01-10,23.28042
2023-01-11,22.79202
2023-01-12,26.33292
2023-01-13,24.62352
2023-01-14,17.98941
2023-01-15,16.32071
2023-01-16,25.80382
2023-01-17,21.85592
2023-01-18,21.57102
2023-01-19,20.47212
2023-01-20,19.08831
2023-01-21,15.09971
2023-01-22,16.89051
2023-01-23,20.51282
2023-01-24,21.73382
2023-01-25,29.05982
2023-01-26,27.51322
2023-01-27,22.42572
2023-01-28,16.80911
2023-01-29,16.56491
2023-01-30,24.78632
2023-01-31,23.40252
2023-02-01,23.19902
2023-02-02,25.35612
2023-02-03,19.86161
2023-02-04,15.95441
2023-02-05,13.75661
2023-02-06,25.51892
2023-02-07,22.71062
2023-02-08,22.87342
2023-02-09,23.64672
2023-02-10,21.69312
2023-02-11,17.09401
2023-02-12,14.57061
2023-02-13,25.92592
2023-02-14,22.95482
2023-02-15,23.32112
2023-02-16,22.62922
2023-02-17,20.96052
2023-02-18,14.16361
2023-02-19,14.57061
2023-02-20,21.89662
2023-02-21,22.62922
2023-02-22,22.01872
2023-02-23,21.81522
2023-02-24,20.71632
2023-02-25,16.15791
2023-02-26,14.40781
2023-02-27,20.79772
2023-02-28,21.93732
2023-03-01,16.28001
2023-03-02,19.98371
2023-03-03,18.03011
2023-03-04,11.84371
2023-03-05,13.02401
2023-03-06,20.10582
2023-03-07,19.57671
2023-03-08,20.14652
2023-03-09,17.70451
2023-03-10,18.51851
2023-03-11,12.33211
2023-03-12,14.32641
2023-03-13,21.65242
2023-03-14,22.34432
2023-03-15,19.90231
2023-03-16,21.85592
2023-03-17,20.63492
2023-03-18,13.75661
2023-03-19,14.08221
2023-03-20,21.53032
2023-03-21,23.11762
2023-03-22,21.20472
2023-03-23,20.51282
2023-03-24,19.73951
2023-03-25,12.41351
2023-03-26,14.44851
2023-03-27,26.21082
2023-03-28,23.23972
2023-03-29,20.43142
2023-03-30,20.55352
2023-03-31,19.94301
2023-04-01,13.55311
2023-04-02,14.69271
2023-04-03,21.28612
2023-04-04,20.71632
2023-04-05,21.97802
2023-04-06,18.43711
2023-04-07,23.07692
2023-04-08,15.26251
2023-04-09,12.90191
2023-04-10,24.94912
2023-04-11,21.40822
2023-04-12,20.55352
2023-04-13,19.65811
2023-04-14,18.84411
2023-04-15,12.61701
2023-04-16,12.57631
2023-04-17,19.94301
2023-04-18,19.53601
2023-04-19,20.10582
2023-04-20,20.02442
2023-04-21,16.76841
2023-04-22,11.35531
2023-04-23,13.02401
2023-04-24,19.94301
2023-04-25,20.30932
2023-04-26,16.64631
2023-04-27,17.94871
2023-04-28,15.62881
2023-04-29,11.27391
2023-04-30,12.21001
2023-05-01,15.66951
2023-05-02,17.41961
2023-05-03,19.65811
2023-05-04,20.18722
2023-05-05,13.51241
2023-05-06,13.30891
2023-05-07,14.16361
2023-05-08,22.79202
2023-05-09,19.65811
2023-05-10,19.12901
2023-05-11,20.51282
2023-05-12,17.50101
2023-05-13,11.19251
2023-05-14,12.37281
2023-05-15,23.44322
2023-05-16,22.42572
2023-05-17,20.06512
2023-05-18,19.16971
2023-05-19,18.96621
2023-05-20,12.57631
2023-05-21,12.82051
2023-05-22,19.94301
2023-05-23,19.04761
2023-05-24,20.26862
2023-05-25,18.15221
2023-05-26,16.56491
2023-05-27,10.90761
2023-05-28,11.47741
