date,특판예금
2023-05-28,5.32461
2023-05-29,8.5474
2023-05-30,14.85287
2023-05-31,14.47921
2023-06-01,15.0864
2023-06-02,12.84446
2023-06-03,5.2779
2023-06-04,7.33302
2023-06-05,14.05885
2023-06-06,9.71508
2023-06-07,14.99299
2023-06-08,14.71275
2023-06-09,12.4708
2023-06-10,6.86595
2023-06-11,6.5857
2023-06-12,14.75945
2023-06-13,13.63848
2023-06-14,12.98458
2023-06-15,13.17141
2023-06-16,11.48995
2023-06-17,6.21205
2023-06-18,7.09948
2023-06-19,12.56422
2023-06-20,13.87202
2023-06-21,14.24567
2023-06-22,13.63848
2023-06-23,11.30312
2023-06-24,7.28631
2023-06-25,6.35217
2023-06-26,13.54507
2023-06-27,12.79775
2023-06-28,12.51751
2023-06-29,12.23727
2023-06-30,13.26482
2023-07-01,7.33302
2023-07-02,7.80009
2023-07-03,13.82531
2023-07-04,14.24567
2023-07-05,13.21812
2023-07-06,13.54507
2023-07-07,10.60252
2023-07-08,5.9318
2023-07-09,7.28631
2023-07-10,13.87202
2023-07-11,11.63007
2023-07-12,12.84446
2023-07-13,10.64922
2023-07-14,11.25642
2023-07-15,6.39887
2023-07-16,7.37972
2023-07-17,13.7786
2023-07-18,13.078
2023-07-19,14.47921
2023-07-20,12.75105
2023-07-21,11.34983
2023-07-22,6.49229
2023-07-23,7.94021
2023-07-24,12.56422
2023-07-25,15.27323
2023-07-26,13.26482
2023-07-27,12.51751
2023-07-28,11.48995
2023-07-29,7.37972
2023-07-30,7.80009
2023-07-31,16.11396
2023-08-01,14.57262
2023-08-02,15.64689
2023-08-03,13.96543
2023-08-04,13.17141
2023-08-05,6.81924
2023-08-06,7.56655
2023-08-07,16.02055
2023-08-08,13.21812
2023-08-09,12.14385
2023-08-10,13.87202
2023-08-11,12.19056
2023-08-12,7.56655
2023-08-13,8.08033
2023-08-14,13.35824
2023-08-15,8.40728
2023-08-16,12.14385
2023-08-17,13.7786
2023-08-18,12.61092
2023-08-19,6.67912
2023-08-20,5.09107
2023-08-21,12.00373
2023-08-22,12.56422
2023-08-23,11.06959
2023-08-24,11.02288
2023-08-25,11.25642
2023-08-26,6.07192
2023-08-27,7.1929
2023-08-28,12.37739
2023-08-29,11.72349
2023-08-30,11.39654
2023-08-31,12.75105
2023-09-01,12.89117
2023-09-02,7.33302
2023-09-03,7.00607
2023-09-04,15.0397
2023-09-05,17.74871
2023-09-06,16.06725
2023-09-07,17.74871
2023-09-08,15.36665
2023-09-09,13.49836
2023-09-10,7.75338
2023-09-11,16.90798
2023-09-12,15.31994
2023-09-13,14.71275
2023-09-14,17.42176
2023-09-15,15.46006
2023-09-16,7.09948
2023-09-17,9.24801
2023-09-18,15.55347
2023-09-19,15.46006
2023-09-20,15.60018
2023-09-21,26.99673
2023-09-22,16.3942
2023-09-23,10.04203
2023-09-24,10.4624
2023-09-25,21.53199
2023-09-26,21.11163
2023-09-27,17.37505
2023-09-28,8.26716
2023-09-29,7.37972
2023-09-30,8.08033
2023-10-01,8.68752
2023-10-02,11.02288
2023-10-03,13.96543
2023-10-04,28.21111
2023-10-05,24.05418
2023-10-06,21.5787
2023-10-07,10.4624
2023-10-08,9.57496
2023-10-09,12.75105
2023-10-10,24.1943
2023-10-11,22.37272
2023-10-12,22.13918
2023-10-13,19.57029
2023-10-14,13.40495
2023-10-15,14.57262
2023-10-16,24.70808
2023-10-17,27.60392
2023-10-18,47.54787
2023-10-19,38.90705
2023-10-20,44.4652
2023-10-21,22.79308
2023-10-22,23.77393
2023-10-23,47.0808
2023-10-24,48.29518
2023-10-25,44.13825
2023-10-26,39.14058
2023-10-27,39.79448
2023-10-28,23.21345
2023-10-29,23.96076
2023-10-30,48.57543
2023-10-31,43.95142
2023-11-01,43.43764
2023-11-02,40.63521
2023-11-03,35.9645
2023-11-04,19.85053
2023-11-05,19.19663
2023-11-06,33.81597
2023-11-07,30.82671
2023-11-08,31.62073
2023-11-09,28.21111
2023-11-10,27.41709
2023-11-11,15.27323
2023-11-12,16.72115
2023-11-13,27.69733
2023-11-14,26.95002
2023-11-15,25.40868
2023-11-16,25.5021
2023-11-17,20.55114
2023-11-18,13.078
2023-11-19,12.14385
2023-11-20,26.2027
2023-11-21,22.2793
2023-11-22,21.95235
2023-11-23,23.35357
2023-11-24,20.83138
2023-11-25,12.93787
2023-11-26,11.44325
2023-11-27,22.97991
2023-11-28,24.52125
2023-11-29,19.43017
2023-11-30,24.10088
2023-12-01,20.45773
2023-12-02,10.78935
2023-12-03,11.34983
2023-12-04,20.69126
2023-12-05,22.8865
2023-12-06,26.76319
2023-12-07,22.41943
2023-12-08,21.01821
2023-12-09,10.55581
2023-12-10,10.78935
2023-12-11,20.59785
2023-12-12,20.50443
2023-12-13,19.47687
2023-12-14,17.79542
2023-12-15,15.31994
2023-12-16,10.13545
2023-12-17,11.30312
2023-12-18,17.0481
2023-12-19,17.79542
2023-12-20,14.80616
2023-12-21,16.53432
2023-12-22,17.6553
2023-12-23,10.13545
2023-12-24,9.57496
2023-12-25,9.1546
2023-12-26,19.29005
2023-12-27,18.82297
2023-12-28,17.702
2023-12-29,17.84212
2023-12-30,11.30312
2023-12-31,10.04203
2024-01-01,15.60018
2024-01-02,26.99673
2024-01-03,27.69733
2024-01-04,25.59551
2024-01-05,24.8482
2024-01-06,13.1247
2024-01-07,12.23727
2024-01-08,20.08407
2024-01-09,19.99065
2024-01-10,22.13918
2024-01-11,18.9631
2024-01-12,17.88883
2024-01-13,9.57496
2024-01-14,11.163
2024-01-15,20.17748
2024-01-16,16.81457
2024-01-17,16.3942
2024-01-18,16.72115
2024-01-19,14.05885
2024-01-20,12.98458
2024-01-21,12.23727
2024-01-22,19.10322
2024-01-23,19.99065
2024-01-24,18.3559
2024-01-25,20.9715
2024-01-26,19.29005
2024-01-27,11.72349
2024-01-28,12.65763
2024-01-29,26.01588
2024-01-30,24.00747
2024-01-31,22.04577
2024-02-01,25.5021
2024-02-02,22.79308
2024-02-03,15.0864
2024-02-04,15.27323
2024-02-05,23.5404
2024-02-06,22.60625
2024-02-07,18.26249
2024-02-08,18.02895
2024-02-09,9.62167
2024-02-10,9.38813
2024-02-11,9.99532
2024-02-12,12.84446
2024-02-13,26.66978
2024-02-14,22.09248
2024-02-15,22.74638
2024-02-16,19.33675
2024-02-17,10.36898
2024-02-18,14.75945
2024-02-19,23.30686
2024-02-20,28.39794
2024-02-21,33.58243
2024-02-22,32.22793
2024-02-23,31.3872
2024-02-24,21.29845
2024-02-25,18.91639
2024-02-26,35.45072
2024-02-27,31.76085
2024-02-28,28.95843
2024-02-29,27.13685
2024-03-01,14.99299
2024-03-02,13.40495
2024-03-03,17.37505
2024-03-04,30.49976
2024-03-05,22.65296
2024-03-06,24.14759
2024-03-07,17.32835
2024-03-08,16.3942
2024-03-09,10.88276
2024-03-10,9.76179
2024-03-11,19.6637
2024-03-12,18.26249
2024-03-13,18.16907
2024-03-14,17.18822
2024-03-15,14.75945
2024-03-16,9.43484
2024-03-17,8.64082
2024-03-18,17.09481
2024-03-19,17.79542
2024-03-20,17.6553
