date,자녀증여
2020-07-05,7.11462
2020-07-06,11.8577
2020-07-07,14.22924
2020-07-08,16.0079
2020-07-09,13.2411
2020-07-10,24.3083
2020-07-11,19.56521
2020-07-12,17.19367
2020-07-13,21.93675
2020-07-14,15.61264
2020-07-15,18.18181
2020-07-16,15.81027
2020-07-17,15.01976
2020-07-18,10.07905
2020-07-19,12.45059
2020-07-20,14.22924
2020-07-21,13.63636
2020-07-22,17.19367
2020-07-23,13.43873
2020-07-24,16.20553
2020-07-25,11.8577
2020-07-26,10.27667
2020-07-27,13.43873
2020-07-28,19.16996
2020-07-29,15.41501
2020-07-30,15.41501
2020-07-31,14.42687
2020-08-01,10.86956
2020-08-02,7.11462
2020-08-03,11.06719
2020-08-04,16.99604
2020-08-05,14.6245
2020-08-06,10.86956
2020-08-07,15.01976
2020-08-08,11.26482
2020-08-09,8.89328
2020-08-10,13.43873
2020-08-11,13.04347
2020-08-12,11.8577
2020-08-13,14.03162
2020-08-14,11.46245
2020-08-15,5.33596
2020-08-16,6.32411
2020-08-17,8.49802
2020-08-18,13.63636
2020-08-19,11.8577
2020-08-20,12.84584
2020-08-21,14.42687
2020-08-22,9.68379
2020-08-23,6.91699
2020-08-24,12.05533
2020-08-25,11.26482
2020-08-26,14.6245
2020-08-27,12.05533
2020-08-28,14.6245
2020-08-29,8.10276
2020-08-30,10.86956
2020-08-31,12.45059
2020-09-01,13.83399
2020-09-02,16.40316
2020-09-03,11.66007
2020-09-04,11.8577
2020-09-05,10.67193
2020-09-06,7.31225
2020-09-07,12.45059
2020-09-08,13.43873
2020-09-09,10.4743
2020-09-10,11.66007
2020-09-11,11.8577
2020-09-12,11.66007
2020-09-13,6.12648
2020-09-14,12.84584
2020-09-15,16.60079
2020-09-16,14.42687
2020-09-17,11.06719
2020-09-18,11.46245
2020-09-19,5.13833
2020-09-20,6.32411
2020-09-21,10.27667
2020-09-22,11.26482
2020-09-23,9.0909
2020-09-24,8.30039
2020-09-25,11.46245
2020-09-26,6.12648
2020-09-27,6.71936
2020-09-28,9.88142
2020-09-29,10.86956
2020-09-30,5.53359
2020-10-01,7.31225
2020-10-02,6.91699
2020-10-03,5.53359
2020-10-04,7.7075
2020-10-05,13.63636
2020-10-06,15.81027
2020-10-07,13.63636
2020-10-08,8.10276
2020-10-09,6.32411
2020-10-10,5.13833
2020-10-11,6.91699
2020-10-12,12.25296
2020-10-13,11.66007
2020-10-14,11.46245
2020-10-15,9.28853
2020-10-16,7.50988
2020-10-17,5.33596
2020-10-18,5.53359
2020-10-19,9.0909
2020-10-20,11.46245
2020-10-21,10.86956
2020-10-22,10.27667
2020-10-23,8.89328
2020-10-24,7.11462
2020-10-25,9.28853
2020-10-26,9.68379
2020-10-27,11.26482
2020-10-28,8.30039
2020-10-29,9.88142
2020-10-30,7.90513
2020-10-31,6.52173
2020-11-01,8.89328
2020-11-02,9.88142
2020-11-03,9.68379
2020-11-04,12.64822
2020-11-05,12.05533
2020-11-06,9.0909
2020-11-07,5.53359
2020-11-08,9.68379
2020-11-09,12.64822
2020-11-10,10.67193
2020-11-11,12.05533
2020-11-12,12.25296
2020-11-13,10.27667
2020-11-14,10.07905
2020-11-15,10.4743
2020-11-16,14.22924
2020-11-17,18.57707
2020-11-18,18.18181
2020-11-19,16.79841
2020-11-20,15.21739
2020-11-21,10.86956
2020-11-22,10.27667
2020-11-23,20.35573
2020-11-24,14.03162
2020-11-25,17.19367
2020-11-26,18.18181
2020-11-27,15.61264
2020-11-28,13.83399
2020-11-29,14.82213
2020-11-30,17.58893
2020-12-01,17.98418
2020-12-02,23.71541
2020-12-03,16.0079
2020-12-04,20.55335
2020-12-05,13.43873
2020-12-06,11.8577
2020-12-07,28.26086
2020-12-08,20.1581
2020-12-09,18.37944
2020-12-10,18.57707
2020-12-11,18.97233
2020-12-12,14.6245
2020-12-13,16.20553
2020-12-14,15.81027
2020-12-15,19.16996
2020-12-16,19.36758
2020-12-17,24.11067
2020-12-18,16.20553
2020-12-19,10.4743
2020-12-20,12.45059
2020-12-21,22.33201
2020-12-22,18.7747
2020-12-23,15.01976
2020-12-24,15.81027
2020-12-25,11.46245
2020-12-26,12.64822
2020-12-27,15.61264
2020-12-28,26.67984
2020-12-29,21.5415
2020-12-30,25.69169
2020-12-31,24.3083
2021-01-01,18.57707
2021-01-02,17.98418
2021-01-03,16.79841
2021-01-04,31.42292
2021-01-05,21.14624
2021-01-06,22.13438
2021-01-07,23.71541
2021-01-08,25.49407
2021-01-09,17.58893
2021-01-10,15.21739
2021-01-11,26.67984
2021-01-12,20.1581
2021-01-13,17.58893
2021-01-14,25.29644
2021-01-15,16.20553
2021-01-16,10.4743
2021-01-17,13.04347
2021-01-18,19.76284
2021-01-19,20.1581
2021-01-20,23.91304
2021-01-21,27.27272
2021-01-22,19.16996
2021-01-23,22.52964
2021-01-24,16.40316
2021-01-25,23.12252
2021-01-26,26.08695
2021-01-27,19.16996
2021-01-28,20.94861
2021-01-29,19.96047
2021-01-30,11.06719
2021-01-31,18.18181
2021-02-01,16.0079
2021-02-02,22.13438
2021-02-03,20.55335
2021-02-04,17.58893
2021-02-05,18.7747
2021-02-06,13.04347
2021-02-07,15.21739
2021-02-08,17.98418
2021-02-09,14.82213
2021-02-10,15.41501
2021-02-11,10.27667
2021-02-12,10.67193
2021-02-13,17.3913
2021-02-14,17.3913
2021-02-15,29.05138
2021-02-16,24.11067
2021-02-17,23.71541
2021-02-18,15.81027
2021-02-19,17.78656
2021-02-20,14.22924
2021-02-21,13.83399
2021-02-22,19.96047
2021-02-23,17.19367
2021-02-24,16.99604
2021-02-25,18.37944
2021-02-26,13.83399
2021-02-27,10.07905
2021-02-28,10.07905
2021-03-01,10.07905
2021-03-02,13.43873
2021-03-03,15.61264
2021-03-04,14.6245
2021-03-05,8.89328
2021-03-06,8.69565
2021-03-07,10.4743
2021-03-08,13.63636
2021-03-09,12.84584
2021-03-10,14.03162
2021-03-11,17.19367
2021-03-12,15.21739
2021-03-13,7.90513
2021-03-14,13.63636
2021-03-15,16.20553
2021-03-16,18.57707
2021-03-17,12.64822
2021-03-18,17.98418
2021-03-19,19.16996
2021-03-20,10.4743
2021-03-21,10.07905
2021-03-22,12.84584
2021-03-23,11.66007
2021-03-24,16.20553
2021-03-25,14.22924
2021-03-26,12.25296
2021-03-27,8.10276
2021-03-28,7.31225
2021-03-29,16.79841
2021-03-30,13.63636
2021-03-31,13.04347
2021-04-01,12.45059
2021-04-02,14.03162
2021-04-03,8.49802
2021-04-04,6.12648
2021-04-05,11.06719
2021-04-06,15.01976
2021-04-07,12.05533
2021-04-08,13.2411
2021-04-09,15.61264
2021-04-10,6.71936
2021-04-11,8.69565
2021-04-12,14.22924
2021-04-13,14.22924
2021-04-14,12.25296
2021-04-15,11.26482
2021-04-16,13.43873
2021-04-17,7.31225
2021-04-18,8.49802
2021-04-19,20.1581
2021-04-20,17.58893
2021-04-21,13.2411
2021-04-22,12.84584
2021-04-23,11.8577
2021-04-24,8.10276
2021-04-25,10.4743
2021-04-26,14.42687
2021-04-27,15.81027
2021-04-28,11.46245
2021-04-29,13.04347
2021-04-30,8.49802
2021-05-01,7.7075
2021-05-02,10.86956
2021-05-03,14.03162
2021-05-04,12.05533
2021-05-05,10.4743
2021-05-06,16.60079
2021-05-07,14.03162
2021-05-08,8.30039
2021-05-09,12.05533
2021-05-10,17.58893
2021-05-11,14.22924
2021-05-12,18.7747
2021-05-13,9.88142
2021-05-14,10.07905
2021-05-15,9.0909
2021-05-16,8.89328
2021-05-17,17.3913
2021-05-18,14.6245
2021-05-19,8.30039
2021-05-20,9.68379
2021-05-21,8.10276
2021-05-22,8.10276
2021-05-23,5.73122
2021-05-24,16.40316
2021-05-25,13.43873
2021-05-26,12.64822
2021-05-27,11.26482
2021-05-28,13.83399
2021-05-29,7.31225
2021-05-30,11.06719
2021-05-31,13.83399
2021-06-01,15.81027
2021-06-02,14.82213
2021-06-03,11.46245
2021-06-04,11.46245
2021-06-05,8.49802
2021-06-06,8.69565
2021-06-07,10.07905
2021-06-08,13.04347
2021-06-09,10.07905
2021-06-10,11.06719
2021-06-11,8.89328
2021-06-12,5.53359
2021-06-13,5.33596
2021-06-14,16.40316
2021-06-15,16.40316
2021-06-16,17.3913
2021-06-17,11.26482
2021-06-18,10.07905
2021-06-19,8.10276
2021-06-20,9.88142
2021-06-21,13.43873
2021-06-22,12.45059
2021-06-23,12.84584
2021-06-24,11.66007
2021-06-25,7.7075
2021-06-26,6.32411
2021-06-27,10.86956
2021-06-28,20.94861
2021-06-29,12.05533
2021-06-30,11.26482
2021-07-01,10.07905
2021-07-02,9.68379
2021-07-03,7.31225
2021-07-04,8.69565
2021-07-05,11.8577
2021-07-06,13.04347
2021-07-07,9.28853
2021-07-08,10.4743
2021-07-09,9.0909
2021-07-10,8.49802
2021-07-11,8.30039
2021-07-12,12.64822
2021-07-13,8.49802
2021-07-14,10.67193
2021-07-15,9.28853
2021-07-16,12.45059
2021-07-17,6.52173
2021-07-18,8.30039
2021-07-19,16.40316
2021-07-20,11.66007
2021-07-21,14.22924
2021-07-22,12.25296
2021-07-23,11.06719
2021-07-24,8.69565
2021-07-25,23.32015
2021-07-26,11.46245
2021-07-27,19.36758
2021-07-28,21.5415
2021-07-29,22.9249
2021-07-30,19.16996
2021-07-31,17.3913
2021-08-01,15.41501
2021-08-02,19.36758
2021-08-03,21.93675
2021-08-04,19.36758
2021-08-05,18.97233
2021-08-06,17.98418
2021-08-07,13.63636
2021-08-08,15.61264
2021-08-09,17.19367
2021-08-10,15.81027
2021-08-11,21.14624
2021-08-12,21.14624
2021-08-13,17.98418
2021-08-14,13.83399
2021-08-15,15.21739
2021-08-16,14.22924
2021-08-17,23.12252
2021-08-18,18.57707
2021-08-19,21.73913
2021-08-20,18.18181
2021-08-21,10.86956
2021-08-22,13.04347
2021-08-23,14.42687
2021-08-24,14.42687
2021-08-25,18.57707
2021-08-26,16.40316
2021-08-27,17.58893
2021-08-28,10.27667
2021-08-29,12.64822
2021-08-30,13.43873
2021-08-31,15.01976
2021-09-01,14.22924
2021-09-02,12.45059
2021-09-03,16.40316
2021-09-04,11.46245
2021-09-05,13.04347
2021-09-06,18.37944
2021-09-07,14.82213
2021-09-08,14.42687
2021-09-09,16.99604
2021-09-10,15.21739
2021-09-11,11.8577
2021-09-12,6.91699
2021-09-13,18.7747
2021-09-14,17.98418
2021-09-15,13.83399
2021-09-16,15.81027
2021-09-17,17.19367
2021-09-18,10.4743
2021-09-19,9.0909
2021-09-20,10.67193
2021-09-21,14.42687
2021-09-22,15.01976
2021-09-23,21.93675
2021-09-24,21.34387
2021-09-25,11.8577
2021-09-26,11.06719
2021-09-27,17.98418
2021-09-28,16.40316
2021-09-29,13.63636
2021-09-30,18.18181
2021-10-01,17.98418
2021-10-02,10.07905
2021-10-03,10.27667
2021-10-04,16.60079
2021-10-05,15.81027
2021-10-06,16.40316
2021-10-07,17.98418
2021-10-08,14.22924
2021-10-09,6.91699
2021-10-10,12.84584
2021-10-11,23.32015
2021-10-12,21.93675
2021-10-13,18.37944
2021-10-14,16.20553
2021-10-15,17.78656
2021-10-16,12.25296
2021-10-17,15.41501
2021-10-18,24.50592
2021-10-19,19.16996
2021-10-20,17.98418
2021-10-21,23.71541
2021-10-22,17.19367
2021-10-23,12.25296
2021-10-24,17.98418
2021-10-25,20.55335
2021-10-26,24.70355
2021-10-27,20.1581
2021-10-28,17.58893
2021-10-29,16.60079
2021-10-30,11.06719
2021-10-31,20.35573
2021-11-01,24.3083
2021-11-02,36.75889
2021-11-03,29.05138
2021-11-04,20.35573
2021-11-05,19.56521
2021-11-06,13.2411
2021-11-07,16.0079
2021-11-08,23.12252
2021-11-09,21.73913
2021-11-10,19.96047
2021-11-11,21.34387
2021-11-12,16.99604
2021-11-13,17.78656
2021-11-14,20.35573
2021-11-15,29.64426
2021-11-16,27.07509
2021-11-17,22.33201
2021-11-18,20.94861
2021-11-19,16.20553
2021-11-20,17.19367
2021-11-21,20.75098
2021-11-22,28.85375
2021-11-23,27.27272
2021-11-24,22.33201
2021-11-25,21.5415
2021-11-26,20.55335
2021-11-27,20.94861
2021-11-28,20.35573
2021-11-29,23.91304
2021-11-30,23.32015
2021-12-01,24.3083
2021-12-02,17.3913
2021-12-03,19.76284
2021-12-04,16.99604
2021-12-05,16.60079
2021-12-06,21.73913
2021-12-07,27.66798
2021-12-08,20.35573
2021-12-09,19.76284
2021-12-10,20.1581
2021-12-11,15.01976
2021-12-12,21.14624
2021-12-13,21.93675
2021-12-14,18.18181
2021-12-15,20.35573
2021-12-16,21.93675
2021-12-17,17.78656
2021-12-18,20.55335
2021-12-19,21.73913
2021-12-20,25.49407
2021-12-21,26.67984
2021-12-22,23.32015
2021-12-23,23.91304
2021-12-24,22.33201
2021-12-25,20.75098
2021-12-26,26.87747
2021-12-27,29.44664
2021-12-28,28.06324
2021-12-29,23.32015
2021-12-30,28.06324
2021-12-31,23.91304
2022-01-01,22.13438
2022-01-02,18.7747
2022-01-03,36.36363
2022-01-04,25.88932
2022-01-05,22.13438
2022-01-06,22.33201
2022-01-07,27.66798
2022-01-08,20.75098
2022-01-09,19.96047
2022-01-10,21.93675
2022-01-11,18.7747
2022-01-12,25.69169
2022-01-13,26.28458
2022-01-14,22.52964
2022-01-15,20.1581
2022-01-16,24.70355
2022-01-17,26.87747
2022-01-18,26.67984
2022-01-19,21.73913
2022-01-20,25.88932
2022-01-21,26.08695
2022-01-22,21.5415
2022-01-23,20.55335
2022-01-24,21.73913
2022-01-25,20.94861
2022-01-26,22.9249
2022-01-27,20.35573
2022-01-28,19.96047
2022-01-29,15.01976
2022-01-30,18.7747
2022-01-31,26.28458
2022-02-01,25.29644
2022-02-02,32.60869
2022-02-03,50.98814
2022-02-04,38.33992
2022-02-05,22.52964
2022-02-06,27.66798
2022-02-07,28.45849
2022-02-08,33.3992
2022-02-09,29.05138
2022-02-10,23.51778
2022-02-11,19.56521
2022-02-12,15.41501
2022-02-13,22.33201
2022-02-14,28.45849
2022-02-15,25.29644
2022-02-16,26.67984
2022-02-17,27.66798
2022-02-18,21.14624
2022-02-19,20.75098
2022-02-20,13.04347
2022-02-21,25.88932
2022-02-22,27.86561
2022-02-23,21.93675
2022-02-24,20.1581
2022-02-25,17.3913
2022-02-26,17.19367
2022-02-27,16.40316
2022-02-28,24.50592
2022-03-01,17.3913
2022-03-02,19.96047
2022-03-03,18.37944
2022-03-04,19.76284
2022-03-05,14.03162
2022-03-06,13.83399
2022-03-07,16.99604
2022-03-08,15.01976
2022-03-09,10.07905
2022-03-10,18.57707
2022-03-11,20.35573
2022-03-12,18.18181
2022-03-13,16.60079
2022-03-14,17.78656
2022-03-15,17.3913
2022-03-16,22.72727
2022-03-17,19.96047
2022-03-18,20.75098
2022-03-19,16.99604
2022-03-20,15.81027
2022-03-21,20.1581
2022-03-22,18.7747
2022-03-23,22.33201
2022-03-24,18.57707
2022-03-25,20.1581
2022-03-26,17.98418
2022-03-27,16.99604
2022-03-28,19.36758
2022-03-29,23.91304
2022-03-30,20.55335
2022-03-31,24.50592
2022-04-01,20.75098
2022-04-02,16.20553
2022-04-03,17.98418
2022-04-04,22.33201
2022-04-05,23.91304
2022-04-06,17.78656
2022-04-07,26.28458
2022-04-08,19.56521
2022-04-09,11.06719
2022-04-10,17.19367
2022-04-11,23.51778
2022-04-12,27.07509
2022-04-13,28.06324
2022-04-14,28.26086
2022-04-15,24.70355
2022-04-16,18.37944
2022-04-17,21.34387
2022-04-18,30.03952
2022-04-19,21.93675
2022-04-20,28.85375
2022-04-21,18.97233
2022-04-22,28.26086
2022-04-23,19.36758
2022-04-24,23.71541
2022-04-25,31.42292
2022-04-26,27.27272
2022-04-27,27.27272
2022-04-28,22.33201
2022-04-29,21.93675
2022-04-30,24.11067
2022-05-01,23.91304
2022-05-02,33.20158
2022-05-03,28.26086
2022-05-04,30.83003
2022-05-05,28.45849
2022-05-06,32.01581
2022-05-07,25.69169
2022-05-08,36.75889
2022-05-09,50.98814
2022-05-10,42.88537
2022-05-11,31.02766
2022-05-12,21.73913
2022-05-13,26.48221
2022-05-14,15.61264
2022-05-15,21.14624
2022-05-16,100.0
2022-05-17,55.92885
2022-05-18,43.083
2022-05-19,37.15415
2022-05-20,31.02766
2022-05-21,24.3083
2022-05-22,23.32015
2022-05-23,26.08695
2022-05-24,24.3083
2022-05-25,30.63241
2022-05-26,30.83003
2022-05-27,19.96047
2022-05-28,19.96047
2022-05-29,23.51778
2022-05-30,33.00395
2022-05-31,27.66798
2022-06-01,23.51778
2022-06-02,27.47035
2022-06-03,35.37549
2022-06-04,26.87747
2022-06-05,27.86561
2022-06-06,27.07509
2022-06-07,31.22529
2022-06-08,31.81818
2022-06-09,35.77075
2022-06-10,28.06324
2022-06-11,22.9249
2022-06-12,24.90118
2022-06-13,34.18972
2022-06-14,34.58498
2022-06-15,28.65612
2022-06-16,34.98023
2022-06-17,26.67984
2022-06-18,18.7747
2022-06-19,21.93675
2022-06-20,35.96837
2022-06-21,28.65612
2022-06-22,32.60869
2022-06-23,24.70355
2022-06-24,28.65612
2022-06-25,18.97233
2022-06-26,17.3913
2022-06-27,28.06324
2022-06-28,28.65612
2022-06-29,22.9249
2022-06-30,28.45849
2022-07-01,28.65612
2022-07-02,20.55335
2022-07-03,17.3913
2022-07-04,27.86561
2022-07-05,23.12252
2022-07-06,23.32015
2022-07-07,28.26086
2022-07-08,27.47035
2022-07-09,21.14624
2022-07-10,21.14624
2022-07-11,25.69169
2022-07-12,34.7826
2022-07-13,22.72727
2022-07-14,29.44664
2022-07-15,29.24901
2022-07-16,27.86561
2022-07-17,32.80632
2022-07-18,34.98023
2022-07-19,35.77075
2022-07-20,40.3162
2022-07-21,31.42292
2022-07-22,34.98023
2022-07-23,23.12252
2022-07-24,26.48221
2022-07-25,58.69565
2022-07-26,41.30434
2022-07-27,35.17786
2022-07-28,37.35177
2022-07-29,27.47035
2022-07-30,23.12252
2022-07-31,24.90118
2022-08-01,41.6996
2022-08-02,35.37549
2022-08-03,34.98023
2022-08-04,43.28063
2022-08-05,30.83003
2022-08-06,27.66798
2022-08-07,29.44664
2022-08-08,31.81818
2022-08-09,30.63241
2022-08-10,33.20158
2022-08-11,33.59683
2022-08-12,32.80632
2022-08-13,21.34387
2022-08-14,21.93675
2022-08-15,23.51778
2022-08-16,36.36363
2022-08-17,34.7826
2022-08-18,38.14229
2022-08-19,35.17786
2022-08-20,25.29644
2022-08-21,37.94466
2022-08-22,43.67588
2022-08-23,36.36363
2022-08-24,37.15415
2022-08-25,43.87351
2022-08-26,43.87351
2022-08-27,19.36758
2022-08-28,24.3083
2022-08-29,29.64426
2022-08-30,27.27272
2022-08-31,37.35177
2022-09-01,32.60869
2022-09-02,26.28458
2022-09-03,24.11067
2022-09-04,27.66798
2022-09-05,33.99209
2022-09-06,29.24901
2022-09-07,32.60869
2022-09-08,22.52964
2022-09-09,20.35573
2022-09-10,23.71541
2022-09-11,27.86561
2022-09-12,25.69169
2022-09-13,47.43083
2022-09-14,36.56126
2022-09-15,35.96837
2022-09-16,29.05138
2022-09-17,20.35573
2022-09-18,22.33201
2022-09-19,27.47035
2022-09-20,34.18972
2022-09-21,28.65612
2022-09-22,25.88932
2022-09-23,28.45849
2022-09-24,18.7747
2022-09-25,21.14624
2022-09-26,28.85375
2022-09-27,26.48221
2022-09-28,36.75889
2022-09-29,29.24901
2022-09-30,28.65612
2022-10-01,13.63636
2022-10-02,25.49407
2022-10-03,35.57312
2022-10-04,30.83003
2022-10-05,33.99209
2022-10-06,27.27272
2022-10-07,26.28458
2022-10-08,13.63636
2022-10-09,13.04347
2022-10-10,21.93675
2022-10-11,28.45849
2022-10-12,29.24901
2022-10-13,30.63241
2022-10-14,33.00395
2022-10-15,20.55335
2022-10-16,19.36758
2022-10-17,32.80632
2022-10-18,33.59683
2022-10-19,25.29644
2022-10-20,25.88932
2022-10-21,23.32015
2022-10-22,17.3913
2022-10-23,23.91304
2022-10-24,27.86561
2022-10-25,31.81818
2022-10-26,31.81818
2022-10-27,29.44664
2022-10-28,25.29644
2022-10-29,20.75098
2022-10-30,11.26482
2022-10-31,22.72727
2022-11-01,34.7826
2022-11-02,28.85375
2022-11-03,27.66798
2022-11-04,31.81818
2022-11-05,21.5415
2022-11-06,18.18181
2022-11-07,31.22529
2022-11-08,36.95652
2022-11-09,34.18972
2022-11-10,32.60869
2022-11-11,31.42292
2022-11-12,22.52964
2022-11-13,26.87747
2022-11-14,30.83003
2022-11-15,40.51383
2022-11-16,29.64426
2022-11-17,34.98023
2022-11-18,27.66798
2022-11-19,20.35573
2022-11-20,21.93675
2022-11-21,36.36363
2022-11-22,35.17786
2022-11-23,36.166
2022-11-24,27.07509
2022-11-25,25.29644
2022-11-26,20.75098
2022-11-27,19.56521
2022-11-28,31.62055
2022-11-29,27.27272
2022-11-30,29.05138
2022-12-01,29.05138
2022-12-02,28.45849
2022-12-03,13.43873
2022-12-04,21.14624
2022-12-05,29.24901
2022-12-06,26.48221
2022-12-07,27.07509
2022-12-08,28.45849
2022-12-09,29.24901
2022-12-10,19.16996
2022-12-11,19.96047
2022-12-12,38.9328
2022-12-13,26.28458
2022-12-14,25.88932
2022-12-15,30.23715
2022-12-16,24.50592
2022-12-17,19.16996
2022-12-18,21.14624
2022-12-19,32.01581
2022-12-20,23.71541
2022-12-21,23.12252
2022-12-22,20.94861
2022-12-23,28.65612
2022-12-24,22.72727
2022-12-25,24.70355
2022-12-26,29.64426
2022-12-27,35.37549
2022-12-28,23.71541
2022-12-29,29.24901
2022-12-30,31.22529
2022-12-31,15.61264
2023-01-01,11.66007
2023-01-02,25.29644
2023-01-03,19.76284
2023-01-04,20.75098
2023-01-05,18.37944
2023-01-06,14.42687
2023-01-07,11.26482
2023-01-08,16.40316
2023-01-09,16.0079
2023-01-10,16.0079
2023-01-11,13.63636
2023-01-12,25.88932
2023-01-13,19.16996
2023-01-14,14.6245
2023-01-15,13.83399
2023-01-16,16.20553
2023-01-17,18.57707
2023-01-18,17.78656
2023-01-19,16.79841
2023-01-20,15.81027
2023-01-21,10.86956
2023-01-22,16.0079
2023-01-23,17.78656
2023-01-24,22.33201
2023-01-25,36.56126
2023-01-26,27.47035
2023-01-27,17.98418
2023-01-28,12.45059
2023-01-29,14.82213
2023-01-30,23.51778
2023-01-31,24.11067
2023-02-01,22.13438
2023-02-02,16.20553
2023-02-03,14.03162
2023-02-04,11.66007
2023-02-05,16.20553
2023-02-06,18.7747
2023-02-07,17.58893
2023-02-08,23.71541
2023-02-09,21.5415
2023-02-10,18.37944
2023-02-11,10.67193
2023-02-12,13.63636
2023-02-13,20.94861
2023-02-14,17.19367
2023-02-15,15.21739
2023-02-16,15.61264
2023-02-17,15.81027
2023-02-18,12.84584
2023-02-19,12.25296
2023-02-20,17.19367
2023-02-21,17.98418
2023-02-22,13.63636
2023-02-23,14.82213
2023-02-24,18.7747
2023-02-25,16.60079
2023-02-26,12.45059
2023-02-27,16.60079
2023-02-28,12.45059
2023-03-01,8.69565
2023-03-02,14.42687
2023-03-03,16.20553
2023-03-04,9.0909
2023-03-05,14.22924
2023-03-06,15.21739
2023-03-07,13.43873
2023-03-08,11.06719
2023-03-09,16.20553
2023-03-10,16.60079
2023-03-11,7.11462
2023-03-12,10.4743
2023-03-13,10.67193
2023-03-14,12.25296
2023-03-15,14.6245
2023-03-16,14.6245
2023-03-17,11.06719
2023-03-18,11.06719
2023-03-19,9.28853
2023-03-20,14.82213
2023-03-21,17.3913
2023-03-22,17.19367
2023-03-23,14.03162
2023-03-24,14.22924
2023-03-25,7.90513
2023-03-26,9.88142
2023-03-27,18.57707
2023-03-28,14.82213
2023-03-29,12.25296
2023-03-30,14.6245
2023-03-31,12.84584
2023-04-01,8.89328
2023-04-02,7.31225
2023-04-03,12.45059
2023-04-04,17.19367
2023-04-05,13.2411
2023-04-06,16.40316
2023-04-07,12.64822
2023-04-08,7.7075
2023-04-09,10.27667
2023-04-10,14.82213
2023-04-11,17.58893
2023-04-12,13.63636
2023-04-13,11.8577
2023-04-14,14.82213
2023-04-15,9.48616
2023-04-16,8.69565
2023-04-17,13.43873
2023-04-18,13.83399
2023-04-19,16.40316
2023-04-20,12.64822
2023-04-21,13.83399
2023-04-22,8.89328
2023-04-23,10.67193
2023-04-24,15.41501
2023-04-25,15.01976
2023-04-26,15.81027
2023-04-27,13.63636
2023-04-28,12.05533
2023-04-29,10.07905
2023-04-30,8.69565
2023-05-01,8.49802
2023-05-02,12.25296
2023-05-03,15.21739
2023-05-04,15.21739
2023-05-05,14.03162
2023-05-06,15.61264
2023-05-07,11.8577
2023-05-08,23.71541
2023-05-09,17.19367
2023-05-10,12.45059
2023-05-11,11.8577
2023-05-12,14.42687
2023-05-13,6.71936
2023-05-14,11.66007
2023-05-15,10.86956
2023-05-16,14.42687
2023-05-17,14.03162
2023-05-18,15.61264
2023-05-19,12.64822
2023-05-20,8.89328
2023-05-21,9.48616
2023-05-22,13.83399
2023-05-23,11.8577
2023-05-24,10.86956
2023-05-25,12.45059
2023-05-26,10.27667
2023-05-27,6.71936
2023-05-28,6.91699
