date,내연금알아보기
2021-03-30,22.7773
2021-03-31,23.37002
2021-04-01,19.22099
2021-04-02,17.10414
2021-04-03,14.05588
2021-04-04,15.15664
2021-04-05,16.00338
2021-04-06,19.22099
2021-04-07,18.79762
2021-04-08,14.47925
2021-04-09,18.28958
2021-04-10,11.76968
2021-04-11,12.87044
2021-04-12,23.87806
2021-04-13,18.8823
2021-04-14,17.69686
2021-04-15,18.71295
2021-04-16,14.73327
2021-04-17,18.8823
2021-04-18,13.20914
2021-04-19,15.49534
2021-04-20,17.86621
2021-04-21,16.2574
2021-04-22,18.20491
2021-04-23,17.01947
2021-04-24,10.4149
2021-04-25,15.58001
2021-04-26,14.05588
2021-04-27,14.56392
2021-04-28,18.28958
2021-04-29,16.34208
2021-04-30,12.95512
2021-05-01,10.92294
2021-05-02,10.16088
2021-05-03,14.56392
2021-05-04,15.74936
2021-05-05,10.49957
2021-05-06,11.26164
2021-05-07,11.76968
2021-05-08,7.02794
2021-05-09,8.55207
2021-05-10,13.88653
2021-05-11,11.17696
2021-05-12,12.87044
2021-05-13,13.63251
2021-05-14,10.4149
2021-05-15,7.95935
2021-05-16,8.04403
2021-05-17,11.93903
2021-05-18,13.71718
2021-05-19,9.65283
2021-05-20,13.03979
2021-05-21,12.61642
2021-05-22,6.51989
2021-05-23,8.4674
2021-05-24,12.44707
2021-05-25,12.87044
2021-05-26,13.12447
2021-05-27,17.95088
2021-05-28,14.05588
2021-05-29,9.82218
2021-05-30,8.4674
2021-05-31,11.76968
2021-06-01,12.53175
2021-06-02,13.88653
2021-06-03,77.90008
2021-06-04,12.7011
2021-06-05,11.51566
2021-06-06,9.48348
2021-06-07,15.15664
2021-06-08,19.05165
2021-06-09,18.96697
2021-06-10,13.63251
2021-06-11,12.61642
2021-06-12,11.76968
2021-06-13,12.3624
2021-06-14,16.08806
2021-06-15,17.01947
2021-06-16,17.27349
2021-06-17,15.66469
2021-06-18,9.65283
2021-06-19,21.67654
2021-06-20,11.93903
2021-06-21,20.15241
2021-06-22,14.14055
2021-06-23,17.86621
2021-06-24,13.29381
2021-06-25,14.47925
2021-06-26,9.06011
2021-06-27,9.65283
2021-06-28,12.44707
2021-06-29,12.19305
2021-06-30,15.15664
2021-07-01,12.61642
2021-07-02,9.73751
2021-07-03,6.26587
2021-07-04,6.01185
2021-07-05,12.27773
2021-07-06,9.65283
2021-07-07,9.65283
2021-07-08,10.58425
2021-07-09,11.68501
2021-07-10,7.11261
2021-07-11,8.97544
2021-07-12,12.95512
2021-07-13,12.3624
2021-07-14,10.0762
2021-07-15,12.10838
2021-07-16,11.00762
2021-07-17,7.62066
2021-07-18,8.89077
2021-07-19,16.00338
2021-07-20,11.76968
2021-07-21,13.88653
2021-07-22,13.20914
2021-07-23,9.48348
2021-07-24,7.53598
2021-07-25,8.63674
2021-07-26,12.27773
2021-07-27,16.34208
2021-07-28,20.8298
2021-07-29,13.71718
2021-07-30,20.06773
2021-07-31,9.82218
2021-08-01,8.72142
2021-08-02,12.78577
2021-08-03,16.51143
2021-08-04,12.87044
2021-08-05,13.03979
2021-08-06,9.73751
2021-08-07,7.53598
2021-08-08,11.51566
2021-08-09,15.66469
2021-08-10,16.85012
2021-08-11,17.18882
2021-08-12,12.3624
2021-08-13,10.92294
2021-08-14,16.51143
2021-08-15,9.82218
2021-08-16,10.24555
2021-08-17,13.63251
2021-08-18,13.63251
2021-08-19,11.76968
2021-08-20,14.39458
2021-08-21,18.37425
2021-08-22,8.80609
2021-08-23,12.95512
2021-08-24,18.20491
2021-08-25,19.22099
2021-08-26,22.35393
2021-08-27,15.32599
2021-08-28,12.19305
2021-08-29,10.58425
2021-08-30,14.6486
2021-08-31,17.69686
2021-09-01,14.6486
2021-09-02,14.3099
2021-09-03,13.46316
2021-09-04,8.4674
2021-09-05,8.04403
2021-09-06,13.97121
2021-09-07,12.19305
2021-09-08,8.38272
2021-09-09,12.87044
2021-09-10,12.7011
2021-09-11,9.48348
2021-09-12,6.85859
2021-09-13,9.90685
2021-09-14,9.99153
2021-09-15,10.0762
2021-09-16,8.29805
2021-09-17,10.66892
2021-09-18,4.65707
2021-09-19,7.36663
2021-09-20,5.67315
2021-09-21,15.91871
2021-09-22,10.33022
2021-09-23,17.27349
2021-09-24,17.61219
2021-09-25,8.97544
2021-09-26,9.48348
2021-09-27,13.12447
2021-09-28,15.07197
2021-09-29,13.63251
2021-09-30,15.83403
2021-10-01,12.0237
2021-10-02,5.8425
2021-10-03,7.11261
2021-10-04,8.97544
2021-10-05,14.39458
2021-10-06,17.52751
2021-10-07,16.00338
2021-10-08,10.33022
2021-10-09,10.4149
2021-10-10,8.55207
2021-10-11,11.51566
2021-10-12,17.69686
2021-10-13,16.76545
2021-10-14,18.03556
2021-10-15,15.91871
2021-10-16,8.72142
2021-10-17,7.95935
2021-10-18,10.24555
2021-10-19,14.47925
2021-10-20,12.53175
2021-10-21,12.7011
2021-10-22,9.65283
2021-10-23,6.51989
2021-10-24,9.14479
2021-10-25,11.26164
2021-10-26,16.9348
2021-10-27,15.07197
2021-10-28,14.6486
2021-10-29,14.81795
2021-10-30,9.22946
2021-10-31,5.67315
2021-11-01,13.80186
2021-11-02,11.34631
2021-11-03,15.07197
2021-11-04,13.20914
2021-11-05,12.95512
2021-11-06,7.45131
2021-11-07,7.79
2021-11-08,14.47925
2021-11-09,17.78154
2021-11-10,13.97121
2021-11-11,18.12023
2021-11-12,13.29381
2021-11-13,6.43522
2021-11-14,10.0762
2021-11-15,11.76968
2021-11-16,24.04741
2021-11-17,11.60033
2021-11-18,16.17273
2021-11-19,20.66045
2021-11-20,14.22523
2021-11-21,8.55207
2021-11-22,15.15664
2021-11-23,14.39458
2021-11-24,17.78154
2021-11-25,18.03556
2021-11-26,31.83742
2021-11-27,13.20914
2021-11-28,9.82218
2021-11-29,14.14055
2021-11-30,16.08806
2021-12-01,14.81795
2021-12-02,12.53175
2021-12-03,10.83827
2021-12-04,9.48348
2021-12-05,9.06011
2021-12-06,13.97121
2021-12-07,13.29381
2021-12-08,14.39458
2021-12-09,16.42675
2021-12-10,20.66045
2021-12-11,25.4022
2021-12-12,20.57578
2021-12-13,21.1685
2021-12-14,21.67654
2021-12-15,21.33784
2021-12-16,19.81371
2021-12-17,16.85012
2021-12-18,12.53175
2021-12-19,23.87806
2021-12-20,30.73666
2021-12-21,37.25656
2021-12-22,25.74089
2021-12-23,26.24894
2021-12-24,22.35393
2021-12-25,18.96697
2021-12-26,19.13632
2021-12-27,22.26926
2021-12-28,25.82557
2021-12-29,30.73666
2021-12-30,28.87383
2021-12-31,23.20067
2022-01-01,25.31752
2022-01-02,23.03132
2022-01-03,27.43437
2022-01-04,27.011
2022-01-05,29.6359
2022-01-06,26.84165
2022-01-07,24.55546
2022-01-08,27.77307
2022-01-09,29.38187
2022-01-10,38.1033
2022-01-11,39.96613
2022-01-12,33.36155
2022-01-13,40.22015
2022-01-14,29.80524
2022-01-15,26.50296
2022-01-16,21.59187
2022-01-17,32.43014
2022-01-18,28.53513
2022-01-19,25.48687
2022-01-20,24.97883
2022-01-21,20.57578
2022-01-22,18.12023
2022-01-23,17.69686
2022-01-24,17.52751
2022-01-25,22.69263
2022-01-26,21.67654
2022-01-27,17.95088
2022-01-28,24.38611
2022-01-29,18.20491
2022-01-30,16.08806
2022-01-31,32.43014
2022-02-01,26.24894
2022-02-02,29.46655
2022-02-03,36.40982
2022-02-04,34.12362
2022-02-05,40.0508
2022-02-06,24.21676
2022-02-07,35.90177
2022-02-08,28.9585
2022-02-09,23.28535
2022-02-10,30.90601
2022-02-11,28.53513
2022-02-12,21.25317
2022-02-13,29.97459
2022-02-14,22.94665
2022-02-15,22.35393
2022-02-16,24.04741
2022-02-17,22.01524
2022-02-18,20.40643
2022-02-19,16.9348
2022-02-20,16.34208
2022-02-21,18.12023
2022-02-22,18.71295
2022-02-23,21.59187
2022-02-24,17.10414
2022-02-25,20.23708
2022-02-26,21.93056
2022-02-27,14.39458
2022-02-28,18.71295
2022-03-01,16.08806
2022-03-02,21.08382
2022-03-03,16.2574
2022-03-04,15.15664
2022-03-05,18.12023
2022-03-06,11.43099
2022-03-07,13.97121
2022-03-08,13.12447
2022-03-09,10.0762
2022-03-10,18.71295
2022-03-11,17.44284
2022-03-12,12.27773
2022-03-13,11.68501
2022-03-14,17.69686
2022-03-15,18.37425
2022-03-16,35.22438
2022-03-17,28.53513
2022-03-18,16.51143
2022-03-19,13.97121
2022-03-20,13.20914
2022-03-21,18.5436
2022-03-22,18.03556
2022-03-23,15.15664
2022-03-24,14.56392
2022-03-25,19.55969
2022-03-26,12.78577
2022-03-27,18.28958
2022-03-28,23.116
2022-03-29,18.20491
2022-03-30,20.8298
2022-03-31,23.37002
2022-04-01,17.18882
2022-04-02,11.68501
2022-04-03,12.19305
2022-04-04,14.90262
2022-04-05,16.85012
2022-04-06,15.24132
2022-04-07,16.08806
2022-04-08,17.44284
2022-04-09,12.10838
2022-04-10,9.06011
2022-04-11,18.62828
2022-04-12,17.69686
2022-04-13,24.38611
2022-04-14,19.30567
2022-04-15,14.98729
2022-04-16,11.76968
2022-04-17,13.88653
2022-04-18,16.34208
2022-04-19,15.66469
2022-04-20,15.58001
2022-04-21,16.17273
2022-04-22,14.98729
2022-04-23,12.95512
2022-04-24,12.95512
2022-04-25,17.44284
2022-04-26,19.22099
2022-04-27,24.47078
2022-04-28,16.2574
2022-04-29,18.62828
2022-04-30,15.32599
2022-05-01,10.83827
2022-05-02,15.41066
2022-05-03,16.5961
2022-05-04,17.44284
2022-05-05,8.55207
2022-05-06,15.58001
2022-05-07,15.41066
2022-05-08,15.32599
2022-05-09,19.30567
2022-05-10,31.41405
2022-05-11,19.22099
2022-05-12,17.61219
2022-05-13,14.05588
2022-05-14,15.15664
2022-05-15,13.63251
2022-05-16,17.86621
2022-05-17,16.9348
2022-05-18,17.52751
2022-05-19,14.98729
2022-05-20,13.54784
2022-05-21,9.56816
2022-05-22,12.27773
2022-05-23,25.0635
2022-05-24,22.94665
2022-05-25,24.80948
2022-05-26,18.12023
2022-05-27,19.13632
2022-05-28,12.78577
2022-05-29,16.9348
2022-05-30,17.69686
2022-05-31,18.79762
2022-06-01,12.44707
2022-06-02,13.54784
2022-06-03,11.26164
2022-06-04,9.31414
2022-06-05,12.19305
2022-06-06,12.53175
2022-06-07,14.47925
2022-06-08,11.26164
2022-06-09,15.74936
2022-06-10,13.63251
2022-06-11,7.45131
2022-06-12,10.49957
2022-06-13,14.56392
2022-06-14,13.63251
2022-06-15,12.61642
2022-06-16,13.20914
2022-06-17,13.88653
2022-06-18,11.00762
2022-06-19,10.92294
2022-06-20,15.32599
2022-06-21,16.68077
2022-06-22,15.74936
2022-06-23,22.01524
2022-06-24,16.08806
2022-06-25,9.99153
2022-06-26,13.12447
2022-06-27,13.20914
2022-06-28,16.5961
2022-06-29,16.68077
2022-06-30,19.47502
2022-07-01,17.27349
2022-07-02,14.56392
2022-07-03,9.99153
2022-07-04,18.8823
2022-07-05,21.1685
2022-07-06,16.5961
2022-07-07,19.05165
2022-07-08,23.96274
2022-07-09,12.78577
2022-07-10,16.85012
2022-07-11,19.64436
2022-07-12,54.02201
2022-07-13,28.11176
2022-07-14,18.62828
2022-07-15,13.97121
2022-07-16,11.76968
2022-07-17,15.41066
2022-07-18,15.66469
2022-07-19,13.37849
2022-07-20,22.09991
2022-07-21,13.88653
2022-07-22,17.86621
2022-07-23,9.39881
2022-07-24,9.99153
2022-07-25,16.34208
2022-07-26,20.99915
2022-07-27,24.38611
2022-07-28,15.41066
2022-07-29,14.05588
2022-07-30,11.76968
2022-07-31,10.49957
2022-08-01,14.98729
2022-08-02,17.35817
2022-08-03,12.78577
2022-08-04,12.95512
2022-08-05,14.22523
2022-08-06,9.06011
2022-08-07,8.38272
2022-08-08,13.80186
2022-08-09,13.80186
2022-08-10,17.78154
2022-08-11,12.87044
2022-08-12,10.4149
2022-08-13,5.92718
2022-08-14,6.77392
2022-08-15,8.38272
2022-08-16,12.0237
2022-08-17,9.65283
2022-08-18,14.6486
2022-08-19,9.39881
2022-08-20,7.45131
2022-08-21,10.49957
2022-08-22,13.20914
2022-08-23,12.27773
2022-08-24,17.01947
2022-08-25,18.79762
2022-08-26,13.12447
2022-08-27,8.21337
2022-08-28,9.06011
2022-08-29,12.61642
2022-08-30,14.6486
2022-08-31,11.68501
2022-09-01,11.51566
2022-09-02,14.39458
2022-09-03,8.80609
2022-09-04,9.06011
2022-09-05,13.54784
2022-09-06,13.63251
2022-09-07,10.83827
2022-09-08,11.09229
2022-09-09,7.19729
2022-09-10,6.77392
2022-09-11,9.22946
2022-09-12,10.24555
2022-09-13,20.32176
2022-09-14,16.5961
2022-09-15,19.98306
2022-09-16,11.76968
2022-09-17,8.38272
2022-09-18,9.06011
2022-09-19,13.71718
2022-09-20,13.54784
2022-09-21,21.1685
2022-09-22,15.24132
2022-09-23,16.9348
2022-09-24,10.92294
2022-09-25,11.76968
2022-09-26,15.24132
2022-09-27,15.83403
2022-09-28,20.57578
2022-09-29,17.61219
2022-09-30,12.7011
2022-10-01,9.31414
2022-10-02,12.53175
2022-10-03,12.53175
2022-10-04,12.87044
2022-10-05,12.7011
2022-10-06,18.79762
2022-10-07,17.27349
2022-10-08,9.82218
2022-10-09,11.00762
2022-10-10,10.58425
2022-10-11,17.95088
2022-10-12,17.78154
2022-10-13,19.64436
2022-10-14,15.74936
2022-10-15,12.78577
2022-10-16,11.93903
2022-10-17,23.37002
2022-10-18,17.01947
2022-10-19,16.76545
2022-10-20,21.25317
2022-10-21,15.58001
2022-10-22,9.06011
2022-10-23,12.19305
2022-10-24,20.23708
2022-10-25,19.89839
2022-10-26,29.88992
2022-10-27,18.79762
2022-10-28,19.81371
2022-10-29,14.90262
2022-10-30,9.31414
2022-10-31,19.22099
2022-11-01,19.22099
2022-11-02,17.78154
2022-11-03,14.39458
2022-11-04,16.08806
2022-11-05,15.07197
2022-11-06,11.09229
2022-11-07,14.47925
2022-11-08,13.88653
2022-11-09,19.39034
2022-11-10,17.35817
2022-11-11,15.91871
2022-11-12,10.75359
2022-11-13,12.19305
2022-11-14,17.52751
2022-11-15,16.5961
2022-11-16,22.01524
2022-11-17,15.66469
2022-11-18,10.16088
2022-11-19,10.0762
2022-11-20,11.26164
2022-11-21,24.21676
2022-11-22,19.89839
2022-11-23,24.30143
2022-11-24,19.55969
2022-11-25,16.17273
2022-11-26,12.53175
2022-11-27,16.5961
2022-11-28,16.00338
2022-11-29,21.76121
2022-11-30,21.08382
2022-12-01,17.35817
2022-12-02,16.2574
2022-12-03,6.94326
2022-12-04,10.83827
2022-12-05,14.22523
2022-12-06,15.49534
2022-12-07,18.96697
2022-12-08,13.97121
2022-12-09,20.06773
2022-12-10,10.0762
2022-12-11,9.22946
2022-12-12,17.10414
2022-12-13,17.35817
2022-12-14,15.07197
2022-12-15,15.15664
2022-12-16,14.47925
2022-12-17,14.22523
2022-12-18,15.58001
2022-12-19,20.99915
2022-12-20,19.22099
2022-12-21,15.74936
2022-12-22,16.68077
2022-12-23,18.12023
2022-12-24,12.0237
2022-12-25,12.87044
2022-12-26,19.55969
2022-12-27,20.23708
2022-12-28,16.51143
2022-12-29,19.47502
2022-12-30,17.35817
2022-12-31,9.14479
2023-01-01,42.76037
2023-01-02,30.90601
2023-01-03,38.44199
2023-01-04,29.80524
2023-01-05,23.79339
2023-01-06,19.89839
2023-01-07,13.54784
2023-01-08,20.99915
2023-01-09,30.05927
2023-01-10,28.70448
2023-01-11,25.23285
2023-01-12,25.23285
2023-01-13,24.47078
2023-01-14,15.83403
2023-01-15,17.10414
2023-01-16,26.92633
2023-01-17,20.32176
2023-01-18,17.86621
2023-01-19,19.30567
2023-01-20,21.42252
2023-01-21,12.7011
2023-01-22,14.81795
2023-01-23,21.25317
2023-01-24,22.94665
2023-01-25,35.39373
2023-01-26,28.53513
2023-01-27,42.59102
2023-01-28,28.61981
2023-01-29,19.30567
2023-01-30,37.67993
2023-01-31,25.91024
2023-02-01,26.92633
2023-02-02,24.64013
2023-02-03,19.13632
2023-02-04,12.87044
2023-02-05,15.91871
2023-02-06,18.62828
2023-02-07,19.64436
2023-02-08,18.45893
2023-02-09,22.26926
2023-02-10,16.85012
2023-02-11,15.15664
2023-02-12,12.95512
2023-02-13,14.22523
2023-02-14,17.27349
2023-02-15,15.91871
2023-02-16,16.68077
2023-02-17,15.15664
2023-02-18,10.66892
2023-02-19,12.87044
2023-02-20,17.10414
2023-02-21,16.00338
2023-02-22,17.95088
2023-02-23,16.76545
2023-02-24,13.54784
2023-02-25,9.56816
2023-02-26,9.73751
2023-02-27,14.73327
2023-02-28,15.41066
2023-03-01,12.53175
2023-03-02,18.5436
2023-03-03,19.05165
2023-03-04,15.91871
2023-03-05,11.51566
2023-03-06,15.24132
2023-03-07,8.55207
2023-03-08,10.83827
2023-03-09,13.12447
2023-03-10,13.63251
2023-03-11,7.02794
2023-03-12,8.89077
2023-03-13,16.85012
2023-03-14,14.73327
2023-03-15,13.54784
2023-03-16,10.16088
2023-03-17,9.39881
2023-03-18,8.4674
2023-03-19,9.48348
2023-03-20,16.00338
2023-03-21,15.24132
2023-03-22,17.27349
2023-03-23,13.88653
2023-03-24,14.05588
2023-03-25,9.99153
2023-03-26,8.1287
2023-03-27,11.43099
2023-03-28,14.39458
2023-03-29,11.51566
2023-03-30,13.80186
2023-03-31,11.85436
2023-04-01,6.43522
2023-04-02,13.97121
2023-04-03,13.71718
2023-04-04,13.80186
2023-04-05,12.78577
2023-04-06,9.65283
2023-04-07,10.66892
2023-04-08,7.62066
2023-04-09,7.95935
2023-04-10,12.19305
2023-04-11,17.01947
2023-04-12,13.80186
2023-04-13,11.26164
2023-04-14,9.82218
2023-04-15,8.04403
2023-04-16,6.01185
2023-04-17,9.90685
2023-04-18,10.33022
2023-04-19,12.78577
2023-04-20,8.80609
2023-04-21,9.90685
2023-04-22,7.62066
2023-04-23,9.73751
2023-04-24,10.49957
2023-04-25,12.87044
2023-04-26,11.43099
2023-04-27,11.85436
2023-04-28,14.14055
2023-04-29,6.68924
2023-04-30,6.09652
2023-05-01,6.43522
2023-05-02,19.47502
2023-05-03,12.61642
2023-05-04,10.4149
2023-05-05,9.65283
2023-05-06,7.87468
2023-05-07,7.87468
2023-05-08,11.26164
2023-05-09,12.10838
2023-05-10,11.43099
2023-05-11,14.3099
2023-05-12,18.20491
2023-05-13,9.99153
2023-05-14,11.34631
2023-05-15,13.29381
2023-05-16,16.00338
2023-05-17,12.95512
2023-05-18,13.29381
2023-05-19,11.76968
2023-05-20,7.45131
2023-05-21,4.99576
2023-05-22,12.95512
2023-05-23,15.74936
2023-05-24,12.7011
2023-05-25,13.20914
2023-05-26,12.3624
2023-05-27,8.1287
2023-05-28,8.4674
