date,이익
2021-05-31,62.21928
2021-06-01,61.69088
2021-06-02,60.36988
2021-06-03,58.91677
2021-06-04,63.27608
2021-06-05,38.04491
2021-06-06,34.7424
2021-06-07,47.29194
2021-06-08,49.40554
2021-06-09,53.50066
2021-06-10,51.25495
2021-06-11,44.12153
2021-06-12,31.30779
2021-06-13,36.1955
2021-06-14,50.33025
2021-06-15,56.53896
2021-06-16,46.76354
2021-06-17,45.70673
2021-06-18,43.46103
2021-06-19,28.26948
2021-06-20,32.23249
2021-06-21,42.00792
2021-06-22,42.66842
2021-06-23,40.81902
2021-06-24,44.38573
2021-06-25,38.96961
2021-06-26,36.3276
2021-06-27,28.66578
2021-06-28,40.95112
2021-06-29,39.89431
2021-06-30,42.00792
2021-07-01,40.42272
2021-07-02,33.5535
2021-07-03,27.08058
2021-07-04,26.55217
2021-07-05,40.68692
2021-07-06,40.15852
2021-07-07,41.87582
2021-07-08,38.83751
2021-07-09,36.5918
2021-07-10,23.91017
2021-07-11,25.49537
2021-07-12,33.5535
2021-07-13,38.57331
2021-07-14,37.51651
2021-07-15,37.51651
2021-07-16,32.89299
2021-07-17,24.04227
2021-07-18,25.23117
2021-07-19,32.23249
2021-07-20,31.30779
2021-07-21,34.3461
2021-07-22,32.89299
2021-07-23,31.57199
2021-07-24,24.96697
2021-07-25,25.09907
2021-07-26,31.43989
2021-07-27,37.64861
2021-07-28,33.28929
2021-07-29,30.25099
2021-07-30,28.92998
2021-07-31,22.45706
2021-08-01,26.42007
2021-08-02,32.76089
2021-08-03,36.3276
2021-08-04,39.89431
2021-08-05,41.34742
2021-08-06,45.04623
2021-08-07,32.89299
2021-08-08,22.19286
2021-08-09,31.17569
2021-08-10,35.2708
2021-08-11,34.7424
2021-08-12,30.51519
2021-08-13,33.9498
2021-08-14,22.19286
2021-08-15,23.91017
2021-08-16,28.40158
2021-08-17,36.0634
2021-08-18,33.28929
2021-08-19,37.25231
2021-08-20,32.76089
2021-08-21,24.96697
2021-08-22,27.34478
2021-08-23,34.3461
2021-08-24,33.6856
2021-08-25,35.2708
2021-08-26,36.98811
2021-08-27,32.23249
2021-08-28,26.28797
2021-08-29,24.43857
2021-08-30,35.2708
2021-08-31,33.9498
2021-09-01,37.78071
2021-09-02,40.95112
2021-09-03,40.55482
2021-09-04,31.57199
2021-09-05,31.04359
2021-09-06,40.95112
2021-09-07,42.00792
2021-09-08,42.27212
2021-09-09,49.27344
2021-09-10,48.21664
2021-09-11,37.38441
2021-09-12,33.8177
2021-09-13,33.9498
2021-09-14,41.08322
2021-09-15,40.15852
2021-09-16,38.83751
2021-09-17,29.98678
2021-09-18,28.00528
2021-09-19,24.70277
2021-09-20,19.68295
2021-09-21,20.73976
2021-09-22,24.96697
2021-09-23,34.4782
2021-09-24,35.9313
2021-09-25,28.92998
2021-09-26,27.47688
2021-09-27,40.02642
2021-09-28,35.9313
2021-09-29,38.30911
2021-09-30,45.04623
2021-10-01,34.0819
2021-10-02,32.36459
2021-10-03,29.45838
2021-10-04,26.94848
2021-10-05,37.64861
2021-10-06,43.85733
2021-10-07,39.76221
2021-10-08,36.3276
2021-10-09,24.30647
2021-10-10,33.02509
2021-10-11,31.04359
2021-10-12,37.78071
2021-10-13,37.78071
2021-10-14,40.55482
2021-10-15,36.1955
2021-10-16,30.51519
2021-10-17,36.3276
2021-10-18,45.17833
2021-10-19,48.21664
2021-10-20,48.48084
2021-10-21,45.70673
2021-10-22,43.59313
2021-10-23,38.44121
2021-10-24,30.51519
2021-10-25,37.38441
2021-10-26,39.76221
2021-10-27,40.02642
2021-10-28,45.31043
2021-10-29,38.83751
2021-10-30,29.45838
2021-10-31,33.4214
2021-11-01,40.29062
2021-11-02,38.83751
2021-11-03,40.95112
2021-11-04,46.49933
2021-11-05,37.12021
2021-11-06,26.15587
2021-11-07,27.87318
2021-11-08,40.55482
2021-11-09,44.12153
2021-11-10,39.76221
2021-11-11,44.25363
2021-11-12,36.72391
2021-11-13,24.83487
2021-11-14,31.57199
2021-11-15,42.14002
2021-11-16,46.76354
2021-11-17,46.89564
2021-11-18,39.23381
2021-11-19,39.36591
2021-11-20,24.96697
2021-11-21,31.83619
2021-11-22,37.64861
2021-11-23,41.21532
2021-11-24,39.10171
2021-11-25,35.6671
2021-11-26,36.85601
2021-11-27,25.89167
2021-11-28,29.59048
2021-11-29,35.535
2021-11-30,38.83751
2021-12-01,37.38441
2021-12-02,36.5918
2021-12-03,30.38309
2021-12-04,31.43989
2021-12-05,31.83619
2021-12-06,35.6671
2021-12-07,34.0819
2021-12-08,41.34742
2021-12-09,37.38441
2021-12-10,35.6671
2021-12-11,28.26948
2021-12-12,23.91017
2021-12-13,36.98811
2021-12-14,35.9313
2021-12-15,36.3276
2021-12-16,33.4214
2021-12-17,26.94848
2021-12-18,22.58916
2021-12-19,23.11756
2021-12-20,32.62879
2021-12-21,33.28929
2021-12-22,33.8177
2021-12-23,33.02509
2021-12-24,24.17437
2021-12-25,18.09775
2021-12-26,24.70277
2021-12-27,27.34478
2021-12-28,37.91281
2021-12-29,30.11889
2021-12-30,30.38309
2021-12-31,22.72126
2022-01-01,24.17437
2022-01-02,23.24966
2022-01-03,32.36459
2022-01-04,37.78071
2022-01-05,40.55482
2022-01-06,33.02509
2022-01-07,30.51519
2022-01-08,24.83487
2022-01-09,27.08058
2022-01-10,36.5918
2022-01-11,34.3461
2022-01-12,38.83751
2022-01-13,40.15852
2022-01-14,34.0819
2022-01-15,23.24966
2022-01-16,26.81638
2022-01-17,31.43989
2022-01-18,32.10039
2022-01-19,34.0819
2022-01-20,39.10171
2022-01-21,29.98678
2022-01-22,24.96697
2022-01-23,31.17569
2022-01-24,38.96961
2022-01-25,40.15852
2022-01-26,37.12021
2022-01-27,41.74372
2022-01-28,33.4214
2022-01-29,29.19418
2022-01-30,24.17437
2022-01-31,25.09907
2022-02-01,21.26816
2022-02-02,27.87318
2022-02-03,39.89431
2022-02-04,37.25231
2022-02-05,33.4214
2022-02-06,32.36459
2022-02-07,43.98943
2022-02-08,49.00924
2022-02-09,52.44385
2022-02-10,48.74504
2022-02-11,50.19815
2022-02-12,100.0
2022-02-13,30.51519
2022-02-14,38.30911
2022-02-15,37.38441
2022-02-16,31.57199
2022-02-17,39.89431
2022-02-18,33.5535
2022-02-19,28.40158
2022-02-20,26.42007
2022-02-21,37.38441
2022-02-22,41.61162
2022-02-23,37.91281
2022-02-24,35.0066
2022-02-25,31.30779
2022-02-26,26.28797
2022-02-27,28.40158
2022-02-28,31.70409
2022-03-01,28.66578
2022-03-02,31.96829
2022-03-03,35.2708
2022-03-04,35.9313
2022-03-05,30.38309
2022-03-06,30.38309
2022-03-07,38.57331
2022-03-08,37.78071
2022-03-09,27.74108
2022-03-10,38.17701
2022-03-11,38.30911
2022-03-12,31.96829
2022-03-13,36.1955
2022-03-14,37.25231
2022-03-15,38.83751
2022-03-16,45.70673
2022-03-17,42.66842
2022-03-18,41.74372
2022-03-19,31.30779
2022-03-20,36.98811
2022-03-21,46.10303
2022-03-22,40.95112
2022-03-23,44.78203
2022-03-24,47.29194
2022-03-25,38.44121
2022-03-26,35.535
2022-03-27,37.12021
2022-03-28,44.25363
2022-03-29,47.02774
2022-03-30,44.25363
2022-03-31,44.78203
2022-04-01,40.68692
2022-04-02,38.17701
2022-04-03,37.12021
2022-04-04,44.12153
2022-04-05,46.23513
2022-04-06,48.48084
2022-04-07,44.25363
2022-04-08,49.14134
2022-04-09,46.36723
2022-04-10,45.57463
2022-04-11,43.46103
2022-04-12,41.47952
2022-04-13,46.76354
2022-04-14,41.47952
2022-04-15,40.02642
2022-04-16,37.64861
2022-04-17,39.23381
2022-04-18,45.83883
2022-04-19,44.12153
2022-04-20,50.85865
2022-04-21,49.53764
2022-04-22,42.14002
2022-04-23,38.70541
2022-04-24,37.64861
2022-04-25,54.16116
2022-04-26,54.42536
2022-04-27,47.55614
2022-04-28,49.14134
2022-04-29,42.93262
2022-04-30,32.76089
2022-05-01,35.0066
2022-05-02,44.38573
2022-05-03,45.44253
2022-05-04,38.57331
2022-05-05,27.60898
2022-05-06,35.6671
2022-05-07,30.51519
2022-05-08,30.91149
2022-05-09,50.59445
2022-05-10,59.31307
2022-05-11,58.91677
2022-05-12,53.76486
2022-05-13,52.97225
2022-05-14,31.96829
2022-05-15,40.02642
2022-05-16,65.12549
2022-05-17,70.40951
2022-05-18,69.4848
2022-05-19,61.42668
2022-05-20,51.25495
2022-05-21,36.98811
2022-05-22,50.06605
2022-05-23,58.91677
2022-05-24,62.21928
2022-05-25,67.8996
2022-05-26,63.67239
2022-05-27,53.36856
2022-05-28,39.63011
2022-05-29,45.44253
2022-05-30,56.67107
2022-05-31,51.91545
2022-06-01,44.12153
2022-06-02,60.10568
2022-06-03,51.38705
2022-06-04,32.36459
2022-06-05,37.91281
2022-06-06,50.85865
2022-06-07,56.67107
2022-06-08,49.53764
2022-06-09,57.85997
2022-06-10,51.78335
2022-06-11,36.85601
2022-06-12,39.49801
2022-06-13,47.55614
2022-06-14,58.91677
2022-06-15,50.19815
2022-06-16,50.46235
2022-06-17,40.68692
2022-06-18,36.98811
2022-06-19,38.30911
2022-06-20,43.46103
2022-06-21,48.34874
2022-06-22,46.10303
2022-06-23,40.42272
2022-06-24,42.93262
2022-06-25,29.98678
2022-06-26,37.51651
2022-06-27,41.47952
2022-06-28,48.08454
2022-06-29,43.32892
2022-06-30,47.82034
2022-07-01,36.1955
2022-07-02,32.89299
2022-07-03,33.15719
2022-07-04,39.89431
2022-07-05,36.98811
2022-07-06,41.87582
2022-07-07,48.08454
2022-07-08,40.02642
2022-07-09,29.19418
2022-07-10,31.83619
2022-07-11,46.10303
2022-07-12,44.38573
2022-07-13,42.93262
2022-07-14,40.95112
2022-07-15,32.36459
2022-07-16,26.81638
2022-07-17,27.21268
2022-07-18,44.91413
2022-07-19,38.04491
2022-07-20,34.8745
2022-07-21,41.74372
2022-07-22,36.72391
2022-07-23,27.47688
2022-07-24,30.11889
2022-07-25,32.49669
2022-07-26,34.8745
2022-07-27,40.55482
2022-07-28,37.12021
2022-07-29,34.4782
2022-07-30,26.68428
2022-07-31,30.91149
2022-08-01,34.214
2022-08-02,36.72391
2022-08-03,41.21532
2022-08-04,48.21664
2022-08-05,49.00924
2022-08-06,41.34742
2022-08-07,27.08058
2022-08-08,36.0634
2022-08-09,35.6671
2022-08-10,36.0634
2022-08-11,37.64861
2022-08-12,33.28929
2022-08-13,29.85468
2022-08-14,25.62747
2022-08-15,29.85468
2022-08-16,36.72391
2022-08-17,39.89431
2022-08-18,43.85733
2022-08-19,38.83751
2022-08-20,31.17569
2022-08-21,28.92998
2022-08-22,35.4029
2022-08-23,39.89431
2022-08-24,37.78071
2022-08-25,36.0634
2022-08-26,33.9498
2022-08-27,24.96697
2022-08-28,28.40158
2022-08-29,36.5918
2022-08-30,40.15852
2022-08-31,38.96961
2022-09-01,34.7424
2022-09-02,30.11889
2022-09-03,23.64597
2022-09-04,26.55217
2022-09-05,33.4214
2022-09-06,46.49933
2022-09-07,35.9313
2022-09-08,36.3276
2022-09-09,33.8177
2022-09-10,19.15455
2022-09-11,19.94715
2022-09-12,25.89167
2022-09-13,33.15719
2022-09-14,35.7992
2022-09-15,45.04623
2022-09-16,34.3461
2022-09-17,30.38309
2022-09-18,28.26948
2022-09-19,39.49801
2022-09-20,41.61162
2022-09-21,37.51651
2022-09-22,40.29062
2022-09-23,31.70409
2022-09-24,30.77939
2022-09-25,28.00528
2022-09-26,38.30911
2022-09-27,41.87582
2022-09-28,40.02642
2022-09-29,33.8177
2022-09-30,32.10039
2022-10-01,27.60898
2022-10-02,29.98678
2022-10-03,36.0634
2022-10-04,36.1955
2022-10-05,33.9498
2022-10-06,38.44121
2022-10-07,31.30779
2022-10-08,27.34478
2022-10-09,27.87318
2022-10-10,32.10039
2022-10-11,39.63011
2022-10-12,41.47952
2022-10-13,42.53632
2022-10-14,31.57199
2022-10-15,27.74108
2022-10-16,32.36459
2022-10-17,41.08322
2022-10-18,41.87582
2022-10-19,48.48084
2022-10-20,50.72655
2022-10-21,40.29062
2022-10-22,30.77939
2022-10-23,27.34478
2022-10-24,40.81902
2022-10-25,41.21532
2022-10-26,41.34742
2022-10-27,42.66842
2022-10-28,37.12021
2022-10-29,30.51519
2022-10-30,33.28929
2022-10-31,51.38705
2022-11-01,42.53632
2022-11-02,42.93262
2022-11-03,40.68692
2022-11-04,33.5535
2022-11-05,23.91017
2022-11-06,26.28797
2022-11-07,38.30911
2022-11-08,42.80052
2022-11-09,41.21532
2022-11-10,39.63011
2022-11-11,33.02509
2022-11-12,29.98678
2022-11-13,25.23117
2022-11-14,45.97093
2022-11-15,47.42404
2022-11-16,42.53632
2022-11-17,41.08322
2022-11-18,33.15719
2022-11-19,26.28797
2022-11-20,32.23249
2022-11-21,38.96961
2022-11-22,43.06472
2022-11-23,39.10171
2022-11-24,35.6671
2022-11-25,33.8177
2022-11-26,25.23117
2022-11-27,27.21268
2022-11-28,40.15852
2022-11-29,40.42272
2022-11-30,37.91281
2022-12-01,40.95112
2022-12-02,42.53632
2022-12-03,27.74108
2022-12-04,28.40158
2022-12-05,37.91281
2022-12-06,40.42272
2022-12-07,37.12021
2022-12-08,34.4782
2022-12-09,30.91149
2022-12-10,25.36327
2022-12-11,26.15587
2022-12-12,32.76089
2022-12-13,33.9498
2022-12-14,33.28929
2022-12-15,35.9313
2022-12-16,30.38309
2022-12-17,19.68295
2022-12-18,24.57067
2022-12-19,35.535
2022-12-20,34.0819
2022-12-21,30.25099
2022-12-22,28.26948
2022-12-23,22.19286
2022-12-24,16.90885
2022-12-25,19.02245
2022-12-26,25.62747
2022-12-27,28.66578
2022-12-28,28.26948
2022-12-29,28.92998
2022-12-30,28.26948
2022-12-31,18.89035
2023-01-01,21.79656
2023-01-02,25.23117
2023-01-03,29.85468
2023-01-04,33.9498
2023-01-05,32.89299
2023-01-06,27.60898
2023-01-07,21.53236
2023-01-08,19.81505
2023-01-09,29.32628
2023-01-10,31.57199
2023-01-11,36.85601
2023-01-12,33.4214
2023-01-13,33.02509
2023-01-14,20.73976
2023-01-15,24.43857
2023-01-16,29.85468
2023-01-17,30.38309
2023-01-18,32.49669
2023-01-19,31.57199
2023-01-20,25.23117
2023-01-21,19.02245
2023-01-22,21.00396
2023-01-23,19.81505
2023-01-24,23.91017
2023-01-25,27.47688
2023-01-26,36.4597
2023-01-27,33.28929
2023-01-28,20.60766
2023-01-29,24.57067
2023-01-30,33.6856
2023-01-31,36.72391
2023-02-01,37.12021
2023-02-02,34.0819
2023-02-03,34.6103
2023-02-04,22.72126
2023-02-05,26.94848
2023-02-06,39.10171
2023-02-07,43.19682
2023-02-08,40.29062
2023-02-09,43.85733
2023-02-10,42.14002
2023-02-11,31.70409
2023-02-12,23.51387
2023-02-13,30.38309
2023-02-14,35.2708
2023-02-15,31.43989
2023-02-16,32.10039
2023-02-17,29.19418
2023-02-18,26.02377
2023-02-19,23.24966
2023-02-20,31.17569
2023-02-21,33.8177
2023-02-22,35.9313
2023-02-23,34.4782
2023-02-24,32.76089
2023-02-25,22.06076
2023-02-26,22.32496
2023-02-27,30.51519
2023-02-28,30.11889
2023-03-01,24.57067
2023-03-02,29.19418
2023-03-03,29.06208
2023-03-04,26.94848
2023-03-05,25.23117
2023-03-06,34.8745
2023-03-07,31.70409
2023-03-08,36.4597
2023-03-09,36.3276
2023-03-10,30.91149
2023-03-11,25.09907
2023-03-12,28.40158
2023-03-13,38.83751
2023-03-14,38.70541
2023-03-15,39.23381
2023-03-16,37.51651
2023-03-17,25.49537
2023-03-18,28.66578
2023-03-19,28.53368
2023-03-20,37.64861
2023-03-21,36.5918
2023-03-22,33.4214
2023-03-23,32.89299
2023-03-24,33.9498
2023-03-25,22.19286
2023-03-26,29.98678
2023-03-27,36.0634
2023-03-28,36.5918
2023-03-29,38.04491
2023-03-30,42.00792
2023-03-31,44.38573
2023-04-01,40.95112
2023-04-02,42.27212
2023-04-03,51.12285
2023-04-04,51.65125
2023-04-05,50.33025
2023-04-06,47.55614
2023-04-07,47.02774
2023-04-08,35.2708
2023-04-09,43.32892
2023-04-10,48.21664
2023-04-11,49.80184
2023-04-12,52.97225
2023-04-13,49.53764
2023-04-14,47.82034
2023-04-15,43.72523
2023-04-16,33.9498
2023-04-17,42.53632
2023-04-18,39.76221
2023-04-19,38.30911
2023-04-20,40.81902
2023-04-21,36.85601
2023-04-22,29.45838
2023-04-23,32.62879
2023-04-24,37.64861
2023-04-25,39.10171
2023-04-26,39.10171
2023-04-27,39.36591
2023-04-28,34.214
2023-04-29,24.04227
2023-04-30,26.68428
2023-05-01,30.91149
2023-05-02,40.15852
2023-05-03,38.83751
2023-05-04,37.38441
2023-05-05,23.51387
2023-05-06,19.94715
2023-05-07,28.92998
2023-05-08,37.38441
2023-05-09,42.80052
2023-05-10,40.15852
2023-05-11,39.63011
2023-05-12,35.7992
2023-05-13,27.47688
2023-05-14,28.40158
2023-05-15,53.50066
2023-05-16,61.55878
2023-05-17,44.78203
2023-05-18,46.36723
2023-05-19,36.4597
2023-05-20,28.66578
2023-05-21,34.214
2023-05-22,44.64993
2023-05-23,49.00924
2023-05-24,47.29194
2023-05-25,38.17701
2023-05-26,37.12021
2023-05-27,26.81638
2023-05-28,26.68428
2023-05-29,29.98678
