date,NAVER주가
2022-01-13,16.04336
2022-01-14,15.26903
2022-01-15,5.25223
2022-01-16,5.12372
2022-01-17,14.73195
2022-01-18,16.11914
2022-01-19,23.69765
2022-01-20,18.85729
2022-01-21,13.40077
2022-01-22,4.78434
2022-01-23,4.31315
2022-01-24,14.94612
2022-01-25,18.4553
2022-01-26,18.98909
2022-01-27,23.88876
2022-01-28,16.79791
2022-01-29,5.84533
2022-01-30,4.10557
2022-01-31,4.09239
2022-02-01,5.02487
2022-02-02,5.64104
2022-02-03,17.97093
2022-02-04,13.73027
2022-02-05,4.49767
2022-02-06,3.33454
2022-02-07,11.42706
2022-02-08,11.14369
2022-02-09,10.31005
2022-02-10,13.16353
2022-02-11,12.75824
2022-02-12,4.0858
2022-02-13,3.0281
2022-02-14,11.10415
2022-02-15,10.70545
2022-02-16,9.93113
2022-02-17,9.11397
2022-02-18,10.51105
2022-02-19,2.86665
2022-02-20,2.68213
2022-02-21,10.30017
2022-02-22,11.05802
2022-02-23,10.35289
2022-02-24,12.52759
2022-02-25,10.81748
2022-02-26,3.00833
2022-02-27,2.34933
2022-02-28,8.1057
2022-03-01,3.05117
2022-03-02,8.07934
2022-03-03,9.98385
2022-03-04,7.25559
2022-03-05,2.43171
2022-03-06,2.47784
2022-03-07,10.34959
2022-03-08,8.32317
2022-03-09,1.79248
2022-03-10,32.76219
2022-03-11,13.43042
2022-03-12,3.34772
2022-03-13,3.27852
2022-03-14,13.26567
2022-03-15,11.04484
2022-03-16,9.10408
2022-03-17,16.70565
2022-03-18,10.92292
2022-03-19,2.73814
2022-03-20,2.14504
2022-03-21,8.93604
2022-03-22,8.48462
2022-03-23,9.89488
2022-03-24,8.39895
2022-03-25,5.37744
2022-03-26,1.977
2022-03-27,0.96873
2022-03-28,6.3923
2022-03-29,6.62295
2022-03-30,7.98708
2022-03-31,7.15015
2022-04-01,5.47299
2022-04-02,1.46627
2022-04-03,1.31141
2022-04-04,6.37912
2022-04-05,7.25229
2022-04-06,8.20784
2022-04-07,8.32317
2022-04-08,9.91136
2022-04-09,2.06926
2022-04-10,1.72328
2022-04-11,10.73511
2022-04-12,9.64446
2022-04-13,9.32485
2022-04-14,7.68064
2022-04-15,7.27536
2022-04-16,1.79248
2022-04-17,1.63761
2022-04-18,6.87996
2022-04-19,6.74157
2022-04-20,6.56364
2022-04-21,9.61151
2022-04-22,22.22478
2022-04-23,6.49774
2022-04-24,3.08082
2022-04-25,22.29068
2022-04-26,18.30373
2022-04-27,18.89683
2022-04-28,9.80592
2022-04-29,7.89811
2022-04-30,1.98359
2022-05-01,2.17799
2022-05-02,13.53257
2022-05-03,8.27374
2022-05-04,7.53896
2022-05-05,2.18788
2022-05-06,21.16049
2022-05-07,6.39889
2022-05-08,4.03308
2022-05-09,10.33971
2022-05-10,10.39243
2022-05-11,7.42693
2022-05-12,11.74668
2022-05-13,8.0398
2022-05-14,2.04949
2022-05-15,1.70022
2022-05-16,6.33958
2022-05-17,5.9936
2022-05-18,6.48126
2022-05-19,8.28692
2022-05-20,7.08425
2022-05-21,1.5124
2022-05-22,1.47286
2022-05-23,6.04632
2022-05-24,20.91996
2022-05-25,9.77956
2022-05-26,6.15506
2022-05-27,5.65092
2022-05-28,1.55853
2022-05-29,1.26857
2022-05-30,14.62321
2022-05-31,12.22775
2022-06-01,2.49102
2022-06-02,8.72186
2022-06-03,9.45335
2022-06-04,1.41685
2022-06-05,1.52558
2022-06-06,1.56512
2022-06-07,7.9739
2022-06-08,6.2605
2022-06-09,6.96892
2022-06-10,6.37253
2022-06-11,2.27355
2022-06-12,2.22742
2022-06-13,18.81445
2022-06-14,13.40406
2022-06-15,19.53935
2022-06-16,17.82266
2022-06-17,10.57695
2022-06-18,3.3609
2022-06-19,2.05608
2022-06-20,14.85386
2022-06-21,8.59665
2022-06-22,23.34508
2022-06-23,13.36782
2022-06-24,12.83732
2022-06-25,3.28841
2022-06-26,1.86497
2022-06-27,7.85857
2022-06-28,7.10072
2022-06-29,6.64272
2022-06-30,7.53896
2022-07-01,8.77788
2022-07-02,2.26037
2022-07-03,1.82543
2022-07-04,7.12708
2022-07-05,8.59336
2022-07-06,7.96731
2022-07-07,6.31322
2022-07-08,6.61306
2022-07-09,1.66727
2022-07-10,1.64091
2022-07-11,8.4978
2022-07-12,9.24247
2022-07-13,6.20448
2022-07-14,6.47467
2022-07-15,6.28027
2022-07-16,1.38719
2022-07-17,1.2521
2022-07-18,18.33668
2022-07-19,7.34126
2022-07-20,8.22432
2022-07-21,9.03818
2022-07-22,6.37253
2022-07-23,1.27187
2022-07-24,1.1203
2022-07-25,6.00019
2022-07-26,5.55866
2022-07-27,5.3379
2022-07-28,6.27368
2022-07-29,15.59194
2022-07-30,1.63761
2022-07-31,1.56183
2022-08-01,6.20119
2022-08-02,6.08586
2022-08-03,14.64298
2022-08-04,13.33157
2022-08-05,12.80437
2022-08-06,1.96711
2022-08-07,1.95064
2022-08-08,10.75488
2022-08-09,8.08263
2022-08-10,5.85192
2022-08-11,7.81574
2022-08-12,5.94418
2022-08-13,1.33777
2022-08-14,1.23233
2022-08-15,1.26198
2022-08-16,6.98869
2022-08-17,5.36426
2022-08-18,7.86516
2022-08-19,6.44172
2022-08-20,1.54865
2022-08-21,1.36742
2022-08-22,6.57352
2022-08-23,6.05291
2022-08-24,5.37085
2022-08-25,5.38073
2022-08-26,5.05453
2022-08-27,1.16313
2022-08-28,0.99179
2022-08-29,7.4434
2022-08-30,5.30495
2022-08-31,5.27529
2022-09-01,5.61138
2022-09-02,5.08418
2022-09-03,1.33447
2022-09-04,1.19279
2022-09-05,5.14349
2022-09-06,4.88648
2022-09-07,7.35773
2022-09-08,4.43507
2022-09-09,1.04122
2022-09-10,0.80727
2022-09-11,1.01156
2022-09-12,1.57171
2022-09-13,6.49774
2022-09-14,10.43526
2022-09-15,7.73007
2022-09-16,7.26218
2022-09-17,2.02642
2022-09-18,4.07262
2022-09-19,8.01344
2022-09-20,5.24564
2022-09-21,10.85373
2022-09-22,20.14893
2022-09-23,14.37609
2022-09-24,2.00995
2022-09-25,1.80566
2022-09-26,10.20791
2022-09-27,11.80928
2022-09-28,17.51952
2022-09-29,14.44858
2022-09-30,9.76308
2022-10-01,2.34604
2022-10-02,1.66397
2022-10-03,5.18633
2022-10-04,68.06814
2022-10-05,68.20982
2022-10-06,33.11146
2022-10-07,47.2602
2022-10-08,13.94444
2022-10-09,10.48469
2022-10-10,12.53089
2022-10-11,38.97657
2022-10-12,31.40795
2022-10-13,30.69952
2022-10-14,23.56585
2022-10-15,24.43902
2022-10-16,26.1656
2022-10-17,100.0
2022-10-18,45.78404
2022-10-19,27.3551
2022-10-20,21.11107
2022-10-21,14.99884
2022-10-22,5.6015
2022-10-23,5.9277
2022-10-24,14.88352
2022-10-25,10.04645
2022-10-26,21.6811
2022-10-27,14.76819
2022-10-28,8.57029
2022-10-29,2.41853
2022-10-30,2.32627
2022-10-31,20.78157
2022-11-01,11.92131
2022-11-02,13.13387
2022-11-03,13.48644
2022-11-04,13.99716
2022-11-05,3.59484
2022-11-06,3.32136
2022-11-07,18.37622
2022-11-08,33.05545
2022-11-09,20.08962
2022-11-10,10.53411
2022-11-11,41.53678
2022-11-12,8.23091
2022-11-13,5.03476
2022-11-14,13.86536
2022-11-15,12.11242
2022-11-16,9.91136
2022-11-17,8.20455
2022-11-18,7.249
2022-11-19,1.58819
2022-11-20,1.70351
2022-11-21,6.34946
2022-11-22,6.61636
2022-11-23,7.44011
2022-11-24,10.33312
2022-11-25,6.09245
2022-11-26,1.45968
2022-11-27,1.1862
2022-11-28,5.9277
2022-11-29,5.70364
2022-11-30,7.87505
2022-12-01,13.65119
2022-12-02,6.84701
2022-12-03,1.42673
2022-12-04,1.30152
2022-12-05,20.75191
2022-12-06,11.70055
2022-12-07,8.09581
2022-12-08,8.54393
2022-12-09,17.16366
2022-12-10,5.55866
2022-12-11,4.8074
2022-12-12,8.73834
2022-12-13,7.06777
2022-12-14,7.46317
2022-12-15,17.28228
2022-12-16,11.21948
2022-12-17,2.58328
2022-12-18,1.95393
2022-12-19,5.77943
2022-12-20,5.63115
2022-12-21,5.17974
2022-12-22,5.80249
2022-12-23,7.10072
2022-12-24,2.77439
2022-12-25,1.49593
2022-12-26,5.3346
2022-12-27,5.43345
2022-12-28,5.73
2022-12-29,5.80908
2022-12-30,2.61952
2022-12-31,1.117
2023-01-01,1.25869
2023-01-02,5.21598
2023-01-03,7.52578
2023-01-04,6.56034
2023-01-05,9.4237
2023-01-06,6.44502
2023-01-07,2.46795
2023-01-08,1.95393
2023-01-09,23.50983
2023-01-10,11.49955
2023-01-11,13.39088
2023-01-12,9.63458
2023-01-13,11.90484
2023-01-14,2.54044
2023-01-15,2.64259
2023-01-16,20.85735
2023-01-17,13.78628
2023-01-18,9.19634
2023-01-19,7.03482
2023-01-20,7.22923
2023-01-21,1.72328
2023-01-22,1.10053
2023-01-23,1.35095
2023-01-24,1.76612
2023-01-25,9.31826
2023-01-26,8.67903
2023-01-27,11.44683
2023-01-28,2.8963
2023-01-29,2.51738
2023-01-30,10.01021
2023-01-31,7.72677
2023-02-01,7.3775
2023-02-02,17.84572
2023-02-03,37.57619
2023-02-04,8.42531
2023-02-05,6.71191
2023-02-06,17.03186
2023-02-07,15.58206
2023-02-08,35.0028
2023-02-09,18.99568
2023-02-10,15.65784
2023-02-11,3.52894
2023-02-12,2.88971
2023-02-13,13.43372
2023-02-14,9.79274
2023-02-15,11.61488
2023-02-16,10.46821
2023-02-17,7.39727
2023-02-18,1.66397
2023-02-19,1.33447
2023-02-20,7.26547
2023-02-21,6.67237
2023-02-22,6.89973
2023-02-23,6.72839
2023-02-24,8.98546
2023-02-25,1.55524
2023-02-26,1.4465
2023-02-27,6.6559
2023-02-28,5.87169
2023-03-01,1.62773
2023-03-02,6.24402
2023-03-03,5.88816
2023-03-04,1.53876
2023-03-05,1.24221
2023-03-06,8.09911
2023-03-07,7.93765
2023-03-08,8.55052
2023-03-09,6.5208
2023-03-10,6.60318
2023-03-11,1.74635
2023-03-12,2.49431
2023-03-13,8.99864
2023-03-14,8.22432
2023-03-15,7.93106
2023-03-16,6.39559
2023-03-17,5.84862
2023-03-18,1.43991
2023-03-19,1.22244
2023-03-20,6.66908
2023-03-21,5.61468
2023-03-22,6.92609
2023-03-23,5.89146
2023-03-24,4.10557
2023-03-25,0.74796
2023-03-26,0.87976
2023-03-27,5.84533
2023-03-28,3.72994
2023-03-29,5.05782
2023-03-30,7.3775
2023-03-31,6.82724
2023-04-01,1.33447
2023-04-02,1.20267
2023-04-03,5.3379
2023-04-04,5.71353
2023-04-05,5.69046
2023-04-06,9.11067
2023-04-07,6.64931
2023-04-08,1.48604
2023-04-09,1.21585
2023-04-10,5.42686
2023-04-11,7.42034
2023-04-12,5.75636
2023-04-13,5.25552
2023-04-14,5.81567
2023-04-15,1.35754
2023-04-16,1.08076
2023-04-17,4.99851
2023-04-18,5.5356
2023-04-19,5.68387
2023-04-20,5.0084
2023-04-21,4.54051
2023-04-22,1.0544
2023-04-23,0.90612
2023-04-24,4.32304
2023-04-25,5.36096
2023-04-26,5.01828
2023-04-27,4.62618
2023-04-28,5.33131
2023-04-29,1.29493
2023-04-30,0.94566
2023-05-01,1.47286
2023-05-02,4.29668
2023-05-03,4.51085
2023-05-04,6.53069
2023-05-05,1.6442
2023-05-06,1.20267
2023-05-07,1.09723
2023-05-08,27.46713
2023-05-09,15.20972
2023-05-10,6.77781
2023-05-11,6.76134
2023-05-12,6.26709
2023-05-13,1.29823
2023-05-14,1.21256
2023-05-15,5.11054
2023-05-16,5.39062
2023-05-17,6.6526
2023-05-18,5.51253
2023-05-19,6.31322
2023-05-20,1.41355
2023-05-21,1.1862
2023-05-22,5.44993
2023-05-23,5.45652
2023-05-24,13.28874
2023-05-25,6.27368
2023-05-26,5.27529
2023-05-27,1.92428
2023-05-28,1.35095
