date,코스모스코인
2023-08-03,2.49759
2023-08-04,3.20204
2023-08-05,3.97054
2023-08-06,2.91386
2023-08-07,5.3154
2023-08-08,4.80307
2023-08-09,5.15529
2023-08-10,2.9779
2023-08-11,4.00256
2023-08-12,3.65033
2023-08-13,2.24143
2023-08-14,3.33013
2023-08-15,3.84245
2023-08-16,6.01985
2023-08-17,4.64297
2023-08-18,4.80307
2023-08-19,2.24143
2023-08-20,2.27345
2023-08-21,3.45821
2023-08-22,3.65033
2023-08-23,3.36215
2023-08-24,4.51488
2023-08-25,6.62824
2023-08-26,2.75376
2023-08-27,2.6577
2023-08-28,3.61831
2023-08-29,3.87447
2023-08-30,3.10598
2023-08-31,2.8178
2023-09-01,2.6577
2023-09-02,3.74639
2023-09-03,2.33749
2023-09-04,2.91386
2023-09-05,2.36951
2023-09-06,2.17739
2023-09-07,1.69708
2023-09-08,2.01729
2023-09-09,2.24143
2023-09-10,2.6577
2023-09-11,3.65033
2023-09-12,4.00256
2023-09-13,4.13064
2023-09-14,4.00256
2023-09-15,3.45821
2023-09-16,3.23406
2023-09-17,3.10598
2023-09-18,4.13064
2023-09-19,4.13064
2023-09-20,3.29811
2023-09-21,6.27601
2023-09-22,2.8178
2023-09-23,2.36951
2023-09-24,1.92122
2023-09-25,2.08133
2023-09-26,2.84982
2023-09-27,2.27345
2023-09-28,1.76112
2023-09-29,2.33749
2023-09-30,2.27345
2023-10-01,2.30547
2023-10-02,3.23406
2023-10-03,3.23406
2023-10-04,3.65033
2023-10-05,3.49023
2023-10-06,2.9779
2023-10-07,2.59365
2023-10-08,1.82516
2023-10-09,2.84982
2023-10-10,8.16522
2023-10-11,6.66026
2023-10-12,6.05187
2023-10-13,3.55427
2023-10-14,2.17739
2023-10-15,2.94588
2023-10-16,4.29074
2023-10-17,7.94108
2023-10-18,5.05923
2023-10-19,4.99519
2023-10-20,4.19468
2023-10-21,3.74639
2023-10-22,4.70701
2023-10-23,6.01985
2023-10-24,7.62087
2023-10-25,5.50752
2023-10-26,5.34742
2023-10-27,3.87447
2023-10-28,5.4755
2023-10-29,4.16266
2023-10-30,6.94844
2023-10-31,9.25392
2023-11-01,6.21197
2023-11-02,8.00512
2023-11-03,5.85975
2023-11-04,4.77105
2023-11-05,7.0445
2023-11-06,7.20461
2023-11-07,7.0445
2023-11-08,5.76368
2023-11-09,8.67755
2023-11-10,9.18988
2023-11-11,7.0445
2023-11-12,5.3154
2023-11-13,13.1284
2023-11-14,9.5421
2023-11-15,6.01985
2023-11-16,10.59878
2023-11-17,7.78097
2023-11-18,5.73166
2023-11-19,4.45084
2023-11-20,8.80563
2023-11-21,8.06916
2023-11-22,6.8844
2023-11-23,6.59622
2023-11-24,6.27601
2023-11-25,5.15529
2023-11-26,8.10118
2023-11-27,8.45341
2023-11-28,7.55683
2023-11-29,6.82036
2023-11-30,4.51488
2023-12-01,4.16266
2023-12-02,5.50752
2023-12-03,9.51008
2023-12-04,17.45116
2023-12-05,12.13576
2023-12-06,11.7195
2023-12-07,7.9731
2023-12-08,9.25392
2023-12-09,13.06436
2023-12-10,9.51008
2023-12-11,8.83765
2023-12-12,27.18539
2023-12-13,28.40217
2023-12-14,15.40185
2023-12-15,9.73422
2023-12-16,7.49279
2023-12-17,9.44604
2023-12-18,8.64553
2023-12-19,11.17515
2023-12-20,7.49279
2023-12-21,9.31796
2023-12-22,9.34998
2023-12-23,7.62087
2023-12-24,9.41402
2023-12-25,9.89433
2023-12-26,13.48062
2023-12-27,9.73422
2023-12-28,10.11847
2023-12-29,7.26865
2023-12-30,8.22926
2023-12-31,6.78834
2024-01-01,11.43131
2024-01-02,13.32052
2024-01-03,10.18251
2024-01-04,7.813
2024-01-05,9.2219
2024-01-06,6.98046
2024-01-07,5.76368
2024-01-08,7.78097
2024-01-09,7.49279
2024-01-10,7.78097
2024-01-11,13.54466
2024-01-12,9.83029
2024-01-13,6.21197
2024-01-14,6.50016
2024-01-15,9.18988
2024-01-16,7.49279
2024-01-17,7.10854
2024-01-18,5.15529
2024-01-19,4.3868
2024-01-20,4.16266
2024-01-21,3.17002
2024-01-22,3.49023
2024-01-23,3.93852
2024-01-24,3.45821
2024-01-25,3.65033
2024-01-26,3.36215
2024-01-27,2.94588
2024-01-28,3.17002
2024-01-29,3.93852
2024-01-30,4.29074
2024-01-31,4.51488
2024-02-01,3.23406
2024-02-02,2.9779
2024-02-03,2.30547
2024-02-04,2.46557
2024-02-05,3.07396
2024-02-06,3.58629
2024-02-07,3.42619
2024-02-08,4.48286
2024-02-09,3.39417
2024-02-10,3.81043
2024-02-11,3.9065
2024-02-12,3.97054
2024-02-13,6.66026
2024-02-14,7.84502
2024-02-15,11.78354
2024-02-16,6.8844
2024-02-17,4.93115
2024-02-18,6.50016
2024-02-19,7.813
2024-02-20,7.46077
2024-02-21,7.36471
2024-02-22,7.33269
2024-02-23,8.00512
2024-02-24,7.20461
2024-02-25,5.4755
2024-02-26,8.74159
2024-02-27,13.83285
2024-02-28,13.41658
2024-02-29,17.93147
2024-03-01,14.34518
2024-03-02,17.29106
2024-03-03,13.54466
2024-03-04,19.82068
2024-03-05,23.24687
2024-03-06,16.68267
2024-03-07,26.44892
2024-03-08,18.09157
2024-03-09,16.74671
2024-03-10,15.65802
2024-03-11,20.58917
2024-03-12,21.93403
2024-03-13,26.06468
2024-03-14,28.04995
2024-03-15,19.6926
2024-03-16,12.80819
2024-03-17,12.35991
2024-03-18,14.15305
2024-03-19,12.48799
2024-03-20,12.87223
