date,24K금시세
2021-04-26,38.51761
2021-04-27,35.62575
2021-04-28,39.56257
2021-04-29,38.17739
2021-04-30,35.47995
2021-05-01,36.62211
2021-05-02,32.24787
2021-05-03,38.37181
2021-05-04,39.90279
2021-05-05,36.5006
2021-05-06,38.78493
2021-05-07,41.04495
2021-05-08,37.93438
2021-05-09,31.47023
2021-05-10,40.72904
2021-05-11,39.02794
2021-05-12,36.91373
2021-05-13,39.80558
2021-05-14,36.91373
2021-05-15,32.22357
2021-05-16,33.53584
2021-05-17,49.28311
2021-05-18,46.43985
2021-05-19,52.02916
2021-05-20,55.96597
2021-05-21,52.36938
2021-05-22,40.38882
2021-05-23,40.0486
2021-05-24,53.73025
2021-05-25,46.39125
2021-05-26,47.3633
2021-05-27,49.33171
2021-05-28,44.49574
2021-05-29,36.79222
2021-05-30,35.01822
2021-05-31,41.11786
2021-06-01,42.96476
2021-06-02,46.56136
2021-06-03,44.90886
2021-06-04,40.51032
2021-06-05,33.82746
2021-06-06,36.79222
2021-06-07,40.48602
2021-06-08,39.24665
2021-06-09,36.79222
2021-06-10,36.16038
2021-06-11,37.27825
2021-06-12,33.51154
2021-06-13,31.73754
2021-06-14,38.59052
2021-06-15,35.96597
2021-06-16,38.00729
2021-06-17,35.38274
2021-06-18,40.99635
2021-06-19,34.5565
2021-06-20,29.45321
2021-06-21,42.40583
2021-06-22,42.43013
2021-06-23,40.31591
2021-06-24,40.51032
2021-06-25,37.73997
2021-06-26,32.61239
2021-06-27,31.0814
2021-06-28,40.46172
2021-06-29,41.31227
2021-06-30,44.52004
2021-07-01,41.77399
2021-07-02,40.0729
2021-07-03,36.3791
2021-07-04,30.42527
2021-07-05,42.60024
2021-07-06,39.12515
2021-07-07,42.01701
2021-07-08,39.44106
2021-07-09,42.06561
2021-07-10,37.66707
2021-07-11,38.2746
2021-07-12,37.61846
2021-07-13,39.36816
2021-07-14,37.54556
2021-07-15,39.14945
2021-07-16,38.83353
2021-07-17,33.31713
2021-07-18,32.12636
2021-07-19,36.76792
2021-07-20,38.71202
2021-07-21,38.2989
2021-07-22,37.44835
2021-07-23,33.70595
2021-07-24,31.66464
2021-07-25,29.64763
2021-07-26,38.2503
2021-07-27,39.19805
2021-07-28,38.12879
2021-07-29,33.73025
2021-07-30,36.16038
2021-07-31,32.00486
2021-08-01,32.44228
2021-08-02,35.89307
2021-08-03,36.452
2021-08-04,35.50425
2021-08-05,39.24665
2021-08-06,36.69501
2021-08-07,37.01093
2021-08-08,30.30376
2021-08-09,44.08262
2021-08-10,43.98541
2021-08-11,53.29283
2021-08-12,55.79586
2021-08-13,44.52004
2021-08-14,40.87484
2021-08-15,35.01822
2021-08-16,36.01458
2021-08-17,43.52369
2021-08-18,42.67314
2021-08-19,42.89185
2021-08-20,41.9927
2021-08-21,37.32685
2021-08-22,36.59781
2021-08-23,42.33292
2021-08-24,41.8226
2021-08-25,41.06925
2021-08-26,47.04738
2021-08-27,40.94775
2021-08-28,35.52855
2021-08-29,35.91737
2021-08-30,41.21506
2021-08-31,40.58323
2021-09-01,39.51397
2021-09-02,40.43742
2021-09-03,38.68772
2021-09-04,35.60145
2021-09-05,32.61239
2021-09-06,39.95139
2021-09-07,39.12515
2021-09-08,37.88578
2021-09-09,36.86512
2021-09-10,38.2989
2021-09-11,35.23693
2021-09-12,31.32442
2021-09-13,36.69501
2021-09-14,35.18833
2021-09-15,38.44471
2021-09-16,38.85783
2021-09-17,36.93803
2021-09-18,34.28918
2021-09-19,30.25516
2021-09-20,26.46415
2021-09-21,32.07776
2021-09-22,37.35115
2021-09-23,42.26002
2021-09-24,39.97569
2021-09-25,38.226
2021-09-26,33.41433
2021-09-27,40.29161
2021-09-28,38.85783
2021-09-29,38.83353
2021-09-30,38.2746
2021-10-01,37.98298
2021-10-02,34.43499
2021-10-03,33.31713
2021-10-04,36.81652
2021-10-05,42.04131
2021-10-06,37.88578
2021-10-07,36.98663
2021-10-08,38.12879
2021-10-09,33.48724
2021-10-10,32.61239
2021-10-11,34.89671
2021-10-12,37.13244
2021-10-13,37.15674
2021-10-14,38.56622
2021-10-15,36.79222
2021-10-16,33.14702
2021-10-17,29.28311
2021-10-18,35.84447
2021-10-19,34.5565
2021-10-20,32.36938
2021-10-21,32.41798
2021-10-22,34.36208
2021-10-23,31.0571
2021-10-24,32.10206
2021-10-25,42.30862
2021-10-26,34.84811
2021-10-27,33.24422
2021-10-28,33.19562
2021-10-29,35.23693
2021-10-30,28.40826
2021-10-31,27.92223
2021-11-01,35.99027
2021-11-02,34.79951
2021-11-03,33.63304
2021-11-04,34.26488
2021-11-05,33.02551
2021-11-06,29.1373
2021-11-07,28.62697
2021-11-08,34.33778
2021-11-09,37.44835
2021-11-10,35.62575
2021-11-11,40.38882
2021-11-12,41.67679
2021-11-13,33.17132
2021-11-14,31.47023
2021-11-15,41.9684
2021-11-16,47.21749
2021-11-17,41.79829
2021-11-18,43.57229
2021-11-19,39.39246
2021-11-20,34.14337
2021-11-21,33.65735
2021-11-22,40.82624
2021-11-23,40.34021
2021-11-24,38.51761
2021-11-25,41.8955
2021-11-26,39.80558
2021-11-27,32.63669
2021-11-28,37.13244
2021-11-29,46.99878
2021-11-30,44.39854
2021-12-01,43.28068
2021-12-02,44.03402
2021-12-03,39.53827
2021-12-04,33.75455
2021-12-05,32.00486
2021-12-06,41.09356
2021-12-07,42.94046
2021-12-08,40.58323
2021-12-09,38.39611
2021-12-10,43.49939
2021-12-11,36.96233
2021-12-12,36.20899
2021-12-13,38.46901
2021-12-14,38.76063
2021-12-15,41.02065
2021-12-16,43.32928
2021-12-17,38.56622
2021-12-18,36.13608
2021-12-19,31.27582
2021-12-20,46.39125
2021-12-21,45.27339
2021-12-22,43.6695
2021-12-23,43.18347
2021-12-24,43.08626
2021-12-25,36.35479
2021-12-26,36.23329
2021-12-27,42.21142
2021-12-28,43.7424
2021-12-29,41.9441
2021-12-30,40.65613
2021-12-31,52.46658
2022-01-01,51.68894
2022-01-02,48.33535
2022-01-03,53.87606
2022-01-04,49.33171
2022-01-05,48.50546
2022-01-06,49.45321
2022-01-07,50.54678
2022-01-08,41.48238
2022-01-09,43.35358
2022-01-10,47.3633
2022-01-11,48.89428
2022-01-12,43.47509
2022-01-13,43.28068
2022-01-14,42.96476
2022-01-15,43.54799
2022-01-16,39.97569
2022-01-17,42.79465
2022-01-18,41.72539
2022-01-19,42.86755
2022-01-20,44.93317
2022-01-21,42.08991
2022-01-22,42.35722
2022-01-23,40.58323
2022-01-24,44.86026
2022-01-25,48.67557
2022-01-26,46.29404
2022-01-27,46.14823
2022-01-28,46.56136
2022-01-29,38.46901
2022-01-30,34.41069
2022-01-31,29.67193
2022-02-01,46.78007
2022-02-02,44.66585
2022-02-03,47.58201
2022-02-04,48.55407
2022-02-05,43.18347
2022-02-06,46.73147
2022-02-07,44.22843
2022-02-08,44.08262
2022-02-09,46.78007
2022-02-10,42.74605
2022-02-11,43.08626
2022-02-12,40.60753
2022-02-13,37.52126
2022-02-14,48.09234
2022-02-15,62.28432
2022-02-16,51.66464
2022-02-17,46.09963
2022-02-18,56.35479
2022-02-19,44.86026
2022-02-20,37.98298
2022-02-21,52.27217
2022-02-22,54.16767
2022-02-23,56.01458
2022-02-24,100.0
2022-02-25,77.95868
2022-02-26,57.37545
2022-02-27,51.78614
2022-02-28,62.69744
2022-03-01,53.34143
2022-03-02,64.32563
2022-03-03,56.08748
2022-03-04,54.16767
2022-03-05,49.69623
2022-03-06,61.55528
2022-03-07,74.09477
2022-03-08,81.04495
2022-03-09,58.46901
2022-03-10,64.44714
2022-03-11,68.18955
2022-03-12,55.74726
2022-03-13,47.04738
2022-03-14,59.00364
2022-03-15,57.20534
2022-03-16,56.54921
2022-03-17,54.21628
2022-03-18,53.85176
2022-03-19,42.26002
2022-03-20,37.42405
2022-03-21,48.91859
2022-03-22,46.75577
2022-03-23,43.83961
2022-03-24,45.78371
2022-03-25,49.57472
2022-03-26,39.63547
2022-03-27,35.55285
2022-03-28,47.24179
2022-03-29,44.34993
2022-03-30,45.29769
2022-03-31,45.6136
2022-04-01,44.03402
2022-04-02,35.38274
2022-04-03,31.76184
2022-04-04,40.58323
2022-04-05,40.19441
2022-04-06,39.63547
2022-04-07,38.00729
2022-04-08,39.51397
2022-04-09,33.58444
2022-04-10,29.89064
2022-04-11,40.19441
2022-04-12,41.74969
2022-04-13,40.53462
2022-04-14,42.64884
2022-04-15,42.30862
2022-04-16,36.91373
2022-04-17,31.39732
2022-04-18,44.78736
2022-04-19,45.17618
2022-04-20,48.09234
2022-04-21,42.16281
2022-04-22,42.06561
2022-04-23,34.11907
2022-04-24,32.27217
2022-04-25,46.60996
2022-04-26,42.45443
2022-04-27,46.14823
2022-04-28,46.00243
2022-04-29,43.40218
2022-04-30,36.84082
2022-05-01,32.7825
2022-05-02,42.35722
2022-05-03,44.13122
2022-05-04,42.57594
2022-05-05,34.02187
2022-05-06,44.73876
2022-05-07,39.56257
2022-05-08,37.30255
2022-05-09,43.08626
2022-05-10,42.38153
2022-05-11,47.04738
2022-05-12,44.64155
2022-05-13,40.41312
2022-05-14,36.30619
2022-05-15,34.09477
2022-05-16,44.27703
2022-05-17,44.00972
2022-05-18,40.29161
2022-05-19,39.02794
2022-05-20,40.77764
2022-05-21,34.87241
2022-05-22,31.98055
2022-05-23,40.70473
2022-05-24,38.68772
2022-05-25,39.46537
2022-05-26,39.39246
2022-05-27,37.88578
2022-05-28,32.29647
2022-05-29,31.37302
2022-05-30,40.0
2022-05-31,41.9441
2022-06-01,39.82989
2022-06-02,40.63183
2022-06-03,40.48602
2022-06-04,33.53584
2022-06-05,32.19927
2022-06-06,37.22964
2022-06-07,39.63547
2022-06-08,41.79829
2022-06-09,41.06925
2022-06-10,38.49331
2022-06-11,36.86512
2022-06-12,33.77885
2022-06-13,48.11664
2022-06-14,47.50911
2022-06-15,44.13122
2022-06-16,44.37424
2022-06-17,47.58201
2022-06-18,37.56986
2022-06-19,30.52247
2022-06-20,45.5407
2022-06-21,42.28432
2022-06-22,45.03037
2022-06-23,43.18347
2022-06-24,45.29769
2022-06-25,36.57351
2022-06-26,32.00486
2022-06-27,43.40218
2022-06-28,40.60753
2022-06-29,40.85054
2022-06-30,42.11421
2022-07-01,39.68408
2022-07-02,32.95261
2022-07-03,31.49453
2022-07-04,39.31956
2022-07-05,41.21506
2022-07-06,51.56743
2022-07-07,48.79708
2022-07-08,43.49939
2022-07-09,38.88213
2022-07-10,34.82381
2022-07-11,45.63791
2022-07-12,46.97448
2022-07-13,47.26609
2022-07-14,44.25273
2022-07-15,45.75941
2022-07-16,36.74362
2022-07-17,32.92831
2022-07-18,45.565
2022-07-19,45.29769
2022-07-20,45.6136
2022-07-21,46.00243
2022-07-22,44.39854
2022-07-23,35.86877
2022-07-24,35.69866
2022-07-25,53.48724
2022-07-26,60.1458
2022-07-27,43.83961
2022-07-28,43.11057
2022-07-29,41.26366
2022-07-30,32.8068
2022-07-31,32.7825
2022-08-01,43.06196
2022-08-02,42.91616
2022-08-03,41.14216
2022-08-04,41.02065
2022-08-05,40.94775
2022-08-06,41.02065
2022-08-07,32.70959
2022-08-08,40.55893
2022-08-09,39.24665
2022-08-10,38.2017
2022-08-11,38.39611
2022-08-12,37.93438
2022-08-13,31.76184
2022-08-14,30.20656
2022-08-15,32.8311
2022-08-16,40.1701
2022-08-17,38.2989
2022-08-18,37.27825
2022-08-19,37.52126
2022-08-20,34.6051
2022-08-21,30.76549
2022-08-22,41.36087
2022-08-23,39.78128
2022-08-24,37.47266
2022-08-25,37.76427
2022-08-26,36.59781
2022-08-27,30.15795
2022-08-28,28.31105
2022-08-29,35.72296
2022-08-30,34.678
2022-08-31,32.58809
2022-09-01,36.5006
2022-09-02,35.23693
2022-09-03,30.66828
2022-09-04,28.40826
2022-09-05,35.04252
2022-09-06,33.21992
2022-09-07,35.60145
2022-09-08,31.81044
2022-09-09,28.67557
2022-09-10,30.74119
2022-09-11,33.41433
2022-09-12,36.4763
2022-09-13,40.77764
2022-09-14,42.89185
2022-09-15,41.31227
2022-09-16,37.78857
2022-09-17,31.22721
2022-09-18,30.47387
2022-09-19,38.17739
2022-09-20,38.2989
2022-09-21,46.73147
2022-09-22,40.38882
2022-09-23,38.66342
2022-09-24,33.51154
2022-09-25,28.55407
2022-09-26,44.64155
2022-09-27,40.24301
2022-09-28,41.21506
2022-09-29,35.91737
2022-09-30,36.4034
2022-10-01,27.07168
2022-10-02,26.68286
2022-10-03,29.67193
2022-10-04,39.29526
2022-10-05,36.62211
2022-10-06,33.80315
2022-10-07,31.61603
2022-10-08,26.68286
2022-10-09,24.71445
2022-10-10,25.63791
2022-10-11,47.89793
2022-10-12,45.10328
2022-10-13,37.25394
2022-10-14,33.48724
2022-10-15,27.97083
2022-10-16,25.63791
2022-10-17,34.41069
2022-10-18,31.64034
2022-10-19,33.02551
2022-10-20,33.53584
2022-10-21,30.18226
2022-10-22,26.53705
2022-10-23,22.62454
2022-10-24,34.33778
2022-10-25,31.17861
2022-10-26,30.23086
2022-10-27,30.27946
2022-10-28,27.84933
2022-10-29,23.7667
2022-10-30,21.65249
2022-10-31,29.81773
2022-11-01,33.87606
2022-11-02,32.02916
2022-11-03,29.30741
2022-11-04,29.01579
2022-11-05,23.15917
2022-11-06,21.74969
2022-11-07,30.59538
2022-11-08,29.59902
2022-11-09,32.63669
2022-11-10,29.86634
2022-11-11,32.36938
2022-11-12,26.14823
2022-11-13,24.64155
2022-11-14,31.27582
2022-11-15,28.09234
2022-11-16,28.57837
2022-11-17,28.84568
2022-11-18,28.69987
2022-11-19,22.11421
2022-11-20,22.43013
2022-11-21,30.18226
2022-11-22,27.09599
2022-11-23,28.18955
2022-11-24,28.28675
2022-11-25,26.51275
2022-11-26,23.83961
2022-11-27,21.33657
2022-11-28,27.50911
2022-11-29,28.65127
2022-11-30,30.30376
2022-12-01,30.03645
2022-12-02,26.39125
2022-12-03,21.8469
2022-12-04,22.23572
2022-12-05,28.35965
2022-12-06,28.86998
2022-12-07,29.1859
2022-12-08,29.93924
2022-12-09,26.99878
2022-12-10,23.62089
2022-12-11,22.81895
2022-12-12,32.46658
2022-12-13,30.18226
2022-12-14,28.67557
2022-12-15,28.50546
2022-12-16,27.16889
2022-12-17,23.01336
2022-12-18,26.41555
2022-12-19,28.01944
2022-12-20,28.21385
2022-12-21,29.04009
2022-12-22,29.47752
2022-12-23,29.33171
2022-12-24,24.30133
2022-12-25,23.91251
2022-12-26,34.21628
2022-12-27,34.33778
2022-12-28,31.98055
2022-12-29,33.04981
2022-12-30,32.68529
2022-12-31,28.45686
2023-01-01,30.9356
2023-01-02,36.3791
2023-01-03,35.28554
2023-01-04,46.02673
2023-01-05,40.19441
2023-01-06,36.54921
2023-01-07,36.88942
2023-01-08,32.44228
2023-01-09,38.17739
2023-01-10,45.12758
2023-01-11,46.07533
2023-01-12,39.65978
2023-01-13,38.3232
2023-01-14,32.49088
2023-01-15,27.89793
2023-01-16,39.24665
2023-01-17,35.09113
2023-01-18,37.93438
2023-01-19,34.77521
2023-01-20,33.99756
2023-01-21,28.04374
2023-01-22,28.96719
2023-01-23,30.01215
2023-01-24,32.51518
2023-01-25,42.67314
2023-01-26,40.38882
2023-01-27,45.39489
2023-01-28,33.00121
2023-01-29,32.41798
2023-01-30,37.88578
2023-01-31,36.5249
2023-02-01,37.01093
2023-02-02,38.73633
2023-02-03,36.4034
2023-02-04,34.48359
2023-02-05,29.79343
2023-02-06,39.24665
2023-02-07,37.73997
2023-02-08,36.18469
2023-02-09,34.24058
2023-02-10,35.38274
2023-02-11,28.18955
2023-02-12,30.23086
2023-02-13,37.13244
2023-02-14,34.5808
2023-02-15,35.21263
2023-02-16,33.90036
2023-02-17,32.53948
2023-02-18,27.04738
2023-02-19,29.33171
2023-02-20,31.44592
2023-02-21,34.28918
2023-02-22,34.94532
2023-02-23,34.11907
2023-02-24,33.53584
2023-02-25,27.99513
2023-02-26,26.58566
2023-02-27,33.41433
2023-02-28,34.43499
2023-03-01,36.4277
2023-03-02,38.76063
2023-03-03,32.32077
2023-03-04,27.14459
2023-03-05,28.50546
2023-03-06,33.00121
2023-03-07,31.27582
2023-03-08,30.81409
2023-03-09,29.69623
2023-03-10,31.0085
2023-03-11,26.26974
2023-03-12,22.74605
2023-03-13,35.11543
2023-03-14,40.19441
2023-03-15,38.90643
2023-03-16,39.19805
2023-03-17,38.3232
2023-03-18,32.92831
2023-03-19,26.99878
2023-03-20,50.9842
2023-03-21,49.98784
2023-03-22,46.80437
2023-03-23,47.55771
2023-03-24,45.12758
2023-03-25,34.28918
2023-03-26,31.49453
2023-03-27,42.28432
2023-03-28,48.09234
2023-03-29,44.76306
2023-03-30,43.6938
2023-03-31,45.85662
2023-04-01,33.65735
2023-04-02,34.89671
2023-04-03,47.72782
2023-04-04,45.85662
2023-04-05,60.31591
2023-04-06,73.90036
2023-04-07,56.13608
2023-04-08,36.08748
2023-04-09,43.93681
2023-04-10,58.68772
2023-04-11,51.56743
2023-04-12,53.39003
2023-04-13,49.57472
2023-04-14,55.45565
2023-04-15,43.6938
2023-04-16,35.47995
2023-04-17,50.13365
2023-04-18,45.37059
2023-04-19,43.93681
2023-04-20,44.88456
2023-04-21,44.81166
2023-04-22,31.25151
2023-04-23,32.46658
2023-04-24,43.57229
2023-04-25,41.9927
2023-04-26,43.42648
2023-04-27,42.50303
2023-04-28,38.59052
2023-04-29,32.00486
2023-04-30,29.42891
2023-05-01,37.03523
2023-05-02,42.55164
2023-05-03,45.03037
2023-05-04,47.09599
2023-05-05,35.35844
2023-05-06,37.66707
2023-05-07,32.7339
2023-05-08,48.99149
2023-05-09,42.94046
2023-05-10,42.18712
2023-05-11,40.60753
2023-05-12,39.19805
2023-05-13,32.32077
2023-05-14,28.94289
2023-05-15,42.08991
2023-05-16,40.0729
2023-05-17,39.63547
2023-05-18,36.30619
2023-05-19,35.99027
2023-05-20,30.44957
2023-05-21,26.31834
2023-05-22,39.61117
2023-05-23,37.81287
2023-05-24,38.12879
2023-05-25,36.06318
2023-05-26,31.0328
2023-05-27,25.83232
2023-05-28,24.15552
2023-05-29,28.94289
