date,코덱스레버리지
2020-11-30,11.45982
2020-12-01,12.17768
2020-12-02,15.75547
2020-12-03,14.32263
2020-12-04,15.64635
2020-12-05,2.67616
2020-12-06,2.702
2020-12-07,14.21639
2020-12-08,12.8582
2020-12-09,13.41526
2020-12-10,13.86033
2020-12-11,12.46195
2020-12-12,1.90949
2020-12-13,1.95256
2020-12-14,11.19565
2020-12-15,10.17343
2020-12-16,9.84322
2020-12-17,9.84322
2020-12-18,9.17992
2020-12-19,1.3955
2020-12-20,1.49026
2020-12-21,9.60202
2020-12-22,9.98104
2020-12-23,10.46344
2020-12-24,12.6974
2020-12-25,3.70125
2020-12-26,2.10474
2020-12-27,2.1593
2020-12-28,12.26382
2020-12-29,12.7979
2020-12-30,14.85958
2020-12-31,3.42847
2021-01-01,1.6769
2021-01-02,1.74582
2021-01-03,1.85493
2021-01-04,15.99379
2021-01-05,15.65784
2021-01-06,16.26371
2021-01-07,17.10216
2021-01-08,22.66984
2021-01-09,4.35306
2021-01-10,3.79601
2021-01-11,24.12852
2021-01-12,17.74536
2021-01-13,18.68718
2021-01-14,17.48406
2021-01-15,14.12163
2021-01-16,2.2397
2021-01-17,2.04444
2021-01-18,13.9235
2021-01-19,14.73037
2021-01-20,11.81875
2021-01-21,11.92786
2021-01-22,11.121
2021-01-23,1.78315
2021-01-24,1.49888
2021-01-25,12.77206
2021-01-26,13.38655
2021-01-27,12.49641
2021-01-28,12.73186
2021-01-29,14.09291
2021-01-30,2.54981
2021-01-31,2.1392
2021-02-01,12.70889
2021-02-02,13.07069
2021-02-03,11.43685
2021-02-04,10.04709
2021-02-05,10.12174
2021-02-06,1.35243
2021-02-07,1.28352
2021-02-08,9.40102
2021-02-09,8.83535
2021-02-10,7.98541
2021-02-11,1.06529
2021-02-12,0.95618
2021-02-13,0.81835
2021-02-14,0.92459
2021-02-15,9.76569
2021-02-16,8.8899
2021-02-17,8.72049
2021-02-18,9.38953
2021-02-19,10.09303
2021-02-20,1.22035
2021-02-21,1.00786
2021-02-22,9.3321
2021-02-23,9.2316
2021-02-24,11.26457
2021-02-25,12.34996
2021-02-26,12.56819
2021-02-27,1.76879
2021-02-28,1.32372
2021-03-01,1.73433
2021-03-02,11.57468
2021-03-03,9.12249
2021-03-04,9.32062
2021-03-05,10.00114
2021-03-06,1.35243
2021-03-07,1.10836
2021-03-08,9.50726
2021-03-09,10.6386
2021-03-10,9.51875
2021-03-11,10.11313
2021-03-12,9.98392
2021-03-13,1.24906
2021-03-14,1.07103
2021-03-15,8.86406
2021-03-16,8.19789
2021-03-17,8.25532
2021-03-18,9.15408
2021-03-19,8.56543
2021-03-20,1.01361
2021-03-21,0.88726
2021-03-22,7.69539
2021-03-23,7.77867
2021-03-24,7.62074
2021-03-25,7.87629
2021-03-26,7.31637
2021-03-27,1.02509
2021-03-28,1.00499
2021-03-29,7.66381
2021-03-30,7.53747
2021-03-31,6.61574
2021-04-01,6.8713
2021-04-02,7.27043
2021-04-03,1.08252
2021-04-04,0.88439
2021-04-05,7.25033
2021-04-06,7.56044
2021-04-07,6.54108
2021-04-08,6.47791
2021-04-09,6.25969
2021-04-10,0.79538
2021-04-11,0.72934
2021-04-12,6.41187
2021-04-13,7.33072
2021-04-14,6.62723
2021-04-15,7.00051
2021-04-16,5.88927
2021-04-17,0.86716
2021-04-18,0.79538
2021-04-19,6.25969
2021-04-20,6.56406
2021-04-21,7.27043
2021-04-22,6.2281
2021-04-23,6.07017
2021-04-24,0.74944
2021-04-25,0.62022
2021-04-26,5.82897
2021-04-27,5.75432
2021-04-28,5.76293
2021-04-29,5.72273
2021-04-30,5.8663
2021-05-01,0.75231
2021-05-02,0.63745
2021-05-03,6.49514
2021-05-04,5.5648
2021-05-05,1.14569
2021-05-06,6.09889
2021-05-07,5.90363
2021-05-08,0.75805
2021-05-09,0.64894
2021-05-10,7.40825
2021-05-11,7.5145
2021-05-12,8.26106
2021-05-13,8.20364
2021-05-14,6.36306
2021-05-15,0.81835
2021-05-16,0.74082
2021-05-17,6.27404
2021-05-18,6.13909
2021-05-19,1.12846
2021-05-20,5.5246
2021-05-21,5.80313
2021-05-22,0.76379
2021-05-23,0.64894
2021-05-24,5.05082
2021-05-25,5.30063
2021-05-26,4.79239
2021-05-27,5.30638
2021-05-28,5.21736
2021-05-29,0.63458
2021-05-30,0.59438
2021-05-31,4.83833
2021-06-01,5.72273
2021-06-02,4.62872
2021-06-03,5.98116
2021-06-04,5.01349
2021-06-05,0.64606
2021-06-06,0.70062
2021-06-07,4.77516
2021-06-08,4.37891
2021-06-09,4.63159
2021-06-10,4.48515
2021-06-11,4.44495
2021-06-12,0.58864
2021-06-13,0.46229
2021-06-14,4.18652
2021-06-15,3.96542
2021-06-16,4.76368
2021-06-17,4.74071
2021-06-18,4.08315
2021-06-19,0.63458
2021-06-20,0.57715
2021-06-21,4.95893
2021-06-22,4.08028
2021-06-23,4.34445
2021-06-24,4.35881
2021-06-25,4.56842
2021-06-26,0.73221
2021-06-27,0.70062
2021-06-28,4.03147
2021-06-29,3.71274
2021-06-30,3.89077
2021-07-01,3.70987
2021-07-02,3.40837
2021-07-03,0.52834
2021-07-04,0.43071
2021-07-05,3.39114
2021-07-06,4.12335
2021-07-07,4.16068
2021-07-08,4.04295
2021-07-09,6.29701
2021-07-10,0.85855
2021-07-11,0.53982
2021-07-12,3.93671
2021-07-13,4.17504
2021-07-14,3.85918
2021-07-15,3.65531
2021-07-16,3.33945
2021-07-17,0.49962
2021-07-18,0.48526
2021-07-19,4.78378
2021-07-20,5.27192
2021-07-21,4.65456
2021-07-22,4.65743
2021-07-23,3.86492
2021-07-24,0.42209
2021-07-25,0.32447
2021-07-26,3.64382
2021-07-27,3.94819
2021-07-28,4.18652
2021-07-29,3.58352
2021-07-30,4.40188
2021-07-31,0.45942
2021-08-01,0.43071
2021-08-02,4.24969
2021-08-03,3.81037
2021-08-04,4.84982
2021-08-05,3.77304
2021-08-06,3.60362
2021-08-07,0.48239
2021-08-08,0.53982
2021-08-09,3.51461
2021-08-10,4.16068
2021-08-11,4.71773
2021-08-12,5.20013
2021-08-13,5.84046
2021-08-14,0.68339
2021-08-15,0.62596
2021-08-16,0.84132
2021-08-17,5.07092
2021-08-18,5.13409
2021-08-19,6.08166
2021-08-20,6.39177
2021-08-21,1.03658
2021-08-22,0.95043
2021-08-23,5.6854
2021-08-24,5.49302
2021-08-25,5.03359
2021-08-26,4.61149
2021-08-27,4.27554
2021-08-28,0.60874
2021-08-29,0.52259
2021-08-30,4.18652
2021-08-31,4.98478
2021-09-01,4.85269
2021-09-02,3.80462
2021-09-03,3.87067
2021-09-04,0.49388
2021-09-05,0.54556
2021-09-06,3.96542
2021-09-07,3.35381
2021-09-08,3.6668
2021-09-09,4.51386
2021-09-10,4.10038
2021-09-11,0.45368
2021-09-12,0.38189
2021-09-13,3.43421
2021-09-14,4.11761
2021-09-15,3.81037
2021-09-16,3.69551
2021-09-17,3.38253
2021-09-18,0.42496
2021-09-19,0.25268
2021-09-20,0.46804
2021-09-21,0.60586
2021-09-22,0.60299
2021-09-23,3.73858
2021-09-24,3.29638
2021-09-25,0.41635
2021-09-26,0.39338
2021-09-27,3.2045
2021-09-28,3.88502
2021-09-29,5.56193
2021-09-30,4.29564
2021-10-01,5.1226
2021-10-02,0.56854
2021-10-03,0.52834
2021-10-04,0.94182
2021-10-05,6.49801
2021-10-06,6.75357
2021-10-07,5.39539
2021-10-08,4.86131
2021-10-09,0.48239
2021-10-10,0.42209
2021-10-11,0.70062
2021-10-12,5.05656
2021-10-13,3.91661
2021-10-14,4.08889
2021-10-15,4.02572
2021-10-16,0.64032
2021-10-17,0.50249
2021-10-18,3.43708
2021-10-19,3.48877
2021-10-20,3.4658
2021-10-21,3.22747
2021-10-22,2.85706
2021-10-23,0.37041
2021-10-24,0.30724
2021-10-25,2.99776
2021-10-26,3.64382
2021-10-27,3.39401
2021-10-28,3.42273
2021-10-29,3.43421
2021-10-30,0.43645
2021-10-31,0.37328
2021-11-01,3.305
2021-11-02,3.82472
2021-11-03,3.72135
2021-11-04,3.52897
2021-11-05,3.22173
2021-11-06,0.33882
2021-11-07,0.41061
2021-11-08,3.87641
2021-11-09,3.31074
2021-11-10,3.26767
2021-11-11,3.33945
2021-11-12,3.62372
2021-11-13,0.45942
2021-11-14,0.35031
2021-11-15,3.55768
2021-11-16,3.07815
2021-11-17,3.09538
2021-11-18,2.88577
2021-11-19,2.98627
2021-11-20,0.44506
2021-11-21,0.37328
2021-11-22,4.57416
2021-11-23,3.35668
2021-11-24,3.30787
2021-11-25,3.00063
2021-11-26,3.58352
2021-11-27,0.98776
2021-11-28,0.85855
2021-11-29,4.71773
2021-11-30,6.26256
2021-12-01,6.22236
2021-12-02,5.0422
2021-12-03,4.39614
2021-12-04,0.88439
2021-12-05,0.76092
2021-12-06,4.39039
2021-12-07,4.07454
2021-12-08,4.48802
2021-12-09,4.83833
2021-12-10,3.45144
2021-12-11,0.46229
2021-12-12,0.52546
2021-12-13,3.95968
2021-12-14,3.18153
2021-12-15,3.07815
2021-12-16,3.18153
2021-12-17,3.00924
2021-12-18,0.45081
2021-12-19,0.36467
2021-12-20,3.71848
2021-12-21,3.42847
2021-12-22,3.21885
2021-12-23,2.99776
2021-12-24,3.25618
2021-12-25,0.65755
2021-12-26,0.51685
2021-12-27,3.00924
2021-12-28,3.48302
2021-12-29,4.11474
2021-12-30,3.25044
2021-12-31,0.92746
2022-01-01,0.41635
2022-01-02,0.58576
2022-01-03,3.08677
2022-01-04,2.67903
2022-01-05,3.74145
2022-01-06,4.33296
2022-01-07,3.54332
2022-01-08,0.57715
2022-01-09,0.48526
2022-01-10,3.85918
2022-01-11,3.59214
2022-01-12,3.92809
2022-01-13,3.26767
2022-01-14,3.54907
2022-01-15,0.51685
2022-01-16,0.45368
2022-01-17,3.76442
2022-01-18,4.09177
2022-01-19,4.16068
2022-01-20,4.15494
2022-01-21,5.56193
2022-01-22,2.0588
2022-01-23,1.34382
2022-01-24,6.23959
2022-01-25,9.64509
2022-01-26,7.74708
2022-01-27,11.63498
2022-01-28,9.10526
2022-01-29,1.20312
2022-01-30,0.67765
2022-01-31,0.81261
2022-02-01,1.01361
2022-02-02,1.2146
2022-02-03,7.60638
2022-02-04,6.44346
2022-02-05,0.96766
2022-02-06,0.75518
2022-02-07,5.2633
2022-02-08,5.05656
2022-02-09,5.82323
2022-02-10,5.59352
2022-02-11,5.16568
2022-02-12,0.93321
2022-02-13,0.95905
2022-02-14,5.26043
2022-02-15,5.30925
2022-02-16,5.5648
2022-02-17,6.19364
2022-02-18,4.85269
2022-02-19,0.92459
2022-02-20,0.90449
2022-02-21,4.97329
2022-02-22,5.81749
2022-02-23,4.86992
2022-02-24,8.22086
2022-02-25,6.36306
2022-02-26,1.05381
2022-02-27,0.91885
2022-02-28,5.1628
2022-03-01,1.42709
2022-03-02,5.18578
2022-03-03,5.42697
2022-03-04,4.93596
2022-03-05,0.72934
2022-03-06,0.65755
2022-03-07,6.08453
2022-03-08,5.6854
2022-03-09,0.96766
2022-03-10,5.64807
2022-03-11,4.66892
2022-03-12,0.72934
2022-03-13,0.80399
2022-03-14,5.17429
2022-03-15,4.63159
2022-03-16,5.12835
2022-03-17,6.1477
2022-03-18,5.002
2022-03-19,0.96479
2022-03-20,0.64319
2022-03-21,4.51386
2022-03-22,4.40188
2022-03-23,4.70912
2022-03-24,4.20949
2022-03-25,4.30425
2022-03-26,0.50536
2022-03-27,0.51685
2022-03-28,4.06018
2022-03-29,3.96829
2022-03-30,4.59139
2022-03-31,4.51386
2022-04-01,4.08315
2022-04-02,0.37615
2022-04-03,0.42784
2022-04-04,3.96542
2022-04-05,4.19227
2022-04-06,3.89077
2022-04-07,4.43059
2022-04-08,4.13484
2022-04-09,0.42209
2022-04-10,0.35318
2022-04-11,3.87067
2022-04-12,3.96255
2022-04-13,4.85843
2022-04-14,4.09177
2022-04-15,3.83334
2022-04-16,0.39912
2022-04-17,0.40199
2022-04-18,3.55768
2022-04-19,3.92522
2022-04-20,4.20662
2022-04-21,3.71561
2022-04-22,3.08677
2022-04-23,0.60012
2022-04-24,0.43932
2022-04-25,4.22385
2022-04-26,3.97691
2022-04-27,5.1025
2022-04-28,4.50238
2022-04-29,4.67753
2022-04-30,0.72359
2022-05-01,0.59438
2022-05-02,3.78165
2022-05-03,3.86779
2022-05-04,3.41985
2022-05-05,0.71211
2022-05-06,3.95107
2022-05-07,0.56279
2022-05-08,0.47091
2022-05-09,4.32722
2022-05-10,5.18865
2022-05-11,4.03721
2022-05-12,4.86705
2022-05-13,4.74071
2022-05-14,0.60586
2022-05-15,0.42209
2022-05-16,3.76442
2022-05-17,3.50887
2022-05-18,3.96255
2022-05-19,4.33296
2022-05-20,4.21811
2022-05-21,0.59725
2022-05-22,0.47378
2022-05-23,3.5864
2022-05-24,3.85344
2022-05-25,3.95107
2022-05-26,3.67254
2022-05-27,3.59214
2022-05-28,0.42209
2022-05-29,0.33882
2022-05-30,4.01998
2022-05-31,3.93384
2022-06-01,0.54269
2022-06-02,3.41698
2022-06-03,3.29638
2022-06-04,0.38476
2022-06-05,0.31872
2022-06-06,0.62022
2022-06-07,3.49738
2022-06-08,3.54907
2022-06-09,3.38827
2022-06-10,4.21811
2022-06-11,0.78389
2022-06-12,0.58576
2022-06-13,6.60713
2022-06-14,6.57841
2022-06-15,7.09814
2022-06-16,6.25107
2022-06-17,6.11612
2022-06-18,0.99063
2022-06-19,0.99063
2022-06-20,7.08091
2022-06-21,5.2231
2022-06-22,7.16131
2022-06-23,6.86268
2022-06-24,6.16206
2022-06-25,1.01935
2022-06-26,0.75231
2022-06-27,5.91799
2022-06-28,4.62298
2022-06-29,4.58278
2022-06-30,4.48515
2022-07-01,5.10825
2022-07-02,0.90736
2022-07-03,0.82122
2022-07-04,4.70625
2022-07-05,5.12548
2022-07-06,5.33509
2022-07-07,5.01062
2022-07-08,4.63159
2022-07-09,0.65468
2022-07-10,1.45293
2022-07-11,4.79526
2022-07-12,4.42198
2022-07-13,4.64595
2022-07-14,4.24682
2022-07-15,4.27266
2022-07-16,0.83271
2022-07-17,0.73221
2022-07-18,5.13983
2022-07-19,3.94245
2022-07-20,4.82685
2022-07-21,4.21524
2022-07-22,3.67828
2022-07-23,0.70062
2022-07-24,0.63745
2022-07-25,3.97404
2022-07-26,3.66967
2022-07-27,3.96255
2022-07-28,4.39326
2022-07-29,4.27554
2022-07-30,0.73795
2022-07-31,0.62596
2022-08-01,3.90799
2022-08-02,3.37965
2022-08-03,3.90225
2022-08-04,4.22385
2022-08-05,4.44782
2022-08-06,0.49101
2022-08-07,0.49675
2022-08-08,4.00562
2022-08-09,4.16642
2022-08-10,3.29925
2022-08-11,4.35306
2022-08-12,3.84769
2022-08-13,0.60586
2022-08-14,0.43932
2022-08-15,0.60012
2022-08-16,3.54907
2022-08-17,3.37104
2022-08-18,3.305
2022-08-19,3.04944
2022-08-20,0.51398
2022-08-21,0.39625
2022-08-22,3.31361
2022-08-23,3.4256
2022-08-24,3.21024
2022-08-25,3.2447
2022-08-26,3.07528
2022-08-27,0.78389
2022-08-28,0.51111
2022-08-29,4.30138
2022-08-30,3.71848
2022-08-31,3.49164
2022-09-01,4.10325
2022-09-02,3.77591
2022-09-03,0.64606
2022-09-04,0.39051
2022-09-05,3.37965
2022-09-06,3.21024
2022-09-07,4.00849
2022-09-08,3.18153
2022-09-09,0.50536
2022-09-10,0.41061
2022-09-11,0.34169
2022-09-12,0.52259
2022-09-13,4.65456
2022-09-14,4.55406
2022-09-15,3.53471
2022-09-16,3.39401
2022-09-17,0.74369
2022-09-18,0.68052
2022-09-19,4.04869
2022-09-20,3.54332
2022-09-21,4.27266
2022-09-22,4.84121
2022-09-23,5.01062
2022-09-24,0.89875
2022-09-25,0.72072
2022-09-26,5.88066
2022-09-27,5.72273
2022-09-28,7.615
2022-09-29,5.86343
2022-09-30,5.36093
2022-10-01,1.09401
2022-10-02,0.81835
2022-10-03,1.04519
2022-10-04,5.23459
2022-10-05,4.92735
2022-10-06,4.34445
2022-10-07,4.15207
2022-10-08,0.92172
2022-10-09,0.82696
2022-10-10,0.89588
2022-10-11,5.05656
2022-10-12,4.21237
2022-10-13,4.60575
2022-10-14,4.57991
2022-10-15,1.28352
2022-10-16,1.03371
2022-10-17,5.23172
2022-10-18,5.03072
2022-10-19,4.60001
2022-10-20,4.08028
2022-10-21,3.53184
2022-10-22,0.78389
2022-10-23,0.61161
2022-10-24,4.16929
2022-10-25,3.92809
2022-10-26,4.06305
2022-10-27,4.61723
2022-10-28,4.03147
2022-10-29,0.84706
2022-10-30,0.55418
2022-10-31,4.00849
2022-11-01,4.77803
2022-11-02,4.33296
2022-11-03,4.53971
2022-11-04,4.14058
2022-11-05,0.62884
2022-11-06,0.58289
2022-11-07,4.58565
2022-11-08,5.35806
2022-11-09,5.63372
2022-11-10,4.86705
2022-11-11,7.25033
2022-11-12,1.02222
2022-11-13,0.87003
2022-11-14,5.15132
2022-11-15,5.002
2022-11-16,4.70051
2022-11-17,4.56555
2022-11-18,4.12335
2022-11-19,0.58864
2022-11-20,0.39051
2022-11-21,3.86779
2022-11-22,3.87928
2022-11-23,3.54332
2022-11-24,3.71561
2022-11-25,3.31935
2022-11-26,0.52834
2022-11-27,0.36754
2022-11-28,3.10687
2022-11-29,3.32797
2022-11-30,3.91087
2022-12-01,4.43634
2022-12-02,3.66105
2022-12-03,0.60586
2022-12-04,0.37615
2022-12-05,3.21598
2022-12-06,3.35955
2022-12-07,3.104
2022-12-08,3.4457
2022-12-09,3.33084
2022-12-10,0.49962
2022-12-11,0.47665
2022-12-12,3.41698
2022-12-13,3.33371
2022-12-14,3.51748
2022-12-15,3.54332
2022-12-16,3.6065
2022-12-17,0.49101
2022-12-18,0.42209
2022-12-19,3.12984
2022-12-20,3.30213
2022-12-21,3.27054
2022-12-22,3.25044
2022-12-23,3.4859
2022-12-24,0.50249
2022-12-25,0.35031
2022-12-26,3.27628
2022-12-27,3.09825
2022-12-28,4.15781
2022-12-29,4.21811
2022-12-30,2.07603
2022-12-31,1.28065
2023-01-01,0.77241
2023-01-02,3.99414
2023-01-03,5.05656
2023-01-04,4.64308
2023-01-05,3.83621
2023-01-06,4.64021
2023-01-07,1.00212
2023-01-08,1.02222
2023-01-09,5.63659
2023-01-10,4.90438
2023-01-11,4.48802
2023-01-12,4.23821
2023-01-13,4.46218
2023-01-14,0.72359
2023-01-15,0.67478
2023-01-16,4.85556
2023-01-17,4.22672
2023-01-18,3.69551
2023-01-19,3.97404
2023-01-20,3.93958
2023-01-21,0.53121
2023-01-22,0.48239
2023-01-23,0.39625
2023-01-24,0.72646
2023-01-25,5.19152
2023-01-26,5.71699
2023-01-27,6.28553
2023-01-28,1.09401
2023-01-29,0.74369
2023-01-30,4.43059
2023-01-31,4.23534
2023-02-01,4.37029
2023-02-02,4.93883
2023-02-03,4.65456
2023-02-04,0.77815
2023-02-05,0.59725
2023-02-06,4.18365
2023-02-07,4.08889
2023-02-08,4.43059
2023-02-09,4.02859
2023-02-10,3.63234
2023-02-11,0.50536
2023-02-12,0.41348
2023-02-13,3.81324
2023-02-14,3.62085
2023-02-15,3.90225
2023-02-16,4.57416
2023-02-17,3.90799
2023-02-18,0.57141
2023-02-19,0.48239
2023-02-20,3.97117
2023-02-21,3.49738
2023-02-22,4.14919
2023-02-23,3.87928
2023-02-24,3.55194
2023-02-25,0.51111
2023-02-26,1.72285
2023-02-27,5.12835
2023-02-28,4.10038
2023-03-01,0.82983
2023-03-02,3.72135
2023-03-03,3.60362
2023-03-04,0.66904
2023-03-05,0.53121
2023-03-06,4.26405
2023-03-07,3.84195
2023-03-08,3.68977
2023-03-09,3.89077
2023-03-10,3.81324
2023-03-11,0.68626
2023-03-12,0.79538
2023-03-13,4.75506
2023-03-14,6.18216
2023-03-15,5.35806
2023-03-16,4.66031
2023-03-17,4.27266
2023-03-18,0.82122
2023-03-19,2.25693
2023-03-20,5.26618
2023-03-21,4.41911
2023-03-22,4.76081
2023-03-23,4.76081
2023-03-24,3.77304
2023-03-25,0.72072
2023-03-26,0.60874
2023-03-27,3.75581
2023-03-28,3.97978
2023-03-29,4.18939
2023-03-30,4.44208
2023-03-31,4.49664
2023-04-01,0.68914
2023-04-02,0.64894
2023-04-03,3.69264
2023-04-04,3.88502
2023-04-05,4.18365
2023-04-06,3.83621
2023-04-07,4.29851
2023-04-08,0.51111
2023-04-09,0.49675
2023-04-10,4.53684
2023-04-11,5.45569
2023-04-12,4.99626
2023-04-13,4.46218
2023-04-14,4.68041
2023-04-15,0.63458
2023-04-16,0.53982
2023-04-17,3.8276
2023-04-18,3.45431
2023-04-19,3.69838
2023-04-20,3.23895
2023-04-21,3.1442
2023-04-22,0.39338
2023-04-23,0.37902
2023-04-24,3.37391
2023-04-25,4.04582
2023-04-26,3.62947
2023-04-27,4.03434
2023-04-28,3.76442
2023-04-29,0.57141
2023-04-30,0.53982
2023-05-01,0.88726
2023-05-02,3.28777
2023-05-03,2.86567
2023-05-04,2.85993
2023-05-05,0.51972
2023-05-06,0.41061
2023-05-07,0.35031
2023-05-08,3.33371
2023-05-09,2.78527
2023-05-10,2.79676
2023-05-11,2.79963
2023-05-12,2.60724
2023-05-13,0.45942
2023-05-14,0.27278
2023-05-15,2.83121
2023-05-16,2.77953
2023-05-17,2.87141
2023-05-18,3.22747
2023-05-19,3.39401
2023-05-20,0.49101
2023-05-21,0.28714
2023-05-22,3.77017
2023-05-23,3.65818
2023-05-24,3.13558
2023-05-25,2.91736
2023-05-26,2.71636
2023-05-27,0.84706
2023-05-28,0.51685
