date,검색상위종목
2021-08-04,36.58066
2021-08-05,34.53168
2021-08-06,42.94471
2021-08-07,12.68063
2021-08-08,11.28805
2021-08-09,42.75687
2021-08-10,44.59378
2021-08-11,41.76521
2021-08-12,45.05225
2021-08-13,50.4721
2021-08-14,15.17596
2021-08-15,11.51426
2021-08-16,22.36303
2021-08-17,50.42665
2021-08-18,44.91593
2021-08-19,53.98737
2021-08-20,51.15576
2021-08-21,15.42741
2021-08-22,12.32012
2021-08-23,44.13632
2021-08-24,43.87376
2021-08-25,42.8104
2021-08-26,40.4928
2021-08-27,37.68341
2021-08-28,12.83514
2021-08-29,10.70133
2021-08-30,36.86139
2021-08-31,38.45594
2021-09-01,39.54758
2021-09-02,37.73289
2021-09-03,34.68821
2021-09-04,12.38778
2021-09-05,10.66195
2021-09-06,35.7546
2021-09-07,34.21964
2021-09-08,37.85811
2021-09-09,41.7854
2021-09-10,37.27543
2021-09-11,11.84044
2021-09-12,9.88134
2021-09-13,34.359
2021-09-14,34.81545
2021-09-15,32.85231
2021-09-16,31.89901
2021-09-17,33.36733
2021-09-18,10.16409
2021-09-19,7.51123
2021-09-20,8.16561
2021-09-21,12.12825
2021-09-22,12.81292
2021-09-23,40.34738
2021-09-24,33.55415
2021-09-25,11.25776
2021-09-26,8.99469
2021-09-27,31.26483
2021-09-28,36.02827
2021-09-29,46.39636
2021-09-30,35.8263
2021-10-01,37.46528
2021-10-02,11.63544
2021-10-03,8.50997
2021-10-04,17.15425
2021-10-05,51.94849
2021-10-06,54.08331
2021-10-07,42.58015
2021-10-08,35.87376
2021-10-09,10.72658
2021-10-10,8.5443
2021-10-11,12.93309
2021-10-12,40.79272
2021-10-13,36.89876
2021-10-14,34.00555
2021-10-15,32.38273
2021-10-16,11.08911
2021-10-17,8.83615
2021-10-18,31.1184
2021-10-19,29.27745
2021-10-20,29.41883
2021-10-21,29.35117
2021-10-22,26.38626
2021-10-23,8.35344
2021-10-24,7.22039
2021-10-25,29.2623
2021-10-26,28.72809
2021-10-27,28.54531
2021-10-28,29.96011
2021-10-29,29.25523
2021-10-30,9.57535
2021-10-31,7.42034
2021-11-01,27.94647
2021-11-02,32.94319
2021-11-03,36.03433
2021-11-04,33.58141
2021-11-05,29.86013
2021-11-06,9.47942
2021-11-07,7.94647
2021-11-08,30.61449
2021-11-09,28.6574
2021-11-10,30.05705
2021-11-11,31.41731
2021-11-12,28.09593
2021-11-13,10.20853
2021-11-14,8.76546
2021-11-15,30.10249
2021-11-16,28.65337
2021-11-17,28.62307
2021-11-18,45.08962
2021-11-19,25.93385
2021-11-20,8.90583
2021-11-21,7.89093
2021-11-22,32.93309
2021-11-23,30.31254
2021-11-24,29.22797
2021-11-25,27.4264
2021-11-26,28.9644
2021-11-27,13.80762
2021-11-28,10.84675
2021-11-29,36.9028
2021-11-30,43.45266
2021-12-01,37.31178
2021-12-02,34.86998
2021-12-03,29.10679
2021-12-04,10.56399
2021-12-05,8.41302
2021-12-06,31.32542
2021-12-07,30.10047
2021-12-08,30.86089
2021-12-09,28.7392
2021-12-10,27.38197
2021-12-11,8.97854
2021-12-12,7.74349
2021-12-13,29.34107
2021-12-14,27.92224
2021-12-15,28.01918
2021-12-16,28.11007
2021-12-17,25.71168
2021-12-18,9.07043
2021-12-19,7.50416
2021-12-20,29.67129
2021-12-21,29.41883
2021-12-22,27.45468
2021-12-23,27.66675
2021-12-24,25.74804
2021-12-25,8.46755
2021-12-26,7.83135
2021-12-27,26.39232
2021-12-28,26.7488
2021-12-29,26.18934
2021-12-30,25.65109
2021-12-31,23.63544
2022-01-01,6.1035
2022-01-02,7.09012
2022-01-03,47.63746
2022-01-04,27.0467
2022-01-05,31.11739
2022-01-06,33.15425
2022-01-07,29.20474
2022-01-08,9.80459
2022-01-09,8.94521
2022-01-10,33.63393
2022-01-11,32.5645
2022-01-12,29.73087
2022-01-13,28.48674
2022-01-14,28.64327
2022-01-15,9.26634
2022-01-16,8.60792
2022-01-17,29.12193
2022-01-18,31.85761
2022-01-19,32.68366
2022-01-20,30.71648
2022-01-21,31.40419
2022-01-22,12.89977
2022-01-23,8.74425
2022-01-24,37.78742
2022-01-25,48.89169
2022-01-26,41.32592
2022-01-27,75.30623
2022-01-28,50.87301
2022-01-29,13.82378
2022-01-30,8.45746
2022-01-31,8.52108
2022-02-01,11.3951
2022-02-02,12.6261
2022-02-03,42.0621
2022-02-04,38.93562
2022-02-05,11.99192
2022-02-06,9.61272
2022-02-07,36.25751
2022-02-08,34.55087
2022-02-09,32.6463
2022-02-10,32.55036
2022-02-11,31.49608
2022-02-12,11.49103
2022-02-13,8.36556
2022-02-14,35.59202
2022-02-15,34.41454
2022-02-16,33.32794
2022-02-17,35.73643
2022-02-18,31.30724
2022-02-19,10.09644
2022-02-20,7.91012
2022-02-21,30.88613
2022-02-22,36.77354
2022-02-23,33.31986
2022-02-24,49.45518
2022-02-25,39.52032
2022-02-26,12.21206
2022-02-27,8.68972
2022-02-28,31.39308
2022-03-01,12.26861
2022-03-02,30.18126
2022-03-03,29.57636
2022-03-04,29.79146
2022-03-05,10.23377
2022-03-06,7.55667
2022-03-07,34.66599
2022-03-08,35.19717
2022-03-09,11.99394
2022-03-10,33.32491
2022-03-11,31.22645
2022-03-12,11.21433
2022-03-13,8.67659
2022-03-14,32.63115
2022-03-15,32.00908
2022-03-16,31.49002
2022-03-17,33.71471
2022-03-18,30.23276
2022-03-19,10.74678
2022-03-20,7.94344
2022-03-21,29.27038
2022-03-22,28.6574
2022-03-23,29.20979
2022-03-24,30.33981
2022-03-25,29.17647
2022-03-26,9.46023
2022-03-27,7.61625
2022-03-28,29.24413
2022-03-29,28.40494
2022-03-30,28.81696
2022-03-31,28.16965
2022-04-01,26.62559
2022-04-02,8.15955
2022-04-03,6.7185
2022-04-04,26.60136
2022-04-05,26.52764
2022-04-06,28.16359
2022-04-07,30.58419
2022-04-08,26.7084
2022-04-09,8.21004
2022-04-10,6.23781
2022-04-11,26.00454
2022-04-12,27.96768
2022-04-13,28.51401
2022-04-14,27.95051
2022-04-15,25.55718
2022-04-16,8.06059
2022-04-17,6.29941
2022-04-18,26.50138
2022-04-19,25.92375
2022-04-20,26.7084
2022-04-21,26.41454
2022-04-22,25.96919
2022-04-23,9.25523
2022-04-24,6.75485
2022-04-25,30.96591
2022-04-26,28.66548
2022-04-27,33.97929
2022-04-28,29.76016
2022-04-29,27.66675
2022-04-30,9.87831
2022-05-01,6.97197
2022-05-02,28.67053
2022-05-03,27.43852
2022-05-04,25.36632
2022-05-05,9.72885
2022-05-06,30.99419
2022-05-07,8.11512
2022-05-08,6.06008
2022-05-09,29.36834
2022-05-10,34.91744
2022-05-11,28.55238
2022-05-12,36.4009
2022-05-13,30.51249
2022-05-14,9.36935
2022-05-15,6.69022
2022-05-16,27.52133
2022-05-17,26.57005
2022-05-18,27.41731
2022-05-19,32.65639
2022-05-20,28.74021
2022-05-21,8.78162
2022-05-22,6.32062
2022-05-23,25.5693
2022-05-24,27.61221
2022-05-25,25.64503
2022-05-26,24.36152
2022-05-27,22.4004
2022-05-28,6.97904
2022-05-29,5.37238
2022-05-30,23.65362
2022-05-31,23.68492
2022-06-01,9.77934
2022-06-02,21.71168
2022-06-03,20.56854
2022-06-04,6.54178
2022-06-05,5.04216
2022-06-06,6.76899
2022-06-07,23.18202
2022-06-08,22.86594
2022-06-09,22.30244
2022-06-10,23.61827
2022-06-11,8.29285
2022-06-12,6.47917
2022-06-13,41.91971
2022-06-14,43.07397
2022-06-15,37.9288
2022-06-16,35.82125
2022-06-17,36.80787
2022-06-18,8.96036
2022-06-19,6.62559
2022-06-20,37.31582
2022-06-21,32.0929
2022-06-22,37.49659
2022-06-23,37.65715
2022-06-24,31.32138
2022-06-25,9.40974
2022-06-26,6.37818
2022-06-27,29.45417
2022-06-28,27.22443
2022-06-29,28.30497
2022-06-30,30.76798
2022-07-01,29.51981
2022-07-02,7.83337
2022-07-03,5.69351
2022-07-04,28.70184
2022-07-05,28.51401
2022-07-06,30.27821
2022-07-07,27.94041
2022-07-08,25.91971
2022-07-09,6.75586
2022-07-10,5.05831
2022-07-11,25.12597
2022-07-12,26.03281
2022-07-13,25.83085
2022-07-14,25.1492
2022-07-15,25.33097
2022-07-16,7.21938
2022-07-17,5.04216
2022-07-18,26.72557
2022-07-19,26.02777
2022-07-20,26.03887
2022-07-21,24.48573
2022-07-22,23.52234
2022-07-23,6.64377
2022-07-24,5.10073
2022-07-25,23.31835
2022-07-26,22.2469
2022-07-27,22.55188
2022-07-28,24.98258
2022-07-29,22.94774
2022-07-30,6.68013
2022-07-31,4.92602
2022-08-01,22.48018
2022-08-02,22.45493
2022-08-03,22.70436
2022-08-04,23.4052
2022-08-05,21.53799
2022-08-06,6.16611
2022-08-07,4.5443
2022-08-08,21.5905
2022-08-09,21.72481
2022-08-10,22.41858
2022-08-11,23.33552
2022-08-12,21.60363
2022-08-13,6.44887
2022-08-14,4.73314
2022-08-15,6.48523
2022-08-16,22.667
2022-08-17,22.01969
2022-08-18,21.78136
2022-08-19,20.82605
2022-08-20,6.35294
2022-08-21,4.65942
2022-08-22,22.26811
2022-08-23,22.91239
2022-08-24,21.67634
2022-08-25,20.9644
2022-08-26,20.12219
2022-08-27,7.52537
2022-08-28,4.48169
2022-08-29,26.66498
2022-08-30,23.28704
2022-08-31,22.63165
2022-09-01,23.52537
2022-09-02,21.2108
2022-09-03,6.39838
2022-09-04,4.46856
2022-09-05,20.78868
2022-09-06,19.6516
2022-09-07,22.78616
2022-09-08,19.88588
2022-09-09,5.46326
2022-09-10,4.98661
2022-09-11,4.48472
2022-09-12,6.39535
2022-09-13,25.79449
2022-09-14,31.78894
2022-09-15,24.12926
2022-09-16,23.15475
2022-09-17,6.5438
2022-09-18,4.71093
2022-09-19,23.78995
2022-09-20,21.99141
2022-09-21,23.11133
2022-09-22,26.462
2022-09-23,26.11865
2022-09-24,7.65867
2022-09-25,4.90078
2022-09-26,34.66397
2022-09-27,31.53951
2022-09-28,35.78793
2022-09-29,30.32567
2022-09-30,29.56526
2022-10-01,7.39409
2022-10-02,4.79777
2022-10-03,7.28199
2022-10-04,27.29512
2022-10-05,29.15728
2022-10-06,24.95329
2022-10-07,24.55743
2022-10-08,7.17596
2022-10-09,4.75435
2022-10-10,7.53951
2022-10-11,30.36909
2022-10-12,26.93764
2022-10-13,28.61398
2022-10-14,25.95405
2022-10-15,24.29083
2022-10-16,10.462
2022-10-17,39.06286
2022-10-18,32.70588
2022-10-19,27.49204
2022-10-20,23.94748
2022-10-21,22.53875
2022-10-22,6.3085
2022-10-23,4.62509
2022-10-24,23.6001
2022-10-25,23.86064
2022-10-26,24.6776
2022-10-27,25.77126
2022-10-28,23.85458
2022-10-29,6.67003
2022-10-30,4.28982
2022-10-31,23.26483
2022-11-01,25.47538
2022-11-02,24.5746
2022-11-03,26.41757
2022-11-04,22.84574
2022-11-05,6.51754
2022-11-06,4.7907
2022-11-07,23.70714
2022-11-08,25.23706
2022-11-09,26.76697
2022-11-10,26.03887
2022-11-11,36.04039
2022-11-12,9.58343
2022-11-13,6.46503
2022-11-14,29.22393
2022-11-15,26.78515
2022-11-16,26.4933
2022-11-17,36.12724
2022-11-18,22.39535
2022-11-19,5.87932
2022-11-20,4.56349
2022-11-21,21.52789
2022-11-22,21.19161
2022-11-23,20.87856
2022-11-24,20.63115
2022-11-25,18.96389
2022-11-26,5.29159
2022-11-27,4.24943
2022-11-28,19.69805
2022-11-29,19.86468
2022-11-30,20.18581
2022-12-01,21.69351
2022-12-02,19.50517
2022-12-03,4.86543
2022-12-04,4.33728
2022-12-05,19.61827
2022-12-06,19.4365
2022-12-07,20.38576
2022-12-08,19.66877
2022-12-09,19.12345
2022-12-10,5.38449
2022-12-11,4.49583
2022-12-12,18.5852
2022-12-13,19.58495
2022-12-14,19.37288
2022-12-15,19.94445
2022-12-16,20.12017
2022-12-17,5.79247
2022-12-18,4.06362
2022-12-19,17.52284
2022-12-20,19.43246
2022-12-21,18.50037
2022-12-22,18.23478
2022-12-23,21.54001
2022-12-24,5.36834
2022-12-25,3.82226
2022-12-26,18.51249
2022-12-27,17.98131
2022-12-28,21.61878
2022-12-29,21.81671
2022-12-30,23.2002
2022-12-31,4.54329
2023-01-01,4.87856
2023-01-02,32.61095
2023-01-03,23.82731
2023-01-04,23.07094
2023-01-05,21.6521
2023-01-06,22.02575
2023-01-07,6.80737
2023-01-08,4.54329
2023-01-09,23.30926
2023-01-10,25.98535
2023-01-11,24.63721
2023-01-12,22.47513
2023-01-13,20.61802
2023-01-14,6.49229
2023-01-15,4.76142
2023-01-16,20.36354
2023-01-17,20.50088
2023-01-18,18.75183
2023-01-19,19.00732
2023-01-20,17.49659
2023-01-21,5.41277
2023-01-22,3.92628
2023-01-23,4.29083
2023-01-24,6.2257
2023-01-25,22.47513
2023-01-26,23.42943
2023-01-27,23.13456
2023-01-28,7.15778
2023-01-29,5.26331
2023-01-30,23.03054
2023-01-31,22.36404
2023-02-01,22.28124
2023-02-02,23.26079
2023-02-03,23.15576
2023-02-04,6.77808
2023-02-05,5.13809
2023-02-06,21.7541
2023-02-07,21.74602
2023-02-08,22.88008
2023-02-09,22.56702
2023-02-10,22.09845
2023-02-11,6.21661
2023-02-12,4.69275
2023-02-13,20.56349
2023-02-14,21.2108
2023-02-15,22.50542
2023-02-16,22.6872
2023-02-17,21.35521
2023-02-18,6.35294
2023-02-19,4.69881
2023-02-20,20.95834
2023-02-21,21.08861
2023-02-22,22.21661
2023-02-23,20.84524
2023-02-24,20.27063
2023-02-25,6.56803
2023-02-26,4.68669
2023-02-27,19.99899
2023-02-28,19.40015
2023-03-01,6.85988
2023-03-02,19.92426
2023-03-03,21.03812
2023-03-04,6.6983
2023-03-05,4.76546
2023-03-06,21.04115
2023-03-07,22.22368
2023-03-08,22.47715
2023-03-09,21.14011
2023-03-10,20.98964
2023-03-11,6.96894
2023-03-12,5.28048
2023-03-13,26.20348
2023-03-14,29.22797
2023-03-15,26.08028
2023-03-16,25.06033
2023-03-17,22.3489
2023-03-18,6.62257
2023-03-19,5.09972
2023-03-20,22.00757
2023-03-21,21.49356
2023-03-22,21.36026
2023-03-23,26.11663
2023-03-24,22.1035
2023-03-25,6.35496
2023-03-26,5.11083
2023-03-27,21.65008
2023-03-28,22.07725
2023-03-29,21.66523
2023-03-30,22.8932
2023-03-31,21.55314
2023-04-01,6.50845
2023-04-02,5.01085
2023-04-03,22.27417
2023-04-04,21.90759
2023-04-05,22.30244
2023-04-06,22.28629
2023-04-07,23.6001
2023-04-08,6.85887
2023-04-09,5.48851
2023-04-10,26.28023
2023-04-11,27.08003
2023-04-12,26.56298
2023-04-13,25.99545
2023-04-14,24.34738
2023-04-15,6.96995
2023-04-16,5.45518
2023-04-17,23.83034
2023-04-18,23.86165
2023-04-19,23.83438
2023-04-20,22.95783
2023-04-21,21.52587
2023-04-22,6.00252
2023-04-23,4.71295
2023-04-24,22.50138
2023-04-25,27.93234
2023-04-26,28.4625
2023-04-27,27.85256
2023-04-28,24.64125
2023-04-29,6.41858
2023-04-30,4.73617
2023-05-01,18.3802
2023-05-02,20.9957
2023-05-03,21.01792
2023-05-04,19.5082
2023-05-05,5.75713
2023-05-06,5.00277
2023-05-07,4.0616
2023-05-08,19.57485
2023-05-09,19.5698
2023-05-10,18.96692
2023-05-11,18.82655
2023-05-12,17.68341
2023-05-13,4.69275
2023-05-14,3.87477
2023-05-15,18.462
2023-05-16,18.99924
2023-05-17,18.62257
2023-05-18,18.72254
2023-05-19,19.81115
2023-05-20,5.11285
2023-05-21,4.21105
2023-05-22,20.4312
2023-05-23,19.55869
2023-05-24,19.28199
2023-05-25,19.8879
2023-05-26,19.77379
2023-05-27,5.30169
2023-05-28,3.9283
2023-05-29,8.20196
