date,급등주
2021-01-01,10.63049
2021-01-02,11.95014
2021-01-03,13.8563
2021-01-04,51.83284
2021-01-05,64.44281
2021-01-06,64.51612
2021-01-07,63.3431
2021-01-08,58.57771
2021-01-09,20.01466
2021-01-10,19.79472
2021-01-11,56.01173
2021-01-12,49.85337
2021-01-13,59.38416
2021-01-14,58.87096
2021-01-15,42.00879
2021-01-16,17.00879
2021-01-17,16.34897
2021-01-18,50.80645
2021-01-19,57.11143
2021-01-20,62.39002
2021-01-21,71.26099
2021-01-22,58.79765
2021-01-23,19.94134
2021-01-24,19.20821
2021-01-25,58.06451
2021-01-26,59.82404
2021-01-27,52.34604
2021-01-28,41.78885
2021-01-29,34.67741
2021-01-30,12.2434
2021-01-31,12.60997
2021-02-01,34.38416
2021-02-02,43.76832
2021-02-03,44.20821
2021-02-04,45.60117
2021-02-05,39.58944
2021-02-06,17.00879
2021-02-07,18.47507
2021-02-08,44.7214
2021-02-09,43.91495
2021-02-10,40.02932
2021-02-11,18.54838
2021-02-12,17.88856
2021-02-13,12.90322
2021-02-14,16.05571
2021-02-15,51.75953
2021-02-16,60.41055
2021-02-17,69.57478
2021-02-18,66.4956
2021-02-19,53.95894
2021-02-20,17.52199
2021-02-21,18.54838
2021-02-22,50.36656
2021-02-23,49.56011
2021-02-24,48.24046
2021-02-25,48.53372
2021-02-26,34.23753
2021-02-27,14.51612
2021-02-28,11.36363
2021-03-01,12.53665
2021-03-02,35.26392
2021-03-03,37.90322
2021-03-04,34.6041
2021-03-05,32.478
2021-03-06,12.17008
2021-03-07,11.51026
2021-03-08,34.38416
2021-03-09,31.67155
2021-03-10,38.3431
2021-03-11,36.65689
2021-03-12,36.36363
2021-03-13,11.87683
2021-03-14,11.43695
2021-03-15,40.90909
2021-03-16,40.10263
2021-03-17,42.00879
2021-03-18,37.02346
2021-03-19,29.10557
2021-03-20,13.92961
2021-03-21,11.87683
2021-03-22,33.72434
2021-03-23,34.82404
2021-03-24,33.35777
2021-03-25,36.58357
2021-03-26,34.82404
2021-03-27,13.92961
2021-03-28,13.04985
2021-03-29,37.17008
2021-03-30,40.10263
2021-03-31,37.68328
2021-04-01,33.65102
2021-04-02,35.1173
2021-04-03,14.51612
2021-04-04,11.87683
2021-04-05,34.53079
2021-04-06,35.04398
2021-04-07,40.90909
2021-04-08,41.20234
2021-04-09,32.91788
2021-04-10,12.17008
2021-04-11,10.85043
2021-04-12,41.78885
2021-04-13,43.03519
2021-04-14,47.8739
2021-04-15,41.86217
2021-04-16,38.70967
2021-04-17,10.19061
2021-04-18,10.85043
2021-04-19,36.217
2021-04-20,35.85043
2021-04-21,33.65102
2021-04-22,38.41642
2021-04-23,32.62463
2021-04-24,11.217
2021-04-25,10.26392
2021-04-26,34.38416
2021-04-27,31.45161
2021-04-28,28.29912
2021-04-29,28.51906
2021-04-30,26.53958
2021-05-01,6.08504
2021-05-02,7.478
2021-05-03,21.8475
2021-05-04,19.7214
2021-05-05,9.89736
2021-05-06,23.09384
2021-05-07,20.52785
2021-05-08,6.9648
2021-05-09,7.18475
2021-05-10,23.38709
2021-05-11,22.72727
2021-05-12,21.99413
2021-05-13,20.01466
2021-05-14,17.08211
2021-05-15,8.21114
2021-05-16,6.23167
2021-05-17,19.35483
2021-05-18,18.1085
2021-05-19,7.40469
2021-05-20,17.88856
2021-05-21,19.57478
2021-05-22,7.77126
2021-05-23,6.89149
2021-05-24,21.62756
2021-05-25,22.65395
2021-05-26,21.99413
2021-05-27,23.02052
2021-05-28,21.8475
2021-05-29,7.84457
2021-05-30,7.91788
2021-05-31,22.72727
2021-06-01,26.68621
2021-06-02,21.62756
2021-06-03,28.37243
2021-06-04,26.31964
2021-06-05,11.65689
2021-06-06,10.48387
2021-06-07,33.87096
2021-06-08,33.72434
2021-06-09,31.52492
2021-06-10,34.31085
2021-06-11,30.3519
2021-06-12,7.62463
2021-06-13,6.74486
2021-06-14,27.56598
2021-06-15,28.15249
2021-06-16,27.56598
2021-06-17,30.20527
2021-06-18,27.34604
2021-06-19,8.43108
2021-06-20,7.18475
2021-06-21,21.8475
2021-06-22,24.12023
2021-06-23,27.05278
2021-06-24,25.73313
2021-06-25,24.12023
2021-06-26,7.18475
2021-06-27,7.478
2021-06-28,23.68035
2021-06-29,26.46627
2021-06-30,22.3607
2021-07-01,24.63343
2021-07-02,18.54838
2021-07-03,6.67155
2021-07-04,5.79178
2021-07-05,21.92082
2021-07-06,25.0
2021-07-07,25.29325
2021-07-08,19.57478
2021-07-09,15.76246
2021-07-10,5.49853
2021-07-11,4.98533
2021-07-12,19.13489
2021-07-13,22.14076
2021-07-14,22.72727
2021-07-15,25.0
2021-07-16,19.86803
2021-07-17,6.52492
2021-07-18,6.89149
2021-07-19,18.91495
2021-07-20,20.89442
2021-07-21,20.52785
2021-07-22,21.92082
2021-07-23,17.88856
2021-07-24,5.8651
2021-07-25,4.39882
2021-07-26,21.70087
2021-07-27,22.21407
2021-07-28,17.44868
2021-07-29,20.82111
2021-07-30,15.02932
2021-07-31,5.05865
2021-08-01,4.32551
2021-08-02,16.20234
2021-08-03,19.20821
2021-08-04,20.16129
2021-08-05,20.52785
2021-08-06,19.28152
2021-08-07,7.62463
2021-08-08,6.37829
2021-08-09,21.04105
2021-08-10,23.24046
2021-08-11,25.51319
2021-08-12,21.48093
2021-08-13,18.18181
2021-08-14,5.8651
2021-08-15,6.45161
2021-08-16,6.23167
2021-08-17,18.54838
2021-08-18,20.82111
2021-08-19,18.18181
2021-08-20,18.18181
2021-08-21,4.17888
2021-08-22,3.739
2021-08-23,16.12903
2021-08-24,17.08211
2021-08-25,20.7478
2021-08-26,20.89442
2021-08-27,20.30791
2021-08-28,6.01173
2021-08-29,5.57184
2021-08-30,17.52199
2021-08-31,16.12903
2021-09-01,18.84164
2021-09-02,18.69501
2021-09-03,15.32258
2021-09-04,5.3519
2021-09-05,5.71847
2021-09-06,18.84164
2021-09-07,17.44868
2021-09-08,15.61583
2021-09-09,15.61583
2021-09-10,12.97653
2021-09-11,4.32551
2021-09-12,5.42521
2021-09-13,14.51612
2021-09-14,15.61583
2021-09-15,14.95601
2021-09-16,17.74193
2021-09-17,13.12316
2021-09-18,4.91202
2021-09-19,4.25219
2021-09-20,3.59237
2021-09-21,2.56598
2021-09-22,4.32551
2021-09-23,18.25513
2021-09-24,14.44281
2021-09-25,6.9648
2021-09-26,6.67155
2021-09-27,16.71554
2021-09-28,14.88269
2021-09-29,15.02932
2021-09-30,14.58944
2021-10-01,12.09677
2021-10-02,4.91202
2021-10-03,3.739
2021-10-04,6.37829
2021-10-05,14.80938
2021-10-06,11.95014
2021-10-07,12.97653
2021-10-08,14.58944
2021-10-09,5.13196
2021-10-10,5.71847
2021-10-11,7.18475
2021-10-12,17.81524
2021-10-13,21.11436
2021-10-14,23.24046
2021-10-15,19.28152
2021-10-16,6.9648
2021-10-17,6.59824
2021-10-18,18.84164
2021-10-19,19.94134
2021-10-20,23.24046
2021-10-21,17.74193
2021-10-22,19.79472
2021-10-23,6.89149
2021-10-24,6.15835
2021-10-25,19.79472
2021-10-26,21.40762
2021-10-27,20.82111
2021-10-28,18.18181
2021-10-29,17.74193
2021-10-30,5.05865
2021-10-31,6.45161
2021-11-01,17.22873
2021-11-02,18.91495
2021-11-03,18.91495
2021-11-04,24.92668
2021-11-05,22.3607
2021-11-06,6.45161
2021-11-07,7.77126
2021-11-08,20.96774
2021-11-09,23.68035
2021-11-10,23.82697
2021-11-11,23.9736
2021-11-12,17.37536
2021-11-13,8.72434
2021-11-14,9.53079
2021-11-15,21.92082
2021-11-16,26.75953
2021-11-17,23.75366
2021-11-18,21.40762
2021-11-19,21.70087
2021-11-20,7.9912
2021-11-21,7.91788
2021-11-22,20.60117
2021-11-23,24.41348
2021-11-24,20.38123
2021-11-25,21.48093
2021-11-26,14.73607
2021-11-27,7.62463
2021-11-28,6.52492
2021-11-29,17.81524
2021-11-30,17.44868
2021-12-01,17.22873
2021-12-02,16.4956
2021-12-03,14.44281
2021-12-04,6.59824
2021-12-05,5.93841
2021-12-06,13.63636
2021-12-07,20.7478
2021-12-08,17.08211
2021-12-09,16.42228
2021-12-10,16.78885
2021-12-11,6.30498
2021-12-12,7.18475
2021-12-13,15.17595
2021-12-14,15.24926
2021-12-15,17.5953
2021-12-16,19.06158
2021-12-17,16.05571
2021-12-18,5.42521
2021-12-19,7.03812
2021-12-20,15.54252
2021-12-21,16.64222
2021-12-22,17.52199
2021-12-23,14.73607
2021-12-24,15.83577
2021-12-25,6.37829
2021-12-26,6.30498
2021-12-27,19.20821
2021-12-28,15.61583
2021-12-29,15.17595
2021-12-30,16.20234
2021-12-31,5.20527
2022-01-01,3.66568
2022-01-02,4.54545
2022-01-03,13.48973
2022-01-04,17.22873
2022-01-05,17.15542
2022-01-06,17.00879
2022-01-07,13.56304
2022-01-08,4.76539
2022-01-09,5.27859
2022-01-10,14.95601
2022-01-11,16.64222
2022-01-12,19.86803
2022-01-13,16.64222
2022-01-14,14.51612
2022-01-15,6.23167
2022-01-16,6.01173
2022-01-17,13.8563
2022-01-18,14.58944
2022-01-19,15.17595
2022-01-20,15.90909
2022-01-21,14.07624
2022-01-22,3.81231
2022-01-23,4.25219
2022-01-24,15.32258
2022-01-25,16.4956
2022-01-26,14.3695
2022-01-27,15.02932
2022-01-28,13.04985
2022-01-29,3.95894
2022-01-30,3.88563
2022-01-31,4.47214
2022-02-01,3.66568
2022-02-02,5.42521
2022-02-03,20.2346
2022-02-04,19.64809
2022-02-05,5.42521
2022-02-06,5.3519
2022-02-07,18.69501
2022-02-08,24.78005
2022-02-09,19.20821
2022-02-10,20.7478
2022-02-11,15.39589
2022-02-12,4.61876
2022-02-13,6.52492
2022-02-14,16.27565
2022-02-15,14.66275
2022-02-16,16.78885
2022-02-17,17.00879
2022-02-18,12.60997
2022-02-19,5.71847
2022-02-20,5.27859
2022-02-21,16.64222
2022-02-22,13.12316
2022-02-23,17.96187
2022-02-24,20.67448
2022-02-25,17.08211
2022-02-26,5.79178
2022-02-27,6.01173
2022-02-28,15.02932
2022-03-01,7.55131
2022-03-02,18.1085
2022-03-03,17.96187
2022-03-04,18.25513
2022-03-05,4.98533
2022-03-06,6.23167
2022-03-07,16.78885
2022-03-08,24.63343
2022-03-09,6.59824
2022-03-10,20.96774
2022-03-11,20.01466
2022-03-12,5.71847
2022-03-13,5.05865
2022-03-14,18.40175
2022-03-15,18.1085
2022-03-16,21.70087
2022-03-17,19.64809
2022-03-18,16.4956
2022-03-19,5.57184
2022-03-20,5.27859
2022-03-21,17.81524
2022-03-22,18.32844
2022-03-23,20.67448
2022-03-24,24.19354
2022-03-25,19.86803
2022-03-26,6.08504
2022-03-27,7.84457
2022-03-28,20.82111
2022-03-29,24.92668
2022-03-30,26.68621
2022-03-31,25.80645
2022-04-01,20.45454
2022-04-02,6.15835
2022-04-03,7.40469
2022-04-04,20.52785
2022-04-05,23.24046
2022-04-06,19.35483
2022-04-07,17.74193
2022-04-08,13.19648
2022-04-09,4.47214
2022-04-10,4.54545
2022-04-11,14.58944
2022-04-12,15.10263
2022-04-13,15.9824
2022-04-14,17.37536
2022-04-15,12.90322
2022-04-16,4.03225
2022-04-17,4.10557
2022-04-18,17.5953
2022-04-19,19.7214
2022-04-20,24.12023
2022-04-21,21.04105
2022-04-22,17.15542
2022-04-23,6.9648
2022-04-24,6.01173
2022-04-25,21.99413
2022-04-26,23.60703
2022-04-27,19.57478
2022-04-28,19.7214
2022-04-29,15.90909
2022-04-30,6.45161
2022-05-01,5.20527
2022-05-02,17.08211
2022-05-03,15.61583
2022-05-04,16.12903
2022-05-05,6.08504
2022-05-06,12.39002
2022-05-07,4.10557
2022-05-08,3.95894
2022-05-09,14.29618
2022-05-10,14.58944
2022-05-11,14.80938
2022-05-12,15.39589
2022-05-13,14.14956
2022-05-14,3.95894
2022-05-15,3.44574
2022-05-16,12.82991
2022-05-17,14.3695
2022-05-18,19.64809
2022-05-19,14.73607
2022-05-20,14.88269
2022-05-21,7.40469
2022-05-22,6.37829
2022-05-23,18.32844
2022-05-24,21.62756
2022-05-25,18.76832
2022-05-26,17.52199
2022-05-27,15.24926
2022-05-28,5.49853
2022-05-29,5.71847
2022-05-30,20.2346
2022-05-31,16.4956
2022-06-01,5.3519
2022-06-02,11.65689
2022-06-03,12.60997
2022-06-04,4.03225
2022-06-05,5.42521
2022-06-06,4.39882
2022-06-07,18.18181
2022-06-08,17.52199
2022-06-09,16.86217
2022-06-10,16.64222
2022-06-11,5.20527
2022-06-12,5.3519
2022-06-13,21.04105
2022-06-14,19.42815
2022-06-15,15.76246
2022-06-16,13.92961
2022-06-17,13.56304
2022-06-18,4.25219
2022-06-19,3.29912
2022-06-20,13.26979
2022-06-21,11.65689
2022-06-22,11.80351
2022-06-23,10.41055
2022-06-24,10.1173
2022-06-25,4.61876
2022-06-26,3.29912
2022-06-27,10.85043
2022-06-28,18.25513
2022-06-29,9.45747
2022-06-30,9.75073
2022-07-01,8.50439
2022-07-02,3.51906
2022-07-03,2.63929
2022-07-04,18.40175
2022-07-05,11.65689
2022-07-06,18.47507
2022-07-07,12.75659
2022-07-08,11.36363
2022-07-09,3.88563
2022-07-10,3.15249
2022-07-11,12.17008
2022-07-12,12.02346
2022-07-13,12.09677
2022-07-14,11.36363
2022-07-15,11.7302
2022-07-16,3.739
2022-07-17,2.7126
2022-07-18,13.70967
2022-07-19,12.31671
2022-07-20,14.80938
2022-07-21,11.58357
2022-07-22,10.48387
2022-07-23,3.95894
2022-07-24,3.739
2022-07-25,12.46334
2022-07-26,13.70967
2022-07-27,12.68328
2022-07-28,14.07624
2022-07-29,13.26979
2022-07-30,3.44574
2022-07-31,4.98533
2022-08-01,14.66275
2022-08-02,13.19648
2022-08-03,15.9824
2022-08-04,17.08211
2022-08-05,13.04985
2022-08-06,4.54545
2022-08-07,4.10557
2022-08-08,11.7302
2022-08-09,15.24926
2022-08-10,16.93548
2022-08-11,13.04985
2022-08-12,12.97653
2022-08-13,5.05865
2022-08-14,4.17888
2022-08-15,3.44574
2022-08-16,14.3695
2022-08-17,14.73607
2022-08-18,15.54252
2022-08-19,13.04985
2022-08-20,4.32551
2022-08-21,3.95894
2022-08-22,13.3431
2022-08-23,15.02932
2022-08-24,12.17008
2022-08-25,11.87683
2022-08-26,11.87683
2022-08-27,3.2258
2022-08-28,3.739
2022-08-29,10.70381
2022-08-30,10.77712
2022-08-31,11.7302
2022-09-01,9.97067
2022-09-02,7.11143
2022-09-03,3.00586
2022-09-04,2.56598
2022-09-05,10.04398
2022-09-06,11.80351
2022-09-07,11.43695
2022-09-08,9.16422
2022-09-09,2.27272
2022-09-10,2.05278
2022-09-11,1.97947
2022-09-12,3.29912
2022-09-13,12.39002
2022-09-14,13.12316
2022-09-15,11.65689
2022-09-16,8.06451
2022-09-17,4.03225
2022-09-18,3.81231
2022-09-19,11.7302
2022-09-20,14.80938
2022-09-21,14.00293
2022-09-22,17.00879
2022-09-23,12.68328
2022-09-24,3.2258
2022-09-25,3.07917
2022-09-26,13.63636
2022-09-27,12.46334
2022-09-28,7.77126
2022-09-29,11.87683
2022-09-30,10.41055
2022-10-01,3.00586
2022-10-02,1.83284
2022-10-03,4.32551
2022-10-04,9.31085
2022-10-05,11.43695
2022-10-06,10.1173
2022-10-07,9.45747
2022-10-08,2.56598
2022-10-09,2.49266
2022-10-10,2.19941
2022-10-11,10.41055
2022-10-12,11.43695
2022-10-13,10.70381
2022-10-14,9.38416
2022-10-15,3.51906
2022-10-16,2.78592
2022-10-17,10.41055
2022-10-18,10.99706
2022-10-19,12.39002
2022-10-20,10.26392
2022-10-21,10.63049
2022-10-22,2.41935
2022-10-23,2.93255
2022-10-24,8.35777
2022-10-25,9.89736
2022-10-26,9.89736
2022-10-27,10.19061
2022-10-28,8.35777
2022-10-29,3.2258
2022-10-30,3.07917
2022-10-31,10.1173
2022-11-01,9.89736
2022-11-02,10.04398
2022-11-03,9.67741
2022-11-04,10.48387
2022-11-05,2.49266
2022-11-06,2.49266
2022-11-07,10.19061
2022-11-08,11.80351
2022-11-09,13.56304
2022-11-10,11.58357
2022-11-11,14.51612
2022-11-12,4.91202
2022-11-13,3.51906
2022-11-14,16.56891
2022-11-15,15.68914
2022-11-16,12.75659
2022-11-17,11.43695
2022-11-18,13.19648
2022-11-19,4.03225
2022-11-20,4.03225
2022-11-21,11.07038
2022-11-22,9.53079
2022-11-23,11.43695
2022-11-24,12.17008
2022-11-25,7.62463
2022-11-26,3.739
2022-11-27,3.739
2022-11-28,9.97067
2022-11-29,12.97653
2022-11-30,9.38416
2022-12-01,10.99706
2022-12-02,9.53079
2022-12-03,2.49266
2022-12-04,3.95894
2022-12-05,10.63049
2022-12-06,10.33724
2022-12-07,10.55718
2022-12-08,10.92375
2022-12-09,10.92375
2022-12-10,3.2258
2022-12-11,3.15249
2022-12-12,11.65689
2022-12-13,13.3431
2022-12-14,12.82991
2022-12-15,9.82404
2022-12-16,7.9912
2022-12-17,2.7126
2022-12-18,2.93255
2022-12-19,10.19061
2022-12-20,9.0909
2022-12-21,11.51026
2022-12-22,11.43695
2022-12-23,6.52492
2022-12-24,3.15249
2022-12-25,1.97947
2022-12-26,10.55718
2022-12-27,11.95014
2022-12-28,12.2434
2022-12-29,8.21114
2022-12-30,4.10557
2022-12-31,2.27272
2023-01-01,1.97947
2023-01-02,9.67741
2023-01-03,9.23753
2023-01-04,10.26392
2023-01-05,11.14369
2023-01-06,8.79765
2023-01-07,3.59237
2023-01-08,4.8387
2023-01-09,9.97067
2023-01-10,10.70381
2023-01-11,12.02346
2023-01-12,15.02932
2023-01-13,11.217
2023-01-14,3.29912
2023-01-15,3.2258
2023-01-16,12.17008
2023-01-17,12.53665
2023-01-18,12.02346
2023-01-19,9.38416
2023-01-20,8.94428
2023-01-21,2.78592
2023-01-22,2.56598
2023-01-23,2.7126
2023-01-24,4.17888
2023-01-25,13.26979
2023-01-26,15.24926
2023-01-27,14.00293
2023-01-28,6.08504
2023-01-29,6.08504
2023-01-30,12.09677
2023-01-31,12.75659
2023-02-01,14.80938
2023-02-02,15.32258
2023-02-03,13.92961
2023-02-04,4.47214
2023-02-05,3.66568
2023-02-06,14.29618
2023-02-07,13.78299
2023-02-08,16.05571
2023-02-09,13.04985
2023-02-10,11.14369
2023-02-11,6.37829
2023-02-12,6.59824
2023-02-13,17.81524
2023-02-14,18.54838
2023-02-15,15.32258
2023-02-16,16.42228
2023-02-17,13.04985
2023-02-18,14.07624
2023-02-19,7.03812
2023-02-20,12.09677
2023-02-21,13.48973
2023-02-22,11.51026
2023-02-23,8.87096
2023-02-24,9.6041
2023-02-25,4.8387
2023-02-26,3.95894
2023-02-27,11.7302
2023-02-28,8.79765
2023-03-01,4.91202
2023-03-02,10.63049
2023-03-03,10.1173
2023-03-04,4.03225
2023-03-05,3.37243
2023-03-06,14.22287
2023-03-07,17.37536
2023-03-08,12.53665
2023-03-09,12.46334
2023-03-10,9.82404
2023-03-11,4.17888
2023-03-12,3.739
2023-03-13,13.63636
2023-03-14,9.67741
2023-03-15,8.13782
2023-03-16,12.31671
2023-03-17,10.04398
2023-03-18,4.61876
2023-03-19,3.59237
2023-03-20,13.3431
2023-03-21,14.44281
2023-03-22,14.22287
2023-03-23,16.64222
2023-03-24,10.48387
2023-03-25,5.49853
2023-03-26,5.64516
2023-03-27,11.95014
2023-03-28,10.77712
2023-03-29,14.58944
2023-03-30,16.12903
2023-03-31,13.78299
2023-04-01,4.54545
2023-04-02,4.61876
2023-04-03,15.4692
2023-04-04,16.4956
2023-04-05,17.37536
2023-04-06,18.91495
2023-04-07,14.3695
2023-04-08,4.69208
2023-04-09,5.27859
2023-04-10,21.70087
2023-04-11,22.58064
2023-04-12,21.99413
2023-04-13,21.77419
2023-04-14,18.84164
2023-04-15,5.20527
2023-04-16,6.01173
2023-04-17,18.1085
2023-04-18,19.7214
2023-04-19,19.50146
2023-04-20,17.22873
2023-04-21,17.88856
2023-04-22,4.8387
2023-04-23,3.88563
2023-04-24,15.02932
2023-04-25,18.03519
2023-04-26,13.41642
2023-04-27,11.80351
2023-04-28,10.26392
2023-04-29,5.49853
2023-04-30,4.69208
2023-05-01,4.39882
2023-05-02,11.87683
2023-05-03,12.39002
2023-05-04,12.31671
2023-05-05,3.739
2023-05-06,3.66568
2023-05-07,3.00586
2023-05-08,13.92961
2023-05-09,9.67741
2023-05-10,10.99706
2023-05-11,12.17008
2023-05-12,8.57771
2023-05-13,2.56598
2023-05-14,3.2258
2023-05-15,9.16422
2023-05-16,11.87683
2023-05-17,13.12316
2023-05-18,11.80351
2023-05-19,12.90322
2023-05-20,3.00586
2023-05-21,6.23167
2023-05-22,12.09677
2023-05-23,11.65689
2023-05-24,13.04985
2023-05-25,12.75659
2023-05-26,11.29032
2023-05-27,3.07917
2023-05-28,3.15249
2023-05-29,4.17888
2023-05-30,11.51026
