date,가상자산
2020-12-04,4.02377
2020-12-05,2.46913
2020-12-06,2.46913
2020-12-07,4.20667
2020-12-08,5.16689
2020-12-09,4.66392
2020-12-10,4.57247
2020-12-11,3.97805
2020-12-12,2.05761
2020-12-13,2.28623
2020-12-14,4.29812
2020-12-15,4.0695
2020-12-16,4.11522
2020-12-17,4.66392
2020-12-18,2.7892
2020-12-19,2.10333
2020-12-20,2.01188
2020-12-21,3.61225
2020-12-22,3.8866
2020-12-23,4.38957
2020-12-24,2.74348
2020-12-25,1.46319
2020-12-26,1.55464
2020-12-27,2.74348
2020-12-28,3.56652
2020-12-29,2.42341
2020-12-30,3.47508
2020-12-31,2.42341
2021-01-01,1.28029
2021-01-02,2.14906
2021-01-03,2.33196
2021-01-04,3.8866
2021-01-05,3.7037
2021-01-06,9.64791
2021-01-07,6.99588
2021-01-08,5.53269
2021-01-09,2.28623
2021-01-10,3.93232
2021-01-11,8.64197
2021-01-12,5.34979
2021-01-13,4.16095
2021-01-14,4.93827
2021-01-15,3.29218
2021-01-16,1.69181
2021-01-17,1.92043
2021-01-18,4.20667
2021-01-19,3.74942
2021-01-20,4.29812
2021-01-21,4.38957
2021-01-22,4.57247
2021-01-23,2.51486
2021-01-24,2.69775
2021-01-25,4.2524
2021-01-26,3.93232
2021-01-27,3.61225
2021-01-28,4.43529
2021-01-29,3.79515
2021-01-30,2.10333
2021-01-31,2.10333
2021-02-01,5.21262
2021-02-02,4.48102
2021-02-03,4.16095
2021-02-04,4.75537
2021-02-05,3.01783
2021-02-06,1.87471
2021-02-07,2.65203
2021-02-08,4.11522
2021-02-09,4.70964
2021-02-10,3.8866
2021-02-11,2.56058
2021-02-12,2.24051
2021-02-13,2.74348
2021-02-14,3.29218
2021-02-15,6.08139
2021-02-16,4.75537
2021-02-17,9.28212
2021-02-18,6.81298
2021-02-19,5.98994
2021-02-20,4.48102
2021-02-21,4.02377
2021-02-22,10.69958
2021-02-23,7.36168
2021-02-24,4.48102
2021-02-25,4.43529
2021-02-26,3.47508
2021-02-27,2.19478
2021-02-28,2.28623
2021-03-01,2.9721
2021-03-02,4.52674
2021-03-03,4.43529
2021-03-04,6.17283
2021-03-05,3.74942
2021-03-06,2.56058
2021-03-07,2.83493
2021-03-08,4.29812
2021-03-09,4.11522
2021-03-10,5.16689
2021-03-11,4.75537
2021-03-12,3.97805
2021-03-13,2.10333
2021-03-14,2.37768
2021-03-15,10.74531
2021-03-16,9.14494
2021-03-17,5.66986
2021-03-18,4.75537
2021-03-19,3.65797
2021-03-20,3.8866
2021-03-21,6.58436
2021-03-22,7.49885
2021-03-23,6.72153
2021-03-24,5.98994
2021-03-25,10.19661
2021-03-26,6.81298
2021-03-27,2.83493
2021-03-28,3.56652
2021-03-29,6.72153
2021-03-30,6.03566
2021-03-31,5.98994
2021-04-01,6.35573
2021-04-02,7.27023
2021-04-03,4.61819
2021-04-04,4.66392
2021-04-05,7.0416
2021-04-06,6.49291
2021-04-07,19.20438
2021-04-08,19.52446
2021-04-09,8.18472
2021-04-10,3.01783
2021-04-11,4.38957
2021-04-12,6.95016
2021-04-13,7.17878
2021-04-14,7.17878
2021-04-15,7.5903
2021-04-16,8.23045
2021-04-17,2.9721
2021-04-18,5.71559
2021-04-19,43.66712
2021-04-20,16.4609
2021-04-21,10.69958
2021-04-22,16.68952
2021-04-23,16.6438
2021-04-24,5.57841
2021-04-25,5.12117
2021-04-26,12.89437
2021-04-27,28.44078
2021-04-28,36.39689
2021-04-29,20.5304
2021-04-30,14.49474
2021-05-01,11.29401
2021-05-02,13.07727
2021-05-03,18.70141
2021-05-04,18.97576
2021-05-05,10.65386
2021-05-06,16.36945
2021-05-07,19.66163
2021-05-08,11.4769
2021-05-09,12.48285
2021-05-10,16.23228
2021-05-11,18.65569
2021-05-12,16.14083
2021-05-13,17.96982
2021-05-14,12.25422
2021-05-15,8.6877
2021-05-16,17.32967
2021-05-17,32.96753
2021-05-18,20.80475
2021-05-19,28.16643
2021-05-20,24.50845
2021-05-21,18.51851
2021-05-22,16.68952
2021-05-23,20.85048
2021-05-24,28.48651
2021-05-25,20.48468
2021-05-26,18.79286
2021-05-27,20.25605
2021-05-28,95.79332
2021-05-29,20.85048
2021-05-30,16.36945
2021-05-31,24.7828
2021-06-01,16.0951
2021-06-02,14.72336
2021-06-03,18.24417
2021-06-04,18.33561
2021-06-05,9.87654
2021-06-06,10.37951
2021-06-07,17.42112
2021-06-08,22.72519
2021-06-09,16.278
2021-06-10,14.26611
2021-06-11,14.95198
2021-06-12,10.65386
2021-06-13,8.09327
2021-06-14,12.3914
2021-06-15,11.01966
2021-06-16,11.01966
2021-06-17,11.6598
2021-06-18,11.38545
2021-06-19,5.66986
2021-06-20,9.87654
2021-06-21,17.74119
2021-06-22,18.10699
2021-06-23,18.15272
2021-06-24,11.11111
2021-06-25,10.60813
2021-06-26,6.49291
2021-06-27,5.44124
2021-06-28,10.79103
2021-06-29,10.37951
2021-06-30,11.11111
2021-07-01,10.79103
2021-07-02,11.29401
2021-07-03,7.27023
2021-07-04,6.67581
2021-07-05,12.3914
2021-07-06,12.66575
2021-07-07,11.79698
2021-07-08,12.07133
2021-07-09,11.52263
2021-07-10,4.29812
2021-07-11,5.16689
2021-07-12,10.65386
2021-07-13,12.98582
2021-07-14,11.8427
2021-07-15,9.73936
2021-07-16,8.45907
2021-07-17,4.52674
2021-07-18,4.48102
2021-07-19,9.96799
2021-07-20,10.92821
2021-07-21,8.139
2021-07-22,8.36762
2021-07-23,6.08139
2021-07-24,3.29218
2021-07-25,4.75537
2021-07-26,10.15089
2021-07-27,12.29995
2021-07-28,10.79103
2021-07-29,8.87059
2021-07-30,6.40146
2021-07-31,3.8866
2021-08-01,3.65797
2021-08-02,10.79103
2021-08-03,9.78509
2021-08-04,9.87654
2021-08-05,9.05349
2021-08-06,9.46502
2021-08-07,4.80109
2021-08-08,5.48696
2021-08-09,12.11705
2021-08-10,9.19067
2021-08-11,9.09922
2021-08-12,10.15089
2021-08-13,9.32784
2021-08-14,5.98994
2021-08-15,5.12117
2021-08-16,7.5903
2021-08-17,11.20256
2021-08-18,12.89437
2021-08-19,9.19067
2021-08-20,12.34567
2021-08-21,6.49291
2021-08-22,4.89254
2021-08-23,12.98582
2021-08-24,12.98582
2021-08-25,24.18838
2021-08-26,16.14083
2021-08-27,15.22633
2021-08-28,5.48696
2021-08-29,5.94421
2021-08-30,13.76314
2021-08-31,12.84865
2021-09-01,12.29995
2021-09-02,12.7572
2021-09-03,15.63786
2021-09-04,6.35573
2021-09-05,6.90443
2021-09-06,14.95198
2021-09-07,17.28395
2021-09-08,21.67352
2021-09-09,14.31184
2021-09-10,13.53452
2021-09-11,5.80704
2021-09-12,6.12711
2021-09-13,19.79881
2021-09-14,15.27206
2021-09-15,14.54046
2021-09-16,18.19844
2021-09-17,15.40923
2021-09-18,8.00182
2021-09-19,5.85276
2021-09-20,9.55647
2021-09-21,7.9561
2021-09-22,9.46502
2021-09-23,17.64974
2021-09-24,24.50845
2021-09-25,11.01966
2021-09-26,8.5048
2021-09-27,15.50068
2021-09-28,14.81481
2021-09-29,11.43118
2021-09-30,15.95793
2021-10-01,14.81481
2021-10-02,5.89849
2021-10-03,5.25834
2021-10-04,7.31595
2021-10-05,11.20256
2021-10-06,18.56424
2021-10-07,13.62597
2021-10-08,10.97393
2021-10-09,5.07544
2021-10-10,5.25834
2021-10-11,7.63603
2021-10-12,14.95198
2021-10-13,12.43712
2021-10-14,9.96799
2021-10-15,9.64791
2021-10-16,5.30406
2021-10-17,5.30406
2021-10-18,8.77914
2021-10-19,8.18472
2021-10-20,11.11111
2021-10-21,10.19661
2021-10-22,8.41335
2021-10-23,3.93232
2021-10-24,4.84682
2021-10-25,9.32784
2021-10-26,8.96204
2021-10-27,17.74119
2021-10-28,11.75125
2021-10-29,8.96204
2021-10-30,4.29812
2021-10-31,4.61819
2021-11-01,12.80292
2021-11-02,36.30544
2021-11-03,65.84362
2021-11-04,22.86236
2021-11-05,13.53452
2021-11-06,5.66986
2021-11-07,7.68175
2021-11-08,20.25605
2021-11-09,22.63374
2021-11-10,20.85048
2021-11-11,100.0
2021-11-12,58.61911
2021-11-13,16.278
2021-11-14,13.67169
2021-11-15,23.73113
2021-11-16,28.02926
2021-11-17,18.65569
2021-11-18,18.42706
2021-11-19,17.42112
2021-11-20,6.81298
2021-11-21,7.63603
2021-11-22,14.17466
2021-11-23,20.3475
2021-11-24,21.49062
2021-11-25,33.05898
2021-11-26,71.23914
2021-11-27,16.278
2021-11-28,16.00365
2021-11-29,56.05852
2021-11-30,54.64106
2021-12-01,24.50845
2021-12-02,27.25194
2021-12-03,26.20027
2021-12-04,33.6534
2021-12-05,8.91632
2021-12-06,21.71925
2021-12-07,14.76909
2021-12-08,14.03749
2021-12-09,14.03749
2021-12-10,12.7572
2021-12-11,6.99588
2021-12-12,6.12711
2021-12-13,12.9401
2021-12-14,16.68952
2021-12-15,13.07727
2021-12-16,13.85459
2021-12-17,10.65386
2021-12-18,5.62414
2021-12-19,4.57247
2021-12-20,15.22633
2021-12-21,13.07727
2021-12-22,10.15089
2021-12-23,13.16872
2021-12-24,8.27617
2021-12-25,5.80704
2021-12-26,6.81298
2021-12-27,10.19661
2021-12-28,21.53635
2021-12-29,17.14677
2021-12-30,12.84865
2021-12-31,8.96204
2022-01-01,4.80109
2022-01-02,4.29812
2022-01-03,10.65386
2022-01-04,10.47096
2022-01-05,9.51074
2022-01-06,16.59807
2022-01-07,14.44901
2022-01-08,4.75537
2022-01-09,6.72153
2022-01-10,13.62597
2022-01-11,11.4769
2022-01-12,12.2085
2022-01-13,9.92226
2022-01-14,10.05944
2022-01-15,4.48102
2022-01-16,4.89254
2022-01-17,11.20256
2022-01-18,13.03155
2022-01-19,81.11568
2022-01-20,45.49611
2022-01-21,23.91403
2022-01-22,23.09099
2022-01-23,13.58024
2022-01-24,23.27389
2022-01-25,17.92409
2022-01-26,13.26017
2022-01-27,12.66575
2022-01-28,9.23639
2022-01-29,5.53269
2022-01-30,4.66392
2022-01-31,3.84087
2022-02-01,5.07544
2022-02-02,6.40146
2022-02-03,12.16278
2022-02-04,9.19067
2022-02-05,6.44718
2022-02-06,6.53863
2022-02-07,11.97988
2022-02-08,11.97988
2022-02-09,9.55647
2022-02-10,10.79103
2022-02-11,8.87059
2022-02-12,5.57841
2022-02-13,3.74942
2022-02-14,9.69364
2022-02-15,8.87059
2022-02-16,9.09922
2022-02-17,9.69364
2022-02-18,10.60813
2022-02-19,4.34385
2022-02-20,5.39551
2022-02-21,24.46273
2022-02-22,15.04343
2022-02-23,11.6598
2022-02-24,13.99176
2022-02-25,9.69364
2022-02-26,3.74942
2022-02-27,7.13305
2022-02-28,8.87059
2022-03-01,11.15683
2022-03-02,14.35756
2022-03-03,11.24828
2022-03-04,10.10516
2022-03-05,4.89254
2022-03-06,4.0695
2022-03-07,10.74531
2022-03-08,10.10516
2022-03-09,5.94421
2022-03-10,15.86648
2022-03-11,11.4769
2022-03-12,6.40146
2022-03-13,13.16872
2022-03-14,14.72336
2022-03-15,11.52263
2022-03-16,11.29401
2022-03-17,13.07727
2022-03-18,11.88843
2022-03-19,6.63008
2022-03-20,3.97805
2022-03-21,11.06538
2022-03-22,12.7572
2022-03-23,11.61408
2022-03-24,25.8802
2022-03-25,22.03932
2022-03-26,6.44718
2022-03-27,6.31001
2022-03-28,12.48285
2022-03-29,11.6598
2022-03-30,14.26611
2022-03-31,14.58619
2022-04-01,12.11705
2022-04-02,5.62414
2022-04-03,4.61819
2022-04-04,12.89437
2022-04-05,11.52263
2022-04-06,15.86648
2022-04-07,12.89437
2022-04-08,13.67169
2022-04-09,4.89254
2022-04-10,4.84682
2022-04-11,15.45496
2022-04-12,14.35756
2022-04-13,12.66575
2022-04-14,12.62002
2022-04-15,11.29401
2022-04-16,5.12117
2022-04-17,5.48696
2022-04-18,30.49839
2022-04-19,12.2085
2022-04-20,11.70553
2022-04-21,11.06538
2022-04-22,9.41929
2022-04-23,3.74942
2022-04-24,3.8866
2022-04-25,12.7572
2022-04-26,11.93415
2022-04-27,13.67169
2022-04-28,9.78509
2022-04-29,10.83676
2022-04-30,4.98399
2022-05-01,7.63603
2022-05-02,14.99771
2022-05-03,22.31367
2022-05-04,14.40329
2022-05-05,5.57841
2022-05-06,12.80292
2022-05-07,5.07544
2022-05-08,5.89849
2022-05-09,16.04938
2022-05-10,15.50068
2022-05-11,17.78692
2022-05-12,27.52629
2022-05-13,17.55829
2022-05-14,7.54458
2022-05-15,9.00777
2022-05-16,15.68358
2022-05-17,14.22039
2022-05-18,16.41518
2022-05-19,21.35345
2022-05-20,13.26017
2022-05-21,6.53863
2022-05-22,8.00182
2022-05-23,13.90032
2022-05-24,20.07315
2022-05-25,14.08321
2022-05-26,13.21444
2022-05-27,12.48285
2022-05-28,5.16689
2022-05-29,4.80109
2022-05-30,12.29995
2022-05-31,10.88248
2022-06-01,4.61819
2022-06-02,11.11111
2022-06-03,10.28806
2022-06-04,3.84087
2022-06-05,4.11522
2022-06-06,5.44124
2022-06-07,12.5743
2022-06-08,13.67169
2022-06-09,12.98582
2022-06-10,14.17466
2022-06-11,5.16689
2022-06-12,7.68175
2022-06-13,31.59579
2022-06-14,17.69547
2022-06-15,14.54046
2022-06-16,20.94192
2022-06-17,14.22039
2022-06-18,5.98994
2022-06-19,8.04755
2022-06-20,15.40923
2022-06-21,11.24828
2022-06-22,11.4769
2022-06-23,12.80292
2022-06-24,9.55647
2022-06-25,3.24645
2022-06-26,3.01783
2022-06-27,10.83676
2022-06-28,15.50068
2022-06-29,13.62597
2022-06-30,12.9401
2022-07-01,11.4769
2022-07-02,3.93232
2022-07-03,3.84087
2022-07-04,10.47096
2022-07-05,11.88843
2022-07-06,10.79103
2022-07-07,9.69364
2022-07-08,9.00777
2022-07-09,3.3379
2022-07-10,2.9721
2022-07-11,12.84865
2022-07-12,9.92226
2022-07-13,11.70553
2022-07-14,10.19661
2022-07-15,10.92821
2022-07-16,3.93232
2022-07-17,4.02377
2022-07-18,12.25422
2022-07-19,13.39734
2022-07-20,18.60996
2022-07-21,17.46684
2022-07-22,13.71742
2022-07-23,6.31001
2022-07-24,4.80109
2022-07-25,12.25422
2022-07-26,10.83676
2022-07-27,14.95198
2022-07-28,13.80887
2022-07-29,12.48285
2022-07-30,6.08139
2022-07-31,3.79515
2022-08-01,10.74531
2022-08-02,11.56835
2022-08-03,10.74531
2022-08-04,7.54458
2022-08-05,9.51074
2022-08-06,3.155
2022-08-07,3.29218
2022-08-08,10.33379
2022-08-09,9.96799
2022-08-10,10.05944
2022-08-11,15.22633
2022-08-12,11.33973
2022-08-13,3.29218
2022-08-14,3.8866
2022-08-15,4.34385
2022-08-16,9.92226
2022-08-17,11.15683
2022-08-18,11.38545
2022-08-19,14.54046
2022-08-20,4.43529
2022-08-21,3.7037
2022-08-22,12.43712
2022-08-23,9.64791
2022-08-24,12.07133
2022-08-25,11.56835
2022-08-26,9.23639
2022-08-27,3.38363
2022-08-28,4.61819
2022-08-29,10.15089
2022-08-30,14.08321
2022-08-31,11.97988
2022-09-01,10.56241
2022-09-02,7.81893
2022-09-03,3.24645
2022-09-04,3.93232
2022-09-05,11.56835
2022-09-06,10.05944
2022-09-07,10.60813
2022-09-08,8.73342
2022-09-09,4.02377
2022-09-10,2.65203
2022-09-11,3.155
2022-09-12,4.48102
2022-09-13,11.88843
2022-09-14,9.92226
2022-09-15,9.46502
2022-09-16,10.10516
2022-09-17,3.79515
2022-09-18,3.42935
2022-09-19,13.99176
2022-09-20,9.96799
2022-09-21,10.60813
2022-09-22,10.10516
2022-09-23,11.06538
2022-09-24,3.3379
2022-09-25,2.69775
2022-09-26,10.74531
2022-09-27,13.12299
2022-09-28,11.20256
2022-09-29,9.83081
2022-09-30,8.27617
2022-10-01,2.46913
2022-10-02,4.89254
2022-10-03,5.16689
2022-10-04,12.29995
2022-10-05,10.97393
2022-10-06,11.24828
2022-10-07,9.55647
2022-10-08,2.7892
2022-10-09,2.88065
2022-10-10,3.47508
2022-10-11,10.83676
2022-10-12,8.36762
2022-10-13,9.60219
2022-10-14,8.91632
2022-10-15,3.5208
2022-10-16,4.61819
2022-10-17,8.41335
2022-10-18,9.05349
2022-10-19,8.3219
2022-10-20,9.46502
2022-10-21,10.05944
2022-10-22,2.92638
2022-10-23,3.155
2022-10-24,11.93415
2022-10-25,10.28806
2022-10-26,9.60219
2022-10-27,8.91632
2022-10-28,7.63603
2022-10-29,2.7892
2022-10-30,3.5208
2022-10-31,7.86465
2022-11-01,8.3219
2022-11-02,9.05349
2022-11-03,7.27023
2022-11-04,8.73342
2022-11-05,2.69775
2022-11-06,3.42935
2022-11-07,11.24828
2022-11-08,12.34567
2022-11-09,24.32556
2022-11-10,23.41106
2022-11-11,12.80292
2022-11-12,8.00182
2022-11-13,9.14494
2022-11-14,21.39917
2022-11-15,15.08916
2022-11-16,10.79103
2022-11-17,12.43712
2022-11-18,10.37951
2022-11-19,4.2524
2022-11-20,7.08733
2022-11-21,20.48468
2022-11-22,16.8267
2022-11-23,13.99176
2022-11-24,11.38545
2022-11-25,10.47096
2022-11-26,4.34385
2022-11-27,6.35573
2022-11-28,12.71147
2022-11-29,12.07133
2022-11-30,9.69364
2022-12-01,12.29995
2022-12-02,10.19661
2022-12-03,2.83493
2022-12-04,3.5208
2022-12-05,10.92821
2022-12-06,11.56835
2022-12-07,13.76314
2022-12-08,12.34567
2022-12-09,11.93415
2022-12-10,4.52674
2022-12-11,4.57247
2022-12-12,12.89437
2022-12-13,12.25422
2022-12-14,12.07133
2022-12-15,11.11111
2022-12-16,13.71742
2022-12-17,7.17878
2022-12-18,5.16689
2022-12-19,12.0256
2022-12-20,12.3914
2022-12-21,14.12894
2022-12-22,27.43484
2022-12-23,24.9657
2022-12-24,7.17878
2022-12-25,3.93232
2022-12-26,11.4769
2022-12-27,11.75125
2022-12-28,13.26017
2022-12-29,10.60813
2022-12-30,8.139
2022-12-31,2.83493
2023-01-01,3.65797
2023-01-02,10.56241
2023-01-03,10.28806
2023-01-04,9.92226
2023-01-05,9.78509
2023-01-06,9.51074
2023-01-07,3.5208
2023-01-08,3.47508
2023-01-09,9.78509
2023-01-10,9.41929
2023-01-11,9.51074
2023-01-12,8.64197
2023-01-13,9.28212
2023-01-14,4.98399
2023-01-15,3.42935
2023-01-16,12.98582
2023-01-17,10.47096
2023-01-18,12.48285
2023-01-19,12.66575
2023-01-20,8.3219
2023-01-21,3.7037
2023-01-22,2.88065
2023-01-23,2.88065
2023-01-24,3.20073
2023-01-25,9.23639
2023-01-26,8.00182
2023-01-27,7.91037
2023-01-28,3.93232
2023-01-29,3.65797
2023-01-30,11.24828
2023-01-31,8.36762
2023-02-01,18.28989
2023-02-02,8.139
2023-02-03,7.7732
2023-02-04,3.65797
2023-02-05,4.89254
2023-02-06,9.05349
2023-02-07,8.139
2023-02-08,8.77914
2023-02-09,9.19067
2023-02-10,10.01371
2023-02-11,2.60631
2023-02-12,3.93232
2023-02-13,9.23639
2023-02-14,8.82487
2023-02-15,9.64791
2023-02-16,12.5743
2023-02-17,7.72748
2023-02-18,2.65203
2023-02-19,3.3379
2023-02-20,9.96799
2023-02-21,8.91632
2023-02-22,8.96204
2023-02-23,8.23045
2023-02-24,6.90443
2023-02-25,3.155
2023-02-26,2.92638
2023-02-27,7.9561
2023-02-28,10.24234
2023-03-01,4.52674
2023-03-02,9.19067
2023-03-03,11.15683
2023-03-04,3.24645
2023-03-05,3.155
2023-03-06,9.19067
2023-03-07,9.23639
2023-03-08,10.05944
2023-03-09,9.69364
2023-03-10,12.16278
2023-03-11,3.06355
2023-03-12,2.74348
2023-03-13,9.87654
2023-03-14,11.33973
2023-03-15,9.23639
2023-03-16,8.82487
2023-03-17,10.88248
2023-03-18,4.11522
2023-03-19,6.58436
2023-03-20,11.88843
2023-03-21,10.28806
2023-03-22,9.83081
2023-03-23,8.73342
2023-03-24,7.7732
2023-03-25,2.42341
2023-03-26,3.10928
2023-03-27,10.24234
2023-03-28,13.03155
2023-03-29,9.92226
2023-03-30,8.87059
2023-03-31,8.09327
2023-04-01,8.00182
2023-04-02,10.83676
2023-04-03,13.85459
2023-04-04,18.42706
2023-04-05,27.16049
2023-04-06,16.6438
2023-04-07,14.12894
2023-04-08,4.93827
2023-04-09,7.54458
2023-04-10,11.61408
2023-04-11,13.07727
2023-04-12,12.62002
2023-04-13,10.15089
2023-04-14,10.83676
2023-04-15,3.97805
2023-04-16,3.7037
2023-04-17,10.15089
2023-04-18,10.88248
2023-04-19,14.22039
2023-04-20,10.97393
2023-04-21,12.25422
2023-04-22,5.21262
2023-04-23,4.66392
2023-04-24,13.48879
2023-04-25,21.49062
2023-04-26,14.44901
2023-04-27,10.88248
2023-04-28,9.14494
2023-04-29,3.93232
2023-04-30,3.42935
2023-05-01,5.80704
2023-05-02,13.94604
2023-05-03,10.05944
2023-05-04,9.28212
2023-05-05,5.16689
2023-05-06,7.17878
2023-05-07,6.44718
2023-05-08,15.9122
2023-05-09,18.93004
2023-05-10,18.42706
2023-05-11,30.95564
2023-05-12,22.03932
2023-05-13,7.68175
2023-05-14,7.86465
2023-05-15,17.96982
2023-05-16,18.33561
2023-05-17,23.59396
2023-05-18,19.02149
2023-05-19,14.03749
2023-05-20,6.26428
2023-05-21,7.17878
2023-05-22,32.41883
2023-05-23,21.67352
2023-05-24,23.73113
2023-05-25,22.17649
2023-05-26,11.43118
2023-05-27,4.84682
2023-05-28,5.16689
2023-05-29,6.17283
