date,상한가
2022-01-21,0.55838
2022-01-22,0.20657
2022-01-23,0.19803
2022-01-24,0.47839
2022-01-25,0.52654
2022-01-26,0.58634
2022-01-27,1.52682
2022-01-28,0.46752
2022-01-29,0.1095
2022-01-30,0.09863
2022-01-31,0.09397
2022-02-01,0.13047
2022-02-02,0.1227
2022-02-03,0.58712
2022-02-04,0.39529
2022-02-05,0.11571
2022-02-06,0.11338
2022-02-07,0.3619
2022-02-08,0.34481
2022-02-09,0.32151
2022-02-10,0.33239
2022-02-11,0.29666
2022-02-12,0.09863
2022-02-13,0.09319
2022-02-14,0.32151
2022-02-15,0.31219
2022-02-16,0.36345
2022-02-17,0.31685
2022-02-18,0.27802
2022-02-19,0.07766
2022-02-20,0.09319
2022-02-21,0.25006
2022-02-22,0.30753
2022-02-23,0.31297
2022-02-24,0.41082
2022-02-25,0.29899
2022-02-26,0.13047
2022-02-27,0.11027
2022-02-28,0.2889
2022-03-01,0.12814
2022-03-02,0.26016
2022-03-03,0.34326
2022-03-04,0.28734
2022-03-05,0.09008
2022-03-06,0.07921
2022-03-07,0.3021
2022-03-08,0.27103
2022-03-09,0.09474
2022-03-10,0.41082
2022-03-11,0.31763
2022-03-12,0.0963
2022-03-13,0.08232
2022-03-14,0.29123
2022-03-15,0.2889
2022-03-16,0.32307
2022-03-17,0.34637
2022-03-18,0.31142
2022-03-19,0.11726
2022-03-20,0.06756
2022-03-21,0.2788
2022-03-22,0.33006
2022-03-23,0.445
2022-03-24,0.41393
2022-03-25,0.40927
2022-03-26,0.10561
2022-03-27,0.08232
2022-03-28,0.33782
2022-03-29,0.34637
2022-03-30,0.32617
2022-03-31,0.4349
2022-04-01,0.40539
2022-04-02,0.10872
2022-04-03,0.08775
2022-04-04,0.43412
2022-04-05,0.37588
2022-04-06,0.32307
2022-04-07,0.33006
2022-04-08,0.24463
2022-04-09,0.07455
2022-04-10,0.07067
2022-04-11,0.2889
2022-04-12,0.31064
2022-04-13,0.3052
2022-04-14,0.30753
2022-04-15,0.28035
2022-04-16,0.08542
2022-04-17,0.07843
2022-04-18,0.32229
2022-04-19,0.35801
2022-04-20,0.33083
2022-04-21,0.33239
2022-04-22,0.3285
2022-04-23,0.09474
2022-04-24,0.08698
2022-04-25,0.36423
2022-04-26,0.39141
2022-04-27,0.36423
2022-04-28,0.37743
2022-04-29,0.32229
2022-04-30,0.07455
2022-05-01,0.06445
2022-05-02,0.292
2022-05-03,0.33161
2022-05-04,0.28035
2022-05-05,0.08853
2022-05-06,0.27181
2022-05-07,0.09474
2022-05-08,0.06989
2022-05-09,0.29045
2022-05-10,0.32074
2022-05-11,0.28191
2022-05-12,0.35957
2022-05-13,0.36345
2022-05-14,0.09552
2022-05-15,0.073
2022-05-16,0.34404
2022-05-17,0.31297
2022-05-18,0.31608
2022-05-19,0.35335
2022-05-20,0.33006
2022-05-21,0.08309
2022-05-22,0.08076
2022-05-23,0.28579
2022-05-24,0.28657
2022-05-25,0.3052
2022-05-26,0.30909
2022-05-27,0.28812
2022-05-28,0.09863
2022-05-29,0.07455
2022-05-30,0.25084
2022-05-31,0.27103
2022-06-01,0.09241
2022-06-02,0.23609
2022-06-03,0.29045
2022-06-04,0.07533
2022-06-05,0.07843
2022-06-06,0.09086
2022-06-07,0.29821
2022-06-08,0.33006
2022-06-09,0.33627
2022-06-10,0.35102
2022-06-11,0.09785
2022-06-12,0.10406
2022-06-13,0.46208
2022-06-14,0.41393
2022-06-15,0.37588
2022-06-16,0.31219
2022-06-17,0.35879
2022-06-18,0.07533
2022-06-19,0.09863
2022-06-20,0.34404
2022-06-21,0.30831
2022-06-22,0.39529
2022-06-23,0.36345
2022-06-24,0.32229
2022-06-25,0.08698
2022-06-26,0.06834
2022-06-27,0.32617
2022-06-28,0.2687
2022-06-29,0.30132
2022-06-30,0.2889
2022-07-01,0.24385
2022-07-02,0.06057
2022-07-03,0.06756
2022-07-04,0.25317
2022-07-05,0.32928
2022-07-06,0.34947
2022-07-07,0.3052
2022-07-08,0.33316
2022-07-09,0.08232
2022-07-10,0.07766
2022-07-11,0.30132
2022-07-12,0.2889
2022-07-13,0.29977
2022-07-14,0.27647
2022-07-15,0.23764
2022-07-16,0.06445
2022-07-17,0.05669
2022-07-18,0.30986
2022-07-19,0.28346
2022-07-20,0.29356
2022-07-21,0.30132
2022-07-22,0.26016
2022-07-23,0.08232
2022-07-24,0.05669
2022-07-25,0.26249
2022-07-26,0.23997
2022-07-27,0.31064
2022-07-28,0.40073
2022-07-29,0.30054
2022-07-30,0.05746
2022-07-31,0.06834
2022-08-01,0.28113
2022-08-02,0.2656
2022-08-03,0.27414
2022-08-04,0.35491
2022-08-05,0.24774
2022-08-06,0.07688
2022-08-07,0.08154
2022-08-08,0.27958
2022-08-09,0.26094
2022-08-10,0.29666
2022-08-11,0.30598
2022-08-12,0.26094
2022-08-13,0.08387
2022-08-14,0.06678
2022-08-15,0.0629
2022-08-16,0.27725
2022-08-17,0.28035
2022-08-18,0.292
2022-08-19,0.24152
2022-08-20,0.07222
2022-08-21,0.06678
2022-08-22,0.29123
2022-08-23,0.26482
2022-08-24,0.29821
2022-08-25,0.30909
2022-08-26,0.23842
2022-08-27,0.07067
2022-08-28,0.05513
2022-08-29,0.24463
2022-08-30,0.28113
2022-08-31,0.28967
2022-09-01,0.25705
2022-09-02,0.24308
2022-09-03,0.07766
2022-09-04,0.06601
2022-09-05,0.22832
2022-09-06,0.2322
2022-09-07,0.29511
2022-09-08,0.26404
2022-09-09,0.06523
2022-09-10,0.06834
2022-09-11,0.05746
2022-09-12,0.07688
2022-09-13,0.35724
2022-09-14,0.32928
2022-09-15,0.3052
2022-09-16,0.25162
2022-09-17,0.06678
2022-09-18,0.06834
2022-09-19,0.26171
2022-09-20,0.33472
2022-09-21,0.30598
2022-09-22,0.3285
2022-09-23,0.28734
2022-09-24,0.06989
2022-09-25,0.07377
2022-09-26,0.39219
2022-09-27,0.32151
2022-09-28,0.38675
2022-09-29,0.34792
2022-09-30,0.29123
2022-10-01,0.06989
2022-10-02,0.0629
2022-10-03,0.08542
2022-10-04,0.38597
2022-10-05,0.33316
2022-10-06,0.37821
2022-10-07,0.3619
2022-10-08,0.07144
2022-10-09,0.06678
2022-10-10,0.07766
2022-10-11,0.37821
2022-10-12,0.38287
2022-10-13,0.49625
2022-10-14,0.49548
2022-10-15,0.11493
2022-10-16,0.11027
2022-10-17,0.43956
2022-10-18,0.43801
2022-10-19,0.35568
2022-10-20,0.34869
2022-10-21,0.26793
2022-10-22,0.08465
2022-10-23,0.07067
2022-10-24,0.33161
2022-10-25,0.3751
2022-10-26,0.3386
2022-10-27,0.35801
2022-10-28,0.29433
2022-10-29,0.08232
2022-10-30,0.04504
2022-10-31,0.30054
2022-11-01,0.4349
2022-11-02,0.37821
2022-11-03,0.33161
2022-11-04,0.25628
2022-11-05,0.06756
2022-11-06,0.08309
2022-11-07,0.32384
2022-11-08,0.32773
2022-11-09,0.34559
2022-11-10,0.35568
2022-11-11,0.78049
2022-11-12,0.13513
2022-11-13,0.11882
2022-11-14,0.37976
2022-11-15,0.46829
2022-11-16,0.3518
2022-11-17,0.42014
2022-11-18,0.32462
2022-11-19,0.09552
2022-11-20,0.08309
2022-11-21,0.34326
2022-11-22,0.40383
2022-11-23,0.35801
2022-11-24,0.40228
2022-11-25,0.30365
2022-11-26,0.09086
2022-11-27,0.07144
2022-11-28,0.31375
2022-11-29,0.33472
2022-11-30,0.3386
2022-12-01,0.35025
2022-12-02,0.26094
2022-12-03,0.07843
2022-12-04,0.0761
2022-12-05,0.3021
2022-12-06,0.3052
2022-12-07,0.28191
2022-12-08,0.32151
2022-12-09,0.27414
2022-12-10,0.08853
2022-12-11,0.06445
2022-12-12,0.31219
2022-12-13,0.36034
2022-12-14,0.28812
2022-12-15,0.30287
2022-12-16,0.26016
2022-12-17,0.06523
2022-12-18,0.08232
2022-12-19,0.30909
2022-12-20,0.3021
2022-12-21,0.2889
2022-12-22,0.26948
2022-12-23,0.27336
2022-12-24,0.07377
2022-12-25,0.08465
2022-12-26,0.28346
2022-12-27,0.27259
2022-12-28,0.30365
2022-12-29,0.3153
2022-12-30,0.13823
2022-12-31,0.05824
2023-01-01,0.05902
2023-01-02,0.29123
2023-01-03,0.33549
2023-01-04,0.35413
2023-01-05,0.31142
2023-01-06,0.28501
2023-01-07,0.07455
2023-01-08,0.08387
2023-01-09,0.3153
2023-01-10,0.33472
2023-01-11,0.31608
2023-01-12,0.31375
2023-01-13,0.29278
2023-01-14,0.09863
2023-01-15,0.08542
2023-01-16,0.35957
2023-01-17,0.30598
2023-01-18,0.31064
2023-01-19,0.292
2023-01-20,0.24851
2023-01-21,0.08154
2023-01-22,0.0629
2023-01-23,0.07766
2023-01-24,0.07688
2023-01-25,0.43412
2023-01-26,0.40383
2023-01-27,0.34869
2023-01-28,0.08232
2023-01-29,0.08931
2023-01-30,0.3619
2023-01-31,0.43024
2023-02-01,0.41082
2023-02-02,0.35258
2023-02-03,0.37976
2023-02-04,0.09164
2023-02-05,0.09552
2023-02-06,0.32617
2023-02-07,0.43024
2023-02-08,0.43801
2023-02-09,0.39685
2023-02-10,0.43801
2023-02-11,0.11027
2023-02-12,0.08076
2023-02-13,0.36112
2023-02-14,0.3619
2023-02-15,0.34481
2023-02-16,0.44189
2023-02-17,0.28113
2023-02-18,0.0761
2023-02-19,0.06523
2023-02-20,0.3518
2023-02-21,0.29744
2023-02-22,0.33705
2023-02-23,0.34637
2023-02-24,0.29589
2023-02-25,0.07455
2023-02-26,0.05513
2023-02-27,0.4015
2023-02-28,0.33472
2023-03-01,0.08931
2023-03-02,0.35025
2023-03-03,0.33938
2023-03-04,0.08076
2023-03-05,0.07843
2023-03-06,0.42869
2023-03-07,0.45198
2023-03-08,0.38364
2023-03-09,0.33782
2023-03-10,0.31763
2023-03-11,0.06834
2023-03-12,0.08154
2023-03-13,0.33083
2023-03-14,0.33549
2023-03-15,0.41238
2023-03-16,0.44422
2023-03-17,0.4116
2023-03-18,0.10018
2023-03-19,0.06911
2023-03-20,0.36267
2023-03-21,0.40539
2023-03-22,0.35801
2023-03-23,0.42791
2023-03-24,0.34869
2023-03-25,0.07999
2023-03-26,0.08465
2023-03-27,0.42014
2023-03-28,0.43723
2023-03-29,0.45121
2023-03-30,0.44422
2023-03-31,0.43723
2023-04-01,0.10561
2023-04-02,0.06834
2023-04-03,0.43723
2023-04-04,0.47062
2023-04-05,0.44344
2023-04-06,0.43179
2023-04-07,0.40073
2023-04-08,0.10484
2023-04-09,0.08542
2023-04-10,0.59178
2023-04-11,0.50868
2023-04-12,0.5211
2023-04-13,0.40694
2023-04-14,0.49082
2023-04-15,0.08698
2023-04-16,0.09008
2023-04-17,0.47528
2023-04-18,0.56149
2023-04-19,0.65779
2023-04-20,0.49082
2023-04-21,0.40772
2023-04-22,0.09008
2023-04-23,0.08853
2023-04-24,0.44034
2023-04-25,0.53275
2023-04-26,0.50246
2023-04-27,0.49237
2023-04-28,0.47684
2023-04-29,0.09086
2023-04-30,0.07144
2023-05-01,0.11338
2023-05-02,0.44111
2023-05-03,0.37898
2023-05-04,0.37122
2023-05-05,0.10484
2023-05-06,0.08542
2023-05-07,0.08387
2023-05-08,0.37122
2023-05-09,0.38364
2023-05-10,0.39063
2023-05-11,0.38675
2023-05-12,0.33239
2023-05-13,0.08931
2023-05-14,0.08076
2023-05-15,0.34481
2023-05-16,0.24385
2023-05-17,0.37432
2023-05-18,0.45975
2023-05-19,0.42247
2023-05-20,0.09241
2023-05-21,0.13047
2023-05-22,0.44655
2023-05-23,0.49237
2023-05-24,0.49858
2023-05-25,0.70827
2023-05-26,0.5079
2023-05-27,0.24696
2023-05-28,0.16075
2023-05-29,0.18716
