date,오늘증시
2021-03-24,9.51969
2021-03-25,9.47938
2021-03-26,8.36212
2021-03-27,1.14604
2021-03-28,0.54134
2021-03-29,8.90347
2021-03-30,7.84957
2021-03-31,8.80557
2021-04-01,7.86685
2021-04-02,8.31029
2021-04-03,1.08269
2021-04-04,0.478
2021-04-05,8.00506
2021-04-06,8.59249
2021-04-07,9.43331
2021-04-08,7.87836
2021-04-09,7.3946
2021-04-10,1.01359
2021-04-11,0.52407
2021-04-12,7.2967
2021-04-13,7.50403
2021-04-14,7.2967
2021-04-15,7.45219
2021-04-16,7.15272
2021-04-17,0.97327
2021-04-18,0.53559
2021-04-19,7.4234
2021-04-20,7.64224
2021-04-21,11.15526
2021-04-22,7.81501
2021-04-23,7.46947
2021-04-24,1.08845
2021-04-25,0.42041
2021-04-26,6.38677
2021-04-27,7.70559
2021-04-28,9.21446
2021-04-29,8.34485
2021-04-30,7.88988
2021-05-01,0.76019
2021-05-02,0.46648
2021-05-03,8.32181
2021-05-04,7.65952
2021-05-05,3.13867
2021-05-06,7.18152
2021-05-07,6.41557
2021-05-08,1.10573
2021-05-09,0.46648
2021-05-10,7.0433
2021-05-11,9.75581
2021-05-12,10.3202
2021-05-13,10.99976
2021-05-14,8.48306
2021-05-15,1.10573
2021-05-16,0.51831
2021-05-17,8.16056
2021-05-18,7.41188
2021-05-19,3.28265
2021-05-20,7.21032
2021-05-21,7.26215
2021-05-22,0.90992
2021-05-23,0.61621
2021-05-24,7.74015
2021-05-25,6.88205
2021-05-26,6.91085
2021-05-27,7.41764
2021-05-28,6.8475
2021-05-29,0.90992
2021-05-30,0.43192
2021-05-31,6.73231
2021-06-01,6.84174
2021-06-02,6.98571
2021-06-03,7.23911
2021-06-04,7.34277
2021-06-05,1.01935
2021-06-06,0.40889
2021-06-07,7.37157
2021-06-08,7.34853
2021-06-09,7.37157
2021-06-10,6.8475
2021-06-11,6.54227
2021-06-12,0.75443
2021-06-13,0.36857
2021-06-14,6.16793
2021-06-15,6.34646
2021-06-16,6.93388
2021-06-17,7.17576
2021-06-18,6.36374
2021-06-19,0.8293
2021-06-20,0.28219
2021-06-21,8.27574
2021-06-22,6.62289
2021-06-23,6.60562
2021-06-24,6.30039
2021-06-25,6.03547
2021-06-26,0.78898
2021-06-27,0.4492
2021-06-28,6.13913
2021-06-29,5.95484
2021-06-30,6.31766
2021-07-01,5.79359
2021-07-02,5.07947
2021-07-03,0.80626
2021-07-04,0.34554
2021-07-05,5.10826
2021-07-06,5.3559
2021-07-07,5.88574
2021-07-08,9.20294
2021-07-09,9.47362
2021-07-10,0.96751
2021-07-11,0.45496
2021-07-12,5.62658
2021-07-13,5.50564
2021-07-14,6.06427
2021-07-15,5.75904
2021-07-16,5.89149
2021-07-17,0.89841
2021-07-18,0.36857
2021-07-19,6.97419
2021-07-20,7.26791
2021-07-21,6.5653
2021-07-22,6.3119
2021-07-23,5.87998
2021-07-24,0.82354
2021-07-25,0.40889
2021-07-26,6.76687
2021-07-27,6.49043
2021-07-28,6.40981
2021-07-29,5.79935
2021-07-30,8.0281
2021-07-31,0.88689
2021-08-01,0.37433
2021-08-02,6.23704
2021-08-03,6.65169
2021-08-04,7.21607
2021-08-05,6.76111
2021-08-06,6.692
2021-08-07,0.87537
2021-08-08,0.33978
2021-08-09,6.5653
2021-08-10,7.49251
2021-08-11,7.34853
2021-08-12,7.22183
2021-08-13,11.7254
2021-08-14,1.18636
2021-08-15,0.38009
2021-08-16,12.3589
2021-08-17,9.34692
2021-08-18,7.76318
2021-08-19,12.19189
2021-08-20,11.17254
2021-08-21,1.12877
2021-08-22,0.58166
2021-08-23,8.53489
2021-08-24,7.92444
2021-08-25,8.46003
2021-08-26,8.46003
2021-08-27,7.61345
2021-08-28,0.91568
2021-08-29,0.39737
2021-08-30,6.17369
2021-08-31,8.06841
2021-09-01,7.76318
2021-09-02,7.8726
2021-09-03,6.75535
2021-09-04,0.88113
2021-09-05,0.31098
2021-09-06,6.13913
2021-09-07,6.42709
2021-09-08,7.41188
2021-09-09,7.76318
2021-09-10,6.83598
2021-09-11,0.94448
2021-09-12,0.41465
2021-09-13,7.27366
2021-09-14,6.55954
2021-09-15,6.65745
2021-09-16,6.66897
2021-09-17,6.99147
2021-09-18,0.79474
2021-09-19,0.39161
2021-09-20,0.7026
2021-09-21,1.10573
2021-09-22,1.68164
2021-09-23,9.31237
2021-09-24,7.1988
2021-09-25,0.93872
2021-09-26,0.40313
2021-09-27,6.87629
2021-09-28,11.63902
2021-09-29,13.49343
2021-09-30,8.78829
2021-10-01,10.95369
2021-10-02,1.21515
2021-10-03,0.50679
2021-10-04,10.34899
2021-10-05,13.10181
2021-10-06,14.70283
2021-10-07,11.09191
2021-10-08,9.99193
2021-10-09,1.34761
2021-10-10,0.61045
2021-10-11,4.6821
2021-10-12,10.07832
2021-10-13,8.50034
2021-10-14,8.12024
2021-10-15,8.0281
2021-10-16,1.11725
2021-10-17,0.58166
2021-10-18,7.49827
2021-10-19,7.47523
2021-10-20,8.01082
2021-10-21,7.71711
2021-10-22,7.19304
2021-10-23,0.83506
2021-10-24,0.39737
2021-10-25,7.25639
2021-10-26,6.51347
2021-10-27,7.63648
2021-10-28,7.82653
2021-10-29,9.11656
2021-10-30,0.92144
2021-10-31,0.37433
2021-11-01,6.80718
2021-11-02,7.45219
2021-11-03,8.8862
2021-11-04,7.92444
2021-11-05,7.41188
2021-11-06,0.96175
2021-11-07,0.43192
2021-11-08,7.99354
2021-11-09,7.13545
2021-11-10,8.21239
2021-11-11,7.17
2021-11-12,7.10665
2021-11-13,0.77747
2021-11-14,0.37433
2021-11-15,6.81294
2021-11-16,7.12969
2021-11-17,7.72287
2021-11-18,40.63003
2021-11-19,7.69407
2021-11-20,1.09421
2021-11-21,0.40889
2021-11-22,7.23335
2021-11-23,7.49251
2021-11-24,7.09513
2021-11-25,6.67472
2021-11-26,8.36788
2021-11-27,1.36489
2021-11-28,0.62773
2021-11-29,8.86892
2021-11-30,13.10757
2021-12-01,10.14167
2021-12-02,9.07624
2021-12-03,7.91868
2021-12-04,1.07118
2021-12-05,0.59318
2021-12-06,7.57313
2021-12-07,7.45795
2021-12-08,7.49827
2021-12-09,7.22759
2021-12-10,7.9302
2021-12-11,1.20363
2021-12-12,0.53559
2021-12-13,7.38309
2021-12-14,8.24694
2021-12-15,7.17
2021-12-16,7.70559
2021-12-17,6.97419
2021-12-18,1.01359
2021-12-19,0.39161
2021-12-20,9.27781
2021-12-21,8.01082
2021-12-22,7.35429
2021-12-23,6.92812
2021-12-24,6.53651
2021-12-25,1.00207
2021-12-26,0.5471
2021-12-27,6.85325
2021-12-28,6.68048
2021-12-29,7.15272
2021-12-30,8.78253
2021-12-31,22.08016
2022-01-01,0.86385
2022-01-02,0.60469
2022-01-03,41.35567
2022-01-04,8.06265
2022-01-05,13.06726
2022-01-06,10.83851
2022-01-07,7.90716
2022-01-08,1.19788
2022-01-09,0.42616
2022-01-10,8.58673
2022-01-11,7.54434
2022-01-12,7.93595
2022-01-13,7.648
2022-01-14,7.54434
2022-01-15,0.9272
2022-01-16,0.39737
2022-01-17,7.83805
2022-01-18,8.13176
2022-01-19,7.99354
2022-01-20,7.43492
2022-01-21,8.36788
2022-01-22,1.24395
2022-01-23,0.39161
2022-01-24,9.25478
2022-01-25,13.26883
2022-01-26,10.38355
2022-01-27,13.85625
2022-01-28,11.42017
2022-01-29,1.49159
2022-01-30,0.43768
2022-01-31,1.04238
2022-02-01,1.20939
2022-02-02,1.86592
2022-02-03,10.37203
2022-02-04,8.69039
2022-02-05,1.434
2022-02-06,0.58166
2022-02-07,8.89196
2022-02-08,8.8862
2022-02-09,7.82653
2022-02-10,8.04538
2022-02-11,8.33333
2022-02-12,1.62404
2022-02-13,0.51255
2022-02-14,9.91706
2022-02-15,9.45634
2022-02-16,8.94379
2022-02-17,10.03225
2022-02-18,9.09928
2022-02-19,1.5607
2022-02-20,0.56438
2022-02-21,8.7307
2022-02-22,9.65791
2022-02-23,8.94379
2022-02-24,12.29555
2022-02-25,10.01497
2022-02-26,1.61253
2022-02-27,0.67956
2022-02-28,8.8862
2022-03-01,3.56484
2022-03-02,8.41971
2022-03-03,7.84957
2022-03-04,8.6328
2022-03-05,1.24971
2022-03-06,0.55862
2022-03-07,10.37203
2022-03-08,10.15894
2022-03-09,6.4674
2022-03-10,9.2375
2022-03-11,9.07049
2022-03-12,1.43976
2022-03-13,0.62773
2022-03-14,10.10711
2022-03-15,9.27781
2022-03-16,8.91499
2022-03-17,9.42755
2022-03-18,9.79037
2022-03-19,1.42824
2022-03-20,0.67956
2022-03-21,8.74798
2022-03-22,8.07993
2022-03-23,8.12024
2022-03-24,8.75374
2022-03-25,8.33333
2022-03-26,1.44551
2022-03-27,0.48375
2022-03-28,8.14904
2022-03-29,7.72863
2022-03-30,8.23542
2022-03-31,7.60769
2022-04-01,8.32757
2022-04-02,1.31306
2022-04-03,0.62197
2022-04-04,7.60193
2022-04-05,8.20663
2022-04-06,9.00138
2022-04-07,10.58511
2022-04-08,8.65008
2022-04-09,1.16908
2022-04-10,0.5471
2022-04-11,7.49251
2022-04-12,9.00714
2022-04-13,8.60976
2022-04-14,8.82861
2022-04-15,7.92444
2022-04-16,0.86385
2022-04-17,0.53559
2022-04-18,7.7747
2022-04-19,7.46947
2022-04-20,8.31029
2022-04-21,7.79198
2022-04-22,7.84381
2022-04-23,1.25547
2022-04-24,0.53559
2022-04-25,10.01497
2022-04-26,8.20663
2022-04-27,10.1647
2022-04-28,8.46003
2022-04-29,7.79774
2022-04-30,1.45127
2022-05-01,0.55862
2022-05-02,7.73439
2022-05-03,7.46371
2022-05-04,7.75167
2022-05-05,3.00046
2022-05-06,9.62911
2022-05-07,1.26698
2022-05-08,0.48951
2022-05-09,9.0129
2022-05-10,10.37203
2022-05-11,9.01865
2022-05-12,10.97673
2022-05-13,9.53697
2022-05-14,1.5319
2022-05-15,0.59318
2022-05-16,8.55793
2022-05-17,8.00506
2022-05-18,8.36788
2022-05-19,10.14167
2022-05-20,8.29877
2022-05-21,1.49159
2022-05-22,0.51831
2022-05-23,8.26998
2022-05-24,10.78092
2022-05-25,8.60976
2022-05-26,8.73646
2022-05-27,7.43492
2022-05-28,1.16908
2022-05-29,0.53559
2022-05-30,6.73807
2022-05-31,7.75167
2022-06-01,7.13545
2022-06-02,7.22759
2022-06-03,6.89357
2022-06-04,1.32457
2022-06-05,0.41465
2022-06-06,1.86592
2022-06-07,8.05114
2022-06-08,7.27366
2022-06-09,7.75742
2022-06-10,8.20663
2022-06-11,1.37641
2022-06-12,0.54134
2022-06-13,13.62013
2022-06-14,12.2322
2022-06-15,11.71389
2022-06-16,11.80027
2022-06-17,10.91338
2022-06-18,1.80833
2022-06-19,0.59318
2022-06-20,11.25892
2022-06-21,9.99193
2022-06-22,12.76203
2022-06-23,12.19765
2022-06-24,11.06887
2022-06-25,1.62404
2022-06-26,0.63349
2022-06-27,9.81916
2022-06-28,10.13015
2022-06-29,9.92282
2022-06-30,10.46417
2022-07-01,11.34531
2022-07-02,1.65284
2022-07-03,0.59894
2022-07-04,10.62543
2022-07-05,9.99769
2022-07-06,11.01128
2022-07-07,10.10135
2022-07-08,9.31812
2022-07-09,1.41096
2022-07-10,0.61621
2022-07-11,8.58673
2022-07-12,9.77885
2022-07-13,9.86523
2022-07-14,10.07256
2022-07-15,9.52545
2022-07-16,1.39944
2022-07-17,0.50679
2022-07-18,8.59249
2022-07-19,9.26629
2022-07-20,9.88827
2022-07-21,9.38723
2022-07-22,9.42179
2022-07-23,1.35913
2022-07-24,0.65653
2022-07-25,8.07993
2022-07-26,7.76318
2022-07-27,8.73646
2022-07-28,8.77677
2022-07-29,8.01658
2022-07-30,1.36489
2022-07-31,0.51255
2022-08-01,8.2527
2022-08-02,8.27574
2022-08-03,8.16632
2022-08-04,8.13176
2022-08-05,7.51554
2022-08-06,1.48007
2022-08-07,0.45496
2022-08-08,7.1988
2022-08-09,8.26422
2022-08-10,8.14328
2022-08-11,8.13176
2022-08-12,8.31029
2022-08-13,1.54342
2022-08-14,0.38009
2022-08-15,1.90624
2022-08-16,7.66528
2022-08-17,8.54065
2022-08-18,7.84381
2022-08-19,7.90716
2022-08-20,1.29002
2022-08-21,0.45496
2022-08-22,8.11448
2022-08-23,8.27574
2022-08-24,8.21239
2022-08-25,8.21239
2022-08-26,7.61345
2022-08-27,1.69315
2022-08-28,0.53559
2022-08-29,10.13591
2022-08-30,9.20294
2022-08-31,8.67887
2022-09-01,9.49665
2022-09-02,8.56945
2022-09-03,1.68164
2022-09-04,0.54134
2022-09-05,7.22759
2022-09-06,7.83805
2022-09-07,9.01865
2022-09-08,7.61345
2022-09-09,2.18267
2022-09-10,1.00783
2022-09-11,0.5471
2022-09-12,1.74498
2022-09-13,9.32964
2022-09-14,11.09191
2022-09-15,8.71343
2022-09-16,8.51762
2022-09-17,1.5607
2022-09-18,0.5759
2022-09-19,7.58465
2022-09-20,7.56162
2022-09-21,8.29302
2022-09-22,9.02441
2022-09-23,9.27205
2022-09-24,1.61829
2022-09-25,0.58742
2022-09-26,10.65422
2022-09-27,9.7155
2022-09-28,12.99239
2022-09-29,10.8961
2022-09-30,10.5448
2022-10-01,1.64132
2022-10-02,0.62197
2022-10-03,2.06749
2022-10-04,9.37571
2022-10-05,10.40658
2022-10-06,8.65008
2022-10-07,8.60976
2022-10-08,1.8832
2022-10-09,0.5759
2022-10-10,2.89679
2022-10-11,10.55632
2022-10-12,9.92858
2022-10-13,10.14743
2022-10-14,9.47362
2022-10-15,1.93503
2022-10-16,0.76595
2022-10-17,9.88251
2022-10-18,9.36996
2022-10-19,9.68094
2022-10-20,9.39299
2022-10-21,8.58097
2022-10-22,1.57797
2022-10-23,0.63925
2022-10-24,7.90716
2022-10-25,8.51186
2022-10-26,8.46579
2022-10-27,8.47155
2022-10-28,8.39668
2022-10-29,1.68164
2022-10-30,0.56438
2022-10-31,7.27366
2022-11-01,7.87836
2022-11-02,8.73646
2022-11-03,9.58304
2022-11-04,9.14535
2022-11-05,1.66436
2022-11-06,0.71988
2022-11-07,7.59617
2022-11-08,8.06841
2022-11-09,9.04745
2022-11-10,9.43331
2022-11-11,11.73692
2022-11-12,2.15964
2022-11-13,0.76019
2022-11-14,8.63856
2022-11-15,8.92075
2022-11-16,9.76733
2022-11-17,43.18705
2022-11-18,8.78253
2022-11-19,1.63556
2022-11-20,0.63925
2022-11-21,7.94171
2022-11-22,7.71135
2022-11-23,7.37733
2022-11-24,7.29094
2022-11-25,6.88205
2022-11-26,1.28426
2022-11-27,0.53559
2022-11-28,7.33126
2022-11-29,7.15848
2022-11-30,7.0433
2022-12-01,7.5213
2022-12-02,8.0281
2022-12-03,1.31882
2022-12-04,0.51255
2022-12-05,6.45588
2022-12-06,7.25063
2022-12-07,7.27366
2022-12-08,7.14697
2022-12-09,6.72656
2022-12-10,1.41096
2022-12-11,0.33402
2022-12-12,5.8627
2022-12-13,7.37733
2022-12-14,6.88205
2022-12-15,7.9014
2022-12-16,7.31974
2022-12-17,1.65284
2022-12-18,0.55286
2022-12-19,6.13913
2022-12-20,7.35429
2022-12-21,7.17576
2022-12-22,6.64017
2022-12-23,12.12278
2022-12-24,1.69315
2022-12-25,0.58166
2022-12-26,6.74383
2022-12-27,6.09882
2022-12-28,8.46579
2022-12-29,9.082
2022-12-30,35.12439
2022-12-31,1.04238
2023-01-01,0.50103
2023-01-02,20.30062
2023-01-03,7.8035
2023-01-04,8.14904
2023-01-05,7.6768
2023-01-06,7.33701
2023-01-07,1.51462
2023-01-08,0.61621
2023-01-09,7.06634
2023-01-10,7.97627
2023-01-11,7.30822
2023-01-12,7.23335
2023-01-13,7.37157
2023-01-14,1.48007
2023-01-15,0.57014
2023-01-16,6.42709
2023-01-17,6.92812
2023-01-18,6.96268
2023-01-19,6.64593
2023-01-20,6.5653
2023-01-21,1.21515
2023-01-22,0.43768
2023-01-23,0.9272
2023-01-24,1.88896
2023-01-25,7.38309
2023-01-26,7.13545
2023-01-27,7.21032
2023-01-28,1.64708
2023-01-29,0.52983
2023-01-30,7.34277
2023-01-31,6.95116
2023-02-01,7.07786
2023-02-02,7.44644
2023-02-03,7.49251
2023-02-04,1.5031
2023-02-05,0.59894
2023-02-06,7.22759
2023-02-07,7.53858
2023-02-08,7.52706
2023-02-09,7.61921
2023-02-10,7.26215
2023-02-11,1.34761
2023-02-12,0.45496
2023-02-13,6.69776
2023-02-14,6.83022
2023-02-15,8.7307
2023-02-16,7.35429
2023-02-17,7.44068
2023-02-18,1.57797
2023-02-19,0.57014
2023-02-20,6.61137
2023-02-21,6.82446
2023-02-22,8.8574
2023-02-23,7.27942
2023-02-24,7.0433
2023-02-25,1.33609
2023-02-26,0.52407
2023-02-27,6.68048
2023-02-28,6.44436
2023-03-01,3.17323
2023-03-02,6.70928
2023-03-03,6.34646
2023-03-04,1.21515
2023-03-05,0.50103
2023-03-06,5.77055
2023-03-07,6.50195
2023-03-08,7.09513
2023-03-09,7.30246
2023-03-10,6.9166
2023-03-11,1.6586
2023-03-12,0.48951
2023-03-13,7.69407
2023-03-14,11.31075
2023-03-15,7.9302
2023-03-16,8.44851
2023-03-17,7.18728
2023-03-18,1.52038
2023-03-19,0.52407
2023-03-20,6.95116
2023-03-21,6.74959
2023-03-22,6.75535
2023-03-23,8.20663
2023-03-24,7.70559
2023-03-25,1.58949
2023-03-26,0.61045
2023-03-27,6.78991
2023-03-28,6.69776
2023-03-29,6.64017
2023-03-30,6.89357
2023-03-31,6.7208
2023-04-01,1.63556
2023-04-02,0.47224
2023-04-03,7.58465
2023-04-04,7.41188
2023-04-05,7.22183
2023-04-06,8.01658
2023-04-07,7.36581
2023-04-08,1.16332
2023-04-09,0.58166
2023-04-10,6.66897
2023-04-11,7.33701
2023-04-12,8.11448
2023-04-13,7.58465
2023-04-14,7.00875
2023-04-15,1.25547
2023-04-16,0.48951
2023-04-17,6.64593
2023-04-18,7.15848
2023-04-19,7.00875
2023-04-20,8.4082
2023-04-21,7.52706
2023-04-22,1.3073
2023-04-23,0.53559
2023-04-24,7.34277
2023-04-25,9.57152
2023-04-26,8.06265
2023-04-27,7.82653
2023-04-28,7.0433
2023-04-29,1.12301
2023-04-30,0.61621
2023-05-01,31.692
2023-05-02,6.88781
2023-05-03,6.42709
2023-05-04,6.74383
2023-05-05,2.35544
2023-05-06,1.11149
2023-05-07,0.46072
2023-05-08,5.89149
2023-05-09,6.29463
2023-05-10,6.07578
2023-05-11,6.32918
2023-05-12,5.92029
2023-05-13,1.07118
2023-05-14,0.50679
2023-05-15,5.67265
2023-05-16,6.28311
2023-05-17,6.07002
2023-05-18,5.94333
2023-05-19,6.12762
2023-05-20,1.22667
2023-05-21,0.52407
2023-05-22,6.05851
2023-05-23,6.43284
2023-05-24,6.53651
2023-05-25,6.8187
2023-05-26,6.72656
2023-05-27,1.19212
2023-05-28,0.33402
2023-05-29,6.97995
