date,보험
2021-03-07,26.76007
2021-03-08,56.14711
2021-03-09,53.48511
2021-03-10,55.83187
2021-03-11,56.007
2021-03-12,54.32574
2021-03-13,28.09106
2021-03-14,29.66725
2021-03-15,62.06654
2021-03-16,61.12084
2021-03-17,60.28021
2021-03-18,57.338
2021-03-19,52.6795
2021-03-20,32.25919
2021-03-21,31.66374
2021-03-22,58.07355
2021-03-23,60.52539
2021-03-24,60.59544
2021-03-25,59.12434
2021-03-26,54.92119
2021-03-27,30.78809
2021-03-28,33.41506
2021-03-29,65.00875
2021-03-30,60.63047
2021-03-31,57.338
2021-04-01,51.69877
2021-04-02,44.16812
2021-04-03,29.56217
2021-04-04,27.84588
2021-04-05,54.74605
2021-04-06,55.69176
2021-04-07,49.59719
2021-04-08,49.38704
2021-04-09,45.32399
2021-04-10,25.70928
2021-04-11,31.59369
2021-04-12,54.29071
2021-04-13,56.25218
2021-04-14,53.48511
2021-04-15,50.36777
2021-04-16,48.93169
2021-04-17,25.18388
2021-04-18,26.54991
2021-04-19,54.50087
2021-04-20,52.78458
2021-04-21,55.51663
2021-04-22,53.38003
2021-04-23,47.04028
2021-04-24,24.79859
2021-04-25,26.02451
2021-04-26,53.8704
2021-04-27,53.02977
2021-04-28,50.43782
2021-04-29,47.84588
2021-04-30,42.52189
2021-05-01,25.21891
2021-05-02,24.06304
2021-05-03,48.58143
2021-05-04,43.25744
2021-05-05,29.91243
2021-05-06,53.06479
2021-05-07,43.18739
2021-05-08,28.89667
2021-05-09,27.32049
2021-05-10,57.54816
2021-05-11,56.77758
2021-05-12,55.27145
2021-05-13,51.17338
2021-05-14,48.23117
2021-05-15,25.91943
2021-05-16,29.52714
2021-05-17,54.71103
2021-05-18,51.24343
2021-05-19,29.0718
2021-05-20,54.15061
2021-05-21,51.80385
2021-05-22,25.25394
2021-05-23,28.44133
2021-05-24,53.41506
2021-05-25,58.21366
2021-05-26,52.43432
2021-05-27,56.53239
2021-05-28,48.93169
2021-05-29,26.65499
2021-05-30,29.0718
2021-05-31,57.96847
2021-06-01,52.15411
2021-06-02,48.5464
2021-06-03,50.57793
2021-06-04,46.37478
2021-06-05,25.7443
2021-06-06,27.21541
2021-06-07,53.48511
2021-06-08,61.12084
2021-06-09,56.63747
2021-06-10,55.13134
2021-06-11,48.12609
2021-06-12,25.28896
2021-06-13,27.91593
2021-06-14,59.01926
2021-06-15,59.15936
2021-06-16,56.70753
2021-06-17,54.57092
2021-06-18,48.96672
2021-06-19,27.70577
2021-06-20,27.70577
2021-06-21,59.57968
2021-06-22,58.10858
2021-06-23,58.03852
2021-06-24,53.66024
2021-06-25,54.36077
2021-06-26,31.94395
2021-06-27,29.80735
2021-06-28,64.20315
2021-06-29,76.14711
2021-06-30,97.44308
2021-07-01,56.007
2021-07-02,45.81436
2021-07-03,23.88791
2021-07-04,29.0718
2021-07-05,53.06479
2021-07-06,48.37127
2021-07-07,46.9352
2021-07-08,44.9387
2021-07-09,45.39404
2021-07-10,24.90367
2021-07-11,23.88791
2021-07-12,54.60595
2021-07-13,51.66374
2021-07-14,46.79509
2021-07-15,44.9387
2021-07-16,40.59544
2021-07-17,25.88441
2021-07-18,24.9387
2021-07-19,51.41856
2021-07-20,47.25043
2021-07-21,49.38704
2021-07-22,44.48336
2021-07-23,43.15236
2021-07-24,25.84938
2021-07-25,26.54991
2021-07-26,50.5429
2021-07-27,50.22767
2021-07-28,47.14535
2021-07-29,43.99299
2021-07-30,39.01926
2021-07-31,24.72854
2021-08-01,23.99299
2021-08-02,41.75131
2021-08-03,44.76357
2021-08-04,50.01751
2021-08-05,45.84938
2021-08-06,41.19089
2021-08-07,25.21891
2021-08-08,21.96147
2021-08-09,49.63222
2021-08-10,53.345
2021-08-11,49.14185
2021-08-12,50.68301
2021-08-13,46.12959
2021-08-14,25.84938
2021-08-15,23.22241
2021-08-16,32.46935
2021-08-17,51.76882
2021-08-18,48.72154
2021-08-19,48.68651
2021-08-20,48.19614
2021-08-21,27.81085
2021-08-22,25.63922
2021-08-23,52.39929
2021-08-24,50.22767
2021-08-25,51.76882
2021-08-26,50.96322
2021-08-27,48.82661
2021-08-28,28.4063
2021-08-29,26.51488
2021-08-30,56.98774
2021-08-31,52.08406
2021-09-01,48.33625
2021-09-02,51.8739
2021-09-03,43.15236
2021-09-04,26.47985
2021-09-05,26.23467
2021-09-06,47.81085
2021-09-07,50.12259
2021-09-08,51.8739
2021-09-09,49.7373
2021-09-10,43.29246
2021-09-11,24.97373
2021-09-12,25.39404
2021-09-13,47.35551
2021-09-14,47.18038
2021-09-15,45.18388
2021-09-16,41.78633
2021-09-17,38.669
2021-09-18,22.55691
2021-09-19,19.43957
2021-09-20,19.68476
2021-09-21,20.77057
2021-09-22,27.81085
2021-09-23,50.4028
2021-09-24,51.8739
2021-09-25,25.35901
2021-09-26,26.69001
2021-09-27,54.85113
2021-09-28,52.95971
2021-09-29,51.80385
2021-09-30,56.07705
2021-10-01,46.76007
2021-10-02,25.18388
2021-10-03,24.20315
2021-10-04,32.60945
2021-10-05,55.13134
2021-10-06,51.55866
2021-10-07,50.01751
2021-10-08,42.73204
2021-10-09,23.04728
2021-10-10,23.18739
2021-10-11,33.38003
2021-10-12,60.8056
2021-10-13,54.78108
2021-10-14,53.45008
2021-10-15,45.84938
2021-10-16,26.72504
2021-10-17,24.72854
2021-10-18,46.9352
2021-10-19,49.38704
2021-10-20,42.73204
2021-10-21,42.31173
2021-10-22,41.82136
2021-10-23,22.9422
2021-10-24,24.09807
2021-10-25,50.82311
2021-10-26,51.17338
2021-10-27,49.10683
2021-10-28,49.24693
2021-10-29,44.48336
2021-10-30,23.22241
2021-10-31,27.39054
2021-11-01,44.02802
2021-11-02,47.28546
2021-11-03,56.49737
2021-11-04,49.59719
2021-11-05,44.79859
2021-11-06,22.66199
2021-11-07,23.50262
2021-11-08,51.03327
2021-11-09,49.80735
2021-11-10,42.06654
2021-11-11,43.25744
2021-11-12,38.8091
2021-11-13,25.53415
2021-11-14,22.52189
2021-11-15,48.68651
2021-11-16,46.33975
2021-11-17,43.88791
2021-11-18,41.33099
2021-11-19,38.17863
2021-11-20,24.2732
2021-11-21,23.11733
2021-11-22,45.11383
2021-11-23,45.53415
2021-11-24,43.6077
2021-11-25,44.06304
2021-11-26,38.73905
2021-11-27,21.75131
2021-11-28,22.2767
2021-11-29,45.00875
2021-11-30,45.21891
2021-12-01,37.19789
2021-12-02,40.59544
2021-12-03,37.96847
2021-12-04,20.8056
2021-12-05,23.4676
2021-12-06,43.71278
2021-12-07,45.95446
2021-12-08,40.56042
2021-12-09,43.88791
2021-12-10,38.10858
2021-12-11,23.57267
2021-12-12,22.20665
2021-12-13,43.67775
2021-12-14,44.30823
2021-12-15,45.7443
2021-12-16,48.16112
2021-12-17,39.05429
2021-12-18,22.83712
2021-12-19,23.15236
2021-12-20,48.12609
2021-12-21,48.5464
2021-12-22,44.16812
2021-12-23,44.13309
2021-12-24,35.76182
2021-12-25,21.22591
2021-12-26,29.35201
2021-12-27,54.15061
2021-12-28,51.7338
2021-12-29,48.33625
2021-12-30,50.85814
2021-12-31,39.92994
2022-01-01,25.98949
2022-01-02,27.7408
2022-01-03,50.78809
2022-01-04,48.33625
2022-01-05,47.18038
2022-01-06,49.00175
2022-01-07,45.35901
2022-01-08,29.91243
2022-01-09,30.15761
2022-01-10,59.75481
2022-01-11,54.08056
2022-01-12,51.17338
2022-01-13,47.81085
2022-01-14,44.06304
2022-01-15,25.81436
2022-01-16,26.90017
2022-01-17,48.47635
2022-01-18,48.96672
2022-01-19,45.84938
2022-01-20,48.26619
2022-01-21,44.97373
2022-01-22,25.14886
2022-01-23,27.28546
2022-01-24,45.56917
2022-01-25,50.64798
2022-01-26,50.68301
2022-01-27,44.09807
2022-01-28,38.10858
2022-01-29,25.53415
2022-01-30,18.28371
2022-01-31,22.06654
2022-02-01,22.38178
2022-02-02,24.90367
2022-02-03,51.66374
2022-02-04,46.4098
2022-02-05,26.65499
2022-02-06,27.84588
2022-02-07,49.49211
2022-02-08,49.17688
2022-02-09,49.98248
2022-02-10,48.61646
2022-02-11,40.31523
2022-02-12,27.04028
2022-02-13,26.30472
2022-02-14,44.90367
2022-02-15,48.37127
2022-02-16,50.26269
2022-02-17,45.11383
2022-02-18,45.46409
2022-02-19,30.29772
2022-02-20,29.31698
2022-02-21,51.03327
2022-02-22,52.78458
2022-02-23,51.97898
2022-02-24,46.61996
2022-02-25,45.00875
2022-02-26,36.60245
2022-02-27,33.8704
2022-02-28,50.78809
2022-03-01,29.94746
2022-03-02,48.47635
2022-03-03,43.08231
2022-03-04,38.669
2022-03-05,27.00525
2022-03-06,26.37478
2022-03-07,46.86514
2022-03-08,41.85639
2022-03-09,24.72854
2022-03-10,42.45183
2022-03-11,41.22591
2022-03-12,27.98598
2022-03-13,29.24693
2022-03-14,55.30647
2022-03-15,50.92819
2022-03-16,49.42206
2022-03-17,46.69001
2022-03-18,45.88441
2022-03-19,27.88091
2022-03-20,28.89667
2022-03-21,52.78458
2022-03-22,52.71453
2022-03-23,49.59719
2022-03-24,46.19964
2022-03-25,47.6007
2022-03-26,29.52714
2022-03-27,29.24693
2022-03-28,51.69877
2022-03-29,50.12259
2022-03-30,55.13134
2022-03-31,59.3345
2022-04-01,46.61996
2022-04-02,26.90017
2022-04-03,27.00525
2022-04-04,48.68651
2022-04-05,45.63922
2022-04-06,43.67775
2022-04-07,45.0788
2022-04-08,37.93345
2022-04-09,25.00875
2022-04-10,26.4098
2022-04-11,47.18038
2022-04-12,46.86514
2022-04-13,47.98598
2022-04-14,43.67775
2022-04-15,41.19089
2022-04-16,25.18388
2022-04-17,27.63572
2022-04-18,51.38353
2022-04-19,49.84238
2022-04-20,48.30122
2022-04-21,44.62346
2022-04-22,40.52539
2022-04-23,23.78283
2022-04-24,27.46059
2022-04-25,47.39054
2022-04-26,44.44833
2022-04-27,45.00875
2022-04-28,44.69352
2022-04-29,43.15236
2022-04-30,23.15236
2022-05-01,23.43257
2022-05-02,45.25394
2022-05-03,46.86514
2022-05-04,44.34325
2022-05-05,25.42907
2022-05-06,38.21366
2022-05-07,23.78283
2022-05-08,24.09807
2022-05-09,54.43082
2022-05-10,50.64798
2022-05-11,48.12609
2022-05-12,50.78809
2022-05-13,45.28896
2022-05-14,27.00525
2022-05-15,33.73029
2022-05-16,52.74956
2022-05-17,55.06129
2022-05-18,50.47285
2022-05-19,49.10683
2022-05-20,45.70928
2022-05-21,32.18914
2022-05-22,31.62872
2022-05-23,52.57443
2022-05-24,52.08406
2022-05-25,49.77232
2022-05-26,51.2084
2022-05-27,45.67425
2022-05-28,28.37127
2022-05-29,28.75656
2022-05-30,56.49737
2022-05-31,45.28896
2022-06-01,29.00175
2022-06-02,44.62346
2022-06-03,41.54115
2022-06-04,25.18388
2022-06-05,22.34676
2022-06-06,28.05604
2022-06-07,44.58844
2022-06-08,47.70577
2022-06-09,49.17688
2022-06-10,45.91943
2022-06-11,25.04378
2022-06-12,27.95096
2022-06-13,50.36777
2022-06-14,46.54991
2022-06-15,47.67075
2022-06-16,45.53415
2022-06-17,40.8056
2022-06-18,23.11733
2022-06-19,25.91943
2022-06-20,49.56217
2022-06-21,46.12959
2022-06-22,42.41681
2022-06-23,41.82136
2022-06-24,37.82837
2022-06-25,24.02802
2022-06-26,24.30823
2022-06-27,48.30122
2022-06-28,49.0718
2022-06-29,46.86514
2022-06-30,42.52189
2022-07-01,38.38879
2022-07-02,25.6042
2022-07-03,26.72504
2022-07-04,46.97022
2022-07-05,46.47985
2022-07-06,45.7443
2022-07-07,48.19614
2022-07-08,44.72854
2022-07-09,27.77583
2022-07-10,28.33625
2022-07-11,51.97898
2022-07-12,47.49562
2022-07-13,47.53064
2022-07-14,47.28546
2022-07-15,41.99649
2022-07-16,22.69702
2022-07-17,24.09807
2022-07-18,49.98248
2022-07-19,47.67075
2022-07-20,46.9352
2022-07-21,44.90367
2022-07-22,39.08931
2022-07-23,24.06304
2022-07-24,27.67075
2022-07-25,56.98774
2022-07-26,51.27845
2022-07-27,47.21541
2022-07-28,48.44133
2022-07-29,42.2767
2022-07-30,24.34325
2022-07-31,24.72854
2022-08-01,44.65849
2022-08-02,46.37478
2022-08-03,44.86865
2022-08-04,43.99299
2022-08-05,44.02802
2022-08-06,23.01225
2022-08-07,24.16812
2022-08-08,46.51488
2022-08-09,56.60245
2022-08-10,58.63397
2022-08-11,50.15761
2022-08-12,43.71278
2022-08-13,24.48336
2022-08-14,24.58844
2022-08-15,27.04028
2022-08-16,51.66374
2022-08-17,50.29772
2022-08-18,45.35901
2022-08-19,43.85288
2022-08-20,27.77583
2022-08-21,26.65499
2022-08-22,55.62171
2022-08-23,54.18563
2022-08-24,49.24693
2022-08-25,48.89667
2022-08-26,41.92644
2022-08-27,23.67775
2022-08-28,26.72504
2022-08-29,51.48861
2022-08-30,49.24693
2022-08-31,50.19264
2022-09-01,43.4676
2022-09-02,40.84063
2022-09-03,22.52189
2022-09-04,24.9387
2022-09-05,44.23817
2022-09-06,44.69352
2022-09-07,43.22241
2022-09-08,38.52889
2022-09-09,21.96147
2022-09-10,21.6112
2022-09-11,21.43607
2022-09-12,26.86514
2022-09-13,56.007
2022-09-14,52.64448
2022-09-15,47.39054
2022-09-16,43.78283
2022-09-17,25.32399
2022-09-18,25.91943
2022-09-19,50.82311
2022-09-20,48.16112
2022-09-21,44.20315
2022-09-22,43.85288
2022-09-23,42.41681
2022-09-24,24.37828
2022-09-25,24.69352
2022-09-26,51.2084
2022-09-27,49.94746
2022-09-28,46.30472
2022-09-29,47.28546
2022-09-30,43.50262
2022-10-01,25.67425
2022-10-02,21.96147
2022-10-03,26.4098
2022-10-04,46.79509
2022-10-05,47.84588
2022-10-06,47.84588
2022-10-07,37.65323
2022-10-08,21.40105
2022-10-09,22.97723
2022-10-10,30.19264
2022-10-11,46.90017
2022-10-12,45.63922
2022-10-13,47.49562
2022-10-14,43.15236
2022-10-15,26.9352
2022-10-16,25.84938
2022-10-17,50.61295
2022-10-18,49.03677
2022-10-19,45.11383
2022-10-20,44.83362
2022-10-21,41.05078
2022-10-22,24.20315
2022-10-23,26.44483
2022-10-24,49.8774
2022-10-25,49.94746
2022-10-26,46.79509
2022-10-27,47.98598
2022-10-28,39.40455
2022-10-29,22.20665
2022-10-30,22.45183
2022-10-31,46.65499
2022-11-01,47.32049
2022-11-02,46.37478
2022-11-03,46.65499
2022-11-04,45.67425
2022-11-05,23.85288
2022-11-06,25.0788
2022-11-07,49.77232
2022-11-08,48.16112
2022-11-09,45.28896
2022-11-10,43.15236
2022-11-11,40.59544
2022-11-12,25.25394
2022-11-13,25.7443
2022-11-14,46.44483
2022-11-15,47.56567
2022-11-16,48.02101
2022-11-17,43.29246
2022-11-18,37.4781
2022-11-19,24.16812
2022-11-20,25.6042
2022-11-21,49.38704
2022-11-22,50.29772
2022-11-23,45.04378
2022-11-24,44.06304
2022-11-25,41.75131
2022-11-26,25.32399
2022-11-27,24.30823
2022-11-28,48.19614
2022-11-29,44.02802
2022-11-30,42.2767
2022-12-01,40.52539
2022-12-02,36.42732
2022-12-03,20.10507
2022-12-04,25.39404
2022-12-05,44.16812
2022-12-06,44.83362
2022-12-07,45.91943
2022-12-08,46.19964
2022-12-09,41.82136
2022-12-10,23.92294
2022-12-11,25.49912
2022-12-12,51.41856
2022-12-13,48.16112
2022-12-14,41.68126
2022-12-15,47.21541
2022-12-16,41.99649
2022-12-17,24.58844
2022-12-18,28.82661
2022-12-19,49.42206
2022-12-20,46.83012
2022-12-21,44.65849
2022-12-22,47.67075
2022-12-23,42.1366
2022-12-24,22.38178
2022-12-25,26.33975
2022-12-26,51.59369
2022-12-27,54.5359
2022-12-28,50.99824
2022-12-29,49.2119
2022-12-30,43.22241
2022-12-31,25.95446
2023-01-01,23.53765
2023-01-02,52.04903
2023-01-03,48.02101
2023-01-04,48.09106
2023-01-05,46.79509
2023-01-06,46.47985
2023-01-07,27.95096
2023-01-08,30.08756
2023-01-09,54.95621
2023-01-10,49.17688
2023-01-11,49.38704
2023-01-12,46.65499
2023-01-13,44.76357
2023-01-14,26.51488
2023-01-15,25.98949
2023-01-16,48.51138
2023-01-17,49.63222
2023-01-18,41.75131
2023-01-19,42.76707
2023-01-20,37.23292
2023-01-21,21.29597
2023-01-22,22.10157
2023-01-23,24.13309
2023-01-24,27.53064
2023-01-25,57.26795
2023-01-26,54.676
2023-01-27,46.33975
2023-01-28,28.26619
2023-01-29,27.81085
2023-01-30,54.57092
2023-01-31,51.2084
2023-02-01,46.86514
2023-02-02,42.73204
2023-02-03,41.29597
2023-02-04,26.2697
2023-02-05,26.79509
2023-02-06,49.77232
2023-02-07,49.45709
2023-02-08,45.63922
2023-02-09,47.77583
2023-02-10,45.11383
2023-02-11,26.47985
2023-02-12,26.02451
2023-02-13,48.23117
2023-02-14,48.51138
2023-02-15,50.75306
2023-02-16,46.90017
2023-02-17,41.50612
2023-02-18,25.04378
2023-02-19,26.09457
2023-02-20,49.70227
2023-02-21,51.45359
2023-02-22,45.7443
2023-02-23,46.72504
2023-02-24,42.24168
2023-02-25,26.12959
2023-02-26,29.80735
2023-02-27,49.03677
2023-02-28,45.49912
2023-03-01,29.94746
2023-03-02,45.95446
2023-03-03,40.8056
2023-03-04,24.97373
2023-03-05,25.39404
2023-03-06,48.4063
2023-03-07,47.39054
2023-03-08,45.39404
2023-03-09,44.44833
2023-03-10,41.92644
2023-03-11,24.55341
2023-03-12,23.78283
2023-03-13,49.2119
2023-03-14,48.09106
2023-03-15,48.89667
2023-03-16,48.19614
2023-03-17,43.18739
2023-03-18,25.21891
2023-03-19,26.72504
2023-03-20,54.92119
2023-03-21,49.80735
2023-03-22,47.04028
2023-03-23,47.81085
2023-03-24,44.06304
2023-03-25,26.19964
2023-03-26,26.83012
2023-03-27,53.66024
2023-03-28,48.58143
2023-03-29,47.00525
2023-03-30,50.33274
2023-03-31,41.85639
2023-04-01,26.37478
2023-04-02,25.63922
2023-04-03,49.42206
2023-04-04,46.2697
2023-04-05,47.39054
2023-04-06,48.02101
2023-04-07,41.22591
2023-04-08,23.39754
2023-04-09,25.49912
2023-04-10,54.0105
2023-04-11,51.62872
2023-04-12,50.82311
2023-04-13,48.5464
2023-04-14,42.87215
2023-04-15,26.37478
2023-04-16,25.98949
2023-04-17,51.90893
2023-04-18,48.82661
2023-04-19,47.39054
2023-04-20,44.37828
2023-04-21,43.01225
2023-04-22,24.9387
2023-04-23,25.32399
2023-04-24,48.19614
2023-04-25,48.68651
2023-04-26,46.51488
2023-04-27,42.20665
2023-04-28,41.33099
2023-04-29,25.14886
2023-04-30,24.69352
2023-05-01,35.16637
2023-05-02,44.30823
2023-05-03,45.25394
2023-05-04,41.75131
2023-05-05,24.90367
2023-05-06,26.09457
2023-05-07,26.12959
2023-05-08,48.4063
2023-05-09,49.2119
2023-05-10,49.35201
2023-05-11,45.11383
2023-05-12,43.64273
2023-05-13,25.67425
2023-05-14,25.21891
2023-05-15,53.13485
2023-05-16,49.2119
2023-05-17,49.84238
2023-05-18,47.98598
2023-05-19,46.23467
2023-05-20,24.4133
2023-05-21,24.48336
2023-05-22,53.73029
2023-05-23,54.11558
2023-05-24,51.62872
2023-05-25,48.5464
2023-05-26,43.88791
2023-05-27,23.25744
2023-05-28,23.64273
2023-05-29,30.75306
2023-05-30,54.57092
