date,아하토큰
2021-04-06,57.46076
2021-04-07,49.65984
2021-04-08,42.56039
2021-04-09,44.81298
2021-04-10,43.12581
2021-04-11,42.04335
2021-04-12,44.46225
2021-04-13,43.42817
2021-04-14,44.58017
2021-04-15,44.90067
2021-04-16,42.95951
2021-04-17,48.63786
2021-04-18,72.23717
2021-04-19,57.6573
2021-04-20,45.13953
2021-04-21,45.72612
2021-04-22,41.0758
2021-04-23,36.93949
2021-04-24,33.02391
2021-04-25,33.94611
2021-04-26,35.71191
2021-04-27,36.57968
2021-04-28,34.62643
2021-04-29,34.32709
2021-04-30,33.35651
2021-05-01,34.17289
2021-05-02,33.77377
2021-05-03,36.85785
2021-05-04,35.31279
2021-05-05,33.89774
2021-05-06,34.86227
2021-05-07,34.37849
2021-05-08,32.68829
2021-05-09,31.26114
2021-05-10,36.70365
2021-05-11,36.108
2021-05-12,35.69074
2021-05-13,30.24823
2021-05-14,29.88238
2021-05-15,28.37964
2021-05-16,28.29196
2021-05-17,28.17403
2021-05-18,27.46651
2021-05-19,28.62455
2021-05-20,28.77573
2021-05-21,29.08717
2021-05-22,28.22544
2021-05-23,26.02424
2021-05-24,27.59048
2021-05-25,27.44837
2021-05-26,27.78701
2021-05-27,27.8747
2021-05-28,28.43104
2021-05-29,25.07181
2021-05-30,23.63257
2021-05-31,27.01901
2021-06-01,31.21277
2021-06-02,26.29939
2021-06-03,26.52012
2021-06-04,24.72711
2021-06-05,23.21833
2021-06-06,22.63175
2021-06-07,24.6485
2021-06-08,23.63559
2021-06-09,23.13367
2021-06-10,23.36951
2021-06-11,23.9954
2021-06-12,22.35358
2021-06-13,21.55534
2021-06-14,22.33543
2021-06-15,22.67408
2021-06-16,21.66117
2021-06-17,25.83073
2021-06-18,23.60838
2021-06-19,20.26426
2021-06-20,20.13424
2021-06-21,20.54848
2021-06-22,21.1018
2021-06-23,19.97097
2021-06-24,19.81374
2021-06-25,18.77362
2021-06-26,17.81815
2021-06-27,18.01167
2021-06-28,22.09959
2021-06-29,21.50696
2021-06-30,20.35799
2021-07-01,21.24391
2021-07-02,19.49021
2021-07-03,19.17273
2021-07-04,19.39346
2021-07-05,20.21286
2021-07-06,19.5265
2021-07-07,19.99516
2021-07-08,20.63919
2021-07-09,18.25658
2021-07-10,18.78571
2021-07-11,18.02376
2021-07-12,18.79176
2021-07-13,19.67768
2021-07-14,22.23263
2021-07-15,18.90363
2021-07-16,20.07982
2021-07-17,17.88467
2021-07-18,17.02597
2021-07-19,19.86514
2021-07-20,18.82502
2021-07-21,17.24064
2021-07-22,17.38275
2021-07-23,17.17412
2021-07-24,16.62685
2021-07-25,17.25576
2021-07-26,17.78187
2021-07-27,17.1197
2021-07-28,16.20657
2021-07-29,17.24972
2021-07-30,17.71233
2021-07-31,16.00399
2021-08-01,16.5694
2021-08-02,16.14005
2021-08-03,16.37287
2021-08-04,16.0826
2021-08-05,16.92014
2021-08-06,16.62987
2021-08-07,16.50591
2021-08-08,16.42729
2021-08-09,16.80827
2021-08-10,16.84153
2021-08-11,17.48858
2021-08-12,17.7093
2021-08-13,16.88688
2021-08-14,16.2489
2021-08-15,16.65709
2021-08-16,16.05539
2021-08-17,16.04934
2021-08-18,16.64197
2021-08-19,15.24506
2021-08-20,16.95038
2021-08-21,14.62824
2021-08-22,14.40147
2021-08-23,16.55428
2021-08-24,16.87479
2021-08-25,14.68569
2021-08-26,14.83687
2021-08-27,13.6244
2021-08-28,14.83082
2021-08-29,13.52765
2021-08-30,14.03561
2021-08-31,13.76651
2021-09-01,35.85704
2021-09-02,29.12345
2021-09-03,17.36159
2021-09-04,15.17854
2021-09-05,15.63511
2021-09-06,16.10074
2021-09-07,14.74616
2021-09-08,13.89653
2021-09-09,18.94596
2021-09-10,14.17168
2021-09-11,12.67196
2021-09-12,12.71429
2021-09-13,12.75965
2021-09-14,12.69313
2021-09-15,12.27285
2021-09-16,13.15876
2021-09-17,12.80198
2021-09-18,11.55625
2021-09-19,11.71045
2021-09-20,10.9092
2021-09-21,10.91524
2021-09-22,10.46775
2021-09-23,11.0634
2021-09-24,10.05956
2021-09-25,9.35506
2021-09-26,9.40646
2021-09-27,9.77534
2021-09-28,9.46088
2021-09-29,9.45484
2021-09-30,9.32482
2021-10-01,9.88721
2021-10-02,9.13433
2021-10-03,8.6173
2021-10-04,8.96199
2021-10-05,14.2382
2021-10-06,12.47845
2021-10-07,11.3839
2021-10-08,13.24343
2021-10-09,36.90623
2021-10-10,17.92096
2021-10-11,12.75662
2021-10-12,12.76872
2021-10-13,13.76954
2021-10-14,12.69615
2021-10-15,11.19342
2021-10-16,10.60381
2021-10-17,9.57578
2021-10-18,10.25307
2021-10-19,9.69068
2021-10-20,9.87512
2021-10-21,9.59997
2021-10-22,9.6544
2021-10-23,8.75638
2021-10-24,8.76545
2021-10-25,9.27342
2021-10-26,9.37925
2021-10-27,9.59695
2021-10-28,8.48123
2021-10-29,8.48123
2021-10-30,8.28167
2021-10-31,8.57194
2021-11-01,9.14038
2021-11-02,10.33773
2021-11-03,13.12551
2021-11-04,10.42239
2021-11-05,9.14038
2021-11-06,10.29238
2021-11-07,9.78139
2021-11-08,9.70277
2021-11-09,9.88117
2021-11-10,9.26133
2021-11-11,8.80174
2021-11-12,8.51752
2021-11-13,7.87953
2021-11-14,8.80778
2021-11-15,9.78743
2021-11-16,9.34296
2021-11-17,11.66208
2021-11-18,11.88885
2021-11-19,10.64009
2021-11-20,9.66951
2021-11-21,9.01339
2021-11-22,10.24702
2021-11-23,9.50322
2021-11-24,10.63707
2021-11-25,12.19423
2021-11-26,9.98095
2021-11-27,9.11619
2021-11-28,8.76243
2021-11-29,10.17748
2021-11-30,10.21376
2021-12-01,12.37867
2021-12-02,11.17225
2021-12-03,11.27203
2021-12-04,9.27342
2021-12-05,9.03455
2021-12-06,9.67556
2021-12-07,9.91443
2021-12-08,9.72999
2021-12-09,9.44879
2021-12-10,8.74126
2021-12-11,8.21516
2021-12-12,8.46914
2021-12-13,8.50845
2021-12-14,8.9892
2021-12-15,8.42378
2021-12-16,8.55985
2021-12-17,8.13957
2021-12-18,7.87349
2021-12-19,7.97327
2021-12-20,7.89163
2021-12-21,8.1819
2021-12-22,7.91279
2021-12-23,9.01944
2021-12-24,9.04967
2021-12-25,7.82511
2021-12-26,7.98838
2021-12-27,8.25446
2021-12-28,8.57194
2021-12-29,8.24237
2021-12-30,7.91582
2021-12-31,7.97024
2022-01-01,8.17887
2022-01-02,8.31493
2022-01-03,11.03014
2022-01-04,10.84872
2022-01-05,9.83884
2022-01-06,9.46391
2022-01-07,9.31877
2022-01-08,8.3996
2022-01-09,8.451
2022-01-10,8.2847
2022-01-11,8.26353
2022-01-12,9.07386
2022-01-13,9.49414
2022-01-14,8.22423
2022-01-15,8.28167
2022-01-16,8.29075
2022-01-17,8.50542
2022-01-18,7.89163
2022-01-19,8.01862
2022-01-20,8.08816
2022-01-21,7.7858
2022-01-22,7.88558
2022-01-23,7.48949
2022-01-24,7.55903
2022-01-25,7.56508
2022-01-26,7.65276
2022-01-27,7.12665
2022-01-28,7.35343
2022-01-29,7.14782
2022-01-30,6.83034
2022-01-31,6.60357
2022-02-01,7.07828
2022-02-02,7.23853
2022-02-03,7.82511
2022-02-04,7.70719
2022-02-05,7.65276
2022-02-06,7.80092
2022-02-07,7.66486
2022-02-08,7.79185
2022-02-09,7.76766
2022-02-10,7.25062
2022-02-11,7.1841
2022-02-12,6.8122
2022-02-13,6.81522
2022-02-14,6.92105
2022-02-15,7.45623
2022-02-16,8.46612
2022-02-17,7.32924
2022-02-18,6.9785
2022-02-19,6.54914
2022-02-20,6.62473
2022-02-21,7.30202
2022-02-22,7.35645
2022-02-23,7.02385
2022-02-24,6.74266
2022-02-25,6.51891
2022-02-26,5.90814
2022-02-27,6.49472
2022-02-28,6.42215
2022-03-01,6.76987
2022-03-02,7.58927
2022-03-03,6.89384
2022-03-04,6.22864
2022-03-05,6.05629
2022-03-06,6.47053
2022-03-07,6.76382
2022-03-08,6.35866
2022-03-09,5.49995
2022-03-10,5.79626
2022-03-11,6.02001
2022-03-12,5.69044
2022-03-13,5.97163
2022-03-14,6.24074
2022-03-15,6.57031
2022-03-16,6.35261
2022-03-17,6.12584
2022-03-18,5.99582
2022-03-19,5.80836
2022-03-20,5.80231
2022-03-21,5.63601
2022-03-22,6.41308
2022-03-23,6.24074
2022-03-24,6.28609
2022-03-25,5.80836
2022-03-26,5.36086
2022-03-27,6.80615
2022-03-28,6.63985
2022-03-29,13.94793
2022-03-30,8.0549
2022-03-31,7.57717
2022-04-01,7.15991
2022-04-02,8.89245
2022-04-03,7.0299
2022-04-04,7.11154
2022-04-05,9.79953
2022-04-06,7.37761
2022-04-07,6.62776
2022-04-08,6.34656
2022-04-09,5.77207
2022-04-10,5.6602
2022-04-11,6.19538
2022-04-12,6.19538
2022-04-13,6.16817
2022-04-14,5.84464
2022-04-15,5.65718
2022-04-16,5.53623
2022-04-17,5.89604
2022-04-18,5.95047
2022-04-19,6.00792
2022-04-20,5.85674
2022-04-21,5.72067
2022-04-22,5.47274
2022-04-23,5.11293
2022-04-24,5.62694
2022-04-25,5.40622
2022-04-26,5.63904
2022-04-27,5.72974
2022-04-28,5.49088
2022-04-29,5.39412
2022-04-30,5.03431
2022-05-01,5.37901
2022-05-02,5.3397
2022-05-03,5.27923
2022-05-04,4.91034
2022-05-05,5.10386
2022-05-06,4.80754
2022-05-07,4.59589
2022-05-08,4.77126
2022-05-09,4.94058
2022-05-10,4.59891
2022-05-11,4.86801
2022-05-12,4.91337
2022-05-13,5.14921
2022-05-14,4.4175
2022-05-15,4.37214
2022-05-16,4.5717
2022-05-17,4.67753
2022-05-18,4.98896
2022-05-19,4.15444
2022-05-20,4.09397
2022-05-21,3.98512
2022-05-22,4.06978
2022-05-23,5.07664
2022-05-24,4.9557
2022-05-25,4.40842
2022-05-26,4.20584
2022-05-27,3.88836
2022-05-28,3.66764
2022-05-29,3.95488
2022-05-30,4.21189
2022-05-31,4.06676
2022-06-01,4.25422
2022-06-02,4.14235
2022-06-03,3.88534
2022-06-04,3.68276
2022-06-05,3.83091
2022-06-06,3.98814
2022-06-07,3.8551
2022-06-08,3.9821
2022-06-09,3.92162
2022-06-10,3.68578
2022-06-11,4.88918
2022-06-12,4.13025
2022-06-13,3.74625
2022-06-14,3.6374
2022-06-15,3.7009
2022-06-16,3.90348
2022-06-17,3.35923
2022-06-18,2.92383
2022-06-19,3.26247
2022-06-20,4.28143
2022-06-21,3.60112
2022-06-22,3.59205
2022-06-23,3.31992
2022-06-24,3.26852
2022-06-25,3.05989
2022-06-26,3.07803
2022-06-27,3.90953
2022-06-28,3.5346
2022-06-29,4.09397
2022-06-30,4.79847
2022-07-01,4.00931
2022-07-02,3.59205
2022-07-03,3.67671
2022-07-04,3.32899
2022-07-05,3.22014
2022-07-06,4.42959
2022-07-07,3.09618
2022-07-08,2.78172
2022-07-09,2.82103
2022-07-10,3.36225
2022-07-11,3.00547
2022-07-12,3.05989
2022-07-13,2.945
2022-07-14,2.818
2022-07-15,2.79684
2022-07-16,2.92988
2022-07-17,2.86033
2022-07-18,5.11897
2022-07-19,2.90569
2022-07-20,2.3312
2022-07-21,2.04093
2022-07-22,1.85952
2022-07-23,1.60553
2022-07-24,1.40295
2022-07-25,1.59344
2022-07-26,1.56623
2022-07-27,1.43924
2022-07-28,1.51785
2022-07-29,1.49366
2022-07-30,1.6902
2022-07-31,1.43319
2022-08-01,1.88975
2022-08-02,1.65089
2022-08-03,1.54809
2022-08-04,1.55413
2022-08-05,1.5239
2022-08-06,1.22456
2022-08-07,1.22456
2022-08-08,1.34248
2022-08-09,1.13385
2022-08-10,1.1792
2022-08-11,1.14897
2022-08-12,0.99174
2022-08-13,0.78916
2022-08-14,0.85265
2022-08-15,0.70147
2022-08-16,0.68031
2022-08-17,0.72264
2022-08-18,0.65914
2022-08-19,0.58355
2022-08-20,0.53215
2022-08-21,0.63495
2022-08-22,0.63495
2022-08-23,0.53215
2022-08-24,0.56843
2022-08-25,0.52913
2022-08-26,0.43842
2022-08-27,0.35981
2022-08-28,0.43237
2022-08-29,0.4747
2022-08-30,0.63193
2022-08-31,0.56239
2022-09-01,0.56541
2022-09-02,0.40818
2022-09-03,0.3719
2022-09-04,0.37795
2022-09-05,0.44749
2022-09-06,0.46563
2022-09-07,0.35678
2022-09-08,0.39609
2022-09-09,0.34166
2022-09-10,0.28119
2022-09-11,0.35376
2022-09-12,0.40818
2022-09-13,0.39609
2022-09-14,0.39609
2022-09-15,0.36585
2022-09-16,0.3719
2022-09-17,0.26003
2022-09-18,0.31445
2022-09-19,0.38097
2022-09-20,0.38399
2022-09-21,0.32957
2022-09-22,0.35073
2022-09-23,2.52774
2022-09-24,2.23142
2022-09-25,0.83149
2022-09-26,0.66217
2022-09-27,0.65007
2022-09-28,0.49284
2022-09-29,0.38399
2022-09-30,0.48075
2022-10-01,0.47168
2022-10-02,0.36283
2022-10-03,0.45354
2022-10-04,0.60169
2022-10-05,0.43842
2022-10-06,0.45354
2022-10-07,0.3205
2022-10-08,0.257
2022-10-09,0.3084
2022-10-10,0.34771
2022-10-11,0.39306
2022-10-12,0.33259
2022-10-13,0.83754
2022-10-14,0.49889
2022-10-15,0.36585
2022-10-16,0.26607
2022-10-17,0.35981
2022-10-18,0.36888
2022-10-19,0.29026
2022-10-20,0.36283
2022-10-21,0.29933
2022-10-22,0.35073
2022-10-23,0.24188
2022-10-24,0.32957
2022-10-25,1.21549
2022-10-26,3.03873
2022-10-27,1.49064
2022-10-28,0.81637
2022-10-29,0.52913
2022-10-30,0.54122
2022-10-31,0.7045
2022-11-01,0.82847
2022-11-02,0.70147
2022-11-03,0.51099
2022-11-04,0.41423
2022-11-05,0.39306
2022-11-06,0.34771
2022-11-07,0.46866
2022-11-08,0.42935
2022-11-09,0.37795
2022-11-10,0.50494
2022-11-11,0.33864
2022-11-12,0.28724
2022-11-13,0.33259
2022-11-14,0.38702
2022-11-15,0.34771
2022-11-16,0.33259
2022-11-17,0.29631
2022-11-18,0.27817
2022-11-19,0.35376
2022-11-20,1.76881
2022-11-21,1.03105
2022-11-22,0.51401
2022-11-23,0.35376
2022-11-24,0.41725
2022-11-25,0.37795
2022-11-26,0.34771
2022-11-27,0.41725
2022-11-28,0.35981
2022-11-29,0.35981
2022-11-30,0.34166
2022-12-01,1.11269
2022-12-02,0.70752
2022-12-03,0.64705
2022-12-04,0.53517
2022-12-05,0.57146
2022-12-06,0.48982
2022-12-07,0.50191
2022-12-08,0.43842
2022-12-09,0.41725
2022-12-10,0.32352
2022-12-11,0.37492
2022-12-12,0.43842
2022-12-13,0.35981
2022-12-14,0.41725
2022-12-15,0.32352
2022-12-16,0.34469
2022-12-17,0.34771
2022-12-18,0.27514
2022-12-19,0.28421
2022-12-20,0.39911
2022-12-21,0.45051
2022-12-22,0.30236
2022-12-23,0.27817
2022-12-24,0.26003
2022-12-25,0.26607
2022-12-26,0.35981
2022-12-27,0.33864
2022-12-28,0.37492
2022-12-29,0.31143
2022-12-30,0.29026
2022-12-31,0.28119
2023-01-01,0.33259
2023-01-02,0.45051
2023-01-03,0.40214
2023-01-04,0.39306
2023-01-05,0.42935
2023-01-06,0.35981
2023-01-07,0.24188
2023-01-08,0.25398
2023-01-09,0.38097
2023-01-10,0.4354
2023-01-11,0.38702
2023-01-12,0.30236
2023-01-13,0.3719
2023-01-14,0.37795
2023-01-15,1.20037
2023-01-16,0.82242
2023-01-17,0.67728
2023-01-18,0.52913
2023-01-19,0.48982
2023-01-20,0.35678
2023-01-21,0.47773
2023-01-22,0.49587
2023-01-23,0.37492
2023-01-24,1.0764
2023-01-25,0.98872
2023-01-26,0.5382
2023-01-27,0.5261
2023-01-28,0.52006
2023-01-29,0.44749
2023-01-30,0.59867
2023-01-31,0.55634
2023-02-01,0.74683
2023-02-02,0.80125
2023-02-03,0.70752
2023-02-04,0.60472
2023-02-05,0.81939
2023-02-06,1.05826
2023-02-07,0.68938
2023-02-08,0.83451
2023-02-09,0.63798
2023-02-10,0.73473
2023-02-11,0.5261
2023-02-12,0.55936
2023-02-13,0.71962
2023-02-14,0.57751
2023-02-15,2.96011
2023-02-16,23.43603
2023-02-17,4.70172
2023-02-18,2.07117
2023-02-19,1.37574
2023-02-20,1.65694
2023-02-21,1.3576
2023-02-22,1.47552
2023-02-23,1.06128
2023-02-24,0.95546
2023-02-25,0.74985
2023-02-26,0.71357
2023-02-27,0.74985
2023-02-28,0.83149
2023-03-01,0.63798
2023-03-02,0.75287
2023-03-03,0.61681
2023-03-04,0.42935
2023-03-05,0.60169
2023-03-06,0.89196
2023-03-07,0.84963
2023-03-08,0.72869
2023-03-09,0.71659
2023-03-10,0.61077
2023-03-11,0.44447
2023-03-12,0.44144
2023-03-13,0.60774
2023-03-14,0.95546
2023-03-15,0.9222
2023-03-16,0.68333
2023-03-17,0.56541
2023-03-18,0.84963
2023-03-19,0.5261
2023-03-20,0.66217
2023-03-21,0.64705
2023-03-22,0.57146
2023-03-23,0.50494
2023-03-24,0.47168
2023-03-25,0.43237
2023-03-26,0.42935
2023-03-27,0.59262
2023-03-28,0.56843
2023-03-29,0.52308
2023-03-30,0.40818
2023-03-31,0.39911
2023-04-01,0.55634
2023-04-02,0.45051
2023-04-03,0.55029
2023-04-04,1.88975
2023-04-05,0.94034
2023-04-06,0.78613
2023-04-07,0.71054
2023-04-08,0.40516
2023-04-09,0.44144
2023-04-10,0.63798
2023-04-11,1.02198
2023-04-12,0.66217
2023-04-13,0.62891
2023-04-14,0.60472
2023-04-15,0.51703
2023-04-16,0.41121
2023-04-17,0.55332
2023-04-18,0.60169
2023-04-19,0.57146
2023-04-20,0.50796
2023-04-21,0.41725
2023-04-22,0.38097
2023-04-23,0.4233
2023-04-24,0.61984
2023-04-25,0.55332
2023-04-26,0.50494
2023-04-27,0.38097
2023-04-28,0.61077
2023-04-29,0.52913
2023-04-30,0.39306
2023-05-01,0.55029
2023-05-02,0.56843
2023-05-03,0.55332
2023-05-04,0.54122
2023-05-05,0.44447
2023-05-06,0.49284
2023-05-07,0.68636
2023-05-08,0.60472
2023-05-09,0.82847
2023-05-10,0.58355
2023-05-11,0.61379
2023-05-12,0.63495
2023-05-13,0.5261
2023-05-14,0.41725
2023-05-15,0.46261
2023-05-16,0.48075
2023-05-17,0.48982
2023-05-18,0.46563
2023-05-19,0.66821
2023-05-20,0.36283
2023-05-21,0.31143
2023-05-22,0.5382
2023-05-23,0.46261
2023-05-24,0.4233
2023-05-25,0.68031
2023-05-26,0.46563
2023-05-27,0.27817
2023-05-28,0.24491
