date,진료기록지
2023-05-25,78.73563
2023-05-26,60.91954
2023-05-27,14.94252
2023-05-28,14.36781
2023-05-29,43.67816
2023-05-30,77.5862
2023-05-31,67.81609
2023-06-01,61.49425
2023-06-02,78.16091
2023-06-03,32.1839
2023-06-04,10.34482
2023-06-05,77.01149
2023-06-06,27.01149
2023-06-07,97.12643
2023-06-08,78.73563
2023-06-09,74.71264
2023-06-10,23.56321
2023-06-11,16.66666
2023-06-12,86.7816
2023-06-13,77.5862
2023-06-14,60.91954
2023-06-15,59.77011
2023-06-16,48.85057
2023-06-17,28.16091
2023-06-18,13.7931
2023-06-19,79.88505
2023-06-20,79.31034
2023-06-21,67.24137
2023-06-22,75.28735
2023-06-23,65.51724
2023-06-24,35.05747
2023-06-25,22.9885
2023-06-26,75.28735
2023-06-27,61.49425
2023-06-28,68.3908
2023-06-29,69.54022
2023-06-30,58.04597
2023-07-01,29.31034
2023-07-02,20.11494
2023-07-03,77.01149
2023-07-04,73.56321
2023-07-05,70.68965
2023-07-06,59.1954
2023-07-07,64.36781
2023-07-08,22.41379
2023-07-09,20.68965
2023-07-10,71.26436
2023-07-11,67.81609
2023-07-12,61.49425
2023-07-13,58.62068
2023-07-14,59.1954
2023-07-15,28.73563
2023-07-16,22.41379
2023-07-17,70.68965
2023-07-18,74.13793
2023-07-19,71.26436
2023-07-20,69.54022
2023-07-21,70.11494
2023-07-22,32.1839
2023-07-23,14.36781
2023-07-24,67.81609
2023-07-25,75.86206
2023-07-26,61.49425
2023-07-27,59.1954
2023-07-28,46.55172
2023-07-29,24.13793
2023-07-30,17.24137
2023-07-31,55.17241
2023-08-01,56.89655
2023-08-02,56.32183
2023-08-03,65.51724
2023-08-04,56.32183
2023-08-05,27.5862
2023-08-06,14.94252
2023-08-07,71.83908
2023-08-08,66.09195
2023-08-09,69.54022
2023-08-10,55.74712
2023-08-11,51.14942
2023-08-12,19.54022
2023-08-13,12.06896
2023-08-14,66.09195
2023-08-15,17.24137
2023-08-16,70.11494
2023-08-17,86.20689
2023-08-18,66.66666
2023-08-19,29.88505
2023-08-20,14.94252
2023-08-21,74.13793
2023-08-22,78.16091
2023-08-23,70.11494
2023-08-24,70.11494
2023-08-25,71.83908
2023-08-26,29.31034
2023-08-27,24.71264
2023-08-28,77.5862
2023-08-29,63.21839
2023-08-30,65.51724
2023-08-31,68.96551
2023-09-01,71.26436
2023-09-02,27.5862
2023-09-03,14.36781
2023-09-04,83.33333
2023-09-05,86.7816
2023-09-06,71.83908
2023-09-07,74.71264
2023-09-08,56.89655
2023-09-09,33.33333
2023-09-10,20.11494
2023-09-11,66.09195
2023-09-12,77.5862
2023-09-13,63.21839
2023-09-14,59.1954
2023-09-15,71.83908
2023-09-16,28.16091
2023-09-17,17.81609
2023-09-18,81.03448
2023-09-19,68.96551
2023-09-20,64.94252
2023-09-21,66.09195
2023-09-22,58.04597
2023-09-23,33.90804
2023-09-24,16.09195
2023-09-25,68.96551
2023-09-26,63.21839
2023-09-27,33.90804
2023-09-28,19.54022
2023-09-29,7.47126
2023-09-30,14.36781
2023-10-01,10.91954
2023-10-02,25.86206
2023-10-03,16.09195
2023-10-04,71.83908
2023-10-05,62.64367
2023-10-06,70.11494
2023-10-07,28.16091
2023-10-08,10.91954
2023-10-09,13.21839
2023-10-10,64.36781
2023-10-11,85.63218
2023-10-12,67.24137
2023-10-13,70.68965
2023-10-14,25.86206
2023-10-15,13.21839
2023-10-16,61.49425
2023-10-17,68.96551
2023-10-18,64.94252
2023-10-19,55.17241
2023-10-20,55.74712
2023-10-21,16.66666
2023-10-22,18.3908
2023-10-23,56.89655
2023-10-24,68.3908
2023-10-25,63.21839
2023-10-26,48.27586
2023-10-27,63.7931
2023-10-28,22.9885
2023-10-29,19.54022
2023-10-30,63.7931
2023-10-31,54.02298
2023-11-01,62.06896
2023-11-02,76.43678
2023-11-03,58.04597
2023-11-04,26.43678
2023-11-05,17.81609
2023-11-06,54.02298
2023-11-07,67.24137
2023-11-08,59.1954
2023-11-09,50.0
2023-11-10,62.64367
2023-11-11,24.13793
2023-11-12,8.04597
2023-11-13,53.44827
2023-11-14,60.34482
2023-11-15,50.0
2023-11-16,45.40229
2023-11-17,41.95402
2023-11-18,21.83908
2023-11-19,22.41379
2023-11-20,71.26436
2023-11-21,63.7931
2023-11-22,65.51724
2023-11-23,67.81609
2023-11-24,49.42528
2023-11-25,16.66666
2023-11-26,20.68965
2023-11-27,75.86206
2023-11-28,56.32183
2023-11-29,68.3908
2023-11-30,60.91954
2023-12-01,65.51724
2023-12-02,24.71264
2023-12-03,17.81609
2023-12-04,75.28735
2023-12-05,93.67816
2023-12-06,56.32183
2023-12-07,62.64367
2023-12-08,69.54022
2023-12-09,25.28735
2023-12-10,17.81609
2023-12-11,69.54022
2023-12-12,63.7931
2023-12-13,66.09195
2023-12-14,67.24137
2023-12-15,59.77011
2023-12-16,17.81609
2023-12-17,12.06896
2023-12-18,68.96551
2023-12-19,70.11494
2023-12-20,55.74712
2023-12-21,57.47126
2023-12-22,42.52873
2023-12-23,17.81609
2023-12-24,12.64367
2023-12-25,15.51724
2023-12-26,70.68965
2023-12-27,63.7931
2023-12-28,53.44827
2023-12-29,58.62068
2023-12-30,19.54022
2023-12-31,8.04597
2024-01-01,13.21839
2024-01-02,58.62068
2024-01-03,63.7931
2024-01-04,60.91954
2024-01-05,62.06896
2024-01-06,25.28735
2024-01-07,13.7931
2024-01-08,62.64367
2024-01-09,75.86206
2024-01-10,58.62068
2024-01-11,61.49425
2024-01-12,63.7931
2024-01-13,26.43678
2024-01-14,20.11494
2024-01-15,67.24137
2024-01-16,100.0
2024-01-17,70.68965
2024-01-18,51.14942
2024-01-19,62.64367
2024-01-20,25.86206
2024-01-21,14.36781
2024-01-22,74.13793
2024-01-23,51.14942
2024-01-24,71.83908
2024-01-25,79.31034
2024-01-26,59.1954
2024-01-27,21.26436
2024-01-28,22.41379
2024-01-29,78.73563
2024-01-30,75.86206
2024-01-31,58.62068
2024-02-01,72.9885
2024-02-02,64.94252
2024-02-03,24.71264
2024-02-04,18.96551
2024-02-05,62.64367
2024-02-06,82.1839
2024-02-07,63.7931
2024-02-08,50.0
2024-02-09,10.34482
2024-02-10,6.32183
2024-02-11,9.1954
2024-02-12,20.11494
2024-02-13,79.88505
2024-02-14,86.7816
2024-02-15,62.64367
2024-02-16,65.51724
2024-02-17,24.71264
2024-02-18,13.21839
2024-02-19,68.96551
2024-02-20,79.88505
2024-02-21,64.36781
2024-02-22,69.54022
2024-02-23,65.51724
2024-02-24,22.9885
2024-02-25,14.36781
2024-02-26,58.62068
2024-02-27,58.62068
2024-02-28,72.41379
2024-02-29,52.29885
2024-03-01,13.21839
2024-03-02,7.47126
2024-03-03,14.94252
2024-03-04,67.24137
2024-03-05,70.11494
2024-03-06,71.83908
2024-03-07,66.09195
2024-03-08,57.47126
2024-03-09,22.9885
2024-03-10,15.51724
2024-03-11,63.7931
2024-03-12,65.51724
2024-03-13,62.64367
2024-03-14,86.7816
2024-03-15,55.17241
2024-03-16,27.5862
2024-03-17,21.83908
2024-03-18,64.36781
2024-03-19,58.04597
2024-03-20,66.09195
