date,코인가격
2020-08-27,0.81833
2020-08-28,0.98199
2020-08-29,1.14566
2020-08-30,0.98199
2020-08-31,0.81833
2020-09-01,0.98199
2020-09-02,1.80032
2020-09-03,4.90998
2020-09-04,2.29132
2020-09-05,1.47299
2020-09-06,2.29132
2020-09-07,2.61865
2020-09-08,1.80032
2020-09-10,1.96399
2020-09-11,1.14566
2020-09-12,1.47299
2020-09-13,2.61865
2020-09-15,1.14566
2020-09-16,0.81833
2020-09-17,0.81833
2020-09-19,1.14566
2020-09-20,0.81833
2020-09-21,1.14566
2020-09-22,1.30932
2020-09-23,1.47299
2020-09-26,0.81833
2020-09-28,1.30932
2020-10-01,0.81833
2020-10-02,0.81833
2020-10-04,0.81833
2020-10-05,1.63666
2020-10-07,0.98199
2020-10-08,0.81833
2020-10-09,0.98199
2020-10-11,0.81833
2020-10-13,0.81833
2020-10-14,0.98199
2020-10-15,1.63666
2020-10-16,1.63666
2020-10-18,1.30932
2020-10-22,2.12765
2020-10-24,0.81833
2020-10-25,1.63666
2020-10-26,0.98199
2020-10-28,1.14566
2020-10-29,0.81833
2020-10-30,0.81833
2020-10-31,1.30932
2020-11-01,0.98199
2020-11-02,0.98199
2020-11-03,1.14566
2020-11-05,1.96399
2020-11-06,1.30932
2020-11-07,2.12765
2020-11-09,0.81833
2020-11-10,1.63666
2020-11-11,0.98199
2020-11-12,1.30932
2020-11-13,0.81833
2020-11-14,0.98199
2020-11-16,0.81833
2020-11-17,0.98199
2020-11-18,2.61865
2020-11-19,3.10965
2020-11-20,2.61865
2020-11-21,3.10965
2020-11-22,4.74631
2020-11-23,3.92798
2020-11-24,6.87397
2020-11-25,3.10965
2020-11-26,7.36497
2020-11-27,4.25531
2020-11-28,2.94599
2020-11-29,2.45499
2020-11-30,3.43698
2020-12-01,3.60065
2020-12-02,2.12765
2020-12-03,2.29132
2020-12-04,5.07364
2020-12-05,3.43698
2020-12-06,2.12765
2020-12-07,1.14566
2020-12-08,1.14566
2020-12-09,1.80032
2020-12-10,1.96399
2020-12-12,2.29132
2020-12-13,3.10965
2020-12-14,1.30932
2020-12-15,1.30932
2020-12-16,1.63666
2020-12-17,5.07364
2020-12-18,4.41898
2020-12-19,1.96399
2020-12-20,1.30932
2020-12-21,5.23731
2020-12-22,3.60065
2020-12-23,4.09165
2020-12-24,3.92798
2020-12-25,2.12765
2020-12-26,2.29132
2020-12-27,5.23731
2020-12-28,4.41898
2020-12-29,5.23731
2020-12-30,4.41898
2020-12-31,2.94599
2021-01-01,2.29132
2021-01-02,3.27332
2021-01-03,9.6563
2021-01-04,9.6563
2021-01-05,4.90998
2021-01-06,6.05564
2021-01-07,11.94762
2021-01-08,13.25695
2021-01-09,9.81996
2021-01-10,6.38297
2021-01-11,11.62029
2021-01-12,8.1833
2021-01-13,3.43698
2021-01-14,5.23731
2021-01-15,5.07364
2021-01-16,4.58265
2021-01-17,3.92798
2021-01-18,3.76432
2021-01-19,4.41898
2021-01-20,2.45499
2021-01-21,4.74631
2021-01-22,5.89198
2021-01-23,3.60065
2021-01-24,3.27332
2021-01-25,3.43698
2021-01-26,3.76432
2021-01-27,2.94599
2021-01-28,4.74631
2021-01-29,4.09165
2021-01-30,2.94599
2021-01-31,2.29132
2021-02-01,7.6923
2021-02-02,4.41898
2021-02-03,4.58265
2021-02-04,4.58265
2021-02-05,2.61865
2021-02-06,3.43698
2021-02-07,2.78232
2021-02-08,5.07364
2021-02-09,9.81996
2021-02-10,8.83797
2021-02-11,8.34697
2021-02-12,6.54664
2021-02-13,6.21931
2021-02-14,7.03764
2021-02-15,7.85597
2021-02-16,6.54664
2021-02-17,12.11129
2021-02-18,19.47626
2021-02-19,17.67594
2021-02-20,28.4779
2021-02-21,21.27659
2021-02-22,23.56792
2021-02-23,44.35351
2021-02-24,27.9869
2021-02-25,19.3126
2021-02-26,12.27495
2021-02-27,7.52864
2021-02-28,8.34697
2021-03-01,10.63829
2021-03-02,8.34697
2021-03-03,11.78396
2021-03-04,7.03764
2021-03-05,6.71031
2021-03-06,4.58265
2021-03-07,2.78232
2021-03-08,5.07364
2021-03-09,7.03764
2021-03-10,7.85597
2021-03-11,8.51063
2021-03-12,8.6743
2021-03-13,10.80196
2021-03-14,18.65793
2021-03-15,18.3306
2021-03-16,15.38461
2021-03-17,14.72995
2021-03-18,12.76595
2021-03-19,12.76595
2021-03-20,13.58428
2021-03-21,16.53027
2021-03-22,16.20294
2021-03-23,25.20458
2021-03-24,11.62029
2021-03-25,10.80196
2021-03-26,11.29296
2021-03-27,9.00163
2021-03-28,9.81996
2021-03-29,12.76595
2021-03-30,13.09328
2021-03-31,17.8396
2021-04-01,21.76759
2021-04-02,27.16857
2021-04-03,27.33224
2021-04-04,20.94926
2021-04-05,34.36988
2021-04-06,37.31587
2021-04-07,66.93944
2021-04-08,43.86252
2021-04-09,26.51391
2021-04-10,19.14893
2021-04-11,18.49427
2021-04-12,21.76759
2021-04-13,27.33224
2021-04-14,26.84124
2021-04-15,23.07692
2021-04-16,31.58756
2021-04-17,27.65957
2021-04-18,41.89852
2021-04-19,48.44517
2021-04-20,54.50081
2021-04-21,47.62684
2021-04-22,49.42716
2021-04-23,100.0
2021-04-24,54.00981
2021-04-25,41.73486
2021-04-26,51.55482
2021-04-27,38.46153
2021-04-28,34.86088
2021-04-29,29.4599
2021-04-30,24.54991
2021-05-01,19.47626
2021-05-02,16.03927
2021-05-03,18.65793
2021-05-04,24.54991
2021-05-05,22.58592
2021-05-06,29.78723
2021-05-07,30.93289
2021-05-08,23.40425
2021-05-09,25.36824
2021-05-10,27.9869
2021-05-11,33.22422
2021-05-12,26.02291
2021-05-13,58.59247
2021-05-14,33.38788
2021-05-15,20.78559
2021-05-16,21.11292
2021-05-17,50.73649
2021-05-18,32.89689
2021-05-19,64.81178
2021-05-20,72.83142
2021-05-21,43.53518
2021-05-22,48.93617
2021-05-23,50.73649
2021-05-24,63.01145
2021-05-25,49.2635
2021-05-26,32.24222
2021-05-27,24.87725
2021-05-28,29.13256
2021-05-29,30.11456
2021-05-30,23.40425
2021-05-31,25.20458
2021-06-01,25.04091
2021-06-02,16.03927
2021-06-03,13.74795
2021-06-04,13.09328
2021-06-05,12.92962
2021-06-06,16.03927
2021-06-07,12.43862
2021-06-08,20.13093
2021-06-09,21.60392
2021-06-10,12.92962
2021-06-11,9.98363
2021-06-12,14.23895
2021-06-13,12.76595
2021-06-14,13.58428
2021-06-15,10.63829
2021-06-16,11.29296
2021-06-17,10.47463
2021-06-18,13.25695
2021-06-19,12.27495
2021-06-20,10.14729
2021-06-21,15.87561
2021-06-22,27.82324
2021-06-23,21.93126
2021-06-24,10.47463
2021-06-25,13.25695
2021-06-26,11.94762
2021-06-27,10.96563
2021-06-28,10.63829
2021-06-29,10.63829
2021-06-30,9.00163
2021-07-01,14.40261
2021-07-02,7.2013
2021-07-03,6.38297
2021-07-04,6.05564
2021-07-05,7.6923
2021-07-06,6.87397
2021-07-07,7.6923
2021-07-08,8.83797
2021-07-09,7.36497
2021-07-10,3.60065
2021-07-11,5.23731
2021-07-12,6.38297
2021-07-13,5.72831
2021-07-14,10.31096
2021-07-15,6.54664
2021-07-16,7.2013
2021-07-17,9.00163
2021-07-18,7.03764
2021-07-19,9.98363
2021-07-20,11.12929
2021-07-21,8.1833
2021-07-22,7.03764
2021-07-23,3.92798
2021-07-24,5.23731
2021-07-25,7.03764
2021-07-26,8.34697
2021-07-27,6.87397
2021-07-28,5.23731
2021-07-29,6.05564
2021-07-30,7.03764
2021-07-31,4.74631
2021-08-01,4.41898
2021-08-02,8.1833
2021-08-03,6.38297
2021-08-04,3.60065
2021-08-05,6.87397
2021-08-06,6.05564
2021-08-07,9.49263
2021-08-08,9.6563
2021-08-09,8.01963
2021-08-10,7.85597
2021-08-11,8.51063
2021-08-12,11.94762
2021-08-13,10.96563
2021-08-14,8.51063
2021-08-15,7.85597
2021-08-16,9.81996
2021-08-17,14.72995
2021-08-18,13.91162
2021-08-19,10.63829
2021-08-20,9.6563
2021-08-21,7.6923
2021-08-22,8.6743
2021-08-23,9.98363
2021-08-24,11.45662
2021-08-25,11.78396
2021-08-26,10.80196
2021-08-27,7.2013
2021-08-28,8.34697
2021-08-29,9.32896
2021-08-30,9.1653
2021-08-31,9.49263
2021-09-01,6.87397
2021-09-02,9.00163
2021-09-03,10.31096
2021-09-04,11.29296
2021-09-05,6.38297
2021-09-06,10.96563
2021-09-07,12.11129
2021-09-08,27.0049
2021-09-09,9.1653
2021-09-10,9.1653
2021-09-11,5.56464
2021-09-12,7.52864
2021-09-13,9.32896
2021-09-14,5.89198
2021-09-15,6.54664
2021-09-16,6.05564
2021-09-17,5.56464
2021-09-18,5.56464
2021-09-19,5.40098
2021-09-20,8.51063
2021-09-21,13.91162
2021-09-22,11.29296
2021-09-23,7.2013
2021-09-24,10.14729
2021-09-25,13.09328
2021-09-26,8.1833
2021-09-27,8.01963
2021-09-28,7.6923
2021-09-29,9.32896
2021-09-30,5.40098
2021-10-01,6.21931
2021-10-02,9.6563
2021-10-03,7.52864
2021-10-04,6.54664
2021-10-05,9.1653
2021-10-06,9.49263
2021-10-07,9.00163
2021-10-08,8.34697
2021-10-09,6.87397
2021-10-10,6.38297
2021-10-11,6.21931
2021-10-12,12.60229
2021-10-13,12.92962
2021-10-14,7.2013
2021-10-15,13.58428
2021-10-16,6.54664
2021-10-17,6.71031
2021-10-18,8.01963
2021-10-19,7.03764
2021-10-20,9.1653
2021-10-21,13.58428
2021-10-22,9.00163
2021-10-23,9.98363
2021-10-24,5.23731
2021-10-25,7.6923
2021-10-26,6.54664
2021-10-27,13.91162
2021-10-28,8.6743
2021-10-29,7.52864
2021-10-30,6.05564
2021-10-31,5.23731
2021-11-01,7.85597
2021-11-02,9.1653
2021-11-03,7.03764
2021-11-04,7.52864
2021-11-05,6.05564
2021-11-06,3.27332
2021-11-07,3.60065
2021-11-08,7.03764
2021-11-09,9.49263
2021-11-10,9.6563
2021-11-11,10.96563
2021-11-12,7.2013
2021-11-13,5.23731
2021-11-14,5.40098
2021-11-15,10.47463
2021-11-16,12.60229
2021-11-17,10.63829
2021-11-18,11.29296
2021-11-19,10.96563
2021-11-20,8.6743
2021-11-21,7.36497
2021-11-22,7.03764
2021-11-23,9.98363
2021-11-24,9.1653
2021-11-25,11.78396
2021-11-26,12.43862
2021-11-27,11.29296
2021-11-28,15.71194
2021-11-29,13.42062
2021-11-30,9.1653
2021-12-01,12.60229
2021-12-02,12.11129
2021-12-03,7.2013
2021-12-04,42.88052
2021-12-05,19.14893
2021-12-06,23.89525
2021-12-07,15.05728
2021-12-08,15.54828
2021-12-09,11.94762
2021-12-10,9.49263
2021-12-11,10.47463
2021-12-12,7.6923
2021-12-13,13.42062
2021-12-14,17.8396
2021-12-15,13.25695
2021-12-16,11.62029
2021-12-17,11.29296
2021-12-18,6.71031
2021-12-19,8.51063
2021-12-20,8.6743
2021-12-21,9.00163
2021-12-22,5.40098
2021-12-23,6.38297
2021-12-24,8.1833
2021-12-25,4.41898
2021-12-26,6.71031
2021-12-27,7.03764
2021-12-28,9.6563
2021-12-29,9.32896
2021-12-30,8.1833
2021-12-31,8.6743
2022-01-01,9.98363
2022-01-02,6.71031
2022-01-03,11.45662
2022-01-04,7.85597
2022-01-05,7.36497
2022-01-06,15.87561
2022-01-07,13.74795
2022-01-08,11.78396
2022-01-09,9.32896
2022-01-10,14.89361
2022-01-11,14.07528
2022-01-12,9.49263
2022-01-13,8.6743
2022-01-14,9.00163
2022-01-15,6.05564
2022-01-16,12.76595
2022-01-17,8.83797
2022-01-18,8.6743
2022-01-19,10.14729
2022-01-20,7.6923
2022-01-21,11.94762
2022-01-22,27.4959
2022-01-23,19.47626
2022-01-24,24.71358
2022-01-25,22.25859
2022-01-26,14.56628
2022-01-27,16.69394
2022-01-28,9.98363
2022-01-29,9.00163
2022-01-30,8.51063
2022-01-31,9.1653
2022-02-01,5.56464
2022-02-02,10.14729
2022-02-03,9.49263
2022-02-04,10.14729
2022-02-05,11.45662
2022-02-06,7.52864
2022-02-07,12.11129
2022-02-08,13.74795
2022-02-09,8.6743
2022-02-10,7.85597
2022-02-11,6.54664
2022-02-12,8.1833
2022-02-13,7.36497
2022-02-14,9.98363
2022-02-15,8.6743
2022-02-16,7.2013
2022-02-17,7.85597
2022-02-18,9.6563
2022-02-19,9.1653
2022-02-20,7.6923
2022-02-21,8.01963
2022-02-22,11.62029
2022-02-23,8.83797
2022-02-24,18.16693
2022-02-25,10.63829
2022-02-26,6.05564
2022-02-27,6.54664
2022-02-28,8.83797
2022-03-01,9.1653
2022-03-02,11.12929
2022-03-03,7.52864
2022-03-04,9.00163
2022-03-05,8.34697
2022-03-06,6.54664
2022-03-07,9.49263
2022-03-08,7.36497
2022-03-09,4.74631
2022-03-10,6.71031
2022-03-11,7.03764
2022-03-12,4.90998
2022-03-13,6.05564
2022-03-14,8.1833
2022-03-15,9.32896
2022-03-16,7.85597
2022-03-17,9.49263
2022-03-18,8.6743
2022-03-19,8.6743
2022-03-20,7.2013
2022-03-21,8.01963
2022-03-22,11.29296
2022-03-23,9.98363
2022-03-24,6.87397
2022-03-25,8.1833
2022-03-26,8.51063
2022-03-27,7.2013
2022-03-28,11.94762
2022-03-29,13.25695
2022-03-30,8.01963
2022-03-31,10.80196
2022-04-01,7.03764
2022-04-02,6.54664
2022-04-03,4.09165
2022-04-04,10.31096
2022-04-05,8.01963
2022-04-06,8.34697
2022-04-07,9.49263
2022-04-08,6.54664
2022-04-09,4.74631
2022-04-10,5.07364
2022-04-11,8.51063
2022-04-12,9.00163
2022-04-13,6.05564
2022-04-14,6.54664
2022-04-15,7.52864
2022-04-16,3.60065
2022-04-17,4.74631
2022-04-18,7.2013
2022-04-19,5.72831
2022-04-20,4.09165
2022-04-21,4.90998
2022-04-22,7.36497
2022-04-23,3.27332
2022-04-24,4.58265
2022-04-25,5.23731
2022-04-26,6.05564
2022-04-27,6.05564
2022-04-28,6.05564
2022-04-29,5.72831
2022-04-30,4.09165
2022-05-01,6.71031
2022-05-02,6.21931
2022-05-03,4.74631
2022-05-04,6.05564
2022-05-05,8.6743
2022-05-06,8.01963
2022-05-07,5.23731
2022-05-08,6.54664
2022-05-09,9.1653
2022-05-10,14.72995
2022-05-11,21.44026
2022-05-12,51.88216
2022-05-13,47.2995
2022-05-14,25.20458
2022-05-15,14.40261
2022-05-16,19.47626
2022-05-17,14.56628
2022-05-18,11.29296
2022-05-19,12.60229
2022-05-20,9.00163
2022-05-21,5.07364
2022-05-22,9.49263
2022-05-23,6.71031
2022-05-24,8.83797
2022-05-25,5.56464
2022-05-26,9.32896
2022-05-27,8.01963
2022-05-28,7.03764
2022-05-29,5.56464
2022-05-30,8.1833
2022-05-31,9.32896
2022-06-01,6.38297
2022-06-02,8.1833
2022-06-03,5.40098
2022-06-04,4.74631
2022-06-05,1.80032
2022-06-06,6.38297
2022-06-07,4.90998
2022-06-08,8.01963
2022-06-09,5.89198
2022-06-10,4.25531
2022-06-11,4.74631
2022-06-12,10.47463
2022-06-13,15.71194
2022-06-14,16.53027
2022-06-15,13.91162
2022-06-16,9.6563
2022-06-17,11.29296
2022-06-18,10.96563
2022-06-19,14.72995
2022-06-20,12.60229
2022-06-21,6.21931
2022-06-22,6.71031
2022-06-23,6.87397
2022-06-24,6.21931
2022-06-25,5.89198
2022-06-26,4.25531
2022-06-27,6.71031
2022-06-28,5.89198
2022-06-29,7.03764
2022-06-30,7.36497
2022-07-01,8.51063
2022-07-02,2.12765
2022-07-03,3.43698
2022-07-04,5.72831
2022-07-05,7.03764
2022-07-06,5.72831
2022-07-07,4.90998
2022-07-08,3.92798
2022-07-09,3.43698
2022-07-10,4.41898
2022-07-11,4.41898
2022-07-12,4.09165
2022-07-13,4.74631
2022-07-14,6.21931
2022-07-15,3.43698
2022-07-16,6.71031
2022-07-17,2.45499
2022-07-18,7.2013
2022-07-19,4.90998
2022-07-20,7.6923
2022-07-21,5.40098
2022-07-22,3.76432
2022-07-23,1.63666
2022-07-24,3.92798
2022-07-25,3.60065
2022-07-26,4.25531
2022-07-27,7.52864
2022-07-28,4.90998
2022-07-29,5.07364
2022-07-30,2.78232
2022-07-31,4.25531
2022-08-01,5.07364
2022-08-02,4.09165
2022-08-03,2.94599
2022-08-04,4.90998
2022-08-05,2.78232
2022-08-06,2.61865
2022-08-07,3.92798
2022-08-08,7.52864
2022-08-09,4.74631
2022-08-10,4.74631
2022-08-11,3.92798
2022-08-12,4.90998
2022-08-13,2.78232
2022-08-14,2.94599
2022-08-15,1.47299
2022-08-16,4.74631
2022-08-17,3.76432
2022-08-18,1.80032
2022-08-19,8.1833
2022-08-20,5.07364
2022-08-21,1.47299
2022-08-22,4.58265
2022-08-23,5.56464
2022-08-24,4.09165
2022-08-25,3.76432
2022-08-26,4.25531
2022-08-27,2.78232
2022-08-28,2.12765
2022-08-29,4.74631
2022-08-30,2.61865
2022-08-31,3.76432
2022-09-01,4.90998
2022-09-02,2.29132
2022-09-03,1.63666
2022-09-04,1.63666
2022-09-05,2.78232
2022-09-07,5.89198
2022-09-08,5.89198
2022-09-09,1.80032
2022-09-10,2.29132
2022-09-11,1.80032
2022-09-12,4.09165
2022-09-13,6.54664
2022-09-14,7.36497
2022-09-15,5.72831
2022-09-16,4.74631
2022-09-17,3.10965
2022-09-18,2.61865
2022-09-19,4.90998
2022-09-20,2.61865
2022-09-21,1.96399
2022-09-22,5.23731
2022-09-23,4.90998
2022-09-24,5.23731
2022-09-25,1.63666
2022-09-26,4.90998
2022-09-27,5.56464
2022-09-28,7.2013
2022-09-29,2.94599
2022-09-30,5.07364
2022-10-01,4.25531
2022-10-02,3.27332
2022-10-03,3.10965
2022-10-04,7.03764
2022-10-05,5.72831
2022-10-06,6.38297
2022-10-07,5.72831
2022-10-08,4.25531
2022-10-09,2.29132
2022-10-10,5.23731
2022-10-11,4.25531
2022-10-12,4.41898
2022-10-13,5.23731
2022-10-14,6.54664
2022-10-15,10.63829
2022-10-16,4.09165
2022-10-17,4.41898
2022-10-18,5.07364
2022-10-19,4.74631
2022-10-20,6.05564
2022-10-21,3.92798
2022-10-22,4.25531
2022-10-23,3.43698
2022-10-24,3.60065
2022-10-25,3.92798
2022-10-26,6.87397
2022-10-27,5.56464
2022-10-28,5.72831
2022-10-29,3.60065
2022-10-30,2.12765
2022-10-31,5.23731
2022-11-01,4.90998
2022-11-02,5.07364
2022-11-03,4.58265
2022-11-04,5.56464
2022-11-05,6.87397
2022-11-06,5.23731
2022-11-07,5.56464
2022-11-08,12.43862
2022-11-09,23.40425
2022-11-10,34.36988
2022-11-11,13.42062
2022-11-12,24.05891
2022-11-13,12.92962
2022-11-14,30.60556
2022-11-15,15.54828
2022-11-16,7.36497
2022-11-17,5.23731
2022-11-18,4.74631
2022-11-19,3.76432
2022-11-20,5.07364
2022-11-21,8.6743
2022-11-22,7.6923
2022-11-23,5.72831
2022-11-24,6.05564
2022-11-25,6.87397
2022-11-26,5.89198
2022-11-27,6.21931
2022-11-28,5.23731
2022-11-29,7.6923
2022-11-30,4.90998
2022-12-01,7.36497
2022-12-02,4.41898
2022-12-03,0.98199
2022-12-04,3.43698
2022-12-05,3.60065
2022-12-06,2.12765
2022-12-07,5.72831
2022-12-08,8.51063
2022-12-09,4.90998
2022-12-10,3.60065
2022-12-11,4.09165
2022-12-12,5.40098
2022-12-13,4.41898
2022-12-14,4.74631
2022-12-15,5.23731
2022-12-16,4.90998
2022-12-17,3.10965
2022-12-18,4.74631
2022-12-19,4.41898
2022-12-20,3.92798
2022-12-21,4.41898
2022-12-22,2.94599
2022-12-23,3.92798
2022-12-24,2.78232
2022-12-25,2.94599
2022-12-26,5.56464
2022-12-27,4.09165
2022-12-28,4.41898
2022-12-29,2.78232
2022-12-30,3.92798
2022-12-31,4.74631
2023-01-01,3.60065
2023-01-02,5.56464
2023-01-03,6.54664
2023-01-04,4.58265
2023-01-05,2.78232
2023-01-06,4.25531
2023-01-07,4.25531
2023-01-08,2.29132
2023-01-09,4.90998
2023-01-10,5.23731
2023-01-11,3.92798
2023-01-12,1.47299
2023-01-13,4.90998
2023-01-14,9.1653
2023-01-15,3.60065
2023-01-16,5.56464
2023-01-17,3.76432
2023-01-18,5.72831
2023-01-19,3.43698
2023-01-20,3.27332
2023-01-21,4.74631
2023-01-22,2.29132
2023-01-23,4.90998
2023-01-24,5.23731
2023-01-25,3.92798
2023-01-26,3.92798
2023-01-27,4.90998
2023-01-28,3.76432
2023-01-29,5.07364
2023-01-30,5.89198
2023-01-31,5.23731
2023-02-01,5.23731
2023-02-02,4.41898
2023-02-03,4.90998
2023-02-04,2.29132
2023-02-05,5.72831
2023-02-06,4.09165
2023-02-07,4.25531
2023-02-08,4.09165
2023-02-09,5.89198
2023-02-10,4.74631
2023-02-11,1.96399
2023-02-12,2.12765
2023-02-13,3.60065
2023-02-14,3.43698
2023-02-15,2.61865
2023-02-16,6.87397
2023-02-17,6.54664
2023-02-18,3.43698
2023-02-19,4.25531
2023-02-20,6.21931
2023-02-21,6.21931
2023-02-22,6.05564
2023-02-23,5.07364
2023-02-24,2.61865
2023-02-25,2.61865
2023-02-26,3.92798
2023-02-27,3.92798
2023-02-28,6.21931
2023-03-01,3.27332
2023-03-02,5.40098
2023-03-03,7.36497
2023-03-04,2.12765
2023-03-05,3.76432
2023-03-06,4.25531
2023-03-07,4.09165
2023-03-08,5.40098
2023-03-09,3.92798
2023-03-10,6.38297
2023-03-11,5.07364
2023-03-12,4.58265
2023-03-13,6.54664
2023-03-14,7.85597
2023-03-15,6.87397
2023-03-16,5.72831
2023-03-17,8.1833
2023-03-18,5.07364
2023-03-19,4.58265
2023-03-20,6.38297
2023-03-21,4.58265
2023-03-22,7.03764
2023-03-23,5.40098
2023-03-24,4.58265
2023-03-25,3.60065
2023-03-26,3.60065
2023-03-27,6.21931
2023-03-28,5.72831
2023-03-29,5.23731
2023-03-30,5.56464
2023-03-31,3.76432
2023-04-01,8.1833
2023-04-02,3.92798
2023-04-03,7.03764
2023-04-04,6.38297
2023-04-05,9.1653
2023-04-06,4.90998
2023-04-07,5.72831
2023-04-08,2.45499
2023-04-09,3.43698
2023-04-10,4.25531
2023-04-11,4.58265
2023-04-12,4.25531
2023-04-13,4.41898
2023-04-14,4.58265
2023-04-15,2.45499
2023-04-16,3.76432
2023-04-17,4.90998
2023-04-18,2.61865
2023-04-19,6.05564
2023-04-20,2.61865
2023-04-21,4.58265
2023-04-22,4.25531
2023-04-23,3.10965
2023-04-24,5.72831
2023-04-25,3.10965
2023-04-26,3.76432
2023-04-27,5.56464
2023-04-28,2.45499
2023-04-29,3.10965
2023-04-30,2.29132
2023-05-01,2.61865
2023-05-02,3.10965
2023-05-03,3.43698
2023-05-04,1.63666
2023-05-05,1.80032
2023-05-06,3.43698
2023-05-07,2.61865
2023-05-08,8.1833
2023-05-09,9.32896
2023-05-10,6.87397
2023-05-11,4.25531
2023-05-12,7.03764
2023-05-13,4.74631
2023-05-14,3.60065
2023-05-15,5.89198
2023-05-16,6.71031
2023-05-17,5.23731
2023-05-18,7.6923
2023-05-19,6.54664
2023-05-20,3.92798
2023-05-21,3.27332
2023-05-22,7.6923
2023-05-23,6.21931
2023-05-24,2.78232
2023-05-25,5.23731
2023-05-26,4.09165
2023-05-27,1.30932
2023-05-28,2.45499
2023-05-29,2.29132
2023-05-30,3.43698
2023-05-31,3.60065
2023-06-01,2.29132
2023-06-02,3.43698
2023-06-03,2.45499
2023-06-04,1.47299
2023-06-05,2.78232
2023-06-06,6.87397
2023-06-07,6.54664
2023-06-08,5.89198
2023-06-09,5.40098
2023-06-10,12.27495
2023-06-11,7.03764
2023-06-12,7.6923
2023-06-13,7.03764
2023-06-14,6.38297
2023-06-15,6.38297
2023-06-16,2.94599
2023-06-17,1.47299
2023-06-18,1.47299
2023-06-19,4.25531
2023-06-20,2.94599
2023-06-21,6.71031
2023-06-22,6.87397
2023-06-23,3.10965
2023-06-24,3.60065
2023-06-25,2.45499
2023-06-26,5.07364
2023-06-27,5.89198
2023-06-28,4.58265
2023-06-29,3.43698
2023-06-30,2.45499
2023-07-01,3.92798
2023-07-02,1.96399
2023-07-03,3.76432
2023-07-04,4.25531
2023-07-05,4.09165
2023-07-06,5.07364
2023-07-07,2.61865
2023-07-08,3.27332
2023-07-09,1.63666
2023-07-10,3.43698
2023-07-11,4.09165
2023-07-12,5.40098
2023-07-13,4.09165
2023-07-14,5.72831
2023-07-15,3.76432
2023-07-16,5.23731
2023-07-17,3.43698
2023-07-18,4.74631
2023-07-19,4.25531
2023-07-20,2.12765
2023-07-21,1.80032
2023-07-22,1.80032
2023-07-23,1.80032
2023-07-24,6.05564
2023-07-25,3.76432
2023-07-26,6.21931
2023-07-27,4.41898
2023-07-28,5.56464
2023-07-29,2.45499
2023-07-30,2.12765
2023-07-31,4.25531
2023-08-01,3.27332
2023-08-02,5.07364
2023-08-03,2.78232
2023-08-04,3.10965
2023-08-05,2.61865
2023-08-06,2.61865
2023-08-07,2.61865
2023-08-08,1.96399
2023-08-09,4.25531
2023-08-10,2.12765
2023-08-11,3.76432
2023-08-12,1.63666
2023-08-13,2.61865
2023-08-14,4.58265
2023-08-15,1.96399
2023-08-16,3.27332
2023-08-17,6.05564
2023-08-18,6.71031
2023-08-19,3.10965
2023-08-20,2.61865
2023-08-21,3.76432
2023-08-22,5.23731
2023-08-23,2.45499
2023-08-24,2.45499
2023-08-25,2.45499
2023-08-26,2.12765
2023-08-27,2.29132
2023-08-28,3.76432
2023-08-29,2.78232
2023-08-30,3.92798
2023-08-31,2.94599
2023-09-01,2.78232
2023-09-02,4.25531
