date,쿠팡주식
2020-10-07,0.1006
2020-10-08,0.08866
2020-10-09,0.08089
2020-10-10,0.07594
2020-10-11,0.07196
2020-10-12,0.0806
2020-10-13,0.08497
2020-10-14,0.08691
2020-10-15,0.08643
2020-10-16,0.08235
2020-10-17,0.05982
2020-10-18,0.06555
2020-10-19,0.06555
2020-10-20,0.06817
2020-10-21,0.07584
2020-10-22,0.05749
2020-10-23,0.05991
2020-10-24,0.03758
2020-10-25,0.0503
2020-10-26,0.09245
2020-10-27,0.12372
2020-10-28,0.11381
2020-10-29,0.09876
2020-10-30,0.09604
2020-10-31,0.05817
2020-11-01,0.09934
2020-11-02,0.07283
2020-11-03,0.05943
2020-11-04,0.05661
2020-11-05,0.0704
2020-11-06,0.10225
2020-11-07,0.10293
2020-11-08,0.09575
2020-11-09,0.09759
2020-11-10,0.08924
2020-11-11,0.07749
2020-11-12,0.08623
2020-11-13,0.06817
2020-11-14,0.04962
2020-11-15,0.04923
2020-11-16,0.08613
2020-11-17,0.12828
2020-11-18,0.10235
2020-11-19,0.07351
2020-11-20,0.06933
2020-11-21,0.06759
2020-11-22,0.07399
2020-11-23,0.08429
2020-11-24,0.08536
2020-11-25,0.15139
2020-11-26,0.20607
2020-11-27,0.18732
2020-11-28,0.17674
2020-11-29,0.18917
2020-11-30,0.18509
2020-12-01,0.14479
2020-12-02,0.22229
2020-12-03,0.14897
2020-12-04,0.17829
2020-12-05,0.14955
2020-12-06,0.20762
2020-12-07,0.25627
2020-12-08,0.19568
2020-12-09,0.23656
2020-12-10,0.20461
2020-12-11,0.1546
2020-12-12,0.15868
2020-12-13,0.21238
2020-12-14,0.28114
2020-12-15,0.23064
2020-12-16,0.20694
2020-12-17,0.19305
2020-12-18,0.16081
2020-12-19,0.13314
2020-12-20,0.15178
2020-12-21,0.16703
2020-12-22,0.15868
2020-12-23,0.18072
2020-12-24,21.74879
2020-12-25,2.70341
2020-12-26,0.46924
2020-12-27,0.34775
2020-12-28,0.47371
2020-12-29,0.45069
2020-12-30,0.37475
2020-12-31,0.34737
2021-01-01,0.40864
2021-01-02,0.34766
2021-01-03,0.33037
2021-01-04,0.36825
2021-01-05,0.35183
2021-01-06,1.92593
2021-01-07,0.79301
2021-01-08,0.67279
2021-01-09,0.48779
2021-01-10,0.45079
2021-01-11,1.68742
2021-01-12,13.01383
2021-01-13,2.01508
2021-01-14,1.27459
2021-01-15,0.91547
2021-01-16,0.97432
2021-01-17,0.45458
2021-01-18,0.5145
2021-01-19,0.44603
2021-01-20,0.43836
2021-01-21,0.35669
2021-01-22,0.37368
2021-01-23,0.30221
2021-01-24,0.32891
2021-01-25,0.43846
2021-01-26,0.44584
2021-01-27,0.42739
2021-01-28,0.36446
2021-01-29,0.34261
2021-01-30,0.27133
2021-01-31,0.21966
2021-02-01,0.2522
2021-02-02,0.28822
2021-02-03,0.32707
2021-02-04,0.27346
2021-02-05,0.25734
2021-02-06,0.23666
2021-02-07,0.22937
2021-02-08,0.31483
2021-02-09,0.30755
2021-02-10,0.45215
2021-02-11,0.23559
2021-02-12,9.31802
2021-02-13,100.0
2021-02-14,6.64607
2021-02-15,12.16293
2021-02-16,6.85856
2021-02-17,5.87413
2021-02-18,3.71542
2021-02-19,1.85222
2021-02-20,1.32859
2021-02-21,1.58098
2021-02-22,1.58691
2021-02-23,1.16641
2021-02-24,1.0257
2021-02-25,0.82865
2021-02-26,0.69279
2021-02-27,0.54722
2021-02-28,2.84869
2021-03-01,1.08406
2021-03-02,1.64061
2021-03-03,1.57011
2021-03-04,1.19962
2021-03-05,0.79573
2021-03-06,0.66706
2021-03-07,1.69072
2021-03-08,1.35063
2021-03-09,1.12825
2021-03-10,1.84377
2021-03-11,7.78394
2021-03-12,18.50136
2021-03-13,6.98859
2021-03-14,3.14857
2021-03-15,4.86076
2021-03-16,5.45528
2021-03-17,5.36332
2021-03-18,4.64954
2021-03-19,3.64258
2021-03-20,1.82765
2021-03-21,1.05192
2021-03-22,1.77793
2021-03-23,2.14628
2021-03-24,1.8631
2021-03-25,1.82386
2021-03-26,1.73578
2021-03-27,1.1969
2021-03-28,0.72037
2021-03-29,1.11465
2021-03-30,1.68897
2021-03-31,1.76161
2021-04-01,1.60662
2021-04-02,1.36675
2021-04-03,0.75048
2021-04-04,0.60248
2021-04-05,1.04318
2021-04-06,1.46542
2021-04-07,1.25245
2021-04-08,1.09552
2021-04-09,1.0122
2021-04-10,0.70532
2021-04-11,0.37417
2021-04-12,0.75174
2021-04-13,1.05124
2021-04-14,1.14262
2021-04-15,1.07396
2021-04-16,0.92091
2021-04-17,0.67871
2021-04-18,0.37038
2021-04-19,0.57655
2021-04-20,0.78214
2021-04-21,0.99831
2021-04-22,0.92382
2021-04-23,0.77214
2021-04-24,0.52149
2021-04-25,0.39825
2021-04-26,0.46856
2021-04-27,0.62909
2021-04-28,0.62754
2021-04-29,0.73737
2021-04-30,0.60229
2021-05-01,0.39796
2021-05-02,0.22015
2021-05-03,0.37145
2021-05-04,0.5076
2021-05-05,0.41933
2021-05-06,0.49692
2021-05-07,0.54528
2021-05-08,0.46225
2021-05-09,0.23336
2021-05-10,0.45021
2021-05-11,0.68104
2021-05-12,0.65667
2021-05-13,0.92159
2021-05-14,0.94286
2021-05-15,0.54314
2021-05-16,0.252
2021-05-17,0.44001
2021-05-18,0.59374
2021-05-19,0.57441
2021-05-20,0.61326
2021-05-21,0.55761
2021-05-22,0.36368
2021-05-23,0.20383
2021-05-24,0.36494
2021-05-25,0.57733
2021-05-26,0.58044
2021-05-27,0.58568
2021-05-28,0.49808
2021-05-29,0.33785
2021-05-30,0.15256
2021-05-31,0.26327
2021-06-01,0.36485
2021-06-02,0.43671
2021-06-03,0.48459
2021-06-04,0.4773
2021-06-05,0.29784
2021-06-06,0.15683
2021-06-07,0.29376
2021-06-08,0.38971
2021-06-09,0.37796
2021-06-10,0.36514
2021-06-11,0.3361
2021-06-12,0.23918
2021-06-13,0.13488
2021-06-14,0.26453
2021-06-15,0.36446
2021-06-16,0.36455
2021-06-17,0.79535
2021-06-18,1.56176
2021-06-19,0.8943
2021-06-20,0.8438
2021-06-21,1.17962
2021-06-22,1.06163
2021-06-23,0.76553
2021-06-24,0.67133
2021-06-25,0.60112
2021-06-26,0.35329
2021-06-27,0.21384
2021-06-28,0.31833
2021-06-29,0.35853
2021-06-30,0.56567
2021-07-01,0.35921
2021-07-02,0.34775
2021-07-03,0.2016
2021-07-04,0.16178
2021-07-05,0.2386
2021-07-06,0.26841
2021-07-07,0.30541
2021-07-08,0.30172
2021-07-09,0.27803
2021-07-10,0.21704
2021-07-11,0.12556
2021-07-12,0.22073
2021-07-13,0.36116
2021-07-14,0.4201
2021-07-15,0.33532
2021-07-16,0.27094
2021-07-17,0.16732
2021-07-18,0.09264
2021-07-19,0.18664
2021-07-20,0.26327
2021-07-21,0.26424
2021-07-22,0.25559
2021-07-23,0.22491
2021-07-24,0.14362
2021-07-25,0.07827
2021-07-26,0.14654
2021-07-27,0.22724
2021-07-28,0.21112
2021-07-29,0.19723
2021-07-30,0.20073
2021-07-31,0.13411
2021-08-01,0.06797
2021-08-02,0.14013
2021-08-03,0.19704
2021-08-04,0.20102
2021-08-05,0.21918
2021-08-06,0.22724
2021-08-07,0.13644
2021-08-08,0.07361
2021-08-09,0.14479
2021-08-10,0.2082
2021-08-11,0.25084
2021-08-12,0.3361
2021-08-13,0.34766
2021-08-14,0.17936
2021-08-15,0.08769
2021-08-16,0.15139
2021-08-17,0.2554
2021-08-18,0.24909
2021-08-19,0.28143
2021-08-20,0.25734
2021-08-21,0.18907
2021-08-22,0.07652
2021-08-23,0.16499
2021-08-24,0.2924
2021-08-25,0.26336
2021-08-26,0.26327
2021-08-27,0.23811
2021-08-28,0.20024
2021-08-29,0.09468
2021-08-30,0.20179
2021-08-31,0.26948
2021-09-01,0.26569
2021-09-02,0.26094
2021-09-03,0.24705
2021-09-04,0.16722
2021-09-05,0.0906
2021-09-06,0.15363
2021-09-07,0.22549
2021-09-08,0.29357
2021-09-09,0.24627
2021-09-10,0.20354
2021-09-11,0.1343
2021-09-12,0.08273
2021-09-13,0.13333
2021-09-14,0.20684
2021-09-15,0.19888
2021-09-16,0.18499
2021-09-17,0.25676
2021-09-18,0.24647
2021-09-19,0.0838
2021-09-20,0.08565
2021-09-21,0.1412
2021-09-22,0.16431
2021-09-23,0.2082
2021-09-24,0.19995
2021-09-25,0.14188
2021-09-26,0.08021
2021-09-27,0.14372
2021-09-28,0.20111
2021-09-29,0.18694
2021-09-30,0.17295
2021-10-01,0.1713
2021-10-02,0.11488
2021-10-03,0.06263
2021-10-04,0.0939
2021-10-05,0.21073
2021-10-06,0.17412
2021-10-07,0.18218
2021-10-08,0.158
2021-10-09,0.09497
2021-10-10,0.05312
2021-10-11,0.07594
2021-10-12,0.16198
2021-10-13,0.15839
2021-10-14,0.15149
2021-10-15,0.14994
2021-10-16,0.09565
2021-10-17,0.0502
2021-10-18,0.0873
2021-10-19,0.13333
2021-10-20,0.14557
2021-10-21,0.13712
2021-10-22,0.14586
2021-10-23,0.08808
2021-10-24,0.05195
2021-10-25,0.09322
2021-10-26,0.14023
2021-10-27,0.1544
2021-10-28,0.14139
2021-10-29,0.13518
2021-10-30,0.08924
2021-10-31,0.05253
2021-11-01,0.08837
2021-11-02,0.15334
2021-11-03,0.13663
2021-11-04,0.1376
2021-11-05,0.12828
2021-11-06,0.08914
2021-11-07,0.04816
2021-11-08,0.10604
2021-11-09,0.13896
2021-11-10,0.12974
2021-11-11,0.12653
2021-11-12,0.15159
2021-11-13,0.14489
2021-11-14,0.06477
2021-11-15,0.11692
2021-11-16,0.16489
2021-11-17,0.1748
2021-11-18,0.17528
2021-11-19,0.13547
2021-11-20,0.1376
2021-11-21,0.06652
2021-11-22,0.10099
2021-11-23,0.13663
2021-11-24,0.15178
2021-11-25,0.13712
2021-11-26,0.1142
2021-11-27,0.094
2021-11-28,0.05749
2021-11-29,0.09691
2021-11-30,0.13197
2021-12-01,0.11983
2021-12-02,0.12459
2021-12-03,0.1175
2021-12-04,0.09012
2021-12-05,0.05729
2021-12-06,0.08439
2021-12-07,0.11381
2021-12-08,0.12789
2021-12-09,0.13683
2021-12-10,0.12488
2021-12-11,0.09138
2021-12-12,0.06254
2021-12-13,0.08283
2021-12-14,0.11468
2021-12-15,0.1141
2021-12-16,0.11148
2021-12-17,0.10323
2021-12-18,0.11138
2021-12-19,0.05438
2021-12-20,0.0907
2021-12-21,0.11488
2021-12-22,0.13644
2021-12-23,0.13634
2021-12-24,0.12051
2021-12-25,0.07642
2021-12-26,0.05224
2021-12-27,0.09021
2021-12-28,0.13275
2021-12-29,0.12517
2021-12-30,0.12624
2021-12-31,0.10944
2022-01-01,0.06826
2022-01-02,0.05214
2022-01-03,0.0839
2022-01-04,0.13294
2022-01-05,0.15246
2022-01-06,0.14236
2022-01-07,0.12245
2022-01-08,0.09031
2022-01-09,0.05807
2022-01-10,0.09322
2022-01-11,0.20811
2022-01-12,0.14042
2022-01-13,0.16965
2022-01-14,0.16567
2022-01-15,0.16237
2022-01-16,0.07924
2022-01-17,0.10614
2022-01-18,0.141
2022-01-19,0.21762
2022-01-20,0.1611
2022-01-21,0.17888
2022-01-22,0.18033
2022-01-23,0.09924
2022-01-24,0.1646
2022-01-25,0.20393
2022-01-26,0.16868
2022-01-27,0.168
2022-01-28,0.14421
2022-01-29,0.10721
2022-01-30,0.06652
2022-01-31,0.06273
2022-02-01,0.11614
2022-02-02,0.12478
2022-02-03,0.14246
2022-02-04,0.14197
2022-02-05,0.1074
2022-02-06,0.06739
2022-02-07,0.0975
2022-02-08,0.12614
2022-02-09,0.14294
2022-02-10,0.13945
2022-02-11,0.13537
2022-02-12,0.10876
2022-02-13,0.05972
2022-02-14,0.08953
2022-02-15,0.11876
2022-02-16,0.12886
2022-02-17,0.11177
2022-02-18,0.12449
2022-02-19,0.09808
2022-02-20,0.09002
2022-02-21,0.09614
2022-02-22,0.10711
2022-02-23,0.11235
2022-02-24,0.13275
2022-02-25,0.12391
2022-02-26,0.10954
2022-02-27,0.06496
2022-02-28,0.0973
2022-03-01,0.14265
2022-03-02,0.15411
2022-03-03,0.17956
2022-03-04,0.16208
2022-03-05,0.17373
2022-03-06,0.08701
2022-03-07,0.12809
2022-03-08,0.16848
2022-03-09,0.11138
2022-03-10,0.17742
2022-03-11,0.3161
2022-03-12,0.21539
2022-03-13,0.10905
2022-03-14,0.19218
2022-03-15,0.27133
2022-03-16,0.30706
2022-03-17,0.26239
2022-03-18,0.22937
2022-03-19,0.14139
2022-03-20,0.08623
2022-03-21,0.12896
2022-03-22,0.15576
2022-03-23,0.15984
2022-03-24,0.16081
2022-03-25,0.1544
2022-03-26,0.12158
2022-03-27,0.09604
2022-03-28,0.12226
2022-03-29,0.15343
2022-03-30,0.14265
2022-03-31,0.13333
2022-04-01,0.12226
2022-04-02,0.09235
2022-04-03,0.05545
2022-04-04,0.09351
2022-04-05,0.12216
2022-04-06,0.11964
2022-04-07,0.11585
2022-04-08,0.10944
2022-04-09,0.07458
2022-04-10,0.04797
2022-04-11,0.07895
2022-04-12,0.11031
2022-04-13,0.11284
2022-04-14,0.10449
2022-04-15,0.10021
2022-04-16,0.06613
2022-04-17,0.0434
2022-04-18,0.07788
2022-04-19,0.10303
2022-04-20,0.10828
2022-04-21,0.13284
2022-04-22,0.15275
2022-04-23,0.09905
2022-04-24,0.057
2022-04-25,0.09983
2022-04-26,0.14566
2022-04-27,0.18325
2022-04-28,0.13838
2022-04-29,0.1142
2022-04-30,0.16441
2022-05-01,0.09128
2022-05-02,0.13081
2022-05-03,0.15751
2022-05-04,0.13789
2022-05-05,0.12818
2022-05-06,0.19267
2022-05-07,0.13974
2022-05-08,0.08536
2022-05-09,0.14411
2022-05-10,0.33396
2022-05-11,0.18305
2022-05-12,0.2387
2022-05-13,0.20733
2022-05-14,0.13187
2022-05-15,0.07875
2022-05-16,0.12139
2022-05-17,0.13848
2022-05-18,0.14042
2022-05-19,0.14557
2022-05-20,0.13081
2022-05-21,0.08497
2022-05-22,0.06691
2022-05-23,0.11158
2022-05-24,0.13906
2022-05-25,0.12177
2022-05-26,0.12197
2022-05-27,0.11973
2022-05-28,0.08477
2022-05-29,0.04729
2022-05-30,0.07778
2022-05-31,0.09818
2022-06-01,0.09041
2022-06-02,0.09449
2022-06-03,0.09682
2022-06-04,0.0672
2022-06-05,0.0434
2022-06-06,0.05622
2022-06-07,0.08011
2022-06-08,0.0973
2022-06-09,0.08885
2022-06-10,0.084
2022-06-11,0.06263
2022-06-12,0.0402
2022-06-13,0.07798
2022-06-14,0.11323
2022-06-15,0.09652
2022-06-16,0.08798
2022-06-17,0.08662
2022-06-18,0.06807
2022-06-19,0.04379
2022-06-20,0.06788
2022-06-21,0.07904
2022-06-22,0.0905
2022-06-23,0.07768
2022-06-24,0.07827
2022-06-25,0.05904
2022-06-26,0.03865
2022-06-27,0.06147
2022-06-28,0.07089
2022-06-29,0.07458
2022-06-30,0.067
2022-07-01,0.09021
2022-07-02,0.11439
2022-07-03,0.05292
2022-07-04,0.08147
2022-07-05,0.10614
2022-07-06,0.13129
2022-07-07,0.10439
2022-07-08,0.10429
2022-07-09,0.08118
2022-07-10,0.05001
2022-07-11,0.07535
2022-07-12,0.08371
2022-07-13,0.09283
2022-07-14,0.08914
2022-07-15,0.08371
2022-07-16,0.07361
2022-07-17,0.04214
2022-07-18,0.07623
2022-07-19,0.10478
2022-07-20,0.15402
2022-07-21,0.14654
2022-07-22,0.11808
2022-07-23,0.07089
2022-07-24,0.0436
2022-07-25,0.06797
2022-07-26,0.09118
2022-07-27,0.08283
2022-07-28,0.08905
2022-07-29,0.08244
2022-07-30,0.05642
2022-07-31,0.03437
2022-08-01,0.06419
2022-08-02,0.08652
2022-08-03,0.08652
2022-08-04,0.10128
2022-08-05,0.09711
2022-08-06,0.06389
2022-08-07,0.03962
2022-08-08,0.07467
2022-08-09,0.09915
2022-08-10,0.10012
2022-08-11,0.19082
2022-08-12,0.15547
2022-08-13,0.08118
2022-08-14,0.04486
2022-08-15,0.0637
2022-08-16,0.10478
2022-08-17,0.09565
2022-08-18,0.0941
2022-08-19,0.08623
2022-08-20,0.05603
2022-08-21,0.03719
2022-08-22,0.06817
2022-08-23,0.08419
2022-08-24,0.08244
2022-08-25,0.08128
2022-08-26,0.07322
2022-08-27,0.05467
2022-08-28,0.03379
2022-08-29,0.05729
2022-08-30,0.07361
2022-08-31,0.07079
2022-09-01,0.06904
2022-09-02,0.0705
2022-09-03,0.04826
2022-09-04,0.0301
2022-09-05,0.0469
2022-09-06,0.05817
2022-09-07,0.06691
2022-09-08,0.06914
2022-09-09,0.04875
2022-09-10,0.06244
2022-09-11,0.04331
2022-09-12,0.0571
2022-09-13,0.09682
2022-09-14,0.09206
2022-09-15,0.09245
2022-09-16,0.07798
2022-09-17,0.05506
2022-09-18,0.03136
2022-09-19,0.07807
2022-09-20,0.10973
2022-09-21,0.08808
2022-09-22,0.1142
2022-09-23,0.09944
2022-09-24,0.06671
2022-09-25,0.04438
2022-09-26,0.06885
2022-09-27,0.10643
2022-09-28,0.12012
2022-09-29,0.10585
2022-09-30,0.09342
2022-10-01,0.06409
2022-10-02,0.04447
2022-10-03,0.05758
2022-10-04,0.13129
2022-10-05,0.19111
2022-10-06,0.15139
2022-10-07,0.19315
2022-10-08,0.09866
2022-10-09,0.10021
2022-10-10,0.14188
2022-10-11,0.13488
2022-10-12,0.11206
2022-10-13,0.10187
2022-10-14,0.09886
2022-10-15,0.08099
2022-10-16,0.04709
2022-10-17,0.08138
2022-10-18,0.10002
2022-10-19,0.09614
2022-10-20,0.08749
2022-10-21,0.08254
2022-10-22,0.0602
2022-10-23,0.03369
2022-10-24,0.06487
2022-10-25,0.07885
2022-10-26,0.08866
2022-10-27,0.08749
2022-10-28,0.08341
2022-10-29,0.06419
2022-10-30,0.03059
2022-10-31,0.05729
2022-11-01,0.08545
2022-11-02,0.07409
2022-11-03,0.07992
2022-11-04,0.07972
2022-11-05,0.05312
2022-11-06,0.03194
2022-11-07,0.06001
2022-11-08,0.09313
2022-11-09,0.10187
2022-11-10,0.29764
2022-11-11,0.36873
2022-11-12,0.16489
2022-11-13,0.07594
2022-11-14,0.11702
2022-11-15,0.1377
2022-11-16,0.15304
2022-11-17,0.1244
2022-11-18,0.11808
2022-11-19,0.08662
2022-11-20,0.05312
2022-11-21,0.08176
2022-11-22,0.104
2022-11-23,0.09497
2022-11-24,0.09381
2022-11-25,0.07759
2022-11-26,0.06545
2022-11-27,0.05467
2022-11-28,0.06555
2022-11-29,0.09818
2022-11-30,0.0872
2022-12-01,0.09478
2022-12-02,0.08982
2022-12-03,0.06059
2022-12-04,0.03564
2022-12-05,0.0636
2022-12-06,0.09905
2022-12-07,0.09487
2022-12-08,0.09779
2022-12-09,0.09215
2022-12-10,0.05739
2022-12-11,0.03884
2022-12-12,0.06487
2022-12-13,0.09633
2022-12-14,0.08759
2022-12-15,0.08157
2022-12-16,0.08002
2022-12-17,0.05234
2022-12-18,0.03525
2022-12-19,0.06894
2022-12-20,0.08788
2022-12-21,0.08604
2022-12-22,0.08429
2022-12-23,0.12109
2022-12-24,0.07574
2022-12-25,0.05506
2022-12-26,0.06438
2022-12-27,0.07856
2022-12-28,0.08856
2022-12-29,0.09012
2022-12-30,0.07098
2022-12-31,0.05312
2023-01-01,0.03874
2023-01-02,0.05875
2023-01-03,0.07312
2023-01-04,0.08487
2023-01-05,0.08458
2023-01-06,0.08468
2023-01-07,0.07992
2023-01-08,0.04195
2023-01-09,0.0703
2023-01-10,0.10711
2023-01-11,0.10682
2023-01-12,0.08817
2023-01-13,0.08545
2023-01-14,0.05865
2023-01-15,0.03398
2023-01-16,0.06856
2023-01-17,0.10031
2023-01-18,0.10235
2023-01-19,0.10089
2023-01-20,0.10993
2023-01-21,0.0703
2023-01-22,0.04457
2023-01-23,0.05787
2023-01-24,0.09429
2023-01-25,0.09895
2023-01-26,0.09769
2023-01-27,0.09818
2023-01-28,0.08885
2023-01-29,0.05593
2023-01-30,0.08332
2023-01-31,0.10653
2023-02-01,0.11973
2023-02-02,0.13032
2023-02-03,0.13683
2023-02-04,0.09837
2023-02-05,0.06652
2023-02-06,0.09186
2023-02-07,0.2184
2023-02-08,0.16023
2023-02-09,0.11342
2023-02-10,0.11197
2023-02-11,0.07613
2023-02-12,0.04943
2023-02-13,0.09555
2023-02-14,0.13401
2023-02-15,0.11449
2023-02-16,0.11886
2023-02-17,0.12459
2023-02-18,0.07574
2023-02-19,0.04204
2023-02-20,0.07623
2023-02-21,0.09788
2023-02-22,0.11935
2023-02-23,0.10507
2023-02-24,0.10934
2023-02-25,0.07429
2023-02-26,0.04787
2023-02-27,0.09128
2023-02-28,0.12517
2023-03-01,0.30201
2023-03-02,0.20024
2023-03-03,0.14217
2023-03-04,0.08992
2023-03-05,0.05409
2023-03-06,0.09196
2023-03-07,0.11721
2023-03-08,0.11711
2023-03-09,0.10245
2023-03-10,0.10857
2023-03-11,0.1209
2023-03-12,0.06312
2023-03-13,0.10371
2023-03-14,0.13391
2023-03-15,0.1343
2023-03-16,0.12129
2023-03-17,0.13294
2023-03-18,0.07943
2023-03-19,0.05525
2023-03-20,0.10517
2023-03-21,0.12682
2023-03-22,0.11983
2023-03-23,0.14469
2023-03-24,0.14324
2023-03-25,0.12653
2023-03-26,0.0739
2023-03-27,0.1208
2023-03-28,0.14848
2023-03-29,0.12712
2023-03-30,0.14644
2023-03-31,0.12614
2023-04-01,0.09584
2023-04-02,0.0603
2023-04-03,0.09856
2023-04-04,0.13139
2023-04-05,0.13343
2023-04-06,0.12585
2023-04-07,0.11342
2023-04-08,0.07254
2023-04-09,0.05049
2023-04-10,0.08953
2023-04-11,0.11342
2023-04-12,0.1142
2023-04-13,0.11362
2023-04-14,0.11449
2023-04-15,0.07846
2023-04-16,0.04991
2023-04-17,0.09575
2023-04-18,0.11983
2023-04-19,0.1075
2023-04-20,0.11041
2023-04-21,0.10167
2023-04-22,0.0636
2023-04-23,0.04816
2023-04-24,0.07574
2023-04-25,0.12129
2023-04-26,0.1141
2023-04-27,0.1143
2023-04-28,0.12216
2023-04-29,0.09109
2023-04-30,0.0504
2023-05-01,0.08613
2023-05-02,0.12041
2023-05-03,0.11614
2023-05-04,0.11556
2023-05-05,0.1276
2023-05-06,0.10459
2023-05-07,0.05952
2023-05-08,0.1042
2023-05-09,0.14625
2023-05-10,0.32804
2023-05-11,0.19849
2023-05-12,0.14217
2023-05-13,0.08089
2023-05-14,0.05574
2023-05-15,0.09225
2023-05-16,0.11993
2023-05-17,0.11789
2023-05-18,0.10837
2023-05-19,0.11702
2023-05-20,0.07477
2023-05-21,0.05001
2023-05-22,0.09361
2023-05-23,0.104
2023-05-24,0.09886
2023-05-25,0.09701
2023-05-26,0.09633
2023-05-27,0.07273
2023-05-28,0.04272
