date,DART
2020-11-25,18.48215
2020-11-26,18.92146
2020-11-27,16.97597
2020-11-28,8.69194
2020-11-29,9.67814
2020-11-30,19.02008
2020-12-01,18.10112
2020-12-02,18.6256
2020-12-03,17.90389
2020-12-04,16.46046
2020-12-05,10.50295
2020-12-06,10.94674
2020-12-07,19.20387
2020-12-08,19.64766
2020-12-09,19.93903
2020-12-10,20.09592
2020-12-11,19.05594
2020-12-12,8.62919
2020-12-13,9.90675
2020-12-14,19.84489
2020-12-15,19.98386
2020-12-16,19.35628
2020-12-17,18.58526
2020-12-18,15.96736
2020-12-19,8.90711
2020-12-20,12.24224
2020-12-21,20.14075
2020-12-22,19.03353
2020-12-23,18.21767
2020-12-24,14.73462
2020-12-25,7.59817
2020-12-26,9.35538
2020-12-27,10.83467
2020-12-28,19.79558
2020-12-29,19.98834
2020-12-30,16.70252
2020-12-31,12.60982
2021-01-01,8.14057
2021-01-02,8.73677
2021-01-03,11.09467
2021-01-04,20.09144
2021-01-05,21.19419
2021-01-06,20.73695
2021-01-07,20.62937
2021-01-08,20.27972
2021-01-09,10.99157
2021-01-10,13.42119
2021-01-11,23.03209
2021-01-12,20.03317
2021-01-13,21.76797
2021-01-14,22.01452
2021-01-15,18.87215
2021-01-16,9.29263
2021-01-17,12.26914
2021-01-18,23.17105
2021-01-19,23.93311
2021-01-20,25.2331
2021-01-21,23.37726
2021-01-22,20.99695
2021-01-23,11.65052
2021-01-24,12.57844
2021-01-25,26.14308
2021-01-26,100.0
2021-01-27,94.84938
2021-01-28,33.02402
2021-01-29,24.1169
2021-01-30,12.99085
2021-01-31,14.61807
2021-02-01,24.36345
2021-02-02,24.55621
2021-02-03,25.58723
2021-02-04,24.47552
2021-02-05,22.92899
2021-02-06,11.57432
2021-02-07,12.43948
2021-02-08,25.65895
2021-02-09,26.11619
2021-02-10,20.78178
2021-02-11,11.42639
2021-02-12,12.86085
2021-02-13,13.61843
2021-02-14,16.16908
2021-02-15,26.67204
2021-02-16,25.49309
2021-02-17,24.05415
2021-02-18,21.72763
2021-02-19,17.9263
2021-02-20,8.5485
2021-02-21,9.70503
2021-02-22,19.91213
2021-02-23,19.428
2021-02-24,18.97077
2021-02-25,18.80939
2021-02-26,17.20907
2021-02-27,6.77335
2021-02-28,6.62094
2021-03-01,8.79505
2021-03-02,19.06939
2021-03-03,18.80939
2021-03-04,17.98009
2021-03-05,16.62632
2021-03-06,7.21714
2021-03-07,8.19885
2021-03-08,18.8856
2021-03-09,19.62076
2021-03-10,20.67868
2021-03-11,20.75936
2021-03-12,19.44593
2021-03-13,7.50403
2021-03-14,10.13537
2021-03-15,24.99551
2021-03-16,25.35861
2021-03-17,26.59584
2021-03-18,27.25479
2021-03-19,24.5069
2021-03-20,10.11296
2021-03-21,11.04536
2021-03-22,29.49614
2021-03-23,32.27541
2021-03-24,26.46135
2021-03-25,24.43069
2021-03-26,22.02348
2021-03-27,9.03263
2021-03-28,10.7764
2021-03-29,27.11583
2021-03-30,26.38067
2021-03-31,26.2686
2021-04-01,23.00519
2021-04-02,18.92594
2021-04-03,8.27954
2021-04-04,9.32849
2021-04-05,23.20692
2021-04-06,23.44002
2021-04-07,23.62381
2021-04-08,21.72314
2021-04-09,19.4549
2021-04-10,7.67437
2021-04-11,8.69643
2021-04-12,21.53487
2021-04-13,23.19347
2021-04-14,21.82625
2021-04-15,21.85314
2021-04-16,18.90801
2021-04-17,7.42334
2021-04-18,7.95678
2021-04-19,20.55764
2021-04-20,19.55352
2021-04-21,19.82696
2021-04-22,19.1949
2021-04-23,18.45974
2021-04-24,7.38748
2021-04-25,8.04644
2021-04-26,23.49829
2021-04-27,22.18934
2021-04-28,20.1811
2021-04-29,20.4904
2021-04-30,17.47355
2021-05-01,6.77335
2021-05-02,7.56679
2021-05-03,17.76492
2021-05-04,17.9263
2021-05-05,9.36435
2021-05-06,20.88488
2021-05-07,16.35287
2021-05-08,6.80921
2021-05-09,7.85816
2021-05-10,20.45006
2021-05-11,21.31074
2021-05-12,20.40523
2021-05-13,19.0918
2021-05-14,25.55137
2021-05-15,7.78644
2021-05-16,8.35574
2021-05-17,29.23166
2021-05-18,19.69248
2021-05-19,8.74125
2021-05-20,17.41975
2021-05-21,14.93186
2021-05-22,6.46404
2021-05-23,7.19472
2021-05-24,16.72045
2021-05-25,17.65734
2021-05-26,17.3301
2021-05-27,17.19562
2021-05-28,15.35323
2021-05-29,6.70611
2021-05-30,8.3154
2021-05-31,18.57181
2021-06-01,15.74323
2021-06-02,16.7339
2021-06-03,15.89116
2021-06-04,13.90084
2021-06-05,5.90819
2021-06-06,6.93024
2021-06-07,15.83288
2021-06-08,15.95391
2021-06-09,15.18289
2021-06-10,14.08463
2021-06-11,13.6005
2021-06-12,5.50475
2021-06-13,6.15922
2021-06-14,15.3084
2021-06-15,15.37116
2021-06-16,15.86426
2021-06-17,14.1967
2021-06-18,13.08947
2021-06-19,5.71992
2021-06-20,5.90371
2021-06-21,14.35807
2021-06-22,15.55944
2021-06-23,15.68495
2021-06-24,14.25945
2021-06-25,12.96395
2021-06-26,5.01165
2021-06-27,5.44199
2021-06-28,14.81531
2021-06-29,15.03944
2021-06-30,14.18773
2021-07-01,14.67634
2021-07-02,12.2019
2021-07-03,4.46924
2021-07-04,5.75578
2021-07-05,13.80222
2021-07-06,15.78357
2021-07-07,16.12426
2021-07-08,14.62255
2021-07-09,11.98224
2021-07-10,4.90855
2021-07-11,5.63474
2021-07-12,14.02635
2021-07-13,15.45185
2021-07-14,15.48771
2021-07-15,15.27254
2021-07-16,13.29567
2021-07-17,5.18199
2021-07-18,5.65268
2021-07-19,14.74807
2021-07-20,15.13806
2021-07-21,15.46978
2021-07-22,15.4384
2021-07-23,15.11117
2021-07-24,4.8951
2021-07-25,5.96198
2021-07-26,14.04428
2021-07-27,15.11565
2021-07-28,14.80186
2021-07-29,15.63116
2021-07-30,12.82051
2021-07-31,4.45131
2021-08-01,4.96682
2021-08-02,13.94566
2021-08-03,15.22323
2021-08-04,14.62703
2021-08-05,14.29083
2021-08-06,13.69015
2021-08-07,5.52268
2021-08-08,7.06024
2021-08-09,17.38838
2021-08-10,17.76044
2021-08-11,17.64389
2021-08-12,17.5363
2021-08-13,20.6204
2021-08-14,6.64783
2021-08-15,6.13232
2021-08-16,7.63851
2021-08-17,29.91303
2021-08-18,21.58418
2021-08-19,16.89976
2021-08-20,13.43015
2021-08-21,5.30303
2021-08-22,6.23991
2021-08-23,15.85978
2021-08-24,15.94943
2021-08-25,15.41151
2021-08-26,14.53738
2021-08-27,13.46153
2021-08-28,5.06544
2021-08-29,6.25784
2021-08-30,18.53146
2021-08-31,17.23148
2021-09-01,15.28151
2021-09-02,14.2729
2021-09-03,12.93706
2021-09-04,4.83682
2021-09-05,6.05164
2021-09-06,15.36668
2021-09-07,15.3622
2021-09-08,15.74323
2021-09-09,14.90496
2021-09-10,12.93258
2021-09-11,5.82302
2021-09-12,6.88542
2021-09-13,15.52806
2021-09-14,16.01219
2021-09-15,15.77909
2021-09-16,14.4298
2021-09-17,11.40398
2021-09-18,3.92235
2021-09-19,4.18683
2021-09-20,4.0658
2021-09-21,3.6265
2021-09-22,4.98027
2021-09-23,13.67222
2021-09-24,13.3136
2021-09-25,5.83198
2021-09-26,6.93024
2021-09-27,15.63564
2021-09-28,14.83772
2021-09-29,14.84669
2021-09-30,14.18773
2021-10-01,11.62811
2021-10-02,4.51407
2021-10-03,5.15958
2021-10-04,6.85852
2021-10-05,14.67186
2021-10-06,15.12013
2021-10-07,15.08427
2021-10-08,12.67706
2021-10-09,4.71131
2021-10-10,5.35233
2021-10-11,6.41473
2021-10-12,15.05289
2021-10-13,14.06221
2021-10-14,14.25497
2021-10-15,12.46189
2021-10-16,4.98924
2021-10-17,5.77819
2021-10-18,13.92325
2021-10-19,14.44324
2021-10-20,13.95463
2021-10-21,14.15635
2021-10-22,12.9012
2021-10-23,4.69338
2021-10-24,5.14165
2021-10-25,14.50152
2021-10-26,14.93186
2021-10-27,15.81495
2021-10-28,15.37116
2021-10-29,13.06257
2021-10-30,5.1013
2021-10-31,5.99784
2021-11-01,14.17876
2021-11-02,15.73874
2021-11-03,15.5953
2021-11-04,15.24116
2021-11-05,14.47462
2021-11-06,5.21337
2021-11-07,6.2175
2021-11-08,16.0346
2021-11-09,16.95355
2021-11-10,16.89528
2021-11-11,15.98081
2021-11-12,15.86426
2021-11-13,5.55854
2021-11-14,7.03335
2021-11-15,24.08104
2021-11-16,17.62148
2021-11-17,16.64873
2021-11-18,14.73014
2021-11-19,12.96395
2021-11-20,5.34337
2021-11-21,6.15025
2021-11-22,14.85117
2021-11-23,14.99013
2021-11-24,14.41187
2021-11-25,14.92289
2021-11-26,12.13017
2021-11-27,4.78303
2021-11-28,5.31647
2021-11-29,14.45221
2021-11-30,14.51945
2021-12-01,13.33602
2021-12-02,13.10292
2021-12-03,11.70432
2021-12-04,4.15994
2021-12-05,5.07889
2021-12-06,12.67258
2021-12-07,13.37636
2021-12-08,13.77084
2021-12-09,12.90568
2021-12-10,11.30984
2021-12-11,4.02994
2021-12-12,5.1013
2021-12-13,13.11637
2021-12-14,12.84292
2021-12-15,12.4081
2021-12-16,12.31845
2021-12-17,10.83916
2021-12-18,3.59512
2021-12-19,4.31235
2021-12-20,12.15259
2021-12-21,12.39017
2021-12-22,12.37224
2021-12-23,11.48018
2021-12-24,8.48574
2021-12-25,2.95409
2021-12-26,4.08373
2021-12-27,11.11708
2021-12-28,12.01811
2021-12-29,11.83431
2021-12-30,10.70019
2021-12-31,7.7954
2022-01-01,3.94477
2022-01-02,5.15061
2022-01-03,15.9046
2022-01-04,16.97597
2022-01-05,16.07943
2022-01-06,15.65357
2022-01-07,14.4029
2022-01-08,5.38371
2022-01-09,5.75129
2022-01-10,16.13322
2022-01-11,15.63564
2022-01-12,14.77496
2022-01-13,14.9722
2022-01-14,12.94154
2022-01-15,4.35718
2022-01-16,5.71095
2022-01-17,15.28151
2022-01-18,15.60426
2022-01-19,14.79289
2022-01-20,15.94046
2022-01-21,13.59153
2022-01-22,5.28958
2022-01-23,5.86336
2022-01-24,15.32185
2022-01-25,14.45221
2022-01-26,15.26806
2022-01-27,15.57288
2022-01-28,12.60982
2022-01-29,3.78787
2022-01-30,4.02546
2022-01-31,4.20476
2022-02-01,3.57719
2022-02-02,5.50026
2022-02-03,13.88291
2022-02-04,14.48807
2022-02-05,5.62578
2022-02-06,6.50439
2022-02-07,16.58149
2022-02-08,17.38389
2022-02-09,19.20387
2022-02-10,17.8232
2022-02-11,14.57772
2022-02-12,5.28509
2022-02-13,6.15922
2022-02-14,16.05253
2022-02-15,18.32974
2022-02-16,17.11493
2022-02-17,15.73874
2022-02-18,14.55083
2022-02-19,4.93544
2022-02-20,5.34337
2022-02-21,16.08839
2022-02-22,16.26322
2022-02-23,16.02115
2022-02-24,15.5953
2022-02-25,14.12049
2022-02-26,4.72476
2022-02-27,5.43302
2022-02-28,13.2374
2022-03-01,6.46853
2022-03-02,15.29496
2022-03-03,14.88703
2022-03-04,14.02635
2022-03-05,5.20889
2022-03-06,5.55406
2022-03-07,16.59942
2022-03-08,16.48735
2022-03-09,6.10543
2022-03-10,16.63977
2022-03-11,15.45633
2022-03-12,5.67957
2022-03-13,6.52232
2022-03-14,19.08284
2022-03-15,19.44145
2022-03-16,19.83593
2022-03-17,19.83593
2022-03-18,18.45077
2022-03-19,6.90783
2022-03-20,7.64299
2022-03-21,21.38246
2022-03-22,21.96073
2022-03-23,22.1759
2022-03-24,20.9566
2022-03-25,17.76492
2022-03-26,6.72852
2022-03-27,7.13197
2022-03-28,20.66523
2022-03-29,21.18522
2022-03-30,21.52142
2022-03-31,20.84005
2022-04-01,18.03837
2022-04-02,5.77819
2022-04-03,6.6568
2022-04-04,20.71454
2022-04-05,20.34696
2022-04-06,19.74179
2022-04-07,19.26214
2022-04-08,17.03873
2022-04-09,5.21337
2022-04-10,5.89474
2022-04-11,19.58938
2022-04-12,19.53559
2022-04-13,19.54455
2022-04-14,19.31145
2022-04-15,15.91805
2022-04-16,4.98027
2022-04-17,6.00233
2022-04-18,17.70216
2022-04-19,18.15043
2022-04-20,17.20907
2022-04-21,16.2677
2022-04-22,15.26358
2022-04-23,4.76958
2022-04-24,5.63923
2022-04-25,17.91285
2022-04-26,17.78734
2022-04-27,17.71561
2022-04-28,17.26286
2022-04-29,14.42531
2022-04-30,4.89062
2022-05-01,5.26716
2022-05-02,16.33046
2022-05-03,16.61735
2022-05-04,14.73462
2022-05-05,4.7651
2022-05-06,10.53433
2022-05-07,4.56338
2022-05-08,5.32096
2022-05-09,17.487
2022-05-10,22.05038
2022-05-11,18.45974
2022-05-12,17.85906
2022-05-13,17.58113
2022-05-14,4.97579
2022-05-15,5.8544
2022-05-16,23.55208
2022-05-17,19.75972
2022-05-18,18.30733
2022-05-19,16.44253
2022-05-20,16.85942
2022-05-21,5.21337
2022-05-22,6.21301
2022-05-23,15.47875
2022-05-24,16.14667
2022-05-25,14.57772
2022-05-26,15.26358
2022-05-27,12.21983
2022-05-28,4.24511
2022-05-29,5.71992
2022-05-30,15.25013
2022-05-31,15.1291
2022-06-01,5.67061
2022-06-02,13.0805
2022-06-03,12.43051
2022-06-04,4.18235
2022-06-05,3.84167
2022-06-06,5.41509
2022-06-07,12.91464
2022-06-08,14.0398
2022-06-09,14.36704
2022-06-10,11.58777
2022-06-11,4.11511
2022-06-12,4.50959
2022-06-13,14.45221
2022-06-14,13.85601
2022-06-15,14.33118
2022-06-16,13.3674
2022-06-17,12.23327
2022-06-18,3.53236
2022-06-19,4.402
2022-06-20,14.25497
2022-06-21,14.01291
2022-06-22,14.22359
2022-06-23,13.5467
2022-06-24,11.22915
2022-06-25,3.43374
2022-06-26,4.15097
2022-06-27,13.95911
2022-06-28,14.30876
2022-06-29,13.28223
2022-06-30,12.17948
2022-07-01,11.20674
2022-07-02,3.51443
2022-07-03,3.90442
2022-07-04,13.06706
2022-07-05,13.30912
2022-07-06,13.38981
2022-07-07,14.17876
2022-07-08,11.6057
2022-07-09,3.73408
2022-07-10,4.30338
2022-07-11,14.25945
2022-07-12,14.10256
2022-07-13,13.41222
2022-07-14,13.73946
2022-07-15,11.44432
2022-07-16,3.67132
2022-07-17,4.11959
2022-07-18,14.45221
2022-07-19,14.80634
2022-07-20,14.25497
2022-07-21,14.73014
2022-07-22,12.24224
2022-07-23,3.88201
2022-07-24,4.06132
2022-07-25,14.09808
2022-07-26,14.13394
2022-07-27,14.49255
2022-07-28,14.38049
2022-07-29,12.78913
2022-07-30,3.50995
2022-07-31,4.20925
2022-08-01,12.73534
2022-08-02,12.45741
2022-08-03,12.73085
2022-08-04,14.41635
2022-08-05,12.38569
2022-08-06,3.89546
2022-08-07,4.69338
2022-08-08,14.506
2022-08-09,14.44324
2022-08-10,14.4029
2022-08-11,15.4384
2022-08-12,16.30356
2022-08-13,4.07925
2022-08-14,4.24959
2022-08-15,5.28958
2022-08-16,23.90173
2022-08-17,20.26178
2022-08-18,16.36632
2022-08-19,12.99533
2022-08-20,3.90442
2022-08-21,4.82786
2022-08-22,14.16532
2022-08-23,14.02635
2022-08-24,13.73946
2022-08-25,14.23256
2022-08-26,11.61915
2022-08-27,3.67581
2022-08-28,3.9896
2022-08-29,13.05361
2022-08-30,14.17876
2022-08-31,13.26878
2022-09-01,12.93258
2022-09-02,11.30984
2022-09-03,3.86856
2022-09-04,4.52304
2022-09-05,13.25085
2022-09-06,12.97292
2022-09-07,12.88327
2022-09-08,9.88882
2022-09-09,3.50546
2022-09-10,3.04823
2022-09-11,3.30374
2022-09-12,5.61681
2022-09-13,14.25049
2022-09-14,14.92738
2022-09-15,14.77945
2022-09-16,13.19257
2022-09-17,4.39752
2022-09-18,5.10579
2022-09-19,15.07979
2022-09-20,14.95875
2022-09-21,14.85117
2022-09-22,13.73498
2022-09-23,12.31845
2022-09-24,3.9358
2022-09-25,5.07441
2022-09-26,15.11117
2022-09-27,17.16424
2022-09-28,15.90909
2022-09-29,15.16944
2022-09-30,16.76976
2022-10-01,7.79989
2022-10-02,8.45884
2022-10-03,10.37296
2022-10-04,17.18665
2022-10-05,16.59046
2022-10-06,15.65357
2022-10-07,13.82911
2022-10-08,5.39268
2022-10-09,5.34785
2022-10-10,7.21265
2022-10-11,15.6715
2022-10-12,16.30356
2022-10-13,15.42944
2022-10-14,13.51981
2022-10-15,5.76474
2022-10-16,5.83198
2022-10-17,15.82391
2022-10-18,15.69392
2022-10-19,15.90909
2022-10-20,15.20979
2022-10-21,13.28223
2022-10-22,4.54097
2022-10-23,5.24923
2022-10-24,14.9722
2022-10-25,15.34427
2022-10-26,15.5684
2022-10-27,16.14667
2022-10-28,13.8067
2022-10-29,4.12408
2022-10-30,4.662
2022-10-31,14.56876
2022-11-01,15.06186
2022-11-02,16.20943
2022-11-03,16.12874
2022-11-04,13.4974
2022-11-05,4.41097
2022-11-06,5.30751
2022-11-07,16.24529
2022-11-08,16.5008
2022-11-09,17.24941
2022-11-10,16.77873
2022-11-11,15.74771
2022-11-12,5.18199
2022-11-13,5.45992
2022-11-14,23.52967
2022-11-15,20.02868
2022-11-16,17.63941
2022-11-17,15.22323
2022-11-18,12.48431
2022-11-19,4.38407
2022-11-20,5.12372
2022-11-21,15.45185
2022-11-22,15.62219
2022-11-23,14.68979
2022-11-24,13.86049
2022-11-25,12.65465
2022-11-26,4.23166
2022-11-27,5.11923
2022-11-28,14.10704
2022-11-29,15.4653
2022-11-30,15.16944
2022-12-01,13.94118
2022-12-02,11.78949
2022-12-03,3.7296
2022-12-04,4.84579
2022-12-05,13.76187
2022-12-06,14.05773
2022-12-07,13.43015
2022-12-08,13.69463
2022-12-09,11.53846
2022-12-10,3.35305
2022-12-11,4.5589
2022-12-12,13.21947
2022-12-13,13.97256
2022-12-14,13.39429
2022-12-15,12.95051
2022-12-16,11.21122
2022-12-17,3.81477
2022-12-18,3.80132
2022-12-19,12.09431
2022-12-20,13.26878
2022-12-21,12.39017
2022-12-22,12.63672
2022-12-23,10.10399
2022-12-24,2.67616
2022-12-25,3.31719
2022-12-26,11.72225
2022-12-27,12.60534
2022-12-28,12.08535
2022-12-29,10.6464
2022-12-30,7.47265
2022-12-31,2.84202
2023-01-01,3.15581
2023-01-02,12.05845
2023-01-03,14.2998
2023-01-04,14.17428
2023-01-05,14.49704
2023-01-06,13.81118
2023-01-07,4.26304
2023-01-08,4.81889
2023-01-09,15.51013
2023-01-10,14.91841
2023-01-11,14.35359
2023-01-12,14.68979
2023-01-13,12.83844
2023-01-14,3.98063
2023-01-15,4.83682
2023-01-16,14.68531
2023-01-17,15.10668
2023-01-18,14.72565
2023-01-19,13.75739
2023-01-20,10.21158
2023-01-21,3.31271
2023-01-22,2.99444
2023-01-23,3.67581
2023-01-24,4.97131
2023-01-25,14.24601
2023-01-26,15.81943
2023-01-27,15.25909
2023-01-28,4.60821
2023-01-29,5.28958
2023-01-30,17.04769
2023-01-31,17.55424
2023-02-01,17.37045
2023-02-02,17.15079
2023-02-03,15.01703
2023-02-04,5.00268
2023-02-05,5.71543
2023-02-06,16.46046
2023-02-07,18.43284
2023-02-08,19.13214
2023-02-09,18.80939
2023-02-10,16.76976
2023-02-11,5.45992
2023-02-12,6.05164
2023-02-13,18.08768
2023-02-14,19.60283
2023-02-15,18.69284
2023-02-16,18.53595
2023-02-17,16.06598
2023-02-18,4.84579
2023-02-19,5.51371
2023-02-20,18.2894
2023-02-21,18.2894
2023-02-22,18.02492
2023-02-23,18.03388
2023-02-24,15.42047
2023-02-25,4.54993
2023-02-26,5.09682
2023-02-27,17.51837
2023-02-28,17.1239
2023-03-01,6.54473
2023-03-02,17.45562
2023-03-03,16.35287
2023-03-04,5.07889
2023-03-05,5.69302
2023-03-06,19.06042
2023-03-07,20.04662
2023-03-08,19.80455
2023-03-09,19.75524
2023-03-10,17.60803
2023-03-11,5.13717
2023-03-12,6.51784
2023-03-13,22.00555
2023-03-14,22.33279
2023-03-15,24.47552
2023-03-16,24.05863
2023-03-17,21.65142
2023-03-18,6.45956
2023-03-19,7.55334
2023-03-20,24.72207
2023-03-21,27.24583
2023-03-22,27.44306
2023-03-23,26.98135
2023-03-24,23.67312
2023-03-25,6.2937
2023-03-26,7.49955
2023-03-27,25.1031
2023-03-28,25.52447
2023-03-29,25.38551
2023-03-30,24.55173
2023-03-31,21.76797
2023-04-01,6.45508
2023-04-02,7.00645
2023-04-03,24.57414
2023-04-04,25.11206
2023-04-05,24.32311
2023-04-06,24.09449
2023-04-07,22.11314
2023-04-08,6.85404
2023-04-09,7.5623
2023-04-10,25.1031
2023-04-11,26.33584
2023-04-12,24.87448
2023-04-13,22.279
2023-04-14,19.22628
2023-04-15,6.41922
2023-04-16,6.72852
2023-04-17,22.36865
2023-04-18,22.46727
2023-04-19,21.95624
2023-04-20,20.00179
2023-04-21,17.49596
2023-04-22,5.76026
2023-04-23,6.50439
2023-04-24,19.25766
2023-04-25,20.45454
2023-04-26,20.56661
2023-04-27,20.72798
2023-04-28,18.4956
2023-04-29,5.35233
2023-04-30,5.54061
2023-05-01,7.59817
2023-05-02,19.94351
2023-05-03,20.80419
2023-05-04,18.52698
2023-05-05,5.49578
2023-05-06,5.62578
2023-05-07,6.31163
2023-05-08,21.10005
2023-05-09,21.10453
2023-05-10,21.28832
2023-05-11,21.36453
2023-05-12,21.20763
2023-05-13,6.67473
2023-05-14,6.47749
2023-05-15,28.96718
2023-05-16,24.13035
2023-05-17,21.62901
2023-05-18,19.28904
2023-05-19,17.15976
2023-05-20,5.53164
2023-05-21,6.50887
2023-05-22,19.89869
2023-05-23,20.08696
2023-05-24,18.91698
2023-05-25,18.19078
2023-05-26,15.48771
2023-05-27,5.1013
2023-05-28,5.28061
2023-05-29,6.90335
