date,해외선물
2020-12-05,26.61579
2020-12-06,21.36445
2020-12-07,39.40754
2020-12-08,39.90125
2020-12-09,45.60143
2020-12-10,46.2298
2020-12-11,34.56014
2020-12-12,22.12746
2020-12-13,22.08258
2020-12-14,33.48294
2020-12-15,40.21543
2020-12-16,44.92818
2020-12-17,39.00359
2020-12-18,39.09335
2020-12-19,38.33034
2020-12-20,31.64272
2020-12-21,56.14901
2020-12-22,55.56552
2020-12-23,48.83303
2020-12-24,36.49012
2020-12-25,25.49371
2020-12-26,23.47396
2020-12-27,26.12208
2020-12-28,41.96588
2020-12-29,39.81149
2020-12-30,41.78635
2020-12-31,35.14362
2021-01-01,25.22441
2021-01-02,24.64093
2021-01-03,24.64093
2021-01-04,38.37522
2021-01-05,46.7684
2021-01-06,47.80071
2021-01-07,40.3052
2021-01-08,48.07001
2021-01-09,35.59245
2021-01-10,28.36624
2021-01-11,44.03052
2021-01-12,46.36445
2021-01-13,46.27468
2021-01-14,41.20287
2021-01-15,35.27827
2021-01-16,27.15439
2021-01-17,24.91023
2021-01-18,41.29263
2021-01-19,40.48473
2021-01-20,44.83842
2021-01-21,37.20825
2021-01-22,35.63734
2021-01-23,25.62836
2021-01-24,20.9605
2021-01-25,47.53141
2021-01-26,45.10771
2021-01-27,40.5745
2021-01-28,50.40394
2021-01-29,42.36983
2021-01-30,31.10412
2021-01-31,25.40394
2021-02-01,46.27468
2021-02-02,42.1903
2021-02-03,40.97845
2021-02-04,43.85098
2021-02-05,39.31777
2021-02-06,27.06463
2021-02-07,22.21723
2021-02-08,34.02154
2021-02-09,32.80969
2021-02-10,31.46319
2021-02-11,29.03949
2021-02-12,24.32675
2021-02-13,20.01795
2021-02-14,21.63375
2021-02-15,39.90125
2021-02-16,38.46499
2021-02-17,41.78635
2021-02-18,36.22082
2021-02-19,34.42549
2021-02-20,24.41651
2021-02-21,22.17235
2021-02-22,40.17055
2021-02-23,40.88868
2021-02-24,34.33572
2021-02-25,34.38061
2021-02-26,34.38061
2021-02-27,22.53141
2021-02-28,19.3447
2021-03-01,28.00718
2021-03-02,36.40035
2021-03-03,34.78456
2021-03-04,35.27827
2021-03-05,36.98384
2021-03-06,27.10951
2021-03-07,21.31956
2021-03-08,36.40035
2021-03-09,36.75942
2021-03-10,36.89407
2021-03-11,34.96409
2021-03-12,33.30341
2021-03-13,19.3447
2021-03-14,16.56193
2021-03-15,29.98204
2021-03-16,31.10412
2021-03-17,32.80969
2021-03-18,37.3429
2021-03-19,33.57271
2021-03-20,19.52423
2021-03-21,19.79353
2021-03-22,32.40574
2021-03-23,31.59784
2021-03-24,32.13644
2021-03-25,40.0359
2021-03-26,31.19389
2021-03-27,19.16517
2021-03-28,20.55655
2021-03-29,34.02154
2021-03-30,34.33572
2021-03-31,31.91202
2021-04-01,31.10412
2021-04-02,38.24057
2021-04-03,17.50448
2021-04-04,18.62657
2021-04-05,28.54578
2021-04-06,28.77019
2021-04-07,29.48833
2021-04-08,29.12926
2021-04-09,24.32675
2021-04-10,15.88868
2021-04-11,16.20287
2021-04-12,30.92459
2021-04-13,34.96409
2021-04-14,35.90664
2021-04-15,31.95691
2021-04-16,30.70017
2021-04-17,22.21723
2021-04-18,18.58168
2021-04-19,31.68761
2021-04-20,27.51346
2021-04-21,31.37342
2021-04-22,30.16157
2021-04-23,49.28186
2021-04-24,35.68222
2021-04-25,22.93536
2021-04-26,36.62477
2021-04-27,30.47576
2021-04-28,30.25134
2021-04-29,31.77737
2021-04-30,25.94254
2021-05-01,15.61938
2021-05-02,14.18312
2021-05-03,25.89766
2021-05-04,26.43626
2021-05-05,23.42908
2021-05-06,26.12208
2021-05-07,23.87791
2021-05-08,18.58168
2021-05-09,14.09335
2021-05-10,28.00718
2021-05-11,32.45062
2021-05-12,39.81149
2021-05-13,40.48473
2021-05-14,34.69479
2021-05-15,22.39676
2021-05-16,17.7289
2021-05-17,33.84201
2021-05-18,29.35368
2021-05-19,25.98743
2021-05-20,35.32315
2021-05-21,28.99461
2021-05-22,18.17773
2021-05-23,15.26032
2021-05-24,29.53321
2021-05-25,25.22441
2021-05-26,29.12926
2021-05-27,29.57809
2021-05-28,26.21184
2021-05-29,16.1131
2021-05-30,12.25314
2021-05-31,25.04488
2021-06-01,26.48114
2021-06-02,26.66068
2021-06-03,26.12208
2021-06-04,20.37701
2021-06-05,10.9964
2021-06-06,11.44524
2021-06-07,24.14721
2021-06-08,26.75044
2021-06-09,27.33393
2021-06-10,24.7307
2021-06-11,21.67863
2021-06-12,13.73429
2021-06-13,12.0736
2021-06-14,21.40933
2021-06-15,21.2298
2021-06-16,21.67863
2021-06-17,25.35906
2021-06-18,19.21005
2021-06-19,18.94075
2021-06-20,14.27289
2021-06-21,27.06463
2021-06-22,25.49371
2021-06-23,25.26929
2021-06-24,25.67324
2021-06-25,23.3842
2021-06-26,12.47755
2021-06-27,11.535
2021-06-28,26.21184
2021-06-29,23.87791
2021-06-30,25.53859
2021-07-01,25.22441
2021-07-02,21.85816
2021-07-03,13.24057
2021-07-04,16.78635
2021-07-05,26.70556
2021-07-06,29.48833
2021-07-07,29.44344
2021-07-08,34.82944
2021-07-09,25.80789
2021-07-10,15.8438
2021-07-11,14.7666
2021-07-12,25.85278
2021-07-13,27.01974
2021-07-14,25.40394
2021-07-15,22.08258
2021-07-16,20.51166
2021-07-17,12.65709
2021-07-18,10.86175
2021-07-19,25.40394
2021-07-20,28.00718
2021-07-21,23.02513
2021-07-22,24.28186
2021-07-23,20.78096
2021-07-24,12.3429
2021-07-25,11.89407
2021-07-26,22.0377
2021-07-27,24.82046
2021-07-28,21.45421
2021-07-29,19.614
2021-07-30,18.22262
2021-07-31,10.50269
2021-08-01,12.79174
2021-08-02,21.67863
2021-08-03,20.87073
2021-08-04,17.28007
2021-08-05,19.65888
2021-08-06,17.50448
2021-08-07,11.35547
2021-08-08,10.63734
2021-08-09,19.3447
2021-08-10,23.1149
2021-08-11,26.88509
2021-08-12,32.40574
2021-08-13,24.4614
2021-08-14,13.59964
2021-08-15,12.92639
2021-08-16,17.86355
2021-08-17,27.28904
2021-08-18,23.51885
2021-08-19,29.48833
2021-08-20,25.94254
2021-08-21,14.58707
2021-08-22,13.37522
2021-08-23,23.74326
2021-08-24,26.12208
2021-08-25,22.8456
2021-08-26,20.78096
2021-08-27,21.72351
2021-08-28,14.63195
2021-08-29,12.56732
2021-08-30,22.5763
2021-08-31,23.56373
2021-09-01,23.6535
2021-09-02,21.00538
2021-09-03,17.59425
2021-09-04,12.52244
2021-09-05,12.02872
2021-09-06,21.7684
2021-09-07,19.70377
2021-09-08,22.89048
2021-09-09,23.56373
2021-09-10,19.3447
2021-09-11,14.63195
2021-09-12,16.3824
2021-09-13,23.02513
2021-09-14,23.51885
2021-09-15,22.12746
2021-09-16,21.09515
2021-09-17,23.07001
2021-09-18,22.48653
2021-09-19,19.21005
2021-09-20,26.21184
2021-09-21,26.16696
2021-09-22,23.87791
2021-09-23,32.85457
2021-09-24,29.48833
2021-09-25,21.40933
2021-09-26,18.49192
2021-09-27,25.67324
2021-09-28,32.22621
2021-09-29,30.34111
2021-09-30,25.17953
2021-10-01,23.51885
2021-10-02,16.96588
2021-10-03,14.36265
2021-10-04,21.67863
2021-10-05,28.14183
2021-10-06,32.80969
2021-10-07,31.41831
2021-10-08,21.31956
2021-10-09,14.58707
2021-10-10,20.82585
2021-10-11,23.96768
2021-10-12,25.0
2021-10-13,24.68581
2021-10-14,22.5763
2021-10-15,19.65888
2021-10-16,12.52244
2021-10-17,12.20825
2021-10-18,20.33213
2021-10-19,21.58886
2021-10-20,20.82585
2021-10-21,20.91561
2021-10-22,17.95332
2021-10-23,11.535
2021-10-24,10.09874
2021-10-25,20.60143
2021-10-26,42.59425
2021-10-27,27.96229
2021-10-28,23.29443
2021-10-29,17.86355
2021-10-30,13.64452
2021-10-31,12.65709
2021-11-01,20.64631
2021-11-02,22.80071
2021-11-03,22.26211
2021-11-04,19.70377
2021-11-05,18.49192
2021-11-06,11.31059
2021-11-07,10.95152
2021-11-08,22.39676
2021-11-09,19.12028
2021-11-10,20.55655
2021-11-11,21.09515
2021-11-12,18.35727
2021-11-13,13.19569
2021-11-14,11.22082
2021-11-15,19.25493
2021-11-16,19.8833
2021-11-17,20.37701
2021-11-18,25.17953
2021-11-19,33.12387
2021-11-20,12.38779
2021-11-21,9.38061
2021-11-22,19.83842
2021-11-23,21.54398
2021-11-24,19.43447
2021-11-25,20.24236
2021-11-26,25.94254
2021-11-27,14.31777
2021-11-28,14.18312
2021-11-29,25.85278
2021-11-30,25.0
2021-12-01,21.09515
2021-12-02,21.54398
2021-12-03,19.25493
2021-12-04,12.47755
2021-12-05,11.31059
2021-12-06,20.9605
2021-12-07,21.18491
2021-12-08,20.51166
2021-12-09,20.46678
2021-12-10,17.4596
2021-12-11,13.91382
2021-12-12,11.44524
2021-12-13,20.82585
2021-12-14,20.10771
2021-12-15,20.01795
2021-12-16,19.97307
2021-12-17,17.9982
2021-12-18,11.62477
2021-12-19,11.49012
2021-12-20,20.33213
2021-12-21,21.27468
2021-12-22,21.31956
2021-12-23,16.78635
2021-12-24,18.5368
2021-12-25,8.21364
2021-12-26,9.78456
2021-12-27,17.77378
2021-12-28,20.60143
2021-12-29,20.73608
2021-12-30,18.35727
2021-12-31,14.72172
2022-01-01,12.38779
2022-01-02,11.04129
2022-01-03,17.86355
2022-01-04,20.64631
2022-01-05,20.73608
2022-01-06,24.95511
2022-01-07,18.13285
2022-01-08,12.97127
2022-01-09,10.68222
2022-01-10,22.62118
2022-01-11,22.307
2022-01-12,24.77558
2022-01-13,20.60143
2022-01-14,20.10771
2022-01-15,11.62477
2022-01-16,11.13105
2022-01-17,20.1526
2022-01-18,22.48653
2022-01-19,20.82585
2022-01-20,23.29443
2022-01-21,20.78096
2022-01-22,14.45242
2022-01-23,11.8043
2022-01-24,28.27648
2022-01-25,29.53321
2022-01-26,24.37163
2022-01-27,27.91741
2022-01-28,18.2675
2022-01-29,13.33034
2022-01-30,9.60502
2022-01-31,15.39497
2022-02-01,13.10592
2022-02-02,13.9587
2022-02-03,24.59605
2022-02-04,23.3842
2022-02-05,15.21543
2022-02-06,12.02872
2022-02-07,21.72351
2022-02-08,23.60861
2022-02-09,20.64631
2022-02-10,21.31956
2022-02-11,20.73608
2022-02-12,13.06104
2022-02-13,11.40035
2022-02-14,29.03949
2022-02-15,24.86535
2022-02-16,22.26211
2022-02-17,22.17235
2022-02-18,18.89587
2022-02-19,13.46499
2022-02-20,12.83662
2022-02-21,23.6535
2022-02-22,30.11669
2022-02-23,23.15978
2022-02-24,28.81508
2022-02-25,25.08976
2022-02-26,14.85637
2022-02-27,11.84919
2022-02-28,25.13464
2022-03-01,19.25493
2022-03-02,25.13464
2022-03-03,26.84021
2022-03-04,26.61579
2022-03-05,15.48473
2022-03-06,11.71454
2022-03-07,32.04667
2022-03-08,32.89946
2022-03-09,23.3842
2022-03-10,26.25673
2022-03-11,27.10951
2022-03-12,13.1508
2022-03-13,12.02872
2022-03-14,29.62298
2022-03-15,25.62836
2022-03-16,24.59605
2022-03-17,24.86535
2022-03-18,24.77558
2022-03-19,13.9587
2022-03-20,10.9964
2022-03-21,22.08258
2022-03-22,20.6912
2022-03-23,22.8456
2022-03-24,24.50628
2022-03-25,19.56912
2022-03-26,10.36804
2022-03-27,9.02154
2022-03-28,20.51166
2022-03-29,22.5763
2022-03-30,21.4991
2022-03-31,22.98025
2022-04-01,18.49192
2022-04-02,10.50269
2022-04-03,8.43806
2022-04-04,18.08797
2022-04-05,19.16517
2022-04-06,22.80071
2022-04-07,20.33213
2022-04-08,14.72172
2022-04-09,10.41292
2022-04-10,9.02154
2022-04-11,20.55655
2022-04-12,20.33213
2022-04-13,23.20466
2022-04-14,20.64631
2022-04-15,27.69299
2022-04-16,12.38779
2022-04-17,9.60502
2022-04-18,20.78096
2022-04-19,24.50628
2022-04-20,22.62118
2022-04-21,21.81328
2022-04-22,19.16517
2022-04-23,11.08617
2022-04-24,10.81687
2022-04-25,22.75583
2022-04-26,22.80071
2022-04-27,24.01256
2022-04-28,22.39676
2022-04-29,21.09515
2022-04-30,11.35547
2022-05-01,10.27827
2022-05-02,21.18491
2022-05-03,23.07001
2022-05-04,18.13285
2022-05-05,16.1131
2022-05-06,19.25493
2022-05-07,11.93895
2022-05-08,8.57271
2022-05-09,23.3842
2022-05-10,27.55834
2022-05-11,25.76301
2022-05-12,30.43087
2022-05-13,20.1526
2022-05-14,11.84919
2022-05-15,10.77199
2022-05-16,25.89766
2022-05-17,25.22441
2022-05-18,26.30161
2022-05-19,26.03231
2022-05-20,20.46678
2022-05-21,12.8815
2022-05-22,10.59245
2022-05-23,22.8456
2022-05-24,24.28186
2022-05-25,24.14721
2022-05-26,29.08438
2022-05-27,22.0377
2022-05-28,14.31777
2022-05-29,14.228
2022-05-30,24.77558
2022-05-31,23.47396
2022-06-01,15.3052
2022-06-02,21.36445
2022-06-03,17.86355
2022-06-04,10.50269
2022-06-05,8.52782
2022-06-06,16.56193
2022-06-07,21.09515
2022-06-08,21.45421
2022-06-09,24.1921
2022-06-10,22.71095
2022-06-11,11.40035
2022-06-12,11.66965
2022-06-13,30.25134
2022-06-14,30.96947
2022-06-15,27.60323
2022-06-16,28.90484
2022-06-17,27.46858
2022-06-18,13.91382
2022-06-19,13.28545
2022-06-20,24.91023
2022-06-21,23.83303
2022-06-22,26.70556
2022-06-23,21.7684
2022-06-24,20.91561
2022-06-25,11.535
2022-06-26,10.36804
2022-06-27,22.17235
2022-06-28,23.69838
2022-06-29,22.44165
2022-06-30,21.4991
2022-07-01,17.77378
2022-07-02,8.88689
2022-07-03,10.41292
2022-07-04,22.53141
2022-07-05,26.79533
2022-07-06,23.3842
2022-07-07,23.42908
2022-07-08,19.43447
2022-07-09,10.36804
2022-07-10,8.84201
2022-07-11,21.36445
2022-07-12,22.307
2022-07-13,19.29982
2022-07-14,19.74865
2022-07-15,19.70377
2022-07-16,8.93177
2022-07-17,10.95152
2022-07-18,19.25493
2022-07-19,20.28725
2022-07-20,22.48653
2022-07-21,20.91561
2022-07-22,18.2675
2022-07-23,12.29802
2022-07-24,9.02154
2022-07-25,20.87073
2022-07-26,20.28725
2022-07-27,20.28725
2022-07-28,20.9605
2022-07-29,17.36983
2022-07-30,9.47037
2022-07-31,9.69479
2022-08-01,19.8833
2022-08-02,21.45421
2022-08-03,19.52423
2022-08-04,21.4991
2022-08-05,16.87612
2022-08-06,11.535
2022-08-07,8.66247
2022-08-08,21.63375
2022-08-09,17.86355
2022-08-10,19.29982
2022-08-11,21.99281
2022-08-12,17.90843
2022-08-13,11.35547
2022-08-14,8.16876
2022-08-15,14.31777
2022-08-16,20.06283
2022-08-17,21.72351
2022-08-18,20.19748
2022-08-19,18.2675
2022-08-20,11.17594
2022-08-21,10.68222
2022-08-22,21.18491
2022-08-23,23.83303
2022-08-24,19.8833
2022-08-25,19.38958
2022-08-26,18.35727
2022-08-27,11.22082
2022-08-28,10.54757
2022-08-29,23.24955
2022-08-30,21.00538
2022-08-31,20.19748
2022-09-01,20.87073
2022-09-02,16.1131
2022-09-03,10.36804
2022-09-04,8.61759
2022-09-05,18.08797
2022-09-06,19.25493
2022-09-07,18.67145
2022-09-08,16.06822
2022-09-09,9.60502
2022-09-10,8.52782
2022-09-11,9.87432
2022-09-12,13.77917
2022-09-13,23.9228
2022-09-14,23.69838
2022-09-15,22.5763
2022-09-16,18.04308
2022-09-17,12.65709
2022-09-18,10.68222
2022-09-19,21.00538
2022-09-20,19.79353
2022-09-21,21.58886
2022-09-22,23.29443
2022-09-23,20.10771
2022-09-24,12.79174
2022-09-25,10.95152
2022-09-26,27.19928
2022-09-27,23.78815
2022-09-28,23.3842
2022-09-29,26.30161
2022-09-30,22.35188
2022-10-01,13.06104
2022-10-02,12.02872
2022-10-03,20.73608
2022-10-04,25.13464
2022-10-05,26.75044
2022-10-06,23.78815
2022-10-07,21.31956
2022-10-08,10.05385
2022-10-09,8.84201
2022-10-10,16.6517
2022-10-11,23.07001
2022-10-12,25.94254
2022-10-13,26.70556
2022-10-14,22.62118
2022-10-15,11.98384
2022-10-16,11.17594
2022-10-17,23.69838
2022-10-18,25.85278
2022-10-19,24.10233
2022-10-20,22.48653
2022-10-21,18.76122
2022-10-22,11.84919
2022-10-23,10.54757
2022-10-24,24.32675
2022-10-25,23.56373
2022-10-26,25.85278
2022-10-27,25.04488
2022-10-28,18.58168
2022-10-29,9.87432
2022-10-30,8.84201
2022-10-31,21.58886
2022-11-01,18.31238
2022-11-02,23.07001
2022-11-03,21.14003
2022-11-04,21.36445
2022-11-05,11.31059
2022-11-06,10.05385
2022-11-07,27.60323
2022-11-08,24.82046
2022-11-09,21.27468
2022-11-10,23.83303
2022-11-11,22.93536
2022-11-12,13.10592
2022-11-13,11.62477
2022-11-14,24.1921
2022-11-15,25.85278
2022-11-16,23.83303
2022-11-17,24.32675
2022-11-18,19.65888
2022-11-19,9.56014
2022-11-20,9.64991
2022-11-21,20.9605
2022-11-22,23.3842
2022-11-23,26.21184
2022-11-24,20.01795
2022-11-25,20.64631
2022-11-26,12.16337
2022-11-27,10.00897
2022-11-28,19.12028
2022-11-29,21.72351
2022-11-30,22.39676
2022-12-01,23.83303
2022-12-02,20.01795
2022-12-03,8.66247
2022-12-04,11.08617
2022-12-05,20.1526
2022-12-06,20.06283
2022-12-07,26.48114
2022-12-08,22.12746
2022-12-09,17.54937
2022-12-10,10.7271
2022-12-11,10.81687
2022-12-12,24.1921
2022-12-13,24.41651
2022-12-14,23.20466
2022-12-15,24.7307
2022-12-16,22.21723
2022-12-17,11.62477
2022-12-18,10.63734
2022-12-19,25.17953
2022-12-20,26.97486
2022-12-21,22.0377
2022-12-22,21.67863
2022-12-23,18.85098
2022-12-24,9.56014
2022-12-25,9.56014
2022-12-26,28.05206
2022-12-27,20.78096
2022-12-28,20.78096
2022-12-29,20.46678
2022-12-30,16.24775
2022-12-31,9.42549
2023-01-01,10.36804
2023-01-02,24.68581
2023-01-03,25.62836
2023-01-04,25.58348
2023-01-05,23.96768
2023-01-06,18.40215
2023-01-07,12.52244
2023-01-08,10.27827
2023-01-09,23.1149
2023-01-10,24.37163
2023-01-11,23.02513
2023-01-12,27.01974
2023-01-13,21.2298
2023-01-14,15.17055
2023-01-15,9.11131
2023-01-16,24.86535
2023-01-17,24.05745
2023-01-18,23.6535
2023-01-19,24.41651
2023-01-20,19.38958
2023-01-21,11.31059
2023-01-22,8.84201
2023-01-23,11.22082
2023-01-24,12.97127
2023-01-25,25.71813
2023-01-26,25.53859
2023-01-27,22.48653
2023-01-28,11.84919
2023-01-29,10.86175
2023-01-30,24.14721
2023-01-31,24.77558
2023-02-01,21.90305
2023-02-02,27.06463
2023-02-03,23.51885
2023-02-04,13.06104
2023-02-05,10.81687
2023-02-06,25.0
2023-02-07,29.21903
2023-02-08,28.99461
2023-02-09,26.21184
2023-02-10,21.85816
2023-02-11,10.86175
2023-02-12,10.54757
2023-02-13,24.7307
2023-02-14,29.71274
2023-02-15,29.93716
2023-02-16,34.64991
2023-02-17,30.65529
2023-02-18,14.31777
2023-02-19,14.36265
2023-02-20,25.67324
2023-02-21,29.80251
2023-02-22,27.06463
2023-02-23,28.72531
2023-02-24,23.60861
2023-02-25,11.2657
2023-02-26,12.29802
2023-02-27,25.0
2023-02-28,26.57091
2023-03-01,19.16517
2023-03-02,25.85278
2023-03-03,22.307
2023-03-04,13.19569
2023-03-05,10.59245
2023-03-06,25.08976
2023-03-07,25.62836
2023-03-08,26.34649
2023-03-09,24.23698
2023-03-10,22.21723
2023-03-11,11.71454
2023-03-12,11.13105
2023-03-13,27.06463
2023-03-14,31.86714
2023-03-15,26.39138
2023-03-16,23.29443
2023-03-17,22.44165
2023-03-18,12.79174
2023-03-19,12.83662
2023-03-20,27.01974
2023-03-21,26.79533
2023-03-22,22.35188
2023-03-23,27.06463
2023-03-24,24.37163
2023-03-25,12.02872
2023-03-26,9.73967
2023-03-27,26.84021
2023-03-28,26.92998
2023-03-29,24.05745
2023-03-30,23.87791
2023-03-31,20.10771
2023-04-01,10.50269
2023-04-02,11.98384
2023-04-03,23.33931
2023-04-04,27.28904
2023-04-05,29.48833
2023-04-06,35.4578
2023-04-07,28.50089
2023-04-08,13.6894
2023-04-09,11.08617
2023-04-10,28.50089
2023-04-11,26.61579
2023-04-12,28.00718
2023-04-13,26.07719
2023-04-14,23.1149
2023-04-15,12.92639
2023-04-16,11.89407
2023-04-17,27.06463
2023-04-18,24.86535
2023-04-19,23.29443
2023-04-20,23.24955
2023-04-21,20.33213
2023-04-22,9.87432
2023-04-23,11.13105
2023-04-24,25.40394
2023-04-25,27.51346
2023-04-26,26.30161
2023-04-27,23.74326
2023-04-28,19.47935
2023-04-29,12.97127
2023-04-30,12.52244
2023-05-01,18.58168
2023-05-02,24.10233
2023-05-03,35.1885
2023-05-04,33.43806
2023-05-05,15.39497
2023-05-06,15.52962
2023-05-07,13.64452
2023-05-08,29.26391
2023-05-09,27.01974
2023-05-10,24.37163
2023-05-11,23.96768
2023-05-12,18.22262
2023-05-13,11.98384
2023-05-14,11.40035
2023-05-15,24.14721
2023-05-16,23.56373
2023-05-17,22.53141
2023-05-18,22.0377
2023-05-19,22.48653
2023-05-20,9.91921
2023-05-21,10.09874
2023-05-22,20.1526
2023-05-23,24.23698
2023-05-24,22.75583
2023-05-25,21.31956
2023-05-26,20.64631
2023-05-27,11.2657
2023-05-28,10.05385
2023-05-29,16.83123
