date,해외주식수수료비교
2023-05-31,10.27496
2023-06-01,10.27496
2023-06-02,9.11722
2023-06-03,5.64399
2023-06-04,4.63096
2023-06-05,7.52532
2023-06-06,7.95947
2023-06-07,12.15629
2023-06-08,7.67004
2023-06-09,12.30101
2023-06-10,4.05209
2023-06-11,4.9204
2023-06-12,8.9725
2023-06-13,12.15629
2023-06-14,14.03762
2023-06-15,9.69609
2023-06-16,9.40665
2023-06-17,3.3285
2023-06-18,5.35455
2023-06-19,6.07814
2023-06-20,6.80173
2023-06-21,9.55137
2023-06-22,8.53835
2023-06-23,6.94645
2023-06-24,4.48625
2023-06-25,3.47322
2023-06-26,7.09117
2023-06-27,8.10419
2023-06-28,7.3806
2023-06-29,6.22286
2023-06-30,6.5123
2023-07-01,7.67004
2023-07-02,2.74963
2023-07-03,8.24891
2023-07-04,8.10419
2023-07-05,7.23589
2023-07-06,7.09117
2023-07-07,6.94645
2023-07-08,4.77568
2023-07-09,3.47322
2023-07-10,5.64399
2023-07-11,8.24891
2023-07-12,8.82778
2023-07-13,10.27496
2023-07-14,9.26193
2023-07-15,4.63096
2023-07-16,5.20984
2023-07-17,7.81476
2023-07-18,10.56439
2023-07-19,10.56439
2023-07-20,8.68306
2023-07-21,7.09117
2023-07-22,7.3806
2023-07-23,7.52532
2023-07-24,8.82778
2023-07-25,10.85383
2023-07-26,10.41968
2023-07-27,6.36758
2023-07-28,9.26193
2023-07-29,6.07814
2023-07-30,3.76266
2023-07-31,6.65701
2023-08-01,9.98552
2023-08-02,7.3806
2023-08-03,7.3806
2023-08-04,9.55137
2023-08-05,5.49927
2023-08-06,5.06512
2023-08-07,4.48625
2023-08-08,6.94645
2023-08-09,7.95947
2023-08-10,8.53835
2023-08-11,5.20984
2023-08-12,4.05209
2023-08-13,4.9204
2023-08-14,6.22286
2023-08-15,9.40665
2023-08-16,6.5123
2023-08-17,6.80173
2023-08-18,6.36758
2023-08-19,6.65701
2023-08-20,3.03907
2023-08-21,6.36758
2023-08-22,7.3806
2023-08-23,7.23589
2023-08-24,8.53835
2023-08-25,4.77568
2023-08-26,3.47322
2023-08-27,4.9204
2023-08-28,8.39363
2023-08-29,8.9725
2023-08-30,9.84081
2023-08-31,9.84081
2023-09-01,7.81476
2023-09-02,5.78871
2023-09-03,4.48625
2023-09-04,5.35455
2023-09-05,7.09117
2023-09-06,9.40665
2023-09-07,5.64399
2023-09-08,6.65701
2023-09-09,4.34153
2023-09-10,4.19681
2023-09-11,6.07814
2023-09-12,8.82778
2023-09-13,5.78871
2023-09-14,7.95947
2023-09-15,8.53835
2023-09-16,3.90738
2023-09-17,3.03907
2023-09-18,5.49927
2023-09-19,5.93342
2023-09-20,6.36758
2023-09-21,6.5123
2023-09-22,5.06512
2023-09-23,1.88133
2023-09-24,2.17076
2023-09-25,4.63096
2023-09-26,4.63096
2023-09-27,5.78871
2023-09-28,3.18379
2023-09-29,2.74963
2023-09-30,1.88133
2023-10-01,0.8683
2023-10-02,2.02604
2023-10-03,5.93342
2023-10-04,5.64399
2023-10-05,5.06512
2023-10-06,3.90738
2023-10-07,2.31548
2023-10-08,2.02604
2023-10-09,1.88133
2023-10-10,4.34153
2023-10-11,6.5123
2023-10-12,5.35455
2023-10-13,6.5123
2023-10-14,2.02604
2023-10-15,3.61794
2023-10-16,4.05209
2023-10-17,4.05209
2023-10-18,6.5123
2023-10-19,4.63096
2023-10-20,5.93342
2023-10-21,2.02604
2023-10-22,2.31548
2023-10-23,5.64399
2023-10-24,5.35455
2023-10-25,5.20984
2023-10-26,3.47322
2023-10-27,3.61794
2023-10-28,3.18379
2023-10-29,2.02604
2023-10-30,6.80173
2023-10-31,4.9204
2023-11-01,6.36758
2023-11-02,7.81476
2023-11-03,8.53835
2023-11-04,4.34153
2023-11-05,2.89435
2023-11-06,4.9204
2023-11-07,6.65701
2023-11-08,7.81476
2023-11-09,6.65701
2023-11-10,6.65701
2023-11-11,3.61794
2023-11-12,2.02604
2023-11-13,3.76266
2023-11-14,8.24891
2023-11-15,9.26193
2023-11-16,7.95947
2023-11-17,5.20984
2023-11-18,3.61794
2023-11-19,4.05209
2023-11-20,6.65701
2023-11-21,6.80173
2023-11-22,6.22286
2023-11-23,6.65701
2023-11-24,5.35455
2023-11-25,3.76266
2023-11-26,4.34153
2023-11-27,4.9204
2023-11-28,7.67004
2023-11-29,7.67004
2023-11-30,5.20984
2023-12-01,6.94645
2023-12-02,4.05209
2023-12-03,3.03907
2023-12-04,5.49927
2023-12-05,7.81476
2023-12-06,7.81476
2023-12-07,8.53835
2023-12-08,8.68306
2023-12-09,6.5123
2023-12-10,8.24891
2023-12-11,10.56439
2023-12-12,9.55137
2023-12-13,9.69609
2023-12-14,11.4327
2023-12-15,9.69609
2023-12-16,8.82778
2023-12-17,7.23589
2023-12-18,13.45875
2023-12-19,10.85383
2023-12-20,11.72214
2023-12-21,10.99855
2023-12-22,13.45875
2023-12-23,8.39363
2023-12-24,5.49927
2023-12-25,5.78871
2023-12-26,10.13024
2023-12-27,13.8929
2023-12-28,13.0246
2023-12-29,13.45875
2023-12-30,7.81476
2023-12-31,5.64399
2024-01-01,5.78871
2024-01-02,13.0246
2024-01-03,12.87988
2024-01-04,15.34008
2024-01-05,13.8929
2024-01-06,9.40665
2024-01-07,7.95947
2024-01-08,13.45875
2024-01-09,13.60347
2024-01-10,13.45875
2024-01-11,18.95803
2024-01-12,17.0767
2024-01-13,9.84081
2024-01-14,7.67004
2024-01-15,10.41968
2024-01-16,10.13024
2024-01-17,13.74819
2024-01-18,15.62952
2024-01-19,13.0246
2024-01-20,11.72214
2024-01-21,12.15629
2024-01-22,13.31403
2024-01-23,15.77424
2024-01-24,20.69464
2024-01-25,16.78726
2024-01-26,17.22141
2024-01-27,11.28798
2024-01-28,9.84081
2024-01-29,13.0246
2024-01-30,17.22141
2024-01-31,13.60347
2024-02-01,13.8929
2024-02-02,16.35311
2024-02-03,13.45875
2024-02-04,9.26193
2024-02-05,18.52387
2024-02-06,16.35311
2024-02-07,13.8929
2024-02-08,18.08972
2024-02-09,13.16931
2024-02-10,13.31403
2024-02-11,12.01157
2024-02-12,18.08972
2024-02-13,21.70767
2024-02-14,17.945
2024-02-15,19.39218
2024-02-16,21.27351
2024-02-17,12.44573
2024-02-18,8.53835
2024-02-19,12.59044
2024-02-20,15.34008
2024-02-21,18.52387
2024-02-22,17.945
2024-02-23,27.35166
2024-02-24,14.90593
2024-02-25,12.30101
2024-02-26,23.44428
2024-02-27,18.81331
2024-02-28,15.91895
2024-02-29,20.83936
2024-03-01,13.0246
2024-03-02,15.62952
2024-03-03,12.73516
2024-03-04,22.28654
2024-03-05,21.41823
2024-03-06,19.82633
2024-03-07,25.18089
2024-03-08,26.33863
2024-03-09,16.06367
2024-03-10,11.14327
2024-03-11,19.82633
2024-03-12,14.61649
2024-03-13,20.26049
2024-03-14,20.83936
2024-03-15,17.65557
2024-03-16,8.82778
2024-03-17,8.9725
2024-03-18,16.35311
2024-03-19,16.64254
2024-03-20,17.36613
