date,전자지갑
2020-09-13,5.02152
2020-09-14,8.89526
2020-09-15,11.33428
2020-09-16,5.73888
2020-09-17,6.45624
2020-09-18,8.03443
2020-09-19,3.29985
2020-09-20,5.30846
2020-09-21,8.60832
2020-09-22,12.05164
2020-09-23,11.04734
2020-09-24,12.48206
2020-09-25,5.45193
2020-09-26,2.0086
2020-09-27,3.73027
2020-09-28,8.46484
2020-09-29,6.02582
2020-09-30,3.01291
2020-10-01,3.44332
2020-10-02,3.44332
2020-10-03,2.0086
2020-10-04,2.72596
2020-10-05,12.05164
2020-10-06,7.03012
2020-10-07,5.45193
2020-10-08,4.5911
2020-10-09,4.87804
2020-10-10,3.15638
2020-10-11,3.29985
2020-10-12,8.89526
2020-10-13,8.1779
2020-10-14,10.7604
2020-10-15,5.02152
2020-10-16,8.1779
2020-10-17,4.01721
2020-10-18,5.5954
2020-10-19,8.32137
2020-10-20,6.31276
2020-10-21,7.1736
2020-10-22,9.46915
2020-10-23,8.46484
2020-10-24,5.45193
2020-10-25,4.5911
2020-10-26,6.88665
2020-10-27,10.61692
2020-10-28,11.62123
2020-10-29,8.46484
2020-10-30,8.60832
2020-10-31,3.44332
2020-11-01,6.45624
2020-11-02,13.62984
2020-11-03,9.1822
2020-11-04,8.46484
2020-11-05,8.46484
2020-11-06,9.32568
2020-11-07,4.30416
2020-11-08,3.73027
2020-11-09,8.46484
2020-11-10,8.75179
2020-11-11,7.46054
2020-11-12,7.89096
2020-11-13,6.16929
2020-11-14,3.87374
2020-11-15,3.87374
2020-11-16,8.1779
2020-11-17,8.75179
2020-11-18,10.47345
2020-11-19,14.63414
2020-11-20,9.89956
2020-11-21,6.31276
2020-11-22,6.45624
2020-11-23,11.90817
2020-11-24,13.34289
2020-11-25,11.47776
2020-11-26,11.04734
2020-11-27,10.90387
2020-11-28,7.31707
2020-11-29,7.03012
2020-11-30,13.19942
2020-12-01,9.75609
2020-12-02,9.03873
2020-12-03,9.46915
2020-12-04,7.31707
2020-12-05,6.88665
2020-12-06,5.5954
2020-12-07,9.61262
2020-12-08,12.76901
2020-12-09,10.61692
2020-12-10,8.03443
2020-12-11,8.46484
2020-12-12,6.16929
2020-12-13,6.88665
2020-12-14,11.90817
2020-12-15,7.89096
2020-12-16,15.06456
2020-12-17,12.33859
2020-12-18,7.74748
2020-12-19,8.03443
2020-12-20,7.46054
2020-12-21,14.92109
2020-12-22,12.05164
2020-12-23,11.19081
2020-12-24,9.32568
2020-12-25,7.60401
2020-12-26,8.1779
2020-12-27,12.76901
2020-12-28,17.50358
2020-12-29,15.78192
2020-12-30,15.92539
2020-12-31,11.47776
2021-01-01,7.89096
2021-01-02,7.03012
2021-01-03,10.32998
2021-01-04,21.66427
2021-01-05,16.35581
2021-01-06,20.08608
2021-01-07,22.66857
2021-01-08,23.95982
2021-01-09,16.49928
2021-01-10,16.78622
2021-01-11,20.22955
2021-01-12,19.36872
2021-01-13,47.48923
2021-01-14,100.0
2021-01-15,35.868
2021-01-16,21.80774
2021-01-17,22.81205
2021-01-18,29.6987
2021-01-19,27.25968
2021-01-20,24.67718
2021-01-21,28.26398
2021-01-22,18.22094
2021-01-23,12.19512
2021-01-24,12.62553
2021-01-25,23.09899
2021-01-26,21.23385
2021-01-27,19.08177
2021-01-28,20.22955
2021-01-29,21.95121
2021-01-30,10.61692
2021-01-31,10.32998
2021-02-01,22.23816
2021-02-02,18.79483
2021-02-03,14.3472
2021-02-04,18.22094
2021-02-05,15.3515
2021-02-06,8.75179
2021-02-07,10.18651
2021-02-08,18.50789
2021-02-09,37.73314
2021-02-10,18.9383
2021-02-11,14.49067
2021-02-12,10.32998
2021-02-13,14.77761
2021-02-14,16.64275
2021-02-15,22.81205
2021-02-16,22.81205
2021-02-17,30.41606
2021-02-18,33.85939
2021-02-19,25.68149
2021-02-20,23.67288
2021-02-21,18.79483
2021-02-22,25.25107
2021-02-23,28.26398
2021-02-24,21.5208
2021-02-25,22.95552
2021-02-26,20.65997
2021-02-27,14.20373
2021-02-28,12.48206
2021-03-01,19.22525
2021-03-02,26.54232
2021-03-03,23.24246
2021-03-04,18.79483
2021-03-05,19.94261
2021-03-06,11.7647
2021-03-07,13.05595
2021-03-08,20.37302
2021-03-09,16.92969
2021-03-10,20.37302
2021-03-11,17.07317
2021-03-12,18.9383
2021-03-13,12.91248
2021-03-14,17.934
2021-03-15,22.09469
2021-03-16,24.10329
2021-03-17,23.52941
2021-03-18,18.65136
2021-03-19,15.3515
2021-03-20,14.92109
2021-03-21,13.48637
2021-03-22,18.79483
2021-03-23,20.22955
2021-03-24,21.95121
2021-03-25,20.80344
2021-03-26,17.36011
2021-03-27,11.04734
2021-03-28,12.05164
2021-03-29,20.51649
2021-03-30,19.51219
2021-03-31,27.83357
2021-04-01,27.6901
2021-04-02,26.82926
2021-04-03,25.25107
2021-04-04,18.65136
2021-04-05,29.12482
2021-04-06,31.13342
2021-04-07,21.66427
2021-04-08,23.38593
2021-04-09,25.96843
2021-04-10,17.64705
2021-04-11,21.66427
2021-04-12,25.82496
2021-04-13,41.17647
2021-04-14,34.72022
2021-04-15,55.52367
2021-04-16,27.40315
2021-04-17,25.39454
2021-04-18,21.95121
2021-04-19,38.02008
2021-04-20,31.13342
2021-04-21,35.58106
2021-04-22,27.83357
2021-04-23,30.98995
2021-04-24,20.94691
2021-04-25,18.07747
2021-04-26,24.24677
2021-04-27,35.868
2021-04-28,31.85078
2021-04-29,27.54662
2021-04-30,25.25107
2021-05-01,18.22094
2021-05-02,12.91248
2021-05-03,21.37733
2021-05-04,23.52941
2021-05-05,16.35581
2021-05-06,20.80344
2021-05-07,20.80344
2021-05-08,16.06886
2021-05-09,19.51219
2021-05-10,26.82926
2021-05-11,20.65997
2021-05-12,23.81635
2021-05-13,20.08608
2021-05-14,22.81205
2021-05-15,14.49067
2021-05-16,13.91678
2021-05-17,23.67288
2021-05-18,19.36872
2021-05-19,14.20373
2021-05-20,19.94261
2021-05-21,22.95552
2021-05-22,28.26398
2021-05-23,26.97274
2021-05-24,40.74605
2021-05-25,36.58536
2021-05-26,34.57675
2021-05-27,31.13342
2021-05-28,25.82496
2021-05-29,23.81635
2021-05-30,15.49497
2021-05-31,19.51219
2021-06-01,17.07317
2021-06-02,26.68579
2021-06-03,26.54232
2021-06-04,25.68149
2021-06-05,12.48206
2021-06-06,14.49067
2021-06-07,22.38163
2021-06-08,18.65136
2021-06-09,15.3515
2021-06-10,16.21233
2021-06-11,18.22094
2021-06-12,14.77761
2021-06-13,11.90817
2021-06-14,21.09038
2021-06-15,16.21233
2021-06-16,14.77761
2021-06-17,16.78622
2021-06-18,12.33859
2021-06-19,9.32568
2021-06-20,8.32137
2021-06-21,15.78192
2021-06-22,12.76901
2021-06-23,11.90817
2021-06-24,10.7604
2021-06-25,12.19512
2021-06-26,5.45193
2021-06-27,7.60401
2021-06-28,19.22525
2021-06-29,17.07317
2021-06-30,13.48637
2021-07-01,14.49067
2021-07-02,13.48637
2021-07-03,13.62984
2021-07-04,11.19081
2021-07-05,15.63845
2021-07-06,13.91678
2021-07-07,12.62553
2021-07-08,16.92969
2021-07-09,17.79053
2021-07-10,13.34289
2021-07-11,14.49067
2021-07-12,10.7604
2021-07-13,18.79483
2021-07-14,16.64275
2021-07-15,16.92969
2021-07-16,16.21233
2021-07-17,8.89526
2021-07-18,9.46915
2021-07-19,16.21233
2021-07-20,16.49928
2021-07-21,14.3472
2021-07-22,16.92969
2021-07-23,14.3472
2021-07-24,9.75609
2021-07-25,6.88665
2021-07-26,16.35581
2021-07-27,16.06886
2021-07-28,14.92109
2021-07-29,15.78192
2021-07-30,15.06456
2021-07-31,11.7647
2021-08-01,11.04734
2021-08-02,14.06025
2021-08-03,14.06025
2021-08-04,16.49928
2021-08-05,18.07747
2021-08-06,15.78192
2021-08-07,12.76901
2021-08-08,11.33428
2021-08-09,16.78622
2021-08-10,19.08177
2021-08-11,14.92109
2021-08-12,21.80774
2021-08-13,20.51649
2021-08-14,13.34289
2021-08-15,15.3515
2021-08-16,15.63845
2021-08-17,22.09469
2021-08-18,19.65566
2021-08-19,20.37302
2021-08-20,19.51219
2021-08-21,14.63414
2021-08-22,14.77761
2021-08-23,26.82926
2021-08-24,21.66427
2021-08-25,23.09899
2021-08-26,19.94261
2021-08-27,16.35581
2021-08-28,8.75179
2021-08-29,12.62553
2021-08-30,19.36872
2021-08-31,18.07747
2021-09-01,16.06886
2021-09-02,25.53802
2021-09-03,17.50358
2021-09-04,12.76901
2021-09-05,23.52941
2021-09-06,37.58967
2021-09-07,28.40746
2021-09-08,30.12912
2021-09-09,23.95982
2021-09-10,23.38593
2021-09-11,14.77761
2021-09-12,14.92109
2021-09-13,21.5208
2021-09-14,17.07317
2021-09-15,16.21233
2021-09-16,14.92109
2021-09-17,14.06025
2021-09-18,11.19081
2021-09-19,11.47776
2021-09-20,6.45624
2021-09-21,8.75179
2021-09-22,11.47776
2021-09-23,15.49497
2021-09-24,17.50358
2021-09-25,11.19081
2021-09-26,8.75179
2021-09-27,14.92109
2021-09-28,15.06456
2021-09-29,15.3515
2021-09-30,18.50789
2021-10-01,11.7647
2021-10-02,8.89526
2021-10-03,9.75609
2021-10-04,11.47776
2021-10-05,14.49067
2021-10-06,14.92109
2021-10-07,16.21233
2021-10-08,17.50358
2021-10-09,11.33428
2021-10-10,8.89526
2021-10-11,9.46915
2021-10-12,18.65136
2021-10-13,16.06886
2021-10-14,19.65566
2021-10-15,11.90817
2021-10-16,8.60832
2021-10-17,9.75609
2021-10-18,13.34289
2021-10-19,15.49497
2021-10-20,13.05595
2021-10-21,14.49067
2021-10-22,13.91678
2021-10-23,9.61262
2021-10-24,10.90387
2021-10-25,12.19512
2021-10-26,17.36011
2021-10-27,14.77761
2021-10-28,15.63845
2021-10-29,12.91248
2021-10-30,9.32568
2021-10-31,10.90387
2021-11-01,14.92109
2021-11-02,18.9383
2021-11-03,17.64705
2021-11-04,18.79483
2021-11-05,13.91678
2021-11-06,8.60832
2021-11-07,8.89526
2021-11-08,14.20373
2021-11-09,17.64705
2021-11-10,15.78192
2021-11-11,21.23385
2021-11-12,16.21233
2021-11-13,12.19512
2021-11-14,11.7647
2021-11-15,23.52941
2021-11-16,21.5208
2021-11-17,20.37302
2021-11-18,23.67288
2021-11-19,16.21233
2021-11-20,10.04304
2021-11-21,11.04734
2021-11-22,19.22525
2021-11-23,15.63845
2021-11-24,21.23385
2021-11-25,20.22955
2021-11-26,19.65566
2021-11-27,10.90387
2021-11-28,10.47345
2021-11-29,19.51219
2021-11-30,19.79913
2021-12-01,22.5251
2021-12-02,21.5208
2021-12-03,18.36441
2021-12-04,16.35581
2021-12-05,14.63414
2021-12-06,19.22525
2021-12-07,22.09469
2021-12-08,20.65997
2021-12-09,18.36441
2021-12-10,22.66857
2021-12-11,13.05595
2021-12-12,15.20803
2021-12-13,24.39024
2021-12-14,20.80344
2021-12-15,21.09038
2021-12-16,27.83357
2021-12-17,19.22525
2021-12-18,12.19512
2021-12-19,12.76901
2021-12-20,17.07317
2021-12-21,24.67718
2021-12-22,20.37302
2021-12-23,20.22955
2021-12-24,13.19942
2021-12-25,9.32568
2021-12-26,8.46484
2021-12-27,17.50358
2021-12-28,22.95552
2021-12-29,22.38163
2021-12-30,19.94261
2021-12-31,17.50358
2022-01-01,9.75609
2022-01-02,12.33859
2022-01-03,17.64705
2022-01-04,20.65997
2022-01-05,20.22955
2022-01-06,21.37733
2022-01-07,24.53371
2022-01-08,14.06025
2022-01-09,14.3472
2022-01-10,21.5208
2022-01-11,20.94691
2022-01-12,18.50789
2022-01-13,22.95552
2022-01-14,16.92969
2022-01-15,16.06886
2022-01-16,11.7647
2022-01-17,30.84648
2022-01-18,25.1076
2022-01-19,31.85078
2022-01-20,27.54662
2022-01-21,27.97704
2022-01-22,12.48206
2022-01-23,21.23385
2022-01-24,33.85939
2022-01-25,26.1119
2022-01-26,24.67718
2022-01-27,21.23385
2022-01-28,18.22094
2022-01-29,11.04734
2022-01-30,8.46484
2022-01-31,10.61692
2022-02-01,9.89956
2022-02-02,13.48637
2022-02-03,22.38163
2022-02-04,21.23385
2022-02-05,14.06025
2022-02-06,13.62984
2022-02-07,27.25968
2022-02-08,26.1119
2022-02-09,24.53371
2022-02-10,23.52941
2022-02-11,22.38163
2022-02-12,12.62553
2022-02-13,13.48637
2022-02-14,22.66857
2022-02-15,21.37733
2022-02-16,22.38163
2022-02-17,16.21233
2022-02-18,22.09469
2022-02-19,11.90817
2022-02-20,7.89096
2022-02-21,23.67288
2022-02-22,20.08608
2022-02-23,22.5251
2022-02-24,22.23816
2022-02-25,19.36872
2022-02-26,12.19512
2022-02-27,12.62553
2022-02-28,20.22955
2022-03-01,19.65566
2022-03-02,25.96843
2022-03-03,26.25538
2022-03-04,21.23385
2022-03-05,13.05595
2022-03-06,14.63414
2022-03-07,21.5208
2022-03-08,23.24246
2022-03-09,12.05164
2022-03-10,20.94691
2022-03-11,17.36011
2022-03-12,13.91678
2022-03-13,48.63701
2022-03-14,26.82926
2022-03-15,25.39454
2022-03-16,22.5251
2022-03-17,22.38163
2022-03-18,23.38593
2022-03-19,12.05164
2022-03-20,13.34289
2022-03-21,19.94261
2022-03-22,21.09038
2022-03-23,20.80344
2022-03-24,21.66427
2022-03-25,18.36441
2022-03-26,11.19081
2022-03-27,10.04304
2022-03-28,17.50358
2022-03-29,16.78622
2022-03-30,18.07747
2022-03-31,21.5208
2022-04-01,13.34289
2022-04-02,12.62553
2022-04-03,8.89526
2022-04-04,22.38163
2022-04-05,20.80344
2022-04-06,15.3515
2022-04-07,17.79053
2022-04-08,19.65566
2022-04-09,10.32998
2022-04-10,10.04304
2022-04-11,16.06886
2022-04-12,16.21233
2022-04-13,17.07317
2022-04-14,15.63845
2022-04-15,13.34289
2022-04-16,8.1779
2022-04-17,8.1779
2022-04-18,21.09038
2022-04-19,19.51219
2022-04-20,18.79483
2022-04-21,19.65566
2022-04-22,17.934
2022-04-23,9.61262
2022-04-24,10.18651
2022-04-25,19.65566
2022-04-26,25.68149
2022-04-27,20.22955
2022-04-28,23.67288
2022-04-29,22.66857
2022-04-30,11.04734
2022-05-01,9.32568
2022-05-02,19.36872
2022-05-03,16.78622
2022-05-04,16.35581
2022-05-05,12.91248
2022-05-06,15.78192
2022-05-07,10.18651
2022-05-08,9.03873
2022-05-09,19.65566
2022-05-10,19.22525
2022-05-11,19.65566
2022-05-12,20.51649
2022-05-13,23.95982
2022-05-14,16.92969
2022-05-15,15.92539
2022-05-16,21.23385
2022-05-17,24.24677
2022-05-18,21.66427
2022-05-19,19.51219
2022-05-20,23.09899
2022-05-21,10.47345
2022-05-22,11.7647
2022-05-23,18.79483
2022-05-24,22.23816
2022-05-25,22.23816
2022-05-26,17.07317
2022-05-27,20.65997
2022-05-28,15.20803
2022-05-29,10.47345
2022-05-30,23.52941
2022-05-31,19.94261
2022-06-01,11.62123
2022-06-02,18.79483
2022-06-03,18.50789
2022-06-04,7.89096
2022-06-05,8.46484
2022-06-06,8.60832
2022-06-07,19.08177
2022-06-08,15.06456
2022-06-09,18.36441
2022-06-10,17.934
2022-06-11,7.89096
2022-06-12,8.03443
2022-06-13,25.53802
2022-06-14,22.81205
2022-06-15,18.65136
2022-06-16,23.95982
2022-06-17,20.94691
2022-06-18,13.34289
2022-06-19,15.92539
2022-06-20,21.09038
2022-06-21,22.5251
2022-06-22,21.23385
2022-06-23,17.36011
2022-06-24,17.07317
2022-06-25,6.45624
2022-06-26,8.60832
2022-06-27,18.22094
2022-06-28,16.06886
2022-06-29,17.07317
2022-06-30,19.36872
2022-07-01,16.78622
2022-07-02,7.60401
2022-07-03,7.74748
2022-07-04,16.21233
2022-07-05,17.36011
2022-07-06,21.09038
2022-07-07,19.08177
2022-07-08,15.63845
2022-07-09,9.32568
2022-07-10,8.89526
2022-07-11,21.37733
2022-07-12,15.3515
2022-07-13,16.64275
2022-07-14,17.934
2022-07-15,18.9383
2022-07-16,7.74748
2022-07-17,6.74318
2022-07-18,18.22094
2022-07-19,17.36011
2022-07-20,16.06886
2022-07-21,15.20803
2022-07-22,11.7647
2022-07-23,5.73888
2022-07-24,6.74318
2022-07-25,14.92109
2022-07-26,14.3472
2022-07-27,17.36011
2022-07-28,16.06886
2022-07-29,17.79053
2022-07-30,8.03443
2022-07-31,6.45624
2022-08-01,13.91678
2022-08-02,13.62984
2022-08-03,14.49067
2022-08-04,15.06456
2022-08-05,15.3515
2022-08-06,7.46054
2022-08-07,6.31276
2022-08-08,14.49067
2022-08-09,14.49067
2022-08-10,14.77761
2022-08-11,14.77761
2022-08-12,13.34289
2022-08-13,8.46484
2022-08-14,6.31276
2022-08-15,8.75179
2022-08-16,14.06025
2022-08-17,13.77331
2022-08-18,17.934
2022-08-19,15.78192
2022-08-20,11.62123
2022-08-21,8.32137
2022-08-22,20.08608
2022-08-23,17.36011
2022-08-24,21.23385
2022-08-25,19.51219
2022-08-26,19.79913
2022-08-27,11.04734
2022-08-28,11.90817
2022-08-29,15.3515
2022-08-30,17.79053
2022-08-31,15.92539
2022-09-01,12.76901
2022-09-02,14.20373
2022-09-03,7.89096
2022-09-04,7.1736
2022-09-05,13.19942
2022-09-06,18.07747
2022-09-07,15.3515
2022-09-08,11.47776
2022-09-09,6.31276
2022-09-10,2.15208
2022-09-11,7.31707
2022-09-12,7.60401
2022-09-13,17.64705
2022-09-14,13.62984
2022-09-15,17.934
2022-09-16,12.62553
2022-09-17,8.46484
2022-09-18,7.31707
2022-09-19,17.934
2022-09-20,17.21664
2022-09-21,15.06456
2022-09-22,14.49067
2022-09-23,14.77761
2022-09-24,10.90387
2022-09-25,7.31707
2022-09-26,16.21233
2022-09-27,21.23385
2022-09-28,10.90387
2022-09-29,14.77761
2022-09-30,12.19512
2022-10-01,6.88665
2022-10-02,3.01291
2022-10-03,5.73888
2022-10-04,15.92539
2022-10-05,14.63414
2022-10-06,13.48637
2022-10-07,12.48206
2022-10-08,6.74318
2022-10-09,6.16929
2022-10-10,6.31276
2022-10-11,12.33859
2022-10-12,11.33428
2022-10-13,12.19512
2022-10-14,10.7604
2022-10-15,7.74748
2022-10-16,7.46054
2022-10-17,12.76901
2022-10-18,10.32998
2022-10-19,10.04304
2022-10-20,12.91248
2022-10-21,8.60832
2022-10-22,4.16068
2022-10-23,7.60401
2022-10-24,10.18651
2022-10-25,9.75609
2022-10-26,11.19081
2022-10-27,8.46484
2022-10-28,11.19081
2022-10-29,6.74318
2022-10-30,6.02582
2022-10-31,11.04734
2022-11-01,9.61262
2022-11-02,11.90817
2022-11-03,11.33428
2022-11-04,11.62123
2022-11-05,7.60401
2022-11-06,7.46054
2022-11-07,13.48637
2022-11-08,14.77761
2022-11-09,15.49497
2022-11-10,13.48637
2022-11-11,12.62553
2022-11-12,7.74748
2022-11-13,8.60832
2022-11-14,19.51219
2022-11-15,15.49497
2022-11-16,13.34289
2022-11-17,10.7604
2022-11-18,12.05164
2022-11-19,6.88665
2022-11-20,7.89096
2022-11-21,14.06025
2022-11-22,13.77331
2022-11-23,11.33428
2022-11-24,10.61692
2022-11-25,11.90817
2022-11-26,6.59971
2022-11-27,8.32137
2022-11-28,14.3472
2022-11-29,15.78192
2022-11-30,16.78622
2022-12-01,20.37302
2022-12-02,12.33859
2022-12-03,4.73457
2022-12-04,8.32137
2022-12-05,15.49497
2022-12-06,16.49928
2022-12-07,17.64705
2022-12-08,22.38163
2022-12-09,18.07747
2022-12-10,7.31707
2022-12-11,7.74748
2022-12-12,18.22094
2022-12-13,13.62984
2022-12-14,14.63414
2022-12-15,15.3515
2022-12-16,15.63845
2022-12-17,7.1736
2022-12-18,9.32568
2022-12-19,17.36011
2022-12-20,14.06025
2022-12-21,15.63845
2022-12-22,15.49497
2022-12-23,12.76901
2022-12-24,7.60401
2022-12-25,6.74318
2022-12-26,17.07317
2022-12-27,17.36011
2022-12-28,14.92109
2022-12-29,12.19512
2022-12-30,13.34289
2022-12-31,8.1779
2023-01-01,6.02582
2023-01-02,14.3472
2023-01-03,14.06025
2023-01-04,14.92109
2023-01-05,16.06886
2023-01-06,12.76901
2023-01-07,4.5911
2023-01-08,4.87804
2023-01-09,13.91678
2023-01-10,12.62553
2023-01-11,14.49067
2023-01-12,11.90817
2023-01-13,13.19942
2023-01-14,5.5954
2023-01-15,8.32137
2023-01-16,19.51219
2023-01-17,25.1076
2023-01-18,20.65997
2023-01-19,19.79913
2023-01-20,18.9383
2023-01-21,6.31276
2023-01-22,4.73457
2023-01-23,6.45624
2023-01-24,8.46484
2023-01-25,23.67288
2023-01-26,23.52941
2023-01-27,16.78622
2023-01-28,7.1736
2023-01-29,6.02582
2023-01-30,22.23816
2023-01-31,18.9383
2023-02-01,18.22094
2023-02-02,15.20803
2023-02-03,12.76901
2023-02-04,5.16499
2023-02-05,5.5954
2023-02-06,16.78622
2023-02-07,17.64705
2023-02-08,15.20803
2023-02-09,16.35581
2023-02-10,12.33859
2023-02-11,7.31707
2023-02-12,6.88665
2023-02-13,15.63845
2023-02-14,16.35581
2023-02-15,16.06886
2023-02-16,16.21233
2023-02-17,13.05595
2023-02-18,6.74318
2023-02-19,6.02582
2023-02-20,16.49928
2023-02-21,14.77761
2023-02-22,12.33859
2023-02-23,13.05595
2023-02-24,15.3515
2023-02-25,5.73888
2023-02-26,5.45193
2023-02-27,16.49928
2023-02-28,14.49067
2023-03-01,7.31707
2023-03-02,15.78192
2023-03-03,11.90817
2023-03-04,9.03873
2023-03-05,5.16499
2023-03-06,14.49067
2023-03-07,14.49067
2023-03-08,13.19942
2023-03-09,11.04734
2023-03-10,10.90387
2023-03-11,7.1736
2023-03-12,7.60401
2023-03-13,15.63845
2023-03-14,14.3472
2023-03-15,16.92969
2023-03-16,12.33859
2023-03-17,10.90387
2023-03-18,8.1779
2023-03-19,7.1736
2023-03-20,15.78192
2023-03-21,14.63414
2023-03-22,15.92539
2023-03-23,13.19942
2023-03-24,13.19942
2023-03-25,8.1779
2023-03-26,6.02582
2023-03-27,12.91248
2023-03-28,15.92539
2023-03-29,14.20373
2023-03-30,15.92539
2023-03-31,14.06025
2023-04-01,7.31707
2023-04-02,6.74318
2023-04-03,17.07317
2023-04-04,11.7647
2023-04-05,18.07747
2023-04-06,16.92969
2023-04-07,12.62553
2023-04-08,5.16499
2023-04-09,7.03012
2023-04-10,17.21664
2023-04-11,12.19512
2023-04-12,11.62123
2023-04-13,13.19942
2023-04-14,8.89526
2023-04-15,3.73027
2023-04-16,7.89096
2023-04-17,16.21233
2023-04-18,15.78192
2023-04-19,14.20373
2023-04-20,13.62984
2023-04-21,13.62984
2023-04-22,6.88665
2023-04-23,6.16929
2023-04-24,14.77761
2023-04-25,15.49497
2023-04-26,17.36011
2023-04-27,12.62553
2023-04-28,12.91248
2023-04-29,7.60401
2023-04-30,8.60832
2023-05-01,10.04304
2023-05-02,16.78622
2023-05-03,16.35581
2023-05-04,15.92539
2023-05-05,9.75609
2023-05-06,9.1822
2023-05-07,8.60832
2023-05-08,19.22525
2023-05-09,23.67288
2023-05-10,25.1076
2023-05-11,33.2855
2023-05-12,25.39454
2023-05-13,14.92109
2023-05-14,12.33859
2023-05-15,27.97704
2023-05-16,31.56384
2023-05-17,23.52941
2023-05-18,23.38593
2023-05-19,18.07747
2023-05-20,13.05595
2023-05-21,9.61262
2023-05-22,21.09038
2023-05-23,20.51649
2023-05-24,16.78622
2023-05-25,19.94261
2023-05-26,16.21233
2023-05-27,6.74318
2023-05-28,8.03443
2023-05-29,10.7604
