date,다우지수
2020-09-10,25.13237
2020-09-11,24.59311
2020-09-12,14.33885
2020-09-13,2.81294
2020-09-14,7.64194
2020-09-15,18.72871
2020-09-16,18.83334
2020-09-17,21.54766
2020-09-18,21.06915
2020-09-19,12.76906
2020-09-20,2.35618
2020-09-21,11.3024
2020-09-22,37.26918
2020-09-23,32.55381
2020-09-24,36.97817
2020-09-25,30.71139
2020-09-26,16.26603
2020-09-27,2.71244
2020-09-28,7.74356
2020-09-29,18.07057
2020-09-30,13.17257
2020-10-01,12.84032
2020-10-02,20.07912
2020-10-03,19.29385
2020-10-04,4.71649
2020-10-05,8.12045
2020-10-06,24.62649
2020-10-07,31.72879
2020-10-08,19.35985
2020-10-09,12.71131
2020-10-10,8.70921
2020-10-11,2.2058
2020-10-12,6.16065
2020-10-13,17.48068
2020-10-14,17.88494
2020-10-15,22.88269
2020-10-16,24.24923
2020-10-17,12.3378
2020-10-18,2.59243
2020-10-19,6.88592
2020-10-20,22.04305
2020-10-21,19.52523
2020-10-22,20.64501
2020-10-23,18.0267
2020-10-24,10.80589
2020-10-25,2.10567
2020-10-26,7.60781
2020-10-27,28.86259
2020-10-28,25.05175
2020-10-29,36.96617
2020-10-30,24.16485
2020-10-31,17.24743
2020-11-01,3.21308
2020-11-02,9.35498
2020-11-03,21.53228
2020-11-04,22.12217
2020-11-05,22.92057
2020-11-06,19.51661
2020-11-07,13.58658
2020-11-08,2.20543
2020-11-09,10.82689
2020-11-10,31.12727
2020-11-11,24.25335
2020-11-12,21.95004
2020-11-13,19.08647
2020-11-14,12.14317
2020-11-15,2.31005
2020-11-16,6.45653
2020-11-17,20.1095
2020-11-18,19.32123
2020-11-19,19.98612
2020-11-20,17.50506
2020-11-21,11.65566
2020-11-22,2.27668
2020-11-23,4.91974
2020-11-24,16.47828
2020-11-25,19.93662
2020-11-26,18.21645
2020-11-27,14.60886
2020-11-28,9.03622
2020-11-29,1.97104
2020-11-30,4.44498
2020-12-01,16.48691
2020-12-02,14.84062
2020-12-03,15.75526
2020-12-04,13.97697
2020-12-05,9.69211
2020-12-06,1.85442
2020-12-07,3.97097
2020-12-08,15.61426
2020-12-09,16.56566
2020-12-10,17.97532
2020-12-11,15.348
2020-12-12,10.45338
2020-12-13,2.06405
2020-12-14,4.10822
2020-12-15,15.81452
2020-12-16,15.10125
2020-12-17,14.95237
2020-12-18,13.48833
2020-12-19,9.57736
2020-12-20,1.87017
2020-12-21,5.399
2020-12-22,20.1935
2020-12-23,18.53746
2020-12-24,14.14385
2020-12-25,8.41333
2020-12-26,2.2733
2020-12-27,1.41791
2020-12-28,3.31208
2020-12-29,12.21968
2020-12-30,12.45181
2020-12-31,7.55756
2021-01-01,3.95259
2021-01-02,1.47341
2021-01-03,1.18615
2021-01-04,3.62596
2021-01-05,39.62536
2021-01-06,18.88997
2021-01-07,21.52441
2021-01-08,17.31268
2021-01-09,12.05655
2021-01-10,2.3603
2021-01-11,5.87189
2021-01-12,21.2364
2021-01-13,19.26498
2021-01-14,17.42256
2021-01-15,17.50056
2021-01-16,13.98822
2021-01-17,2.52006
2021-01-18,5.40651
2021-01-19,16.65904
2021-01-20,16.35978
2021-01-21,17.10942
2021-01-22,16.66541
2021-01-23,11.15277
2021-01-24,2.12405
2021-01-25,4.41686
2021-01-26,18.05182
2021-01-27,19.92537
2021-01-28,30.66489
2021-01-29,31.31365
2021-01-30,25.95027
2021-01-31,3.83634
2021-02-01,7.42406
2021-02-02,21.57691
2021-02-03,20.44926
2021-02-04,20.22125
2021-02-05,18.23858
2021-02-06,11.72354
2021-02-07,2.15555
2021-02-08,4.1221
2021-02-09,15.42601
2021-02-10,14.36923
2021-02-11,10.09225
2021-02-12,8.66159
2021-02-13,7.91982
2021-02-14,2.69631
2021-02-15,3.91659
2021-02-16,13.90459
2021-02-17,16.0639
2021-02-18,20.20438
2021-02-19,18.43583
2021-02-20,10.73576
2021-02-21,2.37043
2021-02-22,4.62574
2021-02-23,22.65319
2021-02-24,24.42848
2021-02-25,23.84197
2021-02-26,30.54151
2021-02-27,21.79516
2021-02-28,3.65484
2021-03-01,7.70569
2021-03-02,20.99302
2021-03-03,23.17557
2021-03-04,24.67561
2021-03-05,27.99932
2021-03-06,19.1806
2021-03-07,3.29708
2021-03-08,6.86679
2021-03-09,27.2163
2021-03-10,21.94254
2021-03-11,22.52568
2021-03-12,18.88247
2021-03-13,14.56648
2021-03-14,3.04657
2021-03-15,5.45526
2021-03-16,17.60819
2021-03-17,18.83222
2021-03-18,20.58163
2021-03-19,20.76989
2021-03-20,13.21683
2021-03-21,2.69594
2021-03-22,5.44588
2021-03-23,16.78954
2021-03-24,18.73546
2021-03-25,19.78811
2021-03-26,17.0738
2021-03-27,11.20753
2021-03-28,2.38205
2021-03-29,5.40951
2021-03-30,16.71904
2021-03-31,15.98702
2021-04-01,15.81639
2021-04-02,14.0411
2021-04-03,8.47858
2021-04-04,1.83042
2021-04-05,4.34898
2021-04-06,13.99534
2021-04-07,13.45983
2021-04-08,12.95319
2021-04-09,11.89942
2021-04-10,7.77619
2021-04-11,1.62341
2021-04-12,3.54983
2021-04-13,12.19567
2021-04-14,12.50056
2021-04-15,12.40306
2021-04-16,11.38078
2021-04-17,7.3003
2021-04-18,1.54841
2021-04-19,3.54871
2021-04-20,12.23843
2021-04-21,14.55748
2021-04-22,14.45698
2021-04-23,14.79449
2021-04-24,8.25095
2021-04-25,1.57466
2021-04-26,3.63159
2021-04-27,12.35843
2021-04-28,12.97232
2021-04-29,14.05047
2021-04-30,12.56206
2021-05-01,7.68169
2021-05-02,1.51053
2021-05-03,3.69309
2021-05-04,11.83342
2021-05-05,12.51181
2021-05-06,12.22043
2021-05-07,12.1758
2021-05-08,7.50581
2021-05-09,1.57916
2021-05-10,4.58223
2021-05-11,18.72646
2021-05-12,24.23648
2021-05-13,29.94787
2021-05-14,23.07057
2021-05-15,11.2769
2021-05-16,2.2508
2021-05-17,6.11602
2021-05-18,15.63864
2021-05-19,15.42263
2021-05-20,18.43696
2021-05-21,15.10687
2021-05-22,9.16822
2021-05-23,2.0033
2021-05-24,5.08362
2021-05-25,14.06847
2021-05-26,15.1545
2021-05-27,14.48848
2021-05-28,13.22695
2021-05-29,8.18532
2021-05-30,1.69766
2021-05-31,4.24698
2021-06-01,11.16702
2021-06-02,13.37508
2021-06-03,13.90459
2021-06-04,14.10822
2021-06-05,8.32033
2021-06-06,1.60954
2021-06-07,4.23235
2021-06-08,13.61509
2021-06-09,13.56896
2021-06-10,13.82997
2021-06-11,12.36068
2021-06-12,7.76231
2021-06-13,1.54766
2021-06-14,3.90572
2021-06-15,12.70756
2021-06-16,13.25508
2021-06-17,15.2385
2021-06-18,14.87174
2021-06-19,12.54668
2021-06-20,2.29543
2021-06-21,6.61666
2021-06-22,17.44131
2021-06-23,15.10612
2021-06-24,14.32873
2021-06-25,12.74656
2021-06-26,8.46283
2021-06-27,1.69804
2021-06-28,4.44273
2021-06-29,12.94869
2021-06-30,12.79269
2021-07-01,12.49381
2021-07-02,11.03652
2021-07-03,7.12442
2021-07-04,1.45278
2021-07-05,3.61621
2021-07-06,9.85862
2021-07-07,14.02872
2021-07-08,15.36825
2021-07-09,17.06217
2021-07-10,10.43876
2021-07-11,1.76891
2021-07-12,4.63511
2021-07-13,13.14895
2021-07-14,13.93422
2021-07-15,13.93909
2021-07-16,13.31883
2021-07-17,9.25898
2021-07-18,1.74979
2021-07-19,8.79996
2021-07-20,25.90939
2021-07-21,18.56446
2021-07-22,15.42076
2021-07-23,13.32745
2021-07-24,8.31583
2021-07-25,1.51466
2021-07-26,4.59873
2021-07-27,13.0312
2021-07-28,14.37485
2021-07-29,13.36083
2021-07-30,11.90992
2021-07-31,8.2517
2021-08-01,1.57241
2021-08-02,3.94922
2021-08-03,12.1203
2021-08-04,12.65431
2021-08-05,13.67209
2021-08-06,11.2349
2021-08-07,7.05917
2021-08-08,1.47416
2021-08-09,4.03397
2021-08-10,11.95229
2021-08-11,13.0207
2021-08-12,13.02407
2021-08-13,12.1098
2021-08-14,7.66819
2021-08-15,1.47716
2021-08-16,4.93362
2021-08-17,13.31845
2021-08-18,15.65589
2021-08-19,18.77934
2021-08-20,20.60901
2021-08-21,11.77004
2021-08-22,2.11542
2021-08-23,5.55013
2021-08-24,14.98312
2021-08-25,15.80664
2021-08-26,15.07837
2021-08-27,15.09262
2021-08-28,9.62124
2021-08-29,1.50153
2021-08-30,4.45361
2021-08-31,13.72159
2021-09-01,14.1086
2021-09-02,13.80372
2021-09-03,12.50093
2021-09-04,8.19695
2021-09-05,1.62004
2021-09-06,4.15772
2021-09-07,11.07252
2021-09-08,14.46973
2021-09-09,15.23213
2021-09-10,14.43448
2021-09-11,10.08175
2021-09-12,1.72054
2021-09-13,4.84287
2021-09-14,13.81047
2021-09-15,14.96999
2021-09-16,13.29895
2021-09-17,11.85517
2021-09-18,7.41506
2021-09-19,1.59303
2021-09-20,5.183
2021-09-21,18.97172
2021-09-22,21.68304
2021-09-23,18.64921
2021-09-24,16.44228
2021-09-25,10.48826
2021-09-26,1.99879
2021-09-27,5.35063
2021-09-28,16.15165
2021-09-29,24.38948
2021-09-30,21.01627
2021-10-01,23.16657
2021-10-02,14.3276
2021-10-03,2.46081
2021-10-04,9.44911
2021-10-05,25.63151
2021-10-06,26.40553
2021-10-07,26.17077
2021-10-08,18.88284
2021-10-09,11.14677
2021-10-10,2.1878
2021-10-11,6.89492
2021-10-12,19.30623
2021-10-13,21.38115
2021-10-14,19.3171
2021-10-15,16.73891
2021-10-16,10.64689
2021-10-17,2.26918
2021-10-18,5.99077
2021-10-19,15.45151
2021-10-20,14.49711
2021-10-21,14.51173
2021-10-22,13.42158
2021-10-23,8.86409
2021-10-24,1.88929
2021-10-25,4.73486
2021-10-26,13.11407
2021-10-27,14.12472
2021-10-28,14.2541
2021-10-29,12.99332
2021-10-30,8.47333
2021-10-31,1.61104
2021-11-01,4.2901
2021-11-02,12.50843
2021-11-03,12.99182
2021-11-04,13.73959
2021-11-05,12.20055
2021-11-06,7.50393
2021-11-07,1.43141
2021-11-08,4.96474
2021-11-09,12.48443
2021-11-10,13.85284
2021-11-11,15.32438
2021-11-12,12.71281
2021-11-13,7.87144
2021-11-14,1.55591
2021-11-15,3.79734
2021-11-16,12.55793
2021-11-17,11.94404
2021-11-18,12.20993
2021-11-19,12.1038
2021-11-20,8.18157
2021-11-21,1.57241
2021-11-22,3.55996
2021-11-23,13.08857
2021-11-24,13.0057
2021-11-25,12.04417
2021-11-26,10.77064
2021-11-27,15.54563
2021-11-28,2.69856
2021-11-29,6.02152
2021-11-30,18.60384
2021-12-01,21.87879
2021-12-02,20.54601
2021-12-03,16.89042
2021-12-04,14.43523
2021-12-05,2.50806
2021-12-06,4.69811
2021-12-07,16.34328
2021-12-08,15.26325
2021-12-09,14.58261
2021-12-10,15.17475
2021-12-11,10.00037
2021-12-12,1.79104
2021-12-13,3.57983
2021-12-14,15.07275
2021-12-15,15.89177
2021-12-16,17.03442
2021-12-17,15.82014
2021-12-18,11.91779
2021-12-19,1.90392
2021-12-20,5.06225
2021-12-21,19.12135
2021-12-22,14.94862
2021-12-23,14.03772
2021-12-24,12.30818
2021-12-25,5.84677
2021-12-26,1.47828
2021-12-27,2.96894
2021-12-28,11.3894
2021-12-29,12.08955
2021-12-30,11.0114
2021-12-31,7.22868
2022-01-01,3.11107
2022-01-02,1.18502
2022-01-03,2.88419
2022-01-04,10.96939
2022-01-05,12.57106
2022-01-06,16.88929
2022-01-07,16.2304
2022-01-08,10.25425
2022-01-09,1.92567
2022-01-10,4.34935
2022-01-11,17.43006
2022-01-12,14.82937
2022-01-13,13.85734
2022-01-14,14.79299
2022-01-15,10.44513
2022-01-16,1.69316
2022-01-17,3.36758
2022-01-18,13.00382
2022-01-19,17.95582
2022-01-20,17.83469
2022-01-21,17.87369
2022-01-22,15.93377
2022-01-23,2.47993
2022-01-24,6.95379
2022-01-25,31.84204
2022-01-26,29.76524
2022-01-27,28.47446
2022-01-28,27.1713
2022-01-29,15.20138
2022-01-30,2.55718
2022-01-31,3.08107
2022-02-01,11.24428
2022-02-02,14.58973
2022-02-03,17.21743
2022-02-04,19.34823
2022-02-05,13.57383
2022-02-06,2.41206
2022-02-07,4.45848
2022-02-08,16.30728
2022-02-09,15.85877
2022-02-10,15.37913
2022-02-11,16.79516
2022-02-12,13.94847
2022-02-13,2.2028
2022-02-14,5.50026
2022-02-15,21.74529
2022-02-16,19.2841
2022-02-17,20.55388
2022-02-18,20.68326
2022-02-19,14.91299
2022-02-20,2.3333
2022-02-21,4.28298
2022-02-22,15.38738
2022-02-23,21.28853
2022-02-24,23.51383
2022-02-25,27.48931
2022-02-26,16.48166
2022-02-27,2.31493
2022-02-28,4.0756
2022-03-01,16.62229
2022-03-02,17.85232
2022-03-03,17.23393
2022-03-04,18.16582
2022-03-05,13.42608
2022-03-06,2.09367
2022-03-07,4.74761
2022-03-08,20.70351
2022-03-09,16.80829
2022-03-10,16.3999
2022-03-11,16.66729
2022-03-12,13.58208
2022-03-13,2.3948
2022-03-14,4.87737
2022-03-15,19.80162
2022-03-16,19.76749
2022-03-17,20.65439
2022-03-18,18.37245
2022-03-19,12.44393
2022-03-20,2.08542
2022-03-21,4.71124
2022-03-22,16.32153
2022-03-23,15.56626
2022-03-24,16.68454
2022-03-25,15.24938
2022-03-26,10.29438
2022-03-27,1.77679
2022-03-28,4.36473
2022-03-29,14.84624
2022-03-30,14.90174
2022-03-31,14.79899
2022-04-01,14.59723
2022-04-02,9.97712
2022-04-03,1.72804
2022-04-04,4.1191
2022-04-05,13.28845
2022-04-06,15.44626
2022-04-07,17.19605
2022-04-08,16.09577
2022-04-09,9.81999
2022-04-10,1.78054
2022-04-11,4.54811
2022-04-12,16.02715
2022-04-13,16.69129
2022-04-14,14.90437
2022-04-15,13.97322
2022-04-16,6.3999
2022-04-17,1.53716
2022-04-18,4.18922
2022-04-19,14.00735
2022-04-20,14.04672
2022-04-21,13.77296
2022-04-22,14.41873
2022-04-23,14.57923
2022-04-24,2.3948
2022-04-25,6.83792
2022-04-26,19.63211
2022-04-27,23.86334
2022-04-28,19.88412
2022-04-29,17.29505
2022-04-30,15.58988
2022-05-01,2.50956
2022-05-02,6.04252
2022-05-03,17.98957
2022-05-04,15.83364
2022-05-05,18.0027
2022-05-06,23.11857
2022-05-07,14.2541
2022-05-08,2.3993
2022-05-09,7.55381
2022-05-10,24.08422
2022-05-11,23.47258
2022-05-12,25.0015
2022-05-13,22.42518
2022-05-14,12.3888
2022-05-15,2.22943
2022-05-16,5.96939
2022-05-17,17.87107
2022-05-18,16.94104
2022-05-19,26.12465
2022-05-20,20.29738
2022-05-21,14.11385
2022-05-22,2.2238
2022-05-23,5.83214
2022-05-24,17.94644
2022-05-25,18.33158
2022-05-26,16.31403
2022-05-27,14.58898
2022-05-28,9.97787
2022-05-29,1.68754
2022-05-30,4.92274
2022-05-31,12.56206
2022-06-01,13.10432
2022-06-02,14.39623
2022-06-03,13.50408
2022-06-04,9.2676
2022-06-05,1.85479
2022-06-06,4.47573
2022-06-07,13.81534
2022-06-08,15.63751
2022-06-09,15.58088
2022-06-10,16.99579
2022-06-11,13.56483
2022-06-12,2.29768
2022-06-13,10.30225
2022-06-14,27.53693
2022-06-15,24.65011
2022-06-16,27.1788
2022-06-17,25.15075
2022-06-18,14.74499
2022-06-19,2.84744
2022-06-20,6.98004
2022-06-21,15.81114
2022-06-22,19.3816
2022-06-23,19.55298
2022-06-24,16.79666
2022-06-25,11.40891
2022-06-26,1.97967
2022-06-27,6.06615
2022-06-28,16.80004
2022-06-29,19.1416
2022-06-30,18.91772
2022-07-01,17.45181
2022-07-02,11.45766
2022-07-03,1.98304
2022-07-04,4.63661
2022-07-05,12.91569
2022-07-06,18.74409
2022-07-07,17.41468
2022-07-08,14.3231
2022-07-09,9.90324
2022-07-10,1.78616
2022-07-11,5.22313
2022-07-12,15.42451
2022-07-13,17.46643
2022-07-14,17.98769
2022-07-15,15.91014
2022-07-16,10.44176
2022-07-17,1.72166
2022-07-18,5.26438
2022-07-19,16.60991
2022-07-20,16.83117
2022-07-21,16.2049
2022-07-22,14.21923
2022-07-23,8.99122
2022-07-24,1.61329
2022-07-25,4.75774
2022-07-26,13.80334
2022-07-27,13.97134
2022-07-28,15.41513
2022-07-29,13.45608
2022-07-30,8.64659
2022-07-31,1.44566
2022-08-01,4.49448
2022-08-02,13.1827
2022-08-03,14.05572
2022-08-04,13.16657
2022-08-05,12.40006
2022-08-06,8.55583
2022-08-07,1.50641
2022-08-08,4.37635
2022-08-09,12.45931
2022-08-10,13.41296
2022-08-11,13.98222
2022-08-12,12.35843
2022-08-13,8.14482
2022-08-14,1.3054
2022-08-15,4.04522
2022-08-16,10.82689
2022-08-17,13.0597
2022-08-18,13.52771
2022-08-19,12.52568
2022-08-20,8.08595
2022-08-21,1.49103
2022-08-22,5.03787
2022-08-23,14.56123
2022-08-24,14.21698
2022-08-25,13.1017
2022-08-26,12.73119
2022-08-27,13.39158
2022-08-28,1.95267
2022-08-29,6.67741
2022-08-30,17.65844
2022-08-31,16.75579
2022-09-01,16.83492
2022-09-02,15.94989
2022-09-03,10.60826
2022-09-04,1.65304
2022-09-05,4.33135
2022-09-06,10.99977
2022-09-07,15.37425
2022-09-08,13.80972
2022-09-09,9.52111
2022-09-10,6.21915
2022-09-11,1.93129
2022-09-12,4.52148
2022-09-13,14.42773
2022-09-14,23.88772
2022-09-15,19.04185
2022-09-16,16.89229
2022-09-17,10.77926
2022-09-18,1.93279
2022-09-19,6.32903
2022-09-20,16.3339
2022-09-21,17.2553
2022-09-22,21.89604
2022-09-23,18.32408
2022-09-24,14.35123
2022-09-25,1.98529
2022-09-26,8.54608
2022-09-27,22.58868
2022-09-28,23.28208
2022-09-29,23.53896
2022-09-30,20.58013
2022-10-01,13.55696
2022-10-02,2.1158
2022-10-03,7.23955
2022-10-04,19.36548
2022-10-05,20.86552
2022-10-06,19.68949
2022-10-07,17.27893
2022-10-08,12.63406
2022-10-09,1.97854
2022-10-10,7.52793
2022-10-11,19.60099
2022-10-12,21.33015
2022-10-13,21.90504
2022-10-14,23.69346
2022-10-15,15.19537
2022-10-16,2.68769
2022-10-17,7.99707
2022-10-18,21.96992
2022-10-19,21.78841
2022-10-20,18.96309
2022-10-21,17.58643
2022-10-22,12.25118
2022-10-23,1.93579
2022-10-24,6.58291
2022-10-25,17.02692
2022-10-26,16.54466
2022-10-27,17.51406
2022-10-28,16.56378
2022-10-29,11.72804
2022-10-30,1.77941
2022-10-31,5.85089
2022-11-01,17.64006
2022-11-02,16.99204
2022-11-03,21.04215
2022-11-04,17.17355
2022-11-05,11.52028
2022-11-06,2.07942
2022-11-07,7.17692
2022-11-08,17.48406
2022-11-09,18.58058
2022-11-10,21.63916
2022-11-11,23.63459
2022-11-12,15.51526
2022-11-13,2.38468
2022-11-14,6.46366
2022-11-15,19.35385
2022-11-16,19.3681
2022-11-17,18.16357
2022-11-18,16.55216
2022-11-19,10.99714
2022-11-20,1.83229
2022-11-21,4.84174
2022-11-22,15.39488
2022-11-23,14.81474
2022-11-24,14.59573
2022-11-25,10.79801
2022-11-26,7.92019
2022-11-27,1.63054
2022-11-28,3.90984
2022-11-29,14.44723
2022-11-30,13.79659
2022-12-01,16.19327
2022-12-02,14.39098
2022-12-03,10.18187
2022-12-04,1.78016
2022-12-05,3.65709
2022-12-06,15.09525
2022-12-07,14.94787
2022-12-08,15.309
2022-12-09,13.1422
2022-12-10,10.48526
2022-12-11,1.82067
2022-12-12,4.00997
2022-12-13,16.12877
2022-12-14,17.45893
2022-12-15,16.84129
2022-12-16,15.72489
2022-12-17,10.83027
2022-12-18,1.63579
2022-12-19,3.72271
2022-12-20,14.51923
2022-12-21,14.96287
2022-12-22,14.21698
2022-12-23,16.93692
2022-12-24,10.67801
2022-12-25,1.66579
2022-12-26,3.3972
2022-12-27,10.2625
2022-12-28,14.51473
2022-12-29,13.98184
2022-12-30,10.66526
2022-12-31,5.84564
2023-01-01,1.40553
2023-01-02,3.26745
2023-01-03,9.82449
2023-01-04,15.43913
2023-01-05,15.0405
2023-01-06,14.31898
2023-01-07,11.03615
2023-01-08,1.68679
2023-01-09,4.33435
2023-01-10,16.37628
2023-01-11,15.27675
2023-01-12,15.19462
2023-01-13,15.08925
2023-01-14,10.0735
2023-01-15,1.65829
2023-01-16,3.39233
2023-01-17,10.76239
2023-01-18,14.36698
2023-01-19,15.62739
2023-01-20,13.23483
2023-01-21,8.33383
2023-01-22,1.64329
2023-01-23,2.60856
2023-01-24,10.18787
2023-01-25,12.41618
2023-01-26,15.37838
2023-01-27,14.40223
2023-01-28,10.00375
2023-01-29,1.82179
2023-01-30,4.22148
2023-01-31,14.18285
2023-02-01,14.35348
2023-02-02,16.86154
2023-02-03,16.29153
2023-02-04,10.40838
2023-02-05,1.80267
2023-02-06,4.2736
2023-02-07,14.23723
2023-02-08,14.69211
2023-02-09,14.01935
2023-02-10,14.06735
2023-02-11,9.58298
2023-02-12,1.70141
2023-02-13,3.92972
2023-02-14,14.20235
2023-02-15,16.22778
2023-02-16,14.98462
2023-02-17,15.41438
2023-02-18,10.67389
2023-02-19,1.72354
2023-02-20,3.60646
2023-02-21,10.92589
2023-02-22,18.04432
2023-02-23,17.73269
2023-02-24,14.95199
2023-02-25,10.60714
2023-02-26,1.62304
2023-02-27,3.80672
2023-02-28,13.1857
2023-03-01,11.23153
2023-03-02,12.09105
2023-03-03,12.58831
2023-03-04,8.61134
2023-03-05,1.52891
2023-03-06,3.43283
2023-03-07,12.89394
2023-03-08,15.1275
2023-03-09,14.93024
2023-03-10,15.26888
2023-03-11,13.18457
2023-03-12,2.1563
2023-03-13,5.73164
2023-03-14,18.69234
2023-03-15,20.14925
2023-03-16,20.79951
2023-03-17,17.87932
2023-03-18,12.56656
2023-03-19,1.95529
2023-03-20,5.63189
2023-03-21,16.06765
2023-03-22,15.37463
2023-03-23,19.72511
2023-03-24,16.45203
2023-03-25,10.85014
2023-03-26,1.82404
2023-03-27,4.76861
2023-03-28,14.95649
2023-03-29,14.94074
2023-03-30,14.26273
2023-03-31,12.38843
2023-04-01,8.34283
2023-04-02,1.41153
2023-04-03,4.53048
2023-04-04,14.16297
2023-04-05,14.25448
2023-04-06,14.84137
2023-04-07,12.99744
2023-04-08,5.81302
2023-04-09,1.42766
2023-04-10,4.40561
2023-04-11,13.01695
2023-04-12,13.55508
2023-04-13,14.59798
2023-04-14,12.91644
2023-04-15,8.54608
2023-04-16,1.53041
2023-04-17,4.3321
2023-04-18,13.10057
2023-04-19,13.13395
2023-04-20,13.64959
2023-04-21,12.94157
2023-04-22,8.36533
2023-04-23,1.47716
2023-04-24,4.31523
2023-04-25,12.86544
2023-04-26,14.44011
2023-04-27,14.51773
2023-04-28,12.1263
2023-04-29,7.43793
2023-04-30,1.28215
2023-05-01,3.47746
2023-05-02,10.55313
2023-05-03,14.61336
2023-05-04,14.2961
2023-05-05,10.30263
2023-05-06,7.64381
2023-05-07,1.49141
2023-05-08,4.14572
2023-05-09,12.42781
2023-05-10,13.2142
2023-05-11,13.73134
2023-05-12,11.85329
2023-05-13,7.79344
2023-05-14,1.52553
2023-05-15,4.18322
2023-05-16,12.1143
2023-05-17,12.49456
2023-05-18,12.60331
2023-05-19,12.04792
2023-05-20,7.83319
2023-05-21,1.56903
2023-05-22,4.2721
2023-05-23,12.24893
2023-05-24,12.99744
2023-05-25,13.46921
2023-05-26,12.26168
2023-05-27,7.73794
2023-05-28,1.36428
2023-05-29,3.58396
