date,코스피200지수
2020-06-19,34.52459
2020-06-20,3.40983
2020-06-21,2.52459
2020-06-22,34.72131
2020-06-23,37.93442
2020-06-24,44.29508
2020-06-25,35.40983
2020-06-26,36.88524
2020-06-27,3.57377
2020-06-28,2.55737
2020-06-29,36.06557
2020-06-30,40.09836
2020-07-01,36.75409
2020-07-02,35.67213
2020-07-03,33.57377
2020-07-04,3.57377
2020-07-05,2.26229
2020-07-06,40.52459
2020-07-07,42.9836
2020-07-08,35.4754
2020-07-09,35.54098
2020-07-10,29.70491
2020-07-11,3.63934
2020-07-12,2.59016
2020-07-13,39.70491
2020-07-14,34.03278
2020-07-15,42.85245
2020-07-16,41.01639
2020-07-17,34.75409
2020-07-18,3.83606
2020-07-19,1.90163
2020-07-20,34.65573
2020-07-21,42.88524
2020-07-22,38.32786
2020-07-23,36.09836
2020-07-24,31.27868
2020-07-25,3.14754
2020-07-26,3.04918
2020-07-27,37.2459
2020-07-28,48.36065
2020-07-29,46.52459
2020-07-30,36.88524
2020-07-31,36.65573
2020-08-01,3.18032
2020-08-02,1.54098
2020-08-03,30.09836
2020-08-04,38.78688
2020-08-05,39.34426
2020-08-06,42.29508
2020-08-07,43.34426
2020-08-08,5.34426
2020-08-09,3.70491
2020-08-10,46.75409
2020-08-11,51.54098
2020-08-12,54.9836
2020-08-13,53.7377
2020-08-14,43.54098
2020-08-15,3.67213
2020-08-16,2.4918
2020-08-17,5.90163
2020-08-18,46.45901
2020-08-19,38.09836
2020-08-20,43.21311
2020-08-21,41.57377
2020-08-22,4.36065
2020-08-23,3.37704
2020-08-24,37.08196
2020-08-25,36.75409
2020-08-26,36.42622
2020-08-27,36.62295
2020-08-28,35.57377
2020-08-29,3.08196
2020-08-30,2.2295
2020-08-31,40.2295
2020-09-01,36.39344
2020-09-02,37.31147
2020-09-03,41.31147
2020-09-04,35.96721
2020-09-05,3.77049
2020-09-06,3.04918
2020-09-07,34.4918
2020-09-08,36.32786
2020-09-09,34.9836
2020-09-10,40.52459
2020-09-11,33.86885
2020-09-12,3.50819
2020-09-13,1.70491
2020-09-14,34.4918
2020-09-15,33.63934
2020-09-16,36.29508
2020-09-17,30.45901
2020-09-18,31.18032
2020-09-19,4.0
2020-09-20,1.7377
2020-09-21,30.72131
2020-09-22,31.63934
2020-09-23,36.36065
2020-09-24,34.85245
2020-09-25,33.4754
2020-09-26,3.54098
2020-09-27,2.0
2020-09-28,30.13114
2020-09-29,29.2459
2020-09-30,3.63934
2020-10-01,2.06557
2020-10-02,2.4918
2020-10-03,1.86885
2020-10-04,1.80327
2020-10-05,30.55737
2020-10-06,29.60655
2020-10-07,27.63934
2020-10-08,33.86885
2020-10-09,4.26229
2020-10-10,2.06557
2020-10-11,1.18032
2020-10-12,26.85245
2020-10-13,27.7377
2020-10-14,29.04918
2020-10-15,27.83606
2020-10-16,26.09836
2020-10-17,2.59016
2020-10-18,1.96721
2020-10-19,26.81967
2020-10-20,27.7377
2020-10-21,28.75409
2020-10-22,23.04918
2020-10-23,20.09836
2020-10-24,2.62295
2020-10-25,2.36065
2020-10-26,22.19672
2020-10-27,19.01639
2020-10-28,18.68852
2020-10-29,20.16393
2020-10-30,19.83606
2020-10-31,2.42622
2020-11-01,2.16393
2020-11-02,19.70491
2020-11-03,24.13114
2020-11-04,23.60655
2020-11-05,27.04918
2020-11-06,29.90163
2020-11-07,3.37704
2020-11-08,2.03278
2020-11-09,27.67213
2020-11-10,29.04918
2020-11-11,30.36065
2020-11-12,32.09836
2020-11-13,27.96721
2020-11-14,4.19672
2020-11-15,1.96721
2020-11-16,30.78688
2020-11-17,27.60655
2020-11-18,27.7377
2020-11-19,23.2459
2020-11-20,26.09836
2020-11-21,2.81967
2020-11-22,2.62295
2020-11-23,29.54098
2020-11-24,22.85245
2020-11-25,28.45901
2020-11-26,25.27868
2020-11-27,23.34426
2020-11-28,2.45901
2020-11-29,2.26229
2020-11-30,25.31147
2020-12-01,25.31147
2020-12-02,25.21311
2020-12-03,29.2459
2020-12-04,25.2459
2020-12-05,3.40983
2020-12-06,2.62295
2020-12-07,26.88524
2020-12-08,28.45901
2020-12-09,28.09836
2020-12-10,29.60655
2020-12-11,23.44262
2020-12-12,2.36065
2020-12-13,1.83606
2020-12-14,26.36065
2020-12-15,24.65573
2020-12-16,23.57377
2020-12-17,25.54098
2020-12-18,22.81967
2020-12-19,3.40983
2020-12-20,2.19672
2020-12-21,23.44262
2020-12-22,26.06557
2020-12-23,27.83606
2020-12-24,28.03278
2020-12-25,3.96721
2020-12-26,2.39344
2020-12-27,1.93442
2020-12-28,24.36065
2020-12-29,24.75409
2020-12-30,25.01639
2020-12-31,7.01639
2021-01-01,2.91803
2021-01-02,1.83606
2021-01-03,2.26229
2021-01-04,25.40983
2021-01-05,29.4754
2021-01-06,32.55737
2021-01-07,42.19672
2021-01-08,50.32786
2021-01-09,5.60655
2021-01-10,4.65573
2021-01-11,56.68852
2021-01-12,59.44262
2021-01-13,57.34426
2021-01-14,46.59016
2021-01-15,45.37704
2021-01-16,5.37704
2021-01-17,4.62295
2021-01-18,46.36065
2021-01-19,51.40983
2021-01-20,47.11475
2021-01-21,45.08196
2021-01-22,40.81967
2021-01-23,4.36065
2021-01-24,3.08196
2021-01-25,40.52459
2021-01-26,45.83606
2021-01-27,41.04918
2021-01-28,40.2295
2021-01-29,41.14754
2021-01-30,4.81967
2021-01-31,3.37704
2021-02-01,45.21311
2021-02-02,48.91803
2021-02-03,51.04918
2021-02-04,41.21311
2021-02-05,39.70491
2021-02-06,4.29508
2021-02-07,2.32786
2021-02-08,42.19672
2021-02-09,37.27868
2021-02-10,31.57377
2021-02-11,3.54098
2021-02-12,2.32786
2021-02-13,1.77049
2021-02-14,1.7377
2021-02-15,36.4918
2021-02-16,38.68852
2021-02-17,32.72131
2021-02-18,33.01639
2021-02-19,38.19672
2021-02-20,4.59016
2021-02-21,2.62295
2021-02-22,35.04918
2021-02-23,34.68852
2021-02-24,37.14754
2021-02-25,43.08196
2021-02-26,36.75409
2021-02-27,3.4754
2021-02-28,2.85245
2021-03-01,3.54098
2021-03-02,38.65573
2021-03-03,39.50819
2021-03-04,35.37704
2021-03-05,34.2295
2021-03-06,4.36065
2021-03-07,2.85245
2021-03-08,32.75409
2021-03-09,35.2459
2021-03-10,34.62295
2021-03-11,41.93442
2021-03-12,38.88524
2021-03-13,3.63934
2021-03-14,2.68852
2021-03-15,32.78688
2021-03-16,34.09836
2021-03-17,33.08196
2021-03-18,38.32786
2021-03-19,35.93442
2021-03-20,4.13114
2021-03-21,2.45901
2021-03-22,31.18032
2021-03-23,29.93442
2021-03-24,32.62295
2021-03-25,35.77049
2021-03-26,34.16393
2021-03-27,3.63934
2021-03-28,2.13114
2021-03-29,28.85245
2021-03-30,36.29508
2021-03-31,30.39344
2021-04-01,31.34426
2021-04-02,34.39344
2021-04-03,3.67213
2021-04-04,2.59016
2021-04-05,32.95081
2021-04-06,36.88524
2021-04-07,31.83606
2021-04-08,32.88524
2021-04-09,26.88524
2021-04-10,2.39344
2021-04-11,2.16393
2021-04-12,25.54098
2021-04-13,27.90163
2021-04-14,27.70491
2021-04-15,28.72131
2021-04-16,27.01639
2021-04-17,3.34426
2021-04-18,1.77049
2021-04-19,28.0
2021-04-20,25.90163
2021-04-21,28.32786
2021-04-22,28.39344
2021-04-23,26.39344
2021-04-24,2.81967
2021-04-25,2.32786
2021-04-26,26.55737
2021-04-27,24.72131
2021-04-28,24.9836
2021-04-29,24.26229
2021-04-30,23.44262
2021-05-01,2.88524
2021-05-02,2.4918
2021-05-03,23.67213
2021-05-04,22.45901
2021-05-05,4.36065
2021-05-06,22.19672
2021-05-07,19.60655
2021-05-08,2.13114
2021-05-09,0.91803
2021-05-10,23.90163
2021-05-11,23.04918
2021-05-12,26.39344
2021-05-13,27.44262
2021-05-14,26.85245
2021-05-15,3.18032
2021-05-16,1.86885
2021-05-17,22.32786
2021-05-18,23.21311
2021-05-19,3.34426
2021-05-20,21.83606
2021-05-21,25.21311
2021-05-22,2.26229
2021-05-23,1.67213
2021-05-24,21.7377
2021-05-25,22.81967
2021-05-26,22.06557
2021-05-27,23.90163
2021-05-28,24.0
2021-05-29,2.26229
2021-05-30,1.37704
2021-05-31,22.0
2021-06-01,22.55737
2021-06-02,23.57377
2021-06-03,22.62295
2021-06-04,21.34426
2021-06-05,2.95081
2021-06-06,1.77049
2021-06-07,25.63934
2021-06-08,21.67213
2021-06-09,22.62295
2021-06-10,23.14754
2021-06-11,20.0
2021-06-12,2.45901
2021-06-13,1.80327
2021-06-14,18.52459
2021-06-15,18.55737
2021-06-16,20.16393
2021-06-17,20.03278
2021-06-18,19.63934
2021-06-19,2.13114
2021-06-20,1.63934
2021-06-21,19.40983
2021-06-22,21.60655
2021-06-23,20.03278
2021-06-24,21.86885
2021-06-25,21.31147
2021-06-26,2.2295
2021-06-27,1.31147
2021-06-28,17.80327
2021-06-29,18.91803
2021-06-30,18.88524
2021-07-01,19.54098
2021-07-02,17.27868
2021-07-03,2.03278
2021-07-04,2.06557
2021-07-05,17.77049
2021-07-06,19.67213
2021-07-07,18.78688
2021-07-08,22.62295
2021-07-09,22.19672
2021-07-10,2.75409
2021-07-11,1.83606
2021-07-12,22.95081
2021-07-13,22.68852
2021-07-14,20.59016
2021-07-15,19.63934
2021-07-16,20.62295
2021-07-17,2.06557
2021-07-18,1.27868
2021-07-19,18.19672
2021-07-20,24.03278
2021-07-21,18.88524
2021-07-22,22.13114
2021-07-23,21.04918
2021-07-24,1.90163
2021-07-25,1.57377
2021-07-26,18.06557
2021-07-27,19.18032
2021-07-28,19.60655
2021-07-29,20.26229
2021-07-30,19.96721
2021-07-31,1.67213
2021-08-01,0.9836
2021-08-02,19.4754
2021-08-03,20.55737
2021-08-04,27.34426
2021-08-05,23.31147
2021-08-06,22.91803
2021-08-07,2.09836
2021-08-08,1.54098
2021-08-09,18.42622
2021-08-10,23.01639
2021-08-11,23.60655
2021-08-12,25.70491
2021-08-13,27.14754
2021-08-14,3.2459
2021-08-15,1.96721
2021-08-16,3.40983
2021-08-17,25.4754
2021-08-18,24.85245
2021-08-19,26.72131
2021-08-20,28.0
2021-08-21,3.54098
2021-08-22,2.13114
2021-08-23,26.81967
2021-08-24,25.86885
2021-08-25,24.45901
2021-08-26,21.86885
2021-08-27,18.2295
2021-08-28,2.88524
2021-08-29,1.7377
2021-08-30,20.09836
2021-08-31,23.86885
2021-09-01,23.2459
2021-09-02,18.13114
2021-09-03,18.06557
2021-09-04,2.45901
2021-09-05,1.44262
2021-09-06,17.67213
2021-09-07,17.50819
2021-09-08,16.36065
2021-09-09,19.14754
2021-09-10,17.37704
2021-09-11,2.36065
2021-09-12,2.32786
2021-09-13,18.09836
2021-09-14,18.36065
2021-09-15,17.77049
2021-09-16,14.68852
2021-09-17,14.36065
2021-09-18,2.55737
2021-09-19,1.08196
2021-09-20,1.08196
2021-09-21,1.37704
2021-09-22,1.93442
2021-09-23,17.01639
2021-09-24,16.65573
2021-09-25,1.67213
2021-09-26,1.40983
2021-09-27,15.90163
2021-09-28,17.60655
2021-09-29,18.85245
2021-09-30,20.45901
2021-10-01,17.96721
2021-10-02,2.39344
2021-10-03,1.54098
2021-10-04,3.11475
2021-10-05,23.50819
2021-10-06,22.91803
2021-10-07,25.7377
2021-10-08,20.55737
2021-10-09,2.09836
2021-10-10,1.7377
2021-10-11,2.68852
2021-10-12,17.90163
2021-10-13,20.65573
2021-10-14,21.21311
2021-10-15,18.45901
2021-10-16,2.45901
2021-10-17,1.44262
2021-10-18,16.91803
2021-10-19,15.67213
2021-10-20,16.59016
2021-10-21,16.26229
2021-10-22,15.7377
2021-10-23,1.7377
2021-10-24,1.40983
2021-10-25,15.54098
2021-10-26,15.4754
2021-10-27,14.88524
2021-10-28,16.45901
2021-10-29,15.34426
2021-10-30,2.62295
2021-10-31,1.2459
2021-11-01,17.37704
2021-11-02,19.31147
2021-11-03,19.01639
2021-11-04,18.75409
2021-11-05,17.4754
2021-11-06,2.45901
2021-11-07,2.29508
2021-11-08,17.21311
2021-11-09,16.95081
2021-11-10,15.27868
2021-11-11,17.60655
2021-11-12,16.36065
2021-11-13,2.16393
2021-11-14,2.2295
2021-11-15,18.16393
2021-11-16,16.13114
2021-11-17,14.65573
2021-11-18,17.37704
2021-11-19,16.52459
2021-11-20,2.42622
2021-11-21,2.29508
2021-11-22,19.70491
2021-11-23,18.06557
2021-11-24,18.26229
2021-11-25,21.54098
2021-11-26,19.60655
2021-11-27,3.50819
2021-11-28,2.75409
2021-11-29,18.68852
2021-11-30,20.72131
2021-12-01,21.70491
2021-12-02,21.27868
2021-12-03,19.93442
2021-12-04,2.72131
2021-12-05,2.65573
2021-12-06,18.06557
2021-12-07,19.11475
2021-12-08,21.67213
2021-12-09,21.50819
2021-12-10,18.9836
2021-12-11,3.08196
2021-12-12,2.72131
2021-12-13,19.70491
2021-12-14,15.18032
2021-12-15,15.86885
2021-12-16,18.29508
2021-12-17,17.77049
2021-12-18,2.62295
2021-12-19,1.63934
2021-12-20,17.04918
2021-12-21,18.39344
2021-12-22,18.72131
2021-12-23,16.59016
2021-12-24,18.09836
2021-12-25,3.11475
2021-12-26,2.32786
2021-12-27,18.09836
2021-12-28,17.31147
2021-12-29,16.36065
2021-12-30,17.90163
2021-12-31,5.60655
2022-01-01,2.2295
2022-01-02,2.26229
2022-01-03,17.08196
2022-01-04,17.67213
2022-01-05,17.63934
2022-01-06,20.81967
2022-01-07,17.37704
2022-01-08,2.36065
2022-01-09,2.42622
2022-01-10,16.81967
2022-01-11,19.31147
2022-01-12,18.85245
2022-01-13,21.86885
2022-01-14,17.21311
2022-01-15,3.40983
2022-01-16,2.55737
2022-01-17,19.18032
2022-01-18,20.29508
2022-01-19,20.2295
2022-01-20,19.83606
2022-01-21,20.03278
2022-01-22,3.67213
2022-01-23,3.31147
2022-01-24,22.29508
2022-01-25,28.52459
2022-01-26,27.96721
2022-01-27,34.62295
2022-01-28,30.78688
2022-01-29,5.60655
2022-01-30,3.34426
2022-01-31,3.27868
2022-02-01,4.42622
2022-02-02,4.65573
2022-02-03,25.2459
2022-02-04,23.70491
2022-02-05,4.72131
2022-02-06,4.06557
2022-02-07,25.90163
2022-02-08,25.70491
2022-02-09,23.2459
2022-02-10,25.18032
2022-02-11,22.85245
2022-02-12,4.36065
2022-02-13,3.37704
2022-02-14,21.04918
2022-02-15,21.37704
2022-02-16,22.59016
2022-02-17,22.42622
2022-02-18,21.83606
2022-02-19,3.11475
2022-02-20,2.81967
2022-02-21,20.4918
2022-02-22,22.78688
2022-02-23,21.57377
2022-02-24,28.81967
2022-02-25,25.50819
2022-02-26,3.7377
2022-02-27,3.40983
2022-02-28,20.78688
2022-03-01,5.4754
2022-03-02,21.44262
2022-03-03,22.4918
2022-03-04,20.13114
2022-03-05,3.01639
2022-03-06,2.91803
2022-03-07,19.86885
2022-03-08,20.75409
2022-03-09,4.65573
2022-03-10,20.65573
2022-03-11,20.59016
2022-03-12,5.18032
2022-03-13,4.72131
2022-03-14,20.72131
2022-03-15,19.4754
2022-03-16,20.81967
2022-03-17,26.75409
2022-03-18,22.62295
2022-03-19,5.7377
2022-03-20,3.80327
2022-03-21,21.86885
2022-03-22,22.68852
2022-03-23,24.85245
2022-03-24,21.37704
2022-03-25,22.42622
2022-03-26,3.70491
2022-03-27,3.27868
2022-03-28,24.85245
2022-03-29,22.85245
2022-03-30,23.44262
2022-03-31,24.88524
2022-04-01,22.91803
2022-04-02,2.42622
2022-04-03,1.93442
2022-04-04,20.62295
2022-04-05,21.60655
2022-04-06,18.95081
2022-04-07,19.93442
2022-04-08,21.54098
2022-04-09,3.18032
2022-04-10,2.32786
2022-04-11,20.59016
2022-04-12,19.27868
2022-04-13,25.08196
2022-04-14,20.78688
2022-04-15,18.4918
2022-04-16,3.04918
2022-04-17,1.90163
2022-04-18,17.21311
2022-04-19,17.86885
2022-04-20,22.88524
2022-04-21,19.70491
2022-04-22,20.16393
2022-04-23,4.06557
2022-04-24,2.13114
2022-04-25,20.29508
2022-04-26,22.59016
2022-04-27,18.9836
2022-04-28,22.0
2022-04-29,23.96721
2022-04-30,3.27868
2022-05-01,3.27868
2022-05-02,19.80327
2022-05-03,18.45901
2022-05-04,19.01639
2022-05-05,4.52459
2022-05-06,18.59016
2022-05-07,3.37704
2022-05-08,1.80327
2022-05-09,16.95081
2022-05-10,23.77049
2022-05-11,21.34426
2022-05-12,22.19672
2022-05-13,21.54098
2022-05-14,3.67213
2022-05-15,2.09836
2022-05-16,18.88524
2022-05-17,20.55737
2022-05-18,21.37704
2022-05-19,20.45901
2022-05-20,21.70491
2022-05-21,3.04918
2022-05-22,2.88524
2022-05-23,19.77049
2022-05-24,20.62295
2022-05-25,21.57377
2022-05-26,20.0
2022-05-27,18.59016
2022-05-28,2.85245
2022-05-29,2.09836
2022-05-30,21.14754
2022-05-31,21.14754
2022-06-01,4.36065
2022-06-02,16.16393
2022-06-03,15.4754
2022-06-04,2.36065
2022-06-05,1.77049
2022-06-06,2.75409
2022-06-07,16.36065
2022-06-08,17.77049
2022-06-09,16.29508
2022-06-10,14.68852
2022-06-11,2.55737
2022-06-12,1.60655
2022-06-13,19.83606
2022-06-14,22.36065
2022-06-15,22.06557
2022-06-16,19.90163
2022-06-17,23.60655
2022-06-18,3.93442
2022-06-19,2.65573
2022-06-20,18.81967
2022-06-21,19.7377
2022-06-22,23.31147
2022-06-23,27.2459
2022-06-24,26.39344
2022-06-25,3.70491
2022-06-26,2.42622
2022-06-27,23.14754
2022-06-28,21.54098
2022-06-29,20.2295
2022-06-30,18.81967
2022-07-01,18.26229
2022-07-02,3.11475
2022-07-03,2.52459
2022-07-04,22.32786
2022-07-05,23.2459
2022-07-06,23.54098
2022-07-07,23.44262
2022-07-08,22.81967
2022-07-09,3.14754
2022-07-10,1.83606
2022-07-11,22.9836
2022-07-12,20.2295
2022-07-13,21.2459
2022-07-14,20.16393
2022-07-15,22.03278
2022-07-16,3.27868
2022-07-17,2.42622
2022-07-18,22.32786
2022-07-19,22.68852
2022-07-20,24.26229
2022-07-21,23.11475
2022-07-22,24.29508
2022-07-23,3.11475
2022-07-24,1.57377
2022-07-25,23.04918
2022-07-26,22.2295
2022-07-27,20.16393
2022-07-28,24.36065
2022-07-29,22.68852
2022-07-30,3.60655
2022-07-31,2.42622
2022-08-01,19.54098
2022-08-02,16.32786
2022-08-03,20.09836
2022-08-04,21.93442
2022-08-05,22.03278
2022-08-06,3.44262
2022-08-07,2.19672
2022-08-08,17.31147
2022-08-09,19.63934
2022-08-10,16.32786
2022-08-11,22.68852
2022-08-12,20.62295
2022-08-13,3.54098
2022-08-14,2.52459
2022-08-15,3.08196
2022-08-16,19.93442
2022-08-17,20.4918
2022-08-18,20.78688
2022-08-19,15.80327
2022-08-20,3.21311
2022-08-21,2.39344
2022-08-22,19.11475
2022-08-23,19.93442
2022-08-24,19.80327
2022-08-25,21.60655
2022-08-26,19.83606
2022-08-27,3.44262
2022-08-28,2.36065
2022-08-29,21.4754
2022-08-30,19.7377
2022-08-31,21.67213
2022-09-01,19.31147
2022-09-02,18.32786
2022-09-03,3.37704
2022-09-04,2.52459
2022-09-05,18.52459
2022-09-06,17.27868
2022-09-07,19.34426
2022-09-08,19.21311
2022-09-09,3.70491
2022-09-10,2.42622
2022-09-11,2.03278
2022-09-12,2.39344
2022-09-13,26.72131
2022-09-14,47.31147
2022-09-15,43.44262
2022-09-16,44.29508
2022-09-17,4.75409
2022-09-18,3.40983
2022-09-19,39.86885
2022-09-20,41.90163
2022-09-21,41.57377
2022-09-22,48.03278
2022-09-23,47.31147
2022-09-24,7.04918
2022-09-25,3.96721
2022-09-26,50.78688
2022-09-27,53.08196
2022-09-28,51.86885
2022-09-29,53.08196
2022-09-30,52.0
2022-10-01,6.13114
2022-10-02,4.06557
2022-10-03,7.14754
2022-10-04,54.59016
2022-10-05,57.37704
2022-10-06,59.93442
2022-10-07,48.91803
2022-10-08,5.01639
2022-10-09,3.93442
2022-10-10,6.09836
2022-10-11,46.36065
2022-10-12,52.03278
2022-10-13,50.62295
2022-10-14,58.9836
2022-10-15,7.77049
2022-10-16,5.67213
2022-10-17,61.2459
2022-10-18,65.63934
2022-10-19,64.09836
2022-10-20,52.65573
2022-10-21,56.19672
2022-10-22,6.78688
2022-10-23,3.67213
2022-10-24,54.06557
2022-10-25,56.29508
2022-10-26,59.08196
2022-10-27,60.78688
2022-10-28,54.95081
2022-10-29,8.09836
2022-10-30,3.90163
2022-10-31,56.91803
2022-11-01,67.67213
2022-11-02,66.75409
2022-11-03,62.29508
2022-11-04,59.11475
2022-11-05,8.91803
2022-11-06,5.11475
2022-11-07,66.36065
2022-11-08,69.11475
2022-11-09,71.27868
2022-11-10,61.80327
2022-11-11,86.78688
2022-11-12,10.78688
2022-11-13,7.2459
2022-11-14,75.63934
2022-11-15,69.60655
2022-11-16,66.29508
2022-11-17,57.44262
2022-11-18,64.39344
2022-11-19,6.88524
2022-11-20,4.29508
2022-11-21,50.95081
2022-11-22,47.67213
2022-11-23,58.78688
2022-11-24,62.26229
2022-11-25,52.81967
2022-11-26,6.32786
2022-11-27,3.70491
2022-11-28,46.59016
2022-11-29,50.32786
2022-11-30,54.36065
2022-12-01,63.60655
2022-12-02,52.32786
2022-12-03,5.96721
2022-12-04,4.39344
2022-12-05,53.04918
2022-12-06,48.85245
2022-12-07,47.2459
2022-12-08,52.0
2022-12-09,54.06557
2022-12-10,7.31147
2022-12-11,5.21311
2022-12-12,44.32786
2022-12-13,50.4918
2022-12-14,55.63934
2022-12-15,49.7377
2022-12-16,51.63934
2022-12-17,6.03278
2022-12-18,4.13114
2022-12-19,46.68852
2022-12-20,46.45901
2022-12-21,49.04918
2022-12-22,52.81967
2022-12-23,46.52459
2022-12-24,6.39344
2022-12-25,3.57377
2022-12-26,47.31147
2022-12-27,46.52459
2022-12-28,51.60655
2022-12-29,51.86885
2022-12-30,20.72131
2022-12-31,5.21311
2023-01-01,3.50819
2023-01-02,49.83606
2023-01-03,51.7377
2023-01-04,63.44262
2023-01-05,62.0
2023-01-06,65.67213
2023-01-07,9.86885
2023-01-08,6.68852
2023-01-09,73.7377
2023-01-10,72.39344
2023-01-11,68.91803
2023-01-12,69.63934
2023-01-13,70.78688
2023-01-14,10.72131
2023-01-15,6.0
2023-01-16,71.31147
2023-01-17,60.91803
2023-01-18,58.59016
2023-01-19,63.11475
2023-01-20,62.9836
2023-01-21,7.93442
2023-01-22,5.37704
2023-01-23,7.54098
2023-01-24,8.75409
2023-01-25,72.32786
2023-01-26,78.16393
2023-01-27,83.54098
2023-01-28,11.90163
2023-01-29,7.4754
2023-01-30,68.72131
2023-01-31,65.54098
2023-02-01,75.67213
2023-02-02,78.09836
2023-02-03,75.21311
2023-02-04,8.06557
2023-02-05,5.4754
2023-02-06,63.60655
2023-02-07,67.54098
2023-02-08,75.93442
2023-02-09,70.19672
2023-02-10,60.26229
2023-02-11,7.4754
2023-02-12,4.59016
2023-02-13,57.34426
2023-02-14,63.21311
2023-02-15,61.04918
2023-02-16,79.27868
2023-02-17,62.4918
2023-02-18,7.4754
2023-02-19,4.62295
2023-02-20,62.19672
2023-02-21,57.31147
2023-02-22,59.14754
2023-02-23,61.44262
2023-02-24,57.50819
2023-02-25,7.93442
2023-02-26,5.18032
2023-02-27,60.52459
2023-02-28,56.4918
2023-03-01,10.68852
2023-03-02,60.16393
2023-03-03,55.96721
2023-03-04,8.85245
2023-03-05,4.85245
2023-03-06,61.34426
2023-03-07,63.08196
2023-03-08,55.11475
2023-03-09,52.75409
2023-03-10,53.34426
2023-03-11,6.75409
2023-03-12,4.4918
2023-03-13,61.2459
2023-03-14,63.57377
2023-03-15,71.96721
2023-03-16,63.86885
2023-03-17,60.16393
2023-03-18,7.34426
2023-03-19,4.32786
2023-03-20,58.65573
2023-03-21,60.39344
2023-03-22,66.81967
2023-03-23,72.32786
2023-03-24,60.29508
2023-03-25,7.54098
2023-03-26,4.09836
2023-03-27,54.16393
2023-03-28,60.95081
2023-03-29,61.37704
2023-03-30,72.06557
2023-03-31,68.59016
2023-04-01,8.95081
2023-04-02,5.18032
2023-04-03,60.78688
2023-04-04,61.27868
2023-04-05,62.13114
2023-04-06,61.70491
2023-04-07,64.91803
2023-04-08,8.0
2023-04-09,4.72131
2023-04-10,63.18032
2023-04-11,70.72131
2023-04-12,73.01639
2023-04-13,75.21311
2023-04-14,71.50819
2023-04-15,7.4754
2023-04-16,5.7377
2023-04-17,64.75409
2023-04-18,65.04918
2023-04-19,63.11475
2023-04-20,61.44262
2023-04-21,57.37704
2023-04-22,6.72131
2023-04-23,4.85245
2023-04-24,50.06557
2023-04-25,59.70491
2023-04-26,56.75409
2023-04-27,60.29508
2023-04-28,56.03278
2023-04-29,6.9836
2023-04-30,4.45901
2023-05-01,13.86885
2023-05-02,52.81967
2023-05-03,46.19672
2023-05-04,44.88524
2023-05-05,8.29508
2023-05-06,5.37704
2023-05-07,3.50819
2023-05-08,54.26229
2023-05-09,47.21311
2023-05-10,45.01639
2023-05-11,45.34426
2023-05-12,43.14754
2023-05-13,5.14754
2023-05-14,3.60655
2023-05-15,45.63934
2023-05-16,45.34426
2023-05-17,47.57377
2023-05-18,52.72131
2023-05-19,60.4918
2023-05-20,5.77049
2023-05-21,3.86885
2023-05-22,64.42622
2023-05-23,60.68852
2023-05-24,56.9836
2023-05-25,52.59016
2023-05-26,55.93442
2023-05-27,6.88524
2023-05-28,4.39344
2023-05-29,8.81967
