date,상속세면제한도
2022-03-21,31.87889
2022-03-22,31.28524
2022-03-23,34.52062
2022-03-24,34.96586
2022-03-25,30.86969
2022-03-26,26.71415
2022-03-27,29.29652
2022-03-28,33.74888
2022-03-29,32.47254
2022-03-30,34.07539
2022-03-31,36.56871
2022-04-01,30.66191
2022-04-02,23.68655
2022-04-03,27.57494
2022-04-04,33.45206
2022-04-05,37.07331
2022-04-06,36.50934
2022-04-07,31.46334
2022-04-08,31.43365
2022-04-09,25.67527
2022-04-10,25.20035
2022-04-11,33.92698
2022-04-12,32.26476
2022-04-13,32.41317
2022-04-14,33.30365
2022-04-15,29.11843
2022-04-16,25.1113
2022-04-17,27.01098
2022-04-18,37.51855
2022-04-19,35.35173
2022-04-20,32.41317
2022-04-21,33.68952
2022-04-22,32.17571
2022-04-23,28.13891
2022-04-24,31.25556
2022-04-25,38.58711
2022-04-26,34.40189
2022-04-27,30.92905
2022-04-28,32.35381
2022-04-29,28.97002
2022-04-30,28.4951
2022-05-01,27.01098
2022-05-02,35.64856
2022-05-03,32.94746
2022-05-04,31.5227
2022-05-05,27.57494
2022-05-06,31.81953
2022-05-07,33.24428
2022-05-08,35.32205
2022-05-09,40.27901
2022-05-10,34.46126
2022-05-11,35.67824
2022-05-12,34.40189
2022-05-13,28.40605
2022-05-14,27.21875
2022-05-15,28.52478
2022-05-16,43.51439
2022-05-17,39.29949
2022-05-18,35.76728
2022-05-19,33.18492
2022-05-20,31.10715
2022-05-21,25.1113
2022-05-22,29.02938
2022-05-23,33.80825
2022-05-24,30.78064
2022-05-25,29.3262
2022-05-26,30.33541
2022-05-27,29.77144
2022-05-28,27.12971
2022-05-29,25.794
2022-05-30,33.92698
2022-05-31,32.35381
2022-06-01,26.26892
2022-06-02,31.34461
2022-06-03,28.55446
2022-06-04,26.95161
2022-06-05,26.32828
2022-06-06,31.31493
2022-06-07,34.78777
2022-06-08,33.86761
2022-06-09,33.68952
2022-06-10,30.48382
2022-06-11,28.88097
2022-06-12,29.5043
2022-06-13,33.89729
2022-06-14,33.24428
2022-06-15,32.05699
2022-06-16,35.79697
2022-06-17,35.05491
2022-06-18,25.73463
2022-06-19,33.68952
2022-06-20,37.22172
2022-06-21,42.74265
2022-06-22,34.57999
2022-06-23,27.90145
2022-06-24,28.10923
2022-06-25,23.50845
2022-06-26,24.01306
2022-06-27,32.65063
2022-06-28,33.00682
2022-06-29,29.77144
2022-06-30,26.44701
2022-07-01,24.07242
2022-07-02,24.07242
2022-07-03,22.88512
2022-07-04,32.41317
2022-07-05,29.38557
2022-07-06,28.79192
2022-07-07,26.77352
2022-07-08,28.70287
2022-07-09,22.11338
2022-07-10,24.1021
2022-07-11,33.24428
2022-07-12,35.50014
2022-07-13,29.17779
2022-07-14,30.69159
2022-07-15,29.86049
2022-07-16,24.16147
2022-07-17,23.41941
2022-07-18,33.2146
2022-07-19,29.5043
2022-07-20,30.24636
2022-07-21,33.51142
2022-07-22,34.13475
2022-07-23,23.53814
2022-07-24,26.9813
2022-07-25,34.93618
2022-07-26,31.7008
2022-07-27,28.8216
2022-07-28,28.61383
2022-07-29,26.03146
2022-07-30,20.98545
2022-07-31,23.83496
2022-08-01,36.4203
2022-08-02,30.60255
2022-08-03,29.74176
2022-08-04,30.39477
2022-08-05,28.4951
2022-08-06,22.14306
2022-08-07,23.80528
2022-08-08,31.93826
2022-08-09,27.75304
2022-08-10,28.04986
2022-08-11,25.76432
2022-08-12,25.37845
2022-08-13,21.87592
2022-08-14,19.64974
2022-08-15,22.05402
2022-08-16,29.59335
2022-08-17,28.28732
2022-08-18,28.70287
2022-08-19,25.46749
2022-08-20,26.71415
2022-08-21,26.9813
2022-08-22,31.1962
2022-08-23,28.10923
2022-08-24,27.33748
2022-08-25,26.06114
2022-08-26,26.20955
2022-08-27,21.66815
2022-08-28,22.41021
2022-08-29,27.10002
2022-08-30,27.57494
2022-08-31,25.70495
2022-09-01,34.49094
2022-09-02,28.37637
2022-09-03,20.80736
2022-09-04,23.15227
2022-09-05,23.03354
2022-09-06,22.52894
2022-09-07,25.2894
2022-09-08,22.64766
2022-09-09,21.25259
2022-09-10,30.18699
2022-09-11,29.83081
2022-09-12,31.5227
2022-09-13,38.64648
2022-09-14,37.63728
2022-09-15,34.60967
2022-09-16,32.2054
2022-09-17,29.77144
2022-09-18,24.87384
2022-09-19,33.83793
2022-09-20,31.46334
2022-09-21,32.62095
2022-09-22,31.22588
2022-09-23,27.24844
2022-09-24,23.30068
2022-09-25,22.11338
2022-09-26,28.9997
2022-09-27,27.8124
2022-09-28,26.65479
2022-09-29,25.88305
2022-09-30,24.84416
2022-10-01,15.55357
2022-10-02,18.07658
2022-10-03,24.63639
2022-10-04,25.20035
2022-10-05,24.93321
2022-10-06,27.84208
2022-10-07,22.49925
2022-10-08,17.1861
2022-10-09,18.13594
2022-10-10,18.93737
2022-10-11,25.794
2022-10-12,23.74591
2022-10-13,26.41733
2022-10-14,24.63639
2022-10-15,20.00593
2022-10-16,22.41021
2022-10-17,25.14099
2022-10-18,25.31908
2022-10-19,24.25051
2022-10-20,22.97417
2022-10-21,20.59958
2022-10-22,15.40516
2022-10-23,20.68863
2022-10-24,25.23003
2022-10-25,23.62718
2022-10-26,23.53814
2022-10-27,21.81656
2022-10-28,22.0837
2022-10-29,15.28643
2022-10-30,14.42564
2022-10-31,21.9056
2022-11-01,21.60878
2022-11-02,21.69783
2022-11-03,19.47165
2022-11-04,17.98753
2022-11-05,15.07865
2022-11-06,17.72039
2022-11-07,22.79608
2022-11-08,22.64766
2022-11-09,21.93529
2022-11-10,21.60878
2022-11-11,20.18403
2022-11-12,15.49421
2022-11-13,17.75007
2022-11-14,23.83496
2022-11-15,25.14099
2022-11-16,21.9056
2022-11-17,22.49925
2022-11-18,19.94657
2022-11-19,16.6815
2022-11-20,16.6815
2022-11-21,24.6067
2022-11-22,24.25051
2022-11-23,23.15227
2022-11-24,19.70911
2022-11-25,18.69991
2022-11-26,17.75007
2022-11-27,18.19531
2022-11-28,22.5883
2022-11-29,18.93737
2022-11-30,19.17482
2022-12-01,19.08578
2022-12-02,17.57197
2022-12-03,13.11962
2022-12-04,16.44404
2022-12-05,20.21371
2022-12-06,22.46957
2022-12-07,22.41021
2022-12-08,25.23003
2022-12-09,21.60878
2022-12-10,18.90768
2022-12-11,20.0653
2022-12-12,28.22796
2022-12-13,24.13178
2022-12-14,22.17275
2022-12-15,22.49925
2022-12-16,20.51053
2022-12-17,17.89848
2022-12-18,19.76847
2022-12-19,24.75512
2022-12-20,24.07242
2022-12-21,21.93529
2022-12-22,22.67735
2022-12-23,21.96497
2022-12-24,20.5699
2022-12-25,18.55149
2022-12-26,26.38765
2022-12-27,24.25051
2022-12-28,25.2894
2022-12-29,26.89225
2022-12-30,21.401
2022-12-31,17.66102
2023-01-01,20.92609
2023-01-02,26.17987
2023-01-03,25.70495
2023-01-04,24.07242
2023-01-05,23.18195
2023-01-06,26.62511
2023-01-07,19.62006
2023-01-08,23.62718
2023-01-09,27.72336
2023-01-10,23.0929
2023-01-11,24.63639
2023-01-12,27.66399
2023-01-13,24.90353
2023-01-14,19.67943
2023-01-15,23.06322
2023-01-16,26.47669
2023-01-17,26.44701
2023-01-18,26.77352
2023-01-19,23.65687
2023-01-20,20.98545
2023-01-21,21.75719
2023-01-22,26.9813
2023-01-23,25.91273
2023-01-24,27.21875
2023-01-25,33.24428
2023-01-26,30.12763
2023-01-27,25.43781
2023-01-28,23.44909
2023-01-29,22.70703
2023-01-30,29.53398
2023-01-31,27.57494
2023-02-01,24.42861
2023-02-02,27.36717
2023-02-03,25.82368
2023-02-04,21.99465
2023-02-05,21.10418
2023-02-06,29.89017
2023-02-07,26.38765
2023-02-08,26.23924
2023-02-09,27.15939
2023-02-10,28.67319
2023-02-11,23.00385
2023-02-12,26.15019
2023-02-13,36.9249
2023-02-14,28.79192
2023-02-15,25.23003
2023-02-16,24.63639
2023-02-17,27.84208
2023-02-18,21.46037
2023-02-19,22.97417
2023-02-20,26.53606
2023-02-21,24.54734
2023-02-22,27.33748
2023-02-23,23.53814
2023-02-24,26.50638
2023-02-25,19.59038
2023-02-26,19.3826
2023-02-27,24.99257
2023-02-28,22.79608
2023-03-01,19.70911
2023-03-02,25.40813
2023-03-03,21.37132
2023-03-04,18.19531
2023-03-05,19.11546
2023-03-06,25.794
2023-03-07,24.01306
2023-03-08,24.51766
2023-03-09,24.57702
2023-03-10,23.62718
2023-03-11,17.1861
2023-03-12,19.53101
2023-03-13,24.54734
2023-03-14,22.76639
2023-03-15,25.25972
2023-03-16,24.07242
2023-03-17,22.05402
2023-03-18,20.30276
2023-03-19,21.25259
2023-03-20,25.85336
2023-03-21,26.41733
2023-03-22,26.26892
2023-03-23,23.03354
2023-03-24,22.20243
2023-03-25,18.69991
2023-03-26,21.78688
2023-03-27,29.14811
2023-03-28,24.16147
2023-03-29,21.34164
2023-03-30,23.33036
2023-03-31,19.26387
2023-04-01,15.55357
2023-04-02,17.33452
2023-04-03,22.52894
2023-04-04,23.83496
2023-04-05,22.67735
2023-04-06,24.16147
2023-04-07,20.51053
2023-04-08,17.63134
2023-04-09,19.11546
2023-04-10,25.17067
2023-04-11,22.82576
2023-04-12,23.36004
2023-04-13,23.68655
2023-04-14,21.75719
2023-04-15,17.63134
2023-04-16,20.48085
2023-04-17,29.53398
2023-04-18,25.52686
2023-04-19,22.73671
2023-04-20,22.32116
2023-04-21,20.27307
2023-04-22,17.75007
2023-04-23,17.80943
2023-04-24,26.23924
2023-04-25,23.95369
2023-04-26,22.82576
2023-04-27,21.01513
2023-04-28,21.81656
2023-04-29,18.75927
2023-04-30,18.3734
2023-05-01,21.0745
2023-05-02,23.53814
2023-05-03,20.80736
2023-05-04,23.41941
2023-05-05,20.15434
2023-05-06,21.96497
2023-05-07,25.31908
2023-05-08,28.94033
2023-05-09,25.46749
2023-05-10,26.71415
2023-05-11,24.84416
2023-05-12,22.32116
2023-05-13,18.81864
2023-05-14,17.06737
2023-05-15,30.98842
2023-05-16,24.93321
2023-05-17,24.45829
2023-05-18,23.38972
2023-05-19,20.15434
2023-05-20,18.46245
2023-05-21,17.83912
2023-05-22,26.06114
2023-05-23,24.99257
2023-05-24,23.0929
2023-05-25,23.74591
2023-05-26,19.59038
2023-05-27,17.09706
2023-05-28,16.44404
2023-05-29,18.16562
