date,크래프톤주가
2021-03-12,0.21781
2021-03-13,0.11581
2021-03-14,0.19533
2021-03-15,0.36215
2021-03-16,0.42006
2021-03-17,0.29992
2021-03-18,0.48142
2021-03-19,0.39845
2021-03-20,0.21521
2021-03-21,0.23941
2021-03-22,0.36388
2021-03-23,0.3535
2021-03-24,0.25324
2021-03-25,0.24287
2021-03-26,0.25756
2021-03-27,0.1331
2021-03-28,0.12532
2021-03-29,0.2083
2021-03-30,0.22386
2021-03-31,0.40364
2021-04-01,0.27139
2021-04-02,0.31202
2021-04-03,0.13656
2021-04-04,0.13569
2021-04-05,0.27485
2021-04-06,0.33017
2021-04-07,0.28004
2021-04-08,0.36993
2021-04-09,0.3535
2021-04-10,0.19965
2021-04-11,0.17027
2021-04-12,0.22818
2021-04-13,0.2083
2021-04-14,0.18842
2021-04-15,0.25929
2021-04-16,0.23077
2021-04-17,0.17113
2021-04-18,0.13397
2021-04-19,0.17891
2021-04-20,0.15644
2021-04-21,0.14693
2021-04-22,0.16681
2021-04-23,0.17805
2021-04-24,0.08816
2021-04-25,0.08988
2021-04-26,0.19188
2021-04-27,0.24287
2021-04-28,0.24633
2021-04-29,0.172
2021-04-30,0.17891
2021-05-01,0.08988
2021-05-02,0.10631
2021-05-03,0.17891
2021-05-04,0.17805
2021-05-05,0.07778
2021-05-06,0.28263
2021-05-07,0.66898
2021-05-08,0.14779
2021-05-09,0.08988
2021-05-10,0.19274
2021-05-11,0.19101
2021-05-12,0.13483
2021-05-13,0.16162
2021-05-14,0.13915
2021-05-15,0.12792
2021-05-16,0.0968
2021-05-17,0.2688
2021-05-18,0.24374
2021-05-19,0.14347
2021-05-20,0.17891
2021-05-21,0.20225
2021-05-22,0.11495
2021-05-23,0.09075
2021-05-24,0.18928
2021-05-25,0.16854
2021-05-26,0.17459
2021-05-27,0.15644
2021-05-28,0.13051
2021-05-29,0.09507
2021-05-30,0.09766
2021-05-31,0.18496
2021-06-01,0.14261
2021-06-02,0.14434
2021-06-03,0.20311
2021-06-04,0.20398
2021-06-05,0.13137
2021-06-06,0.17459
2021-06-07,1.24463
2021-06-08,0.32585
2021-06-09,0.22904
2021-06-10,0.21262
2021-06-11,0.29819
2021-06-12,0.25238
2021-06-13,0.2809
2021-06-14,0.39931
2021-06-15,0.53933
2021-06-16,0.71306
2021-06-17,0.4918
2021-06-18,0.33968
2021-06-19,0.17718
2021-06-20,0.1452
2021-06-21,0.24806
2021-06-22,0.24719
2021-06-23,0.24633
2021-06-24,0.21608
2021-06-25,0.24374
2021-06-26,0.14174
2021-06-27,0.07865
2021-06-28,0.20138
2021-06-29,0.25238
2021-06-30,0.20657
2021-07-01,0.20311
2021-07-02,0.1962
2021-07-03,0.12187
2021-07-04,0.09853
2021-07-05,0.18496
2021-07-06,0.14347
2021-07-07,0.12964
2021-07-08,0.15903
2021-07-09,0.15212
2021-07-10,0.0847
2021-07-11,0.06309
2021-07-12,0.12446
2021-07-13,0.15557
2021-07-14,0.16422
2021-07-15,0.16076
2021-07-16,0.17977
2021-07-17,0.10544
2021-07-18,0.07865
2021-07-19,0.14002
2021-07-20,0.1599
2021-07-21,0.16076
2021-07-22,0.16681
2021-07-23,0.14088
2021-07-24,0.11927
2021-07-25,0.12705
2021-07-26,0.27485
2021-07-27,0.31115
2021-07-28,0.26534
2021-07-29,0.33795
2021-07-30,0.31461
2021-07-31,0.14866
2021-08-01,0.18583
2021-08-02,0.68713
2021-08-03,1.12881
2021-08-04,0.91272
2021-08-05,0.64824
2021-08-06,1.67592
2021-08-07,0.54193
2021-08-08,0.53847
2021-08-09,2.84449
2021-08-10,100.0
2021-08-11,47.16457
2021-08-12,35.59902
2021-08-13,30.88325
2021-08-14,3.43656
2021-08-15,2.1902
2021-08-16,2.97328
2021-08-17,24.13632
2021-08-18,25.6584
2021-08-19,32.84614
2021-08-20,28.8953
2021-08-21,2.56272
2021-08-22,2.86005
2021-08-23,22.54163
2021-08-24,19.75677
2021-08-25,17.90279
2021-08-26,17.37555
2021-08-27,21.82511
2021-08-28,2.26626
2021-08-29,1.65432
2021-08-30,19.09038
2021-08-31,16.97278
2021-09-01,19.79999
2021-09-02,20.53812
2021-09-03,17.481
2021-09-04,2.19884
2021-09-05,1.72778
2021-09-06,17.13441
2021-09-07,14.91654
2021-09-08,15.39625
2021-09-09,14.96408
2021-09-10,16.66076
2021-09-11,1.57998
2021-09-12,1.25759
2021-09-13,13.40224
2021-09-14,13.24061
2021-09-15,15.5985
2021-09-16,13.42126
2021-09-17,12.60447
2021-09-18,1.21092
2021-09-19,0.85741
2021-09-20,0.72171
2021-09-21,0.77097
2021-09-22,0.92223
2021-09-23,13.10837
2021-09-24,12.09798
2021-09-25,1.22561
2021-09-26,0.86259
2021-09-27,11.499
2021-09-28,10.56639
2021-09-29,10.44884
2021-09-30,11.9182
2021-10-01,9.77639
2021-10-02,1.05102
2021-10-03,0.78826
2021-10-04,1.5385
2021-10-05,10.41427
2021-10-06,9.41856
2021-10-07,9.54303
2021-10-08,7.92501
2021-10-09,0.7727
2021-10-10,0.54279
2021-10-11,0.92915
2021-10-12,8.36063
2021-10-13,8.96825
2021-10-14,8.09528
2021-10-15,7.45136
2021-10-16,0.85568
2021-10-17,0.69578
2021-10-18,7.79363
2021-10-19,8.47904
2021-10-20,8.26987
2021-10-21,7.98897
2021-10-22,8.54732
2021-10-23,1.15733
2021-10-24,0.84098
2021-10-25,9.90431
2021-10-26,9.01924
2021-10-27,7.84462
2021-10-28,7.63632
2021-10-29,7.2612
2021-10-30,1.34662
2021-10-31,0.75974
2021-11-01,7.57841
2021-11-02,8.33815
2021-11-03,7.85154
2021-11-04,9.17137
2021-11-05,8.81181
2021-11-06,1.5143
2021-11-07,1.52467
2021-11-08,10.49292
2021-11-09,10.99164
2021-11-10,13.33137
2021-11-11,27.67833
2021-11-12,22.66437
2021-11-13,3.06922
2021-11-14,2.51605
2021-11-15,16.42134
2021-11-16,14.9831
2021-11-17,17.3695
2021-11-18,14.35387
2021-11-19,11.70384
2021-11-20,1.58344
2021-11-21,1.42786
2021-11-22,11.26044
2021-11-23,9.67181
2021-11-24,9.30101
2021-11-25,8.87317
2021-11-26,8.02959
2021-11-27,1.20314
2021-11-28,1.08559
2021-11-29,8.83341
2021-11-30,8.79538
2021-12-01,9.0469
2021-12-02,8.40039
2021-12-03,7.45308
2021-12-04,1.16597
2021-12-05,1.1193
2021-12-06,8.80835
2021-12-07,9.51105
2021-12-08,8.66919
2021-12-09,8.59486
2021-12-10,7.90772
2021-12-11,1.46157
2021-12-12,1.19795
2021-12-13,7.5473
2021-12-14,6.93017
2021-12-15,6.00015
2021-12-16,5.8342
2021-12-17,6.03559
2021-12-18,1.16511
2021-12-19,1.09769
2021-12-20,6.57666
2021-12-21,6.10387
2021-12-22,5.64578
2021-12-23,5.92236
2021-12-24,5.38043
2021-12-25,0.93952
2021-12-26,0.9231
2021-12-27,6.68556
2021-12-28,9.32867
2021-12-29,7.72189
2021-12-30,6.19117
2021-12-31,1.7952
2022-01-01,1.04929
2022-01-02,0.8842
2022-01-03,5.89902
2022-01-04,7.00882
2022-01-05,9.65539
2022-01-06,9.42893
2022-01-07,11.3512
2022-01-08,2.08389
2022-01-09,1.60246
2022-01-10,10.48255
2022-01-11,10.82914
2022-01-12,10.11002
2022-01-13,12.74968
2022-01-14,9.88011
2022-01-15,2.07956
2022-01-16,2.03808
2022-01-17,8.47818
2022-01-18,7.70287
2022-01-19,9.89567
2022-01-20,9.68823
2022-01-21,12.45667
2022-01-22,2.73991
2022-01-23,1.66037
2022-01-24,10.15238
2022-01-25,12.35727
2022-01-26,14.19483
2022-01-27,13.18184
2022-01-28,12.85599
2022-01-29,2.76584
2022-01-30,3.26974
2022-01-31,1.73211
2022-02-01,1.86867
2022-02-02,2.47543
2022-02-03,10.90088
2022-02-04,11.2034
2022-02-05,2.22996
2022-02-06,2.10377
2022-02-07,12.4074
2022-02-08,11.8067
2022-02-09,9.63983
2022-02-10,11.47998
2022-02-11,20.08781
2022-02-12,3.91194
2022-02-13,2.38467
2022-02-14,11.67532
2022-02-15,12.84735
2022-02-16,10.41254
2022-02-17,8.68129
2022-02-18,7.24737
2022-02-19,1.12276
2022-02-20,1.06571
2022-02-21,7.33726
2022-02-22,7.20502
2022-02-23,9.10395
2022-02-24,7.49457
2022-02-25,6.78237
2022-02-26,1.23685
2022-02-27,0.87642
2022-02-28,6.77718
2022-03-01,2.06487
2022-03-02,7.47037
2022-03-03,6.37095
2022-03-04,6.13844
2022-03-05,1.05361
2022-03-06,0.8116
2022-03-07,5.78234
2022-03-08,5.75814
2022-03-09,0.86173
2022-03-10,6.68815
2022-03-11,5.68899
2022-03-12,1.06744
2022-03-13,0.88507
2022-03-14,5.59046
2022-03-15,4.74256
2022-03-16,4.84627
2022-03-17,5.34672
2022-03-18,5.13237
2022-03-19,1.04669
2022-03-20,1.03373
2022-03-21,5.69159
2022-03-22,4.84455
2022-03-23,5.05717
2022-03-24,4.94913
2022-03-25,4.59476
2022-03-26,1.13486
2022-03-27,0.82975
2022-03-28,4.62328
2022-03-29,4.73305
2022-03-30,4.84627
2022-03-31,5.27239
2022-04-01,4.51783
2022-04-02,0.78394
2022-04-03,0.59638
2022-04-04,8.30617
2022-04-05,5.95607
2022-04-06,4.91715
2022-04-07,4.3199
2022-04-08,4.53252
2022-04-09,0.74504
2022-04-10,0.57218
2022-04-11,4.19371
2022-04-12,4.90764
2022-04-13,4.73737
2022-04-14,4.37003
2022-04-15,3.62585
2022-04-16,0.67503
2022-04-17,0.90062
2022-04-18,4.04591
2022-04-19,3.82118
2022-04-20,3.90243
2022-04-21,3.8134
2022-04-22,4.27323
2022-04-23,0.91618
2022-04-24,0.84876
2022-04-25,4.46078
2022-04-26,4.24211
2022-04-27,5.22831
2022-04-28,5.19201
2022-04-29,4.92493
2022-04-30,0.88852
2022-05-01,0.67417
2022-05-02,3.89724
2022-05-03,3.86872
2022-05-04,3.62585
2022-05-05,0.71479
2022-05-06,3.3216
2022-05-07,0.62058
2022-05-08,0.50217
2022-05-09,3.43829
2022-05-10,3.27147
2022-05-11,4.0995
2022-05-12,5.17645
2022-05-13,4.9716
2022-05-14,0.76665
2022-05-15,0.55403
2022-05-16,4.35274
2022-05-17,3.6414
2022-05-18,3.49706
2022-05-19,3.58695
2022-05-20,4.76503
2022-05-21,0.75282
2022-05-22,0.63355
2022-05-23,3.62412
2022-05-24,3.23431
2022-05-25,3.67684
2022-05-26,3.59732
2022-05-27,3.4452
2022-05-28,0.56354
2022-05-29,0.44858
2022-05-30,4.05714
2022-05-31,3.6414
2022-06-01,0.58601
2022-06-02,3.04329
2022-06-03,2.98019
2022-06-04,0.43302
2022-06-05,0.46241
2022-06-06,0.49958
2022-06-07,5.53774
2022-06-08,4.90851
2022-06-09,5.03902
2022-06-10,4.26285
2022-06-11,0.62577
2022-06-12,0.57218
2022-06-13,4.15395
2022-06-14,4.03208
2022-06-15,3.85662
2022-06-16,3.67598
2022-06-17,4.30261
2022-06-18,0.74159
2022-06-19,0.64219
2022-06-20,3.84193
2022-06-21,4.17383
2022-06-22,3.60337
2022-06-23,4.05109
2022-06-24,4.17124
2022-06-25,0.66034
2022-06-26,0.63355
2022-06-27,4.13493
2022-06-28,3.48237
2022-06-29,4.89036
2022-06-30,6.15659
2022-07-01,4.33719
2022-07-02,0.71825
2022-07-03,0.52205
2022-07-04,3.80649
2022-07-05,3.68548
2022-07-06,4.13839
2022-07-07,3.72438
2022-07-08,3.66215
2022-07-09,0.62058
2022-07-10,0.4676
2022-07-11,3.12713
2022-07-12,3.05625
2022-07-13,3.15738
2022-07-14,3.65264
2022-07-15,3.18331
2022-07-16,0.47797
2022-07-17,0.42179
2022-07-18,3.23344
2022-07-19,2.63792
2022-07-20,4.22396
2022-07-21,4.44004
2022-07-22,3.94651
2022-07-23,0.44685
2022-07-24,0.40536
2022-07-25,3.198
2022-07-26,3.18936
2022-07-27,3.95429
2022-07-28,3.34753
2022-07-29,5.87137
2022-07-30,0.79258
2022-07-31,0.58169
2022-08-01,3.88169
2022-08-02,3.09342
2022-08-03,4.55067
2022-08-04,5.34067
2022-08-05,4.05628
2022-08-06,0.6612
2022-08-07,0.60416
2022-08-08,3.47632
2022-08-09,3.7166
2022-08-10,3.51175
2022-08-11,4.4167
2022-08-12,5.27498
2022-08-13,0.6396
2022-08-14,0.90235
2022-08-15,0.67849
2022-08-16,3.77192
2022-08-17,3.15565
2022-08-18,3.14528
2022-08-19,2.96377
2022-08-20,0.40018
2022-08-21,0.40709
2022-08-22,2.93438
2022-08-23,3.03465
2022-08-24,3.55065
2022-08-25,3.41149
2022-08-26,3.03724
2022-08-27,0.37252
2022-08-28,0.33708
2022-08-29,3.22739
2022-08-30,3.12454
2022-08-31,3.08478
2022-09-01,2.89117
2022-09-02,2.77708
2022-09-03,0.37943
2022-09-04,0.31288
2022-09-05,2.68114
2022-09-06,2.55235
2022-09-07,2.39504
2022-09-08,2.50136
2022-09-09,0.28522
2022-09-10,0.23509
2022-09-11,0.25151
2022-09-12,0.3172
2022-09-13,3.02946
2022-09-14,2.82116
2022-09-15,2.39245
2022-09-16,2.25157
2022-09-17,0.47278
2022-09-18,0.33881
2022-09-19,3.45644
2022-09-20,2.854
2022-09-21,2.66126
2022-09-22,2.87129
2022-09-23,3.14614
2022-09-24,0.52205
2022-09-25,0.38808
2022-09-26,3.41236
2022-09-27,3.01563
2022-09-28,2.98365
2022-09-29,2.81251
2022-09-30,2.6457
2022-10-01,0.42524
2022-10-02,0.37166
2022-10-03,0.41833
2022-10-04,2.51951
2022-10-05,3.22653
2022-10-06,2.69842
2022-10-07,3.32506
2022-10-08,0.55144
2022-10-09,0.3682
2022-10-10,0.49266
2022-10-11,3.85403
2022-10-12,3.35099
2022-10-13,3.44002
2022-10-14,2.82894
2022-10-15,0.56872
2022-10-16,0.51081
2022-10-17,3.43915
2022-10-18,3.12799
2022-10-19,2.95426
2022-10-20,2.81079
2022-10-21,2.29565
2022-10-22,0.39845
2022-10-23,0.293
2022-10-24,2.51259
2022-10-25,2.34146
2022-10-26,2.48753
2022-10-27,2.40196
2022-10-28,2.41233
2022-10-29,0.42265
2022-10-30,0.25929
2022-10-31,2.19798
2022-11-01,2.37084
2022-11-02,3.76241
2022-11-03,2.97933
2022-11-04,2.60421
2022-11-05,0.43302
2022-11-06,0.3293
2022-11-07,2.9655
2022-11-08,3.05625
2022-11-09,2.96896
2022-11-10,2.69756
2022-11-11,6.57147
2022-11-12,0.98706
2022-11-13,0.75369
2022-11-14,4.0606
2022-11-15,3.44779
2022-11-16,3.27752
2022-11-17,3.99491
2022-11-18,3.4694
2022-11-19,0.58255
2022-11-20,0.52118
2022-11-21,4.19717
2022-11-22,3.26456
2022-11-23,3.09947
2022-11-24,3.1375
2022-11-25,3.31987
2022-11-26,0.6396
2022-11-27,0.43302
2022-11-28,2.70188
2022-11-29,2.56272
2022-11-30,2.98279
2022-12-01,3.46422
2022-12-02,5.98632
2022-12-03,1.52207
2022-12-04,1.13831
2022-12-05,8.46089
2022-12-06,4.31471
2022-12-07,3.65264
2022-12-08,3.34407
2022-12-09,3.26715
2022-12-10,0.58255
2022-12-11,0.60416
2022-12-12,3.1254
2022-12-13,2.97587
2022-12-14,3.23085
2022-12-15,2.84104
2022-12-16,2.77881
2022-12-17,0.41141
2022-12-18,0.3561
2022-12-19,2.42443
2022-12-20,2.41665
2022-12-21,2.38121
2022-12-22,2.44172
2022-12-23,2.32503
2022-12-24,0.40364
2022-12-25,0.34313
2022-12-26,2.36393
2022-12-27,2.43826
2022-12-28,2.97846
2022-12-29,3.36655
2022-12-30,1.01471
2022-12-31,0.39586
2023-01-01,0.33449
2023-01-02,2.74942
2023-01-03,2.66385
2023-01-04,2.5852
2023-01-05,2.56445
2023-01-06,2.96031
2023-01-07,0.51341
2023-01-08,0.40969
2023-01-09,3.07354
2023-01-10,2.46419
2023-01-11,2.50568
2023-01-12,2.2749
2023-01-13,2.50568
2023-01-14,0.43562
2023-01-15,0.38808
2023-01-16,2.6941
2023-01-17,2.43221
2023-01-18,2.06401
2023-01-19,2.07438
2023-01-20,1.94041
2023-01-21,0.33622
2023-01-22,0.23941
2023-01-23,0.26534
2023-01-24,0.36388
2023-01-25,2.39332
2023-01-26,3.58176
2023-01-27,3.10811
2023-01-28,0.52032
2023-01-29,0.44599
2023-01-30,2.52469
2023-01-31,2.35529
2023-02-01,2.51691
2023-02-02,2.82202
2023-02-03,3.02341
2023-02-04,0.54798
2023-02-05,0.42179
2023-02-06,2.97241
2023-02-07,2.90932
2023-02-08,5.88087
2023-02-09,4.64662
2023-02-10,3.48755
2023-02-11,0.52983
2023-02-12,0.47451
2023-02-13,3.05366
2023-02-14,3.19109
2023-02-15,2.72435
2023-02-16,3.55583
2023-02-17,2.55494
2023-02-18,0.39672
2023-02-19,0.32152
2023-02-20,2.77016
2023-02-21,2.47024
2023-02-22,2.19971
2023-02-23,2.40369
2023-02-24,2.25675
2023-02-25,0.27226
2023-02-26,0.23768
2023-02-27,2.11587
2023-02-28,2.37171
2023-03-01,0.43562
2023-03-02,2.47456
2023-03-03,2.15563
2023-03-04,0.35178
2023-03-05,0.30424
2023-03-06,2.54457
2023-03-07,2.39072
2023-03-08,2.28527
2023-03-09,2.22391
2023-03-10,2.17723
2023-03-11,0.38721
2023-03-12,0.35437
2023-03-13,2.25934
2023-03-14,2.22218
2023-03-15,2.87129
2023-03-16,2.49098
2023-03-17,2.76238
2023-03-18,0.41055
2023-03-19,0.37598
2023-03-20,2.24984
2023-03-21,2.64051
2023-03-22,3.27839
2023-03-23,3.026
2023-03-24,2.43221
2023-03-25,0.34918
2023-03-26,0.26189
2023-03-27,2.27231
2023-03-28,2.92833
2023-03-29,2.78572
2023-03-30,2.77362
2023-03-31,2.98192
2023-04-01,0.43907
2023-04-02,0.34832
2023-04-03,2.38208
2023-04-04,2.98538
2023-04-05,2.70274
2023-04-06,2.28873
2023-04-07,2.33195
2023-04-08,0.32757
2023-04-09,0.28695
2023-04-10,2.21008
2023-04-11,2.58779
2023-04-12,2.43653
2023-04-13,2.52642
2023-04-14,2.83758
2023-04-15,0.465
2023-04-16,0.33708
2023-04-17,2.2749
2023-04-18,2.27663
2023-04-19,2.59211
2023-04-20,2.74423
2023-04-21,2.47629
2023-04-22,0.32066
2023-04-23,0.29473
2023-04-24,2.07524
2023-04-25,2.38294
2023-04-26,2.07611
2023-04-27,2.1392
2023-04-28,2.08821
2023-04-29,0.40104
2023-04-30,0.35178
2023-05-01,0.58687
2023-05-02,2.09858
2023-05-03,1.87904
2023-05-04,2.18588
2023-05-05,0.45809
2023-05-06,0.33103
2023-05-07,0.36128
2023-05-08,2.65607
2023-05-09,2.86783
2023-05-10,2.99316
2023-05-11,2.34146
2023-05-12,2.26712
2023-05-13,0.4166
2023-05-14,0.33535
2023-05-15,2.08475
2023-05-16,1.97152
2023-05-17,2.07351
2023-05-18,2.07438
2023-05-19,2.2775
2023-05-20,0.46068
2023-05-21,0.34054
2023-05-22,2.29132
2023-05-23,1.93436
2023-05-24,2.80387
2023-05-25,2.15044
2023-05-26,1.7831
2023-05-27,0.34659
2023-05-28,0.29559
2023-05-29,0.32585
