date,미국채권투자
2021-07-02,3.74639
2021-07-03,3.17002
2021-07-04,2.30547
2021-07-05,3.74639
2021-07-06,2.01729
2021-07-07,4.32276
2021-07-08,10.37463
2021-07-09,6.34005
2021-07-10,4.89913
2021-07-11,3.17002
2021-07-12,3.74639
2021-07-13,3.74639
2021-07-14,7.78097
2021-07-15,6.62824
2021-07-16,7.49279
2021-07-17,16.13832
2021-07-18,16.42651
2021-07-19,17.86743
2021-07-20,27.6657
2021-07-21,13.54466
2021-07-22,7.20461
2021-07-23,5.18731
2021-07-24,6.05187
2021-07-25,7.49279
2021-07-26,7.49279
2021-07-28,5.4755
2021-07-29,1.44092
2021-07-30,4.61095
2021-08-01,2.01729
2021-08-02,4.61095
2021-08-03,2.59365
2021-08-04,2.30547
2021-08-06,2.30547
2021-08-07,1.44092
2021-08-08,2.30547
2021-08-09,1.7291
2021-08-10,4.03458
2021-08-11,6.05187
2021-08-12,3.74639
2021-08-14,2.01729
2021-08-15,2.59365
2021-08-16,2.30547
2021-08-17,1.7291
2021-08-18,2.30547
2021-08-19,2.30547
2021-08-20,4.61095
2021-08-21,1.44092
2021-08-22,2.30547
2021-08-23,2.59365
2021-08-24,4.89913
2021-08-25,4.03458
2021-08-26,2.01729
2021-08-28,1.7291
2021-08-29,2.59365
2021-08-30,2.01729
2021-08-31,5.18731
2021-09-01,1.7291
2021-09-02,2.01729
2021-09-06,1.44092
2021-09-07,1.44092
2021-09-09,1.7291
2021-09-10,1.44092
2021-09-11,2.30547
2021-09-12,3.17002
2021-09-14,3.17002
2021-09-15,1.7291
2021-09-17,2.01729
2021-09-19,2.01729
2021-09-20,2.30547
2021-09-22,1.44092
2021-09-23,2.01729
2021-09-24,4.32276
2021-09-25,4.32276
2021-09-26,2.30547
2021-09-27,3.45821
2021-09-28,5.4755
2021-09-29,3.17002
2021-09-30,5.76368
2021-10-01,2.01729
2021-10-03,3.17002
2021-10-04,1.7291
2021-10-05,2.88184
2021-10-06,2.59365
2021-10-08,2.30547
2021-10-09,1.44092
2021-10-10,1.7291
2021-10-11,3.45821
2021-10-12,3.17002
2021-10-13,1.7291
2021-10-14,1.44092
2021-10-16,1.44092
2021-10-17,2.30547
2021-10-18,3.45821
2021-10-19,3.45821
2021-10-20,4.32276
2021-10-23,1.44092
2021-10-24,4.32276
2021-10-26,1.7291
2021-10-27,3.45821
2021-10-28,2.30547
2021-10-29,1.44092
2021-11-03,1.44092
2021-11-04,3.74639
2021-11-05,2.01729
2021-11-07,1.7291
2021-11-10,2.88184
2021-11-11,1.7291
2021-11-12,2.30547
2021-11-15,1.44092
2021-11-16,2.01729
2021-11-18,3.45821
2021-11-19,1.44092
2021-11-21,1.7291
2021-11-24,1.44092
2021-11-25,3.74639
2021-11-26,2.01729
2021-11-28,1.7291
2021-11-30,3.74639
2021-12-02,2.01729
2021-12-07,1.44092
2021-12-08,2.01729
2021-12-09,3.17002
2021-12-10,3.45821
2021-12-12,3.45821
2021-12-13,2.30547
2021-12-16,2.01729
2021-12-18,3.17002
2021-12-19,1.7291
2021-12-20,1.7291
2021-12-31,1.7291
2022-01-02,3.74639
2022-01-04,2.01729
2022-01-05,1.7291
2022-01-06,4.03458
2022-01-07,2.59365
2022-01-09,5.76368
2022-01-10,10.37463
2022-01-11,3.17002
2022-01-12,4.03458
2022-01-13,1.7291
2022-01-14,4.32276
2022-01-15,3.45821
2022-01-17,1.7291
2022-01-18,4.61095
2022-01-19,6.62824
2022-01-20,3.74639
2022-01-22,4.03458
2022-01-23,6.62824
2022-01-24,2.01729
2022-01-25,3.74639
2022-01-26,2.88184
2022-01-27,6.05187
2022-01-28,4.32276
2022-01-31,2.59365
2022-02-01,3.45821
2022-02-02,4.03458
2022-02-03,2.59365
2022-02-05,6.05187
2022-02-07,2.30547
2022-02-09,2.59365
2022-02-10,2.88184
2022-02-11,6.34005
2022-02-12,4.03458
2022-02-13,4.61095
2022-02-14,2.01729
2022-02-15,2.01729
2022-02-16,4.03458
2022-02-17,1.44092
2022-02-18,1.7291
2022-02-19,2.88184
2022-02-20,2.88184
2022-02-21,3.17002
2022-02-23,4.61095
2022-02-24,1.7291
2022-02-25,1.7291
2022-02-27,3.45821
2022-02-28,2.30547
2022-03-01,4.89913
2022-03-03,2.01729
2022-03-05,1.44092
2022-03-06,2.88184
2022-03-07,1.44092
2022-03-08,3.74639
2022-03-11,1.44092
2022-03-15,2.59365
2022-03-16,1.7291
2022-03-17,2.30547
2022-03-18,4.89913
2022-03-19,1.44092
2022-03-20,2.01729
2022-03-21,4.03458
2022-03-22,2.30547
2022-03-24,3.74639
2022-03-26,3.45821
2022-03-27,1.44092
2022-03-28,2.59365
2022-03-29,1.7291
2022-03-30,4.03458
2022-03-31,4.32276
2022-04-01,4.61095
2022-04-02,2.30547
2022-04-04,1.7291
2022-04-05,4.61095
2022-04-06,6.34005
2022-04-07,3.74639
2022-04-08,4.89913
2022-04-09,2.88184
2022-04-10,2.30547
2022-04-11,2.59365
2022-04-12,7.49279
2022-04-13,4.32276
2022-04-15,3.17002
2022-04-16,2.30547
2022-04-17,4.61095
2022-04-18,4.89913
2022-04-19,3.45821
2022-04-20,5.76368
2022-04-21,3.17002
2022-04-22,4.89913
2022-04-23,1.7291
2022-04-24,1.7291
2022-04-25,4.32276
2022-04-26,4.32276
2022-04-27,4.61095
2022-04-28,2.30547
2022-04-29,2.59365
2022-04-30,4.03458
2022-05-01,5.4755
2022-05-02,1.7291
2022-05-03,3.45821
2022-05-04,3.74639
2022-05-06,5.76368
2022-05-07,6.62824
2022-05-08,3.45821
2022-05-09,3.74639
2022-05-10,5.18731
2022-05-12,8.06916
2022-05-13,3.17002
2022-05-14,2.88184
2022-05-16,1.44092
2022-05-17,4.61095
2022-05-19,2.01729
2022-05-20,1.7291
2022-05-24,1.44092
2022-05-25,2.30547
2022-05-26,1.7291
2022-05-27,1.44092
2022-05-28,2.01729
2022-05-31,2.59365
2022-06-01,2.88184
2022-06-02,3.45821
2022-06-03,2.01729
2022-06-04,2.59365
2022-06-05,1.44092
2022-06-06,1.7291
2022-06-07,1.7291
2022-06-09,3.45821
2022-06-10,3.45821
2022-06-11,3.45821
2022-06-12,2.88184
2022-06-13,9.51008
2022-06-14,10.66282
2022-06-15,11.52737
2022-06-16,7.49279
2022-06-17,3.74639
2022-06-18,2.30547
2022-06-19,3.74639
2022-06-20,6.05187
2022-06-21,1.7291
2022-06-22,3.45821
2022-06-23,2.59365
2022-06-24,2.59365
2022-06-25,3.74639
2022-06-28,2.59365
2022-06-29,2.30547
2022-07-01,2.30547
2022-07-02,1.44092
2022-07-04,2.01729
2022-07-08,1.44092
2022-07-09,1.44092
2022-07-12,2.30547
2022-07-13,2.01729
2022-07-14,5.18731
2022-07-17,2.59365
2022-07-18,1.7291
2022-07-26,1.44092
2022-08-01,1.44092
2022-08-03,1.44092
2022-08-05,1.7291
2022-08-08,1.7291
2022-08-09,1.7291
2022-08-10,2.01729
2022-08-11,4.61095
2022-08-12,1.7291
2022-08-14,1.7291
2022-08-15,1.7291
2022-08-16,2.30547
2022-08-17,3.45821
2022-08-18,1.7291
2022-08-23,1.7291
2022-08-27,1.7291
2022-08-29,1.7291
2022-08-30,3.17002
2022-08-31,2.01729
2022-09-01,1.44092
2022-09-02,2.01729
2022-09-03,2.01729
2022-09-06,1.44092
2022-09-07,2.88184
2022-09-08,1.7291
2022-09-10,1.7291
2022-09-11,2.59365
2022-09-12,2.01729
2022-09-13,3.45821
2022-09-14,8.64553
2022-09-15,4.61095
2022-09-16,3.45821
2022-09-17,7.78097
2022-09-18,4.03458
2022-09-19,9.2219
2022-09-20,10.08645
2022-09-21,8.93371
2022-09-22,13.25648
2022-09-23,10.08645
2022-09-24,3.17002
2022-09-25,9.51008
2022-09-26,12.10374
2022-09-27,12.68011
2022-09-28,10.37463
2022-09-29,5.76368
2022-09-30,6.62824
2022-10-01,10.951
2022-10-02,17.29106
2022-10-03,19.02017
2022-10-04,17.29106
2022-10-05,12.68011
2022-10-06,10.66282
2022-10-07,11.23919
2022-10-08,9.79827
2022-10-09,11.23919
2022-10-10,12.96829
2022-10-11,24.49567
2022-10-12,21.61383
2022-10-13,25.93659
2022-10-14,18.73198
2022-10-15,13.54466
2022-10-16,14.6974
2022-10-17,20.74927
2022-10-18,22.1902
2022-10-19,18.4438
2022-10-20,13.83285
2022-10-21,19.02017
2022-10-22,8.93371
2022-10-23,10.951
2022-10-24,12.68011
2022-10-25,11.81556
2022-10-26,11.52737
2022-10-27,10.37463
2022-10-28,8.35734
2022-10-29,10.66282
2022-10-30,4.61095
2022-10-31,10.37463
2022-11-01,6.34005
2022-11-02,38.90489
2022-11-03,22.47838
2022-11-04,17.00288
2022-11-05,12.39193
2022-11-06,16.42651
2022-11-07,18.73198
2022-11-08,18.73198
2022-11-09,11.81556
2022-11-10,14.98559
2022-11-11,12.68011
2022-11-12,7.49279
2022-11-13,8.35734
2022-11-14,12.68011
2022-11-15,11.52737
2022-11-16,13.54466
2022-11-17,16.71469
2022-11-18,17.57925
2022-11-19,6.05187
2022-11-20,8.06916
2022-11-21,11.52737
2022-11-22,9.51008
2022-11-23,9.79827
2022-11-24,12.39193
2022-11-25,7.78097
2022-11-26,7.78097
2022-11-27,11.23919
2022-11-28,13.54466
2022-11-29,10.37463
2022-11-30,6.62824
2022-12-01,10.951
2022-12-02,9.2219
2022-12-03,6.05187
2022-12-04,8.93371
2022-12-05,9.79827
2022-12-06,9.2219
2022-12-07,14.98559
2022-12-08,10.08645
2022-12-09,4.32276
2022-12-10,6.34005
2022-12-11,5.4755
2022-12-12,11.23919
2022-12-13,21.03746
2022-12-14,27.95389
2022-12-15,12.68011
2022-12-16,9.79827
2022-12-17,9.2219
2022-12-18,11.52737
2022-12-19,9.2219
2022-12-20,12.39193
2022-12-21,9.51008
2022-12-22,6.91642
2022-12-23,9.79827
2022-12-24,5.4755
2022-12-25,14.98559
2022-12-26,12.10374
2022-12-27,14.98559
2022-12-28,11.52737
2022-12-29,12.96829
2022-12-30,10.66282
2022-12-31,8.64553
2023-01-01,8.64553
2023-01-02,8.64553
2023-01-03,6.05187
2023-01-04,12.39193
2023-01-05,6.91642
2023-01-06,9.2219
2023-01-07,7.78097
2023-01-08,14.40922
2023-01-09,12.68011
2023-01-10,11.81556
2023-01-11,5.76368
2023-01-12,15.27377
2023-01-13,13.54466
2023-01-14,12.10374
2023-01-15,11.52737
2023-01-16,8.93371
2023-01-17,9.2219
2023-01-18,8.06916
2023-01-19,6.05187
2023-01-20,6.91642
2023-01-21,7.78097
2023-01-22,7.49279
2023-01-23,5.4755
2023-01-24,9.2219
2023-01-25,12.68011
2023-01-26,7.78097
2023-01-27,7.49279
2023-01-28,6.91642
2023-01-29,7.20461
2023-01-30,6.34005
2023-01-31,8.06916
2023-02-01,10.951
2023-02-02,14.12103
2023-02-03,10.37463
2023-02-04,7.49279
2023-02-05,11.52737
2023-02-06,11.23919
2023-02-07,8.35734
2023-02-08,16.13832
2023-02-09,10.66282
2023-02-10,8.93371
2023-02-11,10.951
2023-02-12,4.32276
2023-02-13,8.93371
2023-02-14,13.25648
2023-02-15,12.39193
2023-02-16,24.49567
2023-02-17,17.57925
2023-02-18,14.98559
2023-02-19,11.81556
2023-02-20,14.40922
2023-02-21,12.68011
2023-02-22,23.63112
2023-02-23,21.32564
2023-02-24,18.73198
2023-02-25,18.73198
2023-02-26,18.15561
2023-02-27,18.73198
2023-02-28,27.6657
2023-03-01,23.34293
2023-03-02,40.92219
2023-03-03,30.83573
2023-03-04,18.73198
2023-03-05,16.71469
2023-03-06,18.4438
2023-03-07,19.02017
2023-03-08,41.21037
2023-03-09,26.51296
2023-03-10,25.07204
2023-03-11,25.93659
2023-03-12,19.30835
2023-03-13,21.32564
2023-03-14,27.37752
2023-03-15,25.64841
2023-03-16,24.20749
2023-03-17,27.37752
2023-03-18,14.12103
2023-03-19,17.29106
2023-03-20,23.05475
2023-03-21,19.88472
2023-03-22,21.61383
2023-03-23,27.37752
2023-03-24,26.51296
2023-03-25,19.88472
2023-03-26,22.1902
2023-03-27,34.58213
2023-03-28,31.98847
2023-03-29,19.02017
2023-03-30,17.57925
2023-03-31,15.56195
2023-04-01,11.52737
2023-04-02,12.39193
2023-04-03,12.68011
2023-04-04,13.25648
2023-04-05,17.00288
2023-04-06,12.96829
2023-04-07,13.54466
2023-04-08,8.64553
2023-04-09,9.2219
2023-04-10,14.40922
2023-04-11,11.52737
2023-04-12,16.13832
2023-04-13,14.12103
2023-04-14,15.85014
2023-04-15,7.20461
2023-04-16,9.51008
2023-04-17,29.97118
2023-04-18,30.83573
2023-04-19,25.07204
2023-04-20,14.98559
2023-04-21,12.68011
2023-04-22,7.20461
2023-04-23,10.951
2023-04-24,12.10374
2023-04-25,14.40922
2023-04-26,17.00288
2023-04-27,9.79827
2023-04-28,12.10374
2023-04-29,11.23919
2023-04-30,9.2219
2023-05-01,11.81556
2023-05-02,10.951
2023-05-03,13.25648
2023-05-04,25.07204
2023-05-05,12.10374
2023-05-06,12.39193
2023-05-07,11.52737
2023-05-08,17.00288
2023-05-09,15.27377
2023-05-10,14.40922
2023-05-11,17.00288
2023-05-12,17.00288
2023-05-13,6.34005
2023-05-14,14.6974
2023-05-15,11.81556
2023-05-16,11.81556
2023-05-17,18.73198
2023-05-18,16.71469
2023-05-19,21.03746
2023-05-20,14.6974
2023-05-21,11.23919
2023-05-22,25.36023
2023-05-23,33.71757
2023-05-24,26.80115
2023-05-25,27.95389
2023-05-26,23.9193
2023-05-27,16.42651
2023-05-28,13.25648
2023-05-29,21.03746
2023-05-30,24.49567
2023-05-31,14.6974
2023-06-01,15.85014
2023-06-02,12.96829
2023-06-03,8.06916
2023-06-04,6.05187
2023-06-05,13.83285
2023-06-06,9.2219
2023-06-07,14.40922
2023-06-08,15.56195
2023-06-09,15.27377
2023-06-10,10.37463
2023-06-11,8.06916
2023-06-12,12.39193
2023-06-13,19.88472
2023-06-14,25.07204
2023-06-15,17.86743
2023-06-16,13.54466
2023-06-17,14.12103
2023-06-18,13.25648
2023-06-19,16.71469
2023-06-20,19.30835
2023-06-21,13.54466
2023-06-22,16.13832
2023-06-23,14.12103
2023-06-24,15.56195
2023-06-25,7.49279
2023-06-26,11.81556
2023-06-27,12.68011
2023-06-28,13.25648
2023-06-29,13.25648
2023-06-30,12.68011
2023-07-01,8.64553
2023-07-02,8.35734
2023-07-03,12.68011
2023-07-04,17.29106
2023-07-05,12.10374
2023-07-06,16.13832
2023-07-07,26.80115
2023-07-08,13.54466
2023-07-09,13.25648
2023-07-10,25.07204
2023-07-11,26.51296
2023-07-12,18.15561
2023-07-13,24.78386
2023-07-14,18.4438
2023-07-15,12.96829
2023-07-16,13.54466
2023-07-17,16.42651
2023-07-18,18.4438
2023-07-19,18.15561
2023-07-20,23.63112
2023-07-21,12.96829
2023-07-22,9.79827
2023-07-23,7.78097
2023-07-24,15.85014
2023-07-25,30.25936
2023-07-26,19.30835
2023-07-27,40.92219
2023-07-28,35.73487
2023-07-29,15.56195
2023-07-30,30.54755
2023-07-31,34.29394
2023-08-01,32.85302
2023-08-02,36.02305
2023-08-03,52.16138
2023-08-04,72.62247
2023-08-05,40.05763
2023-08-06,32.56484
2023-08-07,47.26224
2023-08-08,43.80403
2023-08-09,39.19308
2023-08-10,37.75216
2023-08-11,35.73487
2023-08-12,25.64841
2023-08-13,25.36023
2023-08-14,34.00576
2023-08-15,29.39481
2023-08-16,36.8876
2023-08-17,44.3804
2023-08-18,57.06051
2023-08-19,27.95389
2023-08-20,19.30835
2023-08-21,37.46397
2023-08-22,43.22766
2023-08-23,44.09221
2023-08-24,40.34582
2023-08-25,31.12391
2023-08-26,21.90201
2023-08-27,19.88472
2023-08-28,31.70028
2023-08-29,22.47838
2023-08-30,25.07204
2023-08-31,16.42651
2023-09-01,15.27377
2023-09-02,13.83285
2023-09-03,13.25648
2023-09-04,14.12103
2023-09-05,24.20749
2023-09-06,19.02017
2023-09-07,14.40922
2023-09-08,14.12103
2023-09-09,8.64553
2023-09-10,11.81556
2023-09-11,17.57925
2023-09-12,16.42651
2023-09-13,14.40922
2023-09-14,20.17291
2023-09-15,17.00288
2023-09-16,8.06916
2023-09-17,10.951
2023-09-18,14.98559
2023-09-19,23.34293
2023-09-20,22.47838
2023-09-21,30.25936
2023-09-22,32.27665
2023-09-23,20.74927
2023-09-24,20.74927
2023-09-25,30.25936
2023-09-26,41.78674
2023-09-27,28.81844
2023-09-28,21.90201
2023-09-29,14.40922
2023-09-30,17.86743
2023-10-01,17.29106
2023-10-02,14.98559
2023-10-03,37.75216
2023-10-04,100.0
2023-10-05,57.63688
2023-10-06,35.73487
2023-10-07,27.37752
2023-10-08,17.29106
2023-10-09,21.61383
2023-10-10,26.80115
2023-10-11,23.9193
2023-10-12,25.64841
2023-10-13,27.95389
2023-10-14,10.66282
2023-10-15,14.12103
2023-10-16,19.02017
2023-10-17,19.88472
2023-10-18,30.25936
2023-10-19,67.43515
2023-10-20,80.40345
2023-10-21,58.50144
2023-10-22,35.1585
2023-10-23,49.27953
2023-10-24,42.36311
2023-10-25,37.46397
2023-10-26,40.634
2023-10-27,30.25936
2023-10-28,19.02017
2023-10-29,17.29106
2023-10-30,21.03746
2023-10-31,24.78386
2023-11-01,26.80115
2023-11-02,22.47838
2023-11-03,25.36023
2023-11-04,6.62824
2023-11-05,12.68011
2023-11-06,19.59654
2023-11-07,21.90201
2023-11-08,25.64841
2023-11-09,26.22478
2023-11-10,19.88472
2023-11-11,11.23919
2023-11-12,12.39193
2023-11-13,21.32564
2023-11-14,18.4438
2023-11-15,19.59654
2023-11-16,14.6974
2023-11-17,12.96829
2023-11-18,7.78097
2023-11-19,15.56195
2023-11-20,10.37463
2023-11-21,16.71469
2023-11-22,15.56195
2023-11-23,10.37463
2023-11-24,12.68011
2023-11-25,5.18731
2023-11-26,11.52737
2023-11-27,23.34293
2023-11-28,16.42651
2023-11-29,18.73198
2023-11-30,15.56195
2023-12-01,11.81556
2023-12-02,7.20461
2023-12-03,10.66282
2023-12-04,9.51008
2023-12-05,11.52737
2023-12-06,12.68011
2023-12-07,12.96829
2023-12-08,10.951
2023-12-09,9.51008
2023-12-10,10.951
2023-12-11,12.10374
2023-12-12,9.79827
2023-12-13,9.51008
2023-12-14,11.81556
2023-12-15,16.13832
2023-12-16,7.20461
2023-12-17,6.62824
2023-12-18,19.30835
2023-12-19,15.85014
2023-12-20,14.98559
2023-12-21,18.73198
2023-12-22,12.96829
2023-12-23,9.51008
2023-12-24,11.23919
2023-12-25,9.79827
2023-12-26,12.68011
2023-12-27,18.15561
2023-12-28,10.66282
2023-12-29,12.39193
2023-12-30,8.06916
2023-12-31,8.64553
2024-01-01,14.98559
2024-01-02,18.4438
2024-01-03,18.15561
2024-01-04,19.02017
2024-01-05,27.08933
2024-01-06,25.93659
2024-01-07,17.86743
2024-01-08,22.1902
2024-01-09,24.78386
2024-01-10,32.56484
2024-01-11,22.1902
2024-01-12,17.00288
2024-01-13,13.25648
2024-01-14,12.39193
2024-01-15,13.83285
2024-01-16,17.00288
2024-01-17,19.30835
2024-01-18,17.00288
2024-01-19,22.76657
2024-01-20,10.37463
2024-01-21,14.6974
2024-01-22,17.57925
2024-01-23,26.51296
2024-01-24,15.27377
2024-01-25,13.83285
2024-01-26,17.00288
2024-01-27,16.13832
2024-01-28,16.13832
2024-01-29,19.30835
2024-01-30,19.30835
2024-01-31,24.78386
2024-02-01,31.70028
2024-02-02,18.15561
2024-02-03,13.25648
2024-02-04,17.57925
2024-02-05,19.02017
2024-02-06,14.98559
2024-02-07,17.86743
2024-02-08,18.4438
2024-02-09,11.23919
2024-02-10,11.23919
2024-02-11,16.13832
2024-02-12,15.85014
2024-02-13,25.36023
2024-02-14,30.54755
2024-02-15,29.68299
2024-02-16,29.68299
2024-02-17,15.56195
2024-02-18,14.40922
2024-02-19,21.03746
2024-02-20,23.34293
2024-02-21,17.00288
2024-02-22,28.81844
2024-02-23,18.15561
2024-02-24,11.81556
2024-02-25,10.66282
2024-02-26,33.71757
2024-02-27,29.68299
2024-02-28,24.20749
2024-02-29,22.1902
2024-03-01,14.40922
2024-03-02,11.81556
2024-03-03,14.98559
2024-03-04,24.49567
2024-03-05,21.32564
2024-03-06,20.74927
2024-03-07,18.15561
