date,주식창
2020-06-16,34.38877
2020-06-17,11.78356
2020-06-18,13.18637
2020-06-19,9.81963
2020-06-20,5.57114
2020-06-21,5.77154
2020-06-22,11.46292
2020-06-23,10.02004
2020-06-24,12.90581
2020-06-25,14.22845
2020-06-26,8.85771
2020-06-27,4.52905
2020-06-28,4.48897
2020-06-29,8.29659
2020-06-30,10.38076
2020-07-01,10.46092
2020-07-02,10.18036
2020-07-03,10.14028
2020-07-04,4.88977
2020-07-05,7.09418
2020-07-06,10.58116
2020-07-07,11.98396
2020-07-08,14.90981
2020-07-09,12.86573
2020-07-10,8.53707
2020-07-11,4.88977
2020-07-12,4.68937
2020-07-13,10.54108
2020-07-14,10.38076
2020-07-15,32.38476
2020-07-16,12.90581
2020-07-17,11.42284
2020-07-18,6.93386
2020-07-19,7.4549
2020-07-20,11.82364
2020-07-21,10.94188
2020-07-22,16.3527
2020-07-23,12.90581
2020-07-24,11.62324
2020-07-25,6.6533
2020-07-26,6.69338
2020-07-27,13.02605
2020-07-28,14.18837
2020-07-29,13.06613
2020-07-30,14.14829
2020-07-31,11.34268
2020-08-01,5.77154
2020-08-02,7.97595
2020-08-03,12.22444
2020-08-04,13.66733
2020-08-05,15.7515
2020-08-06,13.54709
2020-08-07,13.62725
2020-08-08,7.97595
2020-08-09,8.45691
2020-08-10,15.43086
2020-08-11,15.83166
2020-08-12,13.46693
2020-08-13,11.66332
2020-08-14,12.14428
2020-08-15,4.56913
2020-08-16,4.40881
2020-08-17,8.49699
2020-08-18,10.3006
2020-08-19,8.89779
2020-08-20,11.22244
2020-08-21,10.46092
2020-08-22,5.49098
2020-08-23,7.29458
2020-08-24,12.62525
2020-08-25,11.46292
2020-08-26,15.47094
2020-08-27,14.50901
2020-08-28,14.14829
2020-08-29,7.97595
2020-08-30,7.61523
2020-08-31,14.06813
2020-09-01,14.42885
2020-09-02,17.51503
2020-09-03,12.82565
2020-09-04,12.94589
2020-09-05,7.13426
2020-09-06,8.33667
2020-09-07,14.50901
2020-09-08,14.18837
2020-09-09,14.26853
2020-09-10,22.36472
2020-09-11,12.70541
2020-09-12,7.13426
2020-09-13,6.37274
2020-09-14,11.98396
2020-09-15,12.26452
2020-09-16,12.34468
2020-09-17,11.78356
2020-09-18,11.46292
2020-09-19,7.01402
2020-09-20,7.13426
2020-09-21,10.46092
2020-09-22,9.85971
2020-09-23,10.06012
2020-09-24,9.97995
2020-09-25,8.49699
2020-09-26,5.33066
2020-09-27,5.01002
2020-09-28,10.38076
2020-09-29,10.14028
2020-09-30,3.40681
2020-10-01,3.24649
2020-10-02,4.36873
2020-10-03,4.16833
2020-10-04,8.37675
2020-10-05,11.7034
2020-10-06,8.45691
2020-10-07,9.65931
2020-10-08,11.26252
2020-10-09,4.64929
2020-10-10,4.60921
2020-10-11,5.29058
2020-10-12,10.98196
2020-10-13,8.73747
2020-10-14,9.29859
2020-10-15,9.57915
2020-10-16,9.09819
2020-10-17,4.56913
2020-10-18,4.08817
2020-10-19,10.06012
2020-10-20,8.93787
2020-10-21,8.49699
2020-10-22,10.7014
2020-10-23,8.53707
2020-10-24,3.96793
2020-10-25,2.92585
2020-10-26,8.97795
2020-10-27,9.25851
2020-10-28,13.46693
2020-10-29,9.49899
2020-10-30,8.65731
2020-10-31,3.80761
2020-11-01,4.20841
2020-11-02,8.29659
2020-11-03,9.17835
2020-11-04,8.93787
2020-11-05,9.41883
2020-11-06,9.09819
2020-11-07,4.20841
2020-11-08,3.80761
2020-11-09,12.06412
2020-11-10,10.42084
2020-11-11,11.66332
2020-11-12,10.82164
2020-11-13,9.61923
2020-11-14,4.44889
2020-11-15,5.29058
2020-11-16,10.14028
2020-11-17,10.38076
2020-11-18,9.21843
2020-11-19,12.3046
2020-11-20,9.37875
2020-11-21,6.0521
2020-11-22,6.49298
2020-11-23,13.26653
2020-11-24,13.50701
2020-11-25,12.46492
2020-11-26,11.34268
2020-11-27,13.18637
2020-11-28,6.57314
2020-11-29,6.21242
2020-11-30,11.9038
2020-12-01,10.98196
2020-12-02,14.46893
2020-12-03,17.19438
2020-12-04,12.38476
2020-12-05,6.8537
2020-12-06,6.13226
2020-12-07,12.26452
2020-12-08,13.18637
2020-12-09,13.70741
2020-12-10,13.54709
2020-12-11,11.78356
2020-12-12,6.6533
2020-12-13,5.57114
2020-12-14,13.22645
2020-12-15,13.42685
2020-12-16,12.54509
2020-12-17,13.38677
2020-12-18,12.90581
2020-12-19,6.2525
2020-12-20,8.61723
2020-12-21,14.66933
2020-12-22,13.82765
2020-12-23,13.90781
2020-12-24,13.06613
2020-12-25,5.37074
2020-12-26,5.4509
2020-12-27,5.97194
2020-12-28,11.66332
2020-12-29,13.06613
2020-12-30,14.70941
2020-12-31,8.77755
2021-01-01,8.25651
2021-01-02,8.21643
2021-01-03,10.18036
2021-01-04,20.6012
2021-01-05,18.75751
2021-01-06,16.71342
2021-01-07,16.3527
2021-01-08,18.35671
2021-01-09,10.42084
2021-01-10,10.34068
2021-01-11,20.88176
2021-01-12,16.71342
2021-01-13,16.67334
2021-01-14,17.23446
2021-01-15,15.83166
2021-01-16,7.85571
2021-01-17,9.01803
2021-01-18,15.59118
2021-01-19,16.31262
2021-01-20,17.11422
2021-01-21,16.99398
2021-01-22,15.59118
2021-01-23,9.57915
2021-01-24,9.81963
2021-01-25,17.75551
2021-01-26,16.79358
2021-01-27,15.31062
2021-01-28,16.83366
2021-01-29,15.27054
2021-01-30,8.49699
2021-01-31,6.13226
2021-02-01,12.38476
2021-02-02,13.42685
2021-02-03,14.46893
2021-02-04,14.98997
2021-02-05,13.58717
2021-02-06,8.21643
2021-02-07,7.17434
2021-02-08,15.27054
2021-02-09,13.90781
2021-02-10,12.54509
2021-02-11,5.6513
2021-02-12,6.69338
2021-02-13,7.13426
2021-02-14,8.21643
2021-02-15,15.59118
2021-02-16,17.95591
2021-02-17,16.1523
2021-02-18,13.54709
2021-02-19,15.47094
2021-02-20,6.81362
2021-02-21,7.41482
2021-02-22,15.39078
2021-02-23,15.79158
2021-02-24,15.31062
2021-02-25,14.74949
2021-02-26,13.14629
2021-02-27,7.2545
2021-02-28,5.97194
2021-03-01,7.09418
2021-03-02,16.87374
2021-03-03,13.22645
2021-03-04,14.06813
2021-03-05,14.62925
2021-03-06,7.13426
2021-03-07,6.89378
2021-03-08,14.38877
2021-03-09,13.58717
2021-03-10,14.78957
2021-03-11,15.3507
2021-03-12,15.63126
2021-03-13,5.81162
2021-03-14,8.53707
2021-03-15,14.38877
2021-03-16,14.18837
2021-03-17,15.59118
2021-03-18,14.66933
2021-03-19,16.23246
2021-03-20,5.41082
2021-03-21,6.49298
2021-03-22,14.74949
2021-03-23,20.76152
2021-03-24,21.92384
2021-03-25,13.70741
2021-03-26,12.78557
2021-03-27,6.09218
2021-03-28,6.49298
2021-03-29,12.62525
2021-03-30,12.70541
2021-03-31,13.70741
2021-04-01,14.26853
2021-04-02,13.42685
2021-04-03,6.41282
2021-04-04,7.09418
2021-04-05,12.3046
2021-04-06,13.42685
2021-04-07,11.14228
2021-04-08,11.62324
2021-04-09,9.77955
2021-04-10,5.53106
2021-04-11,4.56913
2021-04-12,12.18436
2021-04-13,10.94188
2021-04-14,11.74348
2021-04-15,14.74949
2021-04-16,12.38476
2021-04-17,5.61122
2021-04-18,4.68937
2021-04-19,12.46492
2021-04-20,10.38076
2021-04-21,12.38476
2021-04-22,9.85971
2021-04-23,10.34068
2021-04-24,5.89178
2021-04-25,4.96993
2021-04-26,11.503
2021-04-27,13.82765
2021-04-28,11.98396
2021-04-29,11.74348
2021-04-30,10.42084
2021-05-01,4.76953
2021-05-02,4.40881
2021-05-03,12.38476
2021-05-04,11.98396
2021-05-05,5.09018
2021-05-06,11.46292
2021-05-07,8.25651
2021-05-08,3.92785
2021-05-09,4.20841
2021-05-10,8.93787
2021-05-11,10.38076
2021-05-12,9.13827
2021-05-13,9.05811
2021-05-14,9.93987
2021-05-15,5.29058
2021-05-16,4.12825
2021-05-17,10.46092
2021-05-18,9.45891
2021-05-19,3.76753
2021-05-20,8.77755
2021-05-21,8.93787
2021-05-22,3.12625
2021-05-23,3.20641
2021-05-24,8.49699
2021-05-25,9.25851
2021-05-26,8.53707
2021-05-27,8.81763
2021-05-28,9.33867
2021-05-29,4.88977
2021-05-30,3.12625
2021-05-31,8.81763
2021-06-01,10.58116
2021-06-02,11.7034
2021-06-03,9.37875
2021-06-04,10.501
2021-06-05,3.44689
2021-06-06,4.08817
2021-06-07,9.45891
2021-06-08,11.9038
2021-06-09,8.41683
2021-06-10,10.1002
2021-06-11,10.42084
2021-06-12,5.13026
2021-06-13,5.01002
2021-06-14,8.97795
2021-06-15,10.06012
2021-06-16,9.85971
2021-06-17,9.29859
2021-06-18,9.45891
2021-06-19,3.20641
2021-06-20,3.16633
2021-06-21,9.61923
2021-06-22,8.81763
2021-06-23,10.02004
2021-06-24,9.85971
2021-06-25,9.13827
2021-06-26,4.16833
2021-06-27,3.36673
2021-06-28,8.45691
2021-06-29,8.57715
2021-06-30,7.37474
2021-07-01,7.61523
2021-07-02,8.33667
2021-07-03,3.60721
2021-07-04,3.16633
2021-07-05,9.09819
2021-07-06,8.37675
2021-07-07,11.26252
2021-07-08,8.29659
2021-07-09,8.01603
2021-07-10,4.36873
2021-07-11,1.96392
2021-07-12,7.89579
2021-07-13,6.6533
2021-07-14,7.4549
2021-07-15,7.0541
2021-07-16,8.29659
2021-07-17,4.08817
2021-07-18,3.16633
2021-07-19,7.69539
2021-07-20,7.37474
2021-07-21,7.4549
2021-07-22,7.29458
2021-07-23,7.97595
2021-07-24,3.48697
2021-07-25,3.16633
2021-07-26,8.17635
2021-07-27,7.77555
2021-07-28,5.8517
2021-07-29,20.76152
2021-07-30,72.54509
2021-07-31,4.60921
2021-08-01,4.48897
2021-08-02,8.73747
2021-08-03,9.09819
2021-08-04,53.58717
2021-08-05,8.21643
2021-08-06,9.61923
2021-08-07,3.76753
2021-08-08,4.04809
2021-08-09,11.7034
2021-08-10,11.22244
2021-08-11,11.18236
2021-08-12,9.29859
2021-08-13,9.37875
2021-08-14,3.92785
2021-08-15,3.36673
2021-08-16,4.92985
2021-08-17,7.97595
2021-08-18,9.45891
2021-08-19,9.13827
2021-08-20,9.61923
2021-08-21,4.08817
2021-08-22,2.56513
2021-08-23,7.89579
2021-08-24,7.93587
2021-08-25,8.17635
2021-08-26,7.33466
2021-08-27,7.17434
2021-08-28,3.52705
2021-08-29,2.92585
2021-08-30,6.57314
2021-08-31,6.77354
2021-09-01,7.85571
2021-09-02,8.77755
2021-09-03,8.81763
2021-09-04,4.08817
2021-09-05,4.48897
2021-09-06,8.05611
2021-09-07,6.53306
2021-09-08,8.17635
2021-09-09,8.13627
2021-09-10,7.69539
2021-09-11,2.80561
2021-09-12,3.24649
2021-09-13,6.81362
2021-09-14,6.73346
2021-09-15,7.69539
2021-09-16,6.57314
2021-09-17,7.49498
2021-09-18,2.48496
2021-09-19,2.24448
2021-09-20,1.6032
2021-09-21,2.24448
2021-09-22,2.76553
2021-09-23,6.89378
2021-09-24,6.29258
2021-09-25,2.80561
2021-09-26,2.64529
2021-09-27,6.81362
2021-09-28,8.53707
2021-09-29,7.33466
2021-09-30,7.13426
2021-10-01,6.8537
2021-10-02,3.16633
2021-10-03,2.12424
2021-10-04,3.80761
2021-10-05,6.57314
2021-10-06,7.73547
2021-10-07,7.33466
2021-10-08,9.37875
2021-10-09,2.52505
2021-10-10,3.20641
2021-10-11,4.12825
2021-10-12,7.81563
2021-10-13,7.81563
2021-10-14,7.37474
2021-10-15,6.8537
2021-10-16,2.48496
2021-10-17,2.96593
2021-10-18,6.21242
2021-10-19,7.13426
2021-10-20,5.6513
2021-10-21,6.21242
2021-10-22,5.77154
2021-10-23,1.96392
2021-10-24,2.4048
2021-10-25,16.03206
2021-10-26,6.37274
2021-10-27,6.6533
2021-10-28,6.8537
2021-10-29,6.29258
2021-10-30,2.88577
2021-10-31,2.2044
2021-11-01,5.69138
2021-11-02,5.8517
2021-11-03,7.0541
2021-11-04,5.6513
2021-11-05,6.4529
2021-11-06,2.32464
2021-11-07,2.68537
2021-11-08,6.21242
2021-11-09,6.57314
2021-11-10,6.57314
2021-11-11,4.84969
2021-11-12,6.33266
2021-11-13,2.004
2021-11-14,2.64529
2021-11-15,6.69338
2021-11-16,5.8517
2021-11-17,6.61322
2021-11-18,16.3527
2021-11-19,6.49298
2021-11-20,3.24649
2021-11-21,4.04809
2021-11-22,7.53507
2021-11-23,6.77354
2021-11-24,7.09418
2021-11-25,5.33066
2021-11-26,8.01603
2021-11-27,2.76553
2021-11-28,2.48496
2021-11-29,7.37474
2021-11-30,6.8537
2021-12-01,6.21242
2021-12-02,5.69138
2021-12-03,5.61122
2021-12-04,3.16633
2021-12-05,3.16633
2021-12-06,5.81162
2021-12-07,6.53306
2021-12-08,7.37474
2021-12-09,7.4549
2021-12-10,7.21442
2021-12-11,3.80761
2021-12-12,3.64729
2021-12-13,7.37474
2021-12-14,6.33266
2021-12-15,6.57314
2021-12-16,7.09418
2021-12-17,5.81162
2021-12-18,2.76553
2021-12-19,2.4048
2021-12-20,7.49498
2021-12-21,6.0521
2021-12-22,7.0541
2021-12-23,8.17635
2021-12-24,6.01202
2021-12-25,2.84569
2021-12-26,2.88577
2021-12-27,6.37274
2021-12-28,9.05811
2021-12-29,7.97595
2021-12-30,7.2545
2021-12-31,5.01002
2022-01-01,2.12424
2022-01-02,3.28657
2022-01-03,11.62324
2022-01-04,7.85571
2022-01-05,6.69338
2022-01-06,8.05611
2022-01-07,10.66132
2022-01-08,3.40681
2022-01-09,4.20841
2022-01-10,10.94188
2022-01-11,9.21843
2022-01-12,10.18036
2022-01-13,7.81563
2022-01-14,10.26052
2022-01-15,4.48897
2022-01-16,3.12625
2022-01-17,6.2525
2022-01-18,8.05611
2022-01-19,9.05811
2022-01-20,9.37875
2022-01-21,10.94188
2022-01-22,3.56713
2022-01-23,2.96593
2022-01-24,8.57715
2022-01-25,10.1002
2022-01-26,7.61523
2022-01-27,15.43086
2022-01-28,12.22444
2022-01-29,4.00801
2022-01-30,2.4048
2022-01-31,6.97394
2022-02-01,8.49699
2022-02-02,7.33466
2022-02-03,11.7034
2022-02-04,11.26252
2022-02-05,6.09218
2022-02-06,3.56713
2022-02-07,8.85771
2022-02-08,10.42084
2022-02-09,10.3006
2022-02-10,9.21843
2022-02-11,9.57915
2022-02-12,3.88777
2022-02-13,3.36673
2022-02-14,7.4549
2022-02-15,8.25651
2022-02-16,8.69739
2022-02-17,8.61723
2022-02-18,8.73747
2022-02-19,3.56713
2022-02-20,3.44689
2022-02-21,7.65531
2022-02-22,8.13627
2022-02-23,8.05611
2022-02-24,7.57515
2022-02-25,6.29258
2022-02-26,3.72745
2022-02-27,3.56713
2022-02-28,8.25651
2022-03-01,3.44689
2022-03-02,6.77354
2022-03-03,6.13226
2022-03-04,6.2525
2022-03-05,3.16633
2022-03-06,2.12424
2022-03-07,6.49298
2022-03-08,5.77154
2022-03-09,3.16633
2022-03-10,6.53306
2022-03-11,6.33266
2022-03-12,2.24448
2022-03-13,3.04609
2022-03-14,6.89378
2022-03-15,5.57114
2022-03-16,6.69338
2022-03-17,7.09418
2022-03-18,7.73547
2022-03-19,3.68737
2022-03-20,3.52705
2022-03-21,6.89378
2022-03-22,7.0541
2022-03-23,7.37474
2022-03-24,6.81362
2022-03-25,7.65531
2022-03-26,3.84769
2022-03-27,2.72545
2022-03-28,6.89378
2022-03-29,5.97194
2022-03-30,7.29458
2022-03-31,6.73346
2022-04-01,6.57314
2022-04-02,1.96392
2022-04-03,3.20641
2022-04-04,6.33266
2022-04-05,5.97194
2022-04-06,6.53306
2022-04-07,5.89178
2022-04-08,5.61122
2022-04-09,2.04408
2022-04-10,2.44488
2022-04-11,5.49098
2022-04-12,5.49098
2022-04-13,6.4529
2022-04-14,6.13226
2022-04-15,5.17034
2022-04-16,2.004
2022-04-17,2.32464
2022-04-18,5.41082
2022-04-19,6.21242
2022-04-20,6.97394
2022-04-21,7.4549
2022-04-22,7.09418
2022-04-23,1.96392
2022-04-24,2.52505
2022-04-25,6.37274
2022-04-26,6.57314
2022-04-27,5.77154
2022-04-28,5.81162
2022-04-29,5.89178
2022-04-30,2.24448
2022-05-01,2.96593
2022-05-02,5.97194
2022-05-03,5.93186
2022-05-04,5.13026
2022-05-05,2.48496
2022-05-06,5.13026
2022-05-07,2.04408
2022-05-08,1.96392
2022-05-09,5.21042
2022-05-10,5.77154
2022-05-11,5.61122
2022-05-12,6.0521
2022-05-13,5.21042
2022-05-14,2.88577
2022-05-15,3.32665
2022-05-16,6.6533
2022-05-17,9.57915
2022-05-18,9.05811
2022-05-19,9.01803
2022-05-20,9.77955
2022-05-21,2.76553
2022-05-22,2.48496
2022-05-23,8.17635
2022-05-24,8.13627
2022-05-25,5.09018
2022-05-26,5.33066
2022-05-27,5.33066
2022-05-28,1.68336
2022-05-29,1.56312
2022-05-30,4.88977
2022-05-31,5.6513
2022-06-01,3.24649
2022-06-02,4.48897
2022-06-03,5.13026
2022-06-04,1.76352
2022-06-05,1.16232
2022-06-06,2.04408
2022-06-07,5.0501
2022-06-08,5.17034
2022-06-09,4.52905
2022-06-10,4.52905
2022-06-11,2.04408
2022-06-12,1.44288
2022-06-13,5.57114
2022-06-14,5.73146
2022-06-15,5.6513
2022-06-16,5.2505
2022-06-17,4.48897
2022-06-18,2.28456
2022-06-19,2.08416
2022-06-20,4.44889
2022-06-21,4.72945
2022-06-22,4.08817
2022-06-23,5.29058
2022-06-24,5.2505
2022-06-25,2.44488
2022-06-26,3.16633
2022-06-27,5.89178
2022-06-28,4.64929
2022-06-29,5.13026
2022-06-30,5.53106
2022-07-01,4.12825
2022-07-02,1.4028
2022-07-03,1.48296
2022-07-04,4.08817
2022-07-05,4.96993
2022-07-06,4.44889
2022-07-07,4.92985
2022-07-08,4.32865
2022-07-09,1.08216
2022-07-10,1.48296
2022-07-11,4.16833
2022-07-12,3.64729
2022-07-13,3.76753
2022-07-14,3.28657
2022-07-15,3.36673
2022-07-16,1.2024
2022-07-17,1.96392
2022-07-18,4.28857
2022-07-19,4.36873
2022-07-20,4.44889
2022-07-21,4.40881
2022-07-22,5.17034
2022-07-23,1.48296
2022-07-24,1.64328
2022-07-25,4.60921
2022-07-26,4.48897
2022-07-27,3.04609
2022-07-28,3.64729
2022-07-29,4.00801
2022-07-30,1.84368
2022-07-31,1.68336
2022-08-01,5.53106
2022-08-02,3.72745
2022-08-03,5.01002
2022-08-04,4.48897
2022-08-05,4.16833
2022-08-06,2.04408
2022-08-07,1.68336
2022-08-08,4.32865
2022-08-09,4.04809
2022-08-10,4.36873
2022-08-11,4.32865
2022-08-12,4.28857
2022-08-13,2.32464
2022-08-14,1.24248
2022-08-15,3.08617
2022-08-16,5.37074
2022-08-17,4.36873
2022-08-18,3.96793
2022-08-19,5.0501
2022-08-20,1.24248
2022-08-21,2.44488
2022-08-22,4.88977
2022-08-23,4.76953
2022-08-24,4.24849
2022-08-25,4.92985
2022-08-26,4.08817
2022-08-27,1.32264
2022-08-28,1.96392
2022-08-29,4.16833
2022-08-30,4.40881
2022-08-31,3.96793
2022-09-01,3.24649
2022-09-02,3.92785
2022-09-03,1.44288
2022-09-04,1.56312
2022-09-05,5.09018
2022-09-06,7.01402
2022-09-07,4.08817
2022-09-08,3.84769
2022-09-09,1.56312
2022-09-10,1.32264
2022-09-11,1.52304
2022-09-12,1.28256
2022-09-13,5.17034
2022-09-14,4.52905
2022-09-15,3.88777
2022-09-16,3.36673
2022-09-17,1.64328
2022-09-18,1.8036
2022-09-19,4.36873
2022-09-20,3.64729
2022-09-21,4.04809
2022-09-22,3.88777
2022-09-23,6.81362
2022-09-24,1.36272
2022-09-25,1.68336
2022-09-26,3.76753
2022-09-27,4.08817
2022-09-28,4.00801
2022-09-29,4.08817
2022-09-30,3.04609
2022-10-01,1.44288
2022-10-02,1.44288
2022-10-03,1.52304
2022-10-04,4.16833
2022-10-05,3.48697
2022-10-06,3.88777
2022-10-07,2.68537
2022-10-08,1.2024
2022-10-09,0.96192
2022-10-10,2.24448
2022-10-11,3.64729
2022-10-12,3.28657
2022-10-13,3.04609
2022-10-14,2.92585
2022-10-15,1.24248
2022-10-16,1.36272
2022-10-17,4.12825
2022-10-18,4.32865
2022-10-19,3.68737
2022-10-20,3.12625
2022-10-21,3.12625
2022-10-22,1.36272
2022-10-23,1.64328
2022-10-24,3.24649
2022-10-25,3.16633
2022-10-26,3.52705
2022-10-27,3.04609
2022-10-28,3.64729
2022-10-29,1.002
2022-10-30,1.76352
2022-10-31,4.12825
2022-11-01,2.88577
2022-11-02,3.36673
2022-11-03,2.96593
2022-11-04,2.64529
2022-11-05,1.52304
2022-11-06,1.36272
2022-11-07,2.96593
2022-11-08,3.60721
2022-11-09,2.72545
2022-11-10,3.60721
2022-11-11,4.12825
2022-11-12,2.16432
2022-11-13,1.68336
2022-11-14,3.40681
2022-11-15,4.44889
2022-11-16,4.24849
2022-11-17,7.4549
2022-11-18,4.20841
2022-11-19,2.16432
2022-11-20,1.56312
2022-11-21,3.12625
2022-11-22,3.48697
2022-11-23,3.60721
2022-11-24,3.04609
2022-11-25,2.52505
2022-11-26,1.52304
2022-11-27,1.002
2022-11-28,3.48697
2022-11-29,5.13026
2022-11-30,3.56713
2022-12-01,3.00601
2022-12-02,3.24649
2022-12-03,1.12224
2022-12-04,1.2024
2022-12-05,3.32665
2022-12-06,3.92785
2022-12-07,3.12625
2022-12-08,4.08817
2022-12-09,2.68537
2022-12-10,1.36272
2022-12-11,1.44288
2022-12-12,3.48697
2022-12-13,3.36673
2022-12-14,3.72745
2022-12-15,3.12625
2022-12-16,3.28657
2022-12-17,1.2024
2022-12-18,1.28256
2022-12-19,3.12625
2022-12-20,3.08617
2022-12-21,3.36673
2022-12-22,4.36873
2022-12-23,3.68737
2022-12-24,1.44288
2022-12-25,1.52304
2022-12-26,2.80561
2022-12-27,2.68537
2022-12-28,3.60721
2022-12-29,3.80761
2022-12-30,3.60721
2022-12-31,1.08216
2023-01-01,1.84368
2023-01-02,5.93186
2023-01-03,4.00801
2023-01-04,3.16633
2023-01-05,3.24649
2023-01-06,3.60721
2023-01-07,1.76352
2023-01-08,2.004
2023-01-09,3.52705
2023-01-10,3.52705
2023-01-11,3.56713
2023-01-12,3.48697
2023-01-13,2.92585
2023-01-14,1.44288
2023-01-15,0.92184
2023-01-16,3.00601
2023-01-17,3.12625
2023-01-18,2.92585
2023-01-19,2.04408
2023-01-20,2.52505
2023-01-21,1.92384
2023-01-22,1.08216
2023-01-23,1.2024
2023-01-24,2.04408
2023-01-25,8.57715
2023-01-26,4.48897
2023-01-27,4.16833
2023-01-28,2.32464
2023-01-29,3.16633
2023-01-30,4.12825
2023-01-31,3.92785
2023-02-01,4.40881
2023-02-02,4.40881
2023-02-03,4.36873
2023-02-04,2.4048
2023-02-05,1.76352
2023-02-06,4.68937
2023-02-07,5.61122
2023-02-08,5.57114
2023-02-09,4.20841
2023-02-10,2.92585
2023-02-11,2.16432
2023-02-12,1.68336
2023-02-13,3.76753
2023-02-14,5.49098
2023-02-15,4.28857
2023-02-16,4.24849
2023-02-17,3.92785
2023-02-18,2.16432
2023-02-19,1.68336
2023-02-20,3.36673
2023-02-21,4.84969
2023-02-22,4.72945
2023-02-23,3.40681
2023-02-24,4.00801
2023-02-25,2.76553
2023-02-26,2.28456
2023-02-27,4.08817
2023-02-28,3.68737
2023-03-01,2.60521
2023-03-02,4.48897
2023-03-03,3.48697
2023-03-04,1.52304
2023-03-05,2.32464
2023-03-06,3.84769
2023-03-07,5.17034
2023-03-08,3.68737
2023-03-09,3.84769
2023-03-10,3.04609
2023-03-11,1.76352
2023-03-12,1.4028
2023-03-13,4.36873
2023-03-14,2.88577
2023-03-15,4.56913
2023-03-16,3.04609
2023-03-17,3.48697
2023-03-18,3.08617
2023-03-19,2.004
2023-03-20,3.76753
2023-03-21,4.44889
2023-03-22,2.64529
2023-03-23,4.56913
2023-03-24,4.20841
2023-03-25,2.44488
2023-03-26,2.68537
2023-03-27,4.12825
2023-03-28,6.61322
2023-03-29,6.53306
2023-03-30,5.33066
2023-03-31,5.29058
2023-04-01,2.80561
2023-04-02,3.28657
2023-04-03,5.0501
2023-04-04,4.60921
2023-04-05,6.33266
2023-04-06,5.17034
2023-04-07,4.32865
2023-04-08,2.56513
2023-04-09,2.32464
2023-04-10,4.88977
2023-04-11,5.21042
2023-04-12,5.6513
2023-04-13,5.09018
2023-04-14,4.56913
2023-04-15,2.56513
2023-04-16,3.48697
2023-04-17,5.77154
2023-04-18,4.92985
2023-04-19,6.0521
2023-04-20,4.32865
2023-04-21,4.24849
2023-04-22,2.88577
2023-04-23,2.08416
2023-04-24,4.00801
2023-04-25,3.04609
2023-04-26,3.36673
2023-04-27,3.60721
2023-04-28,3.52705
2023-04-29,2.28456
2023-04-30,2.08416
2023-05-01,3.08617
2023-05-02,3.64729
2023-05-03,4.12825
2023-05-04,4.16833
2023-05-05,2.36472
2023-05-06,2.24448
2023-05-07,1.56312
2023-05-08,4.64929
2023-05-09,4.08817
2023-05-10,3.32665
2023-05-11,3.28657
2023-05-12,3.52705
2023-05-13,1.4028
2023-05-14,1.64328
2023-05-15,2.92585
2023-05-16,3.00601
2023-05-17,3.96793
2023-05-18,5.21042
2023-05-19,100.0
2023-05-20,2.56513
2023-05-21,1.24248
2023-05-22,6.17234
2023-05-23,5.61122
2023-05-24,5.2505
2023-05-25,5.13026
2023-05-26,5.17034
2023-05-27,1.76352
2023-05-28,1.64328
2023-05-29,2.24448
