date,걷기앱
2021-06-30,8.83838
2021-07-01,11.11111
2021-07-02,10.35353
2021-07-03,11.11111
2021-07-04,12.62626
2021-07-05,6.81818
2021-07-06,10.60606
2021-07-07,4.54545
2021-07-08,11.11111
2021-07-09,8.0808
2021-07-10,9.0909
2021-07-11,7.32323
2021-07-12,9.0909
2021-07-13,7.0707
2021-07-14,6.81818
2021-07-15,6.0606
2021-07-16,4.54545
2021-07-17,7.32323
2021-07-18,7.0707
2021-07-19,6.31313
2021-07-20,8.58585
2021-07-21,6.0606
2021-07-22,7.32323
2021-07-23,4.29292
2021-07-24,5.55555
2021-07-25,8.83838
2021-07-26,5.30303
2021-07-27,7.32323
2021-07-28,7.32323
2021-07-29,7.0707
2021-07-30,6.56565
2021-07-31,5.80808
2021-08-01,9.34343
2021-08-02,7.57575
2021-08-03,10.10101
2021-08-04,8.0808
2021-08-05,7.82828
2021-08-06,9.34343
2021-08-07,8.83838
2021-08-08,8.83838
2021-08-09,11.36363
2021-08-10,11.36363
2021-08-11,12.37373
2021-08-12,15.40404
2021-08-13,8.33333
2021-08-14,11.86868
2021-08-15,8.83838
2021-08-16,13.88888
2021-08-17,11.86868
2021-08-18,14.64646
2021-08-19,13.38383
2021-08-20,10.10101
2021-08-21,4.54545
2021-08-22,11.61616
2021-08-23,12.12121
2021-08-24,8.0808
2021-08-25,12.12121
2021-08-26,19.69696
2021-08-27,8.0808
2021-08-28,18.18181
2021-08-29,24.24242
2021-08-30,20.45454
2021-08-31,8.58585
2021-09-01,13.38383
2021-09-02,13.63636
2021-09-03,12.62626
2021-09-04,10.60606
2021-09-05,13.63636
2021-09-06,10.60606
2021-09-07,9.0909
2021-09-08,11.86868
2021-09-09,9.59595
2021-09-10,16.41414
2021-09-11,10.35353
2021-09-12,9.34343
2021-09-13,15.65656
2021-09-14,11.11111
2021-09-15,10.35353
2021-09-16,9.0909
2021-09-17,8.0808
2021-09-18,7.82828
2021-09-19,9.84848
2021-09-20,8.83838
2021-09-21,11.61616
2021-09-22,15.65656
2021-09-23,17.67676
2021-09-24,12.12121
2021-09-25,10.10101
2021-09-26,29.79797
2021-09-27,14.89898
2021-09-28,11.61616
2021-09-29,9.59595
2021-09-30,11.86868
2021-10-01,12.37373
2021-10-02,12.12121
2021-10-03,10.35353
2021-10-04,11.36363
2021-10-05,14.64646
2021-10-06,12.37373
2021-10-07,7.57575
2021-10-08,13.13131
2021-10-09,10.10101
2021-10-10,7.57575
2021-10-11,10.35353
2021-10-12,12.87878
2021-10-13,11.86868
2021-10-14,15.15151
2021-10-15,10.85858
2021-10-16,9.59595
2021-10-17,6.31313
2021-10-18,9.59595
2021-10-19,7.0707
2021-10-20,7.82828
2021-10-21,8.83838
2021-10-22,20.45454
2021-10-23,9.0909
2021-10-24,11.61616
2021-10-25,12.62626
2021-10-26,14.89898
2021-10-27,9.84848
2021-10-28,11.86868
2021-10-29,6.0606
2021-10-30,5.80808
2021-10-31,9.84848
2021-11-01,11.86868
2021-11-02,15.40404
2021-11-03,12.37373
2021-11-04,11.61616
2021-11-05,10.60606
2021-11-06,7.57575
2021-11-07,9.34343
2021-11-08,8.0808
2021-11-09,10.10101
2021-11-10,5.80808
2021-11-11,6.0606
2021-11-12,7.0707
2021-11-13,5.55555
2021-11-14,7.0707
2021-11-15,10.10101
2021-11-16,7.82828
2021-11-17,6.0606
2021-11-18,7.82828
2021-11-19,7.82828
2021-11-20,7.32323
2021-11-21,7.32323
2021-11-22,4.0404
2021-11-23,10.60606
2021-11-24,5.30303
2021-11-25,8.0808
2021-11-26,7.0707
2021-11-27,7.0707
2021-11-28,8.33333
2021-11-29,4.79797
2021-11-30,5.80808
2021-12-01,3.53535
2021-12-02,6.0606
2021-12-03,7.32323
2021-12-04,7.32323
2021-12-05,7.32323
2021-12-06,7.82828
2021-12-07,7.57575
2021-12-08,7.32323
2021-12-09,8.58585
2021-12-10,7.0707
2021-12-11,8.33333
2021-12-12,9.0909
2021-12-13,11.36363
2021-12-14,5.30303
2021-12-15,4.54545
2021-12-16,7.82828
2021-12-17,5.55555
2021-12-18,3.53535
2021-12-19,4.79797
2021-12-20,8.33333
2021-12-21,4.29292
2021-12-22,8.83838
2021-12-23,6.31313
2021-12-24,7.82828
2021-12-25,4.79797
2021-12-26,4.54545
2021-12-27,40.15151
2021-12-28,11.11111
2021-12-29,8.33333
2021-12-30,7.57575
2021-12-31,6.56565
2022-01-01,12.12121
2022-01-02,12.12121
2022-01-03,17.67676
2022-01-04,9.59595
2022-01-05,10.10101
2022-01-06,8.83838
2022-01-07,5.30303
2022-01-08,10.35353
2022-01-09,10.10101
2022-01-10,12.12121
2022-01-11,8.58585
2022-01-12,8.33333
2022-01-13,6.0606
2022-01-14,10.85858
2022-01-15,9.59595
2022-01-16,10.60606
2022-01-17,9.34343
2022-01-18,8.0808
2022-01-19,9.0909
2022-01-20,8.0808
2022-01-21,14.89898
2022-01-22,8.33333
2022-01-23,11.61616
2022-01-24,8.83838
2022-01-25,9.0909
2022-01-26,8.0808
2022-01-27,6.0606
2022-01-28,5.30303
2022-01-29,7.0707
2022-01-30,8.83838
2022-01-31,10.60606
2022-02-01,8.58585
2022-02-02,11.61616
2022-02-03,7.0707
2022-02-04,8.0808
2022-02-05,7.57575
2022-02-06,8.83838
2022-02-07,9.0909
2022-02-08,10.60606
2022-02-09,9.34343
2022-02-10,14.64646
2022-02-11,12.12121
2022-02-12,7.82828
2022-02-13,13.38383
2022-02-14,11.36363
2022-02-15,7.57575
2022-02-16,12.62626
2022-02-17,9.84848
2022-02-18,10.35353
2022-02-19,10.35353
2022-02-20,11.36363
2022-02-21,10.35353
2022-02-22,10.85858
2022-02-23,12.87878
2022-02-24,12.12121
2022-02-25,11.11111
2022-02-26,6.81818
2022-02-27,9.59595
2022-02-28,12.87878
2022-03-01,14.89898
2022-03-02,11.61616
2022-03-03,12.37373
2022-03-04,8.58585
2022-03-05,7.57575
2022-03-06,14.14141
2022-03-07,13.63636
2022-03-08,8.58585
2022-03-09,9.59595
2022-03-10,9.34343
2022-03-11,7.32323
2022-03-12,11.11111
2022-03-13,7.57575
2022-03-14,29.0404
2022-03-15,15.90909
2022-03-16,20.20202
2022-03-17,13.38383
2022-03-18,12.12121
2022-03-19,9.84848
2022-03-20,10.60606
2022-03-21,10.10101
2022-03-22,12.37373
2022-03-23,9.34343
2022-03-24,9.0909
2022-03-25,6.81818
2022-03-26,6.0606
2022-03-27,11.36363
2022-03-28,14.64646
2022-03-29,12.12121
2022-03-30,12.37373
2022-03-31,16.41414
2022-04-01,14.14141
2022-04-02,5.30303
2022-04-03,10.10101
2022-04-04,10.60606
2022-04-05,12.62626
2022-04-06,8.83838
2022-04-07,6.81818
2022-04-08,6.56565
2022-04-09,10.10101
2022-04-10,6.31313
2022-04-11,11.11111
2022-04-12,9.59595
2022-04-13,10.35353
2022-04-14,9.34343
2022-04-15,9.84848
2022-04-16,10.10101
2022-04-17,12.12121
2022-04-18,8.83838
2022-04-19,15.15151
2022-04-20,10.35353
2022-04-21,13.38383
2022-04-22,11.11111
2022-04-23,20.20202
2022-04-24,34.84848
2022-04-25,15.15151
2022-04-26,13.13131
2022-04-27,10.10101
2022-04-28,14.64646
2022-04-29,11.61616
2022-04-30,12.37373
2022-05-01,10.60606
2022-05-02,12.37373
2022-05-03,13.63636
2022-05-04,15.40404
2022-05-05,10.85858
2022-05-06,9.34343
2022-05-07,11.86868
2022-05-08,17.92929
2022-05-09,33.83838
2022-05-10,18.93939
2022-05-11,18.93939
2022-05-12,11.86868
2022-05-13,15.40404
2022-05-14,9.34343
2022-05-15,14.64646
2022-05-16,14.14141
2022-05-17,13.13131
2022-05-18,14.39393
2022-05-19,14.39393
2022-05-20,11.11111
2022-05-21,9.34343
2022-05-22,12.12121
2022-05-23,18.18181
2022-05-24,20.95959
2022-05-25,16.41414
2022-05-26,17.92929
2022-05-27,15.15151
2022-05-28,15.15151
2022-05-29,14.89898
2022-05-30,20.45454
2022-05-31,13.63636
2022-06-01,18.93939
2022-06-02,14.39393
2022-06-03,8.33333
2022-06-04,8.33333
2022-06-05,18.18181
2022-06-06,11.36363
2022-06-07,13.63636
2022-06-08,18.18181
2022-06-09,12.62626
2022-06-10,11.11111
2022-06-11,11.11111
2022-06-12,12.37373
2022-06-13,10.85858
2022-06-14,13.63636
2022-06-15,18.18181
2022-06-16,11.86868
2022-06-17,8.0808
2022-06-18,10.85858
2022-06-19,8.83838
2022-06-20,11.61616
2022-06-21,10.85858
2022-06-22,11.61616
2022-06-23,6.56565
2022-06-24,7.57575
2022-06-25,9.59595
2022-06-26,8.33333
2022-06-27,8.33333
2022-06-28,7.0707
2022-06-29,15.90909
2022-06-30,12.12121
2022-07-01,11.36363
2022-07-02,10.10101
2022-07-03,12.87878
2022-07-04,11.11111
2022-07-05,9.34343
2022-07-06,7.57575
2022-07-07,9.59595
2022-07-08,4.0404
2022-07-09,6.31313
2022-07-10,8.0808
2022-07-11,10.85858
2022-07-12,10.10101
2022-07-13,7.32323
2022-07-14,13.88888
2022-07-15,9.84848
2022-07-16,5.30303
2022-07-17,10.10101
2022-07-18,12.62626
2022-07-19,12.62626
2022-07-20,12.12121
2022-07-21,8.33333
2022-07-22,10.10101
2022-07-23,8.58585
2022-07-24,7.57575
2022-07-25,9.84848
2022-07-26,9.59595
2022-07-27,10.60606
2022-07-28,9.59595
2022-07-29,7.32323
2022-07-30,8.83838
2022-07-31,15.40404
2022-08-01,11.11111
2022-08-02,12.12121
2022-08-03,8.33333
2022-08-04,9.34343
2022-08-05,7.0707
2022-08-06,8.83838
2022-08-07,15.15151
2022-08-08,11.86868
2022-08-09,13.13131
2022-08-10,23.98989
2022-08-11,7.57575
2022-08-12,9.84848
2022-08-13,7.32323
2022-08-14,8.0808
2022-08-15,10.60606
2022-08-16,15.90909
2022-08-17,13.38383
2022-08-18,11.86868
2022-08-19,9.84848
2022-08-20,9.84848
2022-08-21,14.14141
2022-08-22,14.64646
2022-08-23,14.89898
2022-08-24,14.89898
2022-08-25,9.84848
2022-08-26,12.37373
2022-08-27,9.84848
2022-08-28,9.59595
2022-08-29,12.87878
2022-08-30,14.14141
2022-08-31,9.84848
2022-09-01,16.16161
2022-09-02,9.84848
2022-09-03,8.58585
2022-09-04,11.86868
2022-09-05,9.59595
2022-09-06,14.64646
2022-09-07,13.38383
2022-09-08,13.13131
2022-09-09,5.80808
2022-09-10,9.34343
2022-09-11,14.39393
2022-09-12,16.16161
2022-09-13,18.68686
2022-09-14,19.44444
2022-09-15,12.87878
2022-09-16,10.85858
2022-09-17,12.37373
2022-09-18,16.91919
2022-09-19,16.66666
2022-09-20,14.14141
2022-09-21,13.63636
2022-09-22,18.68686
2022-09-23,11.61616
2022-09-24,8.0808
2022-09-25,15.65656
2022-09-26,14.14141
2022-09-27,20.45454
2022-09-28,14.64646
2022-09-29,15.90909
2022-09-30,18.43434
2022-10-01,11.11111
2022-10-02,15.40404
2022-10-03,16.16161
2022-10-04,18.18181
2022-10-05,17.17171
2022-10-06,14.89898
2022-10-07,12.37373
2022-10-08,17.17171
2022-10-09,14.14141
2022-10-10,13.88888
2022-10-11,19.19191
2022-10-12,16.16161
2022-10-13,16.66666
2022-10-14,11.86868
2022-10-15,17.17171
2022-10-16,20.45454
2022-10-17,18.68686
2022-10-18,12.62626
2022-10-19,14.64646
2022-10-20,11.61616
2022-10-21,15.90909
2022-10-22,7.57575
2022-10-23,32.57575
2022-10-24,22.47474
2022-10-25,25.25252
2022-10-26,15.90909
2022-10-27,12.12121
2022-10-28,15.65656
2022-10-29,19.44444
2022-10-30,11.36363
2022-10-31,15.40404
2022-11-01,16.16161
2022-11-02,13.38383
2022-11-03,13.88888
2022-11-04,13.63636
2022-11-05,11.86868
2022-11-06,14.64646
2022-11-07,17.67676
2022-11-08,23.73737
2022-11-09,21.46464
2022-11-10,13.38383
2022-11-11,8.83838
2022-11-12,12.87878
2022-11-13,11.61616
2022-11-14,13.38383
2022-11-15,7.32323
2022-11-16,12.87878
2022-11-17,11.86868
2022-11-18,12.37373
2022-11-19,5.55555
2022-11-20,12.12121
2022-11-21,8.58585
2022-11-22,12.62626
2022-11-23,11.61616
2022-11-24,12.62626
2022-11-25,9.84848
2022-11-26,5.0505
2022-11-27,8.0808
2022-11-28,8.0808
2022-11-29,8.33333
2022-11-30,6.0606
2022-12-01,7.82828
2022-12-02,8.58585
2022-12-03,3.53535
2022-12-04,7.0707
2022-12-05,10.35353
2022-12-06,7.0707
2022-12-07,11.11111
2022-12-08,9.84848
2022-12-09,9.0909
2022-12-10,10.35353
2022-12-11,8.0808
2022-12-12,9.84848
2022-12-13,10.10101
2022-12-14,7.57575
2022-12-15,7.0707
2022-12-16,9.0909
2022-12-17,7.32323
2022-12-18,15.40404
2022-12-19,8.83838
2022-12-20,14.39393
2022-12-21,7.57575
2022-12-22,7.0707
2022-12-23,6.56565
2022-12-24,8.33333
2022-12-25,8.83838
2022-12-26,11.36363
2022-12-27,7.32323
2022-12-28,7.0707
2022-12-29,11.36363
2022-12-30,10.60606
2022-12-31,9.84848
2023-01-01,14.64646
2023-01-02,13.13131
2023-01-03,11.86868
2023-01-04,13.63636
2023-01-05,11.11111
2023-01-06,12.12121
2023-01-07,9.59595
2023-01-08,14.14141
2023-01-09,18.43434
2023-01-10,15.15151
2023-01-11,14.89898
2023-01-12,13.38383
2023-01-13,11.61616
2023-01-14,18.43434
2023-01-15,11.61616
2023-01-16,12.62626
2023-01-17,16.91919
2023-01-18,13.13131
2023-01-19,11.36363
2023-01-20,6.31313
2023-01-21,7.32323
2023-01-22,35.10101
2023-01-23,18.18181
2023-01-24,17.67676
2023-01-25,14.89898
2023-01-26,20.45454
2023-01-27,14.89898
2023-01-28,10.85858
2023-01-29,17.67676
2023-01-30,17.92929
2023-01-31,13.38383
2023-02-01,18.43434
2023-02-02,26.26262
2023-02-03,33.33333
2023-02-04,52.0202
2023-02-05,26.0101
2023-02-06,30.80808
2023-02-07,23.23232
2023-02-08,32.32323
2023-02-09,27.27272
2023-02-10,53.53535
2023-02-11,22.47474
2023-02-12,25.0
2023-02-13,20.20202
2023-02-14,26.26262
2023-02-15,24.49494
2023-02-16,29.0404
2023-02-17,23.48484
2023-02-18,16.91919
2023-02-19,20.45454
2023-02-20,30.80808
2023-02-21,26.76767
2023-02-22,32.32323
2023-02-23,28.28282
2023-02-24,33.83838
2023-02-25,22.22222
2023-02-26,16.91919
2023-02-27,21.96969
2023-02-28,27.77777
2023-03-01,24.74747
2023-03-02,20.45454
2023-03-03,19.44444
2023-03-04,25.75757
2023-03-05,21.71717
2023-03-06,19.94949
2023-03-07,21.71717
2023-03-08,20.45454
2023-03-09,21.71717
2023-03-10,16.91919
2023-03-11,14.89898
2023-03-12,22.22222
2023-03-13,24.49494
2023-03-14,20.70707
2023-03-15,23.23232
2023-03-16,19.94949
2023-03-17,15.90909
2023-03-18,16.16161
2023-03-19,19.69696
2023-03-20,14.14141
2023-03-21,18.93939
2023-03-22,18.18181
2023-03-23,17.67676
2023-03-24,16.91919
2023-03-25,18.18181
2023-03-26,25.75757
2023-03-27,18.68686
2023-03-28,18.68686
2023-03-29,19.94949
2023-03-30,21.96969
2023-03-31,21.71717
2023-04-01,17.17171
2023-04-02,16.91919
2023-04-03,20.95959
2023-04-04,22.22222
2023-04-05,15.65656
2023-04-06,12.37373
2023-04-07,23.73737
2023-04-08,14.14141
2023-04-09,21.96969
2023-04-10,14.64646
2023-04-11,18.43434
2023-04-12,18.43434
2023-04-13,16.16161
2023-04-14,13.63636
2023-04-15,12.87878
2023-04-16,16.41414
2023-04-17,18.93939
2023-04-18,20.70707
2023-04-19,20.20202
2023-04-20,16.66666
2023-04-21,14.64646
2023-04-22,14.39393
2023-04-23,16.66666
2023-04-24,12.37373
2023-04-25,14.64646
2023-04-26,16.16161
2023-04-27,15.15151
2023-04-28,15.90909
2023-04-29,7.0707
2023-04-30,10.60606
2023-05-01,16.41414
2023-05-02,12.87878
2023-05-03,12.37373
2023-05-04,11.86868
2023-05-05,6.81818
2023-05-06,6.81818
2023-05-07,8.83838
2023-05-08,13.88888
2023-05-09,12.62626
2023-05-10,12.62626
2023-05-11,12.37373
2023-05-12,14.89898
2023-05-13,13.88888
2023-05-14,13.13131
2023-05-15,17.17171
2023-05-16,18.68686
2023-05-17,20.20202
2023-05-18,15.90909
2023-05-19,13.63636
2023-05-20,12.87878
2023-05-21,14.89898
2023-05-22,12.62626
2023-05-23,10.60606
2023-05-24,14.64646
2023-05-25,15.40404
2023-05-26,14.89898
2023-05-27,12.62626
2023-05-28,8.58585
