date,프로그램매매
2021-04-01,12.00787
2021-04-02,14.17322
2021-04-03,5.31496
2021-04-04,4.3307
2021-04-05,11.02362
2021-04-06,13.77952
2021-04-07,12.00787
2021-04-08,21.85039
2021-04-09,16.92913
2021-04-10,5.11811
2021-04-11,3.5433
2021-04-12,16.92913
2021-04-13,15.94488
2021-04-14,21.25984
2021-04-15,21.45669
2021-04-16,16.14173
2021-04-17,3.74015
2021-04-18,3.937
2021-04-19,14.17322
2021-04-20,15.94488
2021-04-21,12.40157
2021-04-22,17.12598
2021-04-23,16.92913
2021-04-24,4.7244
2021-04-25,5.90551
2021-04-26,15.94488
2021-04-27,15.74803
2021-04-28,17.51968
2021-04-29,15.55118
2021-04-30,15.94488
2021-05-01,4.52755
2021-05-02,3.74015
2021-05-03,18.89763
2021-05-04,15.94488
2021-05-05,5.51181
2021-05-06,13.97637
2021-05-07,12.20472
2021-05-08,2.95275
2021-05-09,2.16535
2021-05-10,15.74803
2021-05-11,15.74803
2021-05-12,19.68503
2021-05-13,15.55118
2021-05-14,14.37007
2021-05-15,3.5433
2021-05-16,4.52755
2021-05-17,15.55118
2021-05-18,13.58267
2021-05-19,3.74015
2021-05-20,18.50393
2021-05-21,14.76377
2021-05-22,3.937
2021-05-23,3.5433
2021-05-24,17.71653
2021-05-25,14.76377
2021-05-26,18.30708
2021-05-27,18.50393
2021-05-28,13.58267
2021-05-29,4.92125
2021-05-30,4.7244
2021-05-31,8.46456
2021-06-01,12.59842
2021-06-02,16.53543
2021-06-03,15.74803
2021-06-04,12.79527
2021-06-05,2.3622
2021-06-06,3.74015
2021-06-07,10.43307
2021-06-08,16.33858
2021-06-09,15.15748
2021-06-10,20.66929
2021-06-11,18.30708
2021-06-12,4.92125
2021-06-13,3.74015
2021-06-14,12.20472
2021-06-15,15.55118
2021-06-16,14.96062
2021-06-17,9.05511
2021-06-18,13.97637
2021-06-19,5.70866
2021-06-20,2.55905
2021-06-21,12.99212
2021-06-22,15.35433
2021-06-23,17.32283
2021-06-24,16.92913
2021-06-25,16.92913
2021-06-26,2.16535
2021-06-27,3.34645
2021-06-28,12.00787
2021-06-29,11.61417
2021-06-30,12.59842
2021-07-01,13.97637
2021-07-02,13.38582
2021-07-03,3.937
2021-07-04,2.16535
2021-07-05,11.22047
2021-07-06,14.37007
2021-07-07,11.61417
2021-07-08,14.17322
2021-07-09,15.74803
2021-07-10,2.95275
2021-07-11,3.34645
2021-07-12,11.02362
2021-07-13,10.03937
2021-07-14,15.35433
2021-07-15,12.99212
2021-07-16,8.85826
2021-07-17,1.37795
2021-07-18,3.1496
2021-07-19,10.03937
2021-07-20,11.61417
2021-07-21,16.92913
2021-07-22,14.76377
2021-07-23,15.74803
2021-07-24,5.90551
2021-07-25,3.5433
2021-07-26,12.99212
2021-07-27,16.92913
2021-07-28,13.97637
2021-07-29,13.58267
2021-07-30,17.32283
2021-07-31,3.74015
2021-08-01,3.74015
2021-08-02,14.56692
2021-08-03,16.92913
2021-08-04,15.55118
2021-08-05,14.17322
2021-08-06,12.99212
2021-08-07,6.88976
2021-08-08,3.34645
2021-08-09,14.56692
2021-08-10,18.50393
2021-08-11,25.98425
2021-08-12,24.21259
2021-08-13,23.03149
2021-08-14,5.31496
2021-08-15,4.52755
2021-08-16,5.11811
2021-08-17,16.53543
2021-08-18,25.3937
2021-08-19,26.9685
2021-08-20,25.98425
2021-08-21,10.43307
2021-08-22,3.74015
2021-08-23,18.50393
2021-08-24,19.09448
2021-08-25,21.25984
2021-08-26,25.19685
2021-08-27,21.65354
2021-08-28,7.67716
2021-08-29,5.70866
2021-08-30,12.99212
2021-08-31,21.45669
2021-09-01,21.85039
2021-09-02,17.91338
2021-09-03,22.24409
2021-09-04,5.51181
2021-09-05,4.7244
2021-09-06,13.97637
2021-09-07,19.09448
2021-09-08,17.71653
2021-09-09,27.95275
2021-09-10,19.68503
2021-09-11,5.11811
2021-09-12,5.31496
2021-09-13,16.33858
2021-09-14,21.06299
2021-09-15,16.73228
2021-09-16,21.25984
2021-09-17,19.68503
2021-09-18,7.87401
2021-09-19,2.7559
2021-09-20,1.77165
2021-09-21,3.1496
2021-09-22,4.52755
2021-09-23,17.71653
2021-09-24,17.32283
2021-09-25,2.95275
2021-09-26,3.1496
2021-09-27,10.43307
2021-09-28,16.73228
2021-09-29,22.04724
2021-09-30,15.15748
2021-10-01,20.27559
2021-10-02,3.937
2021-10-03,4.52755
2021-10-04,4.13385
2021-10-05,16.53543
2021-10-06,24.21259
2021-10-07,21.45669
2021-10-08,22.83464
2021-10-09,4.52755
2021-10-10,3.74015
2021-10-11,1.9685
2021-10-12,14.17322
2021-10-13,17.91338
2021-10-14,24.60629
2021-10-15,19.68503
2021-10-16,5.51181
2021-10-17,5.31496
2021-10-18,14.37007
2021-10-19,19.68503
2021-10-20,20.07874
2021-10-21,18.50393
2021-10-22,17.71653
2021-10-23,3.74015
2021-10-24,3.5433
2021-10-25,14.56692
2021-10-26,17.91338
2021-10-27,15.55118
2021-10-28,17.32283
2021-10-29,14.96062
2021-10-30,5.11811
2021-10-31,4.52755
2021-11-01,15.74803
2021-11-02,14.76377
2021-11-03,13.18897
2021-11-04,17.32283
2021-11-05,14.17322
2021-11-06,4.7244
2021-11-07,2.3622
2021-11-08,12.99212
2021-11-09,18.50393
2021-11-10,26.77165
2021-11-11,21.06299
2021-11-12,24.60629
2021-11-13,8.46456
2021-11-14,6.10236
2021-11-15,18.30708
2021-11-16,20.07874
2021-11-17,23.03149
2021-11-18,16.73228
2021-11-19,17.71653
2021-11-20,6.69291
2021-11-21,5.11811
2021-11-22,18.50393
2021-11-23,15.94488
2021-11-24,18.11023
2021-11-25,16.92913
2021-11-26,18.30708
2021-11-27,2.95275
2021-11-28,2.7559
2021-11-29,16.92913
2021-11-30,28.5433
2021-12-01,29.13385
2021-12-02,25.0
2021-12-03,20.47244
2021-12-04,5.51181
2021-12-05,4.13385
2021-12-06,17.32283
2021-12-07,22.83464
2021-12-08,17.12598
2021-12-09,19.68503
2021-12-10,22.63779
2021-12-11,3.34645
2021-12-12,4.3307
2021-12-13,13.38582
2021-12-14,14.17322
2021-12-15,15.55118
2021-12-16,14.37007
2021-12-17,13.18897
2021-12-18,1.77165
2021-12-19,4.13385
2021-12-20,11.61417
2021-12-21,19.29133
2021-12-22,11.61417
2021-12-23,12.00787
2021-12-24,11.61417
2021-12-25,3.5433
2021-12-26,3.34645
2021-12-27,16.92913
2021-12-28,12.20472
2021-12-29,21.25984
2021-12-30,16.92913
2021-12-31,4.52755
2022-01-01,4.13385
2022-01-02,4.92125
2022-01-03,14.37007
2022-01-04,15.15748
2022-01-05,17.12598
2022-01-06,15.94488
2022-01-07,17.51968
2022-01-08,6.10236
2022-01-09,3.5433
2022-01-10,14.17322
2022-01-11,12.40157
2022-01-12,11.41732
2022-01-13,21.45669
2022-01-14,13.97637
2022-01-15,3.74015
2022-01-16,3.937
2022-01-17,9.25196
2022-01-18,15.94488
2022-01-19,13.38582
2022-01-20,16.92913
2022-01-21,14.37007
2022-01-22,10.03937
2022-01-23,4.92125
2022-01-24,12.00787
2022-01-25,17.12598
2022-01-26,17.32283
2022-01-27,22.44094
2022-01-28,17.51968
2022-01-29,5.70866
2022-01-30,6.10236
2022-01-31,3.5433
2022-02-01,3.5433
2022-02-02,4.13385
2022-02-03,18.11023
2022-02-04,18.70078
2022-02-05,7.08661
2022-02-06,6.88976
2022-02-07,15.35433
2022-02-08,22.04724
2022-02-09,24.01574
2022-02-10,19.88188
2022-02-11,18.50393
2022-02-12,6.10236
2022-02-13,5.11811
2022-02-14,14.17322
2022-02-15,20.07874
2022-02-16,16.73228
2022-02-17,20.47244
2022-02-18,13.97637
2022-02-19,5.51181
2022-02-20,5.11811
2022-02-21,10.03937
2022-02-22,14.76377
2022-02-23,12.79527
2022-02-24,14.76377
2022-02-25,14.76377
2022-02-26,5.90551
2022-02-27,5.70866
2022-02-28,12.59842
2022-03-01,4.13385
2022-03-02,10.62992
2022-03-03,13.58267
2022-03-04,11.61417
2022-03-05,3.34645
2022-03-06,3.34645
2022-03-07,9.64566
2022-03-08,15.35433
2022-03-10,13.38582
2022-03-11,14.76377
2022-03-12,4.92125
2022-03-13,3.74015
2022-03-14,14.96062
2022-03-15,15.15748
2022-03-16,13.18897
2022-03-17,17.51968
2022-03-18,14.96062
2022-03-19,3.34645
2022-03-20,5.51181
2022-03-21,11.41732
2022-03-22,12.99212
2022-03-23,12.40157
2022-03-24,16.14173
2022-03-25,11.22047
2022-03-26,4.3307
2022-03-27,4.3307
2022-03-28,10.03937
2022-03-29,10.43307
2022-03-30,14.17322
2022-03-31,12.79527
2022-04-01,14.96062
2022-04-02,3.74015
2022-04-03,1.9685
2022-04-04,10.03937
2022-04-05,12.40157
2022-04-06,11.02362
2022-04-07,15.35433
2022-04-08,9.44881
2022-04-09,2.95275
2022-04-10,1.37795
2022-04-11,9.25196
2022-04-12,10.43307
2022-04-13,13.77952
2022-04-14,14.17322
2022-04-15,11.02362
2022-04-16,3.937
2022-04-17,2.55905
2022-04-18,8.46456
2022-04-19,11.02362
2022-04-20,8.66141
2022-04-21,10.43307
2022-04-22,7.87401
2022-04-23,2.16535
2022-04-24,2.55905
2022-04-25,8.85826
2022-04-26,11.41732
2022-04-27,10.03937
2022-04-28,11.22047
2022-04-29,14.96062
2022-04-30,3.937
2022-05-01,3.1496
2022-05-02,6.10236
2022-05-03,9.84251
2022-05-04,10.82677
2022-05-05,4.3307
2022-05-06,9.05511
2022-05-07,2.7559
2022-05-08,5.70866
2022-05-09,9.25196
2022-05-10,9.05511
2022-05-11,9.84251
2022-05-12,9.64566
2022-05-13,9.84251
2022-05-14,1.5748
2022-05-15,4.52755
2022-05-16,11.41732
2022-05-17,8.85826
2022-05-18,12.00787
2022-05-19,10.62992
2022-05-20,8.85826
2022-05-21,4.13385
2022-05-22,2.95275
2022-05-23,9.44881
2022-05-24,8.85826
2022-05-25,8.85826
2022-05-26,12.59842
2022-05-27,10.03937
2022-05-28,1.5748
2022-05-29,2.3622
2022-05-30,6.10236
2022-05-31,9.64566
2022-06-01,2.55905
2022-06-02,9.05511
2022-06-03,7.67716
2022-06-06,3.937
2022-06-07,7.28346
2022-06-08,10.03937
2022-06-09,11.61417
2022-06-10,6.69291
2022-06-11,2.3622
2022-06-12,1.77165
2022-06-13,7.48031
2022-06-14,11.41732
2022-06-15,10.23622
2022-06-16,13.38582
2022-06-17,11.61417
2022-06-18,3.74015
2022-06-19,2.95275
2022-06-20,10.82677
2022-06-21,8.46456
2022-06-22,11.61417
2022-06-23,12.59842
2022-06-24,9.44881
2022-06-25,2.3622
2022-06-26,3.74015
2022-06-27,7.28346
2022-06-28,9.44881
2022-06-29,7.28346
2022-06-30,9.25196
2022-07-01,9.25196
2022-07-02,3.1496
2022-07-03,0.98425
2022-07-04,8.26771
2022-07-05,6.29921
2022-07-06,10.43307
2022-07-07,6.49606
2022-07-08,8.85826
2022-07-09,4.13385
2022-07-11,6.88976
2022-07-12,6.49606
2022-07-13,5.31496
2022-07-14,6.49606
2022-07-15,7.87401
2022-07-17,2.55905
2022-07-18,6.88976
2022-07-19,6.69291
2022-07-20,7.08661
2022-07-21,6.10236
2022-07-22,7.87401
2022-07-23,1.5748
2022-07-24,1.37795
2022-07-25,7.28346
2022-07-26,9.84251
2022-07-27,8.46456
2022-07-28,8.07086
2022-07-29,6.88976
2022-07-30,2.7559
2022-07-31,2.16535
2022-08-01,7.48031
2022-08-02,5.90551
2022-08-03,6.10236
2022-08-04,9.05511
2022-08-05,8.85826
2022-08-06,1.5748
2022-08-07,1.5748
2022-08-08,5.51181
2022-08-09,9.44881
2022-08-10,8.46456
2022-08-11,11.41732
2022-08-12,11.02362
2022-08-13,3.34645
2022-08-14,2.16535
2022-08-15,1.1811
2022-08-16,6.88976
2022-08-17,8.85826
2022-08-18,8.26771
2022-08-19,9.64566
2022-08-20,3.74015
2022-08-21,1.37795
2022-08-22,7.67716
2022-08-23,7.48031
2022-08-24,12.59842
2022-08-25,10.03937
2022-08-26,10.62992
2022-08-27,2.3622
2022-08-28,1.77165
2022-08-29,7.48031
2022-08-30,9.44881
2022-08-31,6.88976
2022-09-01,13.18897
2022-09-02,11.22047
2022-09-03,2.3622
2022-09-04,2.55905
2022-09-05,7.87401
2022-09-06,7.67716
2022-09-07,5.90551
2022-09-08,8.66141
2022-09-09,2.55905
2022-09-12,2.16535
2022-09-13,6.69291
2022-09-14,18.30708
2022-09-15,17.32283
2022-09-16,20.66929
2022-09-17,6.88976
2022-09-18,5.31496
2022-09-19,15.94488
2022-09-20,16.73228
2022-09-21,19.29133
2022-09-22,19.09448
2022-09-23,15.74803
2022-09-24,2.7559
2022-09-25,1.77165
2022-09-26,16.14173
2022-09-27,18.50393
2022-09-28,18.50393
2022-09-29,24.80314
2022-09-30,16.33858
2022-10-01,2.95275
2022-10-02,4.13385
2022-10-03,3.74015
2022-10-04,13.18897
2022-10-05,14.37007
2022-10-06,12.40157
2022-10-07,16.73228
2022-10-08,10.43307
2022-10-09,2.95275
2022-10-10,1.77165
2022-10-11,12.20472
2022-10-12,12.20472
2022-10-13,14.56692
2022-10-14,18.50393
2022-10-15,6.69291
2022-10-16,3.937
2022-10-17,19.68503
2022-10-18,18.89763
2022-10-19,16.73228
2022-10-20,18.11023
2022-10-21,16.33858
2022-10-22,2.55905
2022-10-23,3.937
2022-10-24,12.40157
2022-10-25,14.76377
2022-10-26,19.88188
2022-10-27,14.37007
2022-10-28,15.35433
2022-10-29,2.16535
2022-10-30,0.98425
2022-10-31,12.40157
2022-11-01,14.37007
2022-11-02,16.73228
2022-11-03,15.55118
2022-11-04,14.37007
2022-11-05,3.34645
2022-11-06,2.3622
2022-11-07,14.37007
2022-11-08,13.18897
2022-11-09,16.33858
2022-11-10,17.71653
2022-11-11,20.86614
2022-11-12,5.90551
2022-11-13,5.11811
2022-11-14,17.32283
2022-11-15,19.29133
2022-11-16,23.81889
2022-11-17,18.50393
2022-11-18,21.25984
2022-11-19,4.7244
2022-11-20,4.7244
2022-11-21,12.40157
2022-11-22,12.00787
2022-11-23,16.53543
2022-11-24,16.73228
2022-11-25,14.76377
2022-11-26,4.92125
2022-11-27,4.13385
2022-11-28,11.61417
2022-11-29,13.97637
2022-11-30,15.35433
2022-12-01,17.32283
2022-12-02,15.55118
2022-12-03,2.55905
2022-12-04,3.937
2022-12-05,8.07086
2022-12-06,11.81102
2022-12-07,11.22047
2022-12-08,14.96062
2022-12-09,14.56692
2022-12-10,4.7244
2022-12-11,2.55905
2022-12-12,9.64566
2022-12-13,15.55118
2022-12-14,16.33858
2022-12-15,9.84251
2022-12-16,10.62992
2022-12-17,5.31496
2022-12-18,3.1496
2022-12-19,8.26771
2022-12-20,15.35433
2022-12-21,11.61417
2022-12-22,16.53543
2022-12-23,12.40157
2022-12-24,4.52755
2022-12-25,4.52755
2022-12-26,9.84251
2022-12-27,10.43307
2022-12-28,13.18897
2022-12-29,11.02362
2022-12-30,2.55905
2022-12-31,1.1811
2023-01-01,0.98425
2023-01-02,7.87401
2023-01-03,18.50393
2023-01-04,15.55118
2023-01-05,17.32283
2023-01-06,14.17322
2023-01-07,3.5433
2023-01-08,4.3307
2023-01-09,14.37007
2023-01-10,13.58267
2023-01-11,14.17322
2023-01-12,16.92913
2023-01-13,14.76377
2023-01-14,5.90551
2023-01-15,5.31496
2023-01-16,11.02362
2023-01-17,12.79527
2023-01-18,11.41732
2023-01-19,12.79527
2023-01-20,10.03937
2023-01-21,5.31496
2023-01-22,4.52755
2023-01-23,4.52755
2023-01-24,2.7559
2023-01-25,11.22047
2023-01-26,14.96062
2023-01-27,16.33858
2023-01-28,5.90551
2023-01-29,6.10236
2023-01-30,19.09448
2023-01-31,18.70078
2023-02-01,14.76377
2023-02-02,18.11023
2023-02-03,16.92913
2023-02-04,5.31496
2023-02-05,3.74015
2023-02-06,14.17322
2023-02-07,12.59842
2023-02-08,19.09448
2023-02-09,19.09448
2023-02-10,15.94488
2023-02-11,6.49606
2023-02-12,3.5433
2023-02-13,13.77952
2023-02-14,20.27559
2023-02-15,20.07874
2023-02-16,22.83464
2023-02-17,16.53543
2023-02-18,6.88976
2023-02-19,4.92125
2023-02-20,19.68503
2023-02-21,16.33858
2023-02-22,31.10236
2023-02-23,33.07086
2023-02-24,28.937
2023-02-25,5.11811
2023-02-26,8.46456
2023-02-27,12.99212
2023-02-28,20.66929
2023-03-01,9.05511
2023-03-02,17.91338
2023-03-03,18.50393
2023-03-04,9.05511
2023-03-05,6.88976
2023-03-06,22.83464
2023-03-07,24.01574
2023-03-08,22.63779
2023-03-09,30.31496
2023-03-10,20.47244
2023-03-11,5.11811
2023-03-12,6.69291
2023-03-13,14.17322
2023-03-14,21.65354
2023-03-15,26.37795
2023-03-16,26.1811
2023-03-17,23.22834
2023-03-18,6.69291
2023-03-19,9.64566
2023-03-20,25.59055
2023-03-21,24.60629
2023-03-22,28.1496
2023-03-23,44.29133
2023-03-24,42.12598
2023-03-25,14.37007
2023-03-26,11.41732
2023-03-27,32.87401
2023-03-28,28.5433
2023-03-29,33.26771
2023-03-30,33.46456
2023-03-31,48.22834
2023-04-01,13.38582
2023-04-02,15.94488
2023-04-03,42.51968
2023-04-04,42.91338
2023-04-05,44.88188
2023-04-06,45.07874
2023-04-07,46.06299
2023-04-08,15.35433
2023-04-09,12.00787
2023-04-10,37.59842
2023-04-11,41.73228
2023-04-12,49.40944
2023-04-13,55.11811
2023-04-14,49.80314
2023-04-15,11.41732
2023-04-16,11.02362
2023-04-17,37.99212
2023-04-18,42.32283
2023-04-19,48.22834
2023-04-20,49.01574
2023-04-21,49.60629
2023-04-22,14.37007
2023-04-23,8.07086
2023-04-24,40.55118
2023-04-25,42.71653
2023-04-26,40.94488
2023-04-27,36.41732
2023-04-28,42.12598
2023-04-29,13.58267
2023-04-30,12.00787
2023-05-01,12.99212
2023-05-02,28.5433
2023-05-03,36.02362
2023-05-04,28.74015
2023-05-05,10.62992
2023-05-06,9.05511
2023-05-07,10.82677
2023-05-08,27.55905
2023-05-09,33.26771
2023-05-10,35.82677
2023-05-11,36.02362
2023-05-12,42.12598
2023-05-13,10.43307
2023-05-14,8.26771
2023-05-15,25.59055
2023-05-16,37.00787
2023-05-17,36.61417
2023-05-18,42.51968
2023-05-19,32.28346
2023-05-20,10.03937
2023-05-21,9.84251
2023-05-22,28.5433
2023-05-23,30.11811
2023-05-24,30.70866
2023-05-25,30.31496
2023-05-26,28.34645
2023-05-27,8.07086
2023-05-28,7.28346
2023-05-29,6.29921
2023-05-30,25.59055
2023-05-31,27.16535
2023-06-01,25.7874
2023-06-02,29.13385
2023-06-03,4.3307
2023-06-04,9.05511
2023-06-05,21.06299
2023-06-06,10.43307
