date,에어드랍
2022-03-09,10.11995
2022-03-10,10.05237
2022-03-11,11.04916
2022-03-12,11.65737
2022-03-13,10.77884
2022-03-14,11.33637
2022-03-15,12.18111
2022-03-16,12.28248
2022-03-17,11.31947
2022-03-18,12.48521
2022-03-19,13.61716
2022-03-20,11.77563
2022-03-21,11.97837
2022-03-22,11.70805
2022-03-23,11.94458
2022-03-24,12.18111
2022-03-25,12.94137
2022-03-26,12.87379
2022-03-27,14.07332
2022-03-28,13.87058
2022-03-29,13.4989
2022-03-30,14.47879
2022-03-31,15.67832
2022-04-01,15.52627
2022-04-02,14.27606
2022-04-03,14.61395
2022-04-04,13.98884
2022-04-05,14.445
2022-04-06,14.64774
2022-04-07,13.34684
2022-04-08,13.61716
2022-04-09,13.19479
2022-04-10,15.52627
2022-04-11,12.80621
2022-04-12,12.13042
2022-04-13,12.26558
2022-04-14,14.05642
2022-04-15,10.96468
2022-04-16,11.97837
2022-04-17,12.11353
2022-04-18,12.07974
2022-04-19,12.89069
2022-04-20,12.92448
2022-04-21,11.67426
2022-04-22,11.30258
2022-04-23,13.12721
2022-04-24,13.85369
2022-04-25,12.24869
2022-04-26,13.02584
2022-04-27,12.2149
2022-04-28,11.79253
2022-04-29,12.5359
2022-04-30,11.96147
2022-05-01,14.66463
2022-05-02,10.40716
2022-05-03,10.44095
2022-05-04,11.11674
2022-05-05,11.67426
2022-05-06,14.90116
2022-05-07,17.24953
2022-05-08,14.52948
2022-05-09,14.05642
2022-05-10,12.84
2022-05-11,17.13127
2022-05-12,20.07095
2022-05-13,19.61479
2022-05-14,15.79658
2022-05-15,16.26964
2022-05-16,16.10069
2022-05-17,16.97921
2022-05-18,16.20206
2022-05-19,15.96553
2022-05-20,15.93174
2022-05-21,16.35411
2022-05-22,15.67832
2022-05-23,14.00574
2022-05-24,16.30342
2022-05-25,15.89795
2022-05-26,26.77817
2022-05-27,23.66953
2022-05-28,17.82395
2022-05-29,18.02669
2022-05-30,15.93174
2022-05-31,14.79979
2022-06-01,12.60348
2022-06-02,11.77563
2022-06-03,11.43774
2022-06-04,11.04916
2022-06-05,11.877
2022-06-06,12.24869
2022-06-07,10.82953
2022-06-08,11.62358
2022-06-09,10.54232
2022-06-10,10.64368
2022-06-11,10.42405
2022-06-12,12.01216
2022-06-13,11.08295
2022-06-14,10.39026
2022-06-15,9.86653
2022-06-16,10.01858
2022-06-17,9.05558
2022-06-18,10.88021
2022-06-19,11.50532
2022-06-20,10.914
2022-06-21,9.68068
2022-06-22,9.34279
2022-06-23,9.00489
2022-06-24,9.15695
2022-06-25,10.74505
2022-06-26,10.55921
2022-06-27,9.81584
2022-06-28,9.86653
2022-06-29,10.01858
2022-06-30,10.72816
2022-07-01,10.96468
2022-07-02,11.42084
2022-07-03,10.88021
2022-07-04,9.44416
2022-07-05,26.84575
2022-07-06,37.82733
2022-07-07,26.89643
2022-07-08,19.32758
2022-07-09,22.19969
2022-07-10,17.9929
2022-07-11,13.60027
2022-07-12,15.96553
2022-07-13,14.24227
2022-07-14,14.4619
2022-07-15,13.61716
2022-07-16,13.161
2022-07-17,14.05642
2022-07-18,11.8939
2022-07-19,13.05963
2022-07-20,11.94458
2022-07-21,11.77563
2022-07-22,11.30258
2022-07-23,10.74505
2022-07-24,11.60669
2022-07-25,9.78205
2022-07-26,9.951
2022-07-27,9.24142
2022-07-28,9.79895
2022-07-29,14.37742
2022-07-30,17.30021
2022-07-31,16.3879
2022-08-01,23.29785
2022-08-02,20.42574
2022-08-03,16.18516
2022-08-04,17.9929
2022-08-05,15.07011
2022-08-06,15.00253
2022-08-07,20.22301
2022-08-08,14.7829
2022-08-09,13.70163
2022-08-10,11.91079
2022-08-11,11.13363
2022-08-12,11.43774
2022-08-13,10.72816
2022-08-14,14.34363
2022-08-15,10.74505
2022-08-16,9.39347
2022-08-17,11.37016
2022-08-18,12.50211
2022-08-19,9.86653
2022-08-20,9.90032
2022-08-21,11.40395
2022-08-22,12.80621
2022-08-23,12.31626
2022-08-24,10.37337
2022-08-25,10.88021
2022-08-26,11.52221
2022-08-27,16.67511
2022-08-28,13.07653
2022-08-29,15.18837
2022-08-30,14.56327
2022-08-31,11.77563
2022-09-01,10.69437
2022-09-02,13.161
2022-09-03,11.31947
2022-09-04,9.47795
2022-09-05,9.84963
2022-09-06,10.32268
2022-09-07,11.53911
2022-09-08,10.74505
2022-09-09,8.92042
2022-09-10,9.05558
2022-09-11,8.16016
2022-09-12,9.91721
2022-09-13,11.2519
2022-09-14,13.14411
2022-09-15,18.90522
2022-09-16,24.14259
2022-09-17,27.03159
2022-09-18,24.71701
2022-09-19,20.39195
2022-09-20,14.83358
2022-09-21,15.49248
2022-09-22,14.17469
2022-09-23,15.15458
2022-09-24,16.32032
2022-09-25,19.95269
2022-09-26,18.07737
2022-09-27,18.83764
2022-09-28,16.84406
2022-09-29,15.77969
2022-09-30,16.35411
2022-10-01,15.7459
2022-10-02,15.28974
2022-10-03,16.3879
2022-10-04,13.56648
2022-10-05,15.23906
2022-10-06,15.13769
2022-10-07,18.58422
2022-10-08,17.976
2022-10-09,17.0299
2022-10-10,16.77648
2022-10-11,16.92853
2022-10-12,23.73711
2022-10-13,34.3977
2022-10-14,20.40885
2022-10-15,20.29058
2022-10-16,22.92616
2022-10-17,15.93174
2022-10-18,15.39111
2022-10-19,16.60753
2022-10-20,16.99611
2022-10-21,19.24311
2022-10-22,24.15948
2022-10-23,16.26964
2022-10-24,21.2198
2022-10-25,17.06369
2022-10-26,17.55364
2022-10-27,17.38469
2022-10-28,17.23264
2022-10-29,16.67511
2022-10-30,14.7829
2022-10-31,13.4989
2022-11-01,13.54958
2022-11-02,14.15779
2022-11-03,13.11032
2022-11-04,14.09021
2022-11-05,14.39432
2022-11-06,13.27927
2022-11-07,12.198
2022-11-08,12.16421
2022-11-09,12.07974
2022-11-10,12.06284
2022-11-11,11.877
2022-11-12,11.91079
2022-11-13,11.28569
2022-11-14,11.37016
2022-11-15,12.50211
2022-11-16,12.84
2022-11-17,11.16742
2022-11-18,10.05237
2022-11-19,9.98479
2022-11-20,10.272
2022-11-21,9.57932
2022-11-22,9.54553
2022-11-23,9.14005
2022-11-24,9.44416
2022-11-25,9.81584
2022-11-26,9.63
2022-11-27,10.20442
2022-11-28,9.84963
2022-11-29,9.66379
2022-11-30,10.71126
2022-12-01,11.75874
2022-12-02,10.50853
2022-12-03,8.92042
2022-12-04,9.51174
2022-12-05,9.44416
2022-12-06,9.76516
2022-12-07,10.20442
2022-12-08,11.50532
2022-12-09,11.77563
2022-12-10,9.73137
2022-12-11,10.17063
2022-12-12,9.84963
2022-12-13,10.10305
2022-12-14,9.56242
2022-12-15,9.88342
2022-12-16,9.81584
2022-12-17,10.15374
2022-12-18,10.66058
2022-12-19,9.10626
2022-12-20,10.01858
2022-12-21,10.2889
2022-12-22,10.55921
2022-12-23,10.39026
2022-12-24,10.66058
2022-12-25,11.74184
2022-12-26,10.71126
2022-12-27,9.57932
2022-12-28,11.48842
2022-12-29,10.35647
2022-12-30,12.58658
2022-12-31,10.69437
2023-01-01,10.11995
2023-01-02,8.49805
2023-01-03,8.51495
2023-01-04,10.18753
2023-01-05,8.95421
2023-01-06,8.988
2023-01-07,9.02179
2023-01-08,10.40716
2023-01-09,10.35647
2023-01-10,10.76195
2023-01-11,9.54553
2023-01-12,9.17384
2023-01-13,9.63
2023-01-14,9.10626
2023-01-15,8.90353
2023-01-16,8.70079
2023-01-17,10.79574
2023-01-18,9.83274
2023-01-19,12.02905
2023-01-20,11.96147
2023-01-21,10.94779
2023-01-22,10.62679
2023-01-23,12.68795
2023-01-24,13.71853
2023-01-25,11.01537
2023-01-26,9.66379
2023-01-27,11.35326
2023-01-28,12.48521
2023-01-29,13.61716
2023-01-30,11.80942
2023-01-31,11.86011
2023-02-01,10.74505
2023-02-02,11.94458
2023-02-03,12.58658
2023-02-04,14.37742
2023-02-05,12.73863
2023-02-06,11.31947
2023-02-07,13.54958
2023-02-08,15.49248
2023-02-09,15.27285
2023-02-10,11.86011
2023-02-11,12.02905
2023-02-12,12.58658
2023-02-13,10.82953
2023-02-14,9.96789
2023-02-15,10.98158
2023-02-16,12.28248
2023-02-17,11.235
2023-02-18,11.99526
2023-02-19,11.86011
2023-02-20,10.914
2023-02-21,10.82953
2023-02-22,11.50532
2023-02-23,10.88021
2023-02-24,9.93411
2023-02-25,10.9309
2023-02-26,12.07974
2023-02-27,10.37337
2023-02-28,10.67747
2023-03-01,10.94779
2023-03-02,9.44416
2023-03-03,9.63
2023-03-04,9.91721
2023-03-05,10.76195
2023-03-06,9.69758
2023-03-07,10.66058
2023-03-08,22.94306
2023-03-09,24.95353
2023-03-10,22.57138
2023-03-11,18.6349
2023-03-12,13.75232
2023-03-13,12.70484
2023-03-14,13.14411
2023-03-15,12.45142
2023-03-16,11.70805
2023-03-17,11.96147
2023-03-18,12.65416
2023-03-19,14.00574
2023-03-20,13.78611
2023-03-21,16.57374
2023-03-22,26.86264
2023-03-23,16.87785
2023-03-24,17.23264
2023-03-25,13.53269
2023-03-26,14.39432
2023-03-27,14.19158
2023-03-28,12.40074
2023-03-29,14.73221
2023-03-30,13.11032
2023-03-31,12.35005
2023-04-01,13.38063
2023-04-02,15.61074
2023-04-03,12.8569
2023-04-04,11.35326
2023-04-05,12.13042
2023-04-06,11.92769
2023-04-07,10.89711
2023-04-08,13.58337
2023-04-09,12.95826
2023-04-10,10.94779
2023-04-11,9.98479
2023-04-12,11.18432
2023-04-13,24.95353
2023-04-14,14.69842
2023-04-15,12.24869
2023-04-16,12.38384
2023-04-17,11.82632
2023-04-18,13.34684
2023-04-19,14.124
2023-04-20,10.20442
2023-04-21,10.06926
2023-04-22,9.86653
2023-04-23,9.84963
2023-04-24,8.667
2023-04-25,8.41358
2023-04-26,9.24142
2023-04-27,10.10305
2023-04-28,10.11995
2023-04-29,9.32589
2023-04-30,10.47474
2023-05-01,12.77242
2023-05-02,11.38705
2023-05-03,12.62037
2023-05-04,11.2519
2023-05-05,19.73306
2023-05-06,16.21895
2023-05-07,11.53911
2023-05-08,10.81263
2023-05-09,10.30579
2023-05-10,10.39026
2023-05-11,10.914
2023-05-12,59.77361
2023-05-13,38.80723
2023-05-14,23.38232
2023-05-15,21.25359
2023-05-16,14.90116
2023-05-17,13.65095
2023-05-18,12.06284
2023-05-19,13.75232
2023-05-20,10.96468
2023-05-21,11.64047
2023-05-22,11.08295
2023-05-23,15.087
2023-05-24,13.41442
2023-05-25,11.04916
2023-05-26,9.90032
2023-05-27,9.25832
2023-05-28,10.05237
2023-05-29,9.76516
2023-05-30,8.95421
2023-05-31,8.26153
2023-06-01,7.19716
2023-06-02,9.32589
