date,WTI유가
2023-05-27,0.30779
2023-05-28,0.14886
2023-05-29,0.38726
2023-05-30,0.82179
2023-05-31,1.11149
2023-06-01,0.96966
2023-06-02,0.9606
2023-06-03,0.41944
2023-06-04,0.22129
2023-06-05,1.15072
2023-06-06,0.7202
2023-06-07,0.90729
2023-06-08,0.92842
2023-06-09,0.8399
2023-06-10,0.3259
2023-06-11,0.14987
2023-06-12,0.93244
2023-06-13,1.28148
2023-06-14,1.12356
2023-06-15,1.01392
2023-06-16,0.88718
2023-06-17,0.38625
2023-06-18,0.15993
2023-06-19,0.76547
2023-06-20,0.85599
2023-06-21,0.81375
2023-06-22,0.82884
2023-06-23,0.93244
2023-06-24,0.3772
2023-06-25,0.23638
2023-06-26,0.78156
2023-06-27,0.81777
2023-06-28,0.87611
2023-06-29,0.79765
2023-06-30,0.72724
2023-07-01,0.31986
2023-07-02,0.14987
2023-07-03,0.67494
2023-07-04,0.79363
2023-07-05,0.80872
2023-07-06,0.90629
2023-07-07,0.69908
2023-07-08,0.37619
2023-07-09,0.16898
2023-07-10,0.76144
2023-07-11,0.72724
2023-07-12,0.9938
2023-07-13,0.97167
2023-07-14,0.95055
2023-07-15,0.40536
2023-07-16,0.19413
2023-07-17,0.82682
2023-07-18,0.87712
2023-07-19,0.91333
2023-07-20,0.70612
2023-07-21,0.76144
2023-07-22,0.33797
2023-07-23,0.13579
2023-07-24,0.72422
2023-07-25,1.15072
2023-07-26,0.97871
2023-07-27,1.06421
2023-07-28,0.99682
2023-07-29,0.38625
2023-07-30,0.24342
2023-07-31,0.86203
2023-08-01,1.07729
2023-08-02,1.17083
2023-08-03,1.19095
2023-08-04,1.0974
2023-08-05,0.44761
2023-08-06,0.23638
2023-08-07,1.08835
2023-08-08,1.16279
2023-08-09,1.20101
2023-08-10,1.34585
2023-08-11,1.12255
2023-08-12,0.515
2023-08-13,0.27862
2023-08-14,0.89321
2023-08-15,0.78558
2023-08-16,1.20604
2023-08-17,1.20704
2023-08-18,1.05616
2023-08-19,0.41743
2023-08-20,0.23537
2023-08-21,0.86304
2023-08-22,0.92641
2023-08-23,0.88718
2023-08-24,1.02599
2023-08-25,0.86304
2023-08-26,0.38424
2023-08-27,0.15792
2023-08-28,0.79464
2023-08-29,0.86203
2023-08-30,0.81878
2023-08-31,0.87712
2023-09-01,1.09036
2023-09-02,0.65482
2023-09-03,0.27158
2023-09-04,1.13563
2023-09-05,1.32373
2023-09-06,1.75927
2023-09-07,1.72306
2023-09-08,1.38106
2023-09-09,0.56831
2023-09-10,0.26353
2023-09-11,1.21811
2023-09-12,1.59732
2023-09-13,1.94334
2023-09-14,1.88098
2023-09-15,1.97352
2023-09-16,0.79162
2023-09-17,0.38022
2023-09-18,1.62046
2023-09-19,2.0218
2023-09-20,1.9363
2023-09-21,1.62247
2023-09-22,1.34384
2023-09-23,0.56731
2023-09-24,0.26152
2023-09-25,1.14267
2023-09-26,1.41325
2023-09-27,1.29657
2023-09-28,1.20704
2023-09-29,1.07829
2023-09-30,0.60352
2023-10-01,0.30075
2023-10-02,0.84493
2023-10-03,1.29757
2023-10-04,1.75826
2023-10-05,2.32658
2023-10-06,1.77536
2023-10-07,0.80268
2023-10-08,0.5995
2023-10-09,2.97638
2023-10-10,3.18459
2023-10-11,2.50462
2023-10-12,2.29641
2023-10-13,2.34268
2023-10-14,1.18994
2023-10-15,0.63068
2023-10-16,2.77721
2023-10-17,2.30445
2023-10-18,2.49959
2023-10-19,2.47042
2023-10-20,2.36481
2023-10-21,0.81475
2023-10-22,0.41643
2023-10-23,1.6275
2023-10-24,1.77134
2023-10-25,1.66472
2023-10-26,1.91518
2023-10-27,1.70797
2023-10-28,0.71517
2023-10-29,0.33897
2023-10-30,1.58525
2023-10-31,1.87997
2023-11-01,1.81962
2023-11-02,1.60738
2023-11-03,1.53697
2023-11-04,0.64979
2023-11-05,0.2927
2023-11-06,1.36497
2023-11-07,1.45952
2023-11-08,1.87293
2023-11-09,1.68483
2023-11-10,1.35189
2023-11-11,0.58743
2023-11-12,0.24643
2023-11-13,1.06622
2023-11-14,1.22113
2023-11-15,1.2503
2023-11-16,1.21107
2023-11-17,1.66975
2023-11-18,0.65683
2023-11-19,0.28667
2023-11-20,1.10444
2023-11-21,1.17586
2023-11-22,1.18592
2023-11-23,1.21006
2023-11-24,0.89623
2023-11-25,0.40134
2023-11-26,0.19815
2023-11-27,0.82682
2023-11-28,0.96966
2023-11-29,0.92138
2023-11-30,1.0461
2023-12-01,1.12456
2023-12-02,0.4627
2023-12-03,0.20016
2023-12-04,0.86203
2023-12-05,1.05113
2023-12-06,1.20604
2023-12-07,1.84276
2023-12-08,1.3358
2023-12-09,0.58944
2023-12-10,0.23738
2023-12-11,0.99682
2023-12-12,1.17385
2023-12-13,1.4736
2023-12-14,1.21107
2023-12-15,1.15273
2023-12-16,0.50796
2023-12-17,0.20117
2023-12-18,0.91132
2023-12-19,1.13261
2023-12-20,1.2
2023-12-21,1.20302
2023-12-22,0.94652
2023-12-23,0.40838
2023-12-24,0.14585
2023-12-25,0.19513
2023-12-26,0.76547
2023-12-27,1.03504
2023-12-28,0.87209
2023-12-29,0.68801
2023-12-30,0.35205
2023-12-31,0.16295
2024-01-01,0.22229
2024-01-02,0.91031
2024-01-03,1.20704
2024-01-04,1.4565
2024-01-05,1.199
2024-01-06,0.53009
2024-01-07,0.23235
2024-01-08,1.02196
2024-01-09,1.58626
2024-01-10,1.30964
2024-01-11,1.22515
2024-01-12,1.53798
2024-01-13,0.62665
2024-01-14,0.27158
2024-01-15,1.03906
2024-01-16,1.22012
2024-01-17,1.24627
2024-01-18,1.17184
2024-01-19,1.11953
2024-01-20,0.45063
2024-01-21,0.18005
2024-01-22,0.85499
2024-01-23,1.14166
2024-01-24,0.98273
2024-01-25,1.01392
2024-01-26,1.14569
2024-01-27,0.50796
2024-01-28,0.2404
2024-01-29,1.11149
2024-01-30,1.19397
2024-01-31,1.12154
2024-02-01,1.08634
2024-02-02,1.12456
2024-02-03,0.49287
2024-02-04,0.21022
2024-02-05,0.92641
2024-02-06,0.91735
2024-02-07,0.74736
2024-02-08,0.68902
2024-02-09,0.6518
2024-02-10,0.35205
2024-02-11,0.17703
2024-02-12,0.50595
2024-02-13,0.95256
2024-02-14,0.91232
2024-02-15,0.91735
2024-02-16,0.88215
2024-02-17,0.48986
2024-02-18,0.22028
2024-02-19,0.80369
2024-02-20,0.91836
2024-02-21,0.87812
2024-02-22,0.88818
2024-02-23,0.77351
2024-02-24,0.39732
2024-02-25,0.15289
2024-02-26,0.71618
2024-02-27,0.83889
2024-02-28,0.87511
2024-02-29,0.76044
2024-03-01,0.5824
2024-03-02,0.45163
2024-03-03,0.21123
2024-03-04,0.83789
2024-03-05,0.9254
2024-03-06,0.89723
2024-03-07,0.83487
2024-03-08,0.68198
2024-03-09,0.33998
2024-03-10,0.15691
2024-03-11,0.65583
2024-03-12,0.78759
2024-03-13,0.72724
2024-03-14,0.99682
2024-03-15,1.05013
2024-03-16,0.41944
2024-03-17,0.17904
2024-03-18,0.75339
2024-03-19,1.10646
2024-03-20,1.09338
