date,KB자동차보험
2020-12-24,43.09859
2020-12-25,21.32796
2020-12-26,28.08853
2020-12-27,26.03621
2020-12-28,47.72635
2020-12-29,37.30382
2020-12-30,46.8008
2020-12-31,51.58953
2021-01-01,25.27162
2021-01-02,33.48088
2021-01-03,27.24346
2021-01-04,53.4004
2021-01-05,45.91549
2021-01-06,47.44466
2021-01-07,55.09054
2021-01-08,95.13078
2021-01-09,45.03018
2021-01-10,26.43863
2021-01-11,47.2837
2021-01-12,44.42655
2021-01-13,40.08048
2021-01-14,39.43661
2021-01-15,36.7002
2021-01-16,24.38631
2021-01-17,19.5171
2021-01-18,42.37424
2021-01-19,41.167
2021-01-20,43.17907
2021-01-21,36.86116
2021-01-22,38.47082
2021-01-23,24.22535
2021-01-24,22.89738
2021-01-25,41.28772
2021-01-26,37.70623
2021-01-27,38.51106
2021-01-28,38.06841
2021-01-29,36.13682
2021-01-30,25.83501
2021-01-31,21.00603
2021-02-01,35.97585
2021-02-02,34.88933
2021-02-03,41.40845
2021-02-04,34.68812
2021-02-05,35.61368
2021-02-06,22.41448
2021-02-07,21.44869
2021-02-08,43.70221
2021-02-09,37.46478
2021-02-10,35.13078
2021-02-11,20.64386
2021-02-12,19.63782
2021-02-13,20.2012
2021-02-14,25.43259
2021-02-15,52.83702
2021-02-16,37.26358
2021-02-17,37.46478
2021-02-18,42.93762
2021-02-19,37.90744
2021-02-20,21.24748
2021-02-21,22.21327
2021-02-22,42.93762
2021-02-23,35.33199
2021-02-24,31.46881
2021-02-25,33.27967
2021-02-26,32.99798
2021-02-27,23.90342
2021-02-28,19.0342
2021-03-01,22.77665
2021-03-02,41.28772
2021-03-03,34.48692
2021-03-04,30.50301
2021-03-05,34.16498
2021-03-06,19.15492
2021-03-07,19.83903
2021-03-08,40.16096
2021-03-09,33.52112
2021-03-10,34.52716
2021-03-11,34.0845
2021-03-12,32.83702
2021-03-13,21.64989
2021-03-14,18.47082
2021-03-15,41.73038
2021-03-16,36.09657
2021-03-17,33.84305
2021-03-18,32.71629
2021-03-19,35.81488
2021-03-20,21.52917
2021-03-21,20.40241
2021-03-22,40.6841
2021-03-23,36.29778
2021-03-24,34.28571
2021-03-25,35.45271
2021-03-26,32.75653
2021-03-27,20.24144
2021-03-28,20.16096
2021-03-29,39.31589
2021-03-30,37.18309
2021-03-31,30.98591
2021-04-01,33.56136
2021-04-02,32.99798
2021-04-03,21.93158
2021-04-04,20.88531
2021-04-05,38.59154
2021-04-06,33.64185
2021-04-07,32.51509
2021-04-08,30.02012
2021-04-09,34.5674
2021-04-10,19.27565
2021-04-11,18.3501
2021-04-12,37.22334
2021-04-13,32.4346
2021-04-14,33.80281
2021-04-15,32.4346
2021-04-16,33.36016
2021-04-17,23.13883
2021-04-18,18.63179
2021-04-19,35.61368
2021-04-20,34.72837
2021-04-21,31.71026
2021-04-22,31.30784
2021-04-23,35.77464
2021-04-24,22.09255
2021-04-25,18.3501
2021-04-26,36.01609
2021-04-27,33.68209
2021-04-28,28.97384
2021-04-29,32.59557
2021-04-30,32.35412
2021-05-01,18.95372
2021-05-02,18.71227
2021-05-03,40.88531
2021-05-04,35.57344
2021-05-05,20.44265
2021-05-06,40.16096
2021-05-07,36.65995
2021-05-08,21.52917
2021-05-09,21.48893
2021-05-10,44.06438
2021-05-11,34.60764
2021-05-12,34.20523
2021-05-13,33.19919
2021-05-14,34.92957
2021-05-15,19.47686
2021-05-16,21.00603
2021-05-17,51.99195
2021-05-18,37.70623
2021-05-19,21.24748
2021-05-20,38.26961
2021-05-21,42.13279
2021-05-22,26.19718
2021-05-23,19.83903
2021-05-24,43.25955
2021-05-25,40.28169
2021-05-26,38.3501
2021-05-27,44.10462
2021-05-28,43.46076
2021-05-29,25.75452
2021-05-30,19.19517
2021-05-31,36.65995
2021-06-01,33.6016
2021-06-02,31.02615
2021-06-03,33.56136
2021-06-04,32.35412
2021-06-05,21.12676
2021-06-06,19.7183
2021-06-07,39.07444
2021-06-08,31.79074
2021-06-09,32.03219
2021-06-10,30.98591
2021-06-11,31.67002
2021-06-12,22.89738
2021-06-13,20.04024
2021-06-14,39.15492
2021-06-15,35.21126
2021-06-16,33.68209
2021-06-17,28.61167
2021-06-18,31.46881
2021-06-19,22.37424
2021-06-20,20.2012
2021-06-21,36.01609
2021-06-22,32.07243
2021-06-23,30.02012
2021-06-24,30.7847
2021-06-25,31.79074
2021-06-26,22.17303
2021-06-27,18.67203
2021-06-28,36.29778
2021-06-29,32.95774
2021-06-30,31.18712
2021-07-01,32.59557
2021-07-02,32.47484
2021-07-03,24.62776
2021-07-04,22.37424
2021-07-05,46.35814
2021-07-06,37.10261
2021-07-07,35.53319
2021-07-08,37.62575
2021-07-09,34.60764
2021-07-10,20.80482
2021-07-11,18.14889
2021-07-12,37.42454
2021-07-13,34.96981
2021-07-14,34.44668
2021-07-15,35.97585
2021-07-16,38.06841
2021-07-17,25.75452
2021-07-18,21.89134
2021-07-19,40.84507
2021-07-20,36.7002
2021-07-21,33.15895
2021-07-22,35.89537
2021-07-23,40.76458
2021-07-24,25.43259
2021-07-25,23.29979
2021-07-26,45.87525
2021-07-27,47.04225
2021-07-28,41.24748
2021-07-29,44.62776
2021-07-30,41.12676
2021-07-31,26.47887
2021-08-01,28.81287
2021-08-02,56.61971
2021-08-03,39.5171
2021-08-04,35.61368
2021-08-05,39.83903
2021-08-06,36.82092
2021-08-07,23.86317
2021-08-08,22.13279
2021-08-09,45.51307
2021-08-10,42.49496
2021-08-11,39.0342
2021-08-12,38.39034
2021-08-13,38.63179
2021-08-14,25.71428
2021-08-15,20.64386
2021-08-16,27.68611
2021-08-17,43.46076
2021-08-18,36.33802
2021-08-19,37.58551
2021-08-20,35.2515
2021-08-21,23.58148
2021-08-22,25.31187
2021-08-23,45.19114
2021-08-24,37.82696
2021-08-25,37.02213
2021-08-26,35.97585
2021-08-27,35.77464
2021-08-28,23.25955
2021-08-29,19.35613
2021-08-30,48.4507
2021-08-31,39.79879
2021-09-01,33.68209
2021-09-02,38.26961
2021-09-03,40.32193
2021-09-04,23.42052
2021-09-05,22.45472
2021-09-06,42.93762
2021-09-07,39.75855
2021-09-08,37.10261
2021-09-09,33.56136
2021-09-10,36.09657
2021-09-11,23.46076
2021-09-12,22.77665
2021-09-13,50.38229
2021-09-14,42.8169
2021-09-15,35.2515
2021-09-16,36.09657
2021-09-17,35.2515
2021-09-18,27.20321
2021-09-19,23.94366
2021-09-20,28.73239
2021-09-21,23.82293
2021-09-22,23.05835
2021-09-23,51.46881
2021-09-24,40.56338
2021-09-25,22.49496
2021-09-26,22.89738
2021-09-27,45.79476
2021-09-28,35.81488
2021-09-29,37.46478
2021-09-30,37.18309
2021-10-01,39.83903
2021-10-02,23.34004
2021-10-03,21.40845
2021-10-04,25.51307
2021-10-05,47.72635
2021-10-06,39.67806
2021-10-07,38.83299
2021-10-08,38.75251
2021-10-09,21.52917
2021-10-10,21.44869
2021-10-11,27.60563
2021-10-12,41.60965
2021-10-13,35.65392
2021-10-14,38.83299
2021-10-15,34.00402
2021-10-16,22.8169
2021-10-17,27.56539
2021-10-18,47.2837
2021-10-19,33.03822
2021-10-20,41.24748
2021-10-21,40.32193
2021-10-22,37.10261
2021-10-23,21.52917
2021-10-24,20.40241
2021-10-25,36.53923
2021-10-26,33.96378
2021-10-27,36.37826
2021-10-28,38.5513
2021-10-29,33.15895
2021-10-30,22.61569
2021-10-31,22.01207
2021-11-01,41.00603
2021-11-02,35.45271
2021-11-03,42.17303
2021-11-04,38.3501
2021-11-05,37.18309
2021-11-06,23.13883
2021-11-07,19.35613
2021-11-08,38.18913
2021-11-09,38.51106
2021-11-10,38.99396
2021-11-11,35.65392
2021-11-12,34.96981
2021-11-13,24.62776
2021-11-14,20.92555
2021-11-15,40.60362
2021-11-16,32.2334
2021-11-17,34.12474
2021-11-18,33.27967
2021-11-19,33.19919
2021-11-20,20.08048
2021-11-21,19.5171
2021-11-22,40.76458
2021-11-23,42.25352
2021-11-24,36.49899
2021-11-25,32.79678
2021-11-26,31.62977
2021-11-27,24.54728
2021-11-28,22.37424
2021-11-29,41.167
2021-11-30,37.02213
2021-12-01,42.85714
2021-12-02,38.22937
2021-12-03,36.29778
2021-12-04,25.03018
2021-12-05,23.09859
2021-12-06,42.49496
2021-12-07,32.67605
2021-12-08,34.04426
2021-12-09,36.13682
2021-12-10,34.36619
2021-12-11,23.38028
2021-12-12,21.28772
2021-12-13,46.35814
2021-12-14,37.58551
2021-12-15,36.33802
2021-12-16,35.57344
2021-12-17,34.68812
2021-12-18,35.09054
2021-12-19,26.23742
2021-12-20,40.6841
2021-12-21,36.05633
2021-12-22,35.13078
2021-12-23,38.99396
2021-12-24,29.05432
2021-12-25,26.3179
2021-12-26,45.79476
2021-12-27,70.14084
2021-12-28,43.94366
2021-12-29,38.14889
2021-12-30,35.01006
2021-12-31,37.30382
2022-01-01,23.38028
2022-01-02,24.38631
2022-01-03,50.22132
2022-01-04,34.16498
2022-01-05,39.83903
2022-01-06,38.02816
2022-01-07,35.89537
2022-01-08,22.57545
2022-01-09,20.6841
2022-01-10,44.30583
2022-01-11,39.19517
2022-01-12,45.79476
2022-01-13,39.67806
2022-01-14,39.47686
2022-01-15,25.39235
2022-01-16,22.05231
2022-01-17,44.78873
2022-01-18,43.29979
2022-01-19,41.48893
2022-01-20,46.88128
2022-01-21,49.09456
2022-01-22,30.02012
2022-01-23,26.63983
2022-01-24,56.17706
2022-01-25,52.59557
2022-01-26,49.45674
2022-01-27,46.35814
2022-01-28,51.34808
2022-01-29,30.42253
2022-01-30,27.04225
2022-01-31,25.31187
2022-02-01,26.07645
2022-02-02,30.98591
2022-02-03,59.47686
2022-02-04,49.93963
2022-02-05,27.68611
2022-02-06,24.62776
2022-02-07,52.83702
2022-02-08,50.06036
2022-02-09,45.47283
2022-02-10,41.81086
2022-02-11,42.17303
2022-02-12,26.27766
2022-02-13,22.13279
2022-02-14,45.99597
2022-02-15,40.44265
2022-02-16,40.92555
2022-02-17,39.91951
2022-02-18,37.66599
2022-02-19,26.84104
2022-02-20,28.16901
2022-02-21,58.43058
2022-02-22,49.41649
2022-02-23,43.82293
2022-02-24,36.57947
2022-02-25,39.47686
2022-02-26,26.3179
2022-02-27,23.0181
2022-02-28,45.75452
2022-03-01,27.08249
2022-03-02,47.44466
2022-03-03,45.47283
2022-03-04,45.07042
2022-03-05,24.02414
2022-03-06,22.334
2022-03-07,45.23138
2022-03-08,41.40845
2022-03-09,21.00603
2022-03-10,39.19517
2022-03-11,37.30382
2022-03-12,24.4668
2022-03-13,24.86921
2022-03-14,48.08853
2022-03-15,39.27565
2022-03-16,40.52313
2022-03-17,36.74044
2022-03-18,32.99798
2022-03-19,22.09255
2022-03-20,24.50704
2022-03-21,43.42052
2022-03-22,36.86116
2022-03-23,33.96378
2022-03-24,32.87726
2022-03-25,32.99798
2022-03-26,21.52917
2022-03-27,21.60965
2022-03-28,39.95975
2022-03-29,36.98189
2022-03-30,35.61368
2022-03-31,31.71026
2022-04-01,31.99195
2022-04-02,25.27162
2022-04-03,25.6338
2022-04-04,41.04627
2022-04-05,32.59557
2022-04-06,32.71629
2022-04-07,32.95774
2022-04-08,31.46881
2022-04-09,23.05835
2022-04-10,20.44265
2022-04-11,41.12676
2022-04-12,35.85513
2022-04-13,36.94164
2022-04-14,39.63782
2022-04-15,34.20523
2022-04-16,23.62173
2022-04-17,22.29376
2022-04-18,41.89134
2022-04-19,35.81488
2022-04-20,35.77464
2022-04-21,36.49899
2022-04-22,28.89336
2022-04-23,21.73038
2022-04-24,21.20724
2022-04-25,37.74647
2022-04-26,29.57746
2022-04-27,31.10663
2022-04-28,36.2173
2022-04-29,36.13682
2022-04-30,20.48289
2022-05-01,21.04627
2022-05-02,49.37625
2022-05-03,50.46277
2022-05-04,41.28772
2022-05-05,18.79275
2022-05-06,37.30382
2022-05-07,19.47686
2022-05-08,18.39034
2022-05-09,41.97183
2022-05-10,40.32193
2022-05-11,41.56941
2022-05-12,41.52917
2022-05-13,40.52313
2022-05-14,23.54124
2022-05-15,20.64386
2022-05-16,40.44265
2022-05-17,35.7344
2022-05-18,33.80281
2022-05-19,36.53923
2022-05-20,30.98591
2022-05-21,20.6841
2022-05-22,18.14889
2022-05-23,35.09054
2022-05-24,28.97384
2022-05-25,30.7847
2022-05-26,31.91146
2022-05-27,30.5835
2022-05-28,20.24144
2022-05-29,17.50503
2022-05-30,33.96378
2022-05-31,28.61167
2022-06-01,21.48893
2022-06-02,30.7847
2022-06-03,31.02615
2022-06-04,23.25955
2022-06-05,17.82696
2022-06-06,21.89134
2022-06-07,34.88933
2022-06-08,32.19315
2022-06-09,33.15895
2022-06-10,32.07243
2022-06-11,22.69617
2022-06-12,21.3682
2022-06-13,39.95975
2022-06-14,35.97585
2022-06-15,35.17102
2022-06-16,30.66398
2022-06-17,30.5835
2022-06-18,17.54527
2022-06-19,19.39637
2022-06-20,45.79476
2022-06-21,34.0845
2022-06-22,30.82494
2022-06-23,31.79074
2022-06-24,26.43863
2022-06-25,19.15492
2022-06-26,16.78068
2022-06-27,33.03822
2022-06-28,30.26156
2022-06-29,29.01408
2022-06-30,36.41851
2022-07-01,39.79879
2022-07-02,19.07444
2022-07-03,19.79879
2022-07-04,42.17303
2022-07-05,34.76861
2022-07-06,27.84708
2022-07-07,27.80684
2022-07-08,28.24949
2022-07-09,19.27565
2022-07-10,18.63179
2022-07-11,34.44668
2022-07-12,29.01408
2022-07-13,27.56539
2022-07-14,28.57142
2022-07-15,31.2676
2022-07-16,21.167
2022-07-17,19.35613
2022-07-18,36.29778
2022-07-19,31.38832
2022-07-20,28.41046
2022-07-21,28.57142
2022-07-22,29.1348
2022-07-23,19.7183
2022-07-24,18.10865
2022-07-25,37.10261
2022-07-26,32.99798
2022-07-27,29.49698
2022-07-28,32.55533
2022-07-29,32.27364
2022-07-30,20.6841
2022-07-31,16.78068
2022-08-01,33.44064
2022-08-02,27.92756
2022-08-03,31.34808
2022-08-04,27.44466
2022-08-05,32.19315
2022-08-06,19.79879
2022-08-07,18.87323
2022-08-08,41.12676
2022-08-09,40.88531
2022-08-10,35.33199
2022-08-11,32.15291
2022-08-12,34.36619
2022-08-13,21.08651
2022-08-14,17.06237
2022-08-15,21.56941
2022-08-16,36.09657
2022-08-17,32.87726
2022-08-18,33.23943
2022-08-19,31.58953
2022-08-20,20.60362
2022-08-21,20.40241
2022-08-22,32.19315
2022-08-23,31.38832
2022-08-24,29.57746
2022-08-25,30.54325
2022-08-26,31.58953
2022-08-27,24.34607
2022-08-28,22.65593
2022-08-29,36.61971
2022-08-30,33.03822
2022-08-31,30.18108
2022-09-01,31.30784
2022-09-02,30.22132
2022-09-03,20.80482
2022-09-04,18.51106
2022-09-05,33.96378
2022-09-06,36.57947
2022-09-07,33.6016
2022-09-08,37.02213
2022-09-09,22.01207
2022-09-10,21.64989
2022-09-11,18.51106
2022-09-12,20.2012
2022-09-13,37.34406
2022-09-14,32.35412
2022-09-15,30.46277
2022-09-16,32.79678
2022-09-17,22.01207
2022-09-18,17.30382
2022-09-19,43.13883
2022-09-20,36.37826
2022-09-21,37.58551
2022-09-22,33.31991
2022-09-23,32.27364
2022-09-24,21.8511
2022-09-25,21.60965
2022-09-26,41.04627
2022-09-27,32.75653
2022-09-28,35.09054
2022-09-29,31.91146
2022-09-30,31.87122
2022-10-01,23.74245
2022-10-02,18.39034
2022-10-03,22.53521
2022-10-04,39.43661
2022-10-05,32.71629
2022-10-06,31.34808
2022-10-07,33.23943
2022-10-08,22.17303
2022-10-09,19.67806
2022-10-10,24.668
2022-10-11,41.8511
2022-10-12,36.82092
2022-10-13,34.76861
2022-10-14,34.64788
2022-10-15,23.86317
2022-10-16,21.12676
2022-10-17,36.45875
2022-10-18,33.44064
2022-10-19,35.69416
2022-10-20,32.2334
2022-10-21,33.15895
2022-10-22,22.89738
2022-10-23,18.39034
2022-10-24,34.36619
2022-10-25,32.51509
2022-10-26,30.54325
2022-10-27,30.18108
2022-10-28,31.02615
2022-10-29,20.92555
2022-10-30,17.34406
2022-10-31,32.4346
2022-11-01,32.63581
2022-11-02,32.95774
2022-11-03,31.14688
2022-11-04,33.03822
2022-11-05,23.501
2022-11-06,20.28169
2022-11-07,39.0342
2022-11-08,32.2334
2022-11-09,31.83098
2022-11-10,28.69215
2022-11-11,30.14084
2022-11-12,18.71227
2022-11-13,20.2012
2022-11-14,32.4346
2022-11-15,28.4507
2022-11-16,31.54929
2022-11-17,32.2334
2022-11-18,33.03822
2022-11-19,19.55734
2022-11-20,19.31589
2022-11-21,34.0845
2022-11-22,27.72635
2022-11-23,30.74446
2022-11-24,29.01408
2022-11-25,29.1348
2022-11-26,17.06237
2022-11-27,17.30382
2022-11-28,31.30784
2022-11-29,29.17505
2022-11-30,35.37223
2022-12-01,39.59758
2022-12-02,34.0845
2022-12-03,20.88531
2022-12-04,20.76458
2022-12-05,36.78068
2022-12-06,34.32595
2022-12-07,29.09456
2022-12-08,31.42857
2022-12-09,27.88732
2022-12-10,20.60362
2022-12-11,18.99396
2022-12-12,33.96378
2022-12-13,30.82494
2022-12-14,35.17102
2022-12-15,33.48088
2022-12-16,33.4004
2022-12-17,25.23138
2022-12-18,30.22132
2022-12-19,50.02012
2022-12-20,35.37223
2022-12-21,31.34808
2022-12-22,35.17102
2022-12-23,41.89134
2022-12-24,31.02615
2022-12-25,22.97786
2022-12-26,44.54728
2022-12-27,34.68812
2022-12-28,33.84305
2022-12-29,20.40241
2022-12-30,18.3501
2022-12-31,12.03219
2023-01-01,12.2334
2023-01-02,22.57545
2023-01-03,23.21931
2023-01-04,19.83903
2023-01-05,31.30784
2023-01-06,29.97987
2023-01-07,20.6841
2023-01-08,18.91348
2023-01-09,39.0342
2023-01-10,34.5674
2023-01-11,33.11871
2023-01-12,33.56136
2023-01-13,33.07847
2023-01-14,21.28772
2023-01-15,20.08048
2023-01-16,40.16096
2023-01-17,33.56136
2023-01-18,34.72837
2023-01-19,35.01006
2023-01-20,34.52716
2023-01-21,26.39839
2023-01-22,19.47686
2023-01-23,21.52917
2023-01-24,35.41247
2023-01-25,100.0
2023-01-26,40.2012
2023-01-27,35.61368
2023-01-28,20.56338
2023-01-29,19.43661
2023-01-30,38.06841
2023-01-31,34.24547
2023-02-01,35.97585
2023-02-02,32.67605
2023-02-03,32.83702
2023-02-04,20.36217
2023-02-05,20.40241
2023-02-06,37.46478
2023-02-07,31.87122
2023-02-08,34.16498
2023-02-09,30.66398
2023-02-10,30.98591
2023-02-11,20.40241
2023-02-12,18.87323
2023-02-13,33.80281
2023-02-14,33.4004
2023-02-15,31.91146
2023-02-16,34.64788
2023-02-17,31.7505
2023-02-18,18.67203
2023-02-19,18.51106
2023-02-20,43.17907
2023-02-21,35.29175
2023-02-22,33.84305
2023-02-23,32.75653
2023-02-24,31.95171
2023-02-25,22.37424
2023-02-26,21.64989
2023-02-27,39.75855
2023-02-28,33.84305
2023-03-01,22.49496
2023-03-02,39.75855
2023-03-03,33.72233
2023-03-04,21.8511
2023-03-05,18.95372
2023-03-06,40.2012
2023-03-07,31.54929
2023-03-08,32.79678
2023-03-09,32.95774
2023-03-10,32.87726
2023-03-11,18.39034
2023-03-12,18.43058
2023-03-13,37.42454
2023-03-14,34.20523
2023-03-15,32.31388
2023-03-16,34.00402
2023-03-17,32.83702
2023-03-18,19.23541
2023-03-19,16.94164
2023-03-20,40.48289
2023-03-21,35.77464
2023-03-22,29.09456
2023-03-23,32.95774
2023-03-24,29.89939
2023-03-25,21.48893
2023-03-26,18.67203
2023-03-27,36.05633
2023-03-28,32.4346
2023-03-29,30.50301
2023-03-30,29.85915
2023-03-31,33.72233
2023-04-01,23.25955
2023-04-02,16.9014
2023-04-03,37.30382
2023-04-04,33.11871
2023-04-05,35.65392
2023-04-06,30.62374
2023-04-07,32.07243
2023-04-08,20.60362
2023-04-09,20.04024
2023-04-10,39.7183
2023-04-11,33.44064
2023-04-12,31.54929
2023-04-13,35.2515
2023-04-14,32.79678
2023-04-15,19.83903
2023-04-16,17.58551
2023-04-17,38.47082
2023-04-18,34.72837
2023-04-19,33.11871
2023-04-20,33.52112
2023-04-21,34.36619
2023-04-22,21.93158
2023-04-23,18.5513
2023-04-24,39.87927
2023-04-25,35.21126
2023-04-26,36.9014
2023-04-27,38.5513
2023-04-28,38.39034
2023-04-29,21.97183
2023-04-30,21.60965
2023-05-01,30.34205
2023-05-02,42.53521
2023-05-03,40.56338
2023-05-04,40.36217
2023-05-05,23.46076
2023-05-06,20.96579
2023-05-07,20.60362
2023-05-08,51.10663
2023-05-09,40.40241
2023-05-10,40.52313
2023-05-11,39.59758
2023-05-12,43.13883
2023-05-13,22.17303
2023-05-14,21.64989
2023-05-15,44.94969
2023-05-16,44.22535
2023-05-17,33.88329
2023-05-18,36.9014
2023-05-19,38.51106
2023-05-20,22.85714
2023-05-21,19.63782
2023-05-22,46.3179
2023-05-23,40.12072
2023-05-24,36.94164
2023-05-25,35.57344
2023-05-26,35.81488
2023-05-27,20.52313
2023-05-28,20.6841
